"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick"
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-02-22,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,1,1,1,1,NA,0,0,NA,NA,NA,NA,0,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0,0,0,0,0,563626,"US_WY","2020/02/22","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-02-23,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,1,1,1,1,NA,0,0,NA,NA,NA,NA,0,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0,0,0,0,0,563626,"US_WY","2020/02/23","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-02-24,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,1,1,1,1,NA,0,0,NA,NA,NA,NA,0,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0,0,0,0,0,563626,"US_WY","2020/02/24","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-02-25,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,1,1,1,1,NA,0,0,NA,NA,NA,NA,0,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0,0,0,0,0,563626,"US_WY","2020/02/25","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-02-26,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,1,1,1,1,NA,0,0,NA,NA,NA,NA,0,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0,0,0,0,0,563626,"US_WY","2020/02/26","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-02-27,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,1,1,1,1,NA,0,0,NA,NA,NA,NA,0,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0,0,0,0,0,563626,"US_WY","2020/02/27","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-02-28,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,1,1,1,1,NA,0,0,NA,NA,NA,NA,0,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0,0,0,0,0,563626,"US_WY","2020/02/28","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-02-29,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,1,1,1,1,NA,0,0,NA,NA,NA,NA,0,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0,0,0,0,0,563626,"US_WY","2020/02/29","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-01,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,1,1,1,1,NA,0,0,NA,NA,NA,NA,0,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0,0,0,0,0,563626,"US_WY","2020/03/01","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-02,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,0,0,19.44,19.44,25,25,17.22,17.22,19.87,19.87,0,0,0,0,0,0,563626,"US_WY","2020/03/02","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-03,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,0,0,19.44,19.44,25,25,17.22,17.22,19.87,19.87,0,0,0,0,0,0,563626,"US_WY","2020/03/03","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-04,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,0,0,19.44,19.44,25,25,17.22,17.22,19.87,19.87,0,0,0,0,0,0,563626,"US_WY","2020/03/04","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-05,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,0,0,19.44,19.44,25,25,17.22,17.22,19.87,19.87,0,0,0,0,0,0,563626,"US_WY","2020/03/05","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-06,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,0,0,19.44,19.44,25,25,17.22,17.22,19.87,19.87,0,0,0,0,0,0,563626,"US_WY","2020/03/06","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-07,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,0,0,19.44,19.44,25,25,17.22,17.22,19.87,19.87,0,0,0,0,0,0,563626,"US_WY","2020/03/07","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-08,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,0,0,19.44,19.44,25,25,17.22,17.22,19.87,19.87,0,0,0,0,0,0,563626,"US_WY","2020/03/08","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-09,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,0,0,19.44,19.44,25,25,17.22,17.22,19.87,19.87,0,0,0,0,0,0,563626,"US_WY","2020/03/09","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-10,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,0,0,19.44,19.44,25,25,17.22,17.22,19.87,19.87,0,0,0,0,0,0,563626,"US_WY","2020/03/10","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-11,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,0,0,19.44,19.44,25,25,17.22,17.22,19.87,19.87,0,0,0,0,0,0,563626,"US_WY","2020/03/11","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-12,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,1,0,23.15,23.15,32.14,32.14,19.44,19.44,22.44,22.44,0,0,1,0,0.142857142857143,0,563626,"US_WY","2020/03/12","US",329064917,1,0,1,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-13,1,1,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,1,0,26.85,26.85,39.29,39.29,21.67,21.67,25,25,0,0,0,0,0.142857142857143,0,563626,"US_WY","2020/03/13","US",329064917,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-14,1,1,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,2,0,26.85,26.85,39.29,39.29,21.67,21.67,25,25,0,0,1,0,0.285714285714286,0,563626,"US_WY","2020/03/14","US",329064917,1,0,2,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-15,1,1,1,1,1,1,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,2,0,32.41,32.41,48.81,48.81,25,25,28.85,28.85,0,0,0,0,0.285714285714286,0,563626,"US_WY","2020/03/15","US",329064917,0,0,2,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-16,1,1,2,0,1,1,0,NA,0,NA,0,NA,1,1,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,2,0,39.81,39.81,58.33,58.33,29.44,29.44,33.97,33.97,0,0,0,0,0.285714285714286,0,563626,"US_WY","2020/03/16","US",329064917,0,0,2,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-17,1,1,2,0,1,1,3,0,0,NA,0,NA,1,1,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,11,0,46.76,46.76,58.33,58.33,33.61,33.61,38.78,38.78,0,0,9,0,1.57142857142857,0,563626,"US_WY","2020/03/17","US",329064917,9,0,11,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-18,1,1,2,0,1,1,3,0,0,NA,0,NA,1,1,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,16,0,46.76,46.76,58.33,58.33,33.61,33.61,38.78,38.78,0,0,5,0,2.28571428571429,0,563626,"US_WY","2020/03/18","US",329064917,5,0,16,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-19,3,1,2,1,2,1,3,0,0,NA,0,NA,1,1,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,18,0,61.57,61.57,73.81,73.81,42.5,42.5,49.04,49.04,0,0,2,0,2.42857142857143,0,563626,"US_WY","2020/03/19","US",329064917,2,0,18,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-20,3,1,2,1,2,1,3,1,0,NA,0,NA,1,1,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,21,0,62.96,62.96,73.81,73.81,43.33,43.33,50,50,0,0,3,0,2.85714285714286,0,563626,"US_WY","2020/03/20","US",329064917,3,0,21,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-21,3,1,2,1,2,1,3,1,0,NA,0,NA,1,1,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,23,0,62.96,62.96,73.81,73.81,43.33,43.33,50,50,0,0,2,0,3,0,563626,"US_WY","2020/03/21","US",329064917,2,0,23,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-22,3,1,2,1,2,1,3,1,0,NA,0,NA,1,1,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,26,0,62.96,62.96,73.81,73.81,43.33,43.33,50,50,0,0,3,0,3.42857142857143,0,563626,"US_WY","2020/03/22","US",329064917,3,0,26,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-03-22","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-23,3,1,2,1,2,1,3,1,0,NA,0,NA,1,1,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,26,0,62.96,62.96,73.81,73.81,43.33,43.33,50,50,0,0,0,0,3.42857142857143,0,563626,"US_WY","2020/03/23","US",329064917,0,0,26,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-03-23","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-24,3,1,2,1,2,1,3,1,0,NA,0,NA,1,1,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,29,0,62.96,62.96,73.81,73.81,43.33,43.33,50,50,0,0,3,0,2.57142857142857,0,563626,"US_WY","2020/03/24","US",329064917,3,0,29,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-03-24","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-25,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,3,0,NA,0,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,44,0,66.67,66.67,73.81,73.81,45.56,45.56,52.56,52.56,0,0,15,0,4,0,563626,"US_WY","2020/03/25","US",329064917,15,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-03-25","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-26,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,3,0,NA,1,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,53,0,66.67,66.67,73.81,73.81,48.89,48.89,52.56,52.56,25,25,9,0,5,0,563626,"US_WY","2020/03/26","US",329064917,9,0,53,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-03-26","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-27,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,70,0,69.44,69.44,73.81,73.81,55.56,55.56,54.49,54.49,62.5,62.5,17,0,7,0,563626,"US_WY","2020/03/27","US",329064917,17,0,70,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-03-27","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-28,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,82,0,69.44,69.44,73.81,73.81,55.56,55.56,54.49,54.49,62.5,62.5,12,0,8.42857142857143,0,563626,"US_WY","2020/03/28","US",329064917,12,0,82,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-03-28","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-29,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,86,0,69.44,69.44,73.81,73.81,55.56,55.56,54.49,54.49,62.5,62.5,4,0,8.57142857142857,0,563626,"US_WY","2020/03/29","US",329064917,4,0,86,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-03-29","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-30,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,94,0,69.44,69.44,73.81,73.81,55.56,55.56,54.49,54.49,62.5,62.5,8,0,9.71428571428571,0,563626,"US_WY","2020/03/30","US",329064917,8,0,94,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-03-30","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-03-31,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,109,0,69.44,69.44,73.81,73.81,55.56,55.56,54.49,54.49,62.5,62.5,15,0,11.4285714285714,0,563626,"US_WY","2020/03/31","US",329064917,15,0,109,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-03-31","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-01,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,130,0,69.44,69.44,73.81,73.81,55.56,55.56,54.49,54.49,62.5,62.5,21,0,12.2857142857143,0,563626,"US_WY","2020/04/01","US",329064917,21,0,130,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-04-01","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-02,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,150,0,69.44,69.44,73.81,73.81,55.56,55.56,54.49,54.49,62.5,62.5,20,0,13.8571428571429,0,563626,"US_WY","2020/04/02","US",329064917,20,0,150,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-04-02","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-03,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,0,NA,NA,NA,NA,162,0,69.44,69.44,73.81,73.81,55.56,55.56,54.49,54.49,62.5,62.5,12,0,13.1428571428571,0,563626,"US_WY","2020/04/03","US",329064917,12,0,162,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-04-03","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-04,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,1,1,NA,NA,NA,187,0,69.44,69.44,73.81,73.81,57.22,57.22,56.41,56.41,62.5,62.5,25,0,15,0,563626,"US_WY","2020/04/04","US",329064917,25,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-04-04","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-05,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,1,1,NA,NA,NA,197,0,69.44,69.44,73.81,73.81,57.22,57.22,56.41,56.41,62.5,62.5,10,0,15.8571428571429,0,563626,"US_WY","2020/04/05","US",329064917,10,0,197,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-04-05","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-06,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,1,1,NA,NA,NA,210,0,69.44,69.44,73.81,73.81,57.22,57.22,56.41,56.41,62.5,62.5,13,0,16.5714285714286,0,563626,"US_WY","2020/04/06","US",329064917,13,0,210,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-04-06","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-07,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,1,1,NA,NA,NA,216,0,69.44,69.44,73.81,73.81,57.22,57.22,56.41,56.41,62.5,62.5,6,0,15.2857142857143,0,563626,"US_WY","2020/04/07","US",329064917,6,0,216,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-04-07","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-08,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,1,1,NA,NA,NA,221,0,69.44,69.44,73.81,73.81,57.22,57.22,56.41,56.41,62.5,62.5,5,0,13,0,563626,"US_WY","2020/04/08","US",329064917,5,0,221,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-04-08","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-09,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,1,1,NA,NA,NA,230,0,69.44,69.44,73.81,73.81,57.22,57.22,56.41,56.41,62.5,62.5,9,0,11.4285714285714,0,563626,"US_WY","2020/04/09","US",329064917,9,0,230,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-04-09","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-10,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,1,1,NA,NA,NA,239,0,69.44,69.44,73.81,73.81,57.22,57.22,56.41,56.41,62.5,62.5,9,0,11,0,563626,"US_WY","2020/04/10","US",329064917,9,0,239,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-04-10","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-11,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,1,1,NA,NA,NA,261,0,77.78,77.78,83.33,83.33,62.22,62.22,62.18,62.18,62.5,62.5,22,0,10.5714285714286,0,563626,"US_WY","2020/04/11","US",329064917,22,0,261,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-04-11","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-12,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,1,1,NA,NA,NA,270,0,77.78,77.78,83.33,83.33,62.22,62.22,62.18,62.18,62.5,62.5,9,0,10.4285714285714,0,563626,"US_WY","2020/04/12","US",329064917,9,0,270,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020-04-12","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-13,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,1,1,NA,NA,NA,275,1,77.78,77.78,83.33,83.33,62.22,62.22,62.18,62.18,62.5,62.5,5,1,9.28571428571429,0.142857142857143,563626,"US_WY","2020/04/13","US",329064917,5,1,275,1,132.82910073739,18.920396466074,932.515871659467,132.82910073739,132.82910073739,132.82910073739,4.03656220627706e-07,5.7497458673402e-08,2.83383558527288e-06,4.03656220627706e-07,4.03656220627706e-07,4.03656220627706e-07,"2020-04-13","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-14,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,1,1,NA,NA,NA,282,1,77.78,77.78,83.33,83.33,62.22,62.22,62.18,62.18,62.5,62.5,7,0,9.42857142857143,0.142857142857143,563626,"US_WY","2020/04/14","US",329064917,7,0,282,1,127.392901585957,18.1312420525579,895.082164114617,0,132.82910073739,132.82910073739,3.87136078641764e-07,5.50992862376692e-08,2.72007776542954e-06,0,4.03656220627706e-07,4.03656220627706e-07,"2020-04-14","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-15,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,1,1,NA,NA,NA,287,1,77.78,77.78,83.33,83.33,62.22,62.22,62.18,62.18,62.5,62.5,5,0,9.42857142857143,0.142857142857143,563626,"US_WY","2020/04/15","US",329064917,5,0,287,1,121.89182307113,17.3346337313277,857.105881894264,0,132.82910073739,132.82910073739,3.70418773846773e-07,5.26784620170484e-08,2.60467110778103e-06,0,4.03656220627706e-07,4.03656220627706e-07,"2020-04-15","US","USWY",578759,0,0,0,0
