"countryname","countrycode.x","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","countrycode2","population.x","cases.x","deaths.x","cases_prev_week","deaths_prev_week.x","cases_infected.x","cum_deaths.x","cases_contagious.x","cases_active.x","p_cases_infected.x","p_cases","p_cases_contagious.x","p_cases_active.x","countrycode.y","population.y","cases.y","deaths.y","cum_cases","cum_deaths.y","deaths_prev_week.y","cases_infected.y","cases_infected_low","cases_infected_high","cases_daily","cases_contagious.y","cases_active.y","p_cases_infected.y","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious.y","p_cases_active.y","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","population.x.x","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_nottooworried_past_smooth","pct_worried_ill_covid19_notworried_past_smooth","pct_enough_toeat_very_worried_past_smooth","pct_enough_toeat_somewhat_worried_past_smooth","pct_enough_toeat_nottoo_worried_past_smooth","pct_enough_toeat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_nottoo_worried_past_smooth","pct_finances_not_worried_past_smooth","population.y.y"
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-06,3,1,1,1,2,1,3,1,1,0,2,1,2,1,2,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6371,113,72.22,72.22,76.19,76.19,60.56,60.56,62.18,62.18,50,50,"HT",11263079,39,0,486,9,6333,113,1009,1645,0.000562279639519531,3.46264107709801e-06,8.95847396613306e-05,0.000146052424918621,"HT",11263079,39,0,6333,113,9,10065.8904589782,9877.88415589661,10257.475096189,0,1175.35016319663,1175.35016319663,0.000893706814892999,0.000877014549564698,0.000910716785009583,0,0.000104354250129705,0.000104354250129705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-07,3,1,1,1,2,1,3,1,1,0,2,1,2,1,2,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6432,117,72.22,72.22,76.19,76.19,60.56,60.56,62.18,62.18,50,50,"HT",11263079,38,0,438,8,6371,113,942,1455,0.000565653494927985,3.37385540845447e-06,8.36360998622135e-05,0.000129183147876349,"HT",11263079,38,0,6371,113,8,9942.87306286111,9757.09721788589,10132.1860935182,0,1175.35016319663,1175.35016319663,0.000882784633123954,0.000866290400510011,0.000899592917133782,0,0.000104354250129705,0.000104354250129705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-08,3,1,1,1,2,1,3,1,1,0,2,1,2,1,2,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6486,123,72.22,72.22,76.19,76.19,60.56,60.56,62.18,62.18,50,50,"HT",11263079,61,4,457,12,6432,117,889,1452,0.000571069420715241,5.41592578725586e-06,7.8930459424106e-05,0.000128916790870418,"HT",11263079,61,4,6432,117,12,10215.1260376301,10030.1455682579,10403.5180002669,137.296490954537,1312.64665415117,1312.64665415117,0.00090695679552901,0.000890533180869801,0.000923683301898791,1.21899607518102e-05,0.000116544210881516,0.000116544210881516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-09,3,1,1,1,2,1,3,1,1,0,2,1,2,1,2,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6486,123,72.22,72.22,76.19,76.19,60.56,60.56,62.18,62.18,50,50,"HT",11263079,54,6,446,16,6486,123,764,1409,0.000575863846821992,4.79442610675109e-06,6.78322508436636e-05,0.000125099007118746,"HT",11263079,54,6,6486,123,16,10653.929227294,10469.4923393636,10841.6152666186,520.836467466646,1833.48312161782,1833.48312161782,0.000945916230126241,0.0009295408777088,0.000962580060622727,4.62428140179649e-05,0.00016278702489948,0.00016278702489948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-10,3,1,1,1,2,1,3,1,1,0,2,1,2,1,2,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6617,135,72.22,72.22,76.19,76.19,60.56,60.56,62.18,62.18,50,50,"HT",11263079,0,0,385,13,6486,123,709,1275,0.000575863846821992,0,6.2949039068269e-05,0.000113201727520512,"HT",11263079,0,0,6486,123,13,10490.6113355162,10308.9443111367,10675.4797456779,0,1611.17770037015,1833.48312161782,0.000931415941903296,0.000915286513673278,0.00094782960731057,0,0.000143049489430923,0.00016278702489948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-11,3,1,1,1,2,1,3,1,1,0,2,1,2,1,2,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6690,139,72.22,72.22,76.19,76.19,60.56,60.56,62.18,62.18,50,50,"HT",11263079,131,12,387,25,6617,135,770,1406,0.000587494769414296,1.16309225923036e-05,6.83649648555248e-05,0.000124832650112816,"HT",11263079,131,12,6617,135,25,11577.1678845196,11392.7526874832,11764.5682218317,759.920765447765,1418.05372386895,2593.40388706558,0.00102788659162557,0.00101151316504866,0.00104452505587785,6.74700732763896e-05,0.000125902848046165,0.00023025709817587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-12,3,1,1,1,2,1,3,1,1,0,2,1,2,1,2,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6727,139,72.22,72.22,76.19,76.19,60.56,60.56,62.18,62.18,50,50,"HT",11263079,73,4,396,26,6690,139,757,1366,0.000593976123225274,6.48135381097833e-06,6.72107511631588e-05,0.000121281223367074,"HT",11263079,73,4,6690,139,26,11886.9960109072,11702.4773357404,12074.4240821367,473.146018165357,1891.19974203431,3066.54990523094,0.00105539488899147,0.00103901227503957,0.00107203581561816,4.20085855888391e-05,0.000167911433635004,0.000272265683764709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,3.92,0,7.84,3.92,1.96,21.57,11.54,5.77,5.77,5.88,3.92,3.92,3.92,21.57,23.53,11.76,33.33,47.92,62.5,29.79,59.57,39.58,38.3,51.06,33.96,22.64,7.55,5.66,1.89,11.32,2.33,9.3,16.28,25.58,46.51,2.27,13.64,18.18,20.45,45.45,30.19,13.21,15.09,13.21,22.64,7.55,16.98,24.53,1.96,51.28,20.51,10.26,17.95,2.01447329762431,1.10676047568974,5.34104344891804,4.43171146707372,2.03584965579276,18.514236494398,8.20739073718071,6.41364393436119,4.65697910450469,6.99977452556367,3.8760288952068,6.3846954876173,4.78731396984418,20.6366906261944,19.719351889584,10.8776542769813,50.8311984978498,59.6989757849441,31.2993003022618,54.6081709081154,32.5264141282017,34.3048871033212,45.8991849420842,45.6062399979134,17.9526529569693,7.79980923852573,4.41075445551294,3.58472258155639,7.84520704459531,2.2999702748523,5.899797327946,12.9792556448589,22.4000914340921,54.726474440574,2.54597299474944,8.89116275867098,9.29538482460769,19.6747498290844,52.5725783165677,36.1996541057843,20.4826010899199,13.9311582517805,11.3587030440003,31.83926517443,15.5670698212508,16.1720938700537,17.1428830851783,2.30151236026781,51.28,20.51,10.26,17.95,11263079
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-13,3,1,1,1,2,1,3,1,1,0,2,1,2,1,2,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6727,141,72.22,72.22,76.19,76.19,60.56,60.56,62.18,62.18,50,50,"HT",11263079,37,0,394,26,6727,139,752,1298,0.000597261192965085,3.28506973981093e-06,6.67668228199412e-05,0.000115243797899313,"HT",11263079,37,0,6727,139,26,11793.0029799808,11609.8895433345,11979.0045173756,0,1891.19974203431,3066.54990523094,0.00104704965489284,0.00103079180598258,0.00106356392575916,0,0.000167911433635004,0.000272265683764709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,1.47,1.47,1.47,8.7,5.8,31.88,11.59,8.7,2.94,4.41,4.41,1.45,2.94,17.65,27.94,14.71,70,48.48,58.21,27.27,42.42,33.33,40.91,45.45,48.57,20,11.43,4.29,4.29,4.29,10.94,7.81,10.94,23.44,46.88,8.06,8.06,9.68,12.9,61.29,37.14,12.86,17.14,17.14,41.43,10,17.14,18.57,1.47,55.74,18.03,9.84,16.39,1.89619430374513,1.04830271018033,4.59546850350422,5.39726034019005,2.22845497220129,24.8310876475762,8.7655727450372,6.60628917257617,4.4234257973859,6.62027611044827,3.92959745062895,5.0748778354973,4.53445440057108,19.0175470374454,23.646822557797,11.4836022087613,49.5733452377247,59.636308798077,31.0126863114448,53.8302845952077,33.7768654830256,34.8931861825441,45.940372273656,46.0029205719286,18.0599711520211,8.97277827447444,4.45709721414307,3.91589753306139,7.31583858100954,6.60114125268414,6.15045161096274,12.6236740472384,22.808783896963,51.637182755813,2.82077354754047,8.73844437675766,9.30717894786206,19.1934013414995,59.3927878479834,36.2630800057111,19.326246849503,14.3444948747852,14.1586763397068,33.1184995780988,12.3380895043372,17.7433456077823,17.3447835535716,1.96914356041843,55.74,18.03,9.84,16.39,11263079
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-14,3,1,1,1,2,1,3,1,1,0,2,1,2,1,2,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6727,141,72.22,72.22,76.19,76.19,60.56,60.56,62.18,62.18,50,50,"HT",11263079,0,2,356,28,6727,141,687,1184,0.000597261192965085,0,6.09957543581111e-05,0.00010512223167395,"HT",11263079,0,2,6727,141,28,11806.3651855522,11625.3174647921,11990.2324660612,0,1891.19974203431,3066.54990523094,0.00104823602724905,0.00103216158430498,0.00106456080669071,0,0.000167911433635004,0.000272265683764709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-15,3,1,1,1,2,1,3,1,1,0,2,1,2,1,1,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6831,143,69.44,69.44,72.62,72.62,58.89,58.89,60.26,60.26,50,50,"HT",11263079,104,2,399,26,6831,143,730,1109,0.000606494902504013,9.23370953892803e-06,6.48135381097833e-05,9.84633065256845e-05,"HT",11263079,104,2,6831,143,26,12006.943086215,11825.0690176242,12191.6144473018,0,1891.19974203431,3066.54990523094,0.00106604447027452,0.00104989665948575,0.00108244064054791,0,0.000167911433635004,0.000272265683764709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-16,3,1,1,1,2,1,3,1,1,0,2,1,2,1,1,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6948,145,69.44,69.44,72.62,72.62,58.89,58.89,60.26,60.26,50,50,"HT",11263079,71,2,416,22,6902,145,672,1125,0.000612798684977705,6.30378247369125e-06,5.96639693284581e-05,9.98838772239811e-05,"HT",11263079,71,2,6902,145,22,12154.9101977107,11973.0107561691,12339.5731385515,213.23740583009,2104.4371478644,3057.48188981336,0.00107918182920592,0.00106303176566275,0.00109557725188215,1.89324256564382e-05,0.000186843859291442,0.00027146057395259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-17,3,1,1,1,2,1,3,1,1,0,2,1,2,1,1,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6975,146,69.44,69.44,72.62,72.62,58.89,58.89,60.26,60.26,50,50,"HT",11263079,46,0,462,22,6948,145,654,1101,0.000616882825735307,4.08414075760278e-06,5.80658272928744e-05,9.77530211765362e-05,"HT",11263079,46,0,6948,145,22,12093.5717584753,11912.5442254998,12277.3502543915,0,2104.4371478644,2104.4371478644,0.00107373585486484,0.00105766320430673,0.00109005275150707,0,0.000186843859291442,0.000186843859291442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,0,0,1.96,6.12,0,25.49,4.08,4,2.04,4,4,4,4.08,23.53,11.54,7.55,75,54,54.9,36,52.94,30,46,54,38.89,31.48,12.96,0,0,9.26,4.17,2.08,4.17,33.33,56.25,4.08,4.08,12.24,24.49,55.1,51.85,22.22,11.11,3.7,33.33,20.37,22.22,14.81,0,55.1,20.41,14.29,10.2,1.64605729564854,0.845129883269949,4.14393187289951,5.65708630939052,2.0928385893402,24.8683556096168,7.91361048393881,6.22679784786088,4.11780713671243,6.23234577198292,3.92611152018771,4.55119411916679,4.44212389535606,19.6596978837634,18.1459781403511,11.2592293673117,50.7554111094661,58.9464371613507,32.3721265121134,53.8607125552395,30.4485616978024,37.0366464139923,46.8809885877973,43.1512703027313,23.3035681208305,10.58765903777,3.67863475012835,2.49694059006022,7.60290595748966,5.2825288269262,5.63076058953661,10.6252392534161,27.4606710112279,52.2373109438271,3.62039014029104,7.86131555322741,9.48922903516053,19.5038931054482,58.3548000450259,39.602830260381,19.6858514501961,14.1994391986089,10.2717182353377,32.984259645447,15.295602348666,18.2323259696802,17.2370981702013,2.11059646869696e-07,55.1,20.41,14.29,10.2,11263079
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-18,3,1,1,1,2,1,3,1,1,0,2,1,2,1,1,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,7053,146,69.44,69.44,72.62,72.62,58.89,58.89,60.26,60.26,50,50,"HT",11263079,27,1,358,11,6975,146,642,1042,0.000619280038788683,2.39721305337555e-06,5.70003992691519e-05,9.25146667265674e-05,"HT",11263079,27,1,6975,146,11,12084.7901542388,11904.9525542854,12267.3444019242,0,2104.4371478644,2104.4371478644,0.00107295617426094,0.00105698917270183,0.00108916437520541,0,0.000186843859291442,0.000186843859291442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-19,3,1,1,1,2,1,3,1,1,0,2,1,2,1,1,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,7053,146,69.44,69.44,72.62,72.62,58.89,58.89,60.26,60.26,50,50,"HT",11263079,78,0,363,7,7053,146,682,1078,0.000626205320942879,6.92528215419602e-06,6.05518260148934e-05,9.57109507977348e-05,"HT",11263079,78,0,7053,146,7,12084.7657391912,11904.8858016282,12267.3636189905,0,2104.4371478644,2104.4371478644,0.00107295400655462,0.00105698324602253,0.00108916608140549,0,0.000186843859291442,0.000186843859291442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-20,3,1,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,1,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,7053,146,28.7,28.7,39.29,39.29,34.44,34.44,32.05,32.05,50,50,"HT",11263079,0,0,326,7,7053,146,621,1013,0.000626205320942879,0,5.51359002276376e-05,8.99398823359048e-05,"HT",11263079,0,0,7053,146,7,11955.6018650895,11777.6049789296,12136.2888475415,0,1967.14065690986,2104.4371478644,0.00106148610562791,0.00104568253307374,0.00107752852018009,0,0.000174653898539632,0.000186843859291442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
