"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","hosp_year_week","hosp_date","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_hosp_weekly_admission","hosp_icu_weekly_admission","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-07-30,1,1,0,NA,0,NA,3,1,1,1,0,NA,0,NA,2,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,2062,80,34.26,34.26,49.52,49.52,41.67,41.67,36.54,36.54,75,75,19,0,14.5714285714286,0,3,0,1.42857142857143,0,2759631,"LT","LTU","Europe","Lithuania","2020-07-30",2062,19,14.571,80,0,0,757.45,6.979,5.353,29.387,0,0,1.31,NA,NA,NA,NA,NA,NA,NA,NA,5216,481751,176.965,1.916,2070,0.76,0.007,142.1,"tests performed",NA,NA,34.26,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/30","LT",2759631,19,0,2062,80,6196.22511597375,6040.98350941019,6355.4561319391,31.9242422105526,155.46963231389,284.144246396091,0.00224530928808009,0.00218905480820087,0.002303009399423,1.15683010556674e-05,5.63371089518452e-05,0.000102964579828278,"2020/07/30","LT",2759631,19,0,2167,80,5869.5652173913,0,72.463768115942,72.463768115942,0.000785249912035341,2.89893830008432e-05,0.0021269384266923,0,2.62584990949667e-05,2.62584990949667e-05,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-07-30",-10,26,115,-11,-33,2
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-07-31,1,1,0,NA,0,NA,3,1,1,1,0,NA,0,NA,2,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,2075,80,34.26,34.26,49.52,49.52,41.67,41.67,36.54,36.54,75,75,13,0,12.7142857142857,0,-6,0,-1.85714285714286,0,2759631,"LT","LTU","Europe","Lithuania","2020-07-31",2075,13,12.714,80,0,0,762.226,4.775,4.67,29.387,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,5056,486807,178.823,1.857,2715,0.997,0.005,213.5,"tests performed",NA,NA,34.26,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/31","LT",2759631,13,0,2075,80,6203.92101344488,6048.45489708598,6363.38314428136,7.69589747112514,127.861526684295,291.840143867216,0.00224809802957166,0.00219176219468689,0.00230588188938353,2.78874149157084e-06,4.63328346015447e-05,0.000105753321319849,"2020/07/31","LT",2759631,13,0,2180,80,5869.5652173913,0,72.463768115942,72.463768115942,0.000789960686772978,2.89893830008432e-05,0.0021269384266923,0,2.62584990949667e-05,2.62584990949667e-05,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-07-31",-16,25,128,-13,-32,2
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-01,1,1,0,NA,0,NA,3,1,1,1,0,NA,0,NA,2,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,2093,80,34.26,34.26,49.52,49.52,41.67,41.67,36.54,36.54,75,75,18,0,13.1428571428571,0,5,0,0.428571428571429,0,2759631,"LT","LTU","Europe","Lithuania","2020-08-01",2093,18,13.143,80,0,0,768.838,6.612,4.828,29.387,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,2394,489201,179.702,0.879,3025,1.111,0.004,230.2,"tests performed",NA,NA,34.26,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/01","LT",2759631,18,0,2093,80,6224.85113655942,6068.82904981001,6384.88435813466,20.9301231145409,121.411435589551,312.770266981757,0.00225568242151194,0.00219914512114482,0.00231367322592573,7.58439194027787e-06,4.39955325873462e-05,0.000113337713260127,"2020/08/01","LT",2759631,18,0,2198,80,5869.5652173913,0,72.463768115942,72.463768115942,0.000796483297948168,2.89893830008432e-05,0.0021269384266923,0,2.62584990949667e-05,2.62584990949667e-05,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-01",-22,15,193,-2,4,-7
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-02,1,1,0,NA,0,NA,3,1,1,1,0,NA,0,NA,2,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,2110,80,34.26,34.26,49.52,49.52,41.67,41.67,36.54,36.54,75,75,17,0,14.5714285714286,0,-1,0,1.42857142857143,0,2759631,"LT","LTU","Europe","Lithuania","2020-08-02",2110,17,14.571,80,0,0,775.082,6.245,5.353,29.387,0,0,1.29,NA,NA,NA,NA,NA,NA,6.82,2.505,1362,490563,180.202,0.5,3183,1.169,0.005,218.4,"tests performed",NA,NA,34.26,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/02","LT",2759631,17,0,2110,80,6241.09319953905,6084.62967415459,6401.58011436326,16.2420629796325,137.653498569183,329.01232996139,0.00226156801381745,0.00220487075052954,0.00231972322182323,5.88559230550478e-06,4.9881124892851e-05,0.000119223305565632,"2020/08/02","LT",2759631,17,0,2215,80,5869.5652173913,0,72.463768115942,72.463768115942,0.000802643541835847,2.89893830008432e-05,0.0021269384266923,0,2.62584990949667e-05,2.62584990949667e-05,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-02",-13,24,247,1,14,-11
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-03,1,1,0,NA,0,NA,3,1,1,1,0,NA,0,NA,2,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,2120,80,34.26,34.26,49.52,49.52,41.67,41.67,36.54,36.54,75,75,10,0,14.4285714285714,0,-7,0,-0.142857142857142,0,2759631,"LT","LTU","Europe","Lithuania","2020-08-03",2120,10,14.429,80,0,0,778.756,3.673,5.3,29.387,0,0,1.29,NA,NA,NA,NA,NA,NA,NA,NA,2848,493411,181.248,1.046,3514,1.291,0.004,243.5,"tests performed",NA,NA,34.26,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,"2020/08/03","LT",2794184,102,0,342,5,2110,80,631,1626,0.000755139962149951,3.65043962745474e-05,0.000225826216169014,0.000581923022964844,"2020/08/03","LT",2759631,10,0,2120,80,6234.916002541,6078.57341466392,6395.2797649794,0,137.653498569183,308.045044072265,0.00225932959969684,0.00220267616020545,0.00231744018130663,0,4.9881124892851e-05,0.000111625447051532,"2020/08/03","LT",2759631,10,0,2225,80,5869.5652173913,0,72.463768115942,72.463768115942,0.000806267214710952,2.89893830008432e-05,0.0021269384266923,0,2.62584990949667e-05,2.62584990949667e-05,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-03",-10,24,184,-10,-32,2
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-04,1,1,0,NA,0,NA,3,1,1,1,0,NA,0,NA,2,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,2137,80,34.26,34.26,49.52,49.52,41.67,41.67,36.54,36.54,75,75,17,0,15.7142857142857,0,7,0,1.28571428571428,0,2759631,"LT","LTU","Europe","Lithuania","2020-08-04",2137,17,15.714,80,0,0,785.001,6.245,5.772,29.387,0,0,1.29,NA,NA,NA,NA,NA,NA,NA,NA,3585,496996,182.565,1.317,3748,1.377,0.004,238.5,"tests performed",NA,NA,34.26,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/04","LT",2759631,17,0,2137,80,6247.9882499994,6091.28121578147,6408.72679970701,0.717853462297171,138.37135203148,281.745135504868,0.00226406655455001,0.00220728105162664,0.00232231294680593,2.60126611962676e-07,5.01412515048137e-05,0.000102095220522189,"2020/08/04","LT",2759631,17,0,2242,80,5869.5652173913,0,0,72.463768115942,0.000812427458598632,2.89893830008432e-05,0.0021269384266923,0,0,2.62584990949667e-05,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-04",-12,23,127,-13,-32,3
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-05,1,1,0,NA,0,NA,3,1,1,1,0,NA,0,NA,2,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,2147,81,34.26,34.26,49.52,49.52,41.67,41.67,36.54,36.54,75,75,10,1,14.8571428571429,0.142857142857143,-7,1,-0.857142857142856,0.142857142857143,2759631,"LT","LTU","Europe","Lithuania","2020-08-05",2147,10,14.857,81,1,0.143,788.674,3.673,5.458,29.754,0.367,0.052,1.29,NA,NA,NA,NA,NA,NA,NA,NA,4345,501341,184.161,1.596,3544,1.302,0.004,238.5,"tests performed",NA,NA,34.26,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/05","LT",2759631,10,1,2147,81,6317.72435625161,6161.0948977342,6478.33570235275,75.9133032502614,214.284655281742,276.968872591747,0.00228933663821417,0.00223257924618697,0.00234753693604426,2.75084977847623e-05,7.7649749289576e-05,0.000100364459085924,"2020/08/05","LT",2759631,10,1,2252,81,5869.5652173913,0,0,72.463768115942,0.000816051131473737,2.93517502883538e-05,0.0021269384266923,0,0,2.62584990949667e-05,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-05",-7,28,221,-7,-31,1
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-06,1,1,0,NA,0,NA,3,1,1,1,0,NA,0,NA,2,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,2171,81,34.26,34.26,49.52,49.52,41.67,41.67,36.54,36.54,75,75,24,0,15.5714285714286,0.142857142857143,14,-1,0.714285714285714,0,2759631,"LT","LTU","Europe","Lithuania","2020-08-06",2171,24,15.571,81,0,0.143,797.49,8.816,5.72,29.754,0,0.052,1.29,NA,NA,NA,NA,NA,NA,NA,NA,4253,505594,185.724,1.562,3406,1.251,0.005,218.7,"tests performed",NA,NA,34.26,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/06","LT",2759631,24,0,2171,81,6349.75521397374,6192.2952694731,6511.21910742113,32.0308577221331,242.19220359538,273.69572721316,0.00230094357324358,0.00224388524026332,0.002359452806343,1.16069350294054e-05,8.77625318730585e-05,9.91783782734577e-05,"2020/08/06","LT",2759631,24,0,2276,81,5869.5652173913,0,0,72.463768115942,0.00082474794637399,2.93517502883538e-05,0.0021269384266923,0,0,2.62584990949667e-05,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-06",-8,27,226,-2,-32,-1
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-07,2,1,1,1,0,NA,1,1,0,NA,1,1,0,NA,2,2,1,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2194,81,34.26,34.26,52.14,52.14,46.67,46.67,42.31,42.31,75,75,23,0,17,0.142857142857143,-1,0,1.42857142857143,0,2759631,"LT","LTU","Europe","Lithuania","2020-08-07",2194,23,17,81,0,0.143,805.939,8.449,6.245,29.754,0,0.052,1.29,NA,NA,NA,NA,NA,NA,NA,NA,4339,509933,187.318,1.594,3304,1.214,0.005,194.4,"tests performed",NA,NA,34.26,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/07","LT",2759631,23,0,2194,81,6377.72131052856,6219.53176797957,6539.93429604808,27.9660965548183,227.987982264693,274.281609558693,0.0023110775717944,0.00225375485634839,0.0023698582513561,1.01339985508274e-05,8.26153867182578e-05,9.93906828698087e-05,"2020/08/07","LT",2759631,23,0,2299,81,5942.02898550725,72.463768115942,72.463768115942,144.927536231884,0.000833082393986732,2.93517502883538e-05,0.00215319692578727,2.62584990949667e-05,2.62584990949667e-05,5.25169981899334e-05,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-07",-16,25,262,-5,-32,-3
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-08,2,1,1,1,0,NA,1,1,0,NA,1,1,0,NA,2,2,1,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2231,81,34.26,34.26,52.14,52.14,46.67,46.67,42.31,42.31,75,75,37,0,19.7142857142857,0.142857142857143,14,0,2.71428571428572,0,2759631,"LT","LTU","Europe","Lithuania","2020-08-08",2231,37,19.714,81,0,0.143,819.53,13.591,7.242,29.754,0,0.052,1.29,NA,NA,NA,NA,NA,NA,NA,NA,1995,511928,188.05,0.733,3247,1.193,0.006,164.7,"tests performed",NA,NA,34.26,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/08","LT",2759631,37,0,2231,81,6444.05216882598,6284.17836245592,6607.99327444966,66.3308582974123,288.909145625725,340.612467856105,0.00233511370499388,0.00227718066743558,0.00239452059875022,2.40361331994793e-05,0.000104691223437382,0.000123426816069288,"2020/08/08","LT",2759631,37,0,2336,81,6014.49275362319,72.4637681159429,144.927536231885,217.391304347827,0.000846489983624622,2.93517502883538e-05,0.00217945542488224,2.6258499094967e-05,5.25169981899337e-05,7.87754972849004e-05,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-08",-24,16,259,-1,1,-11
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-09,2,1,1,1,0,NA,1,1,0,NA,1,1,0,NA,2,2,1,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2252,81,34.26,34.26,52.14,52.14,46.67,46.67,42.31,42.31,75,75,21,0,20.2857142857143,0.142857142857143,-16,0,0.571428571428569,0,2759631,"LT","LTU","Europe","Lithuania","2020-08-09",2252,21,20.286,81,0,0.143,827.244,7.714,7.452,29.754,0,0.052,1.28,NA,NA,NA,NA,NA,NA,0.974,0.358,1428,513356,188.575,0.525,3256,1.196,0.006,160.5,"tests performed",NA,NA,34.26,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/09","LT",2759631,21,0,2252,81,6460.64897439796,6300.32182603869,6625.05604045202,16.5968055719823,305.505951197707,357.209273428088,0.00234112784441034,0.0022830305305451,0.00240070358698392,6.01413941645903e-06,0.000110705362853841,0.000129440955485747,"2020/08/09","LT",2759631,21,0,2357,81,6086.95652173913,72.463768115942,217.391304347827,289.855072463769,0.000854099696662344,2.93517502883538e-05,0.0022057139239772,2.62584990949667e-05,7.87754972849004e-05,0.000105033996379867,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-09",-16,24,252,0,10,-14
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-10,2,1,1,1,0,NA,1,1,0,NA,1,1,0,NA,2,2,1,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2265,81,34.26,34.26,52.14,52.14,46.67,46.67,42.31,42.31,75,75,13,0,20.7142857142857,0.142857142857143,-8,0,0.428571428571431,0,2759631,"LT","LTU","Europe","Lithuania","2020-08-10",2265,13,20.714,81,0,0.143,832.02,4.775,7.609,29.754,0,0.052,1.26,NA,NA,NA,NA,NA,NA,NA,NA,3612,516968,189.902,1.327,3365,1.236,0.006,162.5,"tests performed",NA,NA,34.26,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,"2020/08/10","LT",2794184,142,1,454,5,2252,81,711,1441,0.000805959807943929,5.08198457939778e-05,0.000254457115207875,0.000515714068937479,"2020/08/10","LT",2759631,13,0,2265,81,6450.47999506088,6290.36134240306,6614.6744045049,0,296.348100634756,357.209273428088,0.00233744293895121,0.00227942117710776,0.00239694162172584,0,0.000107386857385917,0.000129440955485747,"2020/08/10","LT",2759631,13,0,2370,81,6086.95652173913,0,217.391304347827,217.391304347827,0.000858810471399981,2.93517502883538e-05,0.0022057139239772,0,7.87754972849004e-05,7.87754972849004e-05,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-10",-6,30,235,-8,-33,0
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-11,2,1,1,1,0,NA,1,1,0,NA,1,1,0,NA,2,2,1,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2283,81,34.26,34.26,52.14,52.14,46.67,46.67,42.31,42.31,75,75,18,0,20.8571428571429,0.142857142857143,5,0,0.142857142857142,0,2759631,"LT","LTU","Europe","Lithuania","2020-08-11",2283,18,20.857,81,0,0.143,838.632,6.612,7.662,29.754,0,0.052,1.26,NA,NA,NA,NA,NA,NA,NA,NA,3890,520858,191.331,1.429,3409,1.252,0.006,163.4,"tests performed",NA,NA,34.26,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/11","LT",2759631,18,0,2283,81,6452.036228253,6291.83285203899,6616.31872137205,0,264.423858424203,357.209273428088,0.00233800686695178,0.00227995440406308,0.0023975374683688,0,9.58185563302496e-05,0.000129440955485747,"2020/08/11","LT",2759631,18,0,2388,81,6159.42028985507,72.463768115942,289.855072463769,289.855072463769,0.00086533308257517,2.93517502883538e-05,0.00223197242307217,2.62584990949667e-05,0.000105033996379867,0.000105033996379867,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-11",-5,31,219,-4,-32,-1
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-12,2,1,1,1,0,NA,1,1,0,NA,1,1,0,NA,2,2,1,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2309,81,34.26,34.26,52.14,52.14,46.67,46.67,42.31,42.31,75,75,26,0,23.1428571428571,0,8,0,2.28571428571428,-0.142857142857143,2759631,"LT","LTU","Europe","Lithuania","2020-08-12",2309,26,23.143,81,0,0,848.183,9.551,8.501,29.754,0,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,3757,524615,192.711,1.38,3325,1.221,0.007,143.7,"tests performed",NA,NA,34.26,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/12","LT",2759631,26,0,2309,81,6474.7794303879,6313.9657943693,6639.68891145409,0,256.727960953078,353.085964019593,0.0023462482594187,0.00228797465833994,0.00240600606075743,0,9.30298148386787e-05,0.000127946803039824,"2020/08/12","LT",2759631,26,0,2414,81,6159.42028985507,0,289.855072463769,289.855072463769,0.000874754632050444,2.93517502883538e-05,0.00223197242307217,0,0.000105033996379867,0.000105033996379867,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-12",-4,30,216,-5,-32,0
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-13,2,1,1,1,0,NA,1,1,0,NA,1,1,0,NA,2,2,1,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2330,81,34.26,34.26,52.14,52.14,46.67,46.67,42.31,42.31,75,75,21,0,22.7142857142857,0,-5,0,-0.428571428571427,0,2759631,"LT","LTU","Europe","Lithuania","2020-08-13",2330,21,22.714,81,0,0,855.897,7.714,8.344,29.754,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,4264,528879,194.277,1.566,3326,1.222,0.007,146.4,"tests performed",NA,NA,34.26,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/13","LT",2759631,21,0,2330,81,6482.17277144512,6321.12781510321,6647.32071047015,16.8725275550723,252.670365393609,327.78817368916,0.00234892736436325,0.00229056994036638,0.00240877157506571,6.11405204357841e-06,9.15594749419793e-05,0.000118779711377775,"2020/08/13","LT",2759631,21,0,2435,81,6159.42028985507,0,289.855072463769,289.855072463769,0.000882364345088166,2.93517502883538e-05,0.00223197242307217,0,0.000105033996379867,0.000105033996379867,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-13",-7,28,195,-3,-32,0
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-14,2,1,1,1,0,NA,1,1,0,NA,1,1,0,NA,2,2,1,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2352,81,34.26,34.26,52.14,52.14,46.67,46.67,42.31,42.31,75,75,22,0,22.5714285714286,0,1,0,-0.142857142857142,0,2759631,"LT","LTU","Europe","Lithuania","2020-08-14",2352,22,22.571,81,0,0,863.978,8.081,8.291,29.754,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,5272,534151,196.214,1.937,3460,1.271,0.007,153.3,"tests performed",NA,NA,34.26,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/14","LT",2759631,22,0,2352,81,6490.81939587305,6329.51262799337,6656.23704477833,13.2978939200157,249.726196333992,335.676372672795,0.00235206061820332,0.00229360832226967,0.0024120025629435,4.81872174939898e-06,9.04926043858735e-05,0.000121638136646818,"2020/08/14","LT",2759631,22,0,2457,81,6159.42028985507,0,289.855072463769,289.855072463769,0.000890336425413398,2.93517502883538e-05,0.00223197242307217,0,0.000105033996379867,0.000105033996379867,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-14",-14,28,226,-3,-32,-2
