"countryname","countrycode.x","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","countrycode2","population.x","cases.x","deaths.x","cases_prev_week","deaths_prev_week.x","cases_infected.x","cum_deaths.x","cases_contagious.x","cases_active.x","p_cases_infected.x","p_cases","p_cases_contagious.x","p_cases_active.x","countrycode.y","population.y","cases.y","deaths.y","cum_cases","cum_deaths.y","deaths_prev_week.y","cases_infected.y","cases_infected_low","cases_infected_high","cases_daily","cases_contagious.y","cases_active.y","p_cases_infected.y","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious.y","p_cases_active.y","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","population"
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-04,2,1,1,1,2,1,4,1,0,NA,2,1,2,1,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,4827,129,74.07,74.07,75,75,61.67,61.67,67.31,67.31,25,25,"MR",4525698,0,0,733,10,4472,129,1659,2585,0.000988134868919667,0,0.000366573288805395,0.000571182610947527,"MR",4525698,0,0,4472,129,10,14310.1365674812,14077.1912840406,14546.9365619918,0,1094.23518230638,1394.79122492803,0.00316197337239056,0.00311050169146077,0.00321429679178588,0,0.000241782633818336,0.000308193614538139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-05,2,1,1,1,2,1,4,1,0,NA,2,1,2,1,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,4879,130,74.07,74.07,75,75,61.67,61.67,67.31,67.31,25,25,"MR",4525698,355,0,920,9,4827,129,1843,2770,0.00106657580775385,7.84409388341865e-05,0.000407230000764523,0.000612060283297737,"MR",4525698,355,0,4827,129,9,14792.4771262754,14551.2671660006,15037.6855180457,0,1094.23518230638,1094.23518230638,0.00326855153089654,0.00321525368374129,0.00332273287303874,0,0.000241782633818336,0.000241782633818336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-06,2,1,1,1,2,1,4,1,0,NA,2,1,2,1,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,4948,133,74.07,74.07,75,75,61.67,61.67,67.31,67.31,25,25,"MR",4525698,52,1,972,10,4879,130,1895,2822,0.00107806574809013,1.14899403362752e-05,0.000418719941100798,0.000623550223634012,"MR",4525698,52,1,4879,130,10,14451.922163351,14217.5534981573,14690.1542689905,0,1094.23518230638,1094.23518230638,0.00319330237310378,0.00314151618118515,0.00324594223233422,0,0.000241782633818336,0.000241782633818336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-07,2,1,0,NA,0,NA,NA,NA,1,1,2,1,2,1,4,0,NA,1,0,0,2,1,1,NA,0,0,3,1,0,NA,NA,5024,135,53.7,53.7,63.1,63.1,42.78,42.78,45.51,45.51,25,25,"MR",4525698,0,0,730,4,4879,130,1587,2656,0.00107806574809013,0,0.000350664140647476,0.000586870798714364,"MR",4525698,0,0,4879,130,4,13867.2089952342,13641.9827096321,14096.1537197763,0,1094.23518230638,1094.23518230638,0.00306410392280577,0.00301433783465713,0.0031146916386768,0,0.000241782633818336,0.000241782633818336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-08,2,1,0,NA,0,NA,0,NA,1,1,2,1,2,1,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,5087,139,53.7,53.7,63.1,63.1,49.44,49.44,53.21,53.21,25,25,"MR",4525698,0,0,730,4,4879,130,1140,2656,0.00107806574809013,0,0.000251894845833726,0.000586870798714364,"MR",4525698,0,0,4879,130,4,13331.9638028539,13115.1314901194,13552.3810016324,0,0,1094.23518230638,0.00294583593577253,0.00289792458315146,0.00299453940621589,0,0,0.000241782633818336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-09,2,1,0,NA,0,NA,0,NA,1,1,2,1,2,1,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,5126,144,53.7,53.7,63.1,63.1,49.44,49.44,53.21,53.21,25,25,"MR",4525698,145,5,875,9,5024,135,1285,2211,0.00111010500479705,3.20392567069212e-05,0.000283934102540647,0.000488543424682778,"MR",4525698,145,5,5024,135,9,13750.4682525734,13534.1114339202,13970.2837595347,0,0,1094.23518230638,0.0030383088426522,0.00299050255538928,0.00308687936303632,0,0,0.000241782633818336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-10,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,5203,146,29.63,29.63,39.29,39.29,35,35,36.54,36.54,25,25,"MR",4525698,63,4,615,10,5087,139,1180,2274,0.00112402550943523,1.39205046381796e-05,0.000260733261477014,0.000502463929320958,"MR",4525698,63,4,5087,139,10,13870.0152517186,13657.239006143,14086.106496077,0,0,1094.23518230638,0.00306472399433604,0.00301770887190064,0.00311247160019891,0,0,0.000241782633818336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-11,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,5275,147,29.63,29.63,39.29,39.29,35,35,36.54,36.54,25,25,"MR",4525698,39,5,654,15,5126,144,1219,2142,0.00113264296468744,8.6174552522064e-06,0.000269350716729221,0.000473297157698105,"MR",4525698,39,5,5126,144,15,14040.5289194892,13831.6839829204,14252.5272108906,0,0,1094.23518230638,0.00310240076105149,0.00305625430219171,0.0031492439864283,0,0,0.000241782633818336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-12,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,5355,147,29.63,29.63,39.29,39.29,35,35,36.54,36.54,25,25,"MR",4525698,0,0,299,15,5126,144,977,2142,0.00113264296468744,0,0.000215878302087324,0.000473297157698105,"MR",4525698,0,0,5126,144,15,13644.2192218237,13441.0751354744,13850.4335625539,0,0,1094.23518230638,0.00301483201526565,0.00296994521849987,0.00306039721664016,0,0,0.000241782633818336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-13,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,5446,147,29.63,29.63,39.29,39.29,35,35,36.54,36.54,25,25,"MR",4525698,0,0,247,14,5126,144,977,1834,0.00113264296468744,0,0.000215878302087324,0.000405241357244783,"MR",4525698,0,0,5126,144,14,13289.8489609796,13091.8102076843,13490.8834304658,0,0,1094.23518230638,0.00293653022384163,0.00289277150346406,0.00298095087884031,0,0,0.000241782633818336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-14,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,5518,147,29.63,29.63,39.29,39.29,35,35,36.54,36.54,25,25,"MR",4525698,229,3,476,17,5355,147,1206,1616,0.00118324289424526,5.05999295578273e-05,0.000266478231645152,0.00035707199198886,"MR",4525698,229,3,5355,147,17,13839.6946811438,13637.0937269661,14045.3055982547,0,0,0,0.003058024349204,0.00301325756313525,0.00310345621785959,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-15,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,5564,149,29.63,29.63,39.29,39.29,35,35,36.54,36.54,25,25,"MR",4525698,91,2,567,19,5446,149,974,1707,0.00120335028983375,2.01073955884816e-05,0.000215215420914078,0.000377179387577342,"MR",4525698,91,2,5446,149,19,13954.4613775672,13752.4986763882,14159.3900076022,0,0,0,0.00308338324332891,0.00303875748589239,0.0031286643535654,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-16,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,5659,150,29.63,29.63,39.29,39.29,35,35,36.54,36.54,25,25,"MR",4525698,0,0,422,14,5446,149,974,1539,0.00120335028983375,0,0.000215215420914078,0.000340058041875529,"MR",4525698,0,0,5446,149,14,13654.4322604354,13456.6781501249,13855.0924882668,0,0,0,0.00301708869227142,0.00297339286671909,0.0030614266546877,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-17,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,5710,151,29.63,29.63,39.29,39.29,35,35,36.54,36.54,25,25,"MR",4525698,0,0,359,10,5446,149,619,1539,0.00120335028983375,0,0.000136774482079891,0.000340058041875529,"MR",4525698,0,0,5446,149,10,13368.5401726087,13174.801126775,13565.1282039807,0,0,0,0.00295391786473792,0.00291110920940261,0.00299735603303196,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-18,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,5813,153,29.63,29.63,39.29,39.29,35,35,36.54,36.54,25,25,"MR",4525698,0,0,320,5,5446,149,567,1297,0.00120335028983375,0,0.000125284541743616,0.000286585627233633,"MR",4525698,0,0,5446,149,5,13105.4237345445,12915.383646776,13298.2601182611,0,0,0,0.0028957795536831,0.00285378822156847,0.00293838875644399,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-19,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,5873,155,29.63,29.63,39.29,39.29,35,35,36.54,36.54,25,25,"MR",4525698,0,0,320,5,5446,149,567,1297,0.00120335028983375,0,0.000125284541743616,0.000286585627233633,"MR",4525698,0,0,5446,149,5,12868.9501303718,12682.2396925524,13058.4093561369,0,0,0,0.00284352825362448,0.00280227264226478,0.00288539123824366,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-20,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,5923,155,29.63,29.63,39.29,39.29,35,35,36.54,36.54,25,25,"MR",4525698,427,6,747,11,5873,155,994,1724,0.00129770037682585,9.4350086992106e-05,0.000219634628735722,0.000380935714225739,"MR",4525698,427,6,5873,155,11,14201.3860439352,14002.3738070168,14403.226792004,0,0,0,0.00313794381417745,0.0030939699924778,0.00318254262480704,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-21,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,5985,155,29.63,29.63,39.29,39.29,35,35,36.54,36.54,25,25,"MR",4525698,50,0,568,8,5923,155,899,1451,0.00130874839637996,1.10480195541108e-05,0.000198643391582912,0.000320613527460295,"MR",4525698,50,0,5923,155,8,14093.0590816601,13895.4705034065,14293.4572982233,0,0,0,0.00311400784622839,0.00307034859670408,0.00315828791453238,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-22,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6027,155,29.63,29.63,39.29,39.29,35,35,36.54,36.54,25,25,"MR",4525698,0,0,477,6,5923,155,836,1451,0.00130874839637996,0,0.000184722886944732,0.000320613527460295,"MR",4525698,0,0,5923,155,6,13848.4363079378,13654.1794675381,14045.4568237478,0,0,0,0.00305995590247909,0.00301703283505398,0.00310348963270369,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-23,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6067,156,29.63,29.63,39.29,39.29,35,35,36.54,36.54,25,25,"MR",4525698,0,0,477,6,5923,155,797,1096,0.00130874839637996,0,0.000176105431692526,0.000242172588626108,"MR",4525698,0,0,5923,155,6,13601.7611198523,13410.8671513022,13795.3723256114,0,0,0,0.00300545045644943,0.00296327045050337,0.00304823086419186,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-24,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6116,156,29.63,29.63,39.29,39.29,35,35,36.54,36.54,25,25,"MR",4525698,104,0,581,6,6027,155,901,1148,0.00133172827705251,2.29798806725504e-05,0.000199085312365076,0.000253662528962383,"MR",4525698,104,0,6027,155,6,13602.4736171657,13411.4767808059,13796.1904963736,0,0,0,0.00300560789013445,0.00296340515447692,0.00304841164752345,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-25,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6151,156,29.63,29.63,39.29,39.29,35,35,36.54,36.54,25,25,"MR",4525698,40,1,621,7,6067,156,941,1188,0.0013405666926958,8.83841564328862e-06,0.000207923728008365,0.000262500944605672,"MR",4525698,40,1,6067,156,7,13556.1054552281,13366.7578221567,13748.1353038843,0,0,0,0.00299536236293895,0.00295352403588502,0.00303779335339749,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-26,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6171,156,29.63,29.63,39.29,39.29,35,35,36.54,36.54,25,25,"MR",4525698,0,0,621,7,6067,156,712,1188,0.0013405666926958,0,0.000157323798450537,0.000262500944605672,"MR",4525698,0,0,6067,156,7,13343.8890701935,13157.4252807834,13532.9953784869,0,0,0,0.00294847094750765,0.00290726983567693,0.00299025595134428,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-27,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6208,156,29.63,29.63,39.29,39.29,35,35,36.54,36.54,25,25,"MR",4525698,104,0,298,1,6171,156,725,1147,0.00136354657336835,2.29798806725504e-05,0.000160196283534606,0.000253441568571301,"MR",4525698,104,0,6171,156,1,13371.6542894131,13184.7283112075,13561.2304034806,0,0,0,0.00295460596120489,0.00291330272395716,0.00299649477350911,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-28,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6249,156,29.63,29.63,39.29,39.29,35,35,36.54,36.54,25,25,"MR",4525698,0,0,248,1,6171,156,725,1084,0.00136354657336835,0,0.000160196283534606,0.000239521063933121,"MR",4525698,0,0,6171,156,1,13184.6122691452,13000.2326924622,13371.6068627361,0,0,0,0.00291327708325769,0.00287253649988625,0.00295459548178779,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-29,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6273,156,29.63,29.63,39.29,39.29,35,35,36.54,36.54,25,25,"MR",4525698,0,0,248,1,6171,156,725,1045,0.00136354657336835,0,0.000160196283534606,0.000230903608680915,"MR",4525698,0,0,6171,156,1,13008.5378459727,12826.5567833678,13193.1008257441,0,0,0,0.00287437160985392,0.0028341610030912,0.00291515271804351,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-07-30,2,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6295,157,29.63,29.63,39.29,39.29,35,35,36.54,36.54,25,25,"MR",4525698,78,0,326,1,6249,156,803,1123,0.00138078148387276,1.72349105044128e-05,0.000177431194039019,0.000248138519185328,"MR",4525698,78,0,6249,156,1,13008.6694212596,12826.6286768739,13193.2937621188,0,0,0,0.00287440068278078,0.00283417688870842,0.00291519534934033,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
