"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-07-21,3,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,5207,94,47.22,47.22,61.9,61.9,49.44,49.44,47.44,47.44,62.5,62.5,81,1,102,0.857142857142857,672591,"US_ND","2020/07/21","US",329064917,81,1,5207,94,8478.10966267383,8291.3724781736,8669.05251712399,65.5134464680305,1241.48633665151,2044.42265924826,2.57642465807859e-05,2.51967683269426e-05,2.63445055041343e-05,1.9908973300861e-07,3.77277027271647e-06,6.21282474560563e-06,"2020/07/21","US_ND",672591,81,1,5207,94,7608.69565217391,0,652.173913043478,1159.42028985507,0.00774170335315221,0.000139758040175976,0.0113125148153542,0,0.000969644127030362,0.00172381178138731,"2020-07-21","US","USND",762062,0,0,0,0,"2020-07-21","US_ND",0.7807225,0.6235915,1.3191517,0.7029413,0.7611841,0.8126033,1.2710621,0.8691469,24.9699355,23.8729949,22.7764443,20.0414595,NA,NA,18.8858471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-07-21",1,5,161,1,-26,7
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-07-22,3,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,5367,96,47.22,47.22,61.9,61.9,49.44,49.44,47.44,47.44,62.5,62.5,160,2,114.571428571429,1.14285714285714,672591,"US_ND","2020/07/22","US",329064917,160,2,5367,96,8757.38331825574,8568.1407663387,8950.8056268356,279.273655581906,1460.7401493544,2214.07246385552,2.66129352168397e-05,2.60378433667503e-05,2.7200728988182e-05,8.4868863605386e-07,4.43906376489961e-06,6.72837592059539e-06,"2020/07/22","US_ND",672591,160,2,5367,96,7753.6231884058,144.927536231884,724.63768115942,1231.88405797101,0.00797958937898366,0.000142731615498869,0.0115279912880276,0.000215476472673414,0.00107738236336707,0.00183155001772402,"2020-07-22","US","USND",762062,0,0,0,0,"2020-07-22","US_ND",0.5386432,0.6960205,0.8079648,0.8118309,0.4571737,0.8581028,0.7014653,0.9474863,24.8792408,24.0632033,20.0006288,19.7320515,NA,NA,19.4900064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-07-22",5,8,NA,6,-25,5
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-07-23,3,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,5493,97,47.22,47.22,61.9,61.9,49.44,49.44,47.44,47.44,62.5,62.5,126,1,117.857142857143,1.14285714285714,672591,"US_ND","2020/07/23","US",329064917,126,1,5493,97,8884.34382324983,8694.11114894098,9078.73890930553,126.960504994091,1356.01612828022,2197.9864444266,2.69987572794028e-05,2.64206565324646e-05,2.7589507237885e-05,3.85822062563087e-07,4.12081646576813e-06,6.67949189012634e-06,"2020/07/23","US_ND",672591,126,1,5493,97,7826.08695652174,72.463768115942,652.173913043478,1304.34782608696,0.00816692462432593,0.000144218403160316,0.0116357295243643,0.000107738236336707,0.000969644127030362,0.00193928825406072,"2020-07-23","US","USND",762062,0,0,0,0,"2020-07-23","US_ND",0.7501586,0.6841481,0.7501586,0.8272825,0.3878227,0.8106112,0.3878227,0.9298102,26.7726103,24.378014,20.1615995,19.8512527,NA,NA,19.5378023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-07-23",2,7,184,2,-26,5
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-07-24,3,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,5614,99,47.22,47.22,61.9,61.9,49.44,49.44,47.44,47.44,62.5,62.5,121,2,117.428571428571,1.28571428571429,672591,"US_ND","2020/07/24","US",329064917,121,2,5614,99,9086.69914146312,8895.68632331131,9281.81348650923,202.355318213289,1502.15758004777,2400.34176263989,2.76136976992388e-05,2.70332261622144e-05,2.82066334239734e-05,6.14940419836032e-07,4.56492777699475e-06,7.29443230996237e-06,"2020/07/24","US_ND",672591,121,2,5614,99,7898.55072463768,72.463768115942,724.63768115942,1231.88405797101,0.00834682593136096,0.000147191978483209,0.0117434677607011,0.000107738236336707,0.00107738236336707,0.00183155001772402,"2020-07-24","US","USND",762062,0,0,0,0,"2020-07-24","US_ND",0.8848238,0.6849505,0.8848238,0.835057,0.8849419,0.8737232,0.8849419,0.9937578,28.2851269,24.7062922,24.6354252,20.4210607,NA,NA,19.2034133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-07-24",-7,2,180,3,-26,6
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-07-25,3,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,5736,99,47.22,47.22,61.9,61.9,49.44,49.44,47.44,47.44,62.5,62.5,122,0,118.428571428571,1.28571428571429,672591,"US_ND","2020/07/25","US",329064917,122,0,5736,99,9099.25647047432,8907.90127756312,9294.72226235975,12.5573290112006,1438.18974939515,2109.97183074211,2.76518583428154e-05,2.70703463583239e-05,2.82458620842882e-05,3.81606435766005e-08,4.37053503760522e-06,6.41202304389717e-06,"2020/07/25","US_ND",672591,122,0,5736,99,7971.01449275362,72.463768115942,797.101449275362,1231.88405797101,0.00852821402605744,0.000147191978483209,0.0118512059970378,0.000107738236336707,0.00118512059970378,0.00183155001772402,"2020-07-25","US","USND",762062,0,0,0,0,"2020-07-25","US_ND",1.1138586,0.8496302,0.8300182,0.9645661,1.1209391,1.0348642,0.889646,1.1275061,27.3998761,25.6274289,22.8803089,21.2643385,NA,NA,19.135373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-07-25",-15,0,224,1,-7,1
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-07-26,3,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,5876,99,47.22,47.22,61.9,61.9,49.44,49.44,47.44,47.44,62.5,62.5,140,0,122.428571428571,1,672591,"US_ND","2020/07/26","US",329064917,140,0,5876,99,9132.90429276991,8940.76257836769,9329.17523419161,33.6478222955848,1414.43012676721,1991.20569410575,2.77541111827789e-05,2.71702090270768e-05,2.83505617044907e-05,1.02252839963443e-07,4.298331586552e-06,6.05110296247641e-06,"2020/07/26","US_ND",672591,140,0,5876,99,8115.94202898551,144.927536231884,942.028985507246,1304.34782608696,0.00873636429865996,0.000147191978483209,0.0120666824697112,0.000215476472673414,0.00140059707237719,0.00193928825406072,"2020-07-26","US","USND",762062,0,0,0,0,"2020-07-26","US_ND",0.3216695,0.7195943,0.3216695,0.7962422,0.2287854,0.8034352,0.2287854,0.8715072,30.1445025,25.996328,21.3217212,20.9360791,NA,NA,20.1143906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-07-26",-2,6,269,7,-8,-4
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-07-27,3,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,5986,99,47.22,47.22,61.9,61.9,49.44,49.44,47.44,47.44,62.5,62.5,110,0,122.857142857143,0.857142857142857,672591,"US_ND","2020/07/27","US",329064917,110,0,5986,99,9113.51231656275,8921.70139817722,9309.44704797114,0,1414.43012676721,1896.28096674758,2.76951806338041e-05,2.71122837387652e-05,2.82906094421823e-05,0,4.298331586552e-06,5.76263487470949e-06,"2020/07/27","US_ND",672591,110,0,5986,99,8115.94202898551,0,869.565217391304,1159.42028985507,0.00889991094141908,0.000147191978483209,0.0120666824697112,0,0.00129285883604048,0.00172381178138731,"2020-07-27","US","USND",762062,0,0,0,0,"2020-07-27","US_ND",1.7106311,0.8563355,1.7106311,0.9362053,2.2016691,0.8659263,2.2016691,0.9343699,22.8083594,26.4016753,16.4587636,21.0391406,NA,NA,21.5361671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-07-27",4,5,184,2,-26,5
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-07-28,3,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,6141,100,47.22,47.22,61.9,61.9,49.44,49.44,47.44,47.44,62.5,62.5,155,1,133.428571428571,0.857142857142857,672591,"US_ND","2020/07/28","US",329064917,155,1,6141,100,9249.07611637548,9056.12725564682,9446.13592451086,96.7798473984149,1377.35955186515,1933.04097126698,2.81071473698774e-05,2.75207923658626e-05,2.87059951897299e-05,2.94105638123723e-07,4.18567729559923e-06,5.8743453689625e-06,"2020/07/28","US_ND",672591,155,1,6141,100,8188.40579710145,72.463768115942,797.101449275362,1159.42028985507,0.00913036302894329,0.000148678766144656,0.0121744207060479,0.000107738236336707,0.00118512059970378,0.00172381178138731,"2020-07-28","US","USND",762062,0,0,0,0,"2020-07-28","US_ND",1.9899238,1.0293992,1.9899238,1.0293992,2.3312289,1.0671542,2.3312289,1.0721086,23.0792535,26.1466047,19.0166349,20.4941354,NA,NA,22.5062231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-07-28",0,4,164,3,-26,6
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-07-29,3,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,6227,102,47.22,47.22,61.9,61.9,49.44,49.44,47.44,47.44,62.5,62.5,86,2,122.857142857143,0.857142857142857,672591,"US_ND","2020/07/29","US",329064917,86,2,6227,102,9367.70954666968,9175.73392708121,9563.70169930165,138.025406501363,1347.94957429677,1839.38185170008,2.84676641681303e-05,2.78842667602916e-05,2.90632674746717e-05,4.1944734722773e-07,4.09630290152373e-06,5.58972335449566e-06,"2020/07/29","US_ND",672591,86,2,6227,102,8550.72463768116,362.318840579711,1086.95652173913,1376.8115942029,0.0092582267678277,0.000151652341467549,0.0127131118877314,0.000538691181683536,0.0016160735450506,0.00204702649039743,"2020-07-29","US","USND",762062,0,0,0,0,"2020-07-29","US_ND",0.6085509,1.0358731,0.6085509,0.9960429,0.5009659,1.0725208,0.5009659,1.0441923,23.361904,25.8952638,20.246505,20.5288379,NA,NA,22.0874926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-07-29",5,4,NA,5,-27,4
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-07-30,3,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,6301,103,47.22,47.22,61.9,61.9,49.44,49.44,47.44,47.44,62.5,62.5,74,1,115.428571428571,0.857142857142857,672591,"US_ND","2020/07/30","US",329064917,74,1,6301,103,9373.06653466923,9182.61815735687,9567.4648295105,5.35698799955026,1297.77151675554,1788.52497325388,2.84839435942338e-05,2.79051873444074e-05,2.90747033039396e-05,1.6279426103483e-08,3.94381609740408e-06,5.43517367198972e-06,"2020/07/30","US_ND",672591,74,1,6301,103,8695.65217391304,144.927536231884,1231.88405797101,1521.73913043478,0.00936824905477474,0.000153139129128995,0.0129285883604048,0.000215476472673414,0.00183155001772402,0.00226250296307085,"2020-07-30","US","USND",762062,0,0,0,0,"2020-07-30","US_ND",0.5884543,1.0011519,0.5884543,0.9627269,0.6532106,1.1426055,0.6532106,1.1145905,24.6286406,25.5959042,21.5839831,20.7351481,NA,NA,22.7754378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-07-30",3,6,194,2,-27,5
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-07-31,3,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,6469,103,47.22,47.22,61.9,61.9,46.11,46.11,47.44,47.44,37.5,37.5,168,0,122.142857142857,0.571428571428571,672591,"US_ND","2020/07/31","US",329064917,168,0,6469,103,9426.38108660598,9234.7754689724,9621.96218938612,53.3145519367408,1129.25385229827,1765.31436552681,2.86459619352432e-05,2.80636889315442e-05,2.92403160966142e-05,1.62018341009415e-07,3.43170539902397e-06,5.36463863003301e-06,"2020/07/31","US_ND",672591,168,0,6469,103,8695.65217391304,0,1231.88405797101,1521.73913043478,0.00961802938189777,0.000153139129128995,0.0129285883604048,0,0.00183155001772402,0.00226250296307085,"2020-07-31","US","USND",762062,0,0,0,0,"2020-07-31","US_ND",0.9101754,1.004794,0.9101754,0.9662291,0.9598475,1.1682367,0.9598475,1.1400844,32.2501745,26.0685066,26.5026187,20.9414994,NA,NA,23.2280288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-07-31",-4,4,196,6,-26,5
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-08-01,3,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,6602,103,47.22,47.22,61.9,61.9,46.11,46.11,47.44,47.44,37.5,37.5,133,0,123.714285714286,0.571428571428571,672591,"US_ND","2020/08/01","US",329064917,133,0,6602,103,9427.21125690313,9235.51777167617,9622.88355449198,0.830170297151199,1014.61504069732,1708.73709090043,2.86484847514241e-05,2.80659447256608e-05,2.92431160459806e-05,2.52281618083036e-09,3.08332790364681e-06,5.19270515519719e-06,"2020/08/01","US_ND",672591,133,0,6602,103,8768.11594202899,72.463768115942,1159.42028985507,1594.20289855072,0.00981577214087016,0.000153139129128995,0.0130363265967415,0.000107738236336707,0.00172381178138731,0.00237024119940755,"2020-08-01","US","USND",762062,0,0,0,0,"2020-08-01","US_ND",0.7572918,0.9563646,0.5679689,0.930653,0.576433,1.090799,0.576433,1.090799,26.7214544,25.9721338,22.6988612,20.9119856,NA,NA,23.4471788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-08-01",-11,6,247,6,-5,-1
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-08-02,3,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,6660,105,47.22,47.22,61.9,61.9,46.11,46.11,47.44,47.44,37.5,37.5,58,2,112,0.857142857142857,672591,"US_ND","2020/08/02","US",329064917,58,2,6660,105,9500.87858221861,9310.99137497502,9694.63832569628,73.6673253154859,1022.76891954478,1782.40441621592,2.88723534214333e-05,2.82953025192139e-05,2.94611726284278e-05,2.23868670009225e-07,3.10810684064743e-06,5.41657382520641e-06,"2020/08/02","US_ND",672591,58,2,6660,105,8768.11594202899,0,1159.42028985507,1521.73913043478,0.00990200582523406,0.000156112704451888,0.0130363265967415,0,0.00172381178138731,0.00226250296307085,"2020-08-02","US","USND",762062,0,0,0,0,"2020-08-02","US_ND",1.4652616,1.1296846,1.4652616,1.1032254,1.2558515,1.2386529,1.2558515,1.2386529,32.4134127,26.1610626,25.2810759,21.4414153,NA,NA,22.5026215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-08-02",-1,8,252,7,-8,-4
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-08-03,3,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,6785,105,47.22,47.22,61.9,61.9,46.11,46.11,47.44,47.44,37.5,37.5,125,0,114.142857142857,0.857142857142857,672591,"US_ND","2020/08/03","US",329064917,125,0,6785,105,9487.79264331733,9298.09978541287,9681.35547263211,0,743.495263962872,1648.55399391544,2.88325863778342e-05,2.82561260865523e-05,2.94208071796122e-05,0,2.25941820459357e-06,5.00981389612992e-06,"2020/08/03","US_ND",672591,125,0,6785,105,9057.97101449275,289.855072463768,1304.34782608696,1666.66666666667,0.0100878542829149,0.000156112704451888,0.0134672795420884,0.000430952945346827,0.00193928825406072,0.00247797943574426,"2020-08-03","US","USND",762062,0,0,0,0,"2020-08-03","US_ND",0.8665241,1.0104617,0.8665241,0.9843146,0.8624452,0.9920045,0.8624452,0.9920045,31.2277102,27.3902998,25.8896309,22.8044381,NA,NA,21.6882685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-08-03",6,7,172,-1,-26,4
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-08-04,3,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,6933,107,47.22,47.22,61.9,61.9,46.11,46.11,47.44,47.44,37.5,37.5,148,2,113.142857142857,1,672591,"US_ND","2020/08/04","US",329064917,148,2,6933,107,9688.55135262155,9498.0920868539,9882.82977823573,174.586831501651,791.121590470431,1655.70544134735,2.94426748404223e-05,2.88638855015161e-05,3.00330702778496e-05,5.30554375389858e-07,2.40415051742034e-06,5.03154653021654e-06,"2020/08/04","US_ND",672591,148,2,6933,107,9130.4347826087,72.463768115942,1304.34782608696,1666.66666666667,0.010307898856809,0.000159086279774781,0.0135750177784251,0.000107738236336707,0.00193928825406072,0.00247797943574426,"2020-08-04","US","USND",762062,0,0,0,0,"2020-08-04","US_ND",0.0564484,0.7310401,0.3104663,0.7439181,0.0625466,0.6914446,0.2913039,0.7214055,17.831702,26.5154543,15.2486851,22.1646312,NA,NA,21.6592651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-08-04",1,5,143,3,-27,6
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-08-05,3,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,7057,108,47.22,47.22,61.9,61.9,46.11,46.11,47.44,47.44,37.5,37.5,124,1,118.571428571429,0.857142857142857,672591,"US_ND","2020/08/05","US",329064917,124,1,7057,108,9764.48673083457,9574.09385308592,9958.66581001947,89.0213171143023,677.787589371444,1689.19171292087,2.96734359282505e-05,2.90948483368281e-05,3.02635294604179e-05,2.70528131427339e-07,2.05973822901165e-06,5.13330843142075e-06,"2020/08/05","US_ND",672591,124,1,7057,108,9275.36231884058,144.927536231884,1376.8115942029,1811.59420289855,0.0104922605268283,0.000160573067436228,0.0137904942510985,0.000215476472673414,0.00204702649039743,0.00269345590841767,"2020-08-05","US","USND",762062,0,0,0,0,"2020-08-05","US_ND",0.2805857,0.6870348,0.2805857,0.7001045,0.4351697,0.7128651,0.4351697,0.742574,23.4456511,26.5728993,21.7415982,22.4044864,NA,NA,21.6024043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-08-05",3,7,175,5,-26,5
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-08-06,3,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,7177,109,47.22,47.22,61.9,61.9,46.11,46.11,47.44,47.44,37.5,37.5,120,1,125.142857142857,0.857142857142857,672591,"US_ND","2020/08/06","US",329064917,120,1,7177,109,9832.75760339514,9642.57570204916,10026.6904896146,68.2708725605771,733.501132920821,1535.63036908744,2.98809052421567e-05,2.93029587898887e-05,3.0470250615062e-05,2.07469313906159e-07,2.2290468993412e-06,4.66664870593738e-06,"2020/08/06","US_ND",672591,120,1,7177,109,9420.28985507246,144.927536231884,1449.27536231884,1956.52173913043,0.0106706750462019,0.000162059855097675,0.0140059707237719,0.000215476472673414,0.00215476472673414,0.00290893238109109,"2020-08-06","US","USND",762062,0,0,0,0,"2020-08-06","US_ND",0.3608357,0.6610387,0.3608357,0.6745306,0.3426209,0.6280216,0.3426209,0.6580537,31.6950919,27.5531071,27.8532626,23.243476,NA,NA,20.6413525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-08-06",3,7,197,4,-27,4
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-08-07,3,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,7327,110,47.22,47.22,61.9,61.9,46.11,46.11,47.44,47.44,37.5,37.5,150,1,122.571428571429,1,672591,"US_ND","2020/08/07","US",329064917,150,1,7327,110,9939.83020941105,9749.10829505836,10134.2832187022,107.072606015912,806.925916641148,1527.23399320525,3.02062896890678e-05,2.9626702183686e-05,3.07972156712842e-05,3.25384446911161e-07,2.45217850628892e-06,4.64113284129056e-06,"2020/08/07","US_ND",672591,150,1,7327,110,9420.28985507246,0,1304.34782608696,1811.59420289855,0.0108936931954189,0.000163546642759121,0.0140059707237719,0,0.00193928825406072,0.00269345590841767,"2020-08-07","US","USND",762062,0,0,0,0,"2020-08-07","US_ND",0.5372567,0.6100306,0,0.543716,0.5198264,0.5451898,0,0.5181965,26.3540348,26.7785276,23.0936466,22.8077193,NA,NA,20.7796033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-08-07",-5,1,189,5,-27,6
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-08-08,3,0,1,1,1,1,0,NA,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,7508,112,47.22,47.22,61.9,61.9,46.11,46.11,47.44,47.44,37.5,37.5,181,2,129.428571428571,1.28571428571429,672591,"US_ND","2020/08/08","US",329064917,181,2,7508,112,10176.5050238719,9984.35594069377,10372.3520191022,236.674814460837,1043.60073110199,1698.39536119806,3.09255241082777e-05,3.0341599559499e-05,3.15206862939515e-05,7.19234419209865e-07,3.17141292549879e-06,5.16127752749181e-06,"2020/08/08","US_ND",672591,181,2,7508,112,9565.21739130435,144.927536231884,1449.27536231884,1956.52173913043,0.0111628017621407,0.000166520218082014,0.0142214471964453,0.000215476472673414,0.00215476472673414,0.00290893238109109,"2020-08-08","US","USND",762062,0,0,0,0,"2020-08-08","US_ND",0.7199474,0.6056299,0.7199474,0.5661282,0.7127985,0.5572217,0.7127985,0.5303257,26.8943395,26.8036363,23.0910995,22.8648519,NA,NA,21.3236562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-08-08",-13,2,248,3,-5,-1
