"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high"
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-17,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,46022,1441,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,970,6,888,6.85714285714286,"2020/07/17","US",329064917,970,6,46021,1441,129893.471058905,129478.9059928,130309.363477853,954.088305924713,10717.0007751727,17632.5574122774,0.00039473509434889,0.000393475266744405,0.000395998955664582,2.89939235887827e-06,3.25680442414733e-05,5.3583826477246e-05,"2020-07-17","US","USWA",7614893,0.025974025974026,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-18,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,46956,1448,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,934,7,897.714285714286,6.85714285714286,"2020/07/18","US",329064917,934,7,46955,1448,130746.383419518,130329.827305198,131164.27091745,852.912360612856,11333.6365381677,17562.1325121173,0.000397327021705926,0.000396061143477042,0.000398596945895178,2.59192735703532e-06,3.44419473260583e-05,5.33698112586014e-05,"2020-07-18","US","USWA",7614893,0.025974025974026,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-19,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,47751,1457,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,795,9,857.428571428571,7.42857142857143,"2020/07/19","US",329064917,795,9,47750,1457,131315.115675947,130897.716319161,131733.846012585,568.732256429328,11455.946384087,16906.7774294548,0.000399055350151311,0.000397786909381048,0.000400327835654946,1.72832844538492e-06,3.48136364354118e-05,5.13782434894292e-05,"2020-07-19","US","USWA",7614893,0.025,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-20,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,48590,1468,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,839,11,899.285714285714,7.71428571428571,"2020/07/20","US",329064917,839,11,48589,1468,132125.863193605,131707.089269027,132545.968645595,810.747517657728,11555.6840780079,16070.2380219092,0.000401519142174626,0.000400246524210988,0.000402795806535631,2.46379202331596e-06,3.51167307148939e-05,4.88360721295282e-05,"2020-07-20","US","USWA",7614893,0.025,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-21,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,49250,1480,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,660,12,887.571428571429,7.71428571428571,"2020/07/21","US",329064917,660,12,49249,1480,132504.65403542,132085.986403648,132924.648701125,378.790841815819,10567.8422432929,16320.4309840717,0.000402670254986254,0.000401397960037314,0.000403946582677256,1.15111281162744e-06,3.21147642831e-05,4.95963870377338e-05,"2020-07-21","US","USWA",7614893,0.025,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-22,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,49982,1488,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,732,8,811.857142857143,8.42857142857143,"2020/07/22","US",329064917,732,8,49981,1488,132708.75142643,132290.260853297,133128.565863909,204.097391009098,10154.5886491602,15676.5380685336,0.000403290489415587,0.000402018732532636,0.000404566269408504,6.20234429333279e-07,3.0858922129217e-05,4.76396518092922e-05,"2020-07-22","US","USWA",7614893,0.025,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-23,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,50832,1497,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,850,9,825.714285714286,8.85714285714286,"2020/07/23","US",329064917,850,9,50831,1497,133321.473371386,132901.986902921,133742.283890013,612.721944956866,9549.2960625108,14145.0030876544,0.000405152498743543,0.000403877715420272,0.000406431305741453,1.86200932795539e-06,2.90194899826127e-05,4.29854486361256e-05,"2020-07-23","US","USWA",7614893,0.025,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-24,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,51870,1510,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,1038,13,835.428571428571,9.85714285714286,"2020/07/24","US",329064917,1038,13,51869,1510,134782.073327113,134359.392269046,135206.084097036,1460.59995572641,9384.3901929596,15369.326445763,0.000409591136472056,0.000408306645065557,0.000410879668758598,4.43863772851366e-06,2.85183552185224e-05,4.67060620921889e-05,"2020-07-24","US","USWA",7614893,0.023728813559322,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-25,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,52669,1522,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,799,12,816.142857142857,10.5714285714286,"2020/07/25","US",329064917,799,12,52668,1522,135513.387627529,135089.684748711,135938.419431868,731.314300416445,9812.45612483454,15654.2183356693,0.000411813537775372,0.000410525941143433,0.000413105172897747,2.22240130331622e-06,2.98192107937004e-05,4.75718240594738e-05,"2020-07-25","US","USWA",7614893,0.023728813559322,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-26,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,53339,1537,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,670,15,798.285714285714,11.4285714285714,"2020/07/26","US",329064917,670,15,53338,1537,136155.660941418,135731.546774635,136581.100318374,642.273313889105,9380.44403183735,15585.4818258217,0.000413765351173606,0.00041247650467289,0.000415058224874135,1.95181339823323e-06,2.85063631740401e-05,4.73629397138731e-05,"2020-07-26","US","USWA",7614893,0.023728813559322,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-27,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,54201,1545,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,862,8,801.571428571429,11,"2020/07/27","US",329064917,862,8,54200,1545,136659.047756573,136234.158733797,137085.261929248,503.386815154285,8152.64706629925,14722.2359644451,0.000415295100439324,0.000414003899217846,0.000416590328677449,1.52974926571794e-06,2.47751937235511e-05,4.47396097361697e-05,"2020-07-27","US","USWA",7614893,0.023728813559322,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-28,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,54979,1559,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,778,14,818.428571428571,11.2857142857143,"2020/07/28","US",329064917,778,14,54978,1559,137483.428705966,137057.434452322,137910.747011128,824.380949393293,8544.04595298595,14929.2659286967,0.000417800323289906,0.000416505763366814,0.00041909890689176,2.50522285058207e-06,2.59646212998937e-05,4.53687560035355e-05,"2020-07-28","US","USWA",7614893,0.023728813559322,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-29,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,55751,1575,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,772,16,824.142857142857,12.4285714285714,"2020/07/29","US",329064917,772,16,55750,1575,138470.285546545,138042.895655918,138898.998664404,986.856840579305,8576.81448764054,14698.1082376696,0.00042079929640918,0.000419500495265249,0.000422102118726937,2.99897311927453e-06,2.606420206029e-05,4.46662876482504e-05,"2020-07-29","US","USWA",7614893,0.0241379310344828,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-30,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,2,0,1,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,56736,1588,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,985,13,843.428571428571,13,"2020/07/30","US",329064917,985,13,56735,1588,139722.412510886,139292.478282756,140153.673755685,1252.12696434083,8976.02909136852,14324.7293767329,0.000424604402634894,0.000423297869467974,0.000425914968491416,3.80510622571421e-06,2.72773809289688e-05,4.35316213813606e-05,"2020-07-30","US","USWA",7614893,0.0241379310344828,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-07-31,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,57586,1603,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,850,15,816.571428571429,13.2857142857143,"2020/07/31","US",329064917,850,15,57585,1603,140809.946894795,140378.191110738,141243.030613452,1087.53438390882,9494.831218848,15109.0153921002,0.000427909326155225,0.000426597257436403,0.000429225430353162,3.30492352033023e-06,2.88539760039142e-05,4.59149991735527e-05,"2020-07-31","US","USWA",7614893,0.0241379310344828,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-01,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,58216,1619,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,630,16,792.428571428571,13.8571428571429,"2020/08/01","US",329064917,630,16,58215,1619,141432.990497256,141000.933531416,141866.371377889,623.04360246117,9307.12730365145,14657.7735876751,0.000429802702113201,0.000428489718128828,0.000431119709360841,1.89337595797601e-06,2.82835599385742e-05,4.45437141136351e-05,"2020-08-01","US","USWA",7614893,0.0241379310344828,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-02,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,58767,1628,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,551,9,775.428571428571,13,"2020/08/02","US",329064917,551,9,58766,1628,141258.193087557,140827.520713454,141690.182524496,0,8928.33646183563,12926.5898069827,0.000429271507808767,0.000427962731479678,0.000430584286578613,0,2.71324471269468e-05,3.92827953974281e-05,"2020-08-02","US","USWA",7614893,0.0241379310344828,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-03,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,59447,1638,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,680,10,749.428571428571,13.2857142857143,"2020/08/03","US",329064917,680,10,59446,1638,141513.561958458,141083.059486183,141945.378070933,0,8724.23907082653,12493.6077442761,0.000430047551858765,0.00042873929184673,0.000431359803910465,0,2.65122126976135e-05,3.79670001231887e-05,"2020-08-03","US","USWA",7614893,0.0241379310344828,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-04,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,60132,1656,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,685,18,736.142857142857,13.8571428571429,"2020/08/04","US",329064917,685,18,60131,1656,142513.25132842,142081.4705706,142946.344253282,986.034882666136,9097.5520085358,12525.5543210175,0.000433085521931893,0.000431773377319952,0.000434401654106693,2.99647525982278e-06,2.76466786294809e-05,3.80640830241332e-05,"2020-08-04","US","USWA",7614893,0.0241379310344828,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-05,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,60963,1677,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,831,21,744.571428571429,14.5714285714286,"2020/08/05","US",329064917,831,21,60962,1677,144151.415623598,143716.7193833,144587.42667836,1732.39024367579,9369.34229648518,13405.0322040804,0.000438063762426543,0.000436742757913934,0.000439388762547301,5.26458505351937e-06,2.84726259544866e-05,4.07367407206172e-05,"2020-08-05","US","USWA",7614893,0.0241379310344828,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-06,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,61686,1685,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,723,8,707.142857142857,13.8571428571429,"2020/08/06","US",329064917,723,8,61685,1685,144441.640226343,144006.788681418,144877.804875099,290.224602744478,8928.25259881321,13126.5245503956,0.000438945730049802,0.000437624253579783,0.000440271196929509,8.81967623259206e-07,2.71321922744296e-05,3.98903798984915e-05,"2020-08-06","US","USWA",7614893,0.0241379310344828,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-07,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,62583,1702,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,897,17,713.857142857143,14.1428571428571,"2020/08/07","US",329064917,897,17,62582,1702,145922.686307761,145484.988722159,146361.700724592,1481.04608141867,9767.02536634277,13796.8231141565,0.000443446501796973,0.000442116376453948,0.000444780628876921,4.50077174717068e-06,2.9681150623367e-05,4.19273596223462e-05,"2020-08-07","US","USWA",7614893,0.0241379310344828,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-08,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,63189,1711,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,606,9,710.428571428571,13.1428571428571,"2020/08/08","US",329064917,606,9,63188,1711,146044.127275918,145606.871993721,146482.695629257,121.440968156356,9385.07951934484,13539.4732404971,0.000443815550461484,0.000442486769240492,0.000445148321992822,3.69048664511251e-07,2.85204500221603e-05,4.11452954752301e-05,"2020-08-08","US","USWA",7614893,0.0241379310344828,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-09,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,63769,1722,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,580,11,714.571428571429,13.4285714285714,"2020/08/09","US",329064917,580,11,63768,1722,146283.678235586,145846.699404087,146721.966321939,239.550959668297,8800.24952961985,13574.9268091563,0.000444543525238778,0.000443215584127697,0.000445875445062832,7.27974777293858e-07,2.67432019488721e-05,4.12530358231906e-05,"2020-08-09","US","USWA",7614893,0.0241379310344828,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-10,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,64260,1733,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,491,11,687.571428571429,13.5714285714286,"2020/08/10","US",329064917,491,11,64259,1733,146344.126995822,145907.950594883,146781.607300022,60.4487602356821,7873.84144927622,13022.6536244351,0.00044472722382563,0.000443401721232055,0.00044605668886915,1.83698586852643e-07,2.39279274164502e-05,3.95747250820879e-05,"2020-08-10","US","USWA",7614893,0.025,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-11,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,64800,1741,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,540,8,666.857142857143,12.1428571428571,"2020/08/11","US",329064917,540,8,64799,1741,146305.634292188,145870.26249325,146742.305523923,0,6621.71448493539,11562.0536687087,0.000444610247807692,0.000443287190330441,0.000445937254149531,0,2.0122821190736e-05,3.51360873535742e-05,"2020-08-11","US","USWA",7614893,0.025,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-12,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,65439,1755,62.5,62.5,68.57,68.57,58.61,58.61,58.01,58.01,62.5,62.5,639,14,639.428571428571,11.1428571428571,"2020/08/12","US",329064917,639,14,65438,1755,147044.675830289,146608.35611449,147482.294072988,662.056130833342,6196.23623185992,11492.7954991256,0.000446856131522185,0.000445530193407067,0.000448186015748949,2.01193167861569e-06,1.88298293490215e-05,3.49256177288737e-05,"2020-08-12","US","USWA",7614893,0.025,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-13,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,66254,1765,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,815,10,652.571428571429,11.4285714285714,"2020/08/13","US",329064917,815,10,66253,1765,147885.362071416,147447.418057347,148324.606854003,879.178944761079,6452.37157415983,11729.7011299975,0.000449410904752924,0.000448080030534968,0.000450745731894607,2.67174924867812e-06,1.96082026397236e-05,3.56455535793186e-05,"2020-08-13","US","USWA",7614893,0.025,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-14,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,66989,1780,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,735,15,629.428571428571,11.1428571428571,"2020/08/14","US",329064917,735,15,66988,1780,148989.061014947,148549.177755411,149430.246855115,1103.69894353059,7556.07051769042,12330.0132583738,0.000452764950980619,0.000451428183562366,0.000454105676829461,3.35404622769491e-06,2.29622488674185e-05,3.74698505412956e-05,"2020-08-14","US","USWA",7614893,0.025,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-15,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,67581,1791,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,592,11,627.428571428571,11.4285714285714,"2020/08/15","US",329064917,592,11,67580,1791,149446.010215166,149005.725992091,149887.59539628,456.9492002193,8013.01971790972,11962.5815091998,0.000454153580325811,0.000452815594413824,0.000455495519737462,1.38862934519179e-06,2.43508782126103e-05,3.63532570359053e-05,"2020-08-15","US","USWA",7614893,0.025,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-16,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,67854,1802,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,273,11,583.571428571429,11.4285714285714,"2020/08/16","US",329064917,273,11,67853,1802,149207.82369003,148769.176949394,149647.763783006,0,7026.98483524358,10975.7246686205,0.00045342975194779,0.000452096742204195,0.000454766692077984,0,2.13544029527875e-05,3.33542839166308e-05,"2020-08-16","US","USWA",7614893,0.025,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-17,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,68386,1809,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,532,7,589.428571428571,10.8571428571429,"2020/08/17","US",329064917,532,7,68385,1809,149240.836256805,148802.662737575,149680.300048867,0,5294.59459156779,9723.5977042797,0.000453530074300826,0.000452198502636411,0.000454865566993479,0,1.60898178992681e-05,2.95491776909165e-05,"2020-08-17","US","USWA",7614893,0.025,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-18,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,68922,1816,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,536,7,588.857142857143,10.7142857142857,"2020/08/18","US",329064917,536,7,68921,1816,149333.400952231,148895.524146785,149772.565480044,0,5004.36998882331,8636.06332037089,0.000453811370454393,0.000452480700477667,0.000455145953708714,0,1.52078502760089e-05,2.62442541705863e-05,"2020-08-18","US","USWA",7614893,0.025,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-19,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,69662,1828,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,740,12,603.285714285714,10.4285714285714,"2020/08/19","US",329064917,740,12,69661,1828,150322.529412157,149882.762906847,150763.586223139,320.549450560386,3843.87335796503,8333.5691684701,0.000456817246829619,0.000455480834217424,0.000458157580569853,9.74122229384865e-07,1.16812007582231e-05,2.53250004419952e-05,"2020-08-19","US","USWA",7614893,0.025,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-20,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,70180,1836,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,518,8,560.857142857143,10.1428571428571,"2020/08/20","US",329064917,518,8,70179,1836,150531.903388837,150092.176056611,150972.918996919,765.343723110476,4487.77611291915,9098.91289158058,0.000457453516349288,0.00045611722278073,0.000458793724877449,2.32581379409242e-06,1.36379658878043e-05,2.76508142360876e-05,"2020-08-20","US","USWA",7614893,0.025,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-21,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,71007,1840,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,827,4,574,8.57142857142857,"2020/08/21","US",329064917,827,4,71006,1840,151089.443309377,150648.388688407,151531.789209864,557.539920540468,4805.76507379132,9656.45281212105,0.000459147832247876,0.000457807505162902,0.000460492083420319,1.69431589858748e-06,1.46043070090979e-05,2.93451301346751e-05,"2020-08-21","US","USWA",7614893,0.025,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-22,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,71471,1845,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,464,5,555.714285714286,7.71428571428571,"2020/08/22","US",329064917,464,5,71470,1845,150963.134299487,150522.835758255,151404.720770252,0,4745.31631355564,8670.41792945491,0.00045876399002294,0.000457425960599302,0.000460105933353729,0,1.44206084222453e-05,2.63486548748523e-05,"2020-08-22","US","USWA",7614893,0.025,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-08-23,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,71814,1849,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,343,4,565.714285714286,6.71428571428571,"2020/08/23","US",329064917,343,4,71813,1849,150507.229414323,150068.559289091,150947.181829995,0,4745.31631355564,6938.02768577912,0.000457378534261443,0.00045604545345407,0.000458715511839249,0,1.44206084222453e-05,2.10840698213329e-05,"2020-08-23","US","USWA",7614893,0.025,0,NA,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
