"countryname","countrycode.x","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","countrycode2","population.x","cases.x","deaths.x","cases_prev_week","deaths_prev_week.x","cases_infected.x","cum_deaths.x","cases_contagious.x","cases_active.x","p_cases_infected.x","p_cases","p_cases_contagious.x","p_cases_active.x","countrycode.y","population.y","cases.y","deaths.y","cum_cases","cum_deaths.y","deaths_prev_week.y","cases_infected.y","cases_infected_low","cases_infected_high","cases_daily","cases_contagious.y","cases_active.y","p_cases_infected.y","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious.y","p_cases_active.y","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_nottooworried_past_smooth","pct_worried_ill_covid19_notworried_past_smooth","pct_enough_toeat_very_worried_past_smooth","pct_enough_toeat_somewhat_worried_past_smooth","pct_enough_toeat_nottoo_worried_past_smooth","pct_enough_toeat_not_worried_past_smooth","population"
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-07-26,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9295,85,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,"MG",26969306,125,2,2017,23,8866,78,3786,5394,0.000328744091523898,4.63489865108134e-06,0.000140381810343952,0.000200005146591462,"MG",26969306,125,2,8866,78,23,9124.81761999738,8884.75686469627,9371.36467167253,0.841662944252676,4131.07788855455,4874.62094471938,0.000338340839026313,0.000329439580858932,0.000347482603804211,3.1208179559855e-08,0.000153177018665388,0.000180746992329702,55,1.85,1.85,1.85,22.22,1.85,29.63,21.82,22.64,7.41,5.56,3.7,0,9.26,12.96,30.91,15.38,62.5,39.22,58.82,23.53,40.38,7.69,0,20.75,76.36,9.09,0,0,1.82,7.27,2,0,24,36,38,0,5.88,13.73,23.53,56.86,58.18,20,9.09,1.82,30.91,16.36,23.64,16.36,9.26,36.73,26.53,22.45,14.29,2.63819067463277,2.78130943482639,4.20699422541355,20.2606633428311,2.0125119880955,28.7144216385864,27.8721159365085,20.5574459557931,9.32827422053215,9.08850367834364,5.06050725525894,0.0156456758340059,11.825374000302,17.8423657332801,30.7883453692708,15.4359567523714,38.9335005896298,59.6272845983428,22.6153398085915,39.4216715187775,7.28331510303354,3.21045498656127,23.8784051512798,74.3210509049774,9.95488444474546,1.4190531070937,1.81999999999994,7.22850340245989,1.50101512531166,0.398635292599028,22.6939801811976,35.5003936913062,39.4826168929624,2.10041698497375,5.17367887062692,14.932442579742,29.8455143530898,55.9871291276372,56.8933088937087,22.7739532113252,6.7434205952995,3.99166950633082,29.0433321995803,18.1188822563171,23.2491124753455,21.8855882176116,26969306
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-07-27,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9690,91,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,"MG",26969306,429,7,2246,26,9295,85,3952,5722,0.000344651063694409,1.59069721705112e-05,0.000146536955752588,0.0002121671206519,"MG",26969306,429,7,9295,85,26,9921.32517614024,9680.1540056769,10168.5048804997,796.507556142862,4725.68621725819,5671.12850086224,0.000367874693406654,0.000358932261945372,0.000377039916433137,2.95338543803412e-05,0.00017522461339043,0.000210280846710043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-07-28,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,10104,93,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,"MG",26969306,395,6,2537,29,9690,91,4085,5908,0.000359297343431826,1.4646279737417e-05,0.000151468487917338,0.000219063849844709,"MG",26969306,395,6,9690,91,29,10562.6812990937,10321.4393519571,10809.5617696062,641.356122953481,4919.17165040937,6312.48462381572,0.000391655658439773,0.000382710602636831,0.000400809786117825,2.37809650331188e-05,0.00018239889637536,0.000234061811743162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-07-29,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,10317,99,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,"MG",26969306,414,2,2556,28,10104,93,4015,5961,0.000374648127764207,1.53507843323814e-05,0.000148872944672733,0.000221029046872767,"MG",26969306,414,2,10104,93,28,10752.7912557226,10511.9226160681,10999.1791237511,190.109956628829,3646.38872942575,6444.18526066678,0.000398704781492062,0.000389773567627886,0.000407840643869407,7.04912305228872e-06,0.000135205137626669,0.000238945164575862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-07-30,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,NA,0,2,1,1,1,0,0,4,0,0,NA,NA,10748,105,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,"MG",26969306,213,6,2155,30,10317,99,3850,5739,0.00038254599506565,7.89786730144261e-06,0.000142754878453305,0.000212797466868447,"MG",26969306,213,6,10317,99,30,11175.4738237018,10938.952086211,11417.1096280489,422.68256797928,3938.31550118833,6507.55603415019,0.000414377508405364,0.000405607474148981,0.000423337168114333,1.56727269133021e-05,0.000146029545631924,0.000241294901476152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-07-31,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,10868,106,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,"MG",26969306,431,6,2367,35,10748,105,3899,5881,0.000398527125614578,1.59811305489285e-05,0.000144571758724529,0.000218062711736075,"MG",26969306,431,6,10748,105,35,11819.5783372498,11582.3739499373,12061.6406165285,644.104513548013,4475.61240122625,7003.16511903461,0.000438260381533357,0.000429465035175072,0.000447235854587009,2.38828731279927e-05,0.000165952079049652,0.000259671684508108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-08-01,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,11273,107,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,"MG",26969306,120,1,2127,30,10868,106,3819,5788,0.000402976628319616,4.44950270503809e-06,0.000141605423587837,0.000214614347139671,"MG",26969306,120,1,10868,106,30,11565.1027732819,11334.8683118466,11800.0137696159,0,4193.41551797653,6825.83860580702,0.000428824633948011,0.0004202877267901,0.000437534943228272,0,0.000155488447421544,0.000253096561172431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-08-02,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,11528,114,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,"MG",26969306,405,1,2407,29,11273,107,4120,5930,0.00041799369994912,1.50170716295036e-05,0.000152766259539641,0.000219879592007299,"MG",26969306,405,1,11273,107,29,11625.1258650621,11395.5417115845,11859.3354137042,0,4163.67091484786,6623.93937836779,0.000431050241525018,0.000422537447258912,0.000439734541693589,0,0.0001543855416542,0.000245610301517132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-08-03,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,11660,118,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,"MG",26969306,255,7,2233,29,11528,114,3980,5923,0.000427448893197326,9.45519324820594e-06,0.00014757517305043,0.000219620037682838,"MG",26969306,255,7,11528,114,29,12181.9241708512,11954.6639069444,12413.5046923538,0,3823.08324052421,6176.06868856549,0.000451695871256426,0.000443269244931421,0.000460282689230262,0,0.000141756826835819,0.000229003619468943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-08-04,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,11895,123,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,"MG",26969306,132,4,1970,27,11660,118,3498,5571,0.000432343346172868,4.8944529755419e-06,0.00012970300385186,0.000206568163081393,"MG",26969306,132,4,11660,118,27,12284.8432309301,12062.5797756556,12511.202082419,378.682691125874,3503.40721830424,5091.85850207892,0.000455512026558268,0.000447270677845978,0.000463905229241681,1.40412471542973e-05,0.000129903499122456,0.000188801984822261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-08-05,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,12222,127,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,"MG",26969306,235,5,1791,30,11895,123,3514,5428,0.000441056955636901,8.71360946403293e-06,0.000130296270879199,0.000201265839024556,"MG",26969306,235,5,11895,123,30,12605.7267966448,12385.9131891983,12829.4414504882,407.465768269094,3910.87298657334,5368.56847413131,0.000467410129005352,0.000459259618664207,0.000475705286983959,1.5108500317698e-05,0.000145011999440154,0.000199062166231912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-08-06,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,12526,134,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,"MG",26969306,327,4,1905,28,12222,127,3481,5373,0.00045318185050813,1.21248948712288e-05,0.000129072657635313,0.00019922648361808,"MG",26969306,327,4,12222,127,28,12931.5022747896,12712.288779413,13154.4959357517,325.775478144831,3807.52631773652,5587.53633876605,0.000479489619599023,0.000471361360926861,0.000487758043746165,1.20794905936709e-05,0.00014117998875227,0.000207181317115318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-08-07,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,12708,135,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,"MG",26969306,304,7,1778,29,12526,134,3660,5477,0.000464453924027559,1.12720735194298e-05,0.000135709832503662,0.00020308271929578,"MG",26969306,304,7,12526,134,29,13544.527710521,13325.5668621167,13767.0864436254,613.025435731333,4419.7100905236,5918.36489124767,0.000502220105720221,0.000494101214992952,0.000510472403095037,2.27304861211977e-05,0.000163879266693907,0.000219448171608408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-08-08,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,12922,141,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,"MG",26969306,182,1,1840,29,12708,135,3413,5555,0.000471202336463534,6.74841243597444e-06,0.000126551272769125,0.000205974896054055,"MG",26969306,182,1,12708,135,29,13425.1354524719,13209.4486582957,13644.3440282445,0,3623.20253438073,5888.62028811899,0.000497793137593973,0.000489795646142902,0.000505921213851203,0,0.000134345412313566,0.000218345265841064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-08-09,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,13086,148,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,"MG",26969306,214,6,1649,34,12922,141,3232,5374,0.000479137282954185,7.93494649065126e-06,0.000119839939522359,0.000199263562807289,"MG",26969306,214,6,12922,141,34,13842.0180306115,13627.9665068463,14059.4316153857,178.098062041456,3159.94447346871,5726.1306758368,0.000513250805586598,0.00050531394863651,0.000521312325032973,6.60373174012916e-06,0.000117168179020577,0.000212320282762812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-08-10,3,0,2,0,2,0,3,1,1,0,2,0,2,0,4,1,1,1,0,0,2,0,1,1,0,0,4,0,0,NA,NA,13202,151,67.59,67.59,67.38,67.38,58.61,58.61,59.94,59.94,50,50,"MG",26969306,164,7,1558,34,13086,148,2982,4924,0.000485218269984404,6.08098703021872e-06,0.000110570142220197,0.000182577927663396,"MG",26969306,164,7,13086,148,34,14302.813336864,14090.8165041573,14517.9996694172,580.187564301528,3550.02208114141,5607.95952679249,0.000530336721933592,0.000522476051262027,0.000538315656673448,2.15128844732426e-05,0.00013163194044153,0.000207938592368394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-08-11,3,0,2,0,2,0,3,1,1,0,2,0,2,0,4,1,1,1,0,0,2,0,1,1,0,0,4,0,0,NA,NA,13317,152,67.59,67.59,67.38,67.38,58.61,58.61,59.94,59.94,50,50,"MG",26969306,116,3,1542,33,13202,151,2885,4821,0.000489519455932607,4.30118594820349e-06,0.000106973460866957,0.000178758771174905,"MG",26969306,116,3,13202,151,33,14330.688336044,14121.9184980936,14542.5445000657,27.8749991800505,3155.21451234218,5635.83452597254,0.00053137030430238,0.000523629287979959,0.00053922575909316,1.03358236878808e-06,0.000116992795897016,0.000208972174737182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-08-12,3,0,2,0,2,0,3,1,1,0,2,0,2,0,4,1,1,1,0,0,2,0,1,1,0,0,4,0,0,NA,NA,13397,156,67.59,67.59,67.38,67.38,58.61,58.61,59.94,59.94,50,50,"MG",26969306,115,1,1422,29,13317,152,2569,4576,0.000493783562691602,4.26410675899484e-06,9.52564370770238e-05,0.000169674369818786,"MG",26969306,115,1,13317,152,29,14185.9188972091,13980.3835276838,14394.4759855623,0,2511.10999879417,5206.71237899088,0.000526002370888192,0.000518381286032493,0.000533735498628043,0,9.31099227690237e-05,0.000193060673455627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
