"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-07-25,3,1,1,1,1,1,2,1,0,NA,1,0,1,0,3,2,0,2,NA,NA,2,1,3,2,NA,NA,1,1,NA,NA,NA,61520,2895,50,50,60.71,60.71,56.67,56.67,51.92,51.92,87.5,87.5,922,11,838,10.7142857142857,6483802,"US_IN","2020/07/25","US",329064917,922,11,61520,2895,245392.577912575,244772.701619845,246014.024015238,1582.49961821153,18613.6978784247,24687.3286315538,0.000745726953057639,0.000743843202281708,0.000747615474351032,4.80908032566574e-06,5.65654280259378e-05,7.50226698629006e-05,"2020-07-25","US","USIN",6732219,0.147058823529412,0,NA,0.133333333333333,2.22044604925031e-16,-5.31926026160107e-15,5.76334947145114e-15,0.129104039487727,0.124243098169337,0.133964980806117,"2020-07-25","US_IN",0.2065996,0.4781033,0.2294463,0.5181717,0.2417708,0.5266584,0.2551428,0.5575372,22.8601165,23.1927591,18.7543441,19.1288955,NA,NA,15.8630838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-07-25",-6,7,306,18,-8,-1
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-07-26,3,1,1,1,1,1,2,1,0,NA,1,0,1,0,3,2,0,2,NA,NA,2,1,3,2,NA,NA,1,1,NA,NA,NA,62372,2903,50,50,60.71,60.71,56.67,56.67,51.92,51.92,87.5,87.5,852,8,828.714285714286,11.5714285714286,6483802,"US_IN","2020/07/26","US",329064917,852,8,62372,2903,246320.874859128,245698.996182522,246944.327547409,928.296946553513,18379.5789246051,25274.3095983875,0.000748547967692127,0.0007466581318437,0.000750442586826748,2.8210146344878e-06,5.58539606475434e-05,7.68064545707482e-05,"2020-07-26","US","USIN",6732219,0.147058823529412,0,NA,0.133333333333333,2.22044604925031e-16,-6.43367695158974e-15,6.87776616143981e-15,0.130610491987222,0.125702206157439,0.135518777817005,"2020-07-26","US_IN",0.1931467,0.4106381,0.1931467,0.4476252,0.2474434,0.4889884,0.2474434,0.519143,22.6588773,23.0998265,18.8311276,19.240907,NA,NA,15.72011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-07-26",-5,4,230,14,-11,0
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-07-27,3,1,1,1,1,1,2,1,0,NA,1,0,1,0,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,62907,2906,50,50,60.71,60.71,60,60,55.77,55.77,87.5,87.5,535,3,814.428571428571,11.5714285714286,6483802,"US_IN","2020/07/27","US",329064917,535,3,62907,2906,245480.690926478,244860.987898507,246101.962321245,0,16711.1263423285,24021.4598548707,0.000745994720933676,0.000744111496694455,0.000747882711304789,0,5.07836766516454e-05,7.29991518812401e-05,"2020-07-27","US","USIN",6732219,0.147058823529412,0,NA,0.133333333333333,2.22044604925031e-16,-7.61692898790702e-15,8.06101819775708e-15,0.132307138198677,0.127092152957411,0.137522123439942,"2020-07-27","US_IN",0.7253398,0.4288669,0.6733648,0.4542465,0.8634399,0.4863012,0.82485,0.5077305,23.7641065,23.1192185,19.3855743,19.2635436,NA,NA,15.4242479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-07-27",-3,0,82,-1,-31,8
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-07-28,3,1,1,1,1,1,2,1,0,NA,1,0,1,0,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,63678,2924,50,50,60.71,60.71,60,60,55.77,55.77,87.5,87.5,771,18,823.142857142857,11.1428571428571,6483802,"US_IN","2020/07/28","US",329064917,771,18,63678,2924,246782.681521034,246160.597631167,247406.337508019,0,15215.613026368,22100.135874528,0.00074995135844589,0.000748060898972001,0.000751846595387799,0,4.62389402221447e-05,6.71604134406343e-05,"2020-07-28","US","USIN",6732219,0.147058823529412,0,NA,0.133333333333333,2.22044604925031e-16,-8.85767275387099e-15,9.30176196372106e-15,0.133961179096161,0.128333582002925,0.139588776189396,"2020-07-28","US_IN",0.6703663,0.4717801,0.7925685,0.5048933,0.7840846,0.5341173,0.9559377,0.5705573,23.4386016,23.1306998,20.2799434,19.3770602,NA,NA,15.2185749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-07-28",0,5,167,2,-30,7
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-07-29,3,0,1,1,1,1,2,1,0,NA,1,0,1,0,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,64299,2932,48.15,48.15,57.14,57.14,58.89,58.89,54.49,54.49,87.5,87.5,621,8,803.714285714286,9.85714285714286,6483802,"US_IN","2020/07/29","US",329064917,621,8,64299,2932,246653.472485957,246032.050742174,247276.4638016,0,13869.1263135628,20064.8695507732,0.000749558703293663,0.000747670256024815,0.000751451920356493,0,4.21470828309625e-05,6.09754140116164e-05,"2020-07-29","US","USIN",6732219,0.147058823529412,0,NA,0.133333333333333,2.22044604925031e-16,-1.01468949329198e-14,1.05909841427699e-14,0.135328298611892,0.129393503518654,0.141263093705129,"2020-07-29","US_IN",0.5063012,0.4825281,0.5423229,0.5140587,0.596889,0.5622943,0.6417576,0.5993529,24.6328222,23.0663295,21.1085875,19.3211692,NA,NA,15.3984677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-07-29",0,4,156,1,-30,7
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-07-30,3,0,1,1,1,1,2,1,0,NA,1,0,1,0,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,65253,2946,48.15,48.15,57.14,57.14,58.89,58.89,54.49,54.49,87.5,87.5,954,14,807.285714285714,9.42857142857143,6483802,"US_IN","2020/07/30","US",329064917,954,14,65253,2946,248310.300857695,247685.380166264,248936.798250466,1943.64635465108,13354.6467857015,21485.6411796293,0.000754593662312824,0.0007526945820428,0.0007564975340427,5.90657421754589e-06,4.05836237647344e-05,6.52930168779715e-05,"2020-07-30","US","USIN",6732219,0.147058823529412,0,NA,0.133333333333333,2.22044604925031e-16,-1.14786505839492e-14,1.19227397937993e-14,0.136168743650616,0.130214759038325,0.142122728262907,"2020-07-30","US_IN",0.6312848,0.513241,0.6553339,0.5399579,0.6249857,0.5961773,0.6589986,0.6314496,24.9999633,23.3135137,20.2275782,19.4441325,NA,NA,15.7926501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-07-30",-4,2,85,0,-31,9
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-07-31,3,0,1,1,1,1,2,1,0,NA,1,0,1,0,3,1,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,66154,2965,48.15,48.15,57.14,57.14,55.56,55.56,54.49,54.49,62.5,62.5,901,19,793.714285714286,11.5714285714286,6483802,"US_IN","2020/07/31","US",329064917,901,19,66154,2965,250177.312165477,249548.647125089,250807.560944097,1912.79095169785,13851.5806747866,23398.4321313271,0.000760267349209631,0.000758356890184951,0.000762182621078675,5.81280729995855e-06,4.20937631427496e-05,7.110582417793e-05,"2020-07-31","US","USIN",6732219,0.147058823529412,0,NA,0.133333333333333,2.22044604925031e-16,-1.28546016669609e-14,1.3298690876811e-14,0.136436076518686,0.130751369076199,0.142120783961172,"2020-07-31","US_IN",0.8745336,0.5391233,0.9131515,0.5661685,1.0015131,0.6250325,1.0260844,0.660877,26.6444258,24.0950551,22.2098448,20.0664265,NA,NA,15.8507354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-07-31",-3,1,180,6,-31,6
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-08-01,3,0,1,1,1,1,2,1,0,NA,1,1,1,0,3,1,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,67122,2971,50,50,59.52,59.52,56.67,56.67,55.77,55.77,62.5,62.5,968,6,800.285714285714,10.8571428571429,6483802,"US_IN","2020/08/01","US",329064917,968,6,67122,2971,251158.355340226,250527.451055175,251790.848434069,981.043174748833,14639.650165417,23217.0594057029,0.000763248655098125,0.000761331391201375,0.000765170747248238,2.98130588849383e-06,4.44886385910808e-05,7.05546480535416e-05,"2020-08-01","US","USIN",6732219,0.147058823529412,0,NA,0.133333333333333,2.22044604925031e-16,-1.42792486716835e-14,1.47233378815336e-14,0.136239040532353,0.130949931793385,0.14152814927132,"2020-08-01","US_IN",0.7392084,0.6161103,0.7392084,0.6399816,0.7781846,0.7002282,0.7781846,0.7341954,24.5581574,24.3428125,20.8026359,20.3638421,NA,NA,15.7683925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-08-01",-6,5,157,12,-11,2
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-08-02,3,0,1,1,1,1,2,1,0,NA,1,1,1,0,3,1,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,67857,2975,50,50,59.52,59.52,56.67,56.67,55.77,55.77,62.5,62.5,735,4,783.571428571429,10.2857142857143,6483802,"US_IN","2020/08/02","US",329064917,735,4,67857,2975,251042.546247624,250412.04739081,251674.632603173,0,12740.6041444835,21548.6068234263,0.000762896721219369,0.000760980689384185,0.000764817577326764,0,3.87176009543536e-05,6.54843640576437e-05,"2020-08-02","US","USIN",6732219,0.147058823529412,0,NA,0.133333333333333,2.22044604925031e-16,-1.5754506163785e-14,1.61985953736351e-14,0.135695084923579,0.1307256218641,0.140664547983057,"2020-08-02","US_IN",0.5376967,0.6685213,0.5193949,0.6897822,0.5668591,0.7461074,0.5612369,0.7792993,23.9145173,24.5344111,19.8529009,20.520343,NA,NA,15.6716978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-08-02",-3,4,188,14,-11,1
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-08-03,3,0,1,1,1,1,2,1,0,NA,1,1,1,0,3,1,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,68433,2980,50,50,59.52,59.52,56.67,56.67,55.77,55.77,62.5,62.5,576,5,789.428571428571,10.5714285714286,6483802,"US_IN","2020/08/03","US",329064917,576,5,68433,2980,250385.47367462,249756.79468239,251015.735155429,0,11063.1041525086,20053.0935074658,0.000760899934144665,0.000758989432721539,0.000762815244614572,0,3.36198226579974e-05,6.09396276281429e-05,"2020-08-03","US","USIN",6732219,0.147058823529412,0,NA,0.133333333333333,2.22044604925031e-16,-1.72799070531165e-14,1.77239962629665e-14,0.134923148557864,0.130031224603038,0.13981507251269,"2020-08-03","US_IN",1.020733,0.7135113,0.7910393,0.7074728,1.3509069,0.8168229,0.985325,0.8026037,24.7256464,24.6754877,21.5706462,20.8435992,NA,NA,15.9482508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-08-03",2,4,91,0,-30,7
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-08-04,3,0,1,1,1,1,2,1,0,NA,1,1,1,0,3,1,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,69255,2996,50,50,59.52,59.52,56.67,56.67,55.77,55.77,62.5,62.5,822,16,796.714285714286,10.2857142857143,6483802,"US_IN","2020/08/04","US",329064917,822,16,69255,2996,251548.563156346,250917.740338971,252180.971901548,0,8751.06409377768,18706.6067946606,0.000764434463113385,0.000762517446789902,0.000766356298935229,0,2.65937316367812e-05,5.68477702369608e-05,"2020-08-04","US","USIN",6732219,0.147058823529412,0,NA,0.133333333333333,2.22044604925031e-16,-1.88531798722165e-14,1.92972690820666e-14,0.134041182367582,0.128952985375244,0.13912937935992,"2020-08-04","US_IN",1.0116847,0.761721,0.9937378,0.735451,1.1472251,0.8674667,1.1294502,0.8261091,25.1648041,24.9224815,19.6703105,20.7592642,NA,NA,15.8225565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-08-04",3,7,159,2,-30,6
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-08-05,3,0,1,1,1,1,2,1,0,NA,1,1,1,0,3,1,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,69975,3007,50,50,59.52,59.52,56.67,56.67,55.77,55.77,62.5,62.5,720,11,810.857142857143,10.7142857142857,6483802,"US_IN","2020/08/05","US",329064917,720,11,69975,3007,251934.876473864,251303.584165976,252567.754632504,278.038191548461,7626.31523741127,16526.5191036967,0.000765608436082123,0.000763689993017323,0.000767531698411058,8.44934167042977e-07,2.31757165331948e-05,5.02226711202297e-05,"2020-08-05","US","USIN",6732219,0.147058823529412,0,NA,0.133333333333333,2.22044604925031e-16,-2.04709222722431e-14,2.09150114820931e-14,0.13316469190335,0.127727938767275,0.138601445039425,"2020-08-05","US_IN",0.5195574,0.7650685,0.5095176,0.7322001,0.5056589,0.8541089,0.5217136,0.8087254,24.7695302,24.9427906,20.6220689,20.6912385,NA,NA,15.6239443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-08-05",3,5,163,2,-29,6
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-08-06,3,0,1,1,1,1,2,1,0,NA,1,1,1,0,3,1,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,71015,3013,50,50,59.52,59.52,56.67,56.67,55.77,55.77,62.5,62.5,1040,6,823.142857142857,9.57142857142857,6483802,"US_IN","2020/08/06","US",329064917,1040,6,71015,3013,253057.467109534,252423.589552873,253692.936438017,1621.07357775982,7664.88919695956,16731.7356188437,0.000769019892538512,0.000767093593124887,0.00077095102920989,4.92630327334414e-06,2.32929394808732e-05,5.08463064716305e-05,"2020-08-06","US","USIN",6732219,0.147058823529412,0,NA,0.133333333333333,2.22044604925031e-16,-2.21292898946491e-14,2.25733791044992e-14,0.132406286730907,0.126655072739578,0.138157500722237,"2020-08-06","US_IN",0.9473933,0.8095806,0.9510058,0.7738249,1.151608,0.9290048,1.1466825,0.8778896,26.263632,25.1220574,21.7215194,20.9030064,NA,NA,15.0871342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-08-06",0,5,169,4,-29,6
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-08-07,3,0,1,1,1,1,2,1,0,NA,1,1,1,0,3,1,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,72254,3023,50,50,59.52,59.52,56.67,56.67,55.77,55.77,62.5,62.5,1239,10,871.428571428571,8.28571428571429,6483802,"US_IN","2020/08/07","US",329064917,1239,10,72254,3023,255195.219163865,254556.435845539,255835.60544354,2137.75205433063,8874.34430473667,18676.5139890559,0.000775516337294216,0.000773575129692537,0.000777462416157661,6.49644475570342e-06,2.69683696020888e-05,5.67563207871713e-05,"2020-08-07","US","USIN",6732219,0.147058823529412,0,NA,0.133333333333333,2.22044604925031e-16,-2.38246630787905e-14,2.42687522886405e-14,0.131876182793759,0.126012770337149,0.137739595250369,"2020-08-07","US_IN",0.2736382,0.7266754,0.351644,0.6960977,0.3958241,0.8420043,0.4761998,0.7984723,23.4918008,24.6821356,19.4194186,20.5137406,NA,NA,15.011021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-08-07",-3,0,195,6,-29,5
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-08-08,3,0,1,1,1,1,2,1,0,NA,1,1,1,0,3,1,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,73287,3036,50,50,59.52,59.52,56.67,56.67,55.77,55.77,62.5,62.5,1033,13,880.714285714286,9.28571428571429,6483802,"US_IN","2020/08/08","US",329064917,1033,13,73287,3036,256779.625365155,256137.488191982,257423.372377451,1584.40620129032,10458.750506027,18361.8741694127,0.000780331211561989,0.00077837981188369,0.000782287503403016,4.81487426777348e-06,3.17832438698623e-05,5.58001574182176e-05,"2020-08-08","US","USIN",6732219,0.147058823529412,0,NA,0.133333333333333,2.22044604925031e-16,-2.55552478114878e-14,2.59993370213379e-14,0.131647146651247,0.125950506517845,0.137343786784649,"2020-08-08","US_IN",0.6527445,0.7151864,0.7052792,0.6911121,0.7168694,0.833025,0.7658419,0.7966095,24.8594198,24.7231649,21.2449565,20.5683693,NA,NA,15.0240502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-08-08",-3,7,318,19,-7,-1
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-08-09,3,0,1,1,1,1,2,1,0,NA,1,1,1,0,3,1,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,74328,3041,50,50,59.52,59.52,56.67,56.67,55.77,55.77,62.5,62.5,1041,5,924.428571428571,9.42857142857143,6483802,"US_IN","2020/08/09","US",329064917,1041,5,74328,3041,257606.889904423,256962.856808142,258252.537158618,827.264539267257,11286.0150452942,17511.6387167051,0.000782845197394357,0.000780888036168688,0.000784807263907193,2.51398583236771e-06,3.429722970223e-05,5.32163649542291e-05,"2020-08-09","US","USIN",6732219,0.147058823529412,0,NA,0.133333333333333,2.22044604925031e-16,-2.73228369202475e-14,2.77669261300976e-14,0.131679692073678,0.12632708855907,0.137032295588287,"2020-08-09","US_IN",0.4463907,0.7025573,0.4463907,0.6811443,0.4585107,0.8165004,0.4585107,0.7809972,23.6463463,24.6875033,19.8196409,20.5667485,NA,NA,15.0787105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-08-09",-2,5,225,14,-10,0
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-08-10,3,0,1,1,1,1,2,1,0,NA,1,1,1,0,3,1,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,74992,3044,50,50,59.52,59.52,56.67,56.67,55.77,55.77,62.5,62.5,664,3,937,9.14285714285714,6483802,"US_IN","2020/08/10","US",329064917,664,3,74992,3044,256867.271453318,256225.150121849,257511.001993736,0,11286.0150452942,15199.5986579742,0.000780597560490833,0.000778646208954111,0.000782553802275239,0,3.429722970223e-05,4.61902739330129e-05,"2020-08-10","US","USIN",6732219,0.147058823529412,0,NA,0.133333333333333,2.22044604925031e-16,-2.91291247317799e-14,2.95732139416299e-14,0.131914023930811,0.126912674181174,0.136915373680447,"2020-08-10","US_IN",0.970303,0.6903736,0.9764622,0.7058514,1.3585379,0.8171419,1.2961872,0.8257226,27.462086,25.0752511,22.6136109,20.6998569,NA,NA,14.85265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-08-10",-2,-2,76,-2,-30,7
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-08-11,3,0,1,1,1,1,2,1,0,NA,1,1,1,0,3,1,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,75862,3069,50,50,59.52,59.52,56.67,56.67,55.77,55.77,62.5,62.5,870,25,943.857142857143,10.4285714285714,6483802,"US_IN","2020/08/11","US",329064917,870,25,75862,3069,258637.826300979,257992.531947642,259284.734673137,291.317945452232,9633.6866360954,14088.1295555115,0.000785978124495657,0.000784017130418198,0.000787944023437593,8.85290197776484e-07,2.92759456824606e-05,4.281261486016e-05,"2020-08-11","US","USIN",6732219,0.147058823529412,0,NA,0.133333333333333,2.22044604925031e-16,-3.09747256283849e-14,3.1418814838235e-14,0.132291059291305,0.127471584631333,0.137110533951278,"2020-08-11","US_IN",0.8167018,0.6596722,0.8364334,0.6806971,0.8453077,0.7753129,0.8865247,0.7922613,27.2472034,25.3566416,22.9935949,21.1641191,NA,NA,14.9871906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-08-11",2,5,137,3,-30,6
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-08-12,3,0,1,1,1,1,2,1,0,NA,1,1,1,0,3,1,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,76522,3086,50,50,59.52,59.52,56.67,56.67,55.77,55.77,62.5,62.5,660,17,935.285714285714,11.2857142857143,6483802,"US_IN","2020/08/12","US",329064917,660,17,76522,3086,259006.625554123,258361.221537798,259653.641833858,1108.41770424772,8829.31338864527,13614.0476415477,0.000787098873728075,0.00078513754639422,0.000789065100591864,3.36838613594206e-06,2.68315245184441e-05,4.13719206704363e-05,"2020-08-12","US","USIN",6732219,0.147058823529412,0,NA,0.133333333333333,2.22044604925031e-16,-3.28591649057014e-14,3.33032541155514e-14,0.132751649013467,0.127841950163871,0.137661347863062,"2020-08-12","US_IN",0.6162788,0.6744057,0.6807089,0.7054054,0.6052605,0.789784,0.641421,0.8095563,21.3910081,24.9390552,17.454027,20.7723986,NA,NA,14.8097412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-08-12",0,4,128,1,-29,6
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-08-13,3,0,1,1,1,1,2,1,0,NA,1,1,1,0,3,1,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,77565,3105,50,50,59.52,59.52,56.67,56.67,55.77,55.77,62.5,62.5,1043,19,935.714285714286,13.1428571428571,6483802,"US_IN","2020/08/13","US",329064917,1043,19,77565,3105,260848.757536453,260199.6778953,261499.456335568,1842.13198232997,9690.40219622641,14527.8826773242,0.000792696954493184,0.000790724457251396,0.00079467437221686,5.59808076510925e-06,2.94482993950595e-05,4.41489868010578e-05,"2020-08-13","US","USIN",6732219,0.147058823529412,0,NA,0.133333333333333,2.22044604925031e-16,-3.478105821794e-14,3.52251474277901e-14,0.133236067283391,0.128008203084635,0.138463931482147,"2020-08-13","US_IN",0.7853413,0.6474652,0.8265614,0.6840355,1.0083143,0.770218,1.062271,0.7983369,24.1101654,24.6238452,18.0084715,20.2568445,NA,NA,14.9130027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-08-13",-2,4,134,2,-29,6
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-08-14,3,0,1,1,1,1,2,1,0,NA,1,1,1,0,3,1,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,78632,3113,50,50,59.52,59.52,56.67,56.67,55.77,55.77,62.5,62.5,1067,8,911.142857142857,12.8571428571429,6483802,"US_IN","2020/08/14","US",329064917,1067,8,78632,3113,261851.219081328,261199.974375462,262504.087522678,1002.46154487508,10692.8637411015,15530.3442221993,0.000795743348967607,0.000793764272280239,0.000797727360047554,3.04639447442246e-06,3.2494693869482e-05,4.71953812754802e-05,"2020-08-14","US","USIN",6732219,0.147058823529412,0,NA,0.133333333333333,2.22044604925031e-16,-3.67384094216533e-14,3.71824986315033e-14,0.133683768999892,0.12807147944706,0.139296058552725,"2020-08-14","US_IN",0.5139697,0.6871671,0.5791215,0.7211334,0.5239153,0.7882033,0.5837287,0.8134254,23.4486421,24.6441504,19.6366056,20.3043848,NA,NA,14.8085928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-08-14",-5,-2,162,3,-29,6
