"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-07-25,3,1,1,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,4,1,0,NA,NA,2434,34,80.56,80.56,88.1,88.1,63.89,63.89,69.87,69.87,25,25,138,2,136.571428571429,1.28571428571429,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-07-25",2434,138,136.571,34,2,1.286,163.763,9.285,9.189,2.288,0.135,0.087,1.23,NA,NA,NA,NA,NA,NA,NA,NA,2096,52007,3.499,0.141,1624,0.109,0.084,11.9,"tests performed",NA,NA,80.56,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/25","ZW",14645473,138,2,2434,34,4712.21056340014,4446.69111414042,4993.58462817632,245.40641414151,3830.14385205592,3830.14385205592,0.000321752022853761,0.000303622226072208,0.000340964380472814,1.67564689881652e-05,0.000261524079970372,0.000261524079970372,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-07-25",-21,-4,-6,-37,-2,22
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-07-26,3,1,1,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,4,1,0,NA,NA,2512,34,80.56,80.56,88.1,88.1,63.89,63.89,69.87,69.87,25,25,78,0,128.714285714286,1.28571428571429,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-07-26",2512,78,128.714,34,0,1.286,169.011,5.248,8.66,2.288,0,0.087,1.22,NA,NA,NA,NA,NA,NA,NA,NA,1339,53346,3.589,0.09,1701,0.114,0.076,13.2,"tests performed",NA,NA,80.56,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/26","ZW",14645473,78,0,2512,34,4552.50858409235,4295.56932874339,4824.81664759849,0,3830.14385205592,3830.14385205592,0.000310847494245652,0.000293303557266016,0.000329440820900662,0,0.000261524079970372,0.000261524079970372,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-07-26",-24,-11,-9,-45,6,22
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-07-27,3,1,1,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,4,1,0,NA,NA,2704,36,80.56,80.56,88.1,88.1,63.89,63.89,69.87,69.87,25,25,192,2,141.571428571429,1.42857142857143,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-07-27",2704,192,141.571,36,2,1.429,181.929,12.918,9.525,2.422,0.135,0.096,1.21,NA,NA,NA,NA,NA,NA,NA,NA,1485,54831,3.689,0.1,1842,0.124,0.077,13,"tests performed",NA,NA,80.56,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,"2020/07/27","ZW",14645473,901,9,2230,30,2512,34,2478,2510,0.00017152057840672,6.15207170161046e-05,0.000169199041915546,0.000171384017436651,"2020/07/27","ZW",14645473,192,2,2704,36,4862.01529486546,4601.90282838884,5136.83004814379,0,3830.14385205592,3830.14385205592,0.00033198076257868,0.00031422015720413,0.000350745247227166,0,0.000261524079970372,0.000261524079970372,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-07-27",-23,-17,-8,-37,-19,29
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-07-28,3,1,1,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,4,1,0,NA,NA,2817,40,80.56,80.56,88.1,88.1,63.89,63.89,69.87,69.87,25,25,113,4,142.428571428571,2,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-07-28",2817,113,142.429,40,4,2,189.532,7.603,9.583,2.691,0.269,0.135,1.21,NA,NA,NA,NA,NA,NA,NA,NA,1169,56000,3.768,0.079,1924,0.129,0.074,13.5,"tests performed",NA,NA,80.56,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/28","ZW",14645473,113,4,2817,40,5282.31027433236,5026.59013330334,5551.03978926967,560.202463089752,4390.34631514567,4390.34631514567,0.000360678707634254,0.000343218012371696,0.000379027689257266,3.82508958973023e-05,0.000299774975867674,0.000299774975867674,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-07-28",-21,-13,-10,-37,-20,29
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-07-29,3,1,1,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,4,1,0,NA,NA,2879,41,80.56,80.56,88.1,88.1,63.89,63.89,69.87,69.87,25,25,62,1,120.714285714286,2.14285714285714,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-07-29",2879,62,120.714,41,1,2.143,193.703,4.171,8.122,2.759,0.067,0.144,1.2,NA,NA,NA,NA,NA,NA,NA,NA,1791,57791,3.888,0.121,2026,0.136,0.06,16.8,"tests performed",NA,NA,80.56,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/29","ZW",14645473,62,1,2879,41,5199.97270879917,4953.77788753664,5458.40301808569,0,2335.16765647703,4390.34631514567,0.000355056658723086,0.000338246356914293,0.000372702405588791,0,0.00015944638022118,0.000299774975867674,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-07-29",-19,-8,-6,-37,-22,29
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-07-30,3,1,1,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,4,1,0,NA,NA,3092,53,80.56,80.56,88.1,88.1,63.89,63.89,69.87,69.87,25,25,213,12,138.285714285714,3.57142857142857,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-07-30",3092,213,138.286,53,12,3.571,208.034,14.331,9.304,3.566,0.807,0.24,1.19,NA,NA,NA,NA,NA,NA,NA,NA,1340,59131,3.978,0.09,2039,0.137,0.068,14.7,"tests performed",NA,NA,80.56,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/30","ZW",14645473,213,12,3092,53,6800.38067831205,6548.46409618439,7061.9883824217,1455.52733413143,3512.6929139626,5845.8736492771,0.00046433329113454,0.000447132304718625,0.000482195992059915,9.93841123554992e-05,0.000239848375942696,0.000399159088223173,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-07-30",-25,-7,-11,-53,-34,31
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-07-31,3,1,1,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,4,1,0,NA,NA,3169,67,80.56,80.56,88.1,88.1,63.89,63.89,69.87,69.87,25,25,77,14,124.714285714286,5,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-07-31",3169,77,124.714,67,14,5,213.215,5.181,8.391,4.508,0.942,0.336,1.19,NA,NA,NA,NA,NA,NA,NA,NA,1001,60132,4.046,0.067,1460,0.098,0.085,11.7,"tests performed",NA,NA,80.56,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/31","ZW",14645473,77,14,3169,67,8319.72578000348,8073.16906943053,8573.81239748234,1591.78541938216,5002.16570272535,7437.65906865926,0.000568074911612857,0.000551239899826419,0.000585424069095095,0.000108687880506294,0.000341550300405139,0.000507846968729467,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-07-31",-68,-55,-45,-80,-68,50
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-08-01,3,1,1,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,4,1,0,NA,NA,3659,69,80.56,80.56,88.1,88.1,63.89,63.89,69.87,69.87,25,25,490,2,175,5,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-08-01",3659,490,175,69,2,5,246.183,32.968,11.774,4.642,0.135,0.336,1.18,NA,NA,NA,NA,NA,NA,NA,NA,1445,61577,4.143,0.097,1367,0.092,0.128,7.8,"tests performed",NA,NA,80.56,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/01","ZW",14645473,490,2,3659,69,9357.34370027403,9087.217215936,9635.49996048369,1037.61792027055,5892.22323163333,8475.27698892981,0.000638923966489442,0.000620479599118171,0.000657916610851947,7.08490548765856e-05,0.000402323860187604,0.000578696023606053,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-08-01",-39,-19,-22,-61,-23,29
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-08-02,3,1,1,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,4,1,0,NA,NA,3921,70,80.56,80.56,88.1,88.1,63.89,63.89,69.87,69.87,25,25,262,1,201.285714285714,5.14285714285714,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-08-02",3921,262,201.286,70,1,5.143,263.811,17.628,13.543,4.71,0.067,0.346,1.17,NA,NA,NA,NA,NA,NA,NA,NA,1608,63185,4.251,0.108,1406,0.095,0.143,7,"tests performed",NA,NA,80.56,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/02","ZW",14645473,262,1,3921,70,9617.72480444894,9343.36076091921,9900.14543814017,260.381104174903,6147.76347007324,8735.65809310472,0.000656702914576329,0.000637969204608087,0.000675986732428524,1.77789480868869e-05,0.000419772271614119,0.00059647497169294,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-08-02",-32,-18,-12,-56,-3,25
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-08-03,3,1,1,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,4,1,0,NA,NA,4075,80,80.56,80.56,88.1,88.1,63.89,63.89,69.87,69.87,25,25,154,10,195.857142857143,6.28571428571429,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-08-03",4075,154,195.857,80,10,6.286,274.172,10.361,13.178,5.383,0.673,0.423,1.15,NA,NA,NA,NA,NA,NA,NA,NA,1449,64634,4.349,0.097,1400,0.094,0.14,7.1,"tests performed",NA,NA,80.56,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,"2020/08/03","ZW",14645473,1409,36,3538,66,3921,70,3885,3914,0.000267727781820362,9.62072034136419e-05,0.000265269684359119,0.00026724981842512,"2020/08/03","ZW",14645473,154,10,4075,80,10759.3432135119,10488.4804154985,11037.2009862444,1141.61840906299,7108.74130231452,9877.27650216771,0.00073465317327149,0.000716158530045326,0.000753625436764274,7.79502586951605e-05,0.000485388304106977,0.000674425230388101,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-08-03",-22,-13,-6,-34,-23,30
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-08-04,3,1,1,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,4,1,0,NA,NA,4221,81,80.56,80.56,88.1,88.1,63.89,63.89,69.87,69.87,25,25,146,1,200.571428571429,5.85714285714286,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-08-04",4221,146,200.571,81,1,5.857,283.995,9.823,13.495,5.45,0.067,0.394,1.14,NA,NA,NA,NA,NA,NA,NA,NA,1080,65714,4.421,0.073,1388,0.093,0.145,6.9,"tests performed",NA,NA,80.56,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/04","ZW",14645473,146,1,4221,81,10605.3189443158,10340.9079965562,10876.4907248105,0,6902.17675240338,7822.09784349906,0.000724136321463688,0.000706082213702227,0.000742652062163547,0,0.000471283976448107,0.000534096634741607,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-08-04",-18,-6,-4,-34,-23,29
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-08-05,3,1,1,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,4,1,0,NA,NA,4221,81,80.56,80.56,88.1,88.1,63.89,63.89,69.87,69.87,25,25,0,0,191.714285714286,5.71428571428571,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-08-05",4221,0,191.714,81,0,5.714,283.995,0,12.899,5.45,0,0.384,1.13,NA,NA,NA,NA,NA,NA,NA,NA,1660,67374,4.533,0.112,1369,0.092,0.14,7.1,"tests performed",NA,NA,80.56,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/05","ZW",14645473,0,0,4221,81,9973.06080332951,9723.92714131442,10228.5774401085,0,6292.53906425329,7544.0957668532,0.000680965428930121,0.000663954461649304,0.000698412228823781,0,0.000429657619405894,0.000515114518107623,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-08-05",-18,-4,-6,-29,-23,29
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-08-06,3,1,1,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,4,1,0,NA,NA,4339,84,80.56,80.56,88.1,88.1,63.89,63.89,69.87,69.87,25,25,118,3,178.142857142857,4.42857142857143,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-08-06",4339,118,178.143,84,3,4.429,291.934,7.939,11.986,5.652,0.202,0.298,1.12,NA,NA,NA,NA,NA,NA,NA,NA,768,68142,4.585,0.052,1287,0.087,0.138,7.2,"tests performed",NA,NA,80.56,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/06","ZW",14645473,118,3,4339,84,10028.4777525383,9785.97374165612,10276.9912006872,0,6047.13265011178,7441.7831362338,0.000684749325101232,0.000668191033615379,0.00070171794387844,0,0.000412901150417729,0.000508128562063772,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-08-06",-16,-5,-4,-29,-24,28
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-08-07,3,1,1,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,4,1,0,NA,NA,4451,102,80.56,80.56,88.1,88.1,63.89,63.89,69.87,69.87,25,25,112,18,183.142857142857,5,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-08-07",4451,112,183.143,102,18,5,299.47,7.536,12.322,6.863,1.211,0.336,1.11,NA,NA,NA,NA,NA,NA,NA,NA,961,69103,4.649,0.065,1282,0.086,0.143,7,"tests performed",NA,NA,80.56,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/07","ZW",14645473,112,18,4451,102,11837.6298786733,11598.5900134314,12081.5962097276,0,6047.13265011178,7294.22274487122,0.000808279109774963,0.000791957351833665,0.000824937249191447,0,0.000412901150417729,0.000498053066969651,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-08-07",-19,-3,-1,-28,-21,27
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-08-08,3,1,1,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,4,1,0,NA,NA,4575,102,80.56,80.56,88.1,88.1,63.89,63.89,69.87,69.87,25,25,124,0,130.857142857143,4.71428571428571,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-08-08",4575,124,130.857,102,0,4.714,307.813,8.343,8.804,6.863,0,0.317,1.11,NA,NA,NA,NA,NA,NA,NA,NA,1212,70315,4.731,0.082,1248,0.084,0.105,9.5,"tests performed",NA,NA,80.56,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/08","ZW",14645473,124,0,4575,102,11578.7615956268,11344.5627485571,11817.7952786602,226.532906924031,6273.66555703581,7515.91478606026,0.000790603457848497,0.00077461224697605,0.000806924793665605,1.54677767610531e-05,0.000428368927178782,0.000513190307070332,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-08-08",-17,-2,2,-25,-2,19
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-08-09,3,1,1,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,4,1,0,NA,NA,4649,104,80.56,80.56,88.1,88.1,63.89,63.89,69.87,69.87,25,25,74,2,104,4.85714285714286,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-08-09",4649,74,104,104,2,4.857,312.792,4.979,6.997,6.997,0.135,0.327,1.1,NA,NA,NA,NA,NA,NA,NA,NA,1293,71608,4.818,0.087,1203,0.081,0.086,11.6,"tests performed",NA,NA,80.56,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/09","ZW",14645473,74,2,4649,104,11456.6989554656,11228.7776387562,11689.2466107027,470.822835029623,6184.28592897569,7806.09704426817,0.000782268961573694,0.000766706383519073,0.000798147428266929,3.21480115411515e-05,0.000422266042822631,0.000533004092409182,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-08-09",-22,-11,4,-38,5,19
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-08-10,3,1,1,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,4,1,0,NA,NA,4748,104,80.56,80.56,88.1,88.1,63.89,63.89,69.87,69.87,25,25,99,0,96.1428571428571,3.42857142857143,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-08-10",4748,99,96.143,104,0,3.429,319.453,6.661,6.469,6.997,0,0.231,1.09,NA,NA,NA,NA,NA,NA,NA,NA,2816,74424,5.007,0.189,1399,0.094,0.069,14.6,"tests performed",NA,NA,80.56,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,"2020/08/10","ZW",14645473,728,34,4160,98,4649,104,4603,4640,0.000317435974925494,4.97081931051322e-05,0.000314295072613906,0.000316821450560183,"2020/08/10","ZW",14645473,99,0,4748,104,11209.0067699015,10985.7174858879,11436.834501624,0,6184.28592897569,7599.53249435704,0.000765356419004117,0.000750110118388658,0.000780912607030448,0,0.000422266042822631,0.000518899764750311,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-08-10",-39,-31,-10,-54,-67,36
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-08-11,3,1,1,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,4,1,0,NA,NA,4818,104,80.56,80.56,88.1,88.1,63.89,63.89,69.87,69.87,25,25,70,0,85.2857142857143,3.28571428571429,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-08-11",4818,70,85.286,104,0,3.286,324.162,4.71,5.738,6.997,0,0.221,1.09,NA,NA,NA,NA,NA,NA,NA,NA,1795,76219,5.128,0.121,1501,0.101,0.057,17.6,"tests performed",NA,NA,80.56,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/11","ZW",14645473,70,0,4818,104,10928.9297194318,10710.9623393883,11151.3327213417,0,4728.75859484426,6989.89480620695,0.000746232622151009,0.000731349703719937,0.000761418406994551,0,0.000322881930467132,0.000477273407708098,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-08-11",-40,-32,-21,-56,-67,35
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-08-12,3,1,1,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,4,1,0,NA,NA,4893,122,80.56,80.56,88.1,88.1,63.89,63.89,69.87,69.87,25,25,75,18,96,5.85714285714286,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-08-12",4893,75,96,122,18,5.857,329.208,5.046,6.459,8.208,1.211,0.394,1.08,NA,NA,NA,NA,NA,NA,NA,NA,1411,77630,5.223,0.095,1465,0.099,0.066,15.3,"tests performed",NA,NA,80.56,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/12","ZW",14645473,75,18,4893,122,12544.7676210753,12328.5416575475,12764.7858958596,312.607244011901,3449.580419474,7057.09563607734,0.000856562817812395,0.000841798804145657,0.000871585772331125,2.13449742464378e-05,0.000235539024207275,0.000481861912966371,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-08-12",-18,-11,-5,-31,-22,24
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-08-13,3,1,1,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,4,1,0,NA,NA,4990,128,80.56,80.56,88.1,88.1,63.89,63.89,69.87,69.87,25,25,97,6,93,6.28571428571429,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-08-13",4990,97,93,128,6,6.286,335.735,6.526,6.257,8.612,0.404,0.423,1.08,NA,NA,NA,NA,NA,NA,NA,NA,1108,78738,5.298,0.075,1514,0.102,0.061,16.3,"tests performed",NA,NA,80.56,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/13","ZW",14645473,97,6,4990,128,12966.5996255938,12752.4571620291,13184.3380231906,1197.29342611635,3609.25592531979,8254.38906219369,0.000885365711684001,0.000870743960405314,0.000900232995082551,8.17517758638692e-05,0.000246441745194559,0.00056361368883024,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-08-13",-15,-6,-3,-31,-22,26
"Zimbabwe","ZWE",NA,NA,"NAT_TOTAL",2020-08-14,3,1,1,1,2,1,3,1,1,1,2,1,2,1,4,1,1,0,0,0,2,1,1,1,0,0,4,1,0,NA,NA,5072,128,80.56,80.56,88.1,88.1,63.89,63.89,69.87,69.87,25,25,82,0,88.7142857142857,3.71428571428571,14645473,"ZW","ZWE","Africa","Zimbabwe","2020-08-14",5072,82,88.714,128,0,3.714,341.252,5.517,5.969,8.612,0,0.25,1.08,NA,NA,NA,NA,NA,NA,NA,NA,1211,79949,5.379,0.081,1549,0.104,0.057,17.5,"tests performed",NA,NA,80.56,14862927,42.729,19.6,2.822,1.882,1899.775,21.4,307.846,1.82,1.6,30.7,36.791,1.7,61.49,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/14","ZW",14645473,82,0,5072,128,12761.2244842484,12550.2531920746,12975.7422296642,0,3348.87482114489,8254.38906219369,0.0008713425974189,0.000856937375260917,0.000885989973124402,0,0.000228662797107672,0.00056361368883024,"ZW","Zimbabwe",NA,NA,NA,NA,NA,"2020-08-14",-17,-3,-3,-31,-19,27
