"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-07-27,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,51803,1616,61.11,61.11,66.67,66.67,56.11,56.11,55.13,55.13,62.5,62.5,650,2,670.857142857143,4.42857142857143,5303925,"US_MN","2020/07/27","US",329064917,650,2,51803,1616,138410.755572815,137988.191041462,138834.614133619,30.3610968421272,6281.82103146703,11611.4216409056,0.000420618389935549,0.000419334252643718,0.000421906459671662,9.22647638007766e-08,1.90899141991093e-05,3.52861123779586e-05,"2020-07-27","US","USMN",5639632,0.0202429149797571,0,NA,0,0.0189936277613592,0.0154690522902299,0.0225182032324884,0.0116629246529968,-0.231108038132483,0.254433887438477,0.0116629246529968,-0.231108038132483,0.254433887438477,"2020-07-27","US_MN",0.2137866,0.3744651,0.2137866,0.4068949,0.3070377,0.4424921,0.3070377,0.4930111,19.3765971,20.8616416,15.3918915,16.8365382,NA,NA,13.0556231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-07-27",-6,0,197,-37,-38,9
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-07-28,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,52281,1620,61.11,61.11,66.67,66.67,56.11,56.11,55.13,55.13,62.5,62.5,478,4,689.142857142857,4.57142857142857,5303925,"US_MN","2020/07/28","US",329064917,478,4,52281,1620,138107.258687206,137685.948399347,138529.858157881,0,5522.58260368736,10811.8617481766,0.000419696088985402,0.000418415763231748,0.00042098033245483,0,1.67826538727839e-05,3.2856318585237e-05,"2020-07-28","US","USMN",5639632,0.0202429149797571,0,NA,0,0.0190507125032814,0.0155225950693224,0.0225788299372404,0.0116657967857043,-0.224547271414543,0.247878864985951,0.0116657967857043,-0.224547271414543,0.247878864985951,"2020-07-28","US_MN",0.7224497,0.4402627,0.8063171,0.474487,0.5469199,0.4687151,0.6363102,0.5235136,20.2199476,20.8493685,16.3700449,16.7965057,NA,NA,13.1010658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-07-28",-6,0,195,-38,-38,11
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-07-29,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,52947,1629,61.11,61.11,66.67,66.67,56.11,56.11,55.13,55.13,62.5,62.5,666,9,712.285714285714,5.28571428571429,5303925,"US_MN","2020/07/29","US",329064917,666,9,52947,1629,138708.372711696,138286.069098234,139131.965973083,0,4685.40017615381,8030.11958326264,0.000421522822840748,0.000420239478455961,0.000422810086354732,0,1.42385284304064e-05,2.44028432337035e-05,"2020-07-29","US","USMN",5639632,0.0202429149797571,0,NA,0,0.0191072804542866,0.0155755032977981,0.0226390576107751,0.0116686696257083,-0.217983338003629,0.241320677255045,0.0116686696257083,-0.217983338003629,0.241320677255045,"2020-07-29","US_MN",0.477736,0.4353078,0.5285883,0.4767052,0.4918504,0.4469849,0.5384614,0.508554,21.9101151,20.8333071,18.3546012,16.9445653,NA,NA,13.2422312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-07-29",-3,2,202,-36,-38,10
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-07-30,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,53692,1634,61.11,61.11,66.67,66.67,56.11,56.11,55.13,55.13,62.5,62.5,745,5,710.142857142857,4.71428571428571,5303925,"US_MN","2020/07/30","US",329064917,745,5,53692,1634,139172.434220659,138749.146540919,139597.013241386,755.798901116097,5419.77596471357,7911.46404359076,0.000422933065880916,0.000421646731003291,0.000424223325032811,2.29680790041831e-06,1.64702333330586e-05,2.40422592469521e-05,"2020-07-30","US","USMN",5639632,0.0202429149797571,0,NA,0,0.0191634518860934,0.0156278936402919,0.0226990101318949,0.0116715431731831,-0.211416243762065,0.234759330108431,0.0116715431731831,-0.211416243762065,0.234759330108431,"2020-07-30","US_MN",0.6516061,0.5155849,0.6582351,0.5581478,0.7207351,0.5376468,0.7267838,0.6000885,20.7891289,20.7787913,16.7317631,16.8468146,NA,NA,13.3599767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-07-30",-7,3,193,-36,-38,10
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-07-31,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,54463,1640,61.11,61.11,66.67,66.67,52.78,52.78,55.13,55.13,37.5,37.5,771,6,710.714285714286,4.85714285714286,5303925,"US_MN","2020/07/31","US",329064917,771,6,54463,1640,139780.161007605,139355.555925432,140206.059827044,613.606533673708,5392.2496284268,8504.73113464212,0.000424779895353004,0.000423489557002613,0.000426074165259749,1.86469751703646e-06,1.63865831629411e-05,2.58451469460116e-05,"2020-07-31","US","USMN",5639632,0.0202429149797571,0,NA,0,0.0192193485741902,0.0156799436254362,0.0227587535229442,0.0116744174283028,-0.204845995415797,0.228194830272403,0.0116744174283028,-0.204845995415797,0.228194830272403,"2020-07-31","US_MN",0.5197833,0.5634956,0.5722535,0.6103771,0.6660693,0.6106821,0.7037392,0.6706352,20.0917983,20.5505411,17.1713646,16.6953311,NA,NA,13.3548882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-07-31",-10,3,198,-34,-38,9
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-08-01,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,55188,1646,61.11,61.11,66.67,66.67,52.78,52.78,55.13,55.13,37.5,37.5,725,6,699.571428571429,5,5303925,"US_MN","2020/08/01","US",329064917,725,6,55188,1646,140250.705767285,139825.201023551,140677.505372643,470.544759679964,4679.80868241307,8966.3491822154,0.000426209840434873,0.000424916768090325,0.000427506847752607,1.42994508186956e-06,1.42215363615109e-05,2.72479645170299e-05,"2020-08-01","US","USMN",5639632,0.0202429149797571,0,NA,0,0.0192750937762573,0.0157318676450034,0.0228183199075112,0.0116772923912418,-0.19827260069067,0.221627185473154,0.0116772923912418,-0.19827260069067,0.221627185473154,"2020-08-01","US_MN",0.9790106,0.60967,0.9790106,0.6525941,1.1107254,0.6470602,1.1199447,0.6985515,21.9685861,20.5521845,17.5099991,16.6339657,NA,NA,13.1679718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-08-01",-18,2,150,-26,-8,2
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-08-02,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,55947,1654,61.11,61.11,66.67,66.67,52.78,52.78,55.13,55.13,37.5,37.5,759,8,684.857142857143,5.71428571428571,5303925,"US_MN","2020/08/02","US",329064917,759,8,55947,1654,140953.637611724,140526.730781005,141381.841344755,702.931844439125,5382.7405268522,8824.70307037592,0.000428345989893915,0.000427048656727528,0.000429647264234963,2.13614945904162e-06,1.63576858205525e-05,2.68175141574753e-05,"2020-08-02","US","USMN",5639632,0.0202429149797571,0,NA,0,0.0193308141054474,0.0157838642108785,0.0228777640000163,0.0116801680621742,-0.191696068475312,0.21505640459966,0.0116801680621742,-0.191696068475312,0.21505640459966,"2020-08-02","US_MN",0.1641057,0.528998,0.1939431,0.5610701,0.1905663,0.575325,0.230699,0.6081882,20.4867655,20.6562539,16.3619669,16.7934451,NA,NA,13.184616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-08-02",-8,2,225,-29,-9,-1
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-08-03,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,56560,1656,61.11,61.11,66.67,66.67,52.78,52.78,55.13,55.13,37.5,37.5,613,2,679.571428571429,5.71428571428571,5303925,"US_MN","2020/08/03","US",329064917,613,2,56560,1656,140756.498044178,140330.311669733,141183.978756414,0,5382.7405268522,8065.46464259626,0.000427746899692068,0.000426451755930375,0.000429045976835064,0,1.63576858205525e-05,2.45102538311498e-05,"2020-08-03","US","USMN",5639632,0.0202429149797571,0,NA,0,0.0193866508574486,0.0158360225842138,0.0229372791306835,0.0116830444412745,-0.185116409016932,0.208482497899481,0.0116830444412745,-0.185116409016932,0.208482497899481,"2020-08-03","US_MN",0.4082385,0.5576342,0.5089552,0.6053039,0.4568592,0.5966561,0.5406532,0.6414859,22.5378065,21.1464352,17.9399264,17.1867118,NA,NA,12.9417076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-08-03",-4,2,185,-36,-39,9
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-08-04,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,57162,1660,61.11,61.11,66.67,66.67,52.78,52.78,55.13,55.13,37.5,37.5,602,4,697.285714285714,5.71428571428571,5303925,"US_MN","2020/08/04","US",329064917,602,4,57162,1660,140691.618176748,140265.951988238,141118.576137791,0,5382.7405268522,7228.2822150627,0.000427549735351302,0.000426256172389955,0.00042884722389835,0,1.63576858205525e-05,2.19661283887723e-05,"2020-08-04","US","USMN",5639632,0.0202429149797571,0,NA,0,0.0194427526043696,0.0158883630409244,0.0229971421678147,0.0116859215287171,-0.178533634158028,0.201905477215462,0.0116859215287171,-0.178533634158028,0.201905477215462,"2020-08-04","US_MN",0.4938904,0.5233331,0.5254448,0.5631579,0.5583211,0.5983752,0.5780675,0.6331779,19.0694846,20.9822434,15.182412,17.0165241,NA,NA,13.376409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-08-04",-5,3,201,-36,-39,10
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-08-05,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,57779,1670,61.11,61.11,66.67,66.67,52.78,52.78,55.13,55.13,37.5,37.5,617,10,690.285714285714,5.85714285714286,5303925,"US_MN","2020/08/05","US",329064917,617,10,57779,1670,141174.327890818,140748.121716967,141601.824680135,0,4776.67136882106,7206.85910250637,0.000429016648683999,0.000427721444753612,0.000430315774683859,0,1.45158937402648e-05,2.19010253910063e-05,"2020-08-05","US","USMN",5639632,0.0202429149797571,0,NA,0,0.0194992696583923,0.0159409089119754,0.0230576304048092,0.0116887993246764,-0.171947757624355,0.195325356273708,0.0116887993246764,-0.171947757624355,0.195325356273708,"2020-08-05","US_MN",0.1600313,0.4809974,0.1600313,0.5138226,0.2107702,0.5588593,0.2107702,0.5870418,20.4700593,20.7755326,16.6354739,16.7672769,NA,NA,13.3777009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-08-05",-4,2,183,-37,-38,10
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-08-06,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,58640,1677,61.11,61.11,66.67,66.67,52.78,52.78,55.13,55.13,37.5,37.5,861,7,706.857142857143,6.14285714285714,5303925,"US_MN","2020/08/06","US",329064917,861,7,58640,1677,142004.756789827,141576.66410665,142434.143918996,812.65045467508,4136.44450332763,7378.37668722097,0.000431540250733647,0.000430239313863561,0.000432845121313847,2.46957488535638e-06,1.25702993228161e-05,2.24222525892086e-05,"2020-08-06","US","USMN",5639632,0.0202429149797571,0,NA,0,0.0195563540772449,0.0159937240177198,0.02311898413677,0.0116916778293269,-0.165358795377572,0.188742151036226,0.0116916778293269,-0.165358795377572,0.188742151036226,"2020-08-06","US_MN",0.5260844,0.4622014,0.5574924,0.4986692,0.5336136,0.5317886,0.5775232,0.5654251,20.3683772,20.7174266,16.4374149,16.7270205,NA,NA,13.3930003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-08-06",-7,3,183,-35,-38,10
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-08-07,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,59185,1681,61.11,61.11,66.67,66.67,52.78,52.78,55.13,55.13,37.5,37.5,545,4,674.571428571429,5.85714285714286,5303925,"US_MN","2020/08/07","US",329064917,545,4,59185,1681,141817.244023892,141390.038796803,142245.740037147,50.9559574932209,3436.84954791932,6246.3469390205,0.000430970415554486,0.000429672175587176,0.000432272578110012,1.54850775214123e-07,1.04442903827372e-05,1.8982111481123e-05,"2020-08-07","US","USMN",5639632,0.0202429149797571,0,NA,0,0.0196141597020776,0.0160469309811799,0.0231813884229753,0.011694557042843,-0.158766766050179,0.182155880135865,0.011694557042843,-0.158766766050179,0.182155880135865,"2020-08-07","US_MN",0.3722559,0.4426246,0.3722559,0.4721193,0.4853327,0.5059084,0.4853327,0.5341426,22.5348896,21.0421371,18.6877234,16.9308668,NA,NA,13.4641751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-08-07",-11,1,155,-35,-39,10
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-08-08,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,60101,1689,61.11,61.11,66.67,66.67,52.78,52.78,55.13,55.13,37.5,37.5,916,8,701.857142857143,6.14285714285714,5303925,"US_MN","2020/08/08","US",329064917,916,8,60101,1689,142849.942678542,142420.343064143,143280.83814594,1032.6986546494,4439.1871057266,7279.0455936699,0.000434108698006666,0.000432803181702116,0.000435418152297104,3.13828245218071e-06,1.34903080711172e-05,2.21203939333037e-05,"2020-08-08","US","USMN",5639632,0.0202429149797571,0,NA,0,0.0196728422073345,0.016100709832653,0.023244974582016,0.0116974369653996,-0.152171691486062,0.175566565416862,0.0116974369653996,-0.152171691486062,0.175566565416862,"2020-08-08","US_MN",0.5603703,0.3828041,0.6607369,0.4256431,0.6366135,0.4385797,0.7503021,0.481593,20.0743719,20.7865332,17.1999361,16.8844706,NA,NA,13.8460847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-08-08",-18,-1,134,-31,-9,3
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-08-09,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,60898,1698,61.11,61.11,66.67,66.67,52.78,52.78,55.13,55.13,37.5,37.5,797,9,707.285714285714,6.28571428571429,5303925,"US_MN","2020/08/09","US",329064917,797,9,60898,1698,143671.234832877,143239.977139389,144103.79092924,821.292154335504,5260.4792600621,8100.3377480054,0.000436604534274546,0.000435293979210155,0.000437919035073679,2.49583626787995e-06,1.59861443389971e-05,2.46162302011837e-05,"2020-08-09","US","USMN",5639632,0.0202429149797571,0,NA,0,0.0197325591628715,0.0161552762677445,0.0233098420579985,0.0117003175971709,-0.145573597417775,0.168974232612117,0.0117003175971709,-0.145573597417775,0.168974232612117,"2020-08-09","US_MN",0.7625938,0.4687029,0.7702936,0.508461,1.0374766,0.5597868,1.0412363,0.5976204,18.7521968,20.5447547,15.4127941,16.7542255,NA,NA,13.9157513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-08-09",-10,-2,147,-31,-11,0
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-08-10,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,61516,1701,61.11,61.11,66.67,66.67,52.78,52.78,55.13,55.13,37.5,37.5,618,3,708,6.42857142857143,5303925,"US_MN","2020/08/10","US",329064917,618,3,61516,1701,143540.572978258,143109.930622706,143972.511210606,0,5260.4792600621,8100.3377480054,0.000436207464128598,0.000434898779023306,0.000437520087292095,0,1.59861443389971e-05,2.46162302011837e-05,"2020-08-10","US","USMN",5639632,0.0190839694656489,0,NA,0,0.0197934701085824,0.01621083893414,0.0233761012830248,0.0117031989383317,-0.138972514322735,0.162378912199398,0.0117031989383317,-0.138972514322735,0.162378912199398,"2020-08-10","US_MN",0.4654409,0.4782925,0.4654409,0.5021934,0.55585,0.5740061,0.55585,0.599751,21.4502417,20.3419106,17.2464045,16.6268766,NA,NA,14.0752967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-08-10",-3,0,173,-38,-39,10
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-08-11,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,61839,1707,61.11,61.11,66.67,66.67,52.78,52.78,55.13,55.13,37.5,37.5,323,6,668.142857142857,6.71428571428571,5303925,"US_MN","2020/08/11","US",329064917,323,6,61839,1707,142967.344889399,142538.932581947,143397.044824742,0,4504.680358946,7494.26858997426,0.000434465473234872,0.000433163565054086,0.00043577129440615,0,1.36893364385788e-05,2.2774438120896e-05,"2020-08-11","US","USMN",5639632,0.0190839694656489,0,NA,0,0.0198557542657049,0.0162675421537198,0.02344396637769,0.0117060809890569,-0.13236847851594,0.155780640494054,0.0117060809890569,-0.13236847851594,0.155780640494054,"2020-08-11","US_MN",0.8253167,0.5213128,0.8253167,0.540852,0.7772853,0.605297,0.7772853,0.6281994,20.0105848,20.5010528,15.6349369,16.7262628,NA,NA,13.7992622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-08-11",-3,1,211,-37,-38,10
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-08-12,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,62303,1724,61.11,61.11,66.67,66.67,52.78,52.78,55.13,55.13,37.5,37.5,464,17,646.285714285714,7.71428571428571,5303925,"US_MN","2020/08/12","US",329064917,464,17,62303,1724,143659.962504977,143231.030943524,144090.17858057,0,3891.07382527229,6041.39126980575,0.000436570278638903,0.000435266792489837,0.000437877668316035,0,1.18246389215423e-05,1.83592688180908e-05,"2020-08-12","US","USMN",5639632,0.0190839694656489,0,NA,0,0.0199196743080415,0.0163254640923776,0.0235138845237054,0.0117089637495209,-0.12576153355913,0.149179461058172,0.0117089637495209,-0.12576153355913,0.149179461058172,"2020-08-12","US_MN",0.4623102,0.5662381,0.5474875,0.5975902,0.4000587,0.6304524,0.5016379,0.6680493,16.8385608,20.0049872,13.5021257,16.29901,NA,NA,13.6251933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-08-12",-7,-3,101,-40,-39,12
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-08-13,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,1,3e+07,NA,2,1,NA,NA,NA,62993,1731,61.11,61.11,66.67,66.67,52.78,52.78,55.13,55.13,37.5,37.5,690,7,621.857142857143,7.71428571428571,5303925,"US_MN","2020/08/13","US",329064917,690,7,62993,1731,144080.325433322,143650.736475243,144511.19908146,0,3420.52906559233,5290.84035690423,0.000437847725448418,0.000436542241527505,0.000439157113431997,0,1.03946938396728e-05,1.60784091027979e-05,"2020-08-13","US","USMN",5639632,0.0190839694656489,0,NA,0,0.0199855197902508,0.0163846803321817,0.0235863592483199,0.0117118472198988,-0.119151732098668,0.142575426538466,0.0117118472198988,-0.119151732098668,0.142575426538466,"2020-08-13","US_MN",0.5477725,0.5697044,0.6501599,0.6108309,0.8665913,0.6788352,0.8028927,0.7006687,19.3617538,19.8617842,15.582677,16.1796351,NA,NA,13.3501669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-08-13",-7,1,165,-36,-38,10
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-08-14,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,63723,1739,61.11,61.11,66.67,66.67,52.78,52.78,55.13,55.13,37.5,37.5,730,8,648.285714285714,8.28571428571429,5303925,"US_MN","2020/08/14","US",329064917,730,8,63723,1739,144712.74850172,144281.965251054,145144.81794369,604.78014329006,3322.37736444327,5865.25940335216,0.000439769604797219,0.000438460491523785,0.000441082626695479,1.83787487527897e-06,1.00964192559101e-05,1.78240192142761e-05,"2020-08-14","US","USMN",5639632,0.0190839694656489,0,NA,0,0.0200535843986169,0.0164453187042433,0.0236618500929906,0.0117147314003652,-0.112539138292381,0.135968601093111,0.0117147314003652,-0.112539138292381,0.135968601093111,"2020-08-14","US_MN",0.4639554,0.5849406,0.5720599,0.6410313,0.4690617,0.6767423,0.5771762,0.7140466,18.4743053,19.2796976,15.4972306,15.7158711,NA,NA,13.4581059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-08-14",-14,-3,107,-36,-39,11
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-08-15,3,0,1,1,2,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,1,NA,NA,2,1,NA,NA,NA,64413,1705,61.11,61.11,66.67,66.67,52.78,52.78,55.13,55.13,37.5,37.5,690,-34,616,2.28571428571429,5303925,"US_MN","2020/08/15","US",329064917,690,-34,64413,1705,141778.627917529,141353.344773539,142205.190590864,0,3322.37736444327,5865.25940335216,0.000430853064526259,0.000429560665604286,0.000432149351827936,0,1.00964192559101e-05,1.78240192142761e-05,"2020-08-15","US","USMN",5639632,0.0190839694656489,0,NA,0,0.020124166243662,0.01650758704024,0.023740745447084,0.011717616291095,-0.105923831057872,0.129359063640062,0.011717616291095,-0.105923831057872,0.129359063640062,"2020-08-15","US_MN",0.1992899,0.5363,0.3060524,0.5928744,0.1353417,0.6050065,0.2705683,0.6455256,18.9083056,19.1148231,16.1837722,15.5655762,NA,NA,13.4073591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-08-15",-16,1,175,-25,-7,1
