"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick"
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-02-21,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,0,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0,0,0,0,0,5988927,"US_MO","2020/02/21","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-02-22,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,0,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0,0,0,0,0,5988927,"US_MO","2020/02/22","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-02-23,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,0,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0,0,0,0,0,5988927,"US_MO","2020/02/23","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-02-24,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,0,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0,0,0,0,0,5988927,"US_MO","2020/02/24","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-02-25,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,0,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0,0,0,0,0,5988927,"US_MO","2020/02/25","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-02-26,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,0,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0,0,0,0,0,5988927,"US_MO","2020/02/26","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-02-27,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,0,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0,0,0,0,0,5988927,"US_MO","2020/02/27","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-02-28,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,0,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0,0,0,0,0,5988927,"US_MO","2020/02/28","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-02-29,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,0,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0,0,0,0,0,5988927,"US_MO","2020/02/29","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-01,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,0,0,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0,0,0,0,0,5988927,"US_MO","2020/03/01","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-02,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,0,0,13.89,13.89,20.24,20.24,13.89,13.89,16.03,16.03,0,0,0,0,0,0,5988927,"US_MO","2020/03/02","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-03,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,0,0,13.89,13.89,20.24,20.24,13.89,13.89,16.03,16.03,0,0,0,0,0,0,5988927,"US_MO","2020/03/03","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-04,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,0,0,13.89,13.89,20.24,20.24,13.89,13.89,16.03,16.03,0,0,0,0,0,0,5988927,"US_MO","2020/03/04","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-05,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,0,0,13.89,13.89,20.24,20.24,13.89,13.89,16.03,16.03,0,0,0,0,0,0,5988927,"US_MO","2020/03/05","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-06,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,0,0,13.89,13.89,20.24,20.24,13.89,13.89,16.03,16.03,0,0,0,0,0,0,5988927,"US_MO","2020/03/06","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-07,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,0,0,13.89,13.89,20.24,20.24,13.89,13.89,16.03,16.03,0,0,0,0,0,0,5988927,"US_MO","2020/03/07","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-08,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,1,0,13.89,13.89,20.24,20.24,13.89,13.89,16.03,16.03,0,0,1,0,0.142857142857143,0,5988927,"US_MO","2020/03/08","US",329064917,1,0,1,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-09,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,1,0,13.89,13.89,20.24,20.24,13.89,13.89,16.03,16.03,0,0,0,0,0.142857142857143,0,5988927,"US_MO","2020/03/09","US",329064917,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-10,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,1,0,13.89,13.89,20.24,20.24,13.89,13.89,16.03,16.03,0,0,0,0,0.142857142857143,0,5988927,"US_MO","2020/03/10","US",329064917,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-11,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,1,0,13.89,13.89,20.24,20.24,13.89,13.89,16.03,16.03,0,0,0,0,0.142857142857143,0,5988927,"US_MO","2020/03/11","US",329064917,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-12,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,1,0,17.59,17.59,27.38,27.38,16.11,16.11,18.59,18.59,0,0,0,0,0.142857142857143,0,5988927,"US_MO","2020/03/12","US",329064917,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-13,1,1,1,1,2,0,2,0,0,NA,0,NA,0,NA,3,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,4,0,33.8,33.8,44.05,44.05,25.83,25.83,29.81,29.81,0,0,3,0,0.571428571428571,0,5988927,"US_MO","2020/03/13","US",329064917,3,0,4,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-14,1,1,1,1,2,0,2,0,0,NA,0,NA,0,NA,3,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,4,0,33.8,33.8,44.05,44.05,25.83,25.83,29.81,29.81,0,0,0,0,0.571428571428571,0,5988927,"US_MO","2020/03/14","US",329064917,0,0,4,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-15,1,1,1,1,2,0,3,0,0,NA,0,NA,0,NA,3,0,NA,0,NA,NA,1,1,1,1,NA,NA,0,NA,NA,NA,NA,5,0,36.57,36.57,44.05,44.05,27.5,27.5,31.73,31.73,0,0,1,0,0.571428571428571,0,5988927,"US_MO","2020/03/15","US",329064917,1,0,5,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-16,1,1,1,1,2,0,3,0,0,NA,0,NA,1,1,3,0,NA,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,8,0,47.69,47.69,58.33,58.33,37.5,37.5,39.42,39.42,25,25,3,0,1,0,5988927,"US_MO","2020/03/16","US",329064917,3,0,8,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-17,3,0,1,1,2,0,3,0,0,NA,0,NA,1,1,3,0,NA,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,14,0,53.24,53.24,61.9,61.9,40.83,40.83,43.27,43.27,25,25,6,0,1.85714285714286,0,5988927,"US_MO","2020/03/17","US",329064917,6,0,14,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-18,3,0,1,1,2,0,3,0,0,NA,0,NA,1,1,3,0,NA,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,21,1,53.24,53.24,61.9,61.9,40.83,40.83,43.27,43.27,25,25,7,1,2.85714285714286,0.142857142857143,5988927,"US_MO","2020/03/18","US",329064917,7,1,21,1,842.261281630871,315.513283258409,2248.41267920079,842.261281630871,842.261281630871,842.261281630871,2.55955964345744e-06,9.58817749807127e-07,6.83273288352642e-06,2.55955964345744e-06,2.55955964345744e-06,2.55955964345744e-06,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-19,3,0,1,1,2,0,3,0,0,NA,0,NA,1,1,3,0,NA,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,42,1,53.24,53.24,61.9,61.9,40.83,40.83,43.27,43.27,25,25,21,0,5.85714285714286,0.142857142857143,5988927,"US_MO","2020/03/19","US",329064917,21,0,42,1,1117.92489354403,302.074390137951,4137.24601756108,275.663611913158,1117.92489354403,1117.92489354403,3.3972776670812e-06,9.17978108671946e-07,1.25727350556823e-05,8.37718023623763e-07,3.3972776670812e-06,3.3972776670812e-06,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-20,3,0,1,1,2,0,4,0,0,NA,0,NA,1,1,3,0,NA,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,79,3,56.02,56.02,63.81,63.81,42.5,42.5,45.19,45.19,25,25,37,2,10.7142857142857,0.428571428571429,5988927,"US_MO","2020/03/20","US",329064917,37,2,79,3,3992.8506408852,3384.75862071924,4710.19000965853,2874.92574734117,3992.8506408852,3992.8506408852,1.2133929916586e-05,1.02859905321333e-05,1.43138626037686e-05,8.73665224950483e-06,1.2133929916586e-05,1.2133929916586e-05,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-21,3,0,1,1,2,1,4,1,0,NA,0,NA,1,1,3,0,NA,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,89,3,60.19,60.19,66.67,66.67,45,45,48.08,48.08,25,25,10,0,12.1428571428571,0.428571428571429,5988927,"US_MO","2020/03/21","US",329064917,10,0,89,3,2660.96847343545,1828.44763041768,3872.54909510311,0,3992.8506408852,3992.8506408852,8.08645448349468e-06,5.55649519580259e-06,1.17683438587381e-05,0,1.2133929916586e-05,1.2133929916586e-05,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-22,3,0,1,1,2,1,4,1,0,NA,0,NA,1,1,3,0,NA,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,122,3,60.19,60.19,66.67,66.67,45,45,48.08,48.08,25,25,33,0,16.7142857142857,0.428571428571429,5988927,"US_MO","2020/03/22","US",329064917,33,0,122,3,2212.88625760535,1353.11341279578,3618.96167962802,0,3992.8506408852,3992.8506408852,6.72477114175424e-06,4.11199536289608e-06,1.09977134986651e-05,0,1.2133929916586e-05,1.2133929916586e-05,"2020-03-22","US","USMO",6137428,0,0,0,0
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-23,3,0,1,1,2,1,4,1,0,NA,2,0,1,1,3,0,NA,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,225,4,65.74,65.74,66.67,66.67,48.33,48.33,51.92,51.92,25,25,103,1,31,0.571428571428571,5988927,"US_MO","2020/03/23","US",329064917,103,1,225,4,3559.58681679975,2426.97074047019,5220.77093680981,0,3992.8506408852,3992.8506408852,1.08172783937333e-05,7.37535548485769e-06,1.58654741575195e-05,0,1.2133929916586e-05,1.2133929916586e-05,"2020-03-23","US","USMO",6137428,0,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-24,3,1,1,1,2,1,4,1,0,NA,2,0,1,1,3,0,NA,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,291,8,67.59,67.59,70.24,70.24,49.44,49.44,53.21,53.21,25,25,66,4,39.5714285714286,1.14285714285714,5988927,"US_MO","2020/03/24","US",329064917,66,4,291,8,6100.14506863901,5111.1430045268,7280.51823740471,0,3992.8506408852,3992.8506408852,1.85378165629216e-05,1.55323242937101e-05,2.21248691710417e-05,0,1.2133929916586e-05,1.2133929916586e-05,"2020-03-24","US","USMO",6137428,0,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-25,3,1,1,1,2,1,4,1,0,NA,2,0,1,1,3,0,NA,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,382,9,67.59,67.59,70.24,70.24,49.44,49.44,53.21,53.21,25,25,91,1,51.5714285714286,1.14285714285714,5988927,"US_MO","2020/03/25","US",329064917,91,1,382,9,5961.38162867326,5014.33929263942,7087.28884278925,530.71504072682,4523.56568161202,4523.56568161202,1.81161263954287e-05,1.52381461334555e-05,2.15376616486565e-05,1.61279739440233e-06,1.37467273109884e-05,1.37467273109884e-05,"2020-03-25","US","USMO",6137428,0,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-26,3,1,1,1,2,1,4,1,0,NA,2,0,1,1,3,0,NA,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,577,9,67.59,67.59,70.24,70.24,49.44,49.44,53.21,53.21,25,25,195,0,76.4285714285714,1.14285714285714,5988927,"US_MO","2020/03/26","US",329064917,195,0,577,9,6141.17567665364,5091.02954551952,7407.93946574389,1617.60999504161,6141.17567665364,6141.17567665364,1.8662505054143e-05,1.54712012205164e-05,2.25120913322519e-05,4.9157777431546e-06,1.8662505054143e-05,1.8662505054143e-05,"2020-03-26","US","USMO",6137428,0,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-27,3,1,1,1,2,1,4,1,0,NA,2,0,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,744,9,67.59,67.59,70.24,70.24,54.44,54.44,53.21,53.21,62.5,62.5,167,0,95,0.857142857142857,5988927,"US_MO","2020/03/27","US",329064917,167,0,744,9,5501.4947721262,4515.99386628491,6702.05620820089,0,6141.17567665364,6141.17567665364,1.67185697651452e-05,1.37237172149984e-05,2.03669727824583e-05,0,1.8662505054143e-05,1.8662505054143e-05,"2020-03-27","US","USMO",6137428,0,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-28,3,1,1,1,2,1,4,1,0,NA,2,0,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,864,13,67.59,67.59,70.24,70.24,54.44,54.44,53.21,53.21,62.5,62.5,120,4,110.714285714286,1.42857142857143,5988927,"US_MO","2020/03/28","US",329064917,120,4,864,13,6486.01121654368,5655.7289957229,7438.18198024416,0,6141.17567665364,6141.17567665364,1.97104306216384e-05,1.71872743143958e-05,2.26039957345078e-05,0,1.8662505054143e-05,1.8662505054143e-05,"2020-03-28","US","USMO",6137428,0,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-29,3,1,1,1,2,1,4,1,0,NA,2,0,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,934,16,67.59,67.59,70.24,70.24,54.44,54.44,53.21,53.21,62.5,62.5,70,3,116,1.85714285714286,5988927,"US_MO","2020/03/29","US",329064917,70,3,934,16,6249.62163066788,5581.51870714123,6997.69589171845,0,6141.17567665364,6141.17567665364,1.89920629875833e-05,1.69617556256878e-05,2.12653963707667e-05,0,1.8662505054143e-05,1.8662505054143e-05,"2020-03-29","US","USMO",6137428,0,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-30,3,1,1,1,2,1,4,1,0,NA,2,0,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,1289,16,67.59,67.59,70.24,70.24,54.44,54.44,53.21,53.21,62.5,62.5,355,0,152,1.71428571428571,5988927,"US_MO","2020/03/30","US",329064917,355,0,1289,16,6523.62032929628,5810.10675784569,7324.75735378526,196.045242019504,5494.95963704227,6337.22091867314,1.98247214828321e-05,1.76564150648903e-05,2.22593080434195e-05,5.95764640627139e-07,1.66987100513127e-05,1.92582696947701e-05,"2020-03-30","US","USMO",6137428,0,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-03-31,3,1,1,1,2,1,4,1,0,NA,2,0,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,1550,19,67.59,67.59,70.24,70.24,54.44,54.44,53.21,53.21,62.5,62.5,261,3,179.857142857143,1.57142857142857,5988927,"US_MO","2020/03/31","US",329064917,261,3,1550,19,7254.10491145209,6574.42276464659,8004.05449271136,916.883992778948,6136.18001790806,7254.10491145209,2.20446013436677e-05,1.9979105717449e-05,2.43236336637836e-05,2.78633164889756e-06,1.86473236765865e-05,2.20446013436677e-05,"2020-03-31","US","USMO",6137428,0,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-04-01,3,1,1,1,2,1,4,1,0,NA,2,0,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,1803,24,67.59,67.59,70.24,70.24,54.44,54.44,53.21,53.21,62.5,62.5,253,5,203,2.14285714285714,5988927,"US_MO","2020/04/01","US",329064917,253,5,1803,24,8383.79544605079,7752.26617811635,9066.77150478088,1129.6905345987,4390.94480516559,8383.79544605079,2.54776337826703e-05,2.35584706166545e-05,2.75531393241197e-05,3.4330324390026e-06,1.33437038660842e-05,2.54776337826703e-05,"2020-04-01","US","USMO",6137428,0,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-04-02,3,1,1,1,2,1,4,1,0,NA,2,0,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,2003,32,67.59,67.59,70.24,70.24,54.44,54.44,53.21,53.21,62.5,62.5,200,8,203.714285714286,3.28571428571429,5988927,"US_MO","2020/04/02","US",329064917,200,8,2003,32,9889.19588038588,9322.89828623668,10489.8918939207,1505.4004343351,5896.34523950068,9889.19588038588,3.00524163151245e-05,2.83314865991523e-05,3.18778798711036e-05,4.57478253245421e-06,1.79184863985384e-05,3.00524163151245e-05,"2020-04-02","US","USMO",6137428,0,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-04-03,3,1,1,1,2,1,4,1,0,NA,2,0,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,0,NA,NA,NA,NA,2124,45,67.59,67.59,70.24,70.24,54.44,54.44,53.21,53.21,62.5,62.5,121,13,197.142857142857,5.14285714285714,5988927,"US_MO","2020/04/03","US",329064917,121,13,2124,45,11949.6543407645,11457.4092156805,12463.0478126175,2060.45846037857,7956.80369987925,11949.6543407645,3.63139724821059e-05,3.48180818548959e-05,3.78741311174704e-05,6.2615561669814e-06,2.41800425655198e-05,3.63139724821059e-05,"2020-04-03","US","USMO",6137428,0,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-04-04,3,1,1,1,2,1,4,1,0,NA,2,0,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,2472,51,67.59,67.59,70.24,70.24,56.11,56.11,55.13,55.13,62.5,62.5,348,6,229.714285714286,5.42857142857143,5988927,"US_MO","2020/04/04","US",329064917,348,6,2472,51,13056.4568921124,12575.643987066,13555.6530346213,1106.80255134791,9063.60625122717,13056.4568921124,3.9677450307206e-05,3.82163012141035e-05,4.11944644789385e-05,3.36347782510013e-06,2.754352039062e-05,3.9677450307206e-05,"2020-04-04","US","USMO",6137428,0,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-04-05,3,1,1,1,2,1,4,1,0,NA,2,0,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,2568,64,67.59,67.59,70.24,70.24,56.11,56.11,55.13,55.13,62.5,62.5,96,13,233.428571428571,6.85714285714286,5988927,"US_MO","2020/04/05","US",329064917,96,13,2568,64,14372.5174592603,13945.6505918616,14812.4504307667,1316.06056714795,10379.6668183751,13530.2561776294,4.36768452568291e-05,4.23796335355362e-05,4.50137637454883e-05,3.99939494962312e-06,3.15429153402431e-05,4.11172856133717e-05,"2020-04-05","US","USMO",6137428,0,NA,NA,NA
"United States","USA","Missouri","US_MO","STATE_TOTAL",2020-04-06,3,1,3,1,2,1,4,1,0,NA,2,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,3030,72,76.85,76.85,78.57,78.57,61.67,61.67,61.54,61.54,62.5,62.5,462,8,248.714285714286,8,5988927,"US_MO","2020/04/06","US",329064917,462,8,3030,72,16356.0448390551,15918.989670744,16805.0993379831,1983.52737979474,11832.479157443,15238.119945511,4.97046144820569e-05,4.83764413899643e-05,5.10692525085654e-05,6.02776922522779e-06,3.59578871710685e-05,4.63073368149757e-05,"2020-04-06","US","USMO",6137428,0,NA,NA,NA
