"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-08-16,3,1,2,1,2,0,1,0,1,0,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,102259,6592,59.72,59.72,73.81,73.81,55.83,55.83,58.65,58.65,37.5,37.5,477,6,790.428571428571,10.4285714285714,-581,-14,-8.28571428571422,1,9883640,"US_MI","2020/08/16","US",329064917,477,6,102259,6592,526232.98456794,525094.550597253,527373.886726315,0,8785.89986894175,12460.2683233688,0.00159917681096323,0.00159571720797344,0.00160264391456326,0,2.66995945634087e-05,3.78656844885376e-05,"2020/08/16","US_MI",9883640,477,6,102259,6592,486376.811594203,0,8695.65217391303,13478.2608695652,0.0103462894237346,0.000666960755349244,0.0492102921185113,0,0.000879802600450141,0.00136369403069772,"2020-08-16","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0324045038425526,0.0301241772949886,0.0346848303901165,0.0400000527572199,0.0383826380626761,0.0416174674517638,"2020-08-16","US_MI",0.3255003,0.4367716,0.3255003,0.4455712,0.4374135,0.522244,0.4374135,0.5415169,14.6019973,16.6208892,11.3681649,13.0043594,NA,NA,7.5657683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-08-16",-4,1,334,-3,-10,-1
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-08-17,3,1,2,1,2,0,1,0,1,0,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,102749,6592,59.72,59.72,73.81,73.81,55.83,55.83,58.65,58.65,37.5,37.5,490,0,777.571428571429,9.42857142857143,13,-6,-12.8571428571429,-1,9883640,"US_MI","2020/08/17","US",329064917,490,0,102749,6592,524570.911052225,523435.985221588,525708.297654909,0,8785.89986894175,10251.7090930574,0.00159412591240234,0.00159067697034865,0.00159758233253078,0,2.66995945634087e-05,3.11540628108264e-05,"2020/08/17","US_MI",9883640,490,0,102749,6592,488985.507246377,2608.69565217395,10144.9275362319,15144.9275362319,0.0103958663002699,0.000666960755349244,0.0494742328986463,0.000263940780135046,0.00102643636719183,0.00153232286245066,"2020-08-17","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0324050931058108,0.0301248165770138,0.0346853696346077,0.0400001691775401,0.0385015498801604,0.0414987884749199,"2020-08-17","US_MI",0.2512503,0.4165571,0.3134703,0.4424066,0.3610027,0.4992645,0.4198164,0.5389915,14.5790843,16.2972631,11.9928728,12.8662623,NA,NA,7.8866219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-08-17",-4,-1,217,-16,-36,7
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-08-18,3,1,2,1,2,0,1,0,1,0,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,103402,6608,59.72,59.72,73.81,73.81,55.83,55.83,58.65,58.65,37.5,37.5,653,16,741.285714285714,10.7142857142857,163,16,-36.2857142857142,1.28571428571428,9883640,"US_MI","2020/08/18","US",329064917,653,16,103402,6608,525040.185282643,523904.535448903,526178.296825449,0,8785.89986894175,9366.74879465293,0.00159555199645498,0.00159210085421808,0.00159901061961415,0,2.66995945634087e-05,2.8464744525327e-05,"2020/08/18","US_MI",9883640,653,16,103402,6608,489347.826086957,362.318840579712,9782.60869565216,14347.8260869565,0.0104619350765507,0.000668579592134072,0.0495108913403318,3.66584416854228e-05,0.000989777925506409,0.00145167429074274,"2020-08-18","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0324055717258965,0.0301253403126806,0.0346858031391123,0.0400002181682717,0.0383662652663837,0.0416341710701597,"2020-08-18","US_MI",0.6092733,0.4489801,0.6256276,0.4748648,0.6861891,0.5345834,0.7054191,0.5745717,14.9848249,15.8711532,11.4707944,12.4557025,NA,NA,7.9115132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-08-18",-4,0,216,-16,-35,8
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-08-19,3,1,2,1,2,0,1,0,1,0,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,104091,6618,59.72,59.72,73.81,73.81,55.83,55.83,58.65,58.65,37.5,37.5,689,10,771.714285714286,11.2857142857143,36,-6,30.4285714285713,0.571428571428573,9883640,"US_MI","2020/08/19","US",329064917,689,10,104091,6618,525277.896528387,524141.883876824,526416.371346749,0,8785.89986894175,8785.89986894175,0.00159627438049978,0.0015928221356907,0.00159973410762214,0,2.66995945634087e-05,2.66995945634088e-05,"2020/08/19","US_MI",9883640,689,10,104091,6618,490362.31884058,1014.49275362317,9637.68115942029,14565.2173913043,0.0105316462355974,0.00066959136512459,0.0496135349770509,0.000102643636719181,0.000975114548832241,0.00147366935575399,"2020-08-19","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0324059706272934,0.0301257784711641,0.0346861627834227,0.0400001617294131,0.0383228617883413,0.041677461670485,"2020-08-19","US_MI",0.6086404,0.4703474,0.619307,0.4955515,0.6319191,0.5594267,0.6391894,0.5964636,15.3825494,15.5678761,12.0727208,12.1597236,NA,NA,7.9159182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-08-19",-1,3,220,-15,-35,7
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-08-20,3,1,2,1,2,0,1,0,1,0,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,104618,6634,59.72,59.72,73.81,73.81,55.83,55.83,58.65,58.65,37.5,37.5,527,16,680.285714285714,11.2857142857143,-162,6,-91.4285714285713,0,9883640,"US_MI","2020/08/20","US",329064917,527,16,104618,6634,525235.749997564,524100.121574321,526373.839118416,0,8785.89986894175,8785.89986894175,0.00159614630081506,0.00159269522364282,0.00159960485583583,0,2.66995945634087e-05,2.66995945634088e-05,"2020/08/20","US_MI",9883640,527,16,104618,6634,491376.811594203,1014.49275362317,10652.1739130435,14130.4347826086,0.0105849666721977,0.000671210201909418,0.0497161786137701,0.000102643636719181,0.00107775818555142,0.00142967922573148,"2020-08-20","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.032406320283958,0.0301261594343227,0.0346864811335933,0.0400000312424023,0.0384506209486879,0.0415494415361167,"2020-08-20","US_MI",0.3810051,0.4581218,0.4408247,0.4990511,0.4069624,0.5485785,0.466632,0.5977412,16.3477611,15.6252041,12.8024699,12.2518817,NA,NA,8.0470265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-08-20",-3,2,235,-13,-35,7
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-08-21,3,1,2,1,2,0,1,0,1,0,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,104618,6634,59.72,59.72,73.81,73.81,55.83,55.83,58.65,58.65,37.5,37.5,0,0,556.285714285714,9.71428571428571,-527,-16,-124,-1.57142857142857,9883640,"US_MI","2020/08/21","US",329064917,0,0,104618,6634,521367.184553632,520239.841983964,522496.970037446,0,7763.79852467624,8785.89986894175,0.00158439006292984,0.00158096416575445,0.00158782338391135,0,2.35935164266577e-05,2.66995945634088e-05,"2020/08/21","US_MI",9883640,0,0,104618,6634,492101.449275362,724.637681159424,9855.07246376807,14420.2898550725,0.0105849666721977,0.000671210201909418,0.049789495497141,7.33168833708455e-05,0.00099710961384349,0.00145900597907982,"2020-08-21","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0324066381446405,0.0301265004576106,0.0346867758316704,0.0399998719099914,0.0386145062250631,0.0413852375949197,"2020-08-21","US_MI",0.7106593,0.5057694,0.7106593,0.5409168,0.8609826,0.5962456,0.8609826,0.6384984,15.9845734,15.5047058,12.2479157,12.1296351,NA,NA,8.0721518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-08-21",-13,-4,245,-10,-35,8
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-08-22,3,1,2,1,2,0,1,0,1,0,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,106044,6655,59.72,59.72,73.81,73.81,55.83,55.83,58.65,58.65,37.5,37.5,1426,21,608.857142857143,9.85714285714286,1426,21,52.5714285714286,0.142857142857144,9883640,"US_MI","2020/08/22","US",329064917,1426,21,106044,6655,526381.872482775,525244.100630673,527522.108950446,0,7763.79852467624,8785.89986894175,0.00159962926853966,0.00159617167767135,0.00160309434916286,0,2.35935164266577e-05,2.66995945634088e-05,"2020/08/22","US_MI",9883640,1426,21,106044,6655,492608.695652174,507.246376811643,10072.463768116,14927.5362318841,0.0107292455006455,0.000673334925189505,0.0498408173155006,5.13218183595966e-05,0.00101910467885475,0.00151032779743941,"2020-08-22","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0324069269908769,0.0301268064361968,0.0346870475455571,0.0399997289343907,0.0386476872098073,0.0413517706589741,"2020-08-22","US_MI",0.2929097,0.4518895,0.317362,0.4767347,0.4209178,0.5430811,0.4453224,0.5673259,16.168553,15.3741965,13.2994465,12.1224794,NA,NA,8.1209544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-08-22",-13,2,349,0,-6,0
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-08-23,3,1,2,1,2,0,1,0,1,0,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,106808,6659,59.72,59.72,73.81,73.81,55.83,55.83,58.65,58.65,37.5,37.5,764,4,649.857142857143,9.57142857142857,-662,-17,41,-0.285714285714286,9883640,"US_MI","2020/08/23","US",329064917,764,4,106808,6659,526844.026365011,525705.275718102,527985.243703992,0,7324.89662296628,8785.89986894175,0.00160103371446617,0.00159757314912456,0.00160450177587297,0,2.22597312704906e-05,2.66995945634088e-05,"2020/08/23","US_MI",9883640,764,4,106808,6659,493188.405797101,579.710144927492,10362.3188405797,14347.8260869565,0.0108065449571211,0.000673739634385712,0.0498994708221972,5.86535066966717e-05,0.00104843143220309,0.00145167429074273,"2020-08-23","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0324071888218911,0.0301270810942487,0.0346872965495335,0.0399996475171991,0.0385303711973992,0.041468923836999,"2020-08-23","US_MI",0.4264395,0.4685397,0.3977368,0.4901056,0.4261818,0.5415738,0.3741762,0.5583994,16.4427617,15.6415298,12.762847,12.3290158,NA,NA,7.9886083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-08-23",-4,2,346,-1,-8,-2
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-08-24,3,1,2,1,2,0,1,0,1,0,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,107686,6663,59.72,59.72,73.81,73.81,55.83,55.83,58.65,58.65,37.5,37.5,878,4,705.285714285714,10.1428571428571,114,0,55.4285714285714,0.571428571428571,9883640,"US_MI","2020/08/24","US",329064917,878,4,107686,6663,527822.387404924,526681.542185327,528965.703810067,0,7324.89662296628,8785.89986894175,0.00160400686957742,0.00160053993900944,0.00160748130986588,0,2.22597312704906e-05,2.66995945634088e-05,"2020/08/24","US_MI",9883640,878,4,107686,6663,493188.405797101,0,8840.5797101449,13623.1884057971,0.0108953786256885,0.000674144343581919,0.0498994708221972,0,0.000894465977124309,0.00137835740737189,"2020-08-24","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0324074256370425,0.0301273277071836,0.0346875235669014,0.0399996728597364,0.0384227669979821,0.0415765787214907,"2020-08-24","US_MI",0.5435631,0.5133511,0.5581489,0.5274919,0.8692837,0.6146229,0.9243447,0.630914,13.4226127,15.5094075,10.3868972,12.1186182,NA,NA,7.8769124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-08-24",-6,-1,193,-17,-35,8
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-08-25,3,1,2,1,2,0,1,0,1,0,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,108637,6684,59.72,59.72,73.81,73.81,55.83,55.83,58.65,58.65,37.5,37.5,951,21,747.857142857143,10.8571428571429,73,17,42.5714285714286,0.714285714285715,9883640,"US_MI","2020/08/25","US",329064917,951,21,108637,6684,530430.398639017,529284.332011638,531578.94686019,0,5040.12409694673,8785.89986894175,0.00161193239156217,0.00160844959358472,0.00161542273088988,0,1.53165039375703e-05,2.66995945634088e-05,"2020/08/25","US_MI",9883640,951,21,108637,6684,493478.260869565,289.855072463804,8695.65217391309,12753.6231884058,0.0109915982370867,0.000676269066862006,0.0499287975755456,2.93267533483417e-05,0.000879802600450146,0.00129037714732688,"2020-08-25","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0324076394358102,0.0301275491878934,0.0346877296837269,0.0399998306150959,0.0384660062894611,0.0415336549407308,"2020-08-25","US_MI",0.3449133,0.474745,0.3449133,0.4866195,0.4173186,0.5763624,0.4173186,0.5899202,16.2101539,15.6907545,12.4765201,12.2744508,NA,NA,7.9461231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-08-25",-5,0,182,-17,-35,8
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-08-26,3,1,2,1,2,0,1,0,1,0,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,109480,6690,59.72,59.72,73.81,73.81,55.83,55.83,58.65,58.65,37.5,37.5,843,6,769.857142857143,10.2857142857143,-108,-15,22,-0.571428571428571,9883640,"US_MI","2020/08/26","US",329064917,843,6,109480,6690,531230.76429095,530083.033447984,532380.980190039,0,3043.01300863898,8785.89986894175,0.00161436463398786,0.00161087677860227,0.00161786004124542,0,9.24745498967605e-06,2.66995945634088e-05,"2020/08/26","US_MI",9883640,843,6,109480,6690,493550.724637681,72.4637681159074,7608.69565217389,12826.0869565217,0.0110768907001874,0.000676876130656317,0.0499361292638827,7.33168833708102e-06,0.000769827275393872,0.00129770883566396,"2020-08-26","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.032407832217778,0.0301277481631635,0.0346879162723925,0.0400000723302963,0.0386078298658031,0.0413923147947895,"2020-08-26","US_MI",0.3483786,0.4366983,0.363906,0.4492547,0.4293835,0.5475913,0.4360476,0.5610582,15.7377333,15.7456059,11.8112132,12.243731,NA,NA,7.9599076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-08-26",-5,0,155,-21,-34,9
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-08-27,3,1,2,1,2,0,1,0,1,0,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,110343,6706,59.72,59.72,73.81,73.81,55.83,55.83,58.65,58.65,37.5,37.5,863,16,817.857142857143,10.2857142857143,20,10,48,0,9883640,"US_MI","2020/08/27","US",329064917,863,16,110343,6706,532828.580261466,531677.693821919,533981.95794639,0,9.09494701772928e-13,7763.79852467624,0.00161922025939175,0.00161572281441938,0.00162272527504471,0,2.76387622863159e-21,2.35935164266577e-05,"2020/08/27","US_MI",9883640,863,16,110343,6706,498985.507246377,5434.78260869568,12608.695652174,16739.1304347826,0.0111642067092691,0.000678494967441145,0.050486005889164,0.000549876625281341,0.00127571377065271,0.00169362000586652,"2020-08-27","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.032408005982621,0.0301279270402703,0.0346880849249717,0.0400003319942747,0.0387106661075563,0.0412899978809931,"2020-08-27","US_MI",0.4140131,0.410095,0.3503188,0.3470034,0.4412889,0.4370373,0.3974621,0.3936329,16.0923293,16.0760325,13.1014489,13.1121317,NA,NA,7.8845272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-08-27",-5,1,197,-15,-34,7
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-08-28,3,1,2,1,2,0,1,0,1,0,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,111136,6712,59.72,59.72,73.81,73.81,55.83,55.83,58.65,58.65,37.5,37.5,793,6,931.142857142857,11.1428571428571,-70,-10,113.285714285714,0.857142857142856,9883640,"US_MI","2020/08/28","US",329064917,793,6,111136,6712,533214.77933003,532063.121982365,534368.92945457,0,9.09494701772928e-13,7763.79852467624,0.00162039388516774,0.00161689409747185,0.0016239012481983,0,2.76387622863159e-21,2.35935164266577e-05,"2020/08/28","US_MI",9883640,793,6,111136,6712,499565.217391304,579.710144927551,13188.4057971015,17028.9855072464,0.0112444403074171,0.000679102031235456,0.0505446593958607,5.86535066966776e-05,0.00133436727734939,0.00172294675921486,"2020-08-28","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0324081627300931,0.030128088063753,0.0346882373964333,0.0400005435944451,0.0386733624682107,0.0413277247206795,"2020-08-28","US_MI",0.2794055,0.3457761,0.225152,0.2870342,0.4079119,0.4225976,0.3393792,0.366712,14.7622034,15.4159797,11.1954983,12.1533481,NA,NA,8.0042265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-08-28",-17,-9,125,-19,-35,11
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-08-29,3,1,2,1,2,0,1,0,1,0,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,111136,6712,59.72,59.72,73.81,73.81,55.83,55.83,58.65,58.65,37.5,37.5,0,0,727.428571428571,8.14285714285714,-793,-6,-203.714285714286,-3,9883640,"US_MI","2020/08/29","US",329064917,0,0,111136,6712,529287.465519788,528144.21534169,530433.190440451,1819.22886621312,1819.22886621312,9144.1254891794,0.00160845911604666,0.0016049848770165,0.00161194087560677,5.52848016372744e-06,5.52848016372745e-06,2.7788211434218e-05,"2020/08/29","US_MI",9883640,0,0,111136,6712,5e+05,434.782608695619,11014.4927536232,17173.9130434783,0.0112444403074171,0.000679102031235456,0.0505886495258832,4.39901300225038e-05,0.00111441662723685,0.00173761013588903,"2020-08-29","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0324083044600159,0.0301282333623512,0.0346883755576806,0.0400006411169496,0.0385412502724133,0.0414600319614859,"2020-08-29","US_MI",0.4091958,0.3658939,0.426435,0.3312546,0.5943997,0.4800667,0.6098504,0.4480012,14.6315753,15.1592722,12.3859586,12.2187576,NA,NA,7.2286901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-08-29",-12,1,284,-3,-5,0
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-08-30,3,1,2,1,2,0,1,0,1,0,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,112526,6748,59.72,59.72,73.81,73.81,55.83,55.83,58.65,58.65,37.5,37.5,1390,36,816.857142857143,12.7142857142857,1390,36,89.4285714285714,4.57142857142857,9883640,"US_MI","2020/08/30","US",329064917,1390,36,112526,6748,534864.816224433,533710.276056551,536021.853932758,5620.87611463864,7440.10498085176,14765.001603818,0.001625408205471,0.00162189965713225,0.0016289243436205,1.70813594043471e-05,2.26098395680745e-05,4.48695708385651e-05,"2020/08/30","US_MI",9883640,1390,36,112526,6748,500797.101449275,797.101449275389,11449.2753623188,16449.2753623188,0.0113850767530991,0.000682744414001319,0.0506692980975911,8.06485717079324e-05,0.00115840675725935,0.00166429325251819,"2020-08-30","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0324084331722689,0.0301283649861077,0.0346885013584301,0.0400005585479939,0.0384546684005131,0.0415464486954746,"2020-08-30","US_MI",0.4707028,0.3934067,0.4809466,0.3705493,0.5402561,0.4951569,0.5349525,0.4698001,13.5907119,14.7426371,10.8286336,11.8483827,NA,NA,6.944113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-08-30",-4,2,310,-2,-7,-1
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-08-31,2,1,2,1,2,0,1,0,1,0,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,113025,6753,56.02,56.02,70.24,70.24,53.61,53.61,56.09,56.09,37.5,37.5,499,5,762.714285714286,12.8571428571429,-891,-31,-54.1428571428572,0.142857142857144,9883640,"US_MI","2020/08/31","US",329064917,499,5,113025,6753,533809.35617653,532657.136651849,534964.068129719,0,7440.10498085176,12480.2290777985,0.00162220075310104,0.00161869925699752,0.00162570982348057,0,2.26098395680745e-05,3.79263435056448e-05,"2020/08/31","US_MI",9883640,499,5,113025,6753,500797.101449275,0,10434.7826086957,16014.4927536232,0.0114355642253259,0.000683250300496578,0.0506692980975911,0,0.00105576312054017,0.00162030312249568,"2020-08-31","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0324085508667806,0.0301284849336308,0.0346886167999304,0.0400002565911193,0.0385111490868455,0.0414893640953932,"2020-08-31","US_MI",0.4269122,0.4003633,0.4238335,0.3816125,0.5309804,0.5023533,0.5239355,0.4806754,14.5048528,14.6886032,11.0587787,11.679236,NA,NA,7.3013897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-08-31",-5,-1,177,-18,-34,7
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-09-01,2,0,2,1,2,0,1,0,1,0,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,113820,6767,54.17,54.17,66.67,66.67,52.5,52.5,54.81,54.81,37.5,37.5,795,14,740.428571428571,11.8571428571429,296,9,-22.2857142857142,-1,9883640,"US_MI","2020/09/01","US",329064917,795,14,113820,6767,534858.237519535,533704.002877716,536014.968409465,0,7440.10498085176,10483.1179894907,0.00162538821335225,0.00162188059348094,0.00162890341910701,0,2.26098395680745e-05,3.18572945577506e-05,"2020/09/01","US_MI",9883640,795,14,113820,6767,501521.739130435,724.637681159424,10144.9275362319,15579.7101449276,0.011516000178072,0.000684666782683303,0.050742614980962,7.33168833708455e-05,0.00102643636719184,0.00157631299247317,"2020-09-01","US","USMI",9986857,0.0422535211267606,0.04,0,0,0.0324086595435216,0.0301285951695175,0.0346887239175258,0.0399998163180723,0.0386477631930259,0.0413518694431186,"2020-09-01","US_MI",0.5436489,0.426351,0.6071227,0.4225132,0.4568882,0.4949301,0.4772175,0.480273,15.7041764,14.8687262,12.1096071,11.7530748,NA,NA,7.3688524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-09-01",-5,0,136,-19,-34,8
