"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","umdchl_date","umdchl_total_responses","umdchl_pct_cli","umdchl_pct_ili","umdchl_pct_fever","umdchl_pct_cough","umdchl_pct_difficulty_breathing","umdchl_pct_fatigue","umdchl_pct_stuffy_runny_nose","umdchl_pct_aches_muscle_pain","umdchl_pct_sore_throat","umdchl_pct_chest_pain","umdchl_pct_nausea","umdchl_pct_anosmia_ageusia","umdchl_pct_eye_pain","umdchl_pct_headache","umdchl_pct_cmnty_sick","umdchl_pct_ever_tested","umdchl_pct_tested_recently","umdchl_pct_worked_outside_home","umdchl_pct_grocery_outside_home","umdchl_pct_ate_outside_home","umdchl_pct_spent_time_with_non_hh","umdchl_pct_attended_public_event","umdchl_pct_used_public_transit","umdchl_pct_direct_contact_with_non_hh","umdchl_pct_wear_mask_all_time","umdchl_pct_wear_mask_most_time","umdchl_pct_wear_mask_half_time","umdchl_pct_wear_mask_some_time","umdchl_pct_wear_mask_none_time","umdchl_pct_no_public","umdchl_pct_feel_nervous_all_time","umdchl_pct_feel_nervous_most_time","umdchl_pct_feel_nervous_some_time","umdchl_pct_feel_nervous_little_time","umdchl_pct_feel_nervous_none_time","umdchl_pct_feel_depressed_all_time","umdchl_pct_feel_depressed_most_time","umdchl_pct_feel_depressed_some_time","umdchl_pct_feel_depressed_little_time","umdchl_pct_feel_depressed_none_time","umdchl_pct_worried_ill_covid19_very","umdchl_pct_worried_ill_covid19_somewhat","umdchl_pct_worried_ill_covid19_nottooworried","umdchl_pct_worried_ill_covid19_notworried","umdchl_pct_enough_toeat_very_worried","umdchl_pct_enough_toeat_somewhat_worried","umdchl_pct_enough_toeat_nottoo_worried","umdchl_pct_enough_toeat_not_worried","umdchl_pct_chills","umdchl_pct_finances_very_worried","umdchl_pct_finances_somewhat_worried","umdchl_pct_finances_nottoo_worried","umdchl_pct_finances_not_worried","umdchl_population"
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-07-16,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,6089,53,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,484,10,329.571428571429,2.85714285714286,222,6,39.2857142857143,1.42857142857143,26969306,"MG","MDG","Africa","Madagascar","2020-07-16",6089,484,329.571,53,10,2.857,219.891,17.479,11.902,1.914,0.361,0.103,1.3,NA,NA,NA,NA,NA,NA,NA,NA,766,31296,1.13,0.028,621,0.022,0.531,1.9,"tests performed",NA,NA,68.98,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/16","MG",26969306,484,10,6089,53,7086.95781511631,6820.81851288541,7363.48152034198,1461.83683676535,3775.24713275774,5138.46365794128,0.000262778649740424,0.000252910420197146,0.000273031924527164,5.4203724662598e-05,0.00013998310274494,0.00019053006621458,"2020-07-16",52,3.92,3.92,7.84,13.73,7.84,30.77,29.41,21.15,13.73,9.8,7.84,9.8,13.73,31.37,45.1,13.73,71.43,40.43,53.19,17.02,31.91,8.51,6.38,34.69,63.46,19.23,3.85,0,0,3.85,2.17,0,30.43,26.09,41.3,2.13,6.38,21.28,19.15,51.06,48.08,28.85,7.69,3.85,15.38,19.23,30.77,23.08,19.23,28.26,28.26,28.26,15.22,26969306
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-07-17,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,6467,54,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,378,1,332,2.85714285714286,-106,-9,2.42857142857144,0,26969306,"MG","MDG","Africa","Madagascar","2020-07-17",6467,378,332,54,1,2.857,233.541,13.651,11.989,1.95,0.036,0.103,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616,0.022,0.539,1.9,"tests performed",NA,NA,68.98,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/17","MG",26969306,378,1,6467,54,7220.53684057079,6953.90043722424,7497.39699851829,133.57902545448,3429.35177551194,5072.72355135777,0.000267731651699558,0.000257844990049957,0.00027799740188043,4.95300195913384e-06,0.000127157583347229,0.000188092476363974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-07-18,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,6849,55,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,382,1,324.428571428571,3,4,0,-7.57142857142856,0.142857142857143,26969306,"MG","MDG","Africa","Madagascar","2020-07-18",6849,382,324.429,55,1,3,247.337,13.795,11.716,1.986,0.036,0.108,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603,0.022,0.538,1.9,"tests performed",NA,NA,68.98,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/18","MG",26969306,382,1,6849,55,7329.81643046458,7063.57241031992,7606.09586528967,109.279589893789,3185.51786418247,5182.00314125156,0.000271783650289873,0.000261911537891258,0.000282027867728212,4.05199859031557e-06,0.000118116419613559,0.000192144474954289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-07-19,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,7049,59,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,200,4,311.714285714286,3.42857142857143,-182,3,-12.7142857142857,0.428571428571428,26969306,"MG","MDG","Africa","Madagascar","2020-07-19",7049,200,311.714,59,4,3.429,254.559,7.223,11.257,2.131,0.144,0.124,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,32851,1.186,NA,591,0.021,0.527,1.9,"tests performed",NA,NA,68.98,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/19","MG",26969306,200,4,7049,59,7613.83247430304,7354.79162449147,7881.99692207593,284.01604383846,3385.88528920587,5251.37048045504,0.000282314734917652,0.000272709710234719,0.000292258055215656,1.05310846277787e-05,0.000125545881277252,0.000194716559649516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-07-20,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,7153,62,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,104,3,296.142857142857,3.57142857142857,-96,-1,-15.5714285714286,0.142857142857143,26969306,"MG","MDG","Africa","Madagascar","2020-07-20",7153,104,296.143,62,3,3.571,258.315,3.756,10.695,2.239,0.108,0.129,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617,0.022,0.48,2.1,"tests performed",NA,NA,68.98,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,"2020/07/20","MG",26969306,2182,24,6278,53,7049,59,6925,7049,0.000261371204731779,8.09067908532759e-05,0.000256773385269906,0.000261371204731779,"2020/07/20","MG",26969306,104,3,7153,62,7645.49956401856,7397.04886984841,7902.29517364346,31.6670897155154,3417.55237892138,5048.03012708542,0.000283488924928901,0.000274276574630745,0.000293010697926134,1.17419001124892e-06,0.0001267200712885,0.00018717686421317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-07-21,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,7548,65,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,395,3,315,3.71428571428571,291,0,18.8571428571428,0.142857142857143,26969306,"MG","MDG","Africa","Madagascar","2020-07-21",7548,395,315,65,3,3.714,272.579,14.265,11.376,2.347,0.108,0.134,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,0.023,0.491,2,"tests performed",NA,NA,68.98,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/21","MG",26969306,395,3,7548,65,7987.31659222063,7738.84048645566,8243.77068580485,341.817028202069,3759.36940712345,5150.72644604865,0.000296163223192344,0.000286949930652856,0.000305672333051686,1.26742982634432e-05,0.000139394369551944,0.000190984760455039,"2020-07-21",53,5.66,5.66,7.55,16.98,3.77,26.42,24.53,22.64,16.98,9.43,3.77,11.32,13.21,20.75,43.4,19.61,50,50,56,16,30,10,8,29.41,75.47,5.66,3.77,1.89,0,9.43,3.92,3.92,17.65,39.22,35.29,3.92,0,13.73,31.37,50.98,58.49,20.75,5.66,5.66,26.42,20.75,22.64,24.53,16.98,36,24,22,18,26969306
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-07-22,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,8162,69,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,614,4,365.285714285714,3.71428571428571,219,1,50.2857142857143,0,26969306,"MG","MDG","Africa","Madagascar","2020-07-22",8162,614,365.286,69,4,3.714,294.753,22.173,13.191,2.492,0.144,0.134,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668,0.024,0.547,1.8,"tests performed",NA,NA,68.98,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/22","MG",26969306,614,4,8162,69,8686.38703165378,8430.69320566183,8949.83577542717,699.070439433156,4423.2735218964,5374.6763492952,0.000322084188286261,0.000312603268532821,0.000331852654103416,2.59209650939166e-05,0.000164011395840012,0.000199288641290777,"2020-07-22",50,0,0,2.04,6.12,2.04,28.57,24.49,16.33,6.12,6.12,8.16,6,16.33,22.45,30,14,28.57,42,64,16.33,40,4,6,44,76,14,0,2,0,6,2.04,10.2,12.24,34.69,40.82,2.04,8.16,16.33,34.69,38.78,54,26,10,2,16,22,28,24,10.2,34.78,23.91,19.57,21.74,26969306
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-07-23,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,8381,70,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,219,1,327.428571428571,2.42857142857143,-395,-3,-37.8571428571428,-1.28571428571429,26969306,"MG","MDG","Africa","Madagascar","2020-07-23",8381,219,327.429,70,1,2.429,302.661,7.909,11.824,2.528,0.036,0.088,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670,0.024,0.489,2,"tests performed",NA,NA,68.98,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/23","MG",26969306,219,1,8381,70,8583.28426672957,8333.82761467837,8840.20791043572,0,4047.27995433735,4895.20196659493,0.000318261221357701,0.000309011570956938,0.000327787741754857,0,0.000150069859207254,0.000181510119933933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-07-24,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,8741,76,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,360,6,324.857142857143,3.14285714285714,141,5,-2.57142857142861,0.714285714285714,26969306,"MG","MDG","Africa","Madagascar","2020-07-24",8741,360,324.857,76,6,3.143,315.662,13.001,11.731,2.745,0.217,0.113,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,36773,1.328,NA,708,0.026,0.459,2.2,"tests performed",NA,NA,68.98,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/24","MG",26969306,360,6,8741,76,9221.91037372006,8973.52635750139,9477.16957111668,432.420577142062,4328.26873956037,4974.50904251373,0.000341940959612385,0.000332731081678609,0.000351405763689903,1.60338043975645e-05,0.000160488695540047,0.000184450762007511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-07-25,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,8866,78,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,125,2,288.142857142857,3.28571428571429,-235,-4,-36.7142857142857,0.142857142857143,26969306,"MG","MDG","Africa","Madagascar","2020-07-25",8866,125,288.143,78,2,3.286,320.176,4.514,10.406,2.817,0.072,0.119,1.09,NA,NA,NA,NA,NA,NA,NA,NA,372,37145,1.341,0.013,687,0.025,0.419,2.4,"tests performed",NA,NA,68.98,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/25","MG",26969306,125,2,8866,78,9119.30715202344,8879.38963910115,9365.70713900602,0.499543227593676,4148.47089091532,4891.35996692626,0.000338136515341679,0.000329240568485565,0.000347272827080016,1.8522657853846e-08,0.000153821937090829,0.000181367661701279,"2020-07-25",56,3.64,3.64,3.64,18.18,1.85,27.78,33.33,14.81,3.7,12.96,5.56,5.56,7.41,18.18,32.14,12.96,71.43,43.4,66.04,33.96,33.96,3.85,3.85,32.08,75,8.93,1.79,1.79,0,5.36,0,4.17,18.75,29.17,47.92,4,6,16,30,44,48.21,19.64,3.57,12.5,30.36,14.29,14.29,30.36,12.96,46,18,14,22,26969306
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-07-26,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9295,85,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,429,7,320.857142857143,3.71428571428571,304,5,32.7142857142857,0.428571428571429,26969306,"MG","MDG","Africa","Madagascar","2020-07-26",9295,429,320.857,85,7,3.714,335.668,15.492,11.587,3.07,0.253,0.134,1.08,NA,NA,NA,NA,NA,NA,NA,NA,776,37921,1.369,0.028,724,0.026,0.443,2.3,"tests performed",NA,NA,68.98,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/26","MG",26969306,429,7,9295,85,9916.18332066429,9675.13543300148,10163.2367143532,796.876168640849,4740.67608052303,5688.23613556711,0.000367684037574578,0.000358746177339583,0.00037684457710381,2.95475222328987e-05,0.000175780425366638,0.000210915183934177,"2020-07-26",55,1.85,1.85,1.85,22.22,1.85,29.63,21.82,22.64,7.41,5.56,3.7,0,9.26,12.96,30.91,15.38,62.5,39.22,58.82,23.53,40.38,7.69,0,20.75,76.36,9.09,0,0,1.82,7.27,2,0,24,36,38,0,5.88,13.73,23.53,56.86,58.18,20,9.09,1.82,30.91,16.36,23.64,16.36,9.26,36.73,26.53,22.45,14.29,26969306
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-07-27,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,9690,91,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,395,6,362.428571428571,4.14285714285714,-34,-1,41.5714285714286,0.428571428571429,26969306,"MG","MDG","Africa","Madagascar","2020-07-27",9690,395,362.429,91,6,4.143,349.933,14.265,13.088,3.286,0.217,0.15,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705,0.025,0.514,1.9,"tests performed",NA,NA,68.98,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,"2020/07/27","MG",26969306,2246,26,8243,76,9295,85,9146,9292,0.000344651063694409,8.32798589626296e-05,0.00033912626450232,0.000344539826126783,"2020/07/27","MG",26969306,395,6,9690,91,10557.9641784398,10316.8283089391,10804.7361316107,641.780857775551,4932.84320008888,6330.01699334266,0.000391480751430528,0.000382539628900317,0.00040063085537354,2.37967138559498e-05,0.000182905826352702,0.000234711897790127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-07-28,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,10104,93,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,414,2,365.142857142857,4,19,-4,2.71428571428572,-0.142857142857143,26969306,"MG","MDG","Africa","Madagascar","2020-07-28",10104,414,365.143,93,2,4,364.884,14.951,13.186,3.358,0.072,0.144,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685,0.025,0.533,1.9,"tests performed",NA,NA,68.98,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/28","MG",26969306,414,2,10104,93,10748.6402292191,10507.8635482172,10994.934055533,190.67605077925,3661.68241410278,6485.52671946171,0.00039855086479493,0.00038962306068303,0.000407683240181745,7.0701133644021e-06,0.000135772215054506,0.000240478072348681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-07-29,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,10317,99,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,213,6,307.857142857143,4.28571428571429,-201,4,-57.2857142857143,0.285714285714286,26969306,"MG","MDG","Africa","Madagascar","2020-07-29",10317,213,307.857,99,6,4.286,372.576,7.692,11.118,3.575,0.217,0.155,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,39864,1.44,NA,666,0.024,0.462,2.2,"tests performed",NA,NA,68.98,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/29","MG",26969306,213,6,10317,99,11171.7347270037,10935.2911481391,11413.2907043613,423.09449778461,3951.19788643291,6532.62764968727,0.000414238865731424,0.000405471729533532,0.000423195565520349,1.56880009364946e-05,0.000146507214031867,0.000242224536652418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-07-30,3,0,2,0,2,0,3,0,1,0,2,0,2,0,4,1,1,1,NA,0,2,1,1,1,0,0,4,0,0,NA,NA,10748,105,68.98,68.98,70.24,70.24,59.44,59.44,60.9,60.9,50,50,431,6,338.142857142857,5,218,0,30.2857142857143,0.714285714285714,26969306,"MG","MDG","Africa","Madagascar","2020-07-30",10748,431,338.143,105,6,5,388.14,15.565,12.211,3.792,0.217,0.181,0.99,NA,NA,NA,NA,NA,NA,NA,NA,905,40769,1.472,0.033,683,0.025,0.495,2,"tests performed",NA,NA,68.98,27691019,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,NA,NA,50.54,0.2,67.04,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/30","MG",26969306,431,6,10748,105,11816.1414273938,11579.0050667691,12058.1343066231,644.406700390069,4486.32499692919,7025.6025581583,0.00043813294370251,0.000429340119718657,0.0004471058434586,2.38940779710857e-05,0.000166349293412637,0.000260503646558732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
