"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","umdapi_date","umdapi_iso_code","umdapi_country","umdapi_sample_size","umdapi_percent_cli","umdapi_cli_se","umdapi_percent_cli_unw","umdapi_cli_se_unw","umdapi_percent_ili","umdapi_ili_se","umdapi_percent_ili_unw","umdapi_ili_se_unw","umdapi_percent_mc","umdapi_mc_se","umdapi_percent_mc_unw","umdapi_mc_se_unw","umdapi_percent_dc","umdapi_dc_se","umdapi_percent_dc_unw","umdapi_dc_se_unw","umdapi_percent_hf","umdapi_hf_se","umdapi_percent_hf_unw","umdapi_hf_se_unw","umdapi_percent_cli_smooth","umdapi_percent_cli_smooth_low","umdapi_percent_cli_smooth_high","umdapi_percent_cli_unw_smooth","umdapi_percent_cli_unw_smooth_low","umdapi_percent_cli_unw_smooth_high","umdapi_percent_ili_smooth","umdapi_percent_ili_smooth_low","umdapi_percent_ili_smooth_high","umdapi_percent_ili_unw_smooth","umdapi_percent_ili_unw_smooth_low","umdapi_percent_ili_unw_smooth_high","umdapi_percent_mc_smooth","umdapi_percent_mc_smooth_low","umdapi_percent_mc_smooth_high","umdapi_percent_mc_unw_smooth","umdapi_percent_mc_unw_smooth_low","umdapi_percent_mc_unw_smooth_high","umdapi_percent_dc_smooth","umdapi_percent_dc_smooth_low","umdapi_percent_dc_smooth_high","umdapi_percent_dc_unw_smooth","umdapi_percent_dc_unw_smooth_low","umdapi_percent_dc_unw_smooth_high","umdapi_percent_hf_smooth","umdapi_percent_hf_smooth_low","umdapi_percent_hf_smooth_high","umdapi_percent_hf_unw_smooth","umdapi_percent_hf_unw_smooth_low","umdapi_percent_hf_unw_smooth_high","umdapi_population","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-11,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,451,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,2,0,0.285714285714286,0,2,0,0.285714285714286,0,23568378,"TW","TWN","Asia","Taiwan","2020-07-11",451,2,0.286,7,0,0,18.936,0.084,0.012,0.294,0,0,0.35,NA,NA,NA,NA,NA,NA,NA,NA,118,78493,3.296,0.005,154,0.006,0.002,538.5,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/11","TW",23568378,2,0,450,7,512.209554478164,388.090652476898,676.024083611074,0,0,0,2.17329149455327e-05,1.64665829984948e-05,2.86835217769791e-05,0,0,0,"2020/07/11","TW",23568378,2,0,450,7,507.246376811594,0,0,0,1.90933801214492e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-11","TWN","Taiwan",2156,0.000876,0.000909,0.002319,0.001036,0.000876,0.000909,0.002319,0.001036,0.660982,0.014549,0.642857,0.010319,0.419174,0.015165,0.435993,0.01068,0.167296,0.011471,0.173469,0.008155,0.00176137163634516,0.00128670508126499,0.00223603819142532,0.00191743061009565,0.00147941399419607,0.00235544722599522,0.00191872447476206,0.00137291460659463,0.00246453434292949,0.00209889554686353,0.00155164121898219,0.00264614987474487,0.643073632810246,0.61973211195364,0.666415153666852,0.632923853039375,0.615703451754952,0.650144254323798,0.405877257876707,0.394920950628181,0.416833565125233,0.438440438386639,0.428722069849707,0.44815880692357,0.181566118369164,0.174627769938353,0.188504466799975,0.189503917812119,0.181616940639544,0.197390894984695,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-11",-2,9,3,-12,-3,1
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-12,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,451,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,0,0,0.285714285714286,0,-2,0,0,0,23568378,"TW","TWN","Asia","Taiwan","2020-07-12",451,0,0.286,7,0,0,18.936,0,0.012,0.294,0,0,0.35,NA,NA,NA,NA,NA,NA,NA,NA,126,78619,3.301,0.005,150,0.006,0.002,524.5,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/12","TW",23568378,0,0,450,7,511.962016432097,387.903097986806,675.697378106876,0,0,0,2.17224119721814e-05,1.64586251114441e-05,2.86696597494692e-05,0,0,0,"2020/07/12","TW",23568378,0,0,450,7,507.246376811594,0,0,0,1.90933801214492e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-12","TWN","Taiwan",2246,0.002418,0.001575,0.003117,0.001176,0.002418,0.001575,0.003117,0.001176,0.6288,0.015493,0.612199,0.010281,0.415351,0.015803,0.430988,0.010449,0.179912,0.012318,0.182547,0.008151,0.00177542178436524,0.0013002126077456,0.00225063096098488,0.00192759305408542,0.00149085898935877,0.00236432711881208,0.00193389739255634,0.00138769647814072,0.00248009830697195,0.00210552233065989,0.00156295989714636,0.00264808476417342,0.643126836122994,0.620985864635002,0.665267807610986,0.632099398857714,0.615787959599837,0.648410838115592,0.406686968874239,0.395969060157684,0.417404877590793,0.440105846109184,0.430785789074159,0.449425903144209,0.181485115764191,0.174533760374848,0.188436471153534,0.188879741927256,0.180926579185018,0.196832904669494,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-12",1,11,17,-11,-10,0
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-13,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,451,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,0,0,0.285714285714286,0,0,0,0,0,23568378,"TW","TWN","Asia","Taiwan","2020-07-13",451,0,0.286,7,0,0,18.936,0,0.012,0.294,0,0,0.36,NA,NA,NA,NA,NA,NA,NA,NA,126,78745,3.306,0.005,143,0.006,0.002,500,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/13","TW",23568378,0,0,450,7,511.661244453566,387.67520924015,675.300413428289,0,0,0,2.1709650297257e-05,1.64489558526323e-05,2.86528166439069e-05,0,0,0,"2020/07/13","TW",23568378,0,0,450,7,507.246376811594,0,0,0,1.90933801214492e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-13","TWN","Taiwan",2099,0.000645,0.000827,0.000953,0.000673,0.000645,0.000827,0.000953,0.000673,0.667506,0.015354,0.638876,0.010484,0.409471,0.016026,0.444497,0.010846,0.20215,0.013089,0.192473,0.008605,0.00178978994799339,0.0013139552437443,0.00226562465224247,0.00193791628388991,0.00150218776788738,0.00237364479989243,0.0019495227677328,0.00140278617536416,0.00249625936010144,0.00211286156439955,0.00157402335426133,0.00265169977453778,0.643186199431228,0.621967212944979,0.664405185917477,0.631245045753023,0.615628104535251,0.646861986970794,0.407331739273436,0.396799083714204,0.417864394832668,0.441551393107534,0.432550820695597,0.450551965519472,0.181417774637355,0.174447145283491,0.188388403991219,0.188310220146661,0.180259730905981,0.196360709387342,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-13",-4,9,1,-13,-4,2
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-14,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,451,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,0,0,0.285714285714286,0,0,0,0,0,23568378,"TW","TWN","Asia","Taiwan","2020-07-14",451,0,0.286,7,0,0,18.936,0,0.012,0.294,0,0,0.36,NA,NA,NA,NA,NA,NA,NA,NA,155,78900,3.313,0.007,146,0.006,0.002,510.5,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/14","TW",23568378,0,0,450,7,511.334495698276,387.42763842362,674.869164096965,0,0,0,2.16957864346149e-05,1.6438451488839e-05,2.86345188496623e-05,0,0,0,"2020/07/14","TW",23568378,0,0,450,7,507.246376811594,0,0,0,1.90933801214492e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-14","TWN","Taiwan",2275,0.000347,0.000619,0.00044,0.000439,0.000347,0.000619,0.00044,0.000439,0.64736,0.015869,0.632527,0.010108,0.391567,0.016212,0.434725,0.010393,0.191162,0.01306,0.198681,0.008365,0.00180449677885468,0.0013278942871823,0.00228109927052705,0.00194851217198871,0.00151320562904146,0.00238381871493597,0.00196563558064412,0.00141811670830977,0.00251315445297846,0.00212112480170883,0.00158399635038186,0.00265825325303581,0.643151731187063,0.622271820316269,0.664031642057857,0.630308605590904,0.61494528896119,0.645671922220619,0.40780120687701,0.397343936976349,0.41825847677767,0.44274441424704,0.433879442590245,0.451609385903834,0.181365145326048,0.174375196884485,0.188355093767611,0.187813157947439,0.17966804165387,0.195958274241009,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-14",-3,7,2,-11,0,2
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-15,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,451,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,0,0,0.285714285714286,0,0,0,0,0,23568378,"TW","TWN","Asia","Taiwan","2020-07-15",451,0,0.286,7,0,0,18.936,0,0.012,0.294,0,0,0.37,NA,NA,NA,NA,NA,NA,NA,NA,164,79064,3.32,0.007,149,0.006,0.002,521,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/15","TW",23568378,0,0,450,7,511.007684953346,387.176214150566,674.444463625622,0,0,0,2.16819199417688e-05,1.64277836239119e-05,2.8616498921802e-05,0,0,0,"2020/07/15","TW",23568378,0,0,450,7,507.246376811594,0,0,0,1.90933801214492e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-15","TWN","Taiwan",2243,0.00161,0.001405,0.002229,0.000996,0.001827,0.001496,0.002675,0.001091,0.626316,0.016949,0.611681,0.010291,0.378361,0.016991,0.444048,0.010491,0.187008,0.013661,0.210878,0.008613,0.00181956358104861,0.00134202026342003,0.00229710689867719,0.00195949506842052,0.00152387563580881,0.00239511450103223,0.0019822719995179,0.00143367159818433,0.00253087240085148,0.00213052783447229,0.00159258845393017,0.0026684672150144,0.64292348870806,0.621677145159411,0.664169832256709,0.629238223782943,0.613600075913305,0.64487637165258,0.408085183731686,0.397569517929136,0.418600849534235,0.443652316856385,0.434690528283724,0.452614105429046,0.181328280343287,0.174326256633414,0.18833030405316,0.187406238382507,0.179205926508387,0.195606550256627,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-15",-5,13,1,-11,-5,3
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-16,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,451,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,0,0,0.285714285714286,0,0,0,0,0,23568378,"TW","TWN","Asia","Taiwan","2020-07-16",451,0,0.286,7,0,0,18.936,0,0.012,0.294,0,0,0.37,NA,NA,NA,NA,NA,NA,NA,NA,191,79255,3.328,0.008,149,0.006,0.002,521,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/16","TW",23568378,0,0,450,7,510.695603029569,386.939758415534,674.032567812924,0,0,0,2.16686783888806e-05,1.64177508700656e-05,2.8599022292197e-05,0,0,0,"2020/07/16","TW",23568378,0,0,450,7,507.246376811594,0,0,0,1.90933801214492e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-16","TWN","Taiwan",2182,0.000663,0.000855,0.001375,0.000793,0.00092,0.001008,0.001833,0.000916,0.633333,0.016014,0.625573,0.010361,0.426437,0.016434,0.432631,0.010606,0.17993,0.012765,0.192942,0.008448,0.00183501234462952,0.00135635797263776,0.00231366671662127,0.00197098199058173,0.0015343458004424,0.00240761818072106,0.00199946945821072,0.00144949385525671,0.00254944506116472,0.00214129171597672,0.00160015498611814,0.00268242844583529,0.642401801620613,0.620204146706437,0.664599456534789,0.627982468445175,0.611635495695669,0.64432944119468,0.408173699834463,0.397482059772214,0.418865339896712,0.444242772250708,0.434981175140123,0.453504369361292,0.181308193116722,0.17430782639715,0.188308559836293,0.187106449524168,0.178920630277823,0.195292268770514,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-16",0,11,-1,-12,-7,0
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-17,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,451,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,0,0,0.285714285714286,0,0,0,0,0,23568378,"TW","TWN","Asia","Taiwan","2020-07-17",451,0,0.286,7,0,0,18.936,0,0.012,0.294,0,0,0.38,NA,NA,NA,NA,NA,NA,NA,NA,145,79400,3.334,0.006,146,0.006,0.002,510.5,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/17","TW",23568378,0,0,450,7,510.405143853739,386.719685631162,673.649210402036,0,0,0,2.16563542834275e-05,1.64084132404513e-05,2.85827565393782e-05,0,0,0,"2020/07/17","TW",23568378,0,0,450,7,507.246376811594,0,0,0,1.90933801214492e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-17","TWN","Taiwan",2047,0.001519,0.001245,0.001466,0.000846,0.001519,0.001245,0.001466,0.000846,0.631573,0.015415,0.62042,0.010726,0.393135,0.015609,0.443576,0.010981,0.16862,0.011965,0.184172,0.008567,0.00185086578159566,0.00137096721783092,0.0023307643453604,0.00198309288177966,0.00154494806598436,0.00242123769757497,0.00201726674075093,0.00146568729550607,0.00256884618599578,0.00215364401320055,0.00160767832515181,0.00269960970124929,0.641487649829053,0.618059715227055,0.66491558443105,0.626490461753862,0.609230336860643,0.643750586647081,0.40805704874601,0.397123444273854,0.418990653218165,0.444483929160678,0.434814769249563,0.454153089071793,0.181305228636432,0.174319391794998,0.188291065477865,0.186920465930374,0.178814254437693,0.195026677423055,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-17",2,12,10,-8,-10,3
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-18,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,451,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,0,0,0,0,0,0,-0.285714285714286,0,23568378,"TW","TWN","Asia","Taiwan","2020-07-18",451,0,0,7,0,0,18.936,0,0,0.294,0,0,0.39,NA,NA,NA,NA,NA,NA,NA,NA,111,79511,3.338,0.005,145,0.006,0,NA,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/18","TW",23568378,0,0,450,7,510.138658504732,386.517777144082,673.297494422869,0,0,0,2.164504738106e-05,1.63998463171323e-05,2.85678333240781e-05,0,0,0,"2020/07/18","TW",23568378,0,0,450,7,507.246376811594,0,0,0,1.90933801214492e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-18","TWN","Taiwan",2223,0.000868,0.000966,0.001799,0.000899,0.000868,0.000966,0.001799,0.000899,0.625427,0.015879,0.614485,0.010323,0.408402,0.016126,0.443995,0.010538,0.176013,0.012494,0.17184,0.008001,0.00186714736452403,0.00138593877765774,0.00234835595139033,0.00199595094162034,0.00155616829906128,0.0024357335841794,0.00203570407309232,0.00148240944163201,0.00258899870455264,0.00216782030215863,0.00161663490827804,0.00271900569603922,0.640083193931874,0.615519395539195,0.664646992324554,0.624712052604651,0.606610561088388,0.642813544120914,0.407725834899682,0.396557233120325,0.418894436679039,0.444344647848028,0.434286680904076,0.45440261479198,0.181319196725364,0.174353809374668,0.18828458407606,0.186846813575099,0.178851722605333,0.194841904544864,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-18",0,13,9,-10,-3,0
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-19,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,451,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,0,0,0,0,0,0,0,0,23568378,"TW","TWN","Asia","Taiwan","2020-07-19",451,0,0,7,0,0,18.936,0,0,0.294,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,135,79646,3.344,0.006,147,0.006,0,NA,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/19","TW",23568378,0,0,450,7,509.89608722481,386.330206462933,672.983927784369,0,0,0,2.16347551462731e-05,1.63918877430994e-05,2.85545287751397e-05,0,0,0,"2020/07/19","TW",23568378,0,0,450,7,507.246376811594,0,0,0,1.90933801214492e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-19","TWN","Taiwan",2401,0.002118,0.001412,0.002499,0.001019,0.001559,0.001212,0.002082,0.00093,0.622791,0.014888,0.604748,0.009978,0.411626,0.015116,0.433153,0.010112,0.16794,0.011482,0.174511,0.007746,0.00188388136799826,0.00140138523184836,0.00236637750414816,0.00200968303179262,0.0015685890310552,0.00245077703253004,0.00205482322253932,0.00149985538913823,0.00260979105594042,0.00218406592412425,0.00162877735649828,0.00273935449175023,0.638092454041367,0.612837115281934,0.6633477928008,0.622598029332618,0.603983550469163,0.641212508196073,0.407171022365992,0.395851940707565,0.418490104024419,0.443794753259148,0.433491861106892,0.454097645411405,0.181349896689293,0.174403631217836,0.188296162160751,0.186883989359018,0.178994490649211,0.194773488068825,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-19",3,11,20,-9,-11,0
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-20,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,451,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,0,0,0,0,0,0,0,0,23568378,"TW","TWN","Asia","Taiwan","2020-07-20",451,0,0,7,0,0,18.936,0,0,0.294,0,0,0.42,NA,NA,NA,NA,NA,NA,NA,NA,161,79807,3.351,0.007,152,0.006,0,NA,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/20","TW",23568378,0,0,450,7,509.676178369254,386.16358931152,672.693682126333,0,0,0,2.16254244721149e-05,1.63848182217512e-05,2.85422137291897e-05,0,0,0,"2020/07/20","TW",23568378,0,0,450,7,507.246376811594,0,0,0,1.90933801214492e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-20","TWN","Taiwan",2356,0.00188,0.001402,0.002122,0.000948,0.001995,0.001444,0.002547,0.001038,0.618672,0.015722,0.624788,0.009975,0.402592,0.015874,0.434635,0.010213,0.160036,0.011868,0.182088,0.007951,0.00190109243740691,0.00141742389921212,0.00238476097560169,0.00202441878368826,0.00158279681087311,0.00246604075650342,0.00207466669597175,0.0015182279751312,0.0026311054168123,0.00220263249042689,0.00164582675525804,0.00275943822559575,0.635426474577987,0.610195154283671,0.660657794872302,0.620103423317043,0.601502933221058,0.638703913413028,0.406384480582925,0.39506472789909,0.417704233266761,0.442806502328942,0.432502293431582,0.453110711226303,0.181397132365542,0.174462709900395,0.18833155483069,0.187030687980338,0.179209046433946,0.194852329526729,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-20",-1,12,2,-11,-9,3
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-21,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,451,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,0,0,0,0,0,0,0,0,23568378,"TW","TWN","Asia","Taiwan","2020-07-21",451,0,0,7,0,0,18.936,0,0,0.294,0,0,0.43,NA,NA,NA,NA,NA,NA,NA,NA,143,79950,3.357,0.006,150,0.006,0,NA,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/21","TW",23568378,0,0,450,7,509.477158881184,386.012799294019,672.431007200711,0,0,0,2.16169801282542e-05,1.63784202414786e-05,2.85310685020713e-05,0,0,0,"2020/07/21","TW",23568378,0,0,450,7,507.246376811594,0,0,0,1.90933801214492e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-21","TWN","Taiwan",2401,0.001018,0.001003,0.000833,0.000589,0.001018,0.001003,0.000833,0.000589,0.659837,0.014906,0.634319,0.009829,0.388387,0.015334,0.433986,0.010115,0.190262,0.012349,0.190337,0.008012,0.0019187903049753,0.00143408293213715,0.00240349767781345,0.00204024682925304,0.0015989678294973,0.00248152582900877,0.00209524851970356,0.00153757565820006,0.00265292138120706,0.00222360175389343,0.00166819771717305,0.0027790057906138,0.632141981874841,0.607659172393281,0.656624791356402,0.617284630156369,0.599232633247675,0.635336627065063,0.40537480159626,0.394208293611254,0.416541309581266,0.441392909009846,0.431336128222414,0.451449689797278,0.181460711939155,0.174527273881899,0.188394149996411,0.187285794042571,0.179473836650886,0.195097751434257,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-21",-2,12,6,-12,-5,2
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-22,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,455,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,4,0,0.571428571428571,0,4,0,0.571428571428571,0,23568378,"TW","TWN","Asia","Taiwan","2020-07-22",455,4,0.571,7,0,0,19.104,0.168,0.024,0.294,0,0,0.45,NA,NA,NA,NA,NA,NA,NA,NA,156,80106,3.363,0.007,149,0.006,0.004,260.9,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/22","TW",23568378,4,0,454,7,513.824179129571,389.306382579191,678.168401219246,0,0,0,2.18014230393611e-05,1.65181661028685e-05,2.87745046018545e-05,0,0,0,"2020/07/22","TW",23568378,4,0,454,7,507.246376811594,0,0,0,1.92630990558621e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-22","TWN","Taiwan",2439,0.001952,0.001322,0.00287,0.001083,0.001952,0.001322,0.00287,0.001083,0.62978,0.014461,0.609266,0.00988,0.406779,0.014712,0.460845,0.010093,0.183912,0.011603,0.177532,0.007737,0.00193696585985492,0.00145127543050349,0.00242265628920635,0.00205720421003611,0.00161675642448339,0.00249765199558882,0.00211654663687584,0.001557746919206,0.00267534635454569,0.00224684082337682,0.00169463878512506,0.00279904286162858,0.628466556520335,0.605176693261781,0.651756419778889,0.61431728601768,0.597144906618908,0.631489665416453,0.404170386555166,0.393246465654278,0.415094307456055,0.439615121205971,0.429954339653145,0.449275902758798,0.181540447763209,0.174596547259163,0.188484348267255,0.187648374804005,0.179784083815231,0.195512665792779,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-22",-4,11,8,-10,-3,2
