"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_fatalities_smooth","W_p_cases_fatalities_smooth_low","W_p_cases_fatalities_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-07-19,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,0,NA,NA,NA,33228,357,61.11,61.11,70.95,70.95,59.17,59.17,58.65,58.65,62.5,62.5,695,0,694.428571428571,5.14285714285714,2915918,"US_AR","2020/07/19","US",329064917,695,0,33228,357,34285.4177669045,34035.993978474,34536.6693916625,0,4996.27857648371,6499.97845602108,0.000104190437800164,0.00010343246034482,0.000104953969893006,0,1.51832611693568e-05,1.97528758619415e-05,"2020-07-19","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999586154519,0.00999999546014989,0.0099999962629405,"2020-07-19","US_AR",0.8843252,0.8972796,0.8843252,0.9072286,0.7644075,0.9939116,0.7644075,1.0077604,27.4336181,28.3915818,23.809131,23.6701802,NA,NA,12.3849127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-07-19",-7,8,97,2,-14,2
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-07-20,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,33927,363,61.11,61.11,70.95,70.95,60,60,59.62,59.62,62.5,62.5,699,6,712.571428571429,5.71428571428571,2915918,"US_AR","2020/07/20","US",329064917,699,6,33927,363,34713.2934372264,34463.8174845284,34964.5752911714,133.946095568324,4707.96476684076,5933.22117453461,0.000105490715186835,0.000104732579208766,0.000106254339143578,4.07050671914455e-07,1.43071002821026e-05,1.8030549195661e-05,"2020-07-20","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999589558993,0.00999999549694508,0.00999999629423478,"2020-07-20","US_AR",0.6749591,0.9172535,0.7082395,0.9258019,0.7226268,1.0098923,0.7647168,1.0255082,26.3621156,28.2671294,22.0030187,23.5818586,NA,NA,12.9462516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-07-20",-5,4,58,-2,-32,8
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-07-21,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,34655,374,61.11,61.11,70.95,70.95,60,60,59.62,59.62,62.5,62.5,728,11,691.857142857143,6.14285714285714,2915918,"US_AR","2020/07/21","US",329064917,728,11,34655,374,35640.8782901687,35390.2899790127,35893.2409439967,1074.54964031908,5267.00493157014,7001.8841229785,0.000108309565830042,0.000107548049490225,0.000109076474244736,3.26546400058528e-06,1.60059752938358e-05,2.12781240455922e-05,"2020-07-21","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999592963466,0.00999999553373651,0.00999999632553282,"2020-07-21","US_AR",0.9192855,0.9333887,0.7498788,0.9209035,0.9711332,1.0128264,0.714092,0.9928664,28.3232568,28.4893405,24.6978857,23.8820174,NA,NA,13.1068507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-07-21",-4,6,98,-3,-32,8
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-07-22,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,35246,380,61.11,61.11,70.95,70.95,60,60,59.62,59.62,62.5,62.5,591,6,707,6.42857142857143,2915918,"US_AR","2020/07/22","US",329064917,591,6,35246,380,35944.9435492977,35695.1071095029,36196.5286390254,304.065259129042,5129.34862994896,6955.89091760171,0.000109233594018464,0.000108474362551092,0.000109998139482689,9.240281884229e-07,1.55876496246148e-05,2.11383546475169e-05,"2020-07-22","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.0099999959636794,0.0099999955705241,0.0099999963568347,"2020-07-22","US_AR",0.9640798,0.9132019,0.8046663,0.9004621,1.0561704,1.0437622,0.8385638,0.9932714,28.0392178,28.5506095,23.4879271,23.9909902,NA,NA,13.4630262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-07-22",-4,4,96,-4,-30,7
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-07-23,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,36259,386,61.11,61.11,70.95,70.95,60,60,59.62,59.62,62.5,62.5,1013,6,735,6.42857142857143,2915918,"US_AR","2020/07/23","US",329064917,1013,6,36259,386,36675.2948464875,36423.2397490611,36929.0942086355,730.351297189787,4889.18020485845,7686.2422147915,0.000111453068837744,0.00011068709506052,0.000112224343285539,2.21947481927946e-06,1.48577984229733e-05,2.33578294667964e-05,"2020-07-23","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999599772414,0.00999999560730776,0.00999999638814051,"2020-07-23","US_AR",1.0187262,1.0013054,1.0187262,0.9778813,1.0536472,1.1469895,1.0536472,1.0871008,30.9120007,28.4064177,26.3060172,23.9078847,NA,NA,13.5232544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-07-23",-5,5,104,-2,-30,7
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-07-24,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,37249,394,61.11,61.11,70.95,70.95,60,60,59.62,59.62,62.5,62.5,990,8,783.857142857143,5.85714285714286,2915918,"US_AR","2020/07/24","US",329064917,990,8,37249,394,37562.9715957439,37308.6007430582,37819.0767544451,887.676749256447,5776.8569541149,8503.97744441586,0.000114150642183907,0.000113377631025486,0.000114928923749246,2.69757334616272e-06,1.7555371769136e-05,2.58428565461929e-05,"2020-07-24","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999603176887,0.00999999564408741,0.00999999641945033,"2020-07-24","US_AR",0.7730524,0.9886455,0.7730524,0.9711549,0.7617016,1.041314,0.7617016,0.9891185,29.74219,28.4455226,24.9539641,24.0403572,NA,NA,14.0425953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-07-24",-6,3,129,-1,-30,7
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-07-25,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,37981,399,61.11,61.11,70.95,70.95,60,60,59.62,59.62,62.5,62.5,732,5,778.285714285714,6,2915918,"US_AR","2020/07/25","US",329064917,732,5,37981,399,37884.5660291304,37630.3024743529,38140.5476130236,321.59443338641,6098.45138750131,8448.4620513328,0.000115127940026285,0.000114355254936985,0.000115905846058404,9.77297842378043e-07,1.85326696115141e-05,2.56741500380996e-05,"2020-07-25","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999606581361,0.00999999568086297,0.00999999645076424,"2020-07-25","US_AR",0.5882907,0.8292051,0.6110047,0.7914941,0.5895956,0.8384288,0.6079815,0.7808892,27.9391926,28.2215843,23.2147782,23.9359352,NA,NA,13.66174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-07-25",-12,6,105,3,-10,2
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-07-26,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,38623,401,61.11,61.11,70.95,70.95,60,60,59.62,59.62,62.5,62.5,642,2,770.714285714286,6.28571428571429,2915918,"US_AR","2020/07/26","US",329064917,642,2,38623,401,37814.5545844209,37561.6219514269,38069.1904164118,0,5603.88041562859,8026.20214612153,0.000114915181263218,0.000114146540730828,0.000115688997670973,0,1.70297109358169e-05,2.4390938478931e-05,"2020-07-26","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999609985833,0.00999999571763434,0.00999999648208233,"2020-07-26","US_AR",1.0536239,0.8500113,1.2835055,0.8422891,0.9736427,0.867975,1.1911305,0.8406775,28.4843055,28.4035645,24.2534879,24.002895,NA,NA,13.9918627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-07-26",-7,7,100,2,-14,2
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-07-27,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,39447,408,61.11,61.11,70.95,70.95,60,60,59.62,59.62,62.5,62.5,824,7,788.571428571429,6.42857142857143,2915918,"US_AR","2020/07/27","US",329064917,824,7,39447,408,38386.0770348143,38132.4609736439,38641.3798768753,431.499560974473,5765.77813028361,7942.19223150629,0.000116651988868246,0.000115881271456367,0.000117427832262275,1.3112900788949e-06,1.75217041757253e-05,2.41356395689738e-05,"2020-07-27","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999613390307,0.00999999575440145,0.00999999651340469,"2020-07-27","US_AR",0.671794,0.8538554,0.7493087,0.8517527,0.4041895,0.8218385,0.4447044,0.7942845,26.8615715,28.528289,22.4240889,24.1148664,NA,NA,13.6162475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-07-27",-4,2,59,-3,-32,8
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-07-28,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,40181,428,61.11,61.11,70.95,70.95,60,60,59.62,59.62,62.5,62.5,734,20,789.428571428571,7.71428571428571,2915918,"US_AR","2020/07/28","US",329064917,734,20,40181,428,40082.1519264875,39826.2106318038,40339.7380160258,1766.08633638267,6949.90732902159,9266.55700713874,0.000121806214688294,0.000121028431091619,0.000122588996675163,5.36698458311395e-06,2.11201710361047e-05,2.81602702944439e-05,"2020-07-28","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999616794781,0.0099999957911642,0.00999999654473142,"2020-07-28","US_AR",0.8194309,0.8384104,0.7426107,0.8510798,0.8213779,0.8009615,0.7273125,0.7957928,28.0203631,28.4839212,24.5437773,24.0874987,NA,NA,13.8374476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-07-28",-4,4,92,-3,-31,8
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-07-29,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,40968,434,61.11,61.11,70.95,70.95,60,60,59.62,59.62,62.5,62.5,787,6,817.428571428571,7.71428571428571,2915918,"US_AR","2020/07/29","US",329064917,787,6,40968,434,40510.1910706939,40254.0080118443,40768.004520227,428.03914420637,6402.07622323724,8724.07642906482,0.000123106988858049,0.000122328470560854,0.000123890461772402,1.3007741697556e-06,1.94553593910992e-05,2.65117184432785e-05,"2020-07-29","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999620199254,0.00999999582792248,0.0099999965760626,"2020-07-29","US_AR",0.5851331,0.7843816,0.6186834,0.8253554,0.5375177,0.7280506,0.5606826,0.7566718,29.9276061,28.7524825,25.6399834,24.394276,NA,NA,14.0131526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-07-29",-4,1,75,-4,-31,8
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-07-30,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,41759,442,61.11,61.11,70.95,70.95,60,60,59.62,59.62,62.5,62.5,791,8,785.714285714286,8,2915918,"US_AR","2020/07/30","US",329064917,791,8,41759,442,41125.26840041,40868.4804961013,41383.6697737539,615.077329716092,6692.8858461287,9339.15375878091,0.000124976155997845,0.000124195799627285,0.000125761415562127,1.86916713979598e-06,2.03391048403033e-05,2.83808855830745e-05,"2020-07-30","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999623603727,0.00999999586467621,0.00999999660739834,"2020-07-30","US_AR",0.5266988,0.7204456,0.5266988,0.7619116,0.4057812,0.6357445,0.4057812,0.664364,30.3666971,28.6567864,26.4610101,24.3891965,NA,NA,13.6378863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-07-30",-4,3,94,-2,-31,7
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-07-31,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,42511,453,61.11,61.11,70.95,70.95,56.67,56.67,59.62,59.62,37.5,37.5,752,11,751.714285714286,8.42857142857143,2915918,"US_AR","2020/07/31","US",329064917,752,11,42511,453,41975.4056699426,41717.7467332528,42234.6559708084,850.137269532614,7543.02311566132,10189.2910283135,0.000127559650091604,0.000126776646728502,0.00012834748947366,2.58349409375845e-06,2.29225989340617e-05,3.0964379676833e-05,"2020-07-31","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999627008201,0.00999999590142528,0.00999999663873873,"2020-07-31","US_AR",0.9192516,0.7400825,0.9192516,0.7814398,1.48269,0.7423714,1.48269,0.770991,27.9600875,28.4201324,23.7706454,24.23183,NA,NA,13.6012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-07-31",-3,4,85,-1,-31,8
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-08-01,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,43173,458,61.11,61.11,70.95,70.95,56.67,56.67,59.62,59.62,37.5,37.5,662,5,741.714285714286,8.42857142857143,2915918,"US_AR","2020/08/01","US",329064917,662,5,43173,458,42177.6762765613,41920.7029193184,42436.2248771026,202.270606618767,7611.34762671176,9896.99066305958,0.000128174333080185,0.000127393413134097,0.000128960040055266,6.14682988581148e-07,2.31302312507284e-05,3.00761039897169e-05,"2020-08-01","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999630412674,0.00999999593816959,0.0099999966700839,"2020-08-01","US_AR",1.178845,0.8235882,1.411133,0.8941145,1.2536398,0.8382818,1.5553185,0.9076507,27.1352265,28.314851,23.0427005,24.2209809,NA,NA,13.5163137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-08-01",-6,9,105,6,-10,1
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-08-02,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,43810,464,61.11,61.11,70.95,70.95,56.67,56.67,59.62,59.62,37.5,37.5,637,6,741,9,2915918,"US_AR","2020/08/02","US",329064917,637,6,43810,464,42450.6015680526,42194.2491883945,42708.5114239978,272.925291491301,6809.72327788398,9900.31410823143,0.000129003729583402,0.000128224696734822,0.000129787495468555,8.29396503217331e-07,2.06941637533605e-05,3.00862036539478e-05,"2020-08-02","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999633817148,0.00999999597490904,0.00999999670143392,"2020-08-02","US_AR",0.7793231,0.7834073,0.8059471,0.8241141,0.7275588,0.8033026,0.7056093,0.8387897,29.4642818,28.4638526,26.2175344,24.5177176,NA,NA,13.562629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-08-02",-2,8,100,6,-14,2
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-08-03,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,44597,475,61.11,61.11,70.95,70.95,56.67,56.67,59.62,59.62,37.5,37.5,787,11,735.714285714286,9.57142857142857,2915918,"US_AR","2020/08/03","US",329064917,787,11,44597,475,43331.3361083104,43073.8286265737,43590.3830423146,880.734540257719,7386.39255901265,10199.0915108445,0.000131680206153093,0.000130897663048576,0.000132467427520736,2.67647656969071e-06,2.24466121346283e-05,3.09941625009039e-05,"2020-08-03","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999637221622,0.00999999601164351,0.00999999673278892,"2020-08-03","US_AR",0.8019637,0.8035239,0.7694521,0.8276416,0.8220929,0.8635759,0.8029384,0.8904733,28.7447557,28.7551593,24.9560222,24.9090206,NA,NA,13.5650092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-08-03",2,7,71,1,-31,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-08-04,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,45381,490,61.11,61.11,70.95,70.95,56.67,56.67,59.62,59.62,37.5,37.5,784,15,742.857142857143,8.85714285714286,2915918,"US_AR","2020/08/04","US",329064917,784,15,45381,490,44576.4441922812,44317.0859663551,44837.3202682167,1245.10808397079,7901.14934579366,10468.3293448245,0.000135463982604627,0.000134675815247589,0.000136256762577387,3.78377645153462e-06,2.40109137668835e-05,3.18123531376775e-05,"2020-08-04","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999640626095,0.00999999604837289,0.00999999676414901,"2020-08-04","US_AR",1.2102033,0.8627174,1.0502646,0.8748513,1.1963808,0.9178612,1.0498325,0.9371212,28.84489,28.883999,24.2708245,24.8694852,NA,NA,13.1165538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-08-04",0,8,120,-1,-31,7
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-08-05,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,46293,508,61.11,61.11,70.95,70.95,56.67,56.67,59.62,59.62,37.5,37.5,912,18,760.714285714286,10.5714285714286,2915918,"US_AR","2020/08/05","US",329064917,912,18,46293,508,46219.054555097,45956.6034461548,46483.0044820417,1642.6103628158,8656.08295935301,11786.6720008157,0.000140455734316694,0.000139658167953999,0.000141257855458477,4.99175171206659e-06,2.63050921327873e-05,3.58186831591521e-05,"2020-08-05","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999644030569,0.00999999608509707,0.00999999679551431,"2020-08-05","US_AR",1.1213031,0.9409291,1.1540419,0.9530197,1.105425,0.9980112,1.2325442,1.032054,29.8921533,28.8840637,25.7519727,24.8901015,NA,NA,12.9339559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-08-05",0,6,132,-1,-30,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-08-06,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,3,1,NA,NA,NA,47028,515,61.11,61.11,70.95,70.95,56.67,56.67,59.62,59.62,37.5,37.5,735,7,752.714285714286,10.4285714285714,2915918,"US_AR","2020/08/06","US",329064917,735,7,47028,515,46679.8342022908,46417.1530492622,46944.0019046578,460.779647193849,8795.26817316045,12247.4516480095,0.000141856004061019,0.000141057738614117,0.000142658787003592,1.40026974432479e-06,2.67280640347341e-05,3.72189529034769e-05,"2020-08-06","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999647435043,0.00999999612181593,0.00999999682688492,"2020-08-06","US_AR",1.1832158,1.025792,1.0961079,1.025792,1.143693,1.1028679,1.056989,1.1249611,29.6654916,28.8073706,25.0880149,24.7218144,NA,NA,13.1151935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-08-06",-3,5,110,0,-30,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-08-07,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,1,NA,NA,3,1,NA,NA,NA,48039,521,61.11,61.11,70.95,70.95,56.67,56.67,59.62,59.62,37.5,37.5,1011,6,789.714285714286,9.71428571428571,2915918,"US_AR","2020/08/07","US",329064917,1011,6,48039,521,47315.6859957911,47051.4419259508,47581.4140781416,635.851793500275,9431.11996666073,12749.3573459415,0.000143788303010713,0.000142985287993952,0.000144595827813943,1.9322989496941e-06,2.86603629844282e-05,3.87442011812566e-05,"2020-08-07","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999650839517,0.00999999615852935,0.00999999685826098,"2020-08-07","US_AR",1.1661951,1.0606217,1.2059518,1.0664984,1.1806819,1.0604984,1.3611609,1.1083387,28.8485612,28.9248259,23.1278899,24.6133091,NA,NA,13.3186671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-08-07",-5,1,115,0,-31,7
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-08-08,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,1,NA,NA,3,1,NA,NA,NA,48811,535,61.11,61.11,70.95,70.95,56.67,56.67,59.62,59.62,37.5,37.5,772,14,805.428571428571,11,2915918,"US_AR","2020/08/08","US",329064917,772,14,48811,535,48430.3900223682,48164.6152170436,48697.6313866351,1114.70402657713,10114.3244322634,12789.5117321995,0.000147175792739912,0.000146368125949579,0.000147987916276821,3.38748972919872e-06,3.0736562634732e-05,3.886622690987e-05,"2020-08-08","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.0099999965424399,0.0099999961952372,0.00999999688964261,"2020-08-08","US_AR",0.6321413,0.9863534,0.6321413,0.960924,0.6068364,0.9616716,0.6068364,0.9664021,28.6864068,29.1335321,25.6667897,24.9667164,NA,NA,13.4047049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-08-08",-9,4,101,7,-11,2
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-08-09,3,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,1,NA,NA,3,1,NA,NA,NA,49383,544,61.11,61.11,70.95,70.95,56.67,56.67,59.62,59.62,37.5,37.5,572,9,796.142857142857,11.4285714285714,2915918,"US_AR","2020/08/09","US",329064917,572,9,49383,544,48880.0385207882,48614.6965015678,49146.8287931549,449.648498419992,8797.8865943007,12935.0949714905,0.000148542235879822,0.000147735884289263,0.000149352988587218,1.36644313991088e-06,2.67360211915289e-05,3.9308641861358e-05,"2020-08-09","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999657648464,0.00999999623193935,0.00999999692102993,"2020-08-09","US_AR",1.0128322,1.0207436,1.1554846,1.010866,1.2983763,1.0433439,1.3560733,1.0594093,29.642233,29.1538262,25.9259089,24.911324,NA,NA,12.8030948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-08-09",-5,6,91,6,-14,2
