"countryname","countrycode.x","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","countrycode2","population.x","cases.x","deaths.x","cases_prev_week","deaths_prev_week.x","cases_infected.x","cum_deaths.x","cases_contagious.x","cases_active.x","p_cases_infected.x","p_cases","p_cases_contagious.x","p_cases_active.x","countrycode.y","population.y","cases.y","deaths.y","cum_cases","cum_deaths.y","deaths_prev_week.y","cases_infected.y","cases_infected_low","cases_infected_high","cases_daily","cases_contagious.y","cases_active.y","p_cases_infected.y","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious.y","p_cases_active.y","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","population.x.x","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","population.y.y"
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-05,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1199,21,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,0,0,75,7,1199,21,392,667,0.000101600259161161,0,3.32170989084031e-05,5.65199106426144e-05,"BJ",11801151,0,0,1199,21,7,2112.97852367914,1925.42027074598,2318.80712453468,0,748.246104450741,1421.65966225537,0.000179048511766279,0.000163155294830646,0.000196489912258107,0,6.34045021922642e-05,0.000120467881671488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-06,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1199,21,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,0,0,50,5,1199,21,349,627,0.000101600259161161,0,2.95733865281446e-05,5.31304107540019e-05,"BJ",11801151,0,0,1199,21,5,2038.90520577628,1857.77608154335,2237.69402536827,0,748.246104450741,1354.45585211352,0.000172771724196757,0.000157423295536457,0.000189616591243369,0,6.34045021922642e-05,0.000114773198996735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-07,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1199,21,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,0,0,12,2,1199,21,297,602,0.000101600259161161,0,2.51670366729483e-05,5.1011973323619e-05,"BJ",11801151,0,0,1199,21,2,1976.55577548286,1800.8459129404,2169.40977877208,0,748.246104450741,1108.56282399679,0.000167488389520891,0.000152599175532997,0.000183830355087574,0,6.34045021922642e-05,9.39368392114283e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-08,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1199,21,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,0,0,0,0,1199,21,182,549,0.000101600259161161,0,1.54222244931871e-05,4.65208859712074e-05,"BJ",11801151,0,0,1199,21,0,1923.78417436371,1752.66739673886,2111.60745981725,0,604.524001258111,1074.48718528862,0.00016301665611801,0.000148516648650531,0.000178932331246101,0,5.12258508731997e-05,9.10493548712848e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-09,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1285,23,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,86,2,86,2,1285,23,232,635,0.000108887683921678,7.287424760517e-06,1.96590993539528e-05,5.38083107317244e-05,"BJ",11801151,86,2,1285,23,2,2205.38146048937,2025.49100887577,2401.24856884443,0,604.524001258111,1074.48718528862,0.000186878505366923,0.000171635038724254,0.000203475793915731,0,5.12258508731997e-05,9.10493548712848e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-10,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1285,23,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,0,0,86,2,1285,23,161,520,0.000108887683921678,0,1.36427370516656e-05,4.40634985519633e-05,"BJ",11801151,0,0,1285,23,2,2157.28901151256,1981.23280169505,2348.98991941339,0,604.524001258111,823.790161921114,0.000182803271605673,0.000167884709016523,0.000199047526755093,0,5.12258508731997e-05,6.98059165517935e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-11,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1378,26,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,0,0,86,2,1285,23,136,478,0.000108887683921678,0,1.15242996212827e-05,4.05045236689201e-05,"BJ",11801151,0,0,1285,23,2,2109.95541720632,1937.67919878897,2297.54846177876,0,448.148993007727,748.246104450741,0.000178792341289957,0.000164194085711552,0.000194688506382027,0,3.7975024047038e-05,6.34045021922642e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-12,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1378,26,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,93,3,179,5,1378,26,191,528,0.000116768271162703,7.8805872410242e-06,1.6184861968125e-05,4.47413985296858e-05,"BJ",11801151,93,3,1378,26,5,2503.42007875786,2321.63989460968,2699.43332093785,0,118.940495828511,748.246104450741,0.000212133551952506,0.00019672995410445,0.000228743223515897,0,1.00787199340565e-05,6.34045021922642e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-13,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1378,26,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,0,0,179,5,1378,26,179,476,0.000116768271162703,0,1.51680120015412e-05,4.03350486744895e-05,"BJ",11801151,0,0,1378,26,5,2450.41258203736,2272.38822272133,2642.38379787771,0,0,748.246104450741,0.000207641829346761,0.000192556490694961,0.000223908989714454,0,0,6.34045021922642e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-14,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1378,26,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,0,0,179,5,1378,26,179,361,0.000116768271162703,0,1.51680120015412e-05,3.05902364947284e-05,"BJ",11801151,0,0,1378,26,5,2396.33618380576,2222.15325302715,2584.17240034821,0,0,604.524001258111,0.000203059530702197,0.000188299705090389,0.000218976301578398,0,0,5.12258508731997e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-15,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1378,26,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,0,0,179,5,1378,26,179,325,0.000116768271162703,0,1.51680120015412e-05,2.7539686594977e-05,"BJ",11801151,0,0,1378,26,5,2344.27245095668,2173.7885926225,2528.12685785807,0,0,604.524001258111,0.000198647780284879,0.00018420140481403,0.000214227142577709,0,0,5.12258508731997e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-16,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1463,28,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,0,0,93,3,1378,26,179,254,0.000116768271162703,0,1.51680120015412e-05,2.15233242926898e-05,"BJ",11801151,0,0,1378,26,3,2296.37668068475,2129.2959716042,2476.56780922748,0,0,604.524001258111,0.000194589212584836,0.00018043121146439,0.00020985815783795,0,0,5.12258508731997e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-17,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1602,31,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,85,2,178,5,1463,28,264,314,0.000123970958426004,7.20268726330169e-06,2.23706992648429e-05,2.66075741256086e-05,"BJ",11801151,85,2,1463,28,5,2576.45196155505,2401.81605109089,2763.78563928152,0,0,448.148993007727,0.000218322090917661,0.000203523880941011,0.000234196277912343,0,0,3.7975024047038e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-18,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1602,31,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,139,3,317,8,1602,31,403,415,0.000135749470538933,1.17785121129286e-05,3.41492113777715e-05,3.51660613443553e-05,"BJ",11801151,139,3,1602,31,8,3067.3531188421,2878.79165749586,3268.26539571625,0,0,118.940495828511,0.000259919826366267,0.000243941600060524,0.000276944629868413,0,0,1.00787199340565e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-19,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1602,31,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,0,0,224,5,1602,31,403,403,0.000135749470538933,0,3.41492113777715e-05,3.41492113777715e-05,"BJ",11801151,0,0,1602,31,5,3005.4806061301,2820.6281761436,3202.44750804909,0,0,0,0.000254676904492629,0.000239012972221405,0.000271367386795499,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-20,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1602,31,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,0,0,224,5,1602,31,403,403,0.000135749470538933,0,3.41492113777715e-05,3.41492113777715e-05,"BJ",11801151,0,0,1602,31,5,2935.65174055111,2754.98743484162,3128.16350187681,0,0,0,0.000248759781190082,0.000233450740088117,0.000265072746029333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-21,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1602,31,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,0,0,224,5,1602,31,317,403,0.000135749470538933,0,2.68617866172545e-05,3.41492113777715e-05,"BJ",11801151,0,0,1602,31,5,2865.15947341523,2688.73069283414,3053.16513475284,0,0,0,0.000242786442899954,0.000227836309596762,0.000258717572104013,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-22,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1690,34,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,0,0,224,5,1602,31,317,403,0.000135749470538933,0,2.68617866172545e-05,3.41492113777715e-05,"BJ",11801151,0,0,1602,31,5,2798.98376585865,2626.53428901629,2982.75569989776,0,0,0,0.000237178879065156,0.000222565942001445,0.000252751252814048,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-23,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1694,34,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,0,0,224,5,1602,31,317,403,0.000135749470538933,0,2.68617866172545e-05,3.41492113777715e-05,"BJ",11801151,0,0,1602,31,5,2739.19881893311,2570.34930101976,2919.14027664167,0,0,0,0.000232112852291536,0.000217804966737546,0.000247360641063034,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-24,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1694,34,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,92,3,231,6,1694,34,316,495,0.000143545320282742,7.79584974380889e-06,2.67770491200392e-05,4.19450611215804e-05,"BJ",11801151,92,3,1694,34,6,3115.3730125481,2939.60443543861,3301.65136856753,0,0,0,0.000263988911975459,0.000249094722662104,0.000279773673649928,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-25,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1694,34,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,0,0,92,3,1694,34,316,495,0.000143545320282742,0,2.67770491200392e-05,4.19450611215804e-05,"BJ",11801151,0,0,1694,34,3,3058.22698586384,2885.60526959373,3241.1752208862,0,0,0,0.000259146500698435,0.000244518968496694,0.000274649076254189,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-26,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1770,35,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,0,0,92,3,1694,34,316,495,0.000143545320282742,0,2.67770491200392e-05,4.19450611215804e-05,"BJ",11801151,0,0,1694,34,3,3001.69966273056,2832.1954891626,3181.34849791064,0,0,0,0.000254356516811839,0.000239993157376141,0.000269579509482646,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-07-27,2,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1770,35,41.67,41.67,50.71,50.71,49.44,49.44,47.44,47.44,62.5,62.5,"BJ",11801151,76,1,168,4,1770,35,392,485,0.000149985370071106,6.44004978836386e-06,3.32170989084031e-05,4.10976861494273e-05,"BJ",11801151,76,1,1770,35,4,3170.81458041965,2996.6146683458,3355.14112294989,0,0,0,0.000268686891678587,0.000253925627114322,0.000284306261562952,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
