"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","hosp_year_week","hosp_date","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_icu_occupancy","hosp_hosp_weekly_admission"
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-07-19,1,1,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,1839,10,39.81,39.81,46.43,46.43,50.56,50.56,42.95,42.95,100,100,1,0,0.857142857142857,0,-1,0,0.142857142857143,0,339037,"IS","ISL","Europe","Iceland","2020-07-19",1839,1,0.857,10,0,0,5389.011,2.93,2.512,29.304,0,0,1.27,0,0,0,0,NA,NA,NA,NA,39,68614,201.067,0.114,113,0.331,0.008,131.9,"tests performed",NA,NA,39.81,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/19","IS",339037,1,0,1839,10,729.119947327301,598.855882206166,887.719254976859,0,0,0,0.00215056158273965,0.00176634373890214,0.00261835509096901,0,0,0,"2020/07/19","IS",339037,1,0,1839,16,1159.42028985507,0,0,0,0.00542418674068022,4.71924893153255e-05,0.00341974560255982,0,0,0,"2020-W29","2020-07-19","IS","Iceland",0,0,NA
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-07-20,1,1,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,1839,10,39.81,39.81,46.43,46.43,50.56,50.56,42.95,42.95,100,100,0,0,0.857142857142857,0,-1,0,0,0,339037,"IS","ISL","Europe","Iceland","2020-07-20",1839,0,0.857,10,0,0,5389.011,0,2.512,29.304,0,0,1.25,0,0,0,0,NA,NA,NA,NA,26,68640,201.143,0.076,104,0.305,0.008,121.4,"tests performed",NA,NA,39.81,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,"2020/07/20","IS",356991,6,0,33,0,1839,10,47,1661,0.00515139037118583,1.68071463986487e-05,0.000131655980122748,0.00465277836135925,"2020/07/20","IS",339037,0,0,1839,10,728.816004874321,598.606241901457,887.349198487656,0,0,0,0.00214966509517935,0.00176560741718885,0.00261726359803696,0,0,0,"2020/07/20","IS",339037,0,0,1839,16,1159.42028985507,0,0,0,0.00542418674068022,4.71924893153255e-05,0.00341974560255982,0,0,0,"2020-W30","2020-07-20","IS","Iceland",0,0,NA
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-07-21,1,1,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,1839,10,39.81,39.81,46.43,46.43,50.56,50.56,42.95,42.95,100,100,0,0,0.571428571428571,0,0,0,-0.285714285714286,0,339037,"IS","ISL","Europe","Iceland","2020-07-21",1839,0,0.571,10,0,0,5389.011,0,1.675,29.304,0,0,1.28,0,0,0,0,NA,NA,NA,NA,66,68706,201.336,0.193,92,0.27,0.006,161.1,"tests performed",NA,NA,39.81,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/21","IS",339037,0,0,1839,10,728.503849154317,598.349504937301,886.969662134623,0,0,0,0.00214874438233679,0.00176485016366149,0.00261614414395663,0,0,0,"2020/07/21","IS",339037,0,0,1839,16,1159.42028985507,0,0,0,0.00542418674068022,4.71924893153255e-05,0.00341974560255982,0,0,0,"2020-W30","2020-07-21","IS","Iceland",0,0,NA
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-07-22,1,1,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,1840,10,39.81,39.81,46.43,46.43,50.56,50.56,42.95,42.95,100,100,1,0,0.714285714285714,0,1,0,0.142857142857143,0,339037,"IS","ISL","Europe","Iceland","2020-07-22",1840,1,0.714,10,0,0,5391.941,2.93,2.093,29.304,0,0,1.36,0,0,0,0,NA,NA,NA,NA,49,68755,201.48,0.144,79,0.232,0.009,110.6,"tests performed",NA,NA,39.81,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/22","IS",339037,1,0,1840,10,728.594375112982,598.423507118254,887.080398967976,0,0,0,0.00214901139142035,0.00176506843535736,0.00261647076563318,0,0,0,"2020/07/22","IS",339037,1,0,1840,16,1159.42028985507,0,0,0,0.00542713627126243,4.71924893153255e-05,0.00341974560255982,0,0,0,"2020-W30","2020-07-22","IS","Iceland",0,0,NA
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-07-23,1,1,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,1841,10,39.81,39.81,46.43,46.43,50.56,50.56,42.95,42.95,100,100,1,0,0.714285714285714,0,0,0,0,0,339037,"IS","ISL","Europe","Iceland","2020-07-23",1841,1,0.714,10,0,0,5394.872,2.93,2.093,29.304,0,0,1.43,0,0,0,0,NA,NA,NA,NA,67,68822,201.676,0.196,71,0.208,0.01,99.4,"tests performed",NA,NA,39.81,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/23","IS",339037,1,0,1841,10,728.694819261768,598.505655793982,887.203210994752,0,0,0,0.002149307654509,0.00176531073538871,0.00261683300346202,0,0,0,"2020/07/23","IS",339037,1,0,1841,16,1159.42028985507,0,0,0,0.00543008580184464,4.71924893153255e-05,0.00341974560255982,0,0,0,"2020-W30","2020-07-23","IS","Iceland",0,0,NA
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-07-24,1,1,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,1843,10,39.81,39.81,46.43,46.43,50.56,50.56,42.95,42.95,100,100,2,0,1,0,1,0,0.285714285714286,0,339037,"IS","ISL","Europe","Iceland","2020-07-24",1843,2,1,10,0,0,5400.733,5.861,2.93,29.304,0,0,1.49,NA,NA,NA,NA,NA,NA,NA,NA,69,68891,201.878,0.202,54,0.158,0.019,54,"tests performed",NA,NA,39.81,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/24","IS",339037,2,0,1843,10,729.192676189315,598.914565229093,887.809363602209,0,0,0,0.00215077609874236,0.00176651682627292,0.0026186208691152,0,0,0,"2020/07/24","IS",339037,2,0,1843,16,1159.42028985507,0,0,0,0.00543598486300905,4.71924893153255e-05,0.00341974560255982,0,0,0,"2020-W30","2020-07-24","IS","Iceland",NA,NA,NA
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-07-25,1,1,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,1843,10,39.81,39.81,46.43,46.43,50.56,50.56,42.95,42.95,100,100,0,0,0.714285714285714,0,-2,0,-0.285714285714286,0,339037,"IS","ISL","Europe","Iceland","2020-07-25",1843,0,0.714,10,0,0,5400.733,0,2.093,29.304,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,46,68937,202.013,0.135,52,0.152,0.014,72.8,"tests performed",NA,NA,39.81,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/25","IS",339037,0,0,1843,10,728.888480327267,598.664367423306,887.439516469725,0,0,0,0.00214987886374427,0.00176577886019315,0.00261752999368719,0,0,0,"2020/07/25","IS",339037,0,0,1843,16,1159.42028985507,0,0,0,0.00543598486300905,4.71924893153255e-05,0.00341974560255982,0,0,0,"2020-W30","2020-07-25","IS","Iceland",NA,NA,NA
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-07-26,1,1,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,1847,10,39.81,39.81,46.43,46.43,50.56,50.56,42.95,42.95,100,100,4,0,1.14285714285714,0,4,0,0.428571428571428,0,339037,"IS","ISL","Europe","Iceland","2020-07-26",1847,4,1.143,10,0,0,5412.454,11.722,3.349,29.304,0,0,1.57,NA,NA,NA,NA,NA,NA,NA,NA,18,68955,202.066,0.053,49,0.144,0.023,42.9,"tests performed",NA,NA,39.81,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/26","IS",339037,4,0,1847,10,730.151574481552,599.701445593095,888.977883304319,0,0,0,0.00215360439858055,0.00176883775397109,0.00262206745371248,0,0,0,"2020/07/26","IS",339037,4,0,1847,16,1159.42028985507,0,0,0,0.00544778298533788,4.71924893153255e-05,0.00341974560255982,0,0,0,"2020-W30","2020-07-26","IS","Iceland",NA,NA,NA
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-07-27,1,1,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,1854,10,39.81,39.81,46.43,46.43,50.56,50.56,42.95,42.95,100,100,7,0,2.14285714285714,0,3,0,1,0,339037,"IS","ISL","Europe","Iceland","2020-07-27",1854,7,2.143,10,0,0,5432.967,20.513,6.279,29.304,0,0,1.64,NA,NA,NA,NA,NA,NA,NA,NA,37,68992,202.174,0.108,50,0.147,0.043,23.3,"tests performed",NA,NA,39.81,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,"2020/07/27","IS",356991,8,0,40,0,1847,10,48,1279,0.00517379989971736,2.24095285315316e-05,0.00013445717118919,0.00358272337397862,"2020/07/27","IS",339037,7,0,1854,10,732.576431418324,601.692722635195,891.93072756339,0,0,0,0.00216075658827303,0.00177471108650441,0.00263077695815911,0,0,0,"2020/07/27","IS",339037,7,0,1854,16,1159.42028985507,0,0,0,0.00546842969941334,4.71924893153255e-05,0.00341974560255982,0,0,0,"2020-W31","2020-07-27","IS","Iceland",NA,NA,0.280119106644145
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-07-28,1,1,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,1857,10,39.81,39.81,46.43,46.43,50.56,50.56,42.95,42.95,100,100,3,0,2.57142857142857,0,-4,0,0.428571428571429,0,339037,"IS","ISL","Europe","Iceland","2020-07-28",1857,3,2.571,10,0,0,5441.758,8.791,7.535,29.304,0,0,1.71,NA,NA,NA,NA,NA,NA,NA,NA,124,69116,202.538,0.363,59,0.173,0.044,22.9,"tests performed",NA,NA,39.81,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/28","IS",339037,3,0,1857,10,733.339637336965,602.319221723565,892.860470483755,0,0,0,0.00216300768747058,0.00177655896472528,0.00263351926333632,0,0,0,"2020/07/28","IS",339037,3,0,1857,16,1159.42028985507,0,0,0,0.00547727829115996,4.71924893153255e-05,0.00341974560255982,0,0,0,"2020-W31","2020-07-28","IS","Iceland",NA,NA,0.280119106644145
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-07-29,1,1,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,1861,10,39.81,39.81,46.43,46.43,50.56,50.56,42.95,42.95,100,100,4,0,3,0,1,0,0.428571428571428,0,339037,"IS","ISL","Europe","Iceland","2020-07-29",1861,4,3,10,0,0,5453.48,11.722,8.791,29.304,0,0,1.79,NA,NA,NA,NA,NA,NA,NA,NA,352,69468,203.569,1.032,102,0.299,0.029,34,"tests performed",NA,NA,39.81,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/29","IS",339037,4,0,1861,10,734.379135273281,603.172649281344,894.126606979448,0,0,0,0.00216607371842389,0.00177907617540665,0.00263725377165161,0,0,0,"2020/07/29","IS",339037,4,0,1861,16,1159.42028985507,0,0,0,0.00548907641348879,4.71924893153255e-05,0.00341974560255982,0,0,0,"2020-W31","2020-07-29","IS","Iceland",NA,NA,0.280119106644145
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-07-30,1,1,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,1872,10,39.81,39.81,46.43,46.43,50.56,50.56,42.95,42.95,100,100,11,0,4.42857142857143,0,7,0,1.42857142857143,0,339037,"IS","ISL","Europe","Iceland","2020-07-30",1872,11,4.429,10,0,0,5485.714,32.234,12.977,29.304,0,0,1.87,NA,NA,NA,NA,NA,NA,NA,NA,1138,70606,206.904,3.335,255,0.747,0.017,57.6,"tests performed",NA,NA,39.81,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/30","IS",339037,11,0,1872,10,738.071840206683,606.204899751166,898.623619719482,0,0,0,0.00217696546455603,0.0017880198909003,0.00265051784825692,0,0,0,"2020/07/30","IS",339037,11,0,1872,16,1159.42028985507,0,0,0,0.00552152124989308,4.71924893153255e-05,0.00341974560255982,0,0,0,"2020-W31","2020-07-30","IS","Iceland",NA,NA,0.280119106644145
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-07-31,1,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,0,0,NA,NA,1885,10,46.3,46.3,53.57,53.57,56.94,56.94,50.32,50.32,100,100,13,0,6,0,2,0,1.57142857142857,0,339037,"IS","ISL","Europe","Iceland","2020-07-31",1885,13,6,10,0,0,5523.81,38.095,17.582,29.304,0,0,1.84,NA,NA,NA,NA,NA,NA,NA,NA,1324,71930,210.784,3.88,434,1.272,0.014,72.3,"tests performed",NA,NA,46.3,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/31","IS",339037,13,0,1885,10,742.405675764685,609.763727702708,903.901236441439,0,0,0,0.00218974824507262,0.00179851676278019,0.00266608434017951,0,0,0,"2020/07/31","IS",339037,13,0,1885,16,1159.42028985507,0,0,0,0.00555986514746178,4.71924893153255e-05,0.00341974560255982,0,0,0,"2020-W31","2020-07-31","IS","Iceland",NA,NA,0.280119106644145
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-08-01,1,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,0,0,NA,NA,1893,10,46.3,46.3,53.57,53.57,56.94,56.94,50.32,50.32,100,100,8,0,7.14285714285714,0,-5,0,1.14285714285714,0,339037,"IS","ISL","Europe","Iceland","2020-08-01",1893,8,7.143,10,0,0,5547.253,23.443,20.931,29.304,0,0,1.76,NA,NA,NA,NA,NA,NA,NA,NA,826,72756,213.204,2.421,546,1.6,0.013,76.4,"tests performed",NA,NA,46.3,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/01","IS",339037,8,0,1893,10,744.529003116877,611.50698340289,906.48749977888,0,0,0,0.00219601106403395,0.00180365854878049,0.00267371260298693,0,0,0,"2020/08/01","IS",339037,8,0,1893,16,1159.42028985507,0,0,0,0.00558346139211944,4.71924893153255e-05,0.00341974560255982,0,0,0,"2020-W31","2020-08-01","IS","Iceland",NA,NA,0.280119106644145
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-08-02,1,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,0,0,NA,NA,1907,10,46.3,46.3,53.57,53.57,56.94,56.94,50.32,50.32,100,100,14,0,8.57142857142857,0,6,0,1.42857142857143,0,339037,"IS","ISL","Europe","Iceland","2020-08-02",1907,14,8.571,10,0,0,5588.278,41.026,25.118,29.304,0,0,1.68,NA,NA,NA,NA,NA,NA,0.956,2.801,1205,73961,216.736,3.531,715,2.095,0.012,83.4,"tests performed",NA,NA,46.3,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/02","IS",339037,14,0,1907,10,748.727882232189,614.9542477021,911.601869125499,0,0,0,0.00220839578639555,0.00181382636025596,0.00268879759178349,0,0,0,"2020/08/02","IS",339037,14,0,1907,16,1159.42028985507,0,0,0,0.00562475482027035,4.71924893153255e-05,0.00341974560255982,0,0,0,"2020-W31","2020-08-02","IS","Iceland",NA,NA,0.280119106644145
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-08-03,1,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,0,0,NA,NA,1915,10,46.3,46.3,53.57,53.57,56.94,56.94,50.32,50.32,100,100,8,0,8.71428571428571,0,-6,0,0.142857142857142,0,339037,"IS","ISL","Europe","Iceland","2020-08-03",1915,8,8.714,10,0,0,5611.722,23.443,25.536,29.304,0,0,1.57,NA,NA,NA,NA,NA,NA,NA,NA,767,74728,218.983,2.248,819,2.4,0.011,94,"tests performed",NA,NA,46.3,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,"2020/08/03","IS",356991,60,0,97,0,1907,10,106,887,0.00534187136370385,0.000168071463986487,0.000296926253042794,0.00248465647593357,"2020/08/03","IS",339037,8,0,1915,10,750.284636241466,616.231445073728,913.499367616072,0,0,0,0.00221298747995489,0.00181759349296309,0.00269439432161113,0,0,0,"2020/08/03","IS",339037,8,0,1915,16,1159.42028985507,0,0,0,0.00564835106492802,4.71924893153255e-05,0.00341974560255982,0,0,0,"2020-W32","2020-08-03","IS","Iceland",NA,NA,NA
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-08-04,1,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,0,0,NA,NA,1918,10,46.3,46.3,53.57,53.57,56.94,56.94,50.32,50.32,100,100,3,0,8.71428571428571,0,-5,0,0,0,339037,"IS","ISL","Europe","Iceland","2020-08-04",1918,3,8.714,10,0,0,5620.513,8.791,25.536,29.304,0,0,1.47,0,0,1,2.93,NA,NA,NA,NA,615,75343,220.785,1.802,890,2.608,0.01,102.1,"tests performed",NA,NA,46.3,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/04","IS",339037,3,0,1918,10,749.606384242757,615.672968915522,912.67565683008,0,0,0,0.00221098695494225,0.00181594625045503,0.00269196476145695,0,0,0,"2020/08/04","IS",339037,3,0,1918,16,1159.42028985507,0,0,0,0.00565719965667464,4.71924893153255e-05,0.00341974560255982,0,0,0,"2020-W32","2020-08-04","IS","Iceland",1,0,NA
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-08-05,1,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,0,0,NA,NA,1926,10,46.3,46.3,53.57,53.57,56.94,56.94,50.32,50.32,100,100,8,0,9.28571428571429,0,5,0,0.571428571428573,0,339037,"IS","ISL","Europe","Iceland","2020-08-05",1926,8,9.286,10,0,0,5643.956,23.443,27.211,29.304,0,0,1.42,0,0,1,2.93,NA,NA,NA,NA,825,76168,223.203,2.418,957,2.804,0.01,103.1,"tests performed",NA,NA,46.3,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/05","IS",339037,8,0,1926,10,750.701396570549,616.570580420227,914.011476883766,0,0,0,0.00221421672729097,0.0018185937830391,0.00269590480355762,0,0,0,"2020/08/05","IS",339037,8,0,1926,16,1159.42028985507,0,0,0,0.0056807959013323,4.71924893153255e-05,0.00341974560255982,0,0,0,"2020-W32","2020-08-05","IS","Iceland",1,0,NA
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-08-06,1,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,0,0,NA,NA,1932,10,46.3,46.3,53.57,53.57,56.94,56.94,50.32,50.32,100,100,6,0,8.57142857142857,0,-2,0,-0.714285714285715,0,339037,"IS","ISL","Europe","Iceland","2020-08-06",1932,6,8.571,10,0,0,5661.538,17.582,25.118,29.304,0,0,1.37,0,0,0,0,NA,NA,NA,NA,1077,77245,226.359,3.156,948,2.778,0.009,110.6,"tests performed",NA,NA,46.3,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/06","IS",339037,6,0,1932,10,750.920440946094,616.748743008778,914.280758611372,0,0,0,0.0022148628053755,0.00181911927904264,0.00269669905824843,0,0,0,"2020/08/06","IS",339037,6,0,1932,16,1159.42028985507,0,0,0,0.00569849308482555,4.71924893153255e-05,0.00341974560255982,0,0,0,"2020-W32","2020-08-06","IS","Iceland",0,0,NA
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-08-07,1,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,0,0,NA,NA,1952,10,46.3,46.3,53.57,53.57,56.94,56.94,50.32,50.32,100,100,20,0,9.57142857142857,0,14,0,1,0,339037,"IS","ISL","Europe","Iceland","2020-08-07",1952,20,9.571,10,0,0,5720.147,58.608,28.048,29.304,0,0,1.34,1,2.93,1,2.93,NA,NA,NA,NA,594,77839,228.1,1.741,844,2.473,0.011,88.2,"tests performed",NA,NA,46.3,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/07","IS",339037,20,0,1952,10,756.495013360178,621.325175128388,921.071168765311,0,0,0,0.00223130517719357,0.00183261760553682,0.0027167275806632,0,0,0,"2020/08/07","IS",339037,20,0,1952,16,1159.42028985507,0,0,0,0.00575748369646971,4.71924893153255e-05,0.00341974560255982,0,0,0,"2020-W32","2020-08-07","IS","Iceland",1,1,NA
