"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-06-27,3,1,2,1,2,1,3,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,46206,4311,72.22,72.22,83.33,83.33,73.33,73.33,71.15,71.15,87.5,87.5,147,4,70.1428571428571,8.57142857142857,3574097,"US_CT","2020/06/27","US",329064917,147,4,46206,4311,325885.442733775,325136.802116712,326635.807126092,0,193.761118994618,193.761118994618,0.000990337850977214,0.000988062796486786,0.000992618143872481,0,5.88823387072339e-07,5.88823387072339e-07,"2020/06/27","US_CT",3574097,147,4,46206,4311,315072.463768116,0,2318.84057971014,6159.4202898551,0.0129280207000537,0.00120617879145418,0.0881544243953412,0,0.000648790611925234,0.00172335006292641,"2020-06-27","US","USCT",3565287,0.02,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-06-27","US_CT",0.0567997,0.1814877,0.1541707,0.2107075,0.0361673,0.2099246,0.1213042,0.2371071,9.1408591,10.2781231,7.2427572,8.3359229,NA,NA,15.7157074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-06-27",-18,-8,119,-18,-13,5
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-06-28,3,1,2,1,2,1,3,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,46303,4316,72.22,72.22,83.33,83.33,73.33,73.33,71.15,71.15,87.5,87.5,97,5,78.2857142857143,8,3574097,"US_CT","2020/06/28","US",329064917,97,5,46303,4316,325949.468582752,325200.808439802,326699.852251582,0,-2.27373675443232e-13,193.761118994618,0.000990532420029303,0.000988257306201383,0.000992812771504238,0,-6.90969057157898e-22,5.88823387072339e-07,"2020/06/28","US_CT",3574097,97,5,46303,4316,315072.463768116,0,2028.9855072464,5144.92753623193,0.0129551604223388,0.00120757774621114,0.0881544243953412,0,0.000567691785434586,0.00143950417020913,"2020-06-28","US","USCT",3565287,0.02,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-06-28","US_CT",0,0.1510318,0,0.171914,0,0.1566957,0,0.1794885,10.6413994,10.3642086,7.6287658,8.2209233,NA,NA,15.4630075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-06-28",-13,-9,104,-20,-7,4
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-06-29,3,1,2,1,2,1,3,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,46362,4320,72.22,72.22,83.33,83.33,73.33,73.33,71.15,71.15,87.5,87.5,59,4,82.8571428571429,8.14285714285714,3574097,"US_CT","2020/06/29","US",329064917,59,4,46362,4320,325693.242497465,324945.264718106,326442.942015281,0,-2.27373675443232e-13,193.761118994618,0.000989753770978464,0.000987480730794848,0.000992032043377267,0,-6.90969057157898e-22,5.88823387072339e-07,"2020/06/29","US_CT",3574097,59,4,46362,4320,315072.463768116,0,1884.05797101452,4420.28985507251,0.012971668088471,0.00120869691001671,0.0881544243953412,0,0.000527142372189262,0.00123675710398249,"2020-06-29","US","USCT",3565287,0.02,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-06-29","US_CT",0.216972,0.1516731,0.249116,0.1770166,0.1817603,0.1549696,0.30139,0.1949582,9.8917323,10.1428992,7.5295276,7.9773129,NA,NA,15.8523087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-06-29",-9,-6,68,-25,-37,12
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-06-30,3,1,2,1,2,1,3,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,46514,4322,72.22,72.22,83.33,83.33,73.33,73.33,71.15,71.15,87.5,87.5,152,2,87.8571428571429,6.42857142857143,3574097,"US_CT","2020/06/30","US",329064917,152,2,46514,4322,325961.355060194,325212.788210428,326711.644942844,0,-2.27373675443232e-13,193.761118994618,0.000990568542012621,0.00098829371169467,0.000992848608479415,0,-6.90969057157898e-22,5.88823387072339e-07,"2020/06/30","US_CT",3574097,152,2,46514,4322,316739.130434783,1666.66666666663,3405.79710144928,5289.85507246375,0.0130141963130827,0.0012092564919195,0.0886207426476625,0.000466318252321251,0.000952911211265189,0.00148005358345444,"2020-06-30","US","USCT",3565287,0.02,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-06-30","US_CT",0.1758087,0.1705468,0.1582278,0.1934418,0.2049996,0.1818811,0.1939776,0.2203679,9.8476605,9.8748159,7.6713819,7.8129602,NA,NA,15.5771356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-06-30",-8,-3,50,-25,-38,12
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-07-01,3,1,2,1,2,1,3,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,46572,4324,72.22,72.22,83.33,83.33,73.33,73.33,71.15,71.15,87.5,87.5,58,2,94.1428571428571,5.28571428571429,3574097,"US_CT","2020/07/01","US",329064917,58,2,46572,4324,325589.702708087,324842.016804791,326339.109553198,0,-2.27373675443232e-13,193.761118994618,0.000989439122457673,0.000987166969260326,0.000991716505449282,0,-6.90969057157898e-22,5.88823387072339e-07,"2020/07/01","US_CT",3574097,58,2,46572,4324,316811.594202899,72.4637681159656,3333.33333333331,4710.14492753625,0.0130304241882635,0.00120981607382228,0.0886410173542852,2.02747066226702e-05,0.000932636504642519,0.00131785593047314,"2020-07-01","US","USCT",3565287,0.02,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-07-01","US_CT",0.4345068,0.1779241,0.4154773,0.1960504,0.4357487,0.1655271,0.4013834,0.1971357,10.9636185,9.864845,8.8003933,7.7640664,NA,NA,15.284082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-07-01",-6,1,67,-20,-38,12
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-07-02,3,1,2,1,2,1,3,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,46646,4326,72.22,72.22,83.33,83.33,73.33,73.33,71.15,71.15,87.5,87.5,74,2,93.1428571428571,4,3574097,"US_CT","2020/07/02","US",329064917,74,2,46646,4326,325343.572366421,324596.479906578,326092.384337034,0,-2.27373675443232e-13,193.761118994618,0.000988691153503977,0.000986420803730282,0.000990966728723118,0,-6.90969057157898e-22,5.88823387072339e-07,"2020/07/02","US_CT",3574097,74,2,46646,4326,317391.304347826,579.710144927551,3260.86956521741,5000,0.0130511287186666,0.00121037565572507,0.0888032150072665,0.000162197652981313,0.000912361798019865,0.00139895475696379,"2020-07-02","US","USCT",3565287,0.02,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-07-02","US_CT",0.1833517,0.2024698,0.0733407,0.1991193,0.2275339,0.1978364,0.0792043,0.197546,11.6817156,10.2845768,8.972912,7.9696255,NA,NA,15.3888195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-07-02",3,10,138,-13,-39,9
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-07-03,3,1,2,1,1,1,3,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,46717,4335,66.67,66.67,80.48,80.48,70,70,67.31,67.31,87.5,87.5,71,9,94,4,3574097,"US_CT","2020/07/03","US",329064917,71,9,46717,4335,325623.613884229,324876.145284915,326372.802244489,0,-2.27373675443232e-13,193.761118994618,0.000989542175607341,0.000987270682778119,0.000991818894642267,0,-6.90969057157898e-22,5.88823387072339e-07,"2020/07/03","US_CT",3574097,71,9,46717,4335,318043.47826087,652.173913043458,3913.04347826086,5289.85507246375,0.0130709938762154,0.0012128937742876,0.0889856873668704,0.000182472359603967,0.00109483415762383,0.00148005358345444,"2020-07-03","US","USCT",3565287,0.02,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-07-03","US_CT",0.1590668,0.1756149,0.1590668,0.1751364,0.1197737,0.1729278,0.1197737,0.1751907,9.989083,10.261139,6.7139738,7.7530245,NA,NA,15.4212168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-07-03",-8,12,62,-26,-59,18
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-07-04,3,1,2,1,1,1,3,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,46717,4335,66.67,66.67,80.48,80.48,70,70,67.31,67.31,87.5,87.5,0,0,73,3.42857142857143,3574097,"US_CT","2020/07/04","US",329064917,0,0,46717,4335,324758.724491728,324013.203824516,325505.960524421,0,-2.27373675443232e-13,-2.27373675443232e-13,0.00098691385107981,0.000984648277848825,0.000989184637159059,0,-6.90969057157898e-22,-6.90969057157898e-22,"2020/07/04","US_CT",3574097,0,0,46717,4335,318550.724637681,507.246376811585,4420.28985507245,5507.24637681159,0.0130709938762154,0.0012128937742876,0.0891276103132291,0.000141922946358642,0.00123675710398247,0.00154087770332243,"2020-07-04","US","USCT",3565287,0.02,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-07-04","US_CT",0.2083333,0.1978548,0.2604167,0.1901242,0.24351,0.2026265,0.2715291,0.1965923,8.8614393,10.2340489,6.0687433,7.5954085,NA,NA,15.3464567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-07-04",-31,-8,247,-24,-29,3
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-07-05,3,1,2,1,1,1,3,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,46717,4335,66.67,66.67,80.48,80.48,70,70,67.31,67.31,87.5,87.5,0,0,59.1428571428571,2.71428571428571,3574097,"US_CT","2020/07/05","US",329064917,0,0,46717,4335,323930.890820562,323187.234646991,324676.258152388,0,-2.27373675443232e-13,-2.27373675443232e-13,0.000984398135704518,0.000982138228509456,0.000986663242962445,0,-6.90969057157898e-22,-6.90969057157898e-22,"2020/07/05","US_CT",3574097,0,0,46717,4335,318550.724637681,0,4202.89855072461,5362.31884057971,0.0130709938762154,0.0012128937742876,0.0891276103132291,0,0.00117593298411448,0.00150032829007711,"2020-07-05","US","USCT",3565287,0.02,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-07-05","US_CT",0.1976285,0.2276312,0.1976285,0.2199848,0.168226,0.2265015,0.168226,0.2204827,9.9726776,10.129851,7.4225865,7.5623432,NA,NA,16.2269129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-07-05",-15,-13,145,-10,-13,2
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-07-06,3,0,2,1,1,1,3,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,46976,4338,64.81,64.81,76.9,76.9,68.89,68.89,66.03,66.03,87.5,87.5,259,3,87.7142857142857,2.57142857142857,3574097,"US_CT","2020/07/06","US",329064917,259,3,46976,4338,325171.859535979,324425.422500684,325920.013971358,0,-2.27373675443232e-13,-2.27373675443232e-13,0.000988169332970793,0.000985900974975963,0.000990442909996868,0,-6.90969057157898e-22,-6.90969057157898e-22,"2020/07/06","US_CT",3574097,259,3,46976,4338,318550.724637681,0,4202.89855072461,5217.39130434784,0.0131434597326262,0.00121373314714178,0.0891276103132291,0,0.00117593298411448,0.00145977887683178,"2020-07-06","US","USCT",3565287,0.025,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-07-06","US_CT",0.1681714,0.2200855,0.1759161,0.2089174,0.1827077,0.226496,0.2129518,0.2076718,9.2768792,10.0337639,6.8981922,7.4647681,NA,NA,16.22598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-07-06",-4,-2,111,-20,-41,11
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-07-07,3,0,2,1,1,1,3,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,47033,4338,64.81,64.81,76.9,76.9,68.89,68.89,66.03,66.03,87.5,87.5,57,0,74.1428571428571,2.28571428571429,3574097,"US_CT","2020/07/07","US",329064917,57,0,47033,4338,324817.103298787,324071.448346163,325564.473926491,0,-2.27373675443232e-13,-2.27373675443232e-13,0.000987091259256868,0.000984825277944058,0.000989362454358789,0,-6.90969057157898e-22,-6.90969057157898e-22,"2020/07/07","US_CT",3574097,57,0,47033,4338,319275.362318841,724.637681159424,4565.21739130432,5797.10144927533,0.0131594078168556,0.00121373314714178,0.0893303573794557,0.000202747066226637,0.0012773065172278,0.00162197652981308,"2020-07-07","US","USCT",3565287,0.025,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-07-07","US_CT",0.0774212,0.2025765,0.0774212,0.1940708,0.0755425,0.2072138,0.0755425,0.1900506,9.7911227,10.0184607,7.1801567,7.3913661,NA,NA,17.1388312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-07-07",-8,-2,78,-23,-40,11
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-07-08,3,0,2,1,1,1,3,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,47108,4343,64.81,64.81,76.9,76.9,68.89,68.89,66.03,66.03,87.5,87.5,75,5,76.5714285714286,2.71428571428571,3574097,"US_CT","2020/07/08","US",329064917,75,5,47108,4343,324956.002860347,324210.165256464,325703.556245506,0,-2.27373675443232e-13,-2.27373675443232e-13,0.000987513363086186,0.000985246826711899,0.000989785113572304,0,-6.90969057157898e-22,-6.90969057157898e-22,"2020/07/08","US_CT",3574097,75,5,47108,4343,319275.362318841,0,4202.89855072461,5144.92753623187,0.01318039213821,0.00121513210189875,0.0893303573794557,0,0.00117593298411448,0.00143950417020911,"2020-07-08","US","USCT",3565287,0.025,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-07-08","US_CT",0.0521195,0.1423164,0.0694927,0.1401344,0.0233167,0.1476529,0.0331045,0.1368747,8.2677165,9.5594179,6.1918397,6.9725141,NA,NA,17.1115819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-07-08",-10,-4,66,-25,-39,12
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-07-09,3,0,2,1,1,1,3,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,47209,4348,64.81,64.81,76.9,76.9,68.89,68.89,66.03,66.03,87.5,87.5,101,5,80.4285714285714,3.14285714285714,3574097,"US_CT","2020/07/09","US",329064917,101,5,47209,4348,325275.102977041,324528.669384859,326023.253407087,0,-2.27373675443232e-13,-2.27373675443232e-13,0.00098848308091452,0.000986214733383016,0.000990756645768733,0,-6.90969057157898e-22,-6.90969057157898e-22,"2020/07/09","US_CT",3574097,101,5,47209,4348,319275.362318841,0,4202.89855072461,5144.92753623187,0.0132086510243007,0.00121653105665571,0.0893303573794557,0,0.00117593298411448,0.00143950417020911,"2020-07-09","US","USCT",3565287,0.025,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-07-09","US_CT",0.1551831,0.1393071,0.0853507,0.140375,0.1160954,0.1321467,0.0699334,0.1354129,11.7121355,9.613107,9.5484478,7.0996184,NA,NA,17.3741157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-07-09",-7,-1,117,-22,-37,11
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-07-10,3,0,2,1,1,1,3,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,47287,4348,64.81,64.81,76.9,76.9,68.89,68.89,66.03,66.03,87.5,87.5,78,0,81.4285714285714,1.85714285714286,3574097,"US_CT","2020/07/10","US",329064917,78,0,47287,4348,325066.640568756,324320.653504827,325814.34351693,0,-2.27373675443232e-13,-2.27373675443232e-13,0.000987849581572855,0.000985582591002331,0.000990121786568121,0,-6.90969057157898e-22,-6.90969057157898e-22,"2020/07/10","US_CT",3574097,78,0,47287,4348,319565.217391304,289.855072463804,4492.75362318842,5434.78260869568,0.0132304747185093,0.00121653105665571,0.0894114562059464,8.10988264906645e-05,0.00125703181060514,0.00152060299669978,"2020-07-10","US","USCT",3565287,0.025,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-07-10","US_CT",0.1989294,0.1455541,0.1555266,0.1403536,0.245957,0.1501717,0.2090929,0.148161,8.9016829,9.4662058,6.6873339,7.0852535,NA,NA,17.590084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-07-10",-18,-6,27,-30,-38,14
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-07-11,3,0,2,1,1,1,3,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,47287,4348,64.81,64.81,76.9,76.9,68.89,68.89,66.03,66.03,87.5,87.5,0,0,81.4285714285714,1.85714285714286,3574097,"US_CT","2020/07/11","US",329064917,0,0,47287,4348,324328.764016922,323584.438958643,325074.801208808,0,-2.27373675443232e-13,-2.27373675443232e-13,0.000985607238151498,0.000983345298273297,0.000987874381056574,0,-6.90969057157898e-22,-6.90969057157898e-22,"2020/07/11","US_CT",3574097,0,0,47287,4348,319782.608695652,217.391304347781,4710.1449275362,5434.78260869562,0.0132304747185093,0.00121653105665571,0.0894722803258144,6.0824119867978e-05,0.00131785593047312,0.00152060299669976,"2020-07-11","US","USCT",3565287,0.025,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-07-11","US_CT",0.2097315,0.147523,0.1677852,0.1303388,0.2084471,0.1454948,0.1645692,0.1334055,12.8216123,10.0223686,8.9622642,7.4748353,NA,NA,17.7055878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-07-11",-13,-5,166,-16,-11,4
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-07-12,3,0,2,1,1,1,3,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,47287,4348,64.81,64.81,76.9,76.9,68.89,68.89,66.03,66.03,87.5,87.5,0,0,81.4285714285714,1.85714285714286,3574097,"US_CT","2020/07/12","US",329064917,0,0,47287,4348,323610.359542634,322867.652681134,324354.774885852,0,-2.27373675443232e-13,-2.27373675443232e-13,0.000983424068700201,0.00098116704638293,0.000985686282946572,0,-6.90969057157898e-22,-6.90969057157898e-22,"2020/07/12","US_CT",3574097,0,0,47287,4348,319782.608695652,0,3043.47826086957,5434.78260869562,0.0132304747185093,0.00121653105665571,0.0894722803258144,0,0.000851537678151871,0.00152060299669976,"2020-07-12","US","USCT",3565287,0.025,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-07-12","US_CT",0.2535254,0.1549731,0.2535254,0.1377555,0.3838588,0.17589,0.3838588,0.1637896,9.6402214,9.9775924,7.0571956,7.4256193,NA,NA,17.1287129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-07-12",-9,-8,167,-13,-8,2
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-07-13,3,0,2,1,1,1,3,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,47510,4371,64.81,64.81,76.9,76.9,68.89,68.89,66.03,66.03,87.5,87.5,223,23,76.2857142857143,4.71428571428571,3574097,"US_CT","2020/07/13","US",329064917,223,23,47510,4371,326169.759936549,325421.921854462,326919.316593075,0,-2.27373675443232e-13,-2.27373675443232e-13,0.000991201866519695,0.000988929250864085,0.000993479704775318,0,-6.90969057157898e-22,-6.90969057157898e-22,"2020/07/13","US_CT",3574097,223,23,47510,4371,319782.608695652,0,2971.0144927536,5072.46376811591,0.0132928681006699,0.00122296624853774,0.0894722803258144,0,0.000831262971529201,0.00141922946358644,"2020-07-13","US","USCT",3565287,0.025,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-07-13","US_CT",0.3063063,0.1735859,0.3063063,0.1554305,0.573742,0.2312023,0.573742,0.2146215,11.5561694,10.2813585,9.0699816,7.7156668,NA,NA,16.884058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-07-13",-6,-3,102,-23,-38,10
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-07-14,3,0,2,1,1,1,3,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,47530,4372,64.81,64.81,76.9,76.9,68.89,68.89,66.03,66.03,87.5,87.5,20,1,71,4.85714285714286,3574097,"US_CT","2020/07/14","US",329064917,20,1,47530,4372,325720.2149429,324973.412831076,326468.733236332,0,-2.27373675443232e-13,-2.27373675443232e-13,0.000989835737921888,0.000987566270490866,0.000992110420681314,0,-6.90969057157898e-22,-6.90969057157898e-22,"2020/07/14","US_CT",3574097,20,1,47530,4372,320144.927536232,362.318840579712,2753.62318840576,5072.46376811591,0.0132984639196978,0.00122324603948914,0.0895736538589277,0.000101373533113318,0.000770438851661207,0.00141922946358644,"2020-07-14","US","USCT",3565287,0.025,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-07-14","US_CT",0.1665066,0.186702,0.1665066,0.1682268,0.2149259,0.2518366,0.2149259,0.2351663,10.591133,10.3919839,8.4236453,7.8837913,NA,NA,16.3505515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-07-14",-6,-2,106,-22,-38,10
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-07-15,3,0,2,1,1,1,3,1,1,1,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,47636,4380,64.81,64.81,76.9,76.9,68.89,68.89,66.03,66.03,87.5,87.5,106,8,75.4285714285714,5.28571428571429,3574097,"US_CT","2020/07/15","US",329064917,106,8,47636,4380,326381.286995449,325633.207818757,327131.084739047,0,-2.27373675443232e-13,-2.27373675443232e-13,0.000991844679071178,0.000989571330749783,0.000994123249969692,0,-6.90969057157898e-22,-6.90969057157898e-22,"2020/07/15","US_CT",3574097,106,8,47636,4380,320507.246376812,362.318840579712,2463.76811594202,5434.78260869562,0.0133281217605454,0.00122548436710028,0.089675027392041,0.000101373533113318,0.000689340025170558,0.00152060299669976,"2020-07-15","US","USCT",3565287,0.025,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-07-15","US_CT",0.2376426,0.2186799,0.2297212,0.194969,0.5730387,0.3316628,0.5851776,0.3153291,11.2682927,10.9032002,9.0243902,8.3509654,NA,NA,16.0973888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-07-15",-6,-1,113,-21,-37,10
