"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","hosp_year_week","hosp_date","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_hosp_weekly_admission","hosp_icu_weekly_admission","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-07-10,3,1,2,1,1,1,2,1,0,NA,1,1,0,NA,2,0,NA,2,0,0,2,1,3,2,0,0,1,0,0,NA,NA,1165,30,50,50,63.1,63.1,50.83,50.83,50.96,50.96,50,50,11,0,6.14285714285714,0,1919968,"LV","LVA","Europe","Latvia","2020-07-10",1165,11,6.143,30,0,0,617.643,5.832,3.257,15.905,0,0,1.3,NA,NA,3,1.59,NA,NA,NA,NA,1841,165610,87.801,0.976,1430,0.758,0.004,232.8,"tests performed",NA,NA,50,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/10","LV",1919968,11,0,1165,30,2278.75550980022,2134.36849172147,2432.91010600362,0,0,0,0.00118687160921444,0.001111668783918,0.00126716179957355,0,0,0,"2020-W28","2020-07-10","LV","Latvia",3,0.0520842014033567,NA,"LV","Latvia",NA,NA,NA,NA,NA,"2020-07-10",6,12,82,-10,-31,3
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-07-11,3,1,2,1,1,1,2,1,0,NA,1,1,0,NA,2,0,NA,2,0,0,2,1,3,2,0,0,1,0,0,NA,NA,1173,30,50,50,63.1,63.1,50.83,50.83,50.96,50.96,50,50,8,0,7.14285714285714,0,1919968,"LV","LVA","Europe","Latvia","2020-07-11",1173,8,7.143,30,0,0,621.885,4.241,3.787,15.905,0,0,1.27,NA,NA,3,1.59,NA,NA,NA,NA,1870,167480,88.792,0.991,1528,0.81,0.005,213.9,"tests performed",NA,NA,50,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/11","LV",1919968,8,0,1173,30,2288.05528655837,2143.06883235615,2442.85060531255,0,0,0,0.00119171532367121,0.00111620028685694,0.00127233922925411,0,0,0,"2020-W28","2020-07-11","LV","Latvia",3,0.0520842014033567,NA,"LV","Latvia",NA,NA,NA,NA,NA,"2020-07-11",1,12,112,3,3,-5
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-07-12,3,1,2,1,1,1,2,1,0,NA,1,1,0,NA,2,0,NA,2,0,0,2,1,3,2,0,0,1,0,0,NA,NA,1173,30,50,50,63.1,63.1,50.83,50.83,50.96,50.96,50,50,0,0,7,0,1919968,"LV","LVA","Europe","Latvia","2020-07-12",1173,0,7,30,0,0,621.885,0,3.711,15.905,0,0,1.23,NA,NA,3,1.59,NA,NA,0.982,0.521,1467,168947,89.57,0.778,1589,0.842,0.004,227,"tests performed",NA,NA,50,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/12","LV",1919968,0,0,1173,30,2280.38616197106,2135.87222953737,2434.67796237767,0,0,0,0.00118772092137528,0.00111245199375061,0.00126808257344793,0,0,0,"2020-W28","2020-07-12","LV","Latvia",3,0.0520842014033567,NA,"LV","Latvia",NA,NA,NA,NA,NA,"2020-07-12",9,18,166,7,11,-8
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-07-13,3,1,2,1,1,1,2,1,0,NA,1,1,0,NA,2,0,NA,2,0,0,2,1,3,2,0,0,1,0,0,NA,NA,1174,31,50,50,63.1,63.1,50.83,50.83,50.96,50.96,50,50,1,1,6.71428571428571,0.142857142857143,1919968,"LV","LVA","Europe","Latvia","2020-07-13",1174,1,6.714,31,1,0.143,622.415,0.53,3.56,16.435,0.53,0.076,1.2,NA,NA,4,2.121,NA,NA,NA,NA,996,169943,90.098,0.528,1632,0.865,0.004,243.1,"tests performed",NA,NA,50,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,"2020/07/13","LV",1919968,49,0,126,8,1173,30,446,1170,0.000610947682461374,2.55212586876448e-05,0.000232295538258971,0.000609385156419274,"2020/07/13","LV",1919968,1,1,1174,31,2349.63677816498,2205.3634700842,2503.34834334348,0,0,0,0.00122378955178679,0.00114864595143471,0.00130384899297461,0,0,0,"2020-W29","2020-07-13","LV","Latvia",4,0.0520842014033567,NA,"LV","Latvia",NA,NA,NA,NA,NA,"2020-07-13",11,13,113,-4,-32,2
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-07-14,3,1,2,1,1,1,2,1,0,NA,1,1,0,NA,2,0,NA,2,0,0,2,1,3,2,0,0,1,0,0,NA,NA,1174,31,50,50,63.1,63.1,50.83,50.83,50.96,50.96,50,50,0,0,5.71428571428571,0.142857142857143,1919968,"LV","LVA","Europe","Latvia","2020-07-14",1174,0,5.714,31,0,0.143,622.415,0,3.03,16.435,0,0.076,1.18,NA,NA,3,1.59,NA,NA,NA,NA,2135,172078,91.23,1.132,1685,0.893,0.003,294.9,"tests performed",NA,NA,50,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/14","LV",1919968,0,0,1174,31,2340.75614298817,2197.01109991032,2493.90607137146,0,0,0,0.0012191641438754,0.0011442956861314,0.00129893106102365,0,0,0,"2020-W29","2020-07-14","LV","Latvia",3,0.0520842014033567,NA,"LV","Latvia",NA,NA,NA,NA,NA,"2020-07-14",12,16,157,-2,-32,1
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-07-15,3,1,2,1,1,1,2,1,0,NA,1,1,0,NA,2,0,NA,2,0,0,2,1,3,2,0,0,1,0,0,NA,NA,1178,31,50,50,63.1,63.1,50.83,50.83,50.96,50.96,50,50,4,0,5.28571428571429,0.142857142857143,1919968,"LV","LVA","Europe","Latvia","2020-07-15",1178,4,5.286,31,0,0.143,624.535,2.121,2.802,16.435,0,0.076,1.17,NA,NA,3,1.59,NA,NA,NA,NA,1979,174057,92.279,1.049,1715,0.909,0.003,324.4,"tests performed",NA,NA,50,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/15","LV",1919968,4,0,1178,31,2340.15772148352,2196.4359174525,2493.28383218691,0,0,0,0.00121885246081368,0.00114399610694163,0.00129860697271356,0,0,0,"2020-W29","2020-07-15","LV","Latvia",3,0.0520842014033567,NA,"LV","Latvia",NA,NA,NA,NA,NA,"2020-07-15",14,16,172,1,-31,0
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-07-16,3,1,2,1,1,1,2,1,0,NA,1,1,0,NA,2,0,NA,2,0,0,2,1,3,2,0,0,1,0,0,NA,NA,1179,31,50,50,63.1,63.1,50.83,50.83,50.96,50.96,50,50,1,0,3.57142857142857,0.142857142857143,1919968,"LV","LVA","Europe","Latvia","2020-07-16",1179,1,3.571,31,0,0.143,625.066,0.53,1.893,16.435,0,0.076,1.16,NA,NA,3,1.59,NA,NA,NA,NA,1639,175696,93.148,0.869,1704,0.903,0.002,477.2,"tests performed",NA,NA,50,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/16","LV",1919968,1,0,1179,31,2334.02835260929,2190.66960705855,2486.76858127354,0,0,0,0.00121566002798447,0.0011409927702225,0.00129521355630591,0,0,0,"2020-W29","2020-07-16","LV","Latvia",3,0.0520842014033567,NA,"LV","Latvia",NA,NA,NA,NA,NA,"2020-07-16",12,17,157,0,-31,0
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-07-17,3,1,2,1,1,1,2,1,0,NA,1,1,0,NA,2,0,NA,2,0,0,2,1,3,2,0,0,1,0,0,NA,NA,1185,31,50,50,63.1,63.1,50.83,50.83,50.96,50.96,50,50,6,0,2.85714285714286,0.142857142857143,1919968,"LV","LVA","Europe","Latvia","2020-07-17",1185,6,2.857,31,0,0.143,628.247,3.181,1.515,16.435,0,0.076,1.16,NA,NA,2,1.06,NA,NA,NA,NA,2189,177885,94.309,1.161,1754,0.93,0.002,613.9,"tests performed",NA,NA,50,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/17","LV",1919968,6,0,1185,31,2338.15659263618,2194.53429537198,2491.17831661015,0,0,0,0.00121781018883449,0.00114300566226727,0.00129751033173998,0,0,0,"2020-W29","2020-07-17","LV","Latvia",2,0.0520842014033567,NA,"LV","Latvia",NA,NA,NA,NA,NA,"2020-07-17",12,15,175,-1,-32,-2
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-07-18,3,1,2,1,1,1,2,1,0,NA,1,1,0,NA,2,0,NA,2,0,0,2,1,3,2,0,0,1,0,0,NA,NA,1189,31,50,50,63.1,63.1,50.83,50.83,50.96,50.96,50,50,4,0,2.28571428571429,0.142857142857143,1919968,"LV","LVA","Europe","Latvia","2020-07-18",1189,4,2.286,31,0,0.143,630.367,2.121,1.212,16.435,0,0.076,1.15,NA,NA,3,1.59,NA,NA,NA,NA,1751,179636,95.237,0.928,1737,0.921,0.001,759.8,"tests performed",NA,NA,50,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/18","LV",1919968,4,0,1189,31,2338.57938575451,2194.91787703895,2491.64381077156,9.16377490654804,9.16377490654804,9.16377490654804,0.00121803039725376,0.00114320544771525,0.00129775278065653,4.77287897847675e-06,4.77287897847675e-06,4.77287897847675e-06,"2020-W29","2020-07-18","LV","Latvia",3,0.0520842014033567,NA,"LV","Latvia",NA,NA,NA,NA,NA,"2020-07-18",5,15,210,14,2,-10
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-07-19,3,1,2,1,1,1,2,1,0,NA,1,1,0,NA,2,0,NA,2,0,0,2,1,3,2,0,0,1,0,0,NA,NA,1192,31,50,50,63.1,63.1,50.83,50.83,50.96,50.96,50,50,3,0,2.71428571428571,0.142857142857143,1919968,"LV","LVA","Europe","Latvia","2020-07-19",1192,3,2.714,31,0,0.143,631.958,1.59,1.439,16.435,0,0.076,1.14,NA,NA,3,1.59,NA,NA,0.982,0.521,1292,180928,95.922,0.685,1712,0.908,0.002,630.8,"tests performed",NA,NA,50,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/19","LV",1919968,3,0,1192,31,2337.06934789805,2193.48746227739,2490.04985477046,69.7850890928689,78.948863999417,78.948863999417,0.00121724390609534,0.00114246042760993,0.00129692258140264,3.63470063526418e-05,4.11198853311185e-05,4.11198853311185e-05,"2020-W29","2020-07-19","LV","Latvia",3,0.0520842014033567,NA,"LV","Latvia",NA,NA,NA,NA,NA,"2020-07-19",14,22,250,16,9,-12
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-07-20,3,1,2,1,1,1,2,1,0,NA,1,1,0,NA,2,0,NA,2,0,0,2,1,3,2,0,0,1,0,0,NA,NA,1192,31,50,50,63.1,63.1,50.83,50.83,50.96,50.96,50,50,0,0,2.57142857142857,0,1919968,"LV","LVA","Europe","Latvia","2020-07-20",1192,0,2.571,31,0,0,631.958,0,1.363,16.435,0,0,1.14,NA,NA,3,1.59,NA,NA,NA,NA,1297,182225,96.609,0.688,1755,0.93,0.001,682.6,"tests performed",NA,NA,50,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,"2020/07/20","LV",1919968,19,1,126,7,1192,31,380,1161,0.000620843680728012,9.89599826663778e-06,0.000197919965332756,0.000604697578292972,"2020/07/20","LV",1919968,0,0,1192,31,2329.70139211492,2186.56240538933,2482.21068973139,0,78.948863999417,78.948863999417,0.00121340636516594,0.00113885356703306,0.00129283961489535,0,4.11198853311185e-05,4.11198853311185e-05,"2020-W30","2020-07-20","LV","Latvia",3,0.0520842014033567,NA,"LV","Latvia",NA,NA,NA,NA,NA,"2020-07-20",12,15,159,-2,-34,1
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-07-21,3,1,2,1,1,1,2,1,0,NA,1,1,0,NA,2,0,NA,2,0,0,2,1,3,2,0,0,1,0,0,NA,NA,1193,31,50,50,63.1,63.1,50.83,50.83,50.96,50.96,50,50,1,0,2.71428571428571,0,1919968,"LV","LVA","Europe","Latvia","2020-07-21",1193,1,2.714,31,0,0,632.488,0.53,1.439,16.435,0,0,1.14,NA,NA,2,1.06,NA,NA,NA,NA,1385,183610,97.344,0.734,1647,0.873,0.002,606.9,"tests performed",NA,NA,50,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/21","LV",1919968,1,0,1193,31,2324.46462058994,2181.63447519566,2476.64575977593,0,78.948863999417,78.948863999417,0.00121067883453783,0.00113628689394597,0.00128994116556939,0,4.11198853311185e-05,4.11198853311185e-05,"2020-W30","2020-07-21","LV","Latvia",2,0.0520842014033567,NA,"LV","Latvia",NA,NA,NA,NA,NA,"2020-07-21",11,14,120,-6,-34,2
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-07-22,3,1,2,1,1,1,2,1,0,NA,1,1,0,NA,2,0,NA,2,0,0,2,1,3,2,0,0,1,0,0,NA,NA,1197,31,50,50,63.1,63.1,50.83,50.83,50.96,50.96,50,50,4,0,2.71428571428571,0,1919968,"LV","LVA","Europe","Latvia","2020-07-22",1197,4,2.714,31,0,0,634.609,2.121,1.439,16.435,0,0,1.15,NA,NA,2,1.06,NA,NA,NA,NA,1613,185223,98.199,0.855,1595,0.846,0.002,587.7,"tests performed",NA,NA,50,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/22","LV",1919968,4,0,1197,31,2325.41893201247,2182.52051925308,2477.67347965767,0,78.948863999417,78.948863999417,0.00121117588002116,0.00113674838291736,0.00129047644526246,0,4.11198853311185e-05,4.11198853311185e-05,"2020-W30","2020-07-22","LV","Latvia",2,0.0520842014033567,NA,"LV","Latvia",NA,NA,NA,NA,NA,"2020-07-22",11,13,106,-6,-33,3
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-07-23,3,1,2,1,1,1,2,1,0,NA,1,1,0,NA,2,0,NA,2,0,0,2,1,3,2,0,0,1,0,0,NA,NA,1203,31,50,50,63.1,63.1,50.83,50.83,50.96,50.96,50,50,6,0,3.42857142857143,0,1919968,"LV","LVA","Europe","Latvia","2020-07-23",1203,6,3.429,31,0,0,637.79,3.181,1.818,16.435,0,0,1.16,NA,NA,2,1.06,NA,NA,NA,NA,1752,186975,99.128,0.929,1611,0.854,0.002,469.8,"tests performed",NA,NA,50,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/23","LV",1919968,6,0,1203,31,2330.54688605025,2187.32056905196,2483.15169935637,0,78.948863999417,78.948863999417,0.00121384673393007,0.00113924845052207,0.00129332973224365,0,4.11198853311185e-05,4.11198853311185e-05,"2020-W30","2020-07-23","LV","Latvia",2,0.0520842014033567,NA,"LV","Latvia",NA,NA,NA,NA,NA,"2020-07-23",7,11,93,-8,-33,4
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-07-24,3,1,2,1,1,1,2,1,0,NA,1,1,0,NA,2,0,NA,2,0,0,2,1,3,2,0,0,1,0,0,NA,NA,1205,31,50,50,63.1,63.1,50.83,50.83,50.96,50.96,50,50,2,0,2.85714285714286,0,1919968,"LV","LVA","Europe","Latvia","2020-07-24",1205,2,2.857,31,0,0,638.85,1.06,1.515,16.435,0,0,1.16,NA,NA,3,1.59,NA,NA,NA,NA,1510,188485,99.928,0.801,1514,0.803,0.002,529.9,"tests performed",NA,NA,50,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/24","LV",1919968,2,0,1205,31,2327.97727336523,2184.89935177405,2480.4246387389,0,78.948863999417,78.948863999417,0.00121250837168392,0.00113798737883863,0.00129190936449925,0,4.11198853311185e-05,4.11198853311185e-05,"2020-W30","2020-07-24","LV","Latvia",3,0.0520842014033567,NA,"LV","Latvia",NA,NA,NA,NA,NA,"2020-07-24",5,10,76,-11,-33,3
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-07-25,3,1,2,1,1,1,2,1,0,NA,1,1,0,NA,2,0,NA,2,0,0,2,1,3,2,0,0,1,0,0,NA,NA,1206,31,50,50,63.1,63.1,50.83,50.83,50.96,50.96,50,50,1,0,2.42857142857143,0,1919968,"LV","LVA","Europe","Latvia","2020-07-25",1206,1,2.429,31,0,0,639.38,0.53,1.288,16.435,0,0,1.17,NA,NA,3,1.59,NA,NA,NA,NA,1240,189725,100.586,0.657,1441,0.764,0.002,593.2,"tests performed",NA,NA,50,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/25","LV",1919968,1,0,1206,31,2323.41743191782,2180.61030368078,2475.57693083791,0,78.948863999417,78.948863999417,0.00121013341468078,0.00113575346239145,0.00128938447455266,0,4.11198853311185e-05,4.11198853311185e-05,"2020-W30","2020-07-25","LV","Latvia",3,0.0520842014033567,NA,"LV","Latvia",NA,NA,NA,NA,NA,"2020-07-25",1,11,125,3,1,-5
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-07-26,3,1,2,1,1,1,2,1,0,NA,1,1,0,NA,2,0,NA,2,0,0,2,1,3,2,0,0,1,0,0,NA,NA,1219,31,50,50,63.1,63.1,50.83,50.83,50.96,50.96,50,50,13,0,3.85714285714286,0,1919968,"LV","LVA","Europe","Latvia","2020-07-26",1219,13,3.857,31,0,0,646.272,6.892,2.045,16.435,0,0,1.18,NA,NA,2,1.06,NA,NA,0.982,0.521,1345,191070,101.299,0.713,1449,0.768,0.003,375.7,"tests performed",NA,NA,50,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/26","LV",1919968,13,0,1219,31,2341.99590963634,2198.03738704637,2495.38286886183,0,78.948863999417,78.948863999417,0.00121980986643337,0.00114483021959031,0.00129970023920285,0,4.11198853311185e-05,4.11198853311185e-05,"2020-W30","2020-07-26","LV","Latvia",2,0.0520842014033567,NA,"LV","Latvia",NA,NA,NA,NA,NA,"2020-07-26",14,22,237,18,11,-11
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-07-27,3,1,2,1,1,1,2,1,0,NA,1,1,0,NA,2,0,NA,2,0,0,2,1,3,2,0,0,1,0,0,NA,NA,1219,31,50,50,63.1,63.1,50.83,50.83,50.96,50.96,50,50,0,0,3.85714285714286,0,1919968,"LV","LVA","Europe","Latvia","2020-07-27",1219,0,3.857,31,0,0,646.272,0,2.045,16.435,0,0,1.16,NA,NA,2,1.06,NA,NA,NA,NA,801,191871,101.723,0.425,1378,0.731,0.003,357.3,"tests performed",NA,NA,50,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,"2020/07/27","LV",1919968,27,0,131,6,1219,31,340,1080,0.000634906415106918,1.40627343789063e-05,0.000177086284771413,0.000562509375156253,"2020/07/27","LV",1919968,0,0,1219,31,2335.40841477216,2191.84228251805,2488.37815899908,0,78.948863999417,78.948863999417,0.00121637882234087,0.00114160354887063,0.00129605189201022,0,4.11198853311185e-05,4.11198853311185e-05,"2020-W31","2020-07-27","LV","Latvia",2,0.104168402806713,NA,"LV","Latvia",NA,NA,NA,NA,NA,"2020-07-27",9,12,127,-4,-34,2
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-07-28,3,1,2,1,1,1,2,1,0,NA,1,1,0,NA,2,0,NA,2,0,0,2,1,3,2,0,0,1,0,0,NA,NA,1220,31,50,50,63.1,63.1,50.83,50.83,50.96,50.96,50,50,1,0,3.85714285714286,0,1919968,"LV","LVA","Europe","Latvia","2020-07-28",1220,1,3.857,31,0,0,646.802,0.53,2.045,16.435,0,0,1.16,NA,NA,2,1.06,NA,NA,NA,NA,1574,193445,102.558,0.834,1405,0.745,0.003,364.3,"tests performed",NA,NA,50,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/28","LV",1919968,1,0,1220,31,2330.34066147626,2187.07674003141,2482.98905069587,0,78.948863999417,78.948863999417,0.00121373932350761,0.00113912145412393,0.00129324501798773,0,4.11198853311185e-05,4.11198853311185e-05,"2020-W31","2020-07-28","LV","Latvia",2,0.104168402806713,NA,"LV","Latvia",NA,NA,NA,NA,NA,"2020-07-28",10,13,167,-3,-33,2
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-07-29,3,1,2,1,1,1,2,1,0,NA,1,1,0,NA,2,0,NA,2,0,0,2,1,3,2,0,0,1,0,0,NA,NA,1224,31,50,50,63.1,63.1,50.83,50.83,50.96,50.96,50,50,4,0,3.85714285714286,0,1919968,"LV","LVA","Europe","Latvia","2020-07-29",1224,4,3.857,31,0,0,648.923,2.121,2.045,16.435,0,0,1.16,NA,NA,3,1.59,NA,NA,NA,NA,1886,195331,103.558,1,1444,0.766,0.003,374.4,"tests performed",NA,NA,50,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/29","LV",1919968,4,0,1224,31,2330.95087683534,2187.63708120366,2483.653269961,0,78.948863999417,78.948863999417,0.00121405714930423,0.00113941330334863,0.00129359097128754,0,4.11198853311185e-05,4.11198853311185e-05,"2020-W31","2020-07-29","LV","Latvia",3,0.104168402806713,NA,"LV","Latvia",NA,NA,NA,NA,NA,"2020-07-29",9,11,133,-5,-33,2
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-07-30,3,1,2,1,1,1,2,1,0,NA,1,1,0,NA,2,0,NA,2,0,0,2,1,3,2,0,0,1,0,0,NA,NA,1228,31,50,50,63.1,63.1,50.83,50.83,50.96,50.96,50,50,4,0,3.57142857142857,0,1919968,"LV","LVA","Europe","Latvia","2020-07-30",1228,4,3.571,31,0,0,651.044,2.121,1.893,16.435,0,0,1.16,NA,NA,5,2.651,NA,NA,NA,NA,1704,197035,104.461,0.903,1437,0.762,0.002,402.4,"tests performed",NA,NA,50,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/30","LV",1919968,4,0,1228,31,2331.6593507781,2188.29277848036,2484.41862146361,0,69.7850890928689,78.948863999417,0.00121442615229946,0.00113975481803882,0.00129398959850561,0,3.63470063526418e-05,4.11198853311185e-05,"2020-W31","2020-07-30","LV","Latvia",5,0.104168402806713,NA,"LV","Latvia",NA,NA,NA,NA,NA,"2020-07-30",5,8,76,-10,-34,4
