"countryname.x","countrycode.x","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","countrycode2","population.x","cases.x","deaths.x","cases_prev_week","deaths_prev_week.x","cases_infected.x","cum_deaths.x","cases_contagious.x","cases_active.x","p_cases_infected.x","p_cases","p_cases_contagious.x","p_cases_active.x","countrycode.y","population.y","cases.y","deaths.y","cum_cases","cum_deaths.y","deaths_prev_week.y","cases_infected.y","cases_infected_low","cases_infected_high","cases_daily","cases_contagious.y","cases_active.y","p_cases_infected.y","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious.y","p_cases_active.y","year_week","countrycode","countryname.y","hosp_occupancy","icu_occupancy","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population.x.x","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_nottooworried_past_smooth","pct_worried_ill_covid19_notworried_past_smooth","pct_enough_toeat_very_worried_past_smooth","pct_enough_toeat_somewhat_worried_past_smooth","pct_enough_toeat_nottoo_worried_past_smooth","pct_enough_toeat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_nottoo_worried_past_smooth","pct_finances_not_worried_past_smooth","population.y.y"
"Finland","FIN",NA,NA,"NAT_TOTAL",2020-12-05,1,1,1,1,2,0,4,0,0,NA,0,NA,0,NA,3,2,1,1,0,0,2,1,2,1,0,0,1,1,0,NA,NA,27218,415,44.91,44.91,50.71,50.71,46.39,46.39,41.99,41.99,75,75,"FI",5517919,316,7,2992,22,26758,415,5119,7339,0.00484929191602849,5.72679664199493e-05,0.000927704810454811,0.00133003039732914,"FI",5517919,316,7,26758,415,22,36682.4625154728,36443.9602820675,36922.5255922909,427.026155127554,4205.94835078483,5612.28003212371,0.00664787984663654,0.00660465662545382,0.0066913859359463,7.73889857983697e-05,0.000762234521888566,0.00101710083676903,"2020-W49","FI","Finland",NA,NA,"FIN","Finland",526,0.00581,0.004996,0.007605,0.003788,0.006718,0.00537,0.009506,0.004231,0.678874,0.030692,0.695817,0.02006,0.427614,0.032521,0.442966,0.021659,0.143601,0.023052,0.205323,0.017613,0.00715647470697903,0.0100558533846237,0.00756411243548071,0.0116651043624751,0.702122997279325,0.705831399152008,0.401318518537846,0.419403842310335,0.176640477594666,0.211231541310072,5517919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","FIN",NA,NA,"NAT_TOTAL",2020-12-06,1,1,1,1,2,0,4,0,0,NA,0,NA,0,NA,3,2,1,1,0,0,2,1,2,1,0,0,1,1,0,NA,NA,27631,415,44.91,44.91,50.71,50.71,46.39,46.39,41.99,41.99,75,75,"FI",5517919,460,0,2911,22,27218,415,5282,7571,0.00493265667727272,8.33647612442299e-05,0.000957244932373962,0.00137207523343492,"FI",5517919,460,0,27218,415,22,36675.2490320141,36436.7379747278,36915.321357614,0,3438.59795905848,5612.28003212371,0.00664657256331855,0.0066033477430038,0.00669008032876415,0,0.00062316934319958,0.00101710083676903,"2020-W49","FI","Finland",NA,NA,"FIN","Finland",470,0.014322,0.007678,0.008511,0.004237,0.016923,0.008335,0.012766,0.005178,0.678114,0.03019,0.687234,0.021385,0.42319,0.031926,0.453191,0.022962,0.181196,0.02489,0.191489,0.01815,0.0075785822087197,0.0099128160042883,0.00828238608915878,0.0125842489577552,0.69207925718068,0.69886069573273,0.409292252254955,0.425977939442196,0.176251872945416,0.206973840955224,5517919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","FIN",NA,NA,"NAT_TOTAL",2020-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,27881,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FI",5517919,413,0,3002,22,27631,415,5342,7696,0.00500750373465069,7.48470573779717e-05,0.000968118596884079,0.00139472870116433,"FI",5517919,413,0,27631,415,22,36599.4486516436,36361.3763963017,36839.0796598265,0,3392.8674023116,5340.07608418415,0.00663283543155374,0.00658969013432451,0.00667626321804045,0,0.000614881697667473,0.000967769929965291,"2020-W49","FI","Finland",NA,NA,"FIN","Finland",433,0.008149,0.005808,0.009238,0.004598,0.009559,0.006286,0.011547,0.005134,0.653273,0.030748,0.688222,0.022261,0.410467,0.031781,0.461894,0.023959,0.186565,0.025168,0.207852,0.0195,0.00757936336675323,0.0100227382808869,0.00837598881692092,0.0123677974125397,0.668066898303674,0.693379624848146,0.411225175530624,0.43792138594388,0.176650674927361,0.206695687924796,5517919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","FIN",NA,NA,"NAT_TOTAL",2020-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28242,424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FI",5517919,250,9,2969,25,27881,424,5229,7595,0.00505281067010951,4.53069354588206e-05,0.000947639862056692,0.00137642469923897,"FI",5517919,250,9,27881,424,25,37095.6338788713,36857.9751310413,37334.8250407912,322.944016110487,3327.2126935524,5467.5878933467,0.00672275795981624,0.00667968760161962,0.00676610603395794,5.85264147789206e-05,0.000602983243058189,0.000990878607197151,"2020-W49","FI","Finland",NA,NA,"FIN","Finland",475,0.00481,0.004436,0.006316,0.003635,0.003851,0.003971,0.004211,0.002971,0.652673,0.030524,0.656842,0.021784,0.357015,0.030716,0.393684,0.022417,0.192177,0.02526,0.2,0.018353,0.00734476333207842,0.00913046810081539,0.00794357298816394,0.00869590676495089,0.653820877016732,0.670137216554649,0.395425208179401,0.423746066529923,0.17766114074297,0.20480461173829,5517919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","FIN",NA,NA,"NAT_TOTAL",2020-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28732,433,NA,44.91,NA,50.71,NA,46.39,NA,41.99,NA,75,"FI",5517919,361,1,2780,26,28242,425,5094,7495,0.00511823388491205,6.5423214802537e-05,0.000923174116908929,0.00135830192505544,"FI",5517919,361,1,28242,425,26,37040.1549444988,36803.2001844344,37278.6353207605,34.7484129154618,3140.70913753366,5089.88356337563,0.00671270363782049,0.00666976086173691,0.00675592289788243,6.29737640502911e-06,0.000569183624756663,0.000922428104395086,"2020-W49","FI","Finland",NA,NA,"FIN","Finland",472,0.011375,0.006363,0.008475,0.004219,0.005961,0.004619,0.006356,0.003658,0.671463,0.028184,0.688559,0.021315,0.374889,0.029049,0.400424,0.022553,0.162382,0.02213,0.188559,0.018005,0.00758654431045323,0.00903594553997048,0.00774516541573215,0.0072287508306576,0.660390590952186,0.676346518054094,0.388659731403791,0.415752769124644,0.174818932289861,0.200723571572588,5517919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","FIN",NA,NA,"NAT_TOTAL",2020-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29572,442,NA,44.91,NA,50.71,NA,46.39,NA,41.99,NA,75,"FI",5517919,490,8,2850,25,28732,433,4966,7516,0.00520703547841134,8.88015934992884e-05,0.000899976965954013,0.00136210770763398,"FI",5517919,490,8,28732,433,25,37772.4854818888,37533.9932732179,38012.4930777763,732.330537389993,3056.7149278882,5507.04897133692,0.00684542224738869,0.00680220084296596,0.00688891828201471,0.000132718609568207,0.000553961543815377,0.000998030049251705,"2020-W49","FI","Finland",NA,NA,"FIN","Finland",422,0.003015,0.003584,0.007109,0.00409,0.003015,0.003584,0.007109,0.00409,0.646664,0.031251,0.684834,0.022615,0.42799,0.032348,0.450237,0.024219,0.146883,0.023143,0.182464,0.018801,0.00722861091061685,0.00848830035686543,0.00735237875780431,0.00655133189024721,0.651416112982377,0.678479919709392,0.39889267238342,0.424478573987733,0.170233849303872,0.195834472287778,5517919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","FIN",NA,NA,"NAT_TOTAL",2020-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30073,453,NA,44.91,NA,50.71,NA,46.39,NA,41.99,NA,75,"FI",5517919,840,9,3130,34,29572,442,5265,7933,0.00535926678155297,0.000152231303141637,0.000954164060762762,0.0014376796759793,"FI",5517919,840,9,29572,442,34,39057.9733968684,38814.8917837373,39302.5773296024,1285.48791497968,4110.56583421816,6581.45923218045,0.00707838831937701,0.00703433518754757,0.0071227173377504,0.000232966071988312,0.00074494856380062,0.00119274299462904,"2020-W49","FI","Finland",NA,NA,"FIN","Finland",434,0.00703,0.005974,0.004608,0.003251,0.00703,0.005974,0.004608,0.003251,0.745101,0.031162,0.762673,0.020422,0.384374,0.034783,0.421659,0.023704,0.21358,0.029305,0.205069,0.019381,0.00716991589379179,0.00724881654715338,0.0072763770232433,0.00526628088929905,0.691809158434914,0.720608721990023,0.394244908693671,0.422872177223323,0.174526847209653,0.196644735290502,5517919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","FIN",NA,NA,"NAT_TOTAL",2020-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30450,453,NA,44.91,NA,50.71,NA,46.39,NA,41.99,NA,75,"FI",5517919,501,11,3315,38,30073,453,5444,8137,0.00545006188021245,9.07950986594765e-05,0.000986603826551278,0.00147465013531369,"FI",5517919,501,11,30073,453,38,40062.0291799962,39816.9348443376,40308.6322011829,1004.05578312773,5114.62161734589,6818.16462358183,0.0072603510816299,0.00721593318864187,0.00730504239028932,0.000181962762252895,0.000926911326053516,0.00123564057819294,"2020-W49","FI","Finland",NA,NA,"FIN","Finland",471,0.003567,0.00397,0.004246,0.002996,0.003567,0.00397,0.004246,0.002996,0.664908,0.031437,0.700637,0.021103,0.377461,0.032285,0.373673,0.022291,0.193955,0.026333,0.171975,0.017388,0.00689535406726509,0.00618551908720057,0.00697728971208114,0.00435843339561319,0.680749561438126,0.715351467663238,0.388422190214578,0.406484883096528,0.175808778164593,0.190383179064868,5517919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","FIN",NA,NA,"NAT_TOTAL",2020-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30810,453,NA,44.91,NA,50.71,NA,46.39,NA,41.99,NA,75,"FI",5517919,377,0,3232,38,30450,453,5538,8161,0.00551838473888435,6.83228586719015e-05,0.00100363923428379,0.00147899960111774,"FI",5517919,377,0,30450,453,38,39903.2968965582,39659.1222825827,40148.974852985,0,5019.16035395572,6772.43406683495,0.00723158438834608,0.00718733317444179,0.00727610804960802,0,0.000909611096856572,0.00122735293266084,"2020-W49","FI","Finland",NA,NA,"FIN","Finland",455,0.001399,0.002493,0.002198,0.002195,0.001399,0.002493,0.002198,0.002195,0.708437,0.030309,0.714286,0.021179,0.355323,0.031918,0.384615,0.022808,0.171341,0.025129,0.195604,0.018596,0.00652312348108131,0.00487474637937365,0.00657954564903616,0.00325019581634095,0.695562779762286,0.71888391141051,0.377918855957417,0.398013586231739,0.174494499777537,0.190062275167073,5517919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","FIN",NA,NA,"NAT_TOTAL",2020-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31110,461,NA,44.91,NA,50.71,NA,46.39,NA,41.99,NA,75,"FI",5517919,360,0,3179,38,30810,453,5348,8158,0.00558362672594505,6.52419870607017e-05,0.000969205963335091,0.00147845591789223,"FI",5517919,360,0,30810,453,38,39708.2933441047,39465.260945098,39952.8223693987,0,4734.68681292839,6383.83534196526,0.00719624433488507,0.00715220012202028,0.00724055977795228,0,0.000858056599404303,0.00115692806327263,"2020-W49","FI","Finland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland","FIN",NA,NA,"NAT_TOTAL",2020-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.91,NA,50.71,NA,46.39,NA,41.99,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-W49","FI","Finland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-W12","FI","Finland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-W36","FI","Finland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
