"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-07-21,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,2,1,0,0,3,0,NA,NA,NA,369834,5206,73.61,73.61,76.9,76.9,67.78,67.78,64.74,64.74,87.5,87.5,9440,134,11172.1428571429,113.857142857143,18801310,"US_FL","2020/07/21","US",329064917,9440,134,369834,5206,566038.543400478,564761.853186819,567318.119676453,6383.87990078633,100016.915094776,127305.445226501,0.00172014248301188,0.00171626273118267,0.00172403100533641,1.94000623311246e-05,0.000303942808630602,0.000386870306282151,"2020/07/21","US_FL",18801310,9440,134,369834,5206,518623.188405797,5289.8550724638,131304.347826087,179710.144927536,0.0196706506089203,0.000276895599296007,0.0275844177031173,0.000281355664709736,0.00698378718430189,0.00955838422575535,"2020-07-21","US","USFL",21477737,0,NA,NA,NA,0.00578206306204685,0.00469755923614774,0.00686656688794597,0.0345875617065825,-0.0542264414177751,0.12340156483094,0.0666045323792403,-0.0154540991192219,0.148663163877703,"2020-07-21","US_FL",0.9337886,0.9615124,0.9573547,0.9888341,1.2059939,1.086273,1.2214681,1.0959811,31.0983805,30.3005612,26.8530975,26.2397374,NA,NA,5.7744325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-07-21",-23,-13,-23,-42,-38,12
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-07-22,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,2,1,0,0,3,0,NA,NA,NA,379619,5345,73.61,73.61,76.9,76.9,67.78,67.78,64.74,64.74,87.5,87.5,9785,139,11115.5714285714,117.714285714286,18801310,"US_FL","2020/07/22","US",329064917,9785,139,379619,5345,573510.283625963,572222.167942989,574801.298955448,7471.74022548494,95366.8372441326,125696.41319632,0.00174284845936938,0.00173893398652093,0.00174677174399436,2.27059763575007e-05,0.000289811621711507,0.000381980596236941,"2020/07/22","US_FL",18801310,9785,139,379619,5345,536376.811594203,17753.6231884058,136521.739130435,188188.405797101,0.0201910930674512,0.000284288701159653,0.0285286935641295,0.000944275861012119,0.00726128866182382,0.0100093241267285,"2020-07-22","US","USFL",21477737,0,NA,NA,NA,0.00578251087112129,0.00469801839516614,0.00686700334707643,0.0345389557852252,-0.0508271840751292,0.11990509564558,0.0666062636029454,-0.0124104014389647,0.145622928644855,"2020-07-22","US_FL",0.8560822,0.9583563,0.8560822,0.9804241,1.1011644,1.1024409,1.0694945,1.0964567,30.1511612,30.3255381,26.290696,26.2986718,NA,NA,5.7792262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-07-22",-24,-16,-27,-44,-37,12
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-07-23,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,2,1,0,0,3,0,NA,NA,NA,389868,5518,73.61,73.61,76.9,76.9,67.78,67.78,64.74,64.74,87.5,87.5,10249,173,10584.7142857143,120.142857142857,18801310,"US_FL","2020/07/23","US",329064917,10249,173,389868,5518,585420.51938776,584112.202156092,586731.767039255,11910.2357617962,98193.9248670025,132346.813556267,0.00177904264217799,0.00177506677855936,0.0017830274110906,3.61941828086044e-05,0.000298402898012377,0.000402190591336321,"2020/07/23","US_FL",18801310,10249,173,389868,5518,552681.15942029,16304.347826087,143043.47826087,197971.014492754,0.0207362146573829,0.000293490187651818,0.0293958856813855,0.000867192117256033,0.00760816550872623,0.0105296393970821,"2020-07-23","US","USFL",21477737,0,NA,NA,NA,0.00578300874956039,0.00469852704871738,0.00686749045040341,0.0344904181697987,-0.0474374419986635,0.116418278338261,0.0666079948716494,-0.00936671642016229,0.142582706163461,"2020-07-23","US_FL",0.7757618,0.9092647,0.7720105,0.9263501,1.0058967,1.0821797,1.059812,1.0812743,29.2334529,30.1736128,25.261327,26.1762074,NA,NA,5.7735189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-07-23",-25,-16,-31,-43,-37,13
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-07-24,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,2,1,0,0,3,0,NA,NA,NA,402312,5653,73.61,73.61,76.9,76.9,67.78,67.78,64.74,64.74,87.5,87.5,12444,135,10724.4285714286,121.142857142857,18801310,"US_FL","2020/07/24","US",329064917,12444,135,402312,5653,596679.901090841,595351.313884026,598011.453175578,11259.3817030818,97723.7167960127,143606.195259349,0.00181325893544234,0.00180922147311142,0.00181730540778244,3.42162932643524e-05,0.000296973976098499,0.000436406884600674,"2020/07/24","US_FL",18801310,12444,135,402312,5653,561376.811594203,8695.65217391297,142753.623188406,200362.31884058,0.0213980834314205,0.000300670538382698,0.029858388143922,0.000462502462536545,0.00759274875997501,0.0106568275742796,"2020-07-24","US","USFL",21477737,0,NA,NA,NA,0.00578356206581075,0.00469908920739015,0.00686803492423136,0.0344419487643125,-0.0440572037115187,0.112941101240144,0.0666097261853535,-0.00632306546960518,0.139542517840312,"2020-07-24","US_FL",0.9105833,0.8938872,0.9859705,0.9130424,0.9915781,1.0680584,1.0430405,1.0752472,30.5667421,30.3413086,26.4861399,26.3402919,NA,NA,5.7792864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-07-24",-24,-13,-17,-43,-36,12
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-07-25,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,2,1,0,0,3,0,NA,NA,NA,414511,5777,73.61,73.61,76.9,76.9,67.78,67.78,64.74,64.74,87.5,87.5,12199,124,10991.7142857143,126,18801310,"US_FL","2020/07/25","US",329064917,12199,124,414511,5777,606428.831613856,605082.891005941,607777.766119214,9748.93052301463,103122.84271786,153355.125782364,0.00184288509739206,0.00183879489956671,0.00184698439341443,2.96261619497244e-05,0.000313381455726135,0.000466033046550398,"2020/07/25","US_FL",18801310,12199,124,414511,5777,574420.289855073,13043.4782608696,150217.391304348,206884.057971015,0.0220469211985761,0.000307265823498469,0.0305521418377269,0.000693753693804827,0.00798973004031888,0.0110037044211821,"2020-07-25","US","USFL",21477737,0,NA,NA,NA,0.00578417899224926,0.00469971120046734,0.00686864678403119,0.034393547472911,-0.0406864592486136,0.109473554194436,0.066611457544059,-0.00327947372302012,0.136502388811138,"2020-07-25","US_FL",0.7881424,0.855877,0.8048737,0.8756619,0.8601196,1.018154,0.8947419,1.0358692,29.7599433,30.0584851,24.9823506,25.9419029,NA,NA,5.825826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-07-25",-26,-14,-17,-44,-19,6
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-07-26,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,2,1,0,0,3,0,NA,NA,NA,423855,5854,73.61,73.61,76.9,76.9,67.78,67.78,64.74,64.74,87.5,87.5,9344,77,10544,124.571428571429,18801310,"US_FL","2020/07/26","US",329064917,9344,77,423855,5854,607055.110047054,605710.341807226,608402.863875033,626.278433198459,95270.272076954,153981.404215562,0.00184478830372262,0.00184070166862311,0.0018488840117679,1.90320633055653e-06,0.00028951816846812,0.000467936252880955,"2020/07/26","US_FL",18801310,9344,77,423855,5854,587608.695652174,13188.4057971014,157826.086956522,210362.31884058,0.0225439078447193,0.00031136128280423,0.0312536039059073,0.000701462068180432,0.00839441969503837,0.0111887054061967,"2020-07-26","US","USFL",21477737,0,NA,NA,NA,0.00578489853788309,0.00470043399359902,0.00686936308216715,0.0343452141998735,-0.0373252004964023,0.106015628896149,0.0666131889477669,-0.000235970893299492,0.133462348788833,"2020-07-26","US_FL",0.8010404,0.8289285,0.8157668,0.852748,0.91433,0.9865058,0.8963648,1.0056851,28.2840974,29.7506346,24.5795517,25.6770133,NA,NA,5.8361343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-07-26",-26,-16,-16,-45,-22,6
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-07-27,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,2,1,0,0,3,0,NA,NA,NA,432747,5931,73.61,73.61,76.9,76.9,67.78,67.78,64.74,64.74,87.5,87.5,8892,77,10336.1428571429,122.714285714286,18801310,"US_FL","2020/07/27","US",329064917,8892,77,432747,5931,607156.628515505,605814.136009944,608502.096003028,101.518468450289,88310.152535066,141135.000209802,0.00184509680962284,0.00184101709028418,0.00184918556967599,3.08505900221169e-07,0.000268366963394843,0.000428897135241562,"2020/07/27","US_FL",18801310,8892,77,432747,5931,593188.405797101,5579.71014492749,149927.536231884,205869.565217391,0.02301685361286,0.000315456742109991,0.0315503763193682,0.00029677241346095,0.00797431329156766,0.0109497458005528,"2020-07-27","US","USFL",21477737,0,NA,NA,NA,0.00578577883892042,0.00470131970889763,0.00687023796894322,0.034296948849614,-0.0339734216311221,0.10256731933035,0.0666149203964783,0.00280740763883081,0.130422433154126,"2020-07-27","US_FL",1.0518724,0.8730049,1.0601472,0.8916927,1.1531215,1.0333476,1.198833,1.0548283,27.4605801,29.5032818,24.0205416,25.4906884,NA,NA,5.8124673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-07-27",-24,-16,-24,-43,-38,11
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-07-28,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,2,1,0,0,3,0,NA,NA,NA,441977,6117,73.61,73.61,76.9,76.9,67.78,67.78,64.74,64.74,87.5,87.5,9230,186,10306.1428571429,130.142857142857,18801310,"US_FL","2020/07/28","US",329064917,9230,186,441977,6117,619039.380551278,617676.693874589,620405.0735175,11882.7520357737,82125.1056196048,140895.934169448,0.00188120747175026,0.0018770663840612,0.00188535769529482,3.61106621274176e-05,0.000249571137416648,0.000428170634092384,"2020/07/28","US_FL",18801310,9230,186,441977,6117,599782.608695652,6594.20289855078,140869.565217391,199927.536231884,0.0235077768517194,0.000325349669783648,0.0319011073534585,0.000350731034090219,0.0074925398930921,0.0106337024511528,"2020-07-28","US","USFL",21477737,0,NA,NA,NA,0.00578687836242066,0.00470242899370985,0.00687132773113147,0.0342487513266802,-0.0306311196905174,0.0991286223438777,0.0666166518901947,0.00585061940687181,0.127382684373518,"2020-07-28","US_FL",0.8363003,0.8587176,0.8418035,0.874833,0.8843297,0.9871562,0.8880058,1.0069409,28.5245517,29.1262956,24.6840004,25.1727753,NA,NA,5.8361769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-07-28",-24,-14,-26,-43,-37,12
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-07-29,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,2,1,0,0,3,0,NA,NA,NA,451423,6333,73.61,73.61,76.9,76.9,67.78,67.78,64.74,64.74,87.5,87.5,9446,216,10257.7142857143,141.142857142857,18801310,"US_FL","2020/07/29","US",329064917,9446,216,451423,6333,634354.864034673,632965.259632858,635747.519157461,15315.483483394,87374.2132953082,147128.269513915,0.00192774990970755,0.00192352702136539,0.00193198206892855,4.65424379572923e-05,0.000265522724488154,0.000447110165541942,"2020/07/29","US_FL",18801310,9446,216,451423,6333,619782.608695652,20000,142536.231884058,210144.927536232,0.0240101886517482,0.000336838230953056,0.0329648630172925,0.00106375566383406,0.0075811861984116,0.0111771428446333,"2020-07-29","US","USFL",21477737,0,NA,NA,NA,0.00578825564090975,0.00470381872608746,0.00687269255573204,0.0342006215357544,-0.0272982953289838,0.0956995384004927,0.0666183834289172,0.00889361299282247,0.124343153865012,"2020-07-29","US_FL",0.8774846,0.8617093,0.9033583,0.8815545,0.8944189,0.9574817,0.9127818,0.9845027,28.2400582,28.8525877,24.6072668,24.9300148,NA,NA,5.8715821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-07-29",-22,-14,-19,-42,-37,12
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-07-30,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,2,0,2,0,0,2,1,2,1,0,0,3,0,NA,NA,NA,461379,6586,73.61,73.61,76.9,76.9,67.78,67.78,64.74,64.74,87.5,87.5,9956,253,10215.8571428571,152.571428571429,18801310,"US_FL","2020/07/30","US",329064917,9956,253,461379,6586,654169.358077116,652743.992236148,655597.836421308,19814.4940424437,103803.591944026,155213.173782287,0.00198796445406885,0.00198363288978675,0.00199230547698073,6.02145443612991e-05,0.000315450194114817,0.00047167949472501,"2020/07/30","US_FL",18801310,9956,253,461379,6586,635144.927536232,15362.3188405797,139275.362318841,216521.739130435,0.0245397262212048,0.000350294740100557,0.0337819507011071,0.00081708768381457,0.0074077477749604,0.0115163113171601,"2020-07-30","US","USFL",21477737,0,NA,NA,NA,0.00578996929748729,0.00470553903273899,0.00687439956223558,0.0341525593816531,-0.023974953828633,0.0922800725919392,0.0666201150126467,0.011936325539645,0.121303904485648,"2020-07-30","US_FL",0.8121989,0.8676807,0.8344914,0.8913746,0.895064,0.9416614,0.9200594,0.9645443,27.1005757,28.5549106,23.0122886,24.616897,NA,NA,5.8701619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-07-30",-22,-11,-13,-40,-37,11
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-07-31,3,1,2,0,2,0,4,0,1,0,2,0,2,1,3,1,0,2,0,0,2,1,2,1,0,0,3,0,NA,NA,NA,470386,6843,73.61,73.61,76.9,76.9,64.44,64.44,64.74,64.74,62.5,62.5,9007,257,9724.85714285714,170,18801310,"US_FL","2020/07/31","US",329064917,9007,257,470386,6843,673058.669762203,671599.540122987,674520.969533583,18889.3116850863,116433.348572751,169752.680866206,0.00204536744876453,0.00204093327920152,0.00204981125208672,5.74029946956829e-05,0.000353830938996,0.000515863807098604,"2020/07/31","US_FL",18801310,9007,257,470386,6843,645869.565217391,10724.6376811594,137028.985507246,221666.666666667,0.0250187885844125,0.000363964000380825,0.0343523704049022,0.000570419703795077,0.00728826797213845,0.0117899586074942,"2020-07-31","US","USFL",21477737,0,NA,NA,NA,0.00579207807687334,0.004707629279207,0.00687652687453969,0.0341045647693258,-0.0206611064734806,0.0888702360121322,0.0666218466413844,0.014978679386153,0.118265013896616,"2020-07-31","US_FL",0.6953418,0.8392395,0.6962024,0.8528161,0.8782472,0.9256724,0.8699275,0.9400975,27.994134,28.2040143,24.446521,24.3365912,NA,NA,5.88246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-07-31",-22,-6,-13,-40,-37,11
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-08-01,2,1,2,0,2,0,4,0,1,0,2,0,2,1,3,1,0,2,0,0,2,1,2,1,0,0,3,0,NA,NA,NA,480028,7022,69.91,69.91,73.33,73.33,62.22,62.22,62.18,62.18,62.5,62.5,9642,179,9359.57142857143,177.857142857143,18801310,"US_FL","2020/08/01","US",329064917,9642,179,480028,7022,685255.399372224,683774.713417955,686739.291690888,12196.7296100212,125600.735872532,173470.561402123,0.00208243226175407,0.00207793258440235,0.00208694168297159,3.70648129895331e-05,0.000381689841073309,0.000527162126499566,"2020/08/01","US_FL",18801310,9642,179,480028,7022,662391.304347826,16521.7391304347,149057.971014493,232608.695652174,0.0255316251899469,0.000373484613572139,0.0352311250837216,0.000878754678819438,0.00792806304531401,0.0123719408728527,"2020-08-01","US","USFL",21477737,0,NA,NA,NA,0.00579464088242243,0.00471011301688211,0.00687916874796274,0.0340566376038563,-0.0173567724485266,0.0854700476562392,0.0666235783151318,0.018020577440929,0.115226579189335,"2020-08-01","US_FL",0.8025457,0.8419317,0.8160137,0.8550202,0.8477393,0.924147,0.8759905,0.9376191,28.0462495,27.9494247,24.4609029,24.2566929,NA,NA,5.8829039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-08-01",-28,-11,-30,-46,-22,7
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-08-02,2,1,2,0,2,0,4,0,1,0,2,0,2,1,3,1,0,2,0,0,2,1,2,1,0,0,3,0,NA,NA,NA,487132,7084,69.91,69.91,73.33,73.33,62.22,62.22,62.18,62.18,62.5,62.5,7104,62,9039.57142857143,175.714285714286,18801310,"US_FL","2020/08/02","US",329064917,7104,62,487132,7084,682705.239547984,681231.627566261,684182.039185982,0,119216.855971745,166408.923391785,0.00207468254523159,0.00207020436507445,0.00207917041240219,0,0.000362289778742185,0.000505702415526068,"2020/08/02","US_FL",18801310,7104,62,487132,7084,677173.913043478,14782.6086956522,158550.724637681,233913.043478261,0.0259094712017407,0.000376782256130025,0.0360173792700338,0.000786254186312136,0.00843296156691641,0.0124413162422332,"2020-08-02","US","USFL",21477737,0,NA,NA,NA,0.00579771681914198,0.00471299187133155,0.00688244176695242,0.0340087777904614,-0.0140619815134253,0.082079537094348,0.0666253100338899,0.0210618967079382,0.112188723359842,"2020-08-02","US_FL",0.7227114,0.8311791,0.7552102,0.8468061,0.9116108,0.9237728,0.8249925,0.9274806,25.8868886,27.5997019,22.4386124,23.9440407,NA,NA,5.8335538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-08-02",-34,-23,-43,-51,-27,9
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-08-03,2,1,2,0,2,0,4,0,1,0,2,0,2,1,3,1,0,2,0,0,2,1,2,1,0,0,3,0,NA,NA,NA,491884,7157,69.91,69.91,73.33,73.33,62.22,62.22,62.18,62.18,62.5,62.5,4752,73,8448.14285714286,175.142857142857,18801310,"US_FL","2020/08/03","US",329064917,4752,73,491884,7157,678424.028138991,676961.473692032,679889.742389859,0,111745.11574626,148341.12444055,0.00206167231172502,0.00205722773446563,0.0020661264913569,0,0.000339583802384684,0.000450795927420455,"2020/08/03","US_FL",18801310,4752,73,491884,7157,684927.536231884,7753.62318840576,148550.724637681,226014.492753623,0.0261622195474677,0.000380664964303019,0.0364297772991288,0.000412398029095088,0.00790108373499938,0.0120212098387625,"2020-08-03","US","USFL",21477737,0,NA,NA,NA,0.00580228679020704,0.00471714380981786,0.00688742977059622,0.033960985234491,-0.0107767778460188,0.0786987483150009,0.0666270417976598,0.0241024790420001,0.10915160455332,"2020-08-03","US_FL",0.7670228,0.7886992,0.7840626,0.8056371,0.9713096,0.897621,0.982133,0.8963205,25.8668365,27.3723838,22.0226162,23.6572128,NA,NA,5.861316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-08-03",-23,-16,-25,-42,-38,11
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-08-04,2,1,2,0,2,0,4,0,1,0,2,0,2,1,3,1,0,2,0,0,2,1,2,1,0,0,3,0,NA,NA,NA,497330,7402,69.91,69.91,73.33,73.33,62.22,62.22,62.18,62.18,62.5,62.5,5446,245,7907.57142857143,183.571428571429,18801310,"US_FL","2020/08/04","US",329064917,5446,245,497330,7402,691848.85203346,690363.524830329,693337.374939754,0,99834.8799844641,138274.748632859,0.00210246919769165,0.00209795541598356,0.00210699269086699,0,0.000303389619576079,0.000420205076534669,"2020/08/04","US_FL",18801310,5446,245,497330,7402,691231.884057971,6304.34782608703,138550.724637681,213985.507246377,0.0264518802147297,0.000393695971184987,0.0367650915844678,0.000335314285339002,0.00736920590308235,0.0113814147655869,"2020-08-04","US","USFL",21477737,0,NA,NA,NA,0.00581577430140752,0.00472976026701757,0.00690178833579747,0.0339132598414285,-0.00750122569953269,0.0753277453823898,0.0666287736064426,0.0271421176473558,0.106115429565529,"2020-08-04","US_FL",0.8772111,0.7944189,0.9109278,0.8154813,0.8748968,0.8962801,0.8929727,0.8970416,27.1600255,27.1703385,23.4785858,23.4786879,NA,NA,5.8481436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-08-04",-23,-15,-23,-41,-37,11
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-08-05,2,1,2,0,2,0,4,0,1,0,2,0,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,0,NA,NA,NA,502739,7627,64.35,64.35,68.57,68.57,58.89,58.89,58.33,58.33,62.5,62.5,5409,225,7330.85714285714,184.857142857143,18801310,"US_FL","2020/08/05","US",329064917,5409,225,502739,7627,703749.157162928,702243.683186408,705257.858583067,15705.6793944679,104281.17767585,150595.312633602,0.00213863320216214,0.0021340581961413,0.00214321801610673,4.77282097941418e-05,0.000316901536105869,0.000457646211594175,"2020/08/05","US_FL",18801310,5409,225,502739,7627,707101.449275362,15869.5652173912,145724.637681159,211231.884057971,0.0267395729340136,0.00040566322240312,0.037609158578597,0.000844066994129198,0.007750770434675,0.0112349556524503,"2020-08-05","US","USFL",21477737,0,NA,NA,NA,0.00584845787213514,0.00476087500690081,0.00693604073736946,0.0338656015168898,-0.00423541795639752,0.0719666209901771,0.0666305054602397,0.030180536846616,0.103080474073863,"2020-08-05","US_FL",0.9007148,0.7971125,0.9236889,0.8177332,1.0969527,0.9254495,1.1185667,0.9266987,27.3892779,27.0423429,23.711477,23.3439033,NA,NA,5.8658672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-08-05",-23,-16,-21,-42,-37,11
"United States","USA","Florida","US_FL","STATE_TOTAL",2020-08-06,2,1,2,0,2,0,4,0,1,0,2,0,1,1,3,1,0,2,0,0,2,1,2,1,0,0,3,0,NA,NA,NA,510389,7747,64.35,64.35,68.57,68.57,58.89,58.89,58.33,58.33,62.5,62.5,7650,120,7001.42857142857,165.857142857143,18801310,"US_FL","2020/08/06","US",329064917,7650,120,510389,7747,709671.473748859,708156.071883392,711190.118462766,8710.39498216705,103242.642135003,153046.152559407,0.00215663061325027,0.00215202543722822,0.00216124564401001,2.64701417020613e-05,0.000313745515858206,0.000465094103481736,"2020/08/06","US_FL",18801310,7650,120,510389,7747,719710.144927536,12608.6956521739,145289.855072464,210869.565217391,0.0271464594754302,0.000412045756386124,0.038279787149275,0.000670628570677998,0.00772764531154817,0.0112156847165113,"2020-08-06","US","USFL",21477737,0,NA,NA,NA,0.00591099675377775,0.00482096443313402,0.00700102907442148,0.0338180101666232,-0.000979489469000595,0.068615509802247,0.066632237359052,0.0332173608610229,0.100047113857081,"2020-08-06","US_FL",0.867574,0.8047428,0.877573,0.8236368,1.0299514,0.9447515,1.0615863,0.9469488,25.8566598,26.8676713,21.8807269,23.1873206,NA,NA,5.8115569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Florida",NA,NA,"US_FL",NA,"2020-08-06",-23,-15,-18,-40,-37,11
