"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","umdapi_date","umdapi_iso_code","umdapi_country","umdapi_sample_size","umdapi_percent_cli","umdapi_cli_se","umdapi_percent_cli_unw","umdapi_cli_se_unw","umdapi_percent_ili","umdapi_ili_se","umdapi_percent_ili_unw","umdapi_ili_se_unw","umdapi_percent_mc","umdapi_mc_se","umdapi_percent_mc_unw","umdapi_mc_se_unw","umdapi_percent_dc","umdapi_dc_se","umdapi_percent_dc_unw","umdapi_dc_se_unw","umdapi_percent_hf","umdapi_hf_se","umdapi_percent_hf_unw","umdapi_hf_se_unw","umdapi_population","umdchl_date","umdchl_total_responses","umdchl_pct_cli","umdchl_pct_ili","umdchl_pct_fever","umdchl_pct_cough","umdchl_pct_difficulty_breathing","umdchl_pct_fatigue","umdchl_pct_stuffy_runny_nose","umdchl_pct_aches_muscle_pain","umdchl_pct_sore_throat","umdchl_pct_chest_pain","umdchl_pct_nausea","umdchl_pct_anosmia_ageusia","umdchl_pct_eye_pain","umdchl_pct_headache","umdchl_pct_cmnty_sick","umdchl_pct_ever_tested","umdchl_pct_tested_recently","umdchl_pct_worked_outside_home","umdchl_pct_grocery_outside_home","umdchl_pct_ate_outside_home","umdchl_pct_spent_time_with_non_hh","umdchl_pct_attended_public_event","umdchl_pct_used_public_transit","umdchl_pct_direct_contact_with_non_hh","umdchl_pct_wear_mask_all_time","umdchl_pct_wear_mask_most_time","umdchl_pct_wear_mask_half_time","umdchl_pct_wear_mask_some_time","umdchl_pct_wear_mask_none_time","umdchl_pct_no_public","umdchl_pct_feel_nervous_all_time","umdchl_pct_feel_nervous_most_time","umdchl_pct_feel_nervous_some_time","umdchl_pct_feel_nervous_little_time","umdchl_pct_feel_nervous_none_time","umdchl_pct_feel_depressed_all_time","umdchl_pct_feel_depressed_most_time","umdchl_pct_feel_depressed_some_time","umdchl_pct_feel_depressed_little_time","umdchl_pct_feel_depressed_none_time","umdchl_pct_worried_ill_covid19_very","umdchl_pct_worried_ill_covid19_somewhat","umdchl_pct_worried_ill_covid19_nottooworried","umdchl_pct_worried_ill_covid19_notworried","umdchl_pct_enough_toeat_very_worried","umdchl_pct_enough_toeat_somewhat_worried","umdchl_pct_enough_toeat_nottoo_worried","umdchl_pct_enough_toeat_not_worried","umdchl_pct_chills","umdchl_pct_finances_very_worried","umdchl_pct_finances_somewhat_worried","umdchl_pct_finances_nottoo_worried","umdchl_pct_finances_not_worried","umdchl_pct_cli_past_smooth","umdchl_pct_ili_past_smooth","umdchl_pct_fever_past_smooth","umdchl_pct_cough_past_smooth","umdchl_pct_difficulty_breathing_past_smooth","umdchl_pct_fatigue_past_smooth","umdchl_pct_stuffy_runny_nose_past_smooth","umdchl_pct_aches_muscle_pain_past_smooth","umdchl_pct_sore_throat_past_smooth","umdchl_pct_chest_pain_past_smooth","umdchl_pct_nausea_past_smooth","umdchl_pct_anosmia_ageusia_past_smooth","umdchl_pct_eye_pain_past_smooth","umdchl_pct_headache_past_smooth","umdchl_pct_cmnty_sick_past_smooth","umdchl_pct_ever_tested_past_smooth","umdchl_pct_worked_outside_home_past_smooth","umdchl_pct_grocery_outside_home_past_smooth","umdchl_pct_ate_outside_home_past_smooth","umdchl_pct_spent_time_with_non_hh_past_smooth","umdchl_pct_attended_public_event_past_smooth","umdchl_pct_used_public_transit_past_smooth","umdchl_pct_direct_contact_with_non_hh_past_smooth","umdchl_pct_wear_mask_all_time_past_smooth","umdchl_pct_wear_mask_most_time_past_smooth","umdchl_pct_wear_mask_half_time_past_smooth","umdchl_pct_wear_mask_some_time_past_smooth","umdchl_pct_wear_mask_none_time_past_smooth","umdchl_pct_no_public_past_smooth","umdchl_pct_feel_nervous_all_time_past_smooth","umdchl_pct_feel_nervous_most_time_past_smooth","umdchl_pct_feel_nervous_some_time_past_smooth","umdchl_pct_feel_nervous_little_time_past_smooth","umdchl_pct_feel_nervous_none_time_past_smooth","umdchl_pct_feel_depressed_all_time_past_smooth","umdchl_pct_feel_depressed_most_time_past_smooth","umdchl_pct_feel_depressed_some_time_past_smooth","umdchl_pct_feel_depressed_little_time_past_smooth","umdchl_pct_feel_depressed_none_time_past_smooth","umdchl_pct_worried_ill_covid19_very_past_smooth","umdchl_pct_worried_ill_covid19_somewhat_past_smooth","umdchl_pct_worried_ill_covid19_nottooworried_past_smooth","umdchl_pct_worried_ill_covid19_notworried_past_smooth","umdchl_pct_enough_toeat_very_worried_past_smooth","umdchl_pct_enough_toeat_somewhat_worried_past_smooth","umdchl_pct_enough_toeat_nottoo_worried_past_smooth","umdchl_pct_enough_toeat_not_worried_past_smooth","umdchl_pct_chills_past_smooth","umdchl_pct_finances_very_worried_past_smooth","umdchl_pct_finances_somewhat_worried_past_smooth","umdchl_pct_finances_nottoo_worried_past_smooth","umdchl_pct_finances_not_worried_past_smooth","umdchl_population"
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-06,3,1,1,1,2,1,3,1,1,0,2,1,2,1,2,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6371,113,72.22,72.22,76.19,76.19,60.56,60.56,62.18,62.18,50,50,38,0,62.5714285714286,1.14285714285714,"HTI","North America","Haiti","2020-07-06",6371,38,62.571,113,0,1.143,558.736,3.333,5.488,9.91,0,0.1,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.22,11402533,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64,0.498,"2020/07/06","HT",11263079,486,9,5877,93,6333,113,6300,6333,0.000562279639519531,4.31498349607598e-05,0.000559349712454294,0.000562279639519531,"2020/07/06","HT",11263079,38,0,6371,113,9967.57433870376,9781.34604226364,10157.3482594624,0,1061.49607668748,1061.49607668748,0.000884977752415992,0.000868443348596209,0.000901826956861652,0,9.42456389311908e-05,9.42456389311908e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-07,3,1,1,1,2,1,3,1,1,0,2,1,2,1,2,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6432,117,72.22,72.22,76.19,76.19,60.56,60.56,62.18,62.18,50,50,61,4,65.2857142857143,1.71428571428571,"HTI","North America","Haiti","2020-07-07",6432,61,65.286,117,4,1.714,564.085,5.35,5.726,10.261,0.351,0.15,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.22,11402533,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64,0.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/07","HT",11263079,61,4,6432,117,10237.6752146863,10052.294035563,10426.4751339948,17.2286101201007,1078.72468680758,1078.72468680758,0.000908958839291309,0.00089249964734892,0.000925721566366963,1.52965366931198e-06,9.57752926005028e-05,9.57752926005028e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-08,3,1,1,1,2,1,3,1,1,0,2,1,2,1,2,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6486,123,72.22,72.22,76.19,76.19,60.56,60.56,62.18,62.18,50,50,54,6,63.7142857142857,2.28571428571429,"HTI","North America","Haiti","2020-07-08",6486,54,63.714,123,6,2.286,568.821,4.736,5.588,10.787,0.526,0.2,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.22,11402533,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64,0.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/08","HT",11263079,54,6,6486,123,10674.8366077558,10490.0447753797,10862.883719022,563.597526000744,1642.32221280832,1642.32221280832,0.000947772505880127,0.000931365639482747,0.000964468394390381,5.00393831918202e-05,0.000145814675792323,0.000145814675792323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-09,3,1,1,1,2,1,3,1,1,0,2,1,2,1,2,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6486,123,72.22,72.22,76.19,76.19,60.56,60.56,62.18,62.18,50,50,0,0,55,1.85714285714286,"HTI","North America","Haiti","2020-07-09",6486,0,55,123,0,1.857,568.821,0,4.823,10.787,0,0.163,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.22,11402533,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64,0.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/09","HT",11263079,0,0,6486,123,10508.9356153319,10326.9579440779,10694.1200269459,0,1642.32221280832,1642.32221280832,0.000933042875339144,0.00091688586611866,0.000949484597146654,0,0.000145814675792323,0.000145814675792323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-10,3,1,1,1,2,1,3,1,1,0,2,1,2,1,2,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6617,135,72.22,72.22,76.19,76.19,60.56,60.56,62.18,62.18,50,50,131,12,55.2857142857143,3.57142857142857,"HTI","North America","Haiti","2020-07-10",6617,131,55.286,135,12,3.571,580.31,11.489,4.849,11.839,1.052,0.313,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.22,11402533,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64,0.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/10","HT",11263079,131,12,6617,135,11595.2001498102,11410.5034447763,11782.8864576268,754.462549630478,2396.7847624388,2396.7847624388,0.00102948759835656,0.00101308917790387,0.00104615145269129,6.6985461935451e-05,0.000212800137727774,0.000212800137727774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-11,3,1,1,1,2,1,3,1,1,0,2,1,2,1,2,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6690,139,72.22,72.22,76.19,76.19,60.56,60.56,62.18,62.18,50,50,73,4,56.5714285714286,3.71428571428571,"HTI","North America","Haiti","2020-07-11",6690,73,56.571,139,4,3.714,586.712,6.402,4.961,12.19,0.351,0.326,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.22,11402533,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64,0.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/11","HT",11263079,73,4,6690,139,11903.5387620984,11718.7690239046,12091.2217632878,474.239604712076,2871.02436715088,2871.02436715088,0.00105686364821719,0.00104045874346656,0.00107352720897082,4.21056804016092e-05,0.000254905818129383,0.000254905818129383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-12,3,1,1,1,2,1,3,1,1,0,2,1,2,1,2,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6727,139,72.22,72.22,76.19,76.19,60.56,60.56,62.18,62.18,50,50,37,0,56.2857142857143,3.71428571428571,"HTI","North America","Haiti","2020-07-12",6727,37,56.286,139,0,3.714,589.957,3.245,4.936,12.19,0,0.326,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.22,11402533,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64,0.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/12","HT",11263079,37,0,6727,139,11807.6921880063,11624.3561959561,11993.9197024267,0,2871.02436715088,2871.02436715088,0.00104835384604922,0.00103207623740863,0.00106488818043687,0,0.000254905818129383,0.000254905818129383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-07-12",53,3.92,0,7.84,3.92,1.96,21.57,11.54,5.77,5.77,5.88,3.92,3.92,3.92,21.57,23.53,11.76,33.33,47.92,62.5,29.79,59.57,39.58,38.3,51.06,33.96,22.64,7.55,5.66,1.89,11.32,2.33,9.3,16.28,25.58,46.51,2.27,13.64,18.18,20.45,45.45,30.19,13.21,15.09,13.21,22.64,7.55,16.98,24.53,1.96,51.28,20.51,10.26,17.95,2.01447329762431,1.10676047568974,5.34104344891804,4.43171146707372,2.03584965579276,18.514236494398,8.20739073718071,6.41364393436119,4.65697910450469,6.99977452556367,3.8760288952068,6.3846954876173,4.78731396984418,20.6366906261944,19.719351889584,10.8776542769813,50.8311984978498,59.6989757849441,31.2993003022618,54.6081709081154,32.5264141282017,34.3048871033212,45.8991849420842,45.6062399979134,17.9526529569693,7.79980923852573,4.41075445551294,3.58472258155639,7.84520704459531,2.2999702748523,5.899797327946,12.9792556448589,22.4000914340921,54.726474440574,2.54597299474944,8.89116275867098,9.29538482460769,19.6747498290844,52.5725783165677,36.1996541057843,20.4826010899199,13.9311582517805,11.3587030440003,31.83926517443,15.5670698212508,16.1720938700537,17.1428830851783,2.30151236026781,51.28,20.51,10.26,17.95,11263079
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-13,3,1,1,1,2,1,3,1,1,0,2,1,2,1,2,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6727,141,72.22,72.22,76.19,76.19,60.56,60.56,62.18,62.18,50,50,0,2,50.8571428571429,4,"HTI","North America","Haiti","2020-07-13",6727,0,50.857,141,2,4,589.957,0,4.46,12.366,0.175,0.351,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.22,11402533,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64,0.498,"2020/07/13","HT",11263079,394,26,5769,112,6727,139,6680,6727,0.000597261192965085,3.49815534455543e-05,0.000593088266538839,0.000597261192965085,"2020/07/13","HT",11263079,0,2,6727,141,11819.5516009056,11638.3063862155,12003.6193764356,0,2871.02436715088,2871.02436715088,0.00104940679195321,0.00103331481437851,0.00106574937247937,0,0.000254905818129383,0.000254905818129383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020-07-13",70,1.47,1.47,1.47,8.7,5.8,31.88,11.59,8.7,2.94,4.41,4.41,1.45,2.94,17.65,27.94,14.71,70,48.48,58.21,27.27,42.42,33.33,40.91,45.45,48.57,20,11.43,4.29,4.29,4.29,10.94,7.81,10.94,23.44,46.88,8.06,8.06,9.68,12.9,61.29,37.14,12.86,17.14,17.14,41.43,10,17.14,18.57,1.47,55.74,18.03,9.84,16.39,1.89619430374513,1.04830271018033,4.59546850350422,5.39726034019005,2.22845497220129,24.8310876475762,8.7655727450372,6.60628917257617,4.4234257973859,6.62027611044827,3.92959745062895,5.0748778354973,4.53445440057108,19.0175470374454,23.646822557797,11.4836022087613,49.5733452377247,59.636308798077,31.0126863114448,53.8302845952077,33.7768654830256,34.8931861825441,45.940372273656,46.0029205719286,18.0599711520211,8.97277827447444,4.45709721414307,3.91589753306139,7.31583858100954,6.60114125268414,6.15045161096274,12.6236740472384,22.808783896963,51.637182755813,2.82077354754047,8.73844437675766,9.30717894786206,19.1934013414995,59.3927878479834,36.2630800057111,19.326246849503,14.3444948747852,14.1586763397068,33.1184995780988,12.3380895043372,17.7433456077823,17.3447835535716,1.96914356041843,55.74,18.03,9.84,16.39,11263079
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-14,3,1,1,1,2,1,3,1,1,0,2,1,2,1,2,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6727,141,72.22,72.22,76.19,76.19,60.56,60.56,62.18,62.18,50,50,0,0,42.1428571428571,3.42857142857143,"HTI","North America","Haiti","2020-07-14",6727,0,42.143,141,0,3.429,589.957,0,3.696,12.366,0,0.301,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.22,11402533,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64,0.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/14","HT",11263079,0,0,6727,141,11670.469770975,11491.4619588972,11852.2660704445,0,2871.02436715088,2871.02436715088,0.00103617046200022,0.00102027713371248,0.00105231136800554,0,0.000254905818129383,0.000254905818129383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haiti","HTI",NA,NA,"NAT_TOTAL",2020-07-15,3,1,1,1,2,1,3,1,1,0,2,1,2,1,1,1,1,1,0,0,2,1,1,1,0,0,3,1,0,NA,NA,6831,143,69.44,69.44,72.62,72.62,58.89,58.89,60.26,60.26,50,50,104,2,49.2857142857143,2.85714285714286,"HTI","North America","Haiti","2020-07-15",6831,104,49.286,143,2,2.857,599.077,9.121,4.322,12.541,0.175,0.251,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,11402533,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64,0.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/15","HT",11263079,104,2,6831,143,11877.8773764892,11697.9165466163,12060.6067250262,0,2871.02436715088,2871.02436715088,0.00105458528493756,0.00103860734232764,0.00107080903232821,0,0.000254905818129383,0.000254905818129383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
