"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-09,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,30,2,69.44,69.44,77.38,77.38,58.89,58.89,64.1,64.1,25,25,0,0,0.285714285714286,0,390351,"BZ","BLZ","North America","Belize","2020-07-09",30,0,0.286,2,0,0,75.449,0,0.719,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/09","BZ",390351,0,0,30,2,169.841447672648,68.6046600371957,420.468774743598,0,0,0,0.000435099302096441,0.000175751208622998,0.00107715562338408,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-09",-21,-8,-15,-40,-28,11
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-10,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,37,2,69.44,69.44,77.38,77.38,58.89,58.89,64.1,64.1,25,25,7,0,1,0,390351,"BZ","BLZ","North America","Belize","2020-07-10",37,7,1,2,0,0,93.053,17.605,2.515,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/10","BZ",390351,7,0,37,2,206.108344841632,83.2540768019278,510.253088439427,0,0,0,0.000528007728535681,0.000213280039764027,0.00130716480408511,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-10",-19,-4,-9,-38,-26,10
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-11,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,37,2,69.44,69.44,77.38,77.38,58.89,58.89,64.1,64.1,25,25,0,0,1,0,390351,"BZ","BLZ","North America","Belize","2020-07-11",37,0,1,2,0,0,93.053,0,2.515,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/11","BZ",390351,0,0,37,2,202.342070163453,81.5048706420436,502.329652639335,0,0,0,0.000518359297564123,0.000208798928764224,0.00128686657044387,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-11",-14,-3,-8,-36,-10,5
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-12,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,37,2,69.44,69.44,77.38,77.38,58.89,58.89,64.1,64.1,25,25,0,0,1,0,390351,"BZ","BLZ","North America","Belize","2020-07-12",37,0,1,2,0,0,93.053,0,2.515,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/12","BZ",390351,0,0,37,2,197.369077169217,79.501712572288,489.983817483283,0,0,0,0.000505619499294781,0.000203667244537065,0.00125523904763478,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-12",-26,-12,-13,-36,-12,3
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-13,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,37,2,69.44,69.44,77.38,77.38,58.89,58.89,64.1,64.1,25,25,0,0,1,0,390351,"BZ","BLZ","North America","Belize","2020-07-13",37,0,1,2,0,0,93.053,0,2.515,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,"2020/07/13","BZ",390351,7,0,19,0,37,2,19,37,9.47864870334648e-05,1.79325786279528e-05,4.86741419901576e-05,9.47864870334648e-05,"2020/07/13","BZ",390351,0,0,37,2,191.953937591007,77.120253807862,477.777397471892,0,0,0,0.000491747011256553,0.000197566430745309,0.00122396867811762,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-13",-14,-6,-17,-39,-28,10
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-14,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,39,2,69.44,69.44,77.38,77.38,65.56,65.56,64.1,64.1,75,75,2,0,1.28571428571429,0,390351,"BZ","BLZ","North America","Belize","2020-07-14",39,2,1.286,2,0,0,98.083,5.03,3.234,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/14","BZ",390351,2,0,39,2,196.803683407377,78.8780835591399,491.032338199132,0,0,0,0.00050417107528193,0.000202069633635215,0.00125792514480335,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-14",-18,-6,-14,-39,-30,11
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-15,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,39,2,69.44,69.44,77.38,77.38,65.56,65.56,64.1,64.1,75,75,0,0,1.28571428571429,0,390351,"BZ","BLZ","North America","Belize","2020-07-15",39,0,1.286,2,0,0,98.083,0,3.234,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/15","BZ",390351,0,0,39,2,191.558013865915,76.6028702793325,479.022163822942,0,0,0,0.000490732735066427,0.000196240999201571,0.00122715751675528,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-15",-17,-3,-21,-41,-27,10
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-16,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,40,2,69.44,69.44,77.38,77.38,65.56,65.56,64.1,64.1,75,75,1,0,1.42857142857143,0,390351,"BZ","BLZ","North America","Belize","2020-07-16",40,1,1.429,2,0,0,100.598,2.515,3.593,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/16","BZ",390351,1,0,40,2,191.293441708019,76.4970695024201,478.360557842567,0,0,0,0.000490054954920108,0.000195969959094303,0.00122546261657474,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-16",-17,0,-10,-37,-28,11
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-17,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,40,2,69.44,69.44,77.38,77.38,65.56,65.56,64.1,64.1,75,75,0,0,0.428571428571429,0,390351,"BZ","BLZ","North America","Belize","2020-07-17",40,0,0.429,2,0,0,100.598,0,1.078,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/17","BZ",390351,0,0,40,2,186.42139854232,74.3918213473815,467.160733599889,0,0,0,0.000477573769613297,0.000190576740798362,0.00119677094102459,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-17",-13,0,-13,-37,-25,10
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-18,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,40,2,69.44,69.44,77.38,77.38,65.56,65.56,64.1,64.1,75,75,0,0,0.428571428571429,0,390351,"BZ","BLZ","North America","Belize","2020-07-18",40,0,0.429,2,0,0,100.598,0,1.078,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/18","BZ",390351,0,0,40,2,181.878982646448,72.4359006561423,456.679133259345,0,0,0,0.000465937022439928,0.000185566069143264,0.00116991920927408,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-18",-12,1,-3,-36,-13,5
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-19,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,40,2,69.44,69.44,77.38,77.38,65.56,65.56,64.1,64.1,75,75,0,0,0.428571428571429,0,390351,"BZ","BLZ","North America","Belize","2020-07-19",40,0,0.429,2,0,0,100.598,0,1.078,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/19","BZ",390351,0,0,40,2,177.768610244726,70.6676010336983,447.187654966124,0,0,0,0.000455407082970777,0.00018103604456937,0.00114560396916141,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-19",-22,-8,-9,-34,-11,3
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-20,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,40,2,69.44,69.44,77.38,77.38,65.56,65.56,64.1,64.1,75,75,0,0,0.428571428571429,0,390351,"BZ","BLZ","North America","Belize","2020-07-20",40,0,0.429,2,0,0,100.598,0,1.078,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,"2020/07/20","BZ",390351,3,0,22,0,40,2,22,40,0.000102471877874016,7.6853908405512e-06,5.63595328307088e-05,0.000102471877874016,"2020/07/20","BZ",390351,0,0,40,2,174.125449387978,69.2193507629009,438.023064221164,0,0,0,0.000446074044611077,0.000177325921447366,0.00112212614857183,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-20",-14,-6,-15,-37,-28,10
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-21,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,42,2,69.44,69.44,77.38,77.38,65.56,65.56,64.1,64.1,75,75,2,0,0.428571428571429,0,390351,"BZ","BLZ","North America","Belize","2020-07-21",42,2,0.429,2,0,0,105.628,5.03,1.078,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/21","BZ",390351,2,0,42,2,179.477682636053,71.2224754339307,452.276312612715,0,0,0,0.000459785379404826,0.000182457520113771,0.00115864007678401,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-21",-19,-9,-18,-41,-30,11
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-22,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,43,2,69.44,69.44,77.38,77.38,65.56,65.56,64.1,64.1,75,75,1,0,0.571428571428571,0,390351,"BZ","BLZ","North America","Belize","2020-07-22",43,1,0.571,2,0,0,108.143,2.515,1.437,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/22","BZ",390351,1,0,43,2,180.59160309344,71.5465761217296,455.833512597028,0,0,0,0.000462639017431594,0.000183287800266247,0.00116775290084316,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-22",-20,-9,-26,-43,-28,11
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-23,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,47,2,69.44,69.44,77.38,77.38,65.56,65.56,64.1,64.1,75,75,4,0,1,0,390351,"BZ","BLZ","North America","Belize","2020-07-23",47,4,1,2,0,0,118.203,10.06,2.515,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/23","BZ",390351,4,0,47,2,193.930039261497,76.8309826073896,489.501225308403,0,0,0,0.000496809382482681,0.000196825376667127,0.0012540027444746,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-23",-20,-8,-15,-37,-29,10
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-24,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,48,2,69.44,69.44,77.38,77.38,65.56,65.56,64.1,64.1,75,75,1,0,1.14285714285714,0,390351,"BZ","BLZ","North America","Belize","2020-07-24",48,1,1.143,2,0,0,120.718,2.515,2.874,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/24","BZ",390351,1,0,48,2,194.20842768993,76.8216808332862,490.967041812658,0,0,0,0.000497522557108678,0.000196801547410628,0.00125775786871984,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-24",-16,-6,-8,-38,-27,10
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-25,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,48,2,69.44,69.44,77.38,77.38,65.56,65.56,64.1,64.1,75,75,0,0,1.14285714285714,0,390351,"BZ","BLZ","North America","Belize","2020-07-25",48,0,1.143,2,0,0,120.718,0,2.874,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/25","BZ",390351,0,0,48,2,189.836705412233,74.9819739195513,480.621845997762,0,0,0,0.000486323092325196,0.000192088591855923,0.00123125557766667,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-25",-15,-6,-1,-37,-13,5
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-26,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,48,2,69.44,69.44,77.38,77.38,65.56,65.56,64.1,64.1,75,75,0,0,1.14285714285714,0,390351,"BZ","BLZ","North America","Belize","2020-07-26",48,0,1.143,2,0,0,120.718,0,2.874,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/26","BZ",390351,0,0,48,2,185.294784880944,73.0860447749264,469.777197682674,0,0,0,0.000474687614175304,0.000187231606361778,0.00120347379072341,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-26",-25,-12,-7,-35,-13,3
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-27,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,48,2,69.44,69.44,77.38,77.38,65.56,65.56,64.1,64.1,75,75,0,0,1.14285714285714,0,390351,"BZ","BLZ","North America","Belize","2020-07-27",48,0,1.143,2,0,0,120.718,0,2.874,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,"2020/07/27","BZ",390351,8,0,30,0,48,2,30,48,0.000122966253448819,2.04943755748032e-05,7.6853908405512e-05,0.000122966253448819,"2020/07/27","BZ",390351,0,0,48,2,180.953099451863,71.3735485712564,458.769738323232,0,0,0,0.000463565097698899,0.000182844538815723,0.00117527491494381,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-27",-15,-7,-18,-40,-29,10
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-28,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,48,2,69.44,69.44,77.38,77.38,65.56,65.56,64.1,64.1,75,75,0,0,0.857142857142857,0,390351,"BZ","BLZ","North America","Belize","2020-07-28",48,0,0.857,2,0,0,120.718,0,2.156,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/28","BZ",390351,0,0,48,2,176.994882164402,69.720035832179,449.328344979589,0,0,0,0.000453424948736912,0.000178608574929177,0.00115108798230205,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-28",-17,-6,-16,-42,-29,10
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-29,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,48,2,69.44,69.44,77.38,77.38,65.56,65.56,64.1,64.1,75,75,0,0,0.714285714285714,0,390351,"BZ","BLZ","North America","Belize","2020-07-29",48,0,0.714,2,0,0,120.718,0,1.796,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/29","BZ",390351,0,0,48,2,173.47376313933,68.2472317881442,440.943108009667,0,0,0,0.000444404556768985,0.000174835550025859,0.00112960670783389,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-29",-17,-7,-23,-42,-29,10
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-30,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,48,2,69.44,69.44,77.38,77.38,65.56,65.56,64.1,64.1,75,75,0,0,0.142857142857143,0,390351,"BZ","BLZ","North America","Belize","2020-07-30",48,0,0.143,2,0,0,120.718,0,0.359,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/30","BZ",390351,0,0,48,2,170.378819666239,66.9495729512003,433.594135275816,0,0,0,0.000436475940028946,0.000171511211579323,0.00111078013192183,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-30",-15,-1,-13,-37,-31,11
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-07-31,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,48,2,69.44,69.44,77.38,77.38,65.56,65.56,64.1,64.1,75,75,0,0,0,0,390351,"BZ","BLZ","North America","Belize","2020-07-31",48,0,0,2,0,0,120.718,0,0,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/31","BZ",390351,0,0,48,2,167.672347574196,65.8860772002519,426.706480879005,0,0,0,0.000429542508086814,0.000168786751411555,0.00109313535991711,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-07-31",-6,6,1,-30,-25,7
"Belize","BLZ",NA,NA,"NAT_TOTAL",2020-08-01,3,1,2,1,2,1,3,1,0,NA,1,1,1,1,4,1,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,56,2,69.44,69.44,77.38,77.38,65.56,65.56,64.1,64.1,75,75,8,0,1.14285714285714,0,390351,"BZ","BLZ","North America","Belize","2020-08-01",56,8,1.143,2,0,0,140.838,20.12,2.874,5.03,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.44,397621,16.426,25,3.853,2.279,7824.362,NA,176.957,17.11,NA,NA,90.083,1.3,74.62,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/01","BZ",390351,8,0,56,2,192.860071281984,75.6972687493049,491.365246189726,0,0,0,0.000494068341779537,0.000193921031966883,0.00125877798747723,0,0,0,"BZ","Belize",NA,NA,NA,NA,NA,"2020-08-01",-3,8,15,-24,-12,3
