"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases.x","deaths.x","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases.y","deaths.y","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population.x","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_nottooworried_past_smooth","pct_worried_ill_covid19_notworried_past_smooth","pct_enough_toeat_very_worried_past_smooth","pct_enough_toeat_somewhat_worried_past_smooth","pct_enough_toeat_nottoo_worried_past_smooth","pct_enough_toeat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_nottoo_worried_past_smooth","pct_finances_not_worried_past_smooth","population.y"
"Albania","ALB",NA,NA,"NAT_TOTAL",2020-08-14,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7117,219,57.41,57.41,64.29,64.29,55,55,55.77,55.77,50,50,146,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,5,6971,213,25,19773.8151000851,19562.7539414164,19987.1533825592,482.596006864085,4770.12721009047,6749.02473477794,0.00690805917498861,0.00683432413871737,0.00698258973331346,0.000168596791067191,0.00166646248448972,0.00235779802761011,"ALB","Albania",139,0.064219,0.033041,0.028777,0.01418,0.06036,0.032099,0.021583,0.012326,0.333918,0.063565,0.42446,0.041923,0.314808,0.062598,0.453237,0.042224,0.47739,0.067322,0.503597,0.042408,0.073278963979265,0.0322566625153189,0.0694440917938213,0.027280176949065,0.344083578653228,0.396133486229004,0.400426784168107,0.455487710626391,0.419649940465022,0.490790138078011,2880913,133,4.69,4.69,6.25,10.77,6.98,18.46,13.85,15.38,9.23,7.69,9.23,6.92,9.23,12.98,33.08,9.23,36.36,40.68,80.49,62.5,55.74,18.18,19.01,52.03,22.56,23.31,15.04,15.04,6.77,6.02,4.27,2.56,11.11,29.91,52.14,5.17,2.59,11.21,21.55,59.48,42.11,24.06,8.27,9.77,16.54,13.53,22.56,31.58,6.15,34.51,29.2,12.39,23.89,4.39356961114557,4.05615976301343,5.80920044215416,11.4116469631844,6.78519952829549,22.1263778989905,12.3546807389759,15.2469056360183,12.3518591045347,8.25268228838504,7.09392876712817,6.79571812990085,10.4419411096044,21.6064036976842,33.5361974401855,11.0056751443686,36.6223483727694,78.4980335092227,65.1199870622278,52.181904046882,18.380906995028,16.8847977306082,53.0905309594098,19.7261056073611,23.1480869727635,15.9094902677401,13.5174613566544,9.79456635405328,6.95353401012456,2.86473092591376,5.03653483969774,14.0724782507863,27.043006277347,50.9472215568626,2.77623187907377,5.74283497281178,13.6694671528235,26.5351398991909,52.9068340918296,34.7925025769733,29.9445613408267,10.1293602051279,10.0651904250992,13.7393996740867,14.6179117278825,20.2890227168492,37.5083490758709,6.30937438373291,31.5581775763393,28.9402813457796,17.9777948134048,19.6199143894349,2880913
"Albania","ALB",NA,NA,"NAT_TOTAL",2020-08-15,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7260,225,57.41,57.41,64.29,64.29,55,55,55.77,55.77,50,50,143,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,6,7117,219,30,20318.2195452096,20106.2621095659,20532.4114068386,544.404445124492,4841.81260354093,6710.41263745392,0.00709824898423946,0.00702420083012281,0.0071730777437603,0.000190189809250853,0.00169150605536523,0.00234430874130726,"ALB","Albania",128,0.091927,0.051193,0.039063,0.017125,0.087975,0.050189,0.03125,0.015379,0.367699,0.085435,0.40625,0.04341,0.55818,0.087991,0.53125,0.044108,0.442325,0.088001,0.554688,0.043929,0.0911403875572373,0.0361191042146801,0.0892426054517572,0.0274811393238631,0.346116833099948,0.397501024328583,0.428843010455446,0.46922470994525,0.431288602597482,0.525319186793952,2880913,124,7.44,8.26,9.09,15.7,10,22.31,15,15.13,12.61,11.02,11.57,9.92,14.29,23.14,35.48,13.11,81.25,37.29,76.92,65.25,62.61,18.1,19.66,57.38,22.58,19.35,20.16,13.71,12.1,7.26,1.72,2.59,18.1,26.72,50.86,1.74,6.09,13.04,31.3,47.83,34.68,34.68,11.29,9.68,12.9,20.97,18.55,37.9,5.83,34.82,28.57,16.07,20.54,4.70193568920031,4.60736326203454,6.07032402936952,12.3338680131507,7.11804728103464,22.1565259475758,12.6945275467952,15.2319871397223,12.4159838387643,8.96601966558978,7.28698970748716,7.14653707578205,10.7141332938452,21.6810921376989,34.1709023673616,11.2322224665661,36.5630067418872,78.3621919556748,64.9956726189714,53.8008124925134,18.3816125026111,17.6920324358441,53.8899535357348,20.274802984521,22.3183810394892,17.0574980723155,13.9363116289001,10.3387451402976,7.01785571002927,2.7814033651178,4.84875810965345,14.1890039739395,27.0071495987749,50.9565593272971,2.62047899158843,5.79594096047631,13.6178389318477,26.70153395347,51.8858197345768,34.9610402857456,30.1008887244953,10.1592707781596,10.0363302481927,13.6441857471581,14.4341157492671,20.1214287850245,37.4983683246732,6.25020975141416,32.2311559924411,28.8741444425678,17.3343654934046,19.7214713831218,2880913
"Albania","ALB",NA,NA,"NAT_TOTAL",2020-08-16,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7380,228,57.41,57.41,64.29,64.29,55,55,55.77,55.77,50,50,120,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,6,7260,225,32,20844.5377272124,20631.8595464016,21059.4082459698,526.318182002764,4868.49108557041,6848.53652006535,0.00728212028715924,0.00720782033791658,0.00735718613818616,0.000183871302919782,0.00170082628677357,0.00239256285664765,"ALB","Albania",133,0.021202,0.020238,0.015038,0.010553,0.023133,0.021119,0.022556,0.012875,0.436067,0.069667,0.458647,0.043207,0.326978,0.065904,0.421053,0.042812,0.370378,0.067842,0.443609,0.043079,0.0460432251350627,0.0215798449125919,0.0457285557870466,0.0231901326083658,0.372130392678814,0.421505502432431,0.412268145875004,0.460574708054043,0.412828242427957,0.492346097526496,2880913,134,4,3.2,4,7.2,6.4,18.4,14.4,17.6,12,7.2,6.4,4.84,9.6,16,28.46,15.2,41.18,27.12,70.83,58.82,42.98,15.97,14.29,51.67,24.63,23.88,11.19,10.45,11.19,6.72,4.39,4.39,14.04,24.56,52.63,3.45,6.9,9.48,23.28,56.9,38.06,29.1,6.72,10.45,9.7,20.9,15.67,38.81,4,26.96,27.83,20.87,24.35,4.62360085511767,4.3063938974797,5.94680014035356,11.4489137795383,7.07384628204366,21.8442383211203,12.9332048134007,15.2989283133545,12.4513551997163,8.697717857521,7.27126377766023,6.95079323852624,10.6485757071909,21.4975829369754,33.5214538616415,13.0192930209309,35.5021647645407,77.4831225561206,61.3733561353551,52.1252481865812,18.0047069584405,16.8910893888764,53.4654195996155,21.3773807065842,22.5332911158405,15.7243436562161,12.927298152225,10.6028121034708,7.00389027721241,2.89307779941422,4.81951096171498,14.1701778197089,26.720182078759,51.2369195217468,2.70322866627816,5.91745835923317,12.9408642436381,26.5887556705021,53.1686118925655,36.3249906340443,30.0632450947681,9.79359804051549,10.1120024565489,12.502841354713,17.8058303414036,19.6758780307125,37.5963636743711,5.49003128700884,31.2653500152683,28.7589631577943,17.8480925371181,20.4992370752623,2880913
"Albania","ALB",NA,NA,"NAT_TOTAL",2020-08-17,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7499,230,57.41,57.41,64.29,64.29,55,55,55.77,55.77,50,50,119,2,"2020/08/17","AL",2862427,969,29,4978,173,7380,228,6382,6934,0.00257823168940204,0.000338523916941812,0.00222957650972409,0.00242241985559806,120,3,7380,228,29,21018.8579121527,20806.634842272,21233.2456103711,174.32018494037,4652.28683637816,6856.74831343622,0.00734301972142966,0.00726887876695965,0.0074179168972243,6.08994342704182e-05,0.00162529449183443,0.00239543167858472,"ALB","Albania",180,0.15854,0.048401,0.027778,0.012249,0.15854,0.048401,0.027778,0.012249,0.360835,0.06364,0.416667,0.036747,0.327769,0.062203,0.433333,0.036935,0.32733,0.062181,0.472222,0.03721,0.135928896802527,0.0233730241971763,0.137481795284312,0.024995355924003,0.368155098027436,0.421367409825998,0.399893431627111,0.455780706258377,0.383882780212551,0.48248225681331,2880913,164,3.12,3.12,3.75,9.43,3.14,16.88,8.64,14.37,12.58,6.29,5.66,4.97,4.38,20.37,39.26,13.29,40,39.61,80.13,66.45,52.94,19.08,16.34,52.6,22.56,22.56,12.8,15.85,8.54,4.88,2.13,1.42,12.06,26.24,58.16,2.88,2.88,7.91,33.09,53.24,36.59,20.73,17.07,9.76,11.59,13.41,20.73,37.8,3.12,31.16,30.43,19.57,18.84,4.51821455661734,4.20970507763503,5.87843208885571,11.3061916136946,6.72996280625272,21.3979422132827,12.3163289309931,15.2584037078751,12.5100781910405,8.25777630424372,7.22730722659371,6.82140936398775,10.2495948150368,21.474929727077,34.7528374423617,13.3468943609558,35.7507955786262,77.810727898273,63.4727423033382,52.1865039054072,18.2077959493994,16.7743865500334,53.2791888950673,21.8197808976102,22.4624783919872,15.360237970539,14.221989762722,10.2026688865821,6.79299907688362,2.83902441495971,4.58229172217842,14.0881235049517,26.6504883627786,52.4769408139097,2.71256409260829,5.68602965779401,11.7971652092987,26.8125680775247,53.3751500344333,36.8886929529848,29.7468077023291,10.3672893223516,10.0907013066894,12.1716511907545,14.8737213700882,19.7586277696493,37.5714706505378,4.59957798833993,31.2404052959073,28.8370505802101,17.991291462905,20.1454512169358,2880913
"Albania","ALB",NA,NA,"NAT_TOTAL",2020-08-18,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7654,232,57.41,57.41,64.29,64.29,55,55,55.77,55.77,50,50,155,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,2,7499,230,30,21094.1281545223,20882.5584012496,21307.8414076306,75.2702423695737,4130.12992402806,6629.406555397,0.00736931567321099,0.00729540295743772,0.00744397722898457,2.62959517813288e-05,0.00144287694464455,0.00231600895163335,"ALB","Albania",132,0.017042,0.018319,0.022727,0.012972,0.017042,0.018319,0.022727,0.012972,0.370389,0.06835,0.401515,0.042667,0.321367,0.066099,0.462121,0.043394,0.257387,0.06188,0.416667,0.042911,0.0665867659815841,0.0217219688257805,0.0653247395288542,0.0229776789839048,0.368460750435528,0.415034555704178,0.38736110988021,0.456457710899543,0.337919692521098,0.449038501254931,2880913,123,1.71,1.71,3.42,9.24,5.88,18.64,10.92,16.1,9.32,4.24,10.74,3.39,7.56,22.5,36.07,13.56,40,32.74,71.68,57.66,61.26,10.91,17.12,54.87,21.14,24.39,15.45,10.57,10.57,4.88,1.92,3.85,17.31,29.81,47.12,0.94,7.55,11.32,25.47,54.72,33.33,31.71,8.13,11.38,14.63,8.94,19.51,42.28,5.04,30.19,23.58,18.87,27.36,4.41428028357223,4.11899486570925,5.79872632750548,11.2544467462749,6.66973139461141,21.1254630785368,12.0843971417191,15.2751801701555,12.4285888596227,7.12168550237114,7.38193430513331,6.70125994868455,9.33590153360657,21.5274446122277,35.300406500069,13.6588876684018,35.3111316087554,77.0869830213172,60.3295939200987,53.4542860466485,17.0491351257331,16.8706300986424,53.5690479572656,21.7568005369099,22.8103777949062,15.2853166926853,13.185447420644,10.3174922207319,6.63211741044269,2.77514827665436,4.53155283614936,14.1764982893591,27.101512079412,51.6198049161166,2.70374169238193,5.85570758041848,11.5437062357487,26.7727058220728,53.8826744975289,36.2791963728635,29.8038126015389,10.0916446941704,10.2825096463049,12.8672759400668,14.2516358047151,19.7151170799704,38.0329455786273,4.46138229254767,31.0508251408295,28.4323848912933,17.9828702364813,21.7053663275498,2880913
"Albania","ALB",NA,NA,"NAT_TOTAL",2020-08-19,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7812,234,57.41,57.41,64.29,64.29,55,55,55.77,55.77,50,50,158,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,2,7654,232,27,21269.6371328156,21057.7100580747,21483.69706459,175.508978293285,3750.2060010823,6638.03412516187,0.00743063041706063,0.0073565928696434,0.00750541308637391,6.13147438496369e-05,0.00131014904522711,0.00231902302666998,"ALB","Albania",164,0.048555,0.02401,0.036585,0.01466,0.041586,0.022301,0.042683,0.015785,0.38897,0.054459,0.432927,0.038691,0.421008,0.055152,0.493902,0.039041,0.41118,0.054965,0.469512,0.038971,0.0686378454953584,0.0281538003215413,0.0678902883340344,0.0354784078353529,0.375440084473812,0.422653334081587,0.392038657594258,0.462657721921488,0.352997359443653,0.450525024766226,2880913,150,3.45,2.07,4.14,10.42,4.17,19.44,9.66,16.55,7.64,6.94,6.9,6.29,7.69,20.98,36.91,12.16,38.89,39.1,78.42,66.42,58.09,14.07,21.17,58.99,23.33,24,17.33,14,8,4,2.99,4.48,14.18,30.6,47.76,1.48,8.15,11.85,20.74,57.78,37.33,30,13.33,8,11.33,13.33,17.33,47.33,2.76,28.36,29.1,26.87,15.67,4.39345493195046,4.0493695262665,5.75620884896583,11.2538879339157,6.55835638815047,20.9444497522456,11.7062723632382,15.3061015683465,12.2814564252822,6.94462196947145,7.38323641269091,6.71824549073287,8.99539452781419,21.5255323244117,35.9180627230751,13.4704243026944,35.5225781337653,77.2302545597708,62.6659516936398,54.2510522313224,16.489928876533,18.0320248951797,54.7097626820798,22.3640118813659,23.0552618600945,15.4027811448328,12.3661769853299,9.75996264968726,5.58988583859816,2.78726526223057,4.5245278300821,14.1630242983712,28.35795277112,51.1278821198749,2.52135004012753,6.0772083893602,11.4421873214363,26.5762555724101,55.0598446847255,37.0125795186598,29.8031813561364,10.3473237503414,10.0199040141899,12.3917417377723,14.153793725017,19.4596193282485,38.9937045759337,3.66236056774447,30.6932281782695,28.4307649137591,21.0927088684954,20.4727961640844,2880913
"Albania","ALB",NA,NA,"NAT_TOTAL",2020-08-20,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7967,238,57.41,57.41,64.29,64.29,55,55,55.77,55.77,50,50,155,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,2,7812,234,26,21451.6598029904,21239.3133885735,21666.1292144596,182.022670174822,3829.17458225311,6447.97191299577,0.00749422074449075,0.00742003669912752,0.00756914646712723,6.35903274301219e-05,0.00133773702604577,0.00225262405399187,"ALB","Albania",143,0.059722,0.028327,0.041958,0.016766,0.059722,0.028327,0.041958,0.016766,0.416505,0.058929,0.440559,0.041516,0.398003,0.058512,0.461538,0.041688,0.378235,0.057969,0.412587,0.041168,0.0687704689577766,0.0363617216350756,0.0680081549822161,0.0401335054960584,0.39177362393904,0.431612398012968,0.392549455471531,0.462633167395876,0.355785223596475,0.427321360846301,2880913,137,5.19,5.19,5.19,11.36,7.41,25.74,13.97,17.65,11.85,7.41,10.29,5.15,12.5,23.36,40,11.63,53.33,33.88,73.77,55.37,40.98,9.92,14.75,52.85,24.82,21.9,16.06,8.76,7.3,7.3,0.88,4.39,10.53,34.21,50,2.59,5.17,9.48,24.14,58.62,31.39,32.12,8.03,11.68,12.41,13.14,15.33,43.07,6.67,32.17,20,22.61,25.22,4.44987000717959,4.11437047929343,5.7627296112691,11.2901834990202,6.60746909144777,21.3763424950822,11.9386179566522,15.3716716988841,12.311980810027,6.98306815080202,7.51634241397706,6.6836622920626,9.55720590361673,21.6057246122425,37.0209508959316,12.2446700004799,35.2233466796839,76.7928227042009,59.041478459961,52.3289709371681,14.8449563477393,17.3005487936282,54.4129255032936,23.3543301394228,22.801363021306,15.3897373365953,11.5564091706485,9.07877159657342,6.06653640047063,2.65907607107748,4.51211144711444,14.0353976272774,30.5632188890059,51.0103832129642,2.51165619453291,6.02843704394939,10.9168507294194,26.498524733781,56.2842063432448,34.4555174520107,29.8716603387861,10.0667664648443,10.2487077596237,12.34472733712,13.5554500851968,19.0158237224443,39.4922654070983,4.23703921576395,30.7986393169432,27.4391355033302,21.9552488633969,21.3861008618301,2880913
"Albania","ALB",NA,NA,"NAT_TOTAL",2020-08-21,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,8119,240,57.41,57.41,64.29,64.29,55,55,55.77,55.77,50,50,152,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,4,7967,238,25,21804.0913772169,21591.1574770002,22019.1252503466,352.431574226492,3839.82530122246,6327.68443554824,0.0076173440850079,0.00754295479919669,0.0076924670045198,0.000123123340517153,0.00134145789612188,0.00221060115613367,"ALB","Albania",155,0.037881,0.02025,0.025806,0.012736,0.040263,0.020852,0.032258,0.014192,0.311818,0.049137,0.380645,0.039,0.47152,0.052951,0.509677,0.040153,0.512023,0.053022,0.587097,0.039547,0.0643732372567798,0.0317946695142651,0.0642182696795495,0.0374828588637861,0.366140681141804,0.415378501310597,0.404584754300537,0.471395461900421,0.408517846867192,0.495861256781358,2880913,151,5.48,4.79,6.16,9.03,7.59,22.3,14.48,16.89,12.24,6.16,10.27,8.22,13.61,24.49,35.57,16.2,47.83,35.29,71.53,64.44,55.07,15.44,13.97,58.87,19.21,19.87,18.54,19.21,5.96,9.27,2.99,2.99,13.43,30.6,50,2.9,6.52,13.04,23.19,54.35,33.11,32.45,12.58,8.61,17.22,15.23,21.19,35.76,7.53,33.33,35.56,17.78,13.33,4.51745908518305,4.1606776332362,5.81216485393779,11.234574279751,6.66220675819719,21.4475520010342,12.2336440639912,15.5197635060729,12.3571384540016,6.65200904098923,8.84946696399367,6.78608739011751,10.2782854202293,21.7226265641113,37.1642031821269,14.0590345104722,35.082428086646,76.074848922003,60.7959823195792,52.653863142575,14.7863238770178,16.5008477925026,55.4595271398364,22.3735463190293,22.150845127733,15.6297705338171,13.0166221974765,8.18079254690247,6.75663424274954,2.67435884155734,4.41120951071949,14.001888476861,31.0260137299578,50.9072084026314,2.54514138254561,6.09941976691226,11.1311387236066,26.3923806931178,56.1301667463827,33.185860717848,29.9491010152273,10.2531930404493,10.0672857020577,13.900221023925,13.7822154178347,19.1884650543446,39.1106495163294,5.46255819131609,31.1201024088895,28.2704795485013,20.6595854435407,20.2525101401639,2880913
"Albania","ALB",NA,NA,"NAT_TOTAL",2020-08-22,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,8275,245,57.41,57.41,64.29,64.29,55,55,55.77,55.77,50,50,156,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,2,8119,240,21,21958.7301969805,21745.6438020116,22173.9046336802,154.638819763608,3440.933070313,5982.68355533856,0.00767136775784344,0.00759692519739772,0.00774653978378496,5.40236728355371e-05,0.00120210334457892,0.00209007375745777,"ALB","Albania",141,0.072097,0.028284,0.028369,0.013982,0.072097,0.028284,0.028369,0.013982,0.393178,0.053413,0.453901,0.041928,0.42143,0.053996,0.404255,0.041328,0.380858,0.053101,0.439716,0.0418,0.0704374157243471,0.0309263616909828,0.0669892609006269,0.0342932514674342,0.374298236837997,0.429267617645665,0.407771586978406,0.460152957870903,0.40250061342236,0.474621713567525,2880913,135,6.06,6.06,6.06,15.04,9.16,21.8,16.67,16.67,9.09,6.82,7.63,7.58,9.92,21.97,31.11,14.39,52.94,36,74.6,70.08,44.88,17.6,15.08,45.6,19.26,28.15,16.3,11.85,6.67,5.19,1.74,1.74,10.43,39.13,46.96,0.85,5.98,10.26,35.9,47.01,37.78,28.15,9.63,7.41,8.15,15.56,17.78,42.22,6.11,25.44,31.58,26.32,16.67,4.60913950781913,4.26017088563091,5.85538340225251,11.4128702293361,6.84904386346716,21.470164475918,12.8944982297692,15.7061469577077,12.1980247343444,6.60240318344339,7.66903137074395,6.85708217849148,10.2606311289597,21.7501111588436,36.5042793921809,14.3270450514035,35.02489995801,75.7967123679729,65.593274604812,51.6381920834644,15.3051233161454,16.0786347189843,53.5533162100651,21.6474575232908,23.3835685481327,15.6487413466578,12.7493892021724,7.62614601605312,6.6421998517915,2.60887792347409,4.2583111043162,13.878012452274,34.2971497863226,50.4638390939875,2.31216466104858,6.11971636065315,10.8295668609715,26.7007954539392,54.4266379109323,35.4631668399937,29.8861772871747,10.1428115129293,9.74231053675479,12.2189267511633,14.1300303907013,19.0108427213851,39.4941428241019,5.80298659930793,30.6025289396301,28.4374764812132,22.7856900769865,20.0307571316613,2880913
"Albania","ALB",NA,NA,"NAT_TOTAL",2020-08-23,2,1,2,1,2,1,4,1,0,NA,1,1,0,NA,2,1,1,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,8427,250,57.41,57.41,64.29,64.29,55,55,55.77,55.77,50,50,152,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,5,8275,245,20,22391.9112995151,22178.1824341916,22607.6998479532,433.181102534611,3824.83701265191,6025.34022374055,0.00782270125998502,0.00774803425002337,0.00789808782824967,0.000151333502141578,0.00133622167924349,0.00210497603038979,"ALB","Albania",145,0.011144,0.016058,0.013793,0.009686,0.044104,0.031409,0.034483,0.015153,0.404494,0.075078,0.386207,0.040433,0.473267,0.076377,0.468966,0.041443,0.545036,0.076175,0.524138,0.041474,0.0312545806594914,0.0142992262083127,0.0544847640867392,0.0347183414721255,0.385226841055098,0.415384215411196,0.419087673467317,0.461554549671036,0.469467121445345,0.501100989142785,2880913,145,5.76,3.6,7.91,9.93,5.76,26.62,16.55,22.86,11.43,10.07,10.07,5.76,13.67,23.4,29.58,10.22,42.86,34.35,81.68,66.41,48.06,20,20.16,55.38,18.62,20.69,15.17,13.79,12.41,4.83,3.36,7.56,18.49,23.53,47.06,1.67,12.5,11.67,28.33,45.83,36.55,27.59,10.34,6.9,12.41,11.03,21.38,35.86,5.76,33.33,33.33,19.66,13.68,4.68516781276541,4.25158692794757,5.97979197746487,11.3889501824176,6.77210386304662,21.8779068840192,13.6845983926008,17.0850974913402,12.1442705044199,7.42556971703402,7.78691712144149,6.84523756072415,10.463269106531,21.8253687156617,35.6454758935309,12.8274852136692,34.8199705408302,76.4860973101137,66.7922869932306,51.1221477438484,16.0293884310823,17.0219693466926,53.8770024953983,20.8439196348607,22.8231122919628,15.5451766059428,12.9620031439906,8.55128771091422,6.51254628565436,2.64886009709981,4.4205739233119,14.0014368015525,31.5137451953207,49.3743838452844,2.20508887417684,6.7486837224848,10.8179427235243,26.7575192929682,52.8015286673913,35.8994135456725,29.8073798356579,10.1121127809916,9.32541683915674,12.1959102247961,13.0236723719377,19.1997355648615,39.1300072706195,5.87276878360841,30.7844136250381,28.7096712895953,22.0514156841268,19.6175489473459,2880913
