"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","umdchl_date","umdchl_total_responses","umdchl_pct_cli","umdchl_pct_ili","umdchl_pct_fever","umdchl_pct_cough","umdchl_pct_difficulty_breathing","umdchl_pct_fatigue","umdchl_pct_stuffy_runny_nose","umdchl_pct_aches_muscle_pain","umdchl_pct_sore_throat","umdchl_pct_chest_pain","umdchl_pct_nausea","umdchl_pct_anosmia_ageusia","umdchl_pct_eye_pain","umdchl_pct_headache","umdchl_pct_cmnty_sick","umdchl_pct_ever_tested","umdchl_pct_tested_recently","umdchl_pct_worked_outside_home","umdchl_pct_grocery_outside_home","umdchl_pct_ate_outside_home","umdchl_pct_spent_time_with_non_hh","umdchl_pct_attended_public_event","umdchl_pct_used_public_transit","umdchl_pct_direct_contact_with_non_hh","umdchl_pct_wear_mask_all_time","umdchl_pct_wear_mask_most_time","umdchl_pct_wear_mask_half_time","umdchl_pct_wear_mask_some_time","umdchl_pct_wear_mask_none_time","umdchl_pct_no_public","umdchl_pct_feel_nervous_all_time","umdchl_pct_feel_nervous_most_time","umdchl_pct_feel_nervous_some_time","umdchl_pct_feel_nervous_little_time","umdchl_pct_feel_nervous_none_time","umdchl_pct_feel_depressed_all_time","umdchl_pct_feel_depressed_most_time","umdchl_pct_feel_depressed_some_time","umdchl_pct_feel_depressed_little_time","umdchl_pct_feel_depressed_none_time","umdchl_pct_worried_ill_covid19_very","umdchl_pct_worried_ill_covid19_somewhat","umdchl_pct_worried_ill_covid19_nottooworried","umdchl_pct_worried_ill_covid19_notworried","umdchl_pct_enough_toeat_very_worried","umdchl_pct_enough_toeat_somewhat_worried","umdchl_pct_enough_toeat_nottoo_worried","umdchl_pct_enough_toeat_not_worried","umdchl_pct_chills","umdchl_pct_finances_very_worried","umdchl_pct_finances_somewhat_worried","umdchl_pct_finances_nottoo_worried","umdchl_pct_finances_not_worried","umdchl_population","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-08-12,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,45264,166,69.44,69.44,73.81,73.81,71.67,71.67,69.23,69.23,87.5,87.5,460,1,392.857142857143,1.71428571428571,53,-1,11.1428571428571,-0.285714285714286,1641164,"BH","BHR","Asia","Bahrain","2020-08-12",45264,460,392.857,166,1,1.714,26601.112,270.337,230.877,97.556,0.588,1.007,1.01,NA,NA,NA,NA,NA,NA,NA,NA,21651,933762,548.761,12.724,10124,5.95,0.039,25.8,"units unclear",NA,NA,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/12","BH",1641164,460,1,45264,166,13528.1980446062,13344.8190951392,13714.0969112686,93.5228393711168,1274.04907310696,1863.48472226518,0.00824305069122051,0.00813131356472554,0.00835632326279923,5.69856756369971e-05,0.000776308201439322,0.00113546526871487,"2020/08/12","BH",1641164,460,1,45264,166,13478.2608695652,72.463768115942,1376.8115942029,1956.52173913044,0.0275804246254488,0.00010114772198269,0.00821262279063227,4.41538859711412e-05,0.000838923833451683,0.00119215492122081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-08-12",-24,-10,-24,-24,-22,12
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-08-13,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,45726,167,69.44,69.44,73.81,73.81,71.67,71.67,69.23,69.23,87.5,87.5,462,1,405.285714285714,1.57142857142857,2,0,12.4285714285714,-0.142857142857143,1641164,"BH","BHR","Asia","Bahrain","2020-08-13",45726,462,405.286,167,1,1.571,26872.624,271.512,238.182,98.144,0.588,0.924,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10249,6.023,0.04,25.3,"units unclear",NA,NA,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/13","BH",1641164,462,1,45726,167,13621.1984509409,13437.5028199865,13807.4052690767,93.0004063346896,1367.04947944165,1748.79804267753,0.0082997180360652,0.00818778794805792,0.00841317824975243,5.66673448446893e-05,0.000832975546284012,0.00106558396520855,"2020/08/13","BH",1641164,462,1,45726,167,13478.2608695652,0,1304.34782608696,1811.59420289855,0.0278619321408464,0.000101757045609092,0.00821262279063227,0,0.000794769947480542,0.00110384714927853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-08-13",-25,-7,-25,-26,-21,14
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-08-14,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,46052,168,69.44,69.44,73.81,73.81,71.67,71.67,69.23,69.23,87.5,87.5,326,1,392.142857142857,1.28571428571429,-136,0,-13.1428571428571,-0.285714285714286,1641164,"BH","BHR","Asia","Bahrain","2020-08-14",46052,326,392.143,168,1,1.286,27064.21,191.586,230.458,98.732,0.588,0.756,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,944798,555.246,NA,9728,5.717,0.04,24.8,"units unclear",NA,NA,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/14","BH",1641164,326,1,46052,168,13671.9712287848,13488.5270928446,13857.9102072516,50.7727778439203,1417.82225728557,1768.10064990323,0.00833065508918355,0.00821887824303029,0.00844395210183235,3.09370531183479e-05,0.000863912599402359,0.00107734549984232,"2020/08/14","BH",1641164,326,1,46052,168,13623.1884057971,144.927536231884,1304.34782608696,1884.05797101449,0.0280605716430533,0.000102366369235494,0.00830093056257455,8.83077719422824e-05,0.000794769947480542,0.00114800103524967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-08-14",-35,-16,-38,-34,-16,13
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-08-15,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,46430,170,69.44,69.44,73.81,73.81,71.67,71.67,69.23,69.23,87.5,87.5,378,2,400.142857142857,1.28571428571429,52,1,8,0,1641164,"BH","BHR","Asia","Bahrain","2020-08-15",46430,378,400.143,170,2,1.286,27286.356,222.146,235.159,99.907,1.175,0.756,1.01,NA,NA,NA,NA,NA,NA,NA,NA,9394,954192,560.767,5.521,9728,5.717,0.041,24.3,"units unclear",NA,NA,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/15","BH",1641164,378,2,46430,170,13818.1585507742,13634.6181546215,14004.1696488298,146.187321989386,1564.00957927496,1914.28797189261,0.00841973047835208,0.00830789497857711,0.00853307143517028,8.90753891685328e-05,0.000952987988570892,0.00116642088901086,"2020/08/15","BH",1641164,378,2,46430,170,13695.652173913,72.463768115942,1376.8115942029,1884.05797101449,0.0282908959738332,0.000103585016488297,0.00834508444854569,4.41538859711412e-05,0.000838923833451683,0.00114800103524967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-08-15",-27,-11,-25,-26,-13,10
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-08-16,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,46835,170,69.44,69.44,73.81,73.81,71.67,71.67,69.23,69.23,87.5,87.5,405,0,403.428571428571,1.14285714285714,27,-2,3.28571428571428,-0.142857142857143,1641164,"BH","BHR","Asia","Bahrain","2020-08-16",46835,405,403.429,170,0,1.143,27524.37,238.014,237.09,99.907,0,0.672,1.01,NA,NA,NA,NA,NA,NA,NA,NA,8142,962334,565.552,4.785,9915,5.827,0.041,24.6,"units unclear",NA,NA,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/16","BH",1641164,405,0,46835,170,13809.4565918559,13626.0257879104,13995.3567041939,0,1564.00957927496,1741.72520774787,0.00841442816918715,0.00830265944653333,0.00852770149978546,0,0.000952987988570892,0.00106127431978027,"2020/08/16","BH",1641164,405,0,46835,170,13695.652173913,0,1159.42028985507,1739.13043478261,0.0285376720425259,0.000103585016488297,0.00834508444854569,0,0.000706462175538259,0.00105969326330739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-08-16",-21,-10,-17,-24,-19,11
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-08-17,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,47185,173,69.44,69.44,73.81,73.81,71.67,71.67,69.23,69.23,87.5,87.5,350,3,398.285714285714,1.42857142857143,-55,3,-5.14285714285717,0.285714285714286,1641164,"BH","BHR","Asia","Bahrain","2020-08-17",47185,350,398.286,173,3,1.429,27730.061,205.691,234.068,101.67,1.763,0.84,1.01,NA,NA,NA,NA,NA,NA,NA,NA,9669,972003,571.235,5.682,9992,5.872,0.04,25.1,"units unclear",NA,NA,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,"2020/08/17","BH",1641164,2419,8,20725,87,46430,170,37292,45294,0.0282908959738332,0.00147395385226583,0.022722896675774,0.0275987043342408,"2020/08/17","BH",1641164,350,3,47185,173,14027.9539694189,13844.3825669155,14213.9594609584,201.093459726348,1414.78307338691,1768.74767420353,0.00854756378364314,0.00843570939096612,0.00866090132427859,0.000122530996126132,0.000862060752847924,0.00107773974703535,"2020/08/17","BH",1641164,350,3,47185,173,13695.652173913,0,1014.49275362319,1666.66666666667,0.0287509353117665,0.000105412987367503,0.00834508444854569,0,0.000618154403595977,0.00101553937733625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-08-17",-24,-9,-23,-22,-21,11
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-08-18,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,47581,175,69.44,69.44,73.81,73.81,71.67,71.67,69.23,69.23,87.5,87.5,396,2,396.714285714286,1.42857142857143,46,-1,-1.57142857142856,0,1641164,"BH","BHR","Asia","Bahrain","2020-08-18",47581,396,396.714,175,2,1.429,27962.785,232.724,233.144,102.845,1.175,0.84,1.01,NA,NA,NA,NA,NA,NA,NA,NA,9205,981208,576.644,5.41,9871,5.801,0.04,24.9,"units unclear",NA,NA,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/18","BH",1641164,396,2,47581,175,14178.7904909954,13995.0512529076,14364.9420180417,159.538480494793,1424.77500023639,1924.6415194961,0.00863947203996393,0.00852751538110002,0.00875289856348404,9.72105654857123e-05,0.000868149069950591,0.00117272955018274,"2020/08/18","BH",1641164,396,2,47581,175,13768.115942029,72.463768115942,869.565217391304,1666.66666666667,0.0289922274678216,0.000106631634620306,0.00838923833451683,4.41538859711412e-05,0.000529846631653695,0.00101553937733625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-08-18",-25,-13,-22,-23,-20,12
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-08-19,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,47950,178,69.44,69.44,73.81,73.81,71.67,71.67,69.23,69.23,87.5,87.5,369,3,383.714285714286,1.71428571428571,-27,1,-13,0.285714285714286,1641164,"BH","BHR","Asia","Bahrain","2020-08-19",47950,369,383.714,178,3,1.714,28179.642,216.857,225.504,104.608,1.763,1.007,1.01,NA,NA,NA,NA,NA,NA,NA,NA,19579,1000787,588.151,11.506,9575,5.627,0.04,25,"units unclear",NA,NA,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/19","BH",1641164,369,3,47950,178,14402.6336618136,14218.6715033407,14588.975935457,223.84317081824,1404.03412022212,2148.48469031434,0.00877586497255216,0.00866377248303075,0.00888940772248054,0.000136392932588236,0.000855511161725534,0.00130912248277097,"2020/08/19","BH",1641164,369,3,47950,178,13768.115942029,0,797.101449275362,1594.20289855072,0.0292170678859639,0.000108459605499511,0.00838923833451683,0,0.000485692745682553,0.000971385491365107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-08-19",-21,-8,-24,-20,-21,11
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-08-20,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,48303,179,69.44,69.44,73.81,73.81,71.67,71.67,69.23,69.23,87.5,87.5,353,1,368.142857142857,1.71428571428571,-16,-2,-15.5714285714286,0,1641164,"BH","BHR","Asia","Bahrain","2020-08-20",48303,353,368.143,179,1,1.714,28387.096,207.454,216.353,105.196,0.588,1.007,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9574,5.627,0.038,26,"units unclear",NA,NA,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/20","BH",1641164,353,1,48303,179,14459.9407559905,14276.118992805,14646.1294398103,57.3070941769292,1327.17980014444,2205.79178449127,0.00881078353899459,0.00869877659563882,0.00892423270301461,3.49185664424331e-05,0.000808682008711158,0.00134404104921341,"2020/08/20","BH",1641164,353,1,48303,179,13768.115942029,0,652.173913043478,1449.27536231884,0.0294321591260837,0.000109068929125913,0.00838923833451683,0,0.000397384973740271,0.000883077719422824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-08-20",-31,-8,-29,-33,-52,23
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-08-21,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,48661,181,69.44,69.44,73.81,73.81,71.67,71.67,69.23,69.23,87.5,87.5,358,2,372.714285714286,1.85714285714286,5,1,4.57142857142856,0.142857142857143,1641164,"BH","BHR","Asia","Bahrain","2020-08-21",48661,358,372.714,181,2,1.857,28597.488,210.392,219.04,106.372,1.175,1.091,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011805,594.626,NA,9572,5.625,0.039,25.7,"units unclear",NA,NA,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/21","BH",1641164,358,2,48661,181,14599.9308728779,14416.0678447183,14786.1388964613,139.990116887408,1396.67924464505,2345.78190137868,0.00889608282467683,0.00878405073759739,0.00900954377287176,8.52992856822399e-05,0.00085102966226718,0.00142934033489565,"2020/08/21","BH",1641164,358,2,48661,181,13768.115942029,0,507.246376811594,1449.27536231884,0.0296502969843355,0.000110287576378717,0.00838923833451683,0,0.000309077201797989,0.000883077719422824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-08-21",-39,-22,-41,-34,-16,13
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-08-22,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,49038,183,69.44,69.44,73.81,73.81,71.67,71.67,69.23,69.23,87.5,87.5,377,2,372.571428571429,1.85714285714286,19,0,-0.142857142857167,0,1641164,"BH","BHR","Asia","Bahrain","2020-08-22",49038,377,372.571,183,2,1.857,28819.047,221.558,218.956,107.547,1.175,1.091,1.02,NA,NA,NA,NA,NA,NA,NA,NA,8998,1020803,599.914,5.288,9516,5.592,0.039,25.5,"units unclear",NA,NA,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/22","BH",1641164,377,2,49038,183,14746.1459569319,14562.1591790085,14932.4573306816,146.215084053973,1471.0049152135,2491.99698543265,0.00898517512992724,0.008873067639193,0.00909869905182032,8.90923052504031e-05,0.000896318049392685,0.00151843264014605,"2020/08/22","BH",1641164,377,2,49038,183,14130.4347826087,362.31884057971,797.101449275362,1594.20289855072,0.029880011991489,0.00011150622363152,0.00861000776437254,0.000220769429855706,0.000485692745682553,0.000971385491365107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-08-22",-32,-18,-32,-28,-12,11
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-08-23,3,1,2,1,2,1,4,1,0,NA,0,NA,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,49330,184,60.19,60.19,64.29,64.29,66.11,66.11,62.82,62.82,87.5,87.5,292,1,356.428571428571,2,-85,-1,-16.1428571428571,0.142857142857143,1641164,"BH","BHR","Asia","Bahrain","2020-08-23",49330,292,356.429,184,1,2,28990.652,171.605,209.469,108.135,0.588,1.175,1.02,NA,NA,NA,NA,NA,NA,NA,NA,9166,1029969,605.3,5.387,9662,5.678,0.037,27.1,"units unclear",NA,NA,60.19,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/23","BH",1641164,292,1,49330,184,14786.9046459123,14603.2537608385,14972.8651291169,40.7586889804279,1352.22944067723,2182.43570879868,0.00901001036210417,0.00889810753881907,0.00912332047809781,2.48352321769353e-05,0.000823945346520659,0.00132980964047388,"2020/08/23","BH",1641164,292,1,49330,184,14202.8985507246,72.463768115942,797.101449275362,1521.73913043478,0.0300579344903983,0.000112115547257922,0.00865416165034368,4.41538859711412e-05,0.000485692745682553,0.000927231605393966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-08-23",-26,-16,-25,-25,-18,11
