"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active"
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-06,3,1,2,1,2,1,3,1,1,1,1,1,2,0,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,77.78,77.78,86.9,86.9,60.56,60.56,64.1,64.1,37.5,37.5,0,0,0.142857142857143,0,0,0,0,0,5666,"GL","2020/04/06","GL",56660,1,0,11,0,11,0,11,11,0.000194140487116131,1.76491351923756e-05,0.000194140487116131,0.000194140487116131,"2020/04/06","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-07,3,1,2,1,2,1,3,1,1,1,1,1,2,0,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,77.78,77.78,86.9,86.9,60.56,60.56,64.1,64.1,37.5,37.5,0,0,0.142857142857143,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/07","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-08,3,1,2,1,2,1,3,1,1,1,1,1,2,0,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,77.78,77.78,86.9,86.9,60.56,60.56,64.1,64.1,37.5,37.5,0,0,0.142857142857143,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/08","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-09,3,1,2,1,2,1,3,1,1,1,1,1,2,0,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,77.78,77.78,86.9,86.9,60.56,60.56,64.1,64.1,37.5,37.5,0,0,0.142857142857143,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/09","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-10,3,1,2,1,2,1,3,1,1,1,1,1,2,0,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,77.78,77.78,86.9,86.9,60.56,60.56,64.1,64.1,37.5,37.5,0,0,0.142857142857143,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/10","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-11,3,1,2,1,2,1,3,1,1,1,1,1,2,0,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,77.78,77.78,86.9,86.9,60.56,60.56,64.1,64.1,37.5,37.5,0,0,0,0,0,0,-0.142857142857143,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/11","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-12,3,1,2,1,2,1,3,1,1,1,1,1,2,0,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,77.78,77.78,86.9,86.9,60.56,60.56,64.1,64.1,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/12","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-13,3,1,2,1,2,1,3,1,1,1,1,1,2,0,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,77.78,77.78,86.9,86.9,60.56,60.56,64.1,64.1,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL","2020/04/13","GL",56660,0,0,11,0,11,0,11,11,0.000194140487116131,0,0.000194140487116131,0.000194140487116131,"2020/04/13","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-14,3,0,2,1,2,1,3,1,1,1,1,1,2,0,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,75.93,75.93,83.33,83.33,59.44,59.44,62.82,62.82,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/14","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-15,3,0,2,1,2,1,3,1,1,1,1,1,2,0,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,75.93,75.93,83.33,83.33,59.44,59.44,62.82,62.82,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/15","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-16,3,0,2,1,2,1,3,1,1,1,1,1,2,0,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,75.93,75.93,83.33,83.33,59.44,59.44,62.82,62.82,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/16","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-17,3,0,2,1,2,1,3,1,1,1,1,1,2,0,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,75.93,75.93,83.33,83.33,59.44,59.44,62.82,62.82,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/17","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-18,3,0,2,1,2,1,3,1,1,1,1,1,2,0,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,75.93,75.93,83.33,83.33,59.44,59.44,62.82,62.82,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/18","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-19,3,0,2,1,2,1,3,1,1,1,1,1,2,0,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,75.93,75.93,83.33,83.33,59.44,59.44,62.82,62.82,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/19","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-20,2,1,2,1,2,1,3,1,1,1,1,1,2,0,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,74.07,74.07,83.33,83.33,58.33,58.33,61.54,61.54,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL","2020/04/20","GL",56660,0,0,11,0,11,0,11,11,0.000194140487116131,0,0.000194140487116131,0.000194140487116131,"2020/04/20","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-21,2,1,2,1,2,1,3,1,1,1,1,1,2,0,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,74.07,74.07,83.33,83.33,58.33,58.33,61.54,61.54,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/21","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-22,2,1,2,1,2,1,3,1,1,1,1,1,1,1,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,71.3,71.3,83.33,83.33,56.67,56.67,59.62,59.62,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/22","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-23,2,1,2,1,2,1,3,1,1,1,1,1,1,1,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,71.3,71.3,83.33,83.33,56.67,56.67,59.62,59.62,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/23","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-24,2,1,2,1,2,1,3,1,1,1,1,1,1,1,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,71.3,71.3,83.33,83.33,56.67,56.67,59.62,59.62,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/24","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-25,2,1,2,1,2,1,2,1,1,1,1,1,1,1,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,68.52,68.52,83.33,83.33,55,55,57.69,57.69,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/25","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-26,2,1,2,1,2,1,2,1,1,1,1,1,1,1,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,68.52,68.52,83.33,83.33,55,55,57.69,57.69,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/26","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-27,2,1,0,NA,2,1,2,1,1,1,1,1,1,1,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,61.11,61.11,72.62,72.62,50.56,50.56,52.56,52.56,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL","2020/04/27","GL",56660,0,0,11,0,11,0,11,11,0.000194140487116131,0,0.000194140487116131,0.000194140487116131,"2020/04/27","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-28,2,1,0,NA,2,1,2,1,1,1,1,1,1,1,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,61.11,61.11,72.62,72.62,50.56,50.56,52.56,52.56,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/28","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-29,2,1,0,NA,2,1,2,1,1,1,1,1,1,1,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,61.11,61.11,72.62,72.62,50.56,50.56,52.56,52.56,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/29","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-04-30,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,47.22,47.22,48.72,48.72,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/30","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-01,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/01","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-02,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/02","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-03,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/03","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-04,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL","2020/05/04","GL",56660,0,0,11,0,11,0,11,11,0.000194140487116131,0,0.000194140487116131,0.000194140487116131,"2020/05/04","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-05,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/05","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-06,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/06","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-07,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/07","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-08,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/08","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-09,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/09","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-10,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/10","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-11,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL","2020/05/11","GL",56660,0,0,9,0,11,0,11,11,0.000194140487116131,0,0.000194140487116131,0.000194140487116131,"2020/05/11","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-12,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/12","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-13,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/13","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-14,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/14","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-15,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/15","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-16,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/16","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-17,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/17","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-18,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL","2020/05/18","GL",56660,0,0,1,0,11,0,11,11,0.000194140487116131,0,0.000194140487116131,0.000194140487116131,"2020/05/18","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-19,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/19","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-20,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/20","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-21,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/21","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-22,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/22","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-23,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,11,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/23","GL",5666,0,0,11,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-24,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,12,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,1,0,0.142857142857143,0,1,0,0.142857142857143,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/24","GL",5666,1,0,12,0,0,0,NA,0,0,0,0,0,NA,0,0,0
