"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","hosp_year_week","hosp_date","hosp_countrycode","hosp_countryname","hosp_hosp_weekly_admission","hosp_icu_weekly_admission","W_date","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_fatalities_smooth","W_p_cases_fatalities_smooth_low","W_p_cases_fatalities_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high"
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-27,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1060,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,3,0,3.14285714285714,0,-1,0,0.428571428571428,0,875899,"CY","CYP","Europe","Cyprus","2020-07-27",1060,3,3.143,19,0,0,1210.185,3.425,3.588,21.692,0,0,1.67,NA,NA,NA,NA,NA,NA,NA,NA,1855,196472,224.309,2.118,1569,1.791,0.002,499.2,"tests performed",NA,NA,47.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,"2020/07/27","CY",875899,19,0,93,1,1057,19,185,962,0.00120676014015315,2.1691998735014e-05,0.000211211566630399,0.00109830014647808,"2020/07/27","CY",875899,3,0,1060,19,1423.10868024689,1283.64878173876,1577.71996873691,0,0,0,0.00162474061535278,0.00146552146050944,0.00180125787189722,0,0,0,"2020/07/27","CY",875899,3,0,1060,21,1521.73913043478,0,0,0,0.00121018519258499,2.39753670229102e-05,0.00173734543644277,0,0,0,"2020-W31","2020-07-27","CY","Cyprus",0.913347315158483,NA,"2020-07-27",0.00966385717387355,0,0.00205286097115802,0,0.00114207162048839,-0.000718183075181827,0.00300232631615862,2.22044604925031e-16,-9.7968905793544e-15,1.02409797892045e-14,3.19916662486668e+31,-1.61904466649032e+33,1.68302799898765e+33,2.45258914316683e+21,-1.0624451725011e+23,1.11149695536444e+23
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-28,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1067,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,7,0,3.85714285714286,0,4,0,0.714285714285714,0,875899,"CY","CYP","Europe","Cyprus","2020-07-28",1067,7,3.857,19,0,0,1218.177,7.992,4.404,21.692,0,0,1.73,NA,NA,NA,NA,NA,NA,NA,NA,1974,198446,226.563,2.254,1652,1.886,0.002,428.3,"tests performed",NA,NA,47.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/28","CY",875899,7,0,1067,19,1428.97759880944,1288.93777540765,1584.2323941925,0,0,0,0.00163144106661778,0.00147155982071865,0.00180869300477851,0,0,0,"2020/07/28","CY",875899,7,0,1067,21,1521.73913043478,0,0,0,0.00121817698159263,2.39753670229102e-05,0.00173734543644277,0,0,0,"2020-W31","2020-07-28","CY","Cyprus",0.913347315158483,NA,"2020-07-28",0.0101475337091025,0,0.00215560676551027,0,0.00116909822848784,-0.000713947024165819,0.0030521434811415,2.22044604925031e-16,-9.71419635843867e-15,1.01582855682887e-14,1.43060091936261e+31,-7.16319265568593e+32,7.44931283955845e+32,1.40779161582774e+21,-6.03355175776259e+22,6.31511008092813e+22
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-29,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1080,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,13,0,5.71428571428571,0,6,0,1.85714285714286,0,875899,"CY","CYP","Europe","Cyprus","2020-07-29",1080,13,5.714,19,0,0,1233.019,14.842,6.524,21.692,0,0,1.78,NA,NA,NA,NA,NA,NA,NA,NA,1725,200171,228.532,1.969,1546,1.765,0.004,270.6,"tests performed",NA,NA,47.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/29","CY",875899,13,0,1080,19,1442.5991750398,1301.21721799714,1599.34279307246,0,0,0,0.00164699260421556,0.00148557906561959,0.0018259443075885,0,0,0,"2020/07/29","CY",875899,13,0,1080,21,1594.20289855072,72.463768115942,72.463768115942,72.463768115942,0.00123301887546395,2.39753670229102e-05,0.00182007617151147,8.27307350687031e-05,8.27307350687031e-05,8.27307350687031e-05,"2020-W31","2020-07-29","CY","Cyprus",0.913347315158483,NA,"2020-07-29",0.0101475337091025,0,0.00215560676551027,0,0.00119679859680215,-0.000709179833042709,0.00310277702664701,2.22044604925031e-16,-9.63271299835785e-15,1.00768022082079e-14,6.39735040548647e+30,-3.1688702521328e+32,3.29681726024253e+32,8.08075514448323e+20,-3.42601527660253e+22,3.58763037949219e+22
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-30,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1090,19,47.22,47.22,61.9,61.9,58.33,58.33,51.92,51.92,100,100,10,0,6.42857142857143,0,-3,0,0.714285714285714,0,875899,"CY","CYP","Europe","Cyprus","2020-07-30",1090,10,6.429,19,0,0,1244.436,11.417,7.339,21.692,0,0,1.78,NA,NA,NA,NA,NA,NA,NA,NA,2069,202240,230.894,2.362,1617,1.846,0.004,251.5,"tests performed",NA,NA,47.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/30","CY",875899,10,0,1090,19,1451.65928357704,1309.38216830353,1609.39619204202,0,0,0,0.00165733638647498,0.00149490085992052,0.00183742211378483,0,0,0,"2020/07/30","CY",875899,10,0,1090,21,1594.20289855072,0,72.463768115942,72.463768115942,0.00124443571690343,2.39753670229102e-05,0.00182007617151147,0,8.27307350687031e-05,8.27307350687031e-05,"2020-W31","2020-07-30","CY","Cyprus",0.913347315158483,NA,"2020-07-30",0.0104616988394152,0,0.00222234381707405,0,0.00122519131854377,-0.000703860080148783,0.00315424271723633,2.22044604925031e-16,-9.55228706113797e-15,9.99637627098803e-15,2.86076233117597e+30,-1.40168755687936e+32,1.45890280350288e+32,4.63837140177158e+20,-1.94515487521166e+22,2.03792230324709e+22
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-07-31,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1114,19,47.22,47.22,61.9,61.9,60,60,53.85,53.85,100,100,24,0,9.57142857142857,0,14,0,3.14285714285714,0,875899,"CY","CYP","Europe","Cyprus","2020-07-31",1114,24,9.571,19,0,0,1271.836,27.4,10.928,21.692,0,0,1.78,NA,NA,NA,NA,NA,NA,NA,NA,1850,204090,233.006,2.112,1722,1.966,0.006,179.9,"tests performed",NA,NA,47.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/31","CY",875899,24,0,1114,19,1478.47265021661,1333.56024414646,1639.132080484,0,0,0,0.00168794878201324,0.00152250458574158,0.00187137110612525,0,0,0,"2020/07/31","CY",875899,24,0,1114,21,1594.20289855072,0,72.463768115942,72.463768115942,0.00127183613635819,2.39753670229102e-05,0.00182007617151147,0,8.27307350687031e-05,8.27307350687031e-05,"2020-W31","2020-07-31","CY","Cyprus",0.913347315158483,NA,"2020-07-31",0.0104616988394152,0,0.00222234381707405,0,0.00125429556087633,-0.000697965546922815,0.00320655666867547,2.22044604925031e-16,-9.47278986327345e-15,9.91687907312351e-15,1.27927354244282e+30,-6.19934473409556e+31,6.45519944258412e+31,2.66243548728987e+20,-1.10424789372323e+22,1.15749660346902e+22
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-01,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1124,19,47.22,47.22,61.9,61.9,60,60,53.85,53.85,100,100,10,0,10.1428571428571,0,-14,0,0.571428571428571,0,875899,"CY","CYP","Europe","Cyprus","2020-08-01",1124,10,10.143,19,0,0,1283.253,11.417,11.58,21.692,0,0,1.72,NA,NA,NA,NA,NA,NA,NA,NA,2987,207077,236.417,3.41,1909,2.179,0.005,188.2,"tests performed",NA,NA,47.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/01","CY",875899,10,0,1124,19,1485.44163428975,1339.83401209849,1646.87329098733,0,0,0,0.00169590516062896,0.00152966724713522,0.00188020912341186,0,0,0,"2020/08/01","CY",875899,10,0,1124,21,1594.20289855072,0,72.463768115942,72.463768115942,0.00128325297779767,2.39753670229102e-05,0.00182007617151147,0,8.27307350687031e-05,8.27307350687031e-05,"2020-W31","2020-08-01","CY","Cyprus",0.913347315158483,NA,"2020-08-01",0.00920518798121421,0,0.00243603072256194,0,0.00128413108452264,-0.000691473180658607,0.00325973534970388,2.22044604925031e-16,-9.39417423224095e-15,9.83826344209101e-15,5.72064578227846e+29,-2.7414921213243e+31,2.85590503696987e+31,1.52824388346157e+20,-6.26794680542029e+21,6.5735955821126e+21
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-02,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1150,19,47.22,47.22,61.9,61.9,60,60,53.85,53.85,100,100,26,0,13.2857142857143,0,16,0,3.14285714285714,0,875899,"CY","CYP","Europe","Cyprus","2020-08-02",1150,26,13.286,19,0,0,1312.937,29.684,15.168,21.692,0,0,1.67,NA,NA,NA,NA,NA,NA,8,9.133,2924,210001,239.755,3.338,2198,2.509,0.006,165.4,"tests performed",NA,NA,47.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/02","CY",875899,26,0,1150,19,1511.95515163821,1363.73634155464,1676.2832454544,0,0,0,0.00172617522298599,0.00155695615767872,0.00191378600210116,0,0,0,"2020/08/02","CY",875899,26,0,1150,21,1594.20289855072,0,72.463768115942,72.463768115942,0.00131293676554032,2.39753670229102e-05,0.00182007617151147,0,8.27307350687031e-05,8.27307350687031e-05,"2020-W31","2020-08-02","CY","Cyprus",0.913347315158483,NA,"2020-08-02",0.0102485971982284,0,0.00271215511176922,0,0.001314718263992,-0.000684359059269336,0.00331379558725333,2.22044604925031e-16,-9.31640681752961e-15,9.76049602737967e-15,2.55815406795706e+29,-1.2121982693185e+31,1.26336135067764e+31,87721538361670696960,-3.55737083370023e+21,3.73281391042357e+21
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-03,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1155,19,47.22,47.22,61.9,61.9,60,60,53.85,53.85,100,100,5,0,13.5714285714286,0,-21,0,0.285714285714285,0,875899,"CY","CYP","Europe","Cyprus","2020-08-03",1155,5,13.571,19,0,0,1318.645,5.708,15.494,21.692,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,2581,212582,242.701,2.947,2301,2.627,0.006,169.6,"tests performed",NA,NA,47.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,"2020/08/03","CY",875899,93,0,167,1,1150,19,252,936,0.00131293676554032,0.000106176625387174,0.000287704404274922,0.00106861635873542,"2020/08/03","CY",875899,5,0,1155,19,1509.24522879128,1361.27515127009,1673.29959597367,0,0,0,0.00172308134704033,0.00155414625575562,0.00191037961679791,0,0,0,"2020/08/03","CY",875899,5,0,1155,21,1594.20289855072,0,72.463768115942,72.463768115942,0.00131864518626006,2.39753670229102e-05,0.00182007617151147,0,8.27307350687031e-05,8.27307350687031e-05,"2020-W32","2020-08-03","CY","Cyprus",0.456673657579241,0.11416841439481,"2020-08-03",0.0107922893572856,0,0.00285603601955538,0,0.00134607810855515,-0.000676598358982725,0.00336875457609302,2.22044604925031e-16,-9.23943693113631e-15,9.68352614098637e-15,1.14395340744181e+29,-5.35925616205526e+30,5.58804684354363e+30,50352357865212477440,-2.01872349837268e+21,2.1194282141031e+21
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-04,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1180,19,47.22,47.22,61.9,61.9,60,60,53.85,53.85,100,100,25,0,16.1428571428571,0,20,0,2.57142857142857,0,875899,"CY","CYP","Europe","Cyprus","2020-08-04",1180,25,16.143,19,0,0,1347.187,28.542,18.43,21.692,0,0,1.55,NA,NA,NA,NA,NA,NA,NA,NA,3988,216570,247.255,4.553,2589,2.956,0.006,160.4,"tests performed",NA,NA,47.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/04","CY",875899,25,0,1180,19,1531.09709312789,1380.96766284872,1697.54757598657,0,0,0,0.00174802927406914,0.00157662888397945,0.0019380631511014,0,0,0,"2020/08/04","CY",875899,25,0,1180,21,1594.20289855072,0,72.463768115942,72.463768115942,0.00134718728985876,2.39753670229102e-05,0.00182007617151147,0,8.27307350687031e-05,8.27307350687031e-05,"2020-W32","2020-08-04","CY","Cyprus",0.456673657579241,0.11416841439481,"2020-08-04",0.00470789906474308,0,0.00474328449062722,0,0.00137823228399669,-0.000668165326047729,0.0034246298940411,2.22044604925031e-16,-9.16318671174179e-15,9.60727592159186e-15,5.11552222279896e+28,-2.36907213319243e+30,2.47138257764841e+30,28902365256447098880,-1.14542616174945e+21,1.20323089226235e+21
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-05,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1195,19,47.22,47.22,61.9,61.9,60,60,53.85,53.85,100,100,15,0,16.4285714285714,0,-10,0,0.285714285714285,0,875899,"CY","CYP","Europe","Cyprus","2020-08-05",1195,15,16.429,19,0,0,1364.313,17.125,18.756,21.692,0,0,1.48,NA,NA,NA,NA,NA,NA,NA,NA,3132,219702,250.83,3.576,2790,3.185,0.006,169.8,"tests performed",NA,NA,47.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/05","CY",875899,15,0,1195,19,1538.60375222401,1387.71908292872,1705.89389126344,0,0,0,0.00175659950773321,0.00158433687323392,0.0019475920069134,0,0,0,"2020/08/05","CY",875899,15,0,1195,21,1594.20289855072,0,72.463768115942,72.463768115942,0.00136431255201798,2.39753670229102e-05,0.00182007617151147,0,8.27307350687031e-05,8.27307350687031e-05,"2020-W32","2020-08-05","CY","Cyprus",0.456673657579241,0.11416841439481,"2020-08-05",0.00470789906474308,0,0.00474328449062722,0,0.00141120313517603,-0.000659033253717968,0.00348143952407002,2.22044604925031e-16,-9.08755113359282e-15,9.53164034344289e-15,2.28755537084947e+28,-1.04711319558594e+30,1.09286430300293e+30,16590021854651062272,-6.49828232062673e+20,6.83008275771975e+20
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-06,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1208,19,47.22,47.22,61.9,61.9,60,60,53.85,53.85,100,100,13,0,16.8571428571429,0,-2,0,0.428571428571431,0,875899,"CY","CYP","Europe","Cyprus","2020-08-06",1208,13,16.857,19,0,0,1379.154,14.842,19.246,21.692,0,0,1.41,NA,NA,NA,NA,NA,NA,NA,NA,3486,223188,254.81,3.98,2993,3.417,0.006,177.6,"tests performed",NA,NA,47.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/06","CY",875899,13,0,1208,19,1542.15469712001,1390.90050970239,1709.8570985197,0,0,0,0.001760653565217,0.00158796905773655,0.00195211673779705,0,0,0,"2020/08/06","CY",875899,13,0,1208,21,1594.20289855072,0,72.463768115942,72.463768115942,0.00137915444588931,2.39753670229102e-05,0.00182007617151147,0,8.27307350687031e-05,8.27307350687031e-05,"2020-W32","2020-08-06","CY","Cyprus",0.456673657579241,0.11416841439481,"2020-08-06",0.00470789906474308,0,0.00474328449062722,0,0.00144501371499247,-0.000649174479567232,0.00353920190955217,2.22044604925031e-16,-9.01240852986683e-15,9.4564977397169e-15,1.02294728608152e+28,-4.62752934766352e+29,4.83211880487982e+29,9522709394048782336,-3.68612346907068e+20,3.87657765695166e+20
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-07,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1222,19,47.22,47.22,61.9,61.9,60,60,53.85,53.85,100,100,14,0,15.4285714285714,0,1,0,-1.42857142857143,0,875899,"CY","CYP","Europe","Cyprus","2020-08-07",1222,14,15.429,19,0,0,1395.138,15.984,17.615,21.692,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,3539,226727,258.851,4.04,3234,3.692,0.005,209.6,"tests performed",NA,NA,47.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/07","CY",875899,14,0,1222,19,1545.89089102154,1394.24695876635,1714.02823001879,0,0,0,0.00176491911855309,0.0015917896455714,0.00195687885249188,0,0,0,"2020/08/07","CY",875899,14,0,1222,21,1594.20289855072,0,72.463768115942,72.463768115942,0.00139513802390458,2.39753670229102e-05,0.00182007617151147,0,8.27307350687031e-05,8.27307350687031e-05,"2020-W32","2020-08-07","CY","Cyprus",0.456673657579241,0.11416841439481,"2020-08-07",0.00470789906474308,0,0.00474328449062722,0,0.00147968793465995,-0.00063856068019577,0.00359793654951568,2.22044604925031e-16,-8.93766840433751e-15,9.38175761418757e-15,4.57440796160041e+27,-2.04476547302007e+29,2.13625363225207e+29,5466056343866876928,-2.09064148482927e+20,2.19996261170661e+20
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-08,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1233,19,47.22,47.22,61.9,61.9,60,60,53.85,53.85,100,100,11,0,15.5714285714286,0,-3,0,0.142857142857142,0,875899,"CY","CYP","Europe","Cyprus","2020-08-08",1233,11,15.571,19,0,0,1407.697,12.559,17.778,21.692,0,0,1.31,NA,NA,NA,NA,NA,NA,NA,NA,3314,230041,262.634,3.784,3281,3.746,0.005,210.7,"tests performed",NA,NA,47.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/08","CY",875899,11,0,1233,19,1545.07037192009,1393.48180212841,1713.14935762992,0,0,0,0.00176398234490516,0.00159091607837024,0.00195587545782096,0,0,0,"2020/08/08","CY",875899,11,0,1233,21,1594.20289855072,0,72.463768115942,72.463768115942,0.00140769654948801,2.39753670229102e-05,0.00182007617151147,0,8.27307350687031e-05,8.27307350687031e-05,"2020-W32","2020-08-08","CY","Cyprus",0.456673657579241,0.11416841439481,"2020-08-08",0.00470789906474308,0,0.00474328449062722,0,0.00151525060467263,-0.000627162871018439,0.00365766408036369,2.22044604925031e-16,-8.86332011958713e-15,9.30740932943719e-15,2.04558030348848e+27,-9.03389662849305e+28,9.44301268919075e+28,3137528482492495360,-1.18556709846445e+20,1.2483176681143e+20
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-09,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1242,19,47.22,47.22,61.9,61.9,60,60,53.85,53.85,100,100,9,0,13.1428571428571,0,-2,0,-2.42857142857143,0,875899,"CY","CYP","Europe","Cyprus","2020-08-09",1242,9,13.143,19,0,0,1417.972,10.275,15.005,21.692,0,0,1.27,NA,NA,NA,NA,1,1.142,4,4.567,2919,232960,265.967,3.333,3280,3.745,0.004,249.6,"tests performed",NA,NA,47.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/09","CY",875899,9,0,1242,19,1541.29250980982,1390.05223594555,1708.98800733192,0,0,0,0.00175966921963585,0.00158700059703864,0.00195112451016832,0,0,0,"2020/08/09","CY",875899,9,0,1242,21,1594.20289855072,0,72.463768115942,72.463768115942,0.00141797170678354,2.39753670229102e-05,0.00182007617151147,0,8.27307350687031e-05,8.27307350687031e-05,"2020-W32","2020-08-09","CY","Cyprus",0.456673657579241,0.11416841439481,"2020-08-09",0.00588235294117647,0,0,0,0.0015517273464997,-0.000614951063161915,0.00371840575616132,2.22044604925031e-16,-8.78936013761344e-15,9.2334493474635e-15,9.14741057891155e+26,-3.99063941463563e+28,4.17358762621386e+28,1800948317976507648,-67221477206708092928,70823373842661113856
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-10,2,1,0,NA,1,1,2,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1252,19,47.22,47.22,61.9,61.9,60,60,53.85,53.85,100,100,10,0,13.8571428571429,0,1,0,0.714285714285715,0,875899,"CY","CYP","Europe","Cyprus","2020-08-10",1252,10,13.857,19,0,0,1429.389,11.417,15.82,21.692,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,2619,235579,268.957,2.99,3285,3.75,0.004,237.1,"tests performed",NA,NA,47.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,"2020/08/10","CY",875899,92,0,256,0,1242,19,326,796,0.00141797170678354,0.000105034941243226,0.000372189030927082,0.00090878057858269,"2020/08/10","CY",875899,10,0,1252,19,1538.6089215819,1387.60789018091,1706.04205289059,0,0,0,0.00175660540950715,0.00158420992623683,0.00194776116069385,0,0,0,"2020/08/10","CY",875899,10,0,1252,21,1594.20289855072,0,0,72.463768115942,0.00142938854822303,2.39753670229102e-05,0.00182007617151147,0,0,8.27307350687031e-05,"2020-W33","2020-08-10","CY","Cyprus",0.228336828789621,NA,"2020-08-10",0.00588235294117647,0,0,0,0.00158914461603064,-0.000601894187797588,0.00378018341985886,2.22044604925031e-16,-8.71576365760832e-15,9.15985286745838e-15,4.09053216617718e+26,-1.76256046374546e+28,1.844371107069e+28,1033748334754805376,-38108661679523921920,40176158349033537536
