"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","umdchl_date","umdchl_total_responses","umdchl_pct_cli","umdchl_pct_ili","umdchl_pct_fever","umdchl_pct_cough","umdchl_pct_difficulty_breathing","umdchl_pct_fatigue","umdchl_pct_stuffy_runny_nose","umdchl_pct_aches_muscle_pain","umdchl_pct_sore_throat","umdchl_pct_chest_pain","umdchl_pct_nausea","umdchl_pct_anosmia_ageusia","umdchl_pct_eye_pain","umdchl_pct_headache","umdchl_pct_cmnty_sick","umdchl_pct_ever_tested","umdchl_pct_tested_recently","umdchl_pct_worked_outside_home","umdchl_pct_grocery_outside_home","umdchl_pct_ate_outside_home","umdchl_pct_spent_time_with_non_hh","umdchl_pct_attended_public_event","umdchl_pct_used_public_transit","umdchl_pct_direct_contact_with_non_hh","umdchl_pct_wear_mask_all_time","umdchl_pct_wear_mask_most_time","umdchl_pct_wear_mask_half_time","umdchl_pct_wear_mask_some_time","umdchl_pct_wear_mask_none_time","umdchl_pct_no_public","umdchl_pct_feel_nervous_all_time","umdchl_pct_feel_nervous_most_time","umdchl_pct_feel_nervous_some_time","umdchl_pct_feel_nervous_little_time","umdchl_pct_feel_nervous_none_time","umdchl_pct_feel_depressed_all_time","umdchl_pct_feel_depressed_most_time","umdchl_pct_feel_depressed_some_time","umdchl_pct_feel_depressed_little_time","umdchl_pct_feel_depressed_none_time","umdchl_pct_worried_ill_covid19_very","umdchl_pct_worried_ill_covid19_somewhat","umdchl_pct_worried_ill_covid19_nottooworried","umdchl_pct_worried_ill_covid19_notworried","umdchl_pct_enough_toeat_very_worried","umdchl_pct_enough_toeat_somewhat_worried","umdchl_pct_enough_toeat_nottoo_worried","umdchl_pct_enough_toeat_not_worried","umdchl_pct_chills","umdchl_pct_finances_very_worried","umdchl_pct_finances_somewhat_worried","umdchl_pct_finances_nottoo_worried","umdchl_pct_finances_not_worried","umdchl_population"
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-07-21,2,0,1,1,1,1,3,1,0,NA,1,1,2,0,4,1,0,2,0,0,2,1,1,1,0,0,3,1,0,NA,NA,522,1,57.41,57.41,63.81,63.81,53.33,53.33,51.92,51.92,62.5,62.5,0,0,17.5714285714286,0,"BWA","Africa","Botswana","2020-07-21",522,0,17.571,1,0,0,221.974,0,7.472,0.425,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.41,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/21","BW",2303703,0,0,522,1,108.175591501113,15.2940866558181,765.129612507073,0,0,0,4.69572646739242e-05,6.6389142419045e-06,0.000332130319102364,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-07-22,2,0,1,1,1,1,3,1,0,NA,1,1,2,0,4,1,0,2,0,0,2,1,1,1,0,0,3,1,0,NA,NA,522,1,57.41,57.41,63.81,63.81,53.33,53.33,51.92,51.92,62.5,62.5,0,0,17.5714285714286,0,"BWA","Africa","Botswana","2020-07-22",522,0,17.571,1,0,0,221.974,0,7.472,0.425,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.41,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/22","BW",2303703,0,0,522,1,103.422499197527,14.6185055561677,731.689932268729,0,0,0,4.48940246192876e-05,6.34565547562672e-06,0.000317614697844613,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-07-23,2,0,1,1,1,1,3,1,0,NA,1,1,2,0,4,1,0,2,0,0,2,1,1,1,0,0,3,1,0,NA,NA,592,1,57.41,57.41,63.81,63.81,53.33,53.33,51.92,51.92,62.5,62.5,70,0,10,0,"BWA","Africa","Botswana","2020-07-23",592,70,10,1,0,0,251.741,29.767,4.252,0.425,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.41,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/23","BW",2303703,70,0,592,1,112.77994380005,15.9380115763198,798.049095562234,0,0,0,4.89559391119646e-05,6.91843157573691e-06,0.000346420131224482,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-07-24,2,0,1,1,1,1,3,1,0,NA,1,1,2,0,4,1,0,2,0,0,2,1,1,1,0,0,3,1,0,NA,NA,686,1,57.41,57.41,63.81,63.81,53.33,53.33,51.92,51.92,62.5,62.5,94,0,23.4285714285714,0,"BWA","Africa","Botswana","2020-07-24",686,94,23.429,1,0,0,291.713,39.972,9.963,0.425,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.41,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/24","BW",2303703,94,0,686,1,125.95529229744,17.7964598515968,891.454580856436,0,0,0,5.46751435829359e-05,7.72515374229957e-06,0.000386965933046246,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-07-25,2,0,1,1,1,1,3,1,0,NA,1,1,2,0,4,1,0,2,0,0,2,1,1,1,0,0,3,1,0,NA,NA,686,1,57.41,57.41,63.81,63.81,53.33,53.33,51.92,51.92,62.5,62.5,0,0,23.4285714285714,0,"BWA","Africa","Botswana","2020-07-25",686,0,23.429,1,0,0,291.713,0,9.963,0.425,0,0,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.41,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/25","BW",2303703,0,0,686,1,120.862556459059,17.0735992320405,855.575755017498,0,0,0,5.2464469794526e-05,7.41137170548482e-06,0.000371391518358702,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-07-26,1,1,1,1,1,1,3,0,0,NA,1,1,2,0,4,1,0,2,0,0,2,1,1,1,0,0,3,1,0,NA,NA,686,1,54.17,54.17,61.9,61.9,51.39,51.39,49.68,49.68,62.5,62.5,0,0,23.4285714285714,0,"BWA","Africa","Botswana","2020-07-26",686,0,23.429,1,0,0,291.713,0,9.963,0.425,0,0,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.17,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/26","BW",2303703,0,0,686,1,115.330450668837,16.2885036624294,816.595135264449,0,0,0,5.00630726568646e-05,7.07057448917217e-06,0.000354470665387183,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-07-27,1,1,1,1,1,1,3,0,0,NA,1,1,2,0,4,1,0,2,0,0,2,1,1,1,0,0,3,1,0,NA,NA,739,2,54.17,54.17,61.9,61.9,51.39,51.39,49.68,49.68,62.5,62.5,53,1,31,0.142857142857143,"BWA","Africa","Botswana","2020-07-27",739,53,31,2,1,0.143,314.251,22.538,13.182,0.85,0.425,0.061,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.17,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,"2020/07/27","BW",2303703,164,0,646,0,686,1,663,686,0.000297781441444492,7.11897323569922e-05,0.000287797515565157,0.000297781441444492,"2020/07/27","BW",2303703,53,1,739,2,236.980303101758,89.1592251658039,629.880575495855,0,0,0,0.000102869294827397,3.87025693701852e-05,0.000273420912112306,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-07-28,1,1,1,1,1,1,3,0,0,NA,1,1,2,0,4,1,0,2,0,0,2,1,1,1,0,0,3,1,0,NA,NA,739,2,54.17,54.17,61.9,61.9,51.39,51.39,49.68,49.68,62.5,62.5,0,0,31,0.142857142857143,"BWA","Africa","Botswana","2020-07-28",739,0,31,2,0,0.143,314.251,0,13.182,0.85,0,0.061,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.17,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/28","BW",2303703,0,0,739,2,226.261303040088,85.1100231289857,601.505855259994,0,0,0,9.82163512571229e-05,3.69448766307921e-05,0.000261103907604406,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-07-29,1,1,1,1,1,1,3,0,0,NA,1,1,2,0,4,1,0,2,0,0,2,1,1,1,0,0,3,1,0,NA,NA,804,2,54.17,54.17,61.9,61.9,51.39,51.39,49.68,49.68,62.5,62.5,65,0,40.2857142857143,0.142857142857143,"BWA","Africa","Botswana","2020-07-29",804,65,40.286,2,0,0.143,341.891,27.64,17.131,0.85,0,0.061,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.17,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/29","BW",2303703,65,0,804,2,235.258032714827,88.4779196842304,625.538463770133,0,0,0,0.00010212168526708,3.84068257428281e-05,0.000271536072041463,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-07-30,1,1,1,1,1,1,3,0,0,NA,1,1,2,0,4,1,0,2,0,0,2,1,1,1,0,0,3,1,0,NA,NA,804,2,54.17,54.17,61.9,61.9,51.39,51.39,49.68,49.68,62.5,62.5,0,0,30.2857142857143,0.142857142857143,"BWA","Africa","Botswana","2020-07-30",804,0,30.286,2,0,0.143,341.891,0,12.879,0.85,0,0.061,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.17,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/30","BW",2303703,0,0,804,2,225.058969413407,84.6272860235947,598.524921374683,0,0,0,9.76944377870789e-05,3.67353283055996e-05,0.000259809932693009,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-07-31,1,1,1,1,1,1,4,0,1,1,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,3,1,0,NA,NA,804,2,64.35,64.35,73.33,73.33,57.5,57.5,56.73,56.73,62.5,62.5,0,0,16.8571428571429,0.142857142857143,"BWA","Africa","Botswana","2020-07-31",804,0,16.857,2,0,0.143,341.891,0,7.168,0.85,0,0.061,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/31","BW",2303703,0,0,804,2,215.379633778654,80.9746090146594,572.875710189955,0,0,0,9.34927956332277e-05,3.51497606308884e-05,0.000248676027330761,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-08-01,1,1,1,1,1,1,4,0,1,1,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,3,1,0,NA,NA,804,2,64.35,64.35,73.33,73.33,57.5,57.5,56.73,56.73,62.5,62.5,0,0,16.8571428571429,0.142857142857143,"BWA","Africa","Botswana","2020-08-01",804,0,16.857,2,0,0.143,341.891,0,7.168,0.85,0,0.061,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/01","BW",2303703,0,0,804,2,206.624653574148,77.6715907701217,549.670053636391,0,0,0,8.96924011359744e-05,3.37159741382121e-05,0.000238602829286757,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-08-02,1,1,1,1,1,1,4,0,1,1,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,3,1,0,NA,NA,804,2,64.35,64.35,73.33,73.33,57.5,57.5,56.73,56.73,62.5,62.5,0,0,16.8571428571429,0.142857142857143,"BWA","Africa","Botswana","2020-08-02",804,0,16.857,2,0,0.143,341.891,0,7.168,0.85,0,0.061,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.35,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/02","BW",2303703,0,0,804,2,198.968631107638,74.7838831668674,529.37229906225,0,0,0,8.63690463170113e-05,3.2462467239426e-05,0.000229791904191751,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-08-03,1,1,1,1,1,1,4,0,0,NA,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,3,1,0,NA,NA,804,2,58.8,58.8,63.81,63.81,54.17,54.17,52.88,52.88,62.5,62.5,0,0,9.28571428571429,0,"BWA","Africa","Botswana","2020-08-03",804,0,9.286,2,0,0,341.891,0,3.949,0.85,0,0,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.8,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,"2020/08/03","BW",2303703,118,1,744,1,804,2,781,804,0.000349003322042815,5.12218805983237e-05,0.000339019396163481,0.000349003322042815,"2020/08/03","BW",2303703,0,0,804,2,192.382954178948,72.3006246269668,511.907072028456,0,0,0,8.35103110856511e-05,3.13845251002264e-05,0.000222210533227789,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-08-04,1,1,1,1,1,1,4,0,0,NA,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,3,1,0,NA,NA,804,2,58.8,58.8,63.81,63.81,54.17,54.17,52.88,52.88,62.5,62.5,0,0,9.28571428571429,0,"BWA","Africa","Botswana","2020-08-04",804,0,9.286,2,0,0,341.891,0,3.949,0.85,0,0,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.8,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/04","BW",2303703,0,0,804,2,186.752528622907,70.1780719057692,496.971575307453,0,0,0,8.10662349369286e-05,3.04631594896431e-05,0.000215727277043722,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-08-05,1,1,1,1,1,1,4,0,0,NA,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,3,1,0,NA,NA,804,2,58.8,58.8,63.81,63.81,54.17,54.17,52.88,52.88,62.5,62.5,0,0,0,0,"BWA","Africa","Botswana","2020-08-05",804,0,0,2,0,0,341.891,0,0,0.85,0,0,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.8,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/05","BW",2303703,0,0,804,2,181.941336805461,68.3647483230574,484.20641998317,0,0,0,7.89777748283787e-05,2.96760252181194e-05,0.000210186130756946,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-08-06,1,1,1,1,1,1,4,0,0,NA,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,3,1,0,NA,NA,804,2,58.8,58.8,63.81,63.81,54.17,54.17,52.88,52.88,62.5,62.5,0,0,0,0,"BWA","Africa","Botswana","2020-08-06",804,0,0,2,0,0,341.891,0,0,0.85,0,0,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.8,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/06","BW",2303703,0,0,804,2,177.820372560657,66.8116035147391,473.272354414236,0,0,0,7.71889312817917e-05,2.90018303204619e-05,0.00020543983074825,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Botswana","BWA",NA,NA,"NAT_TOTAL",2020-08-07,1,0,1,1,1,1,4,0,0,NA,2,0,2,0,4,1,0,2,0,0,2,1,1,1,0,0,3,1,0,NA,NA,804,2,56.94,56.94,60.24,60.24,53.06,53.06,51.6,51.6,62.5,62.5,0,0,0,0,"BWA","Africa","Botswana","2020-08-07",804,0,0,2,0,0,341.891,0,0,0.85,0,0,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.94,2351625,4.044,25.8,3.941,2.242,15807.374,NA,237.372,4.81,5.7,34.4,NA,1.8,69.59,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/07","BW",2303703,0,0,804,2,174.277062229238,65.4761920812619,463.87081248645,0,0,0,7.56508379028193e-05,2.84221499391466e-05,0.000201358774323969,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
