"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","year_week","icu_occupancy","hosp_weekly_admission","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population.x","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_nottooworried_past_smooth","pct_worried_ill_covid19_notworried_past_smooth","pct_enough_toeat_very_worried_past_smooth","pct_enough_toeat_somewhat_worried_past_smooth","pct_enough_toeat_nottoo_worried_past_smooth","pct_enough_toeat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_nottoo_worried_past_smooth","pct_finances_not_worried_past_smooth","population.y"
"Romania","ROU",NA,NA,"NAT_TOTAL",2020-04-09,3,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,5202,248,87.04,87.04,88.1,88.1,69.44,69.44,66.67,66.67,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344,27,4761,209,124,37483.5837992219,37101.3849413466,37869.7198677212,5058.73367237761,29442.0895498528,37122.2074469368,0.00193070462225738,0.00191101832156976,0.00195059372080957,0.000260565279359208,0.00151650329614418,0.0019120908472921,"2020-W15",178,6.3148814146653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Romania","ROU",NA,NA,"NAT_TOTAL",2020-04-10,3,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,5467,270,87.04,87.04,88.1,88.1,69.44,69.44,66.67,66.67,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441,20,5202,229,135,40291.0418240059,39908.7558315538,40676.9897341745,3168.83437706903,31716.3352606469,39742.6515667219,0.00207531118427338,0.00205562039545754,0.00209519059116533,0.000163220336981286,0.00163364515561789,0.0020470646961518,"2020-W15",183,6.3148814146653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Romania","ROU",NA,NA,"NAT_TOTAL",2020-04-11,3,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,5990,291,87.04,87.04,88.1,88.1,69.44,69.44,66.67,66.67,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265,28,5467,257,124,42909.9518821645,42538.6801715108,43284.4640009027,2618.91005815859,31070.678002707,40762.0488032162,0.00221020601667914,0.00219108255154539,0.00222949638876876,0.000134894832405756,0.00160038863833886,0.00209957181411998,"2020-W15",208,6.3148814146653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Romania","ROU",NA,NA,"NAT_TOTAL",2020-04-12,3,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,6300,316,87.04,87.04,88.1,88.1,69.44,69.44,66.67,66.67,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523,25,5990,282,141,46816.1656885838,46438.9356554012,47196.4600146044,3906.21380641934,34810.5563491852,43067.499849709,0.00241140729700432,0.00239197693056387,0.00243099549905562,0.000201201280325175,0.00179302231095945,0.0022183209981813,"2020-W15",204,6.3148814146653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Romania","ROU",NA,NA,"NAT_TOTAL",2020-04-13,3,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,6633,331,87.04,87.04,88.1,88.1,69.44,69.44,66.67,66.67,87.5,87.5,"2020/04/13","RO",19414458,2436,158,6300,306,6300,306,6300,6300,0.000324500431585574,0.000125473500213089,0.000324500431585574,0.000324500431585574,310,24,6300,306,158,48711.3013424561,48341.951483158,49083.4731672392,1895.13565387226,30592.8659873945,44352.1503913561,0.00250902195376539,0.00248999747936089,0.00252819178198223,9.76146567610727e-05,0.00157577749465859,0.00228449078472117,"2020-W16",231,5.59892014497649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Romania","ROU",NA,NA,"NAT_TOTAL",2020-04-14,3,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,6879,351,87.04,87.04,88.1,88.1,69.44,69.44,66.67,66.67,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,12,6633,318,161,48770.7162635142,48409.8080823158,49134.3151125838,59.4149210581672,28116.7819653365,43477.1478996634,0.00251208229781713,0.00249349263741052,0.00253081054915794,3.06034405174573e-06,0.00144823934643638,0.00223942115199216,"2020-W16",241,5.59892014497649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Romania","ROU",NA,NA,"NAT_TOTAL",2020-04-15,3,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,7216,372,87.04,87.04,88.1,88.1,69.44,69.44,66.67,66.67,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,26,6879,344,162,50292.0608783888,49940.6270768465,50645.9677309139,1521.34461487461,28617.292930782,42611.9429813048,0.00259044372386748,0.0025723420698557,0.00260867275980168,7.83614260503491e-05,0.0014740196677539,0.00219485617271957,"2020-W16",245,5.59892014497649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Romania","ROU",NA,NA,"NAT_TOTAL",2020-04-16,3,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,7707,392,87.04,87.04,88.1,88.1,69.44,69.44,66.67,66.67,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337,28,7216,372,163,52704.6887037054,52356.5543523519,53055.1379042329,2412.6278253166,21991.6497154069,44129.9821403465,0.0027147133699898,0.00269678166407488,0.00273276430916758,0.000124269646122318,0.00113274600379815,0.0022730473413343,"2020-W16",243,5.59892014497649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Romania","ROU",NA,NA,"NAT_TOTAL",2020-04-17,3,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,8067,411,87.04,87.04,88.1,88.1,69.44,69.44,66.67,66.67,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491,15,7707,387,158,54382.0064445014,54031.7830338633,54734.4999345349,1677.31774079598,22318.5326699422,42542.7325650439,0.00280110866059209,0.00278306935140107,0.00281926489704399,8.63952906022914e-05,0.0011495830926592,0.00219129128225181,"2020-W16",258,5.59892014497649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Romania","ROU",NA,NA,"NAT_TOTAL",2020-04-18,3,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,8418,421,87.04,87.04,88.1,88.1,69.44,69.44,66.67,66.67,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,13,8067,400,143,54850.835969383,54504.7418463108,55199.1277203674,468.829524881599,22787.3621948238,42845.2266299844,0.00282525713411021,0.00280743051628383,0.0028431969473661,2.41484735181172e-05,0.00117373156617732,0.00220687214806534,"2020-W16",248,5.59892014497649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Romania","ROU",NA,NA,"NAT_TOTAL",2020-04-19,3,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,8746,451,87.04,87.04,88.1,88.1,69.44,69.44,66.67,66.67,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,17,8418,417,135,55784.0175707565,55441.4492913745,56128.7025521284,933.181601373464,23720.5437961972,37665.5822156949,0.00287332345671234,0.00285567844806043,0.00289107749246095,4.8066322602128e-05,0.00122179788877945,0.00194007899760554,"2020-W16",256,5.59892014497649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Romania","ROU",NA,NA,"NAT_TOTAL",2020-04-20,3,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,8936,478,87.04,87.04,88.1,88.1,69.44,69.44,66.67,66.67,87.5,87.5,"2020/04/20","RO",19414458,2446,128,8743,434,8746,434,8746,8746,0.000450489011848798,0.000125988580263224,0.000450489011848798,0.000450489011848798,328,17,8746,434,128,56548.9713529096,56210.5437410652,56889.43654064,764.953782153148,24485.4975783504,35895.0370547319,0.00291272469995864,0.00289529296883102,0.00293026138255521,3.94012432463038e-05,0.00126119913202575,0.00184888174857789,"2020-W17",261,6.52091343471963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Romania","ROU",NA,NA,"NAT_TOTAL",2020-04-21,3,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,9242,498,87.04,87.04,88.1,88.1,69.44,69.44,66.67,66.67,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,17,8936,451,133,56452.3760357449,56122.7288649326,56783.959449848,0,19426.7639059728,34874.2034053028,0.00290774926787783,0.00289076979975092,0.00292482846803388,0,0.00100063385266654,0.00179630064384506,"2020-W17",245,6.52091343471963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Romania","ROU",NA,NA,"NAT_TOTAL",2020-04-22,3,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,9710,524,87.04,87.04,88.1,88.1,69.44,69.44,66.67,66.67,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,32,9242,483,139,58992.0112968426,58663.166169423,59322.6998146704,2346.44462676829,18604.374155672,28182.3769913794,0.00303856081363913,0.0030216226571673,0.00305559391947333,0.000120860681599676,0.000958274197284933,0.00145161801536666,"2020-W17",288,6.52091343471963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Romania","ROU",NA,NA,"NAT_TOTAL",2020-04-23,3,1,2,1,2,1,4,1,2,0,2,1,2,0,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,10096,545,87.04,87.04,88.1,88.1,69.44,69.44,66.67,66.67,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468,25,9710,508,136,61729.3880611076,61396.3800562964,62064.202269007,2833.97208142963,18819.4361789431,29665.9142865483,0.00317955762973695,0.00316240505175557,0.00319680324163605,0.000145972248178632,0.000969351613057809,0.00152803206180406,"2020-W17",236,6.52091343471963,"ROU","Romania",657,0.002907,0.003484,0.004566,0.00263,0.002907,0.003484,0.004566,0.00263,0.623036,0.031358,0.645358,0.018664,0.310925,0.029951,0.290715,0.017716,NA,NA,NA,NA,0.002907,0.004566,0.002907,0.004566,0.623036,0.645358,0.310925,0.290715,NA,NA,19414458,597,0.34,0.34,0.51,9.95,3.2,18.38,21.08,7.77,6.58,3.54,2.7,2.36,6.93,15.99,5.05,1.35,25,26.77,56.48,2.96,28.65,0.35,5.02,30.43,55.44,11.89,6.03,0,9.21,14.07,0.35,2.47,11.66,28.09,57.42,0.88,3.17,15.34,24.69,55.91,20.6,42.21,21.27,10.89,4.19,11.06,21.61,58.63,NA,NA,NA,NA,NA,0.34,0.34,0.51,9.95,3.2,18.38,21.08,7.77,6.58,3.54,2.7,2.36,6.93,15.99,5.05,1.35,25,26.77,56.48,2.96,28.65,0.35,5.02,30.43,55.44,11.89,6.03,0,9.21,14.07,0.35,2.47,11.66,28.09,57.42,0.88,3.17,15.34,24.69,55.91,20.6,42.21,21.27,10.89,4.19,11.06,21.61,58.63,NA,NA,NA,NA,NA,19414458
