"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","hosp_year_week","hosp_date","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_icu_occupancy","hosp_hosp_weekly_admission","hosp_icu_weekly_admission"
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-06-30,1,1,0,NA,0,NA,3,1,0,NA,0,NA,0,NA,2,1,0,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1989,69,28.7,28.7,40,40,31.67,31.67,26.92,26.92,62.5,62.5,2,0,1,0,1324820,"EE","EST","Europe","Estonia","2020-06-30",1989,2,1,69,0,0,1499.391,1.508,0.754,52.015,0,0,0.71,1,0.754,4,3.015,NA,NA,NA,NA,830,124263,93.675,0.626,640,0.482,0.002,640,"tests performed",NA,NA,28.7,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/30","EE",1324820,2,0,1989,69,5090.93266758386,4943.97341390966,5242.26027448983,0,0,0,0.0038427353659998,0.00373180765229213,0.00395696039800866,0,0,0,"2020-W27","2020-06-30","EE","Estonia",4,1,0.0754819522652134,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-01,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1989,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,0,0,0.857142857142857,0,1324820,"EE","EST","Europe","Estonia","2020-07-01",1989,0,0.857,69,0,0,1499.391,0,0.646,52.015,0,0,0.73,1,0.754,3,2.262,NA,NA,NA,NA,903,125166,94.355,0.681,705,0.531,0.001,822.6,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/01","EE",1324820,0,0,1989,69,5084.47851992826,4937.69797694127,5235.6223366311,0,0,0,0.00383786364934728,0.00372707082995522,0.00395194995292274,0,0,0,"2020-W27","2020-07-01","EE","Estonia",3,1,0.0754819522652134,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-02,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1990,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,1,0,0.857142857142857,0,1324820,"EE","EST","Europe","Estonia","2020-07-02",1990,1,0.857,69,0,0,1500.144,0.754,0.646,52.015,0,0,0.76,1,0.754,2,1.508,NA,NA,NA,NA,515,125681,94.744,0.388,676,0.51,0.001,788.8,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/02","EE",1324820,1,0,1990,69,5080.92969756882,4934.24655285604,5231.97337528544,0,0,0,0.00383518492894795,0.00372446562767473,0.00394919564566163,0,0,0,"2020-W27","2020-07-02","EE","Estonia",2,1,0.0754819522652134,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-03,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1991,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,1,0,0.714285714285714,0,1324820,"EE","EST","Europe","Estonia","2020-07-03",1991,1,0.714,69,0,0,1500.898,0.754,0.538,52.015,0,0,0.8,1,0.754,3,2.262,NA,NA,NA,NA,335,126016,94.996,0.253,643,0.485,0.001,900.6,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/03","EE",1324820,1,0,1991,69,5077.73121036491,4931.13285238822,5228.68781201599,0,0,0,0.00383277064836349,0.00372211534577393,0.00394671563836294,0,0,0,"2020-W27","2020-07-03","EE","Estonia",3,1,0.0754819522652134,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-04,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1993,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,2,0,1,0,1324820,"EE","EST","Europe","Estonia","2020-07-04",1993,2,1,69,0,0,1502.406,1.508,0.754,52.015,0,0,0.83,1,0.754,3,2.262,NA,NA,NA,NA,388,126404,95.289,0.292,634,0.478,0.002,634,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/04","EE",1324820,2,0,1993,69,5077.37803186027,4930.78484927869,5228.32945797433,0,0,0,0.0038325040623332,0.00372185266623292,0.00394644514573628,0,0,0,"2020-W27","2020-07-04","EE","Estonia",3,1,0.0754819522652134,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-05,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1993,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,0,0,0.857142857142857,0,1324820,"EE","EST","Europe","Estonia","2020-07-05",1993,0,0.857,69,0,0,1502.406,0,0.646,52.015,0,0,0.84,1,0.754,3,2.262,1.001,0.755,1.001,0.755,379,126783,95.574,0.286,623,0.47,0.001,727,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/05","EE",1324820,0,0,1993,69,5072.13774829562,4925.69085651059,5222.9386876119,0,0,0,0.00382854859399437,0.0037180076210433,0.00394237608702458,0,0,0,"2020-W27","2020-07-05","EE","Estonia",3,1,0.0754819522652134,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-06,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1994,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,1,0,1,0,1324820,"EE","EST","Europe","Estonia","2020-07-06",1994,1,1,69,0,0,1503.16,0.754,0.754,52.015,0,0,0.88,1,0.754,3,2.262,NA,NA,NA,NA,801,127584,96.178,0.604,593,0.447,0.002,593,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,"2020/07/06","EE",1324820,6,0,219,0,1993,63,684,1992,0.0015043553086457,4.5289171359128e-06,0.00051629655349406,0.00150360048912305,"2020/07/06","EE",1324820,1,0,1994,69,5069.6144058601,4923.23537697621,5220.34561749705,0,0,0,0.0038266439258617,0.00371615417715328,0.00394041878707829,0,0,0,"2020-W28","2020-07-06","EE","Estonia",3,1,0.0754819522652134,0.150963904530427
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-07,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1995,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,1,0,0.857142857142857,0,1324820,"EE","EST","Europe","Estonia","2020-07-07",1995,1,0.857,69,0,0,1503.914,0.754,0.646,52.015,0,0,0.91,1,0.754,3,2.262,NA,NA,NA,NA,730,128314,96.728,0.55,579,0.436,0.001,675.6,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/07","EE",1324820,1,0,1995,69,5067.3077782917,4920.9903698283,5217.9756898877,0,0,0,0.00382490283834158,0.00371445960192954,0.00393862991945147,0,0,0,"2020-W28","2020-07-07","EE","Estonia",3,1,0.0754819522652134,0.150963904530427
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-08,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2003,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,8,0,2,0,1324820,"EE","EST","Europe","Estonia","2020-07-08",2003,8,2,69,0,0,1509.944,6.031,1.508,52.015,0,0,0.94,1,0.754,3,2.262,NA,NA,NA,NA,603,128917,97.183,0.455,536,0.404,0.004,268,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/08","EE",1324820,8,0,2003,69,5082.95923457863,4936.18739949732,5234.09516077515,0,0,0,0.0038367168631049,0.00372593061661005,0.00395079721077214,0,0,0,"2020-W28","2020-07-08","EE","Estonia",3,1,0.0754819522652134,0.150963904530427
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-09,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2011,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,8,0,3,0,1324820,"EE","EST","Europe","Estonia","2020-07-09",2011,8,3,69,0,0,1515.975,6.031,2.262,52.015,0,0,0.97,2,1.508,5,3.769,NA,NA,NA,NA,571,129488,97.613,0.43,544,0.41,0.006,181.3,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/09","EE",1324820,8,0,2011,69,5098.46424107193,4951.23969864293,5250.06648832086,0,0,0,0.00384842034470489,0.00373729238586596,0.00396285268060632,0,0,0,"2020-W28","2020-07-09","EE","Estonia",5,2,0.0754819522652134,0.150963904530427
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-10,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2013,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,2,0,3.14285714285714,0,1324820,"EE","EST","Europe","Estonia","2020-07-10",2013,2,3.143,69,0,0,1517.483,1.508,2.369,52.015,0,0,0.93,2,1.508,4,3.015,NA,NA,NA,NA,422,129910,97.932,0.318,556,0.419,0.006,176.9,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/10","EE",1324820,2,0,2013,69,5098.02840426788,4950.81146167385,5249.62297835818,0,0,0,0.0038480913665765,0.00373696914424137,0.003962517910628,0,0,0,"2020-W28","2020-07-10","EE","Estonia",4,2,0.0754819522652134,0.150963904530427
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-11,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2014,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,1,0,3,0,1324820,"EE","EST","Europe","Estonia","2020-07-11",2014,1,3,69,0,0,1518.237,0.754,2.262,52.015,0,0,0.9,2,1.508,4,3.015,NA,NA,NA,NA,215,130125,98.094,0.162,532,0.401,0.006,177.3,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/11","EE",1324820,1,0,2014,69,5094.2278209855,4947.11317494715,5245.71728488502,0,0,0,0.0038452226121175,0.00373417760521969,0.00395956981694496,0,0,0,"2020-W28","2020-07-11","EE","Estonia",4,2,0.0754819522652134,0.150963904530427
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-12,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2014,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,0,0,3,0,1324820,"EE","EST","Europe","Estonia","2020-07-12",2014,0,3,69,0,0,1518.237,0,2.262,52.015,0,0,0.88,2,1.508,4,3.015,2.003,1.51,1.001,0.755,278,130403,98.303,0.21,517,0.39,0.006,172.3,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/12","EE",1324820,0,0,2014,69,5087.46580386673,4940.54148601492,5238.75943128456,0,0,0,0.00384011850958374,0.00372921716611685,0.00395431789321158,0,0,0,"2020-W28","2020-07-12","EE","Estonia",4,2,0.0754819522652134,0.150963904530427
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-13,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2014,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,0,0,2.85714285714286,0,1324820,"EE","EST","Europe","Estonia","2020-07-13",2014,0,2.857,69,0,0,1518.237,0,2.154,52.015,0,0,0.89,2,1.508,4,3.015,NA,NA,NA,NA,520,130923,98.695,0.392,477,0.36,0.006,167,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,"2020/07/13","EE",1324820,21,0,191,0,2014,63,486,2004,0.0015202065186214,1.58512099756948e-05,0.000366842288008937,0.00151265832339488,"2020/07/13","EE",1324820,0,0,2014,69,5080.68532461267,4933.94942830048,5231.78515362816,0,0,0,0.00383500047146984,0.00372424135225953,0.00394905357228013,0,0,0,"2020-W29","2020-07-13","EE","Estonia",4,2,NA,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-14,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2015,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,1,0,2.85714285714286,0,1324820,"EE","EST","Europe","Estonia","2020-07-14",2015,1,2.857,69,0,0,1518.99,0.754,2.154,52.015,0,0,0.91,2,1.508,4,3.015,NA,NA,NA,NA,654,131577,99.188,0.493,466,0.351,0.006,163.1,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/14","EE",1324820,1,0,2015,69,5076.7043607656,4930.07607086199,5227.69360881488,0,0,0,0.00383199556223909,0.00372131766644676,0.00394596519437726,0,0,0,"2020-W29","2020-07-14","EE","Estonia",4,2,NA,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-15,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2016,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,1,0,1.85714285714286,0,1324820,"EE","EST","Europe","Estonia","2020-07-15",2016,1,1.857,69,0,0,1519.744,0.754,1.4,52.015,0,0,0.94,2,1.508,4,3.015,NA,NA,NA,NA,530,132107,99.588,0.4,456,0.344,0.004,245.6,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/15","EE",1324820,1,0,2016,69,5073.11116482525,4926.58175930676,5223.99873747271,0,0,0,0.00382928334779461,0.00371868009186664,0.0039431762333545,0,0,0,"2020-W29","2020-07-15","EE","Estonia",4,2,NA,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-16,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2016,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,0,0,0.714285714285714,0,1324820,"EE","EST","Europe","Estonia","2020-07-16",2016,0,0.714,69,0,0,1519.744,0,0.538,52.015,0,0,0.97,2,1.508,4,3.015,NA,NA,NA,NA,544,132651,99.998,0.41,452,0.341,0.002,633.1,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/16","EE",1324820,0,0,2016,69,5067.36897959095,4921.00054772494,5218.09094030524,0,0,0,0.00382494903427707,0.00371446728440463,0.00393871691271663,0,0,0,"2020-W29","2020-07-16","EE","Estonia",4,2,NA,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-17,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2020,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,4,0,1,0,1324820,"EE","EST","Europe","Estonia","2020-07-17",2020,4,1,69,0,0,1522.76,3.015,0.754,52.015,0,0,1.03,2,1.508,4,3.015,NA,NA,NA,NA,353,133004,100.264,0.266,442,0.333,0.002,442,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/17","EE",1324820,4,0,2020,69,5072.03575465072,4925.52764965355,5222.90169222069,0,0,0,0.00382847160720001,0.00371788442932138,0.00394234816218104,0,0,0,"2020-W29","2020-07-17","EE","Estonia",4,2,NA,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-18,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2021,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,1,0,1,0,1324820,"EE","EST","Europe","Estonia","2020-07-18",2021,1,1,69,0,0,1523.513,0.754,0.754,52.015,0,0,1.04,2,1.508,4,3.015,NA,NA,NA,NA,193,133197,100.409,0.145,439,0.331,0.002,439,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/18","EE",1324820,1,0,2021,69,5069.40507175016,4922.96809190734,5220.19791753913,0,0,0,0.00382648591638876,0.00371595242516518,0.00394030730026655,0,0,0,"2020-W29","2020-07-18","EE","Estonia",4,2,NA,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-19,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2021,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,0,0,1,0,1324820,"EE","EST","Europe","Estonia","2020-07-19",2021,0,1,69,0,0,1523.513,0,0.754,52.015,0,0,1.07,2,1.508,4,3.015,1.001,0.755,NA,NA,112,133309,100.494,0.084,415,0.313,0.002,415,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/19","EE",1324820,0,0,2021,69,5064.32176364256,4918.02677367006,5214.96854450113,0,0,0,0.00382264893618949,0.00371222262169205,0.00393636006740623,0,0,0,"2020-W29","2020-07-19","EE","Estonia",4,2,NA,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-20,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2021,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,0,0,1,0,1324820,"EE","EST","Europe","Estonia","2020-07-20",2021,0,1,69,0,0,1523.513,0,0.754,52.015,0,0,1.12,2,1.508,4,3.015,NA,NA,NA,NA,481,133790,100.856,0.363,410,0.309,0.002,410,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,"2020/07/20","EE",1324820,7,0,152,0,2021,63,378,1850,0.00152549025527996,5.28373665856494e-06,0.000285321779562507,0.00139641611690645,"2020/07/20","EE",1324820,0,0,2021,69,5059.37300865972,4913.21614098246,5209.87770662904,0,0,0,0.00381891351931562,0.00370859146222314,0.00393251740359372,0,0,0,"2020-W30","2020-07-20","EE","Estonia",4,2,0.0754819522652134,NA
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-21,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2022,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,1,0,1,0,1324820,"EE","EST","Europe","Estonia","2020-07-21",2022,1,1,69,0,0,1524.267,0.754,0.754,52.015,0,0,1.19,2,1.508,4,3.015,NA,NA,NA,NA,594,134384,101.304,0.448,401,0.302,0.002,401,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/21","EE",1324820,1,0,2022,69,5057.18875537159,4911.09016462521,5207.63359053674,0,0,0,0.00381726480229132,0.00370698673376399,0.00393082350095616,0,0,0,"2020-W30","2020-07-21","EE","Estonia",4,2,0.0754819522652134,NA
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-22,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2025,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,3,0,1.28571428571429,0,1324820,"EE","EST","Europe","Estonia","2020-07-22",2025,3,1.286,69,0,0,1526.529,2.262,0.969,52.015,0,0,1.27,2,1.508,3,2.262,NA,NA,NA,NA,575,134959,101.738,0.433,407,0.307,0.003,316.5,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/22","EE",1324820,3,0,2025,69,5060.2936559993,4914.10055105726,5210.83596456682,0,0,0,0.00381960844190102,0.00370925903221363,0.0039332407153929,0,0,0,"2020-W30","2020-07-22","EE","Estonia",3,2,0.0754819522652134,NA
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-07-23,1,1,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,2027,69,25.93,25.93,37.14,37.14,28.33,28.33,25,25,50,50,2,0,1.57142857142857,0,1324820,"EE","EST","Europe","Estonia","2020-07-23",2027,2,1.571,69,0,0,1528.036,1.508,1.185,52.015,0,0,1.33,2,1.508,3,2.262,NA,NA,NA,NA,448,135407,102.075,0.338,394,0.297,0.004,250.8,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/23","EE",1324820,2,0,2027,69,5061.04903835132,4914.8293033132,5211.61891651653,0,0,0,0.00382017861924739,0.00370980910864359,0.00393383170280984,0,0,0,"2020-W30","2020-07-23","EE","Estonia",3,2,0.0754819522652134,NA
