"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","umdapi_date","umdapi_iso_code","umdapi_country","umdapi_sample_size","umdapi_percent_cli","umdapi_cli_se","umdapi_percent_cli_unw","umdapi_cli_se_unw","umdapi_percent_ili","umdapi_ili_se","umdapi_percent_ili_unw","umdapi_ili_se_unw","umdapi_percent_mc","umdapi_mc_se","umdapi_percent_mc_unw","umdapi_mc_se_unw","umdapi_percent_dc","umdapi_dc_se","umdapi_percent_dc_unw","umdapi_dc_se_unw","umdapi_percent_hf","umdapi_hf_se","umdapi_percent_hf_unw","umdapi_hf_se_unw","umdapi_percent_cli_smooth","umdapi_percent_cli_smooth_low","umdapi_percent_cli_smooth_high","umdapi_percent_cli_unw_smooth","umdapi_percent_cli_unw_smooth_low","umdapi_percent_cli_unw_smooth_high","umdapi_percent_ili_smooth","umdapi_percent_ili_smooth_low","umdapi_percent_ili_smooth_high","umdapi_percent_ili_unw_smooth","umdapi_percent_ili_unw_smooth_low","umdapi_percent_ili_unw_smooth_high","umdapi_percent_mc_smooth","umdapi_percent_mc_smooth_low","umdapi_percent_mc_smooth_high","umdapi_percent_mc_unw_smooth","umdapi_percent_mc_unw_smooth_low","umdapi_percent_mc_unw_smooth_high","umdapi_percent_dc_smooth","umdapi_percent_dc_smooth_low","umdapi_percent_dc_smooth_high","umdapi_percent_dc_unw_smooth","umdapi_percent_dc_unw_smooth_low","umdapi_percent_dc_unw_smooth_high","umdapi_percent_hf_smooth","umdapi_percent_hf_smooth_low","umdapi_percent_hf_smooth_high","umdapi_percent_hf_unw_smooth","umdapi_percent_hf_unw_smooth_low","umdapi_percent_hf_unw_smooth_high","umdapi_population","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-07-20,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1885,12,66.67,66.67,75,75,66.11,66.11,60.9,60.9,100,100,108,0,59.4285714285714,0.714285714285714,44,0,15.4285714285714,0,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/20","HK",7496981,108,0,1885,12,1154.10917370864,979.695199196341,1359.57386126937,0,0,0,0.000153943190426738,0.000130678629063665,0.000181349514060309,0,0,0,"2020/07/20","HK",7496981,108,0,1885,12,2536.23188405797,144.927536231884,1521.73913043478,1811.59420289855,0.000251434544118492,1.60064431269067e-06,0.000338300428406844,1.93314530518197e-05,0.000202980257044106,0.000241643163147746,"2020-07-20","HKG","Hong Kong",821,0.004564,0.003289,0.003654,0.002106,0.005347,0.003559,0.004872,0.00243,0.852517,0.017304,0.850183,0.012456,0.279668,0.021903,0.316687,0.016235,0.318352,0.022733,0.361754,0.01677,0.00619364094467669,0.00339983291506175,0.00898744897429164,0.00281903580771451,0.00187643732025844,0.00376163429517058,0.0030794842392039,0.00235886802173922,0.00380010045666858,0.0030645603417619,0.0024887731687072,0.00364034751481659,0.844578247429662,0.835369832660673,0.853786662198651,0.849449706357127,0.840628840867255,0.858270571846998,0.276662306290394,0.263146367797224,0.290178244783564,0.301307869090845,0.286916780033004,0.315698958148687,0.282661528108921,0.270014799535059,0.295308256682783,0.315529561916215,0.303424486212053,0.327634637620377,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-07-20",-33,18,-26,-35,-28,17
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-07-21,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,1958,14,66.67,66.67,75,75,66.11,66.11,60.9,60.9,100,100,73,2,55.5714285714286,0.857142857142857,-35,2,-3.85714285714286,0.142857142857143,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/21","HK",7496981,73,2,1958,14,1367.88460116464,1188.54019660329,1574.29112406191,0,0,0,0.000182458058939278,0.000158535842174776,0.000209990011187424,0,0,0,"2020/07/21","HK",7496981,73,2,1958,14,2753.6231884058,217.391304347826,1739.13043478261,2028.98550724638,0.000261171797020694,1.86741836480578e-06,0.000367297607984574,2.89971795777295e-05,0.000231977436621836,0.000270640342725475,"2020-07-21","HKG","Hong Kong",799,0.000914,0.001443,0.001252,0.001251,0.000914,0.001443,0.001252,0.001251,0.826123,0.018097,0.846058,0.012767,0.249988,0.020676,0.26408,0.015596,0.264851,0.02107,0.305382,0.016294,0.00579830966520354,0.0030495326432084,0.00854708668719867,0.00282882000340254,0.00188492861638307,0.00377271139042202,0.0030922304965989,0.00237442825465485,0.00381003273854295,0.00306907059607086,0.00249365325543206,0.00364448793670965,0.844307671335537,0.835101092115861,0.853514250555212,0.849332104957107,0.840513665503029,0.858150544411184,0.273150002144128,0.25968543580045,0.286614568487806,0.297154904681559,0.282765293353542,0.311544516009577,0.284691275345618,0.272025874489633,0.297356676201603,0.317682191300032,0.305567238628669,0.329797143971395,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-07-21",-35,15,-26,-37,-30,19
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-07-22,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,2131,14,66.67,66.67,75,75,66.11,66.11,60.9,60.9,100,100,173,0,77.5714285714286,0.571428571428571,100,-2,22,-0.285714285714286,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/22","HK",7496981,173,0,2131,14,1453.06778544468,1262.5137161316,1672.38261423927,0,0,0,0.000193820390560504,0.000168402949951667,0.000223074143343737,0,0,0,"2020/07/22","HK",7496981,173,0,2131,14,3043.47826086957,289.855072463768,1956.52173913043,2246.3768115942,0.000284247752528651,1.86741836480578e-06,0.000405960514088213,3.86629061036394e-05,0.000260974616199566,0.000299637522303205,"2020-07-22","HKG","Hong Kong",824,0.002015,0.002019,0.003641,0.002098,0.002015,0.002019,0.003641,0.002098,0.846929,0.016208,0.849515,0.012456,0.246379,0.019398,0.275485,0.015564,0.325092,0.021086,0.325243,0.01632,0.00538199649832406,0.00265104048371643,0.00811295251293169,0.00283803344806726,0.00189259689415259,0.00378347000198193,0.00310502951486914,0.00239004238967862,0.00382001664005966,0.00307364750370676,0.00249853807112824,0.00364875693628529,0.844045011590312,0.834835746856436,0.853254276324188,0.84920300042769,0.840372503131111,0.85803349772427,0.269826874390625,0.25635798951584,0.28329575926541,0.293210101140274,0.278554989468582,0.307865212811967,0.286580826019115,0.273858489043746,0.299303162994485,0.319626166924623,0.307453505465986,0.33179882838326,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-07-22",-35,10,-26,-36,-27,18
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-07-23,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,2249,15,66.67,66.67,75,75,66.11,66.11,60.9,60.9,100,100,118,1,84.8571428571429,0.714285714285714,-55,1,7.28571428571429,0.142857142857143,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/23","HK",7496981,118,1,2249,15,1599.07536413201,1402.35264677571,1823.39444080138,0,0,0,0.000213295907263472,0.000187055649037353,0.000243217161788376,0,0,0,"2020/07/23","HK",7496981,118,1,2249,15,3115.94202898551,72.463768115942,1956.52173913043,2246.3768115942,0.000299987421603443,2.00080539086334e-06,0.000415626240614123,9.66572652590983e-06,0.000260974616199566,0.000299637522303205,"2020-07-23","HKG","Hong Kong",820,0.000818,0.001277,0.00122,0.001219,0.000818,0.001277,0.00122,0.001219,0.860386,0.015485,0.860976,0.012082,0.271083,0.019861,0.292683,0.015889,0.302455,0.020522,0.341463,0.01656,0.00497015537554323,0.0022550948206735,0.00768521593041295,0.0028466581441044,0.00189949379181122,0.00379382249639758,0.00311788151264905,0.00240570961730428,0.00383005340799381,0.00307829310185437,0.00250343400481257,0.00365315219889618,0.843790015215258,0.834574558000443,0.853005472430074,0.849060108489522,0.840206447041579,0.857913769937465,0.266705930480101,0.253193315234373,0.280218545725828,0.2895155895483,0.274432411596184,0.304598767500416,0.288312341323016,0.275503089940627,0.301121592705405,0.321346168674218,0.309078187518944,0.333614149829492,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-07-23",-37,6,-29,-34,-23,16
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-07-24,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,2372,16,66.67,66.67,75,75,66.11,66.11,60.9,60.9,100,100,123,1,94.1428571428571,0.714285714285714,5,0,9.28571428571428,0,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/24","HK",7496981,123,1,2372,16,1744.00232549262,1541.93177800138,1972.55426907801,0,0,0,0.000232627283634922,0.000205673694251243,0.000263113147689451,0,0,0,"2020/07/24","HK",7496981,123,1,2372,16,3333.33333333333,217.391304347826,2028.98550724638,2463.76811594203,0.000316394025808522,2.13419241692089e-06,0.000444623420191852,2.89971795777295e-05,0.000270640342725475,0.000328634701880934,"2020-07-24","HKG","Hong Kong",861,0.001339,0.001597,0.002323,0.001641,0.002018,0.00196,0.003484,0.002008,0.891632,0.013574,0.889663,0.010678,0.298554,0.019984,0.333333,0.016065,0.301513,0.02004,0.320557,0.015905,0.00458225227202483,0.00190186284979386,0.0072626416942558,0.00285467630685467,0.00190575605779069,0.00380359655591865,0.00313078670948095,0.00242142909043078,0.00384014432853112,0.00308300944281332,0.00250834908750721,0.00365766979811942,0.84354242974184,0.834319340054533,0.852765519429147,0.848901147007825,0.840020081074887,0.857782212940764,0.263799710997412,0.250230711138386,0.277368710856439,0.286111548338174,0.270584495443601,0.301638601232747,0.289867870718942,0.276960835634294,0.30277490580359,0.322827089009113,0.310449830099782,0.335204347918445,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-07-24",-37,9,-30,-37,-31,22
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-07-25,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,2505,18,66.67,66.67,75,75,66.11,66.11,60.9,60.9,100,100,133,2,113.142857142857,0.857142857142857,10,1,19,0.142857142857143,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/25","HK",7496981,133,2,2505,18,2001.80645085903,1794.0445504213,2233.62851594727,0,0,0,0.000267015009222916,0.000239302267195462,0.000297937065059558,0,0,0,"2020/07/25","HK",7496981,133,2,2505,18,3405.79710144928,72.463768115942,2101.44927536232,2536.23188405797,0.000334134500274177,2.400966469036e-06,0.000454289146717762,9.66572652590983e-06,0.000280306069251385,0.000338300428406844,"2020-07-25","HKG","Hong Kong",891,0.015688,0.00555,0.008979,0.00316,0.015688,0.00555,0.008979,0.00316,0.842409,0.016274,0.86532,0.011437,0.244156,0.019188,0.282828,0.015088,0.318643,0.020812,0.34119,0.015883,0.00423222184339627,0.00161540372116394,0.0068490399656286,0.00286207039628101,0.00191158185903542,0.00381255893352659,0.00314374532581892,0.00243719992322474,0.0038502907284131,0.00308779859442763,0.00251329256411998,0.00366230462473528,0.843302003189477,0.834072630696154,0.8525313756828,0.848723836394275,0.839820251580816,0.857627421207734,0.26112041498691,0.247513848393149,0.27472698158067,0.283036622846598,0.267199520063744,0.298873725629452,0.291229447479157,0.278240141490097,0.304218753468217,0.324054128630298,0.311585964853466,0.336522292407131,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-07-25",-38,9,-35,-38,-28,18
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-07-26,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,2633,18,66.67,66.67,75,75,66.11,66.11,60.9,60.9,100,100,128,0,122.285714285714,0.857142857142857,-5,-2,9.14285714285715,0,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/26","HK",7496981,128,0,2633,18,2027.01539765483,1816.5572814205,2261.85624001727,0,0,0,0.000270377555666051,0.000242305173431878,0.000301702277225629,0,0,0,"2020/07/26","HK",7496981,128,0,2633,18,3405.79710144928,0,1811.59420289855,2391.30434782609,0.000351208039609544,2.400966469036e-06,0.000454289146717762,0,0.000241643163147746,0.000318968975355024,"2020-07-26","HKG","Hong Kong",906,0,0,0,0,0,0,0,0,0.836915,0.016425,0.852097,0.011794,0.240949,0.019013,0.267108,0.014699,0.321862,0.02077,0.335541,0.015687,0.00392948925231732,0.00140446438986604,0.00645451411476859,0.00286882314911747,0.00191719272808284,0.0038204535701521,0.00315675758303252,0.00245302118994438,0.00386049397612065,0.0030926626405561,0.00251827420388959,0.0036670510772226,0.843068484071445,0.833837192559316,0.852299775583574,0.848525900326985,0.839614293439931,0.857437507214039,0.25868003051747,0.245084382994983,0.272275678039957,0.280328396303611,0.264439416867243,0.296217375739979,0.292379195294469,0.279351375356089,0.305407015232849,0.325012897860494,0.312506275817014,0.337519519903975,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-07-26",-41,4,-41,-43,-31,17
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-07-27,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,2778,22,66.67,66.67,75,75,66.11,66.11,60.9,60.9,100,100,145,4,127.571428571429,1.42857142857143,17,4,5.28571428571428,0.571428571428572,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/27","HK",7496981,145,4,2778,22,2512.3719214344,2296.43663935194,2748.61172455132,0,0,0,0.000335117818950641,0.000306314853852762,0.00036662914372483,0,0,0,"2020/07/27","HK",7496981,145,4,2778,22,3768.11594202899,362.31884057971,2101.44927536232,2753.6231884058,0.00037054915838789,2.93451457326623e-06,0.000502617779347311,4.83286326295492e-05,0.000280306069251385,0.000367297607984574,"2020-07-27","HKG","Hong Kong",886,0.00211,0.00206,0.001129,0.001128,0.00211,0.00206,0.001129,0.001128,0.868123,0.015193,0.853273,0.011887,0.261185,0.019724,0.28781,0.01521,0.291977,0.020415,0.348758,0.016011,0.00367731035468181,0.00126034128936026,0.00609427942000337,0.00287491709352788,0.001922710834872,0.00382712335218376,0.0031698237034187,0.00246889192357652,0.00387075548326089,0.00309760381015477,0.00252330175130297,0.00367190586900657,0.842841752768507,0.833614602228685,0.85206890330833,0.848306298913946,0.8394064145178,0.857206183310093,0.256486079578102,0.242962873700014,0.270009285456189,0.278007739311002,0.262371205690599,0.293644272931405,0.293305231450394,0.280298766148801,0.306311696751986,0.325695088434997,0.313221439873387,0.338168736996606,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-07-27",-35,17,-29,-37,-31,19
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-07-28,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,1,1,0,NA,NA,2884,23,66.67,66.67,75,75,66.11,66.11,60.9,60.9,100,100,106,1,132.285714285714,1.28571428571429,-39,-3,4.71428571428571,-0.142857142857143,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/28","HK",7496981,106,1,2884,23,2616.1328668902,2400.45258005915,2851.19199357585,0,0,0,0.000348958182885911,0.000320189230846276,0.000380312020742197,0,0,0,"2020/07/28","HK",7496981,106,1,2884,23,3985.50724637681,217.391304347826,2246.3768115942,2898.55072463768,0.000384688183149991,3.06790159932378e-06,0.000531614958925041,2.89971795777295e-05,0.000299637522303205,0.000386629061036393,"2020-07-28","HKG","Hong Kong",821,0.002361,0.002329,0.003654,0.002106,0.004126,0.003076,0.00609,0.002715,0.837859,0.017686,0.841657,0.012741,0.268896,0.021276,0.281364,0.015693,0.28753,0.021719,0.332521,0.016442,0.00346849225033174,0.00115390103545192,0.00578308346521157,0.00288033337619097,0.00192796000958435,0.00383270674279759,0.00318294391022466,0.00248481111427994,0.00388107670616938,0.00310262477693238,0.00252837657801639,0.00367687297584836,0.84262212532596,0.833403103491918,0.851841147160002,0.848068079232834,0.839193185744549,0.856942972721119,0.254531839737694,0.241118549038423,0.267945130436965,0.276042767202217,0.260854217366783,0.291231317037651,0.294015285482121,0.281072881577261,0.306957689386981,0.326111515099047,0.313721377819187,0.338501652378906,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-07-28",-35,14,-29,-38,-32,20
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-07-29,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,3002,24,66.67,66.67,75,75,69.44,69.44,64.74,64.74,100,100,118,1,124.428571428571,1.42857142857143,12,0,-7.85714285714285,0.142857142857143,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/29","HK",7496981,118,1,3002,24,2723.00203344131,2507.2868473034,2957.27634119729,0,0,0,0.000363213143189413,0.000334439536035026,0.000394462296382676,0,0,0,"2020/07/29","HK",7496981,118,1,3002,24,4275.36231884058,289.855072463768,2463.76811594203,3115.94202898551,0.000400427852224782,3.20128862538134e-06,0.00057027786502868,3.86629061036394e-05,0.000328634701880934,0.000415626240614123,"2020-07-29","HKG","Hong Kong",849,0.000721,0.001189,0.001178,0.001177,0.002977,0.002412,0.004711,0.00235,0.867986,0.014989,0.863369,0.011787,0.23295,0.018718,0.24735,0.014808,0.332818,0.020866,0.342756,0.016289,0.00329547152126857,0.00105905275142722,0.00553189029110993,0.00288505314988696,0.00193268718172481,0.00383741911804912,0.00319611842763073,0.00250077770866504,0.00389145914659643,0.00310772832415316,0.00253349853877306,0.00368195810953327,0.842410007666172,0.833200090430278,0.851619924902066,0.84781513093597,0.838968806006585,0.856661455865354,0.252808316782599,0.239509437769254,0.266107195795944,0.274392717982977,0.259692152548553,0.289093283417401,0.294521659002407,0.281658299759956,0.307385018244858,0.326277552058608,0.313987760209577,0.33856734390764,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-07-29",-50,0,-34,-40,-33,20
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-07-30,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,3151,25,66.67,66.67,75,75,69.44,69.44,64.74,64.74,100,100,149,1,128.857142857143,1.42857142857143,31,0,4.42857142857143,0,7496981,"HK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/30","HK",7496981,149,1,3151,25,2852.0519566328,2634.59306821717,3087.45986674799,0,0,0,0.000380426728656881,0.000351420534241339,0.000411827089697572,0,0,0,"2020/07/30","HK",7496981,149,1,3151,25,4565.21739130435,289.855072463768,2608.69565217391,3260.86956521739,0.000420302519107358,3.33467565143889e-06,0.00060894077113232,3.86629061036393e-05,0.000347966154932754,0.000434957693665943,"2020-07-30","HKG","Hong Kong",723,0.003399,0.002826,0.004149,0.002391,0.004447,0.00323,0.005533,0.002759,0.808904,0.019087,0.828492,0.014019,0.216498,0.019994,0.250346,0.016111,0.257436,0.021226,0.295989,0.016977,0.0031521793096239,0.000958756490255174,0.00534560212899263,0.00288905796749806,0.0019366617632796,0.00384145417171651,0.00320934748074878,0.00251679060882261,0.00390190435267495,0.00311291725740843,0.00253866800315785,0.00368716651165901,0.842205805490752,0.833003264977746,0.851408346003758,0.84755133997226,0.838728241722311,0.856374438222209,0.251307252948729,0.238098003226332,0.264516502671127,0.273018794304001,0.258694276360462,0.287343312247541,0.294837192026054,0.282041126110195,0.307633257941913,0.326209209419117,0.314004055150735,0.338414363687499,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-07-30",-49,-3,-35,-37,-28,18
