"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","year_week","hosp_occupancy","hosp_weekly_admission","icu_weekly_admission"
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-10,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,612,3,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,589,2,2,247.968327558852,93.4203505504742,658.189474884408,0,258.615473569214,258.615473569214,0.000129152323142288,4.86572435324309e-05,0.000342812731714491,0,0.000134697804114034,0.000134697804114034,"2020-W15",35,1.30210503508392,0.0520842014033567
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-11,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,630,3,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,612,2,1,243.199933927988,91.5938608308641,645.744237944028,0,258.615473569214,258.615473569214,0.000126668743399884,4.77059309482575e-05,0.000336330729441338,0,0.000134697804114034,0.000134697804114034,"2020-W15",36,1.30210503508392,0.0520842014033567
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-12,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,651,5,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,630,3,2,355.941289914193,185.79313614847,681.910023654136,71.2631306933889,329.878604262603,329.878604262603,0.000185389178316614,9.67688712251819e-05,0.000355167390109698,3.7116832516682e-05,0.000171814636630716,0.000171814636630716,"2020-W15",43,1.30210503508392,0.0520842014033567
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-13,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,655,5,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,"2020/04/13","LV",1919968,118,4,651,5,651,5,651,651,0.000339068151135852,6.14593576559609e-05,0.000339068151135852,0.000339068151135852,21,2,651,5,4,582.93070599776,395.052368396092,860.159905823786,253.052101735156,582.93070599776,582.93070599776,0.000303614802953882,0.000205759871204152,0.000448007417740184,0.000131800166323166,0.000303614802953882,0.000303614802953882,"2020-W16",44,0.937515625260421,0.15625260421007
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-14,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,657,5,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,655,5,4,559.271590003814,378.936389371145,825.428014196442,0,582.93070599776,582.93070599776,0.000291292141329342,0.000197365992230675,0.000429917589353803,0,0.000303614802953882,0.000303614802953882,"2020-W16",46,0.937515625260421,0.15625260421007
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-15,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,666,5,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,657,5,3,536.455996461711,363.401927488005,791.919399352186,0,582.93070599776,582.93070599776,0.000279408821637502,0.000189274991816533,0.000412464894910845,0,0.000303614802953882,0.000303614802953882,"2020-W16",46,0.937515625260421,0.15625260421007
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-16,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,675,5,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,666,5,3,521.946352339928,353.512109251157,770.632709861167,0,414.389511445317,582.93070599776,0.000271851589370202,0.000184123958967627,0.000401377892684236,0,0.000215831467735565,0.000303614802953882,"2020-W16",45,0.937515625260421,0.15625260421007
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-17,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,682,5,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,675,5,3,509.681615294525,345.150338843827,752.644050240319,0,414.389511445317,582.93070599776,0.000265463599025882,0.000179768797627787,0.000392008642977549,0,0.000215831467735565,0.000303614802953882,"2020-W16",42,0.937515625260421,0.15625260421007
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-18,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,712,5,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,682,5,3,497.805529354953,337.063593354928,735.203534115951,0,414.389511445317,582.93070599776,0.00025927803450628,0.000175556880820372,0.000382924889433548,0,0.000215831467735565,0.000303614802953882,"2020-W16",37,0.937515625260421,0.15625260421007
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-19,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,727,5,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0,712,5,2,503.811300474835,341.087971739904,744.165281441525,0,414.389511445317,582.93070599776,0.000262406092432184,0.000177652946163636,0.00038759254395986,0,0.000215831467735565,0.000303614802953882,"2020-W16",44,0.937515625260421,0.15625260421007
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-20,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,739,5,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,"2020/04/20","LV",1919968,76,0,727,5,727,5,727,727,0.000378652144202403,3.95839930665511e-05,0.000378652144202403,0.000378652144202403,15,0,727,5,0,499.614758998414,338.209995504989,738.047103061924,0,376.704748989018,582.93070599776,0.000260220357317629,0.000176153975225102,0.000384405939610412,0,0.000196203660159449,0.000303614802953882,"2020-W17",45,0.729178819646994,0.208336805613427
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-21,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,748,9,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,739,5,0,493.578768837289,334.089593643421,729.205595391736,0,324.315232428545,582.93070599776,0.000257076560045422,0.000174007896820896,0.000379800910948378,0,0.000168916998839848,0.000303614802953882,"2020-W17",43,0.729178819646994,0.208336805613427
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-22,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,761,11,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,748,9,4,874.566632047253,704.560186739186,1085.59468486347,0,324.315232428545,414.389511445317,0.000455511046042045,0.000366964546669104,0.000565423322088427,0,0.000168916998839848,0.000215831467735565,"2020-W17",42,0.729178819646994,0.208336805613427
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-23,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,778,11,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2,761,11,6,1058.67523582562,887.246555816314,1263.22638008919,226.100719660751,550.415952089297,640.490231106068,0.00055140254203488,0.000462115283075715,0.000657941371985985,0.000117762754202545,0.000286679753042393,0.000333594221938109,"2020-W17",40,0.729178819646994,0.208336805613427
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-24,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,8041219,0,0,NA,0,NA,NA,784,12,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,778,11,6,1054.8649482369,883.976119583224,1258.78972787576,245.833522578388,724.986343974295,886.323753684456,0.000549417984173121,0.000460411902481304,0.000655630577111575,0.000128040427016694,0.000377603347542405,0.000461634648954803,"2020-W17",40,0.729178819646994,0.208336805613427
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-25,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,804,12,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,784,12,7,1131.28227894419,962.115606237583,1330.19315595338,76.4173307072958,548.351572946435,962.741084391752,0.000589219340605778,0.000501110230085909,0.000692820482400426,3.98013564326571e-05,0.000285604537651896,0.00050143600538746,"2020-W17",39,0.729178819646994,0.208336805613427
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-26,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,812,12,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,804,12,7,1132.78268213851,963.320595418679,1332.05561165774,1.50040319431946,549.851976140754,926.556725129772,0.00059000081362737,0.00050173783907788,0.000693790527580532,7.81473021591745e-07,0.000286386010673487,0.000482589670832937,"2020-W17",39,0.729178819646994,0.208336805613427
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-27,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,818,13,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,"2020/04/27","LV",1919968,85,7,809,12,812,12,812,812,0.000422923715395257,4.42715711928532e-05,0.000422923715395257,0.000422923715395257,8,0,812,12,7,1118.05260787503,950.722428785155,1314.83343206016,0,549.851976140754,874.1672085693,0.000582328772081112,0.000495176184595345,0.00068482049287288,0,0.000286386010673487,0.000455303009513335,"2020-W18",41,0.468757812630211,0.104168402806713
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-28,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,836,13,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,818,13,8,1193.24086340064,1027.41747867601,1385.82785249471,45.7281069986414,595.580083139396,919.895315567941,0.000621489974520742,0.000535122188846902,0.00072179736979716,2.38171193471148e-05,0.000310203130020602,0.00047912012886045,"2020-W18",45,0.468757812630211,0.104168402806713
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-29,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,849,15,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,836,13,4,1193.70719267073,1027.75285564901,1386.45867438044,15.1964035335743,610.77648667297,935.091719101515,0.000621732858396978,0.000535296867264979,0.000722125928338618,7.91492542249366e-06,0.000318118055443096,0.000487035054282944,"2020-W18",42,0.468757812630211,0.104168402806713
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-04-30,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,858,15,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2,849,15,4,1370.43131224313,1203.79815734017,1560.13030101833,176.724119572403,787.500606245373,1040.55270798053,0.000713778204763378,0.000626988656758953,0.000812581408137181,9.20453463663992e-05,0.000410163401809495,0.000541963568132661,"2020-W18",42,0.468757812630211,0.104168402806713
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-05-01,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,870,16,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,858,15,4,1357.6474575848,1192.49793858532,1545.66859987456,0,787.500606245373,787.500606245373,0.00070711983615602,0.000621103028063655,0.000805049146587112,0,0.000410163401809495,0.000410163401809495,"2020-W18",34,0.468757812630211,0.104168402806713
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-05-02,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,871,16,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,870,16,4,1440.23685290661,1275.34673129879,1626.44568850538,57.0216860051482,844.522292250521,844.522292250521,0.000750135863153247,0.000664254160120788,0.000847121248117353,2.96992897825111e-05,0.000439862691592006,0.000439862691592006,"2020-W18",34,0.468757812630211,0.104168402806713
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-05-03,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,879,16,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,871,16,4,1415.10288093094,1253.02150725053,1598.14987375047,0,844.522292250521,844.522292250521,0.000737045034568776,0.00065262624546374,0.000832383598971687,0,0.000439862691592006,0.000439862691592006,"2020-W18",33,0.468757812630211,0.104168402806713
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-05-04,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,896,16,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,"2020/05/04","LV",1919968,67,4,848,16,879,16,879,879,0.000457820130335506,3.4896414940249e-05,0.000457820130335506,0.000457820130335506,8,0,879,16,4,1402.68385383091,1241.96395010756,1584.20217722708,0,844.522292250521,844.522292250521,0.000730576683481658,0.000646867005131105,0.000825119052623316,0,0.000439862691592006,0.000439862691592006,"2020-W19",34,0.520842014033567,NA
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-05-05,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,896,17,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,896,16,3,1405.83227335584,1244.69713098911,1587.82753780296,0,618.42157258977,844.522292250521,0.000732216512648044,0.000648290560566172,0.000827007292727252,0,0.000322099937389461,0.000439862691592006,"2020-W19",33,0.520842014033567,NA
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-05-06,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,900,17,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,896,17,4,1469.76915704462,1310.66100618325,1648.19229748078,0,372.588050011382,844.522292250521,0.000765517527919536,0.000682647318175746,0.0008584477957345,0,0.000194059510372768,0.000439862691592006,"2020-W19",30,0.520842014033567,NA
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-05-07,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,909,18,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,900,17,2,1453.56375625492,1296.15669882539,1630.08654386668,9.68693017582632,305.857649479912,854.209222426347,0.00075707707433401,0.000675092865519314,0.000849017558556536,5.04536022257992e-06,0.00015930351416269,0.000444908051814586,"2020-W19",29,0.520842014033567,NA
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-05-08,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,928,18,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,909,18,3,1531.85982425008,1374.70132035501,1706.98499114374,94.7198958259733,399.077142111566,948.929118252321,0.000797856956079518,0.000716002204388308,0.000889069500712377,4.93341013110496e-05,0.000207856142452148,0.000494242153125636,"2020-W19",30,0.520842014033567,NA
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-05-09,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,930,18,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,928,18,2,1542.48543491349,1384.18769688954,1718.8863347556,10.62561066341,409.702752774976,959.554728915731,0.000803391220537785,0.000720943107848435,0.000895268220488881,5.53426445826704e-06,0.000213390406910415,0.000499776417583903,"2020-W19",29,0.520842014033567,NA
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-05-10,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,939,18,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,930,18,2,1525.34750230513,1368.76555772152,1699.84186821704,0,363.974645776335,959.554728915731,0.000794465065201673,0.000712910609823453,0.000885349062180746,0,0.0001895732875633,0.000499776417583903,"2020-W19",30,0.520842014033567,NA
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-05-11,3,1,2,1,2,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,946,18,69.44,69.44,84.52,84.52,58.89,58.89,54.49,54.49,87.5,87.5,"2020/05/11","LV",1919968,60,2,800,18,939,18,939,939,0.00048907065117752,3.1250520842014e-05,0.00048907065117752,0.00048907065117752,9,0,939,18,2,1520.04166832335,1363.95849116325,1693.98606219219,0,348.778242242761,733.454009254979,0.000791701563944477,0.00071040688759565,0.000882299112376974,0,0.000181658362140807,0.000382013663381358,"2020-W20",30,0.520842014033567,0.0520842014033567
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-05-12,3,1,2,1,1,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,2,0,0,NA,NA,950,18,63.89,63.89,81.67,81.67,58.06,58.06,53.53,53.53,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,946,18,2,1512.02716900153,1356.72651615677,1685.10464900107,0,172.054122670358,487.620486676592,0.000787527275976231,0.000706640171167835,0.000877673299243043,0,8.96130157744076e-05,0.000253973236364664,"2020-W20",30,0.520842014033567,0.0520842014033567
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-05-13,3,1,2,1,1,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,2,0,0,NA,NA,951,19,63.89,63.89,81.67,81.67,58.06,58.06,53.53,53.53,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,950,18,1,1499.84999664518,1345.76092940243,1671.58219806205,0,172.054122670358,411.203155969296,0.000781184893000913,0.000700928832877645,0.000870630238661297,0,8.96130157744076e-05,0.000214171879932007,"2020-W20",31,0.520842014033567,0.0520842014033567
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-05-14,3,1,2,1,1,1,3,1,1,1,1,1,0,NA,4,2,0,2,0,0,2,1,1,1,0,0,2,0,0,NA,NA,962,19,63.89,63.89,81.67,81.67,58.06,58.06,53.53,53.53,87.5,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,951,19,2,1566.20659000058,1413.33706420828,1735.61080699129,0,115.03243666521,409.702752774976,0.000815746194728546,0.000736125323030529,0.000903979028291769,0,5.99137259918965e-05,0.000213390406910415,"2020-W20",27,0.520842014033567,0.0520842014033567
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-05-15,3,1,2,1,1,1,3,1,1,1,1,1,0,NA,3,0,NA,2,0,0,2,1,1,1,0,0,2,0,0,NA,NA,970,19,61.11,61.11,78.1,78.1,51.39,51.39,51.6,51.6,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,962,19,1,1566.69477574855,1413.74229763562,1736.19514989601,0,115.03243666521,409.702752774976,0.000816000462376743,0.00073633638562498,0.000904283378627148,0,5.99137259918965e-05,0.000213390406910415,"2020-W20",28,0.520842014033567,0.0520842014033567
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-05-16,3,1,2,1,1,1,3,1,1,1,1,1,0,NA,3,0,NA,2,0,0,2,1,1,1,0,0,2,0,0,NA,NA,997,19,61.11,61.11,78.1,78.1,51.39,51.39,51.6,51.6,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,970,19,1,1563.09956258486,1410.46359738361,1732.25331521156,0,115.03243666521,363.974645776335,0.000814127924311685,0.000734628700782309,0.00090223030551111,0,5.99137259918965e-05,0.0001895732875633,"2020-W20",25,0.520842014033567,0.0520842014033567
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-05-17,3,1,2,1,1,1,3,1,1,1,1,1,0,NA,3,0,NA,2,0,0,2,1,1,1,0,0,2,0,0,NA,NA,1008,19,61.11,61.11,78.1,78.1,51.39,51.39,51.6,51.6,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0,997,19,1,1590.26275217808,1434.93996837961,1762.39820249815,3.64653747932221,118.678974144532,352.424779722083,0.000828275654686992,0.000747377023148101,0.000917931029318276,1.89926992497906e-06,6.18129959168756e-05,0.000183557632065786,"2020-W20",24,0.520842014033567,0.0520842014033567
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-05-18,3,1,2,1,1,1,3,1,1,1,1,1,0,NA,3,0,NA,2,0,0,2,1,1,1,0,0,2,0,0,NA,NA,1009,19,61.11,61.11,78.1,78.1,51.39,51.39,51.6,51.6,50,50,"2020/05/18","LV",1919968,69,1,632,19,1008,19,1008,1008,0.000525008750145836,3.59380989683161e-05,0.000525008750145836,0.000525008750145836,11,0,1008,19,1,1591.29123195799,1435.83433794934,1763.57934754706,45.1592595651741,163.838233709706,220.859919714854,0.000828811330166954,0.000747842848396089,0.000918546219284416,2.35208397041899e-05,8.53338356210655e-05,0.000115033125403577,"2020-W21",28,0.416673611226854,NA
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-05-19,3,1,2,1,1,1,3,1,1,1,1,1,0,NA,3,0,NA,2,0,0,2,1,1,1,0,0,2,0,0,NA,NA,1012,21,61.11,61.11,78.1,78.1,51.39,51.39,51.6,51.6,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1009,19,1,1575.64199919691,1421.67768388708,1746.2802840411,0,154.15130353388,220.859919714854,0.000820660552257593,0.000740469468182325,0.000909536140207076,0,8.02884753984856e-05,0.000115033125403577,"2020-W21",27,0.416673611226854,NA
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-05-20,3,1,2,1,1,1,3,1,1,1,1,1,0,NA,3,0,NA,2,0,0,2,1,1,1,0,0,2,0,0,NA,NA,1016,21,61.11,61.11,78.1,78.1,51.39,51.39,51.6,51.6,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1012,21,3,1727.40586538916,1573.96083300385,1895.81021408655,120.465400670094,179.896808378,284.3036343798,0.000899705549982687,0.000819784930271678,0.000987417610130244,6.27434419063724e-05,9.36978159938084e-05,0.000148077277527438,"2020-W21",27,0.416673611226854,NA
