"Date","CountryName","RegionName","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings"
2021-01-27,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-01-28,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-01-29,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-01-30,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-01-31,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-01,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-02,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-03,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-04,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-05,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-06,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-07,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-08,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-09,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-10,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-11,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-12,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-13,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-14,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-15,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-16,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-17,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-18,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-19,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-20,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-21,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-22,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-23,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-24,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-25,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-26,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-27,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2021-02-28,"Albania","",3,2,2,2,2,2,2,4,2,1,1,0
2020-11-01,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-02,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-03,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-04,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-05,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-06,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-07,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-08,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-09,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-10,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-11,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-12,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-13,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-14,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-15,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-16,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-17,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-19,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-20,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-22,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-23,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-24,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-25,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-26,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-27,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-29,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-30,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-01,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-02,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-03,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-04,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-07,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-08,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-09,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-10,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-11,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-12,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-13,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-14,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-15,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-16,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-17,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-18,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-19,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-20,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-21,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-22,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-23,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-24,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-25,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31,"Aruba","",0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-02,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-03,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-04,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-05,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-06,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-07,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-08,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-09,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-10,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-11,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-12,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-13,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-14,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-15,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-16,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-17,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-18,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-19,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-20,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-21,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-22,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-23,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-24,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-25,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-26,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-27,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-28,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-29,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-30,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-01-31,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-01,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-02,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-03,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-04,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-05,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-06,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-07,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-08,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-09,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-10,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-11,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-12,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-13,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-14,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-15,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-16,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-17,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-18,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-19,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-20,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-21,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-22,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-23,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-24,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-25,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-26,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-27,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2021-02-28,"Aruba","",3,2,2,4,0,1,1,3,2,2,1,0
2020-11-01,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-02,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-03,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-04,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-05,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-06,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-07,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-08,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-09,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-10,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-11,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-12,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-13,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-14,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-15,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-16,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-17,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-19,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-20,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-22,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-23,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-24,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-25,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-26,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-27,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-29,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-30,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-01,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-02,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-03,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-04,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-07,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-08,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-09,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-10,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-11,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-12,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-13,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-14,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-15,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-16,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-17,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-18,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-19,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-20,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-21,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-22,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-23,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-24,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-25,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-02,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-03,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-04,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-05,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-06,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-07,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-08,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-09,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-10,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-11,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-12,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-13,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-14,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-15,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-16,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-17,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-18,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-19,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-20,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-21,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-22,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-23,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-24,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-25,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-26,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-27,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-28,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-29,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-30,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-01-31,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-01,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-02,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-03,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-04,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-05,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-06,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-07,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-08,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-09,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-10,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-11,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-12,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-13,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-14,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-15,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-16,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-17,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-18,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-19,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-20,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-21,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-22,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-23,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-24,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-25,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-26,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-27,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2021-02-28,"Australia","",2,2,2,4,1,3,2,4,2,3,2,1
2020-11-01,"Austria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-02,"Austria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-03,"Austria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-04,"Austria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-05,"Austria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-06,"Austria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-07,"Austria","",0,0,0,0,0,0,0,0,0,0,0,0
