"Date","CountryName","RegionName","C1_School closing","C2_Workplace closing","C3_Cancel public events","C4_Restrictions on gatherings","C5_Close public transport","C6_Stay at home requirements","C7_Restrictions on internal movement","C8_International travel controls","H1_Public information campaigns","H2_Testing policy","H3_Contact tracing","H6_Facial Coverings"
2021-02-10,"Aruba","",3,3,2,4,2,3,2,4,2,3,2,4
2021-02-11,"Aruba","",3,3,2,4,2,3,2,4,2,3,2,4
2021-02-12,"Aruba","",3,3,2,4,2,3,2,4,2,3,2,4
2021-02-13,"Aruba","",3,3,2,4,2,3,2,4,2,3,2,4
2021-02-14,"Aruba","",3,3,2,4,2,3,2,4,2,3,2,4
2021-02-15,"Aruba","",3,3,2,4,2,3,2,4,2,3,2,4
2021-02-16,"Aruba","",3,3,2,4,2,3,2,4,2,3,2,4
2021-02-17,"Aruba","",3,3,2,4,2,3,2,4,2,3,2,4
2021-02-18,"Aruba","",3,3,2,4,2,3,2,4,2,3,2,4
2021-02-19,"Aruba","",3,3,2,4,2,3,2,4,2,3,2,4
2021-02-20,"Aruba","",3,3,2,4,2,3,2,4,2,3,2,4
2021-02-21,"Aruba","",3,3,2,4,2,3,2,4,2,3,2,4
2021-02-22,"Aruba","",3,3,2,4,2,3,2,4,2,3,2,4
2021-02-23,"Aruba","",3,3,2,4,2,3,2,4,2,3,2,4
2021-02-24,"Aruba","",3,3,2,4,2,3,2,4,2,3,2,4
2021-02-25,"Aruba","",3,3,2,4,2,3,2,4,2,3,2,4
2021-02-26,"Aruba","",3,3,2,4,2,3,2,4,2,3,2,4
2021-02-27,"Aruba","",3,3,2,4,2,3,2,4,2,3,2,4
2021-02-28,"Aruba","",3,3,2,4,2,3,2,4,2,3,2,4
2020-11-01,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-02,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-03,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-04,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-05,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-06,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-07,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-08,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-09,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-10,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-11,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-12,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-13,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-14,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-15,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-16,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-17,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-19,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-20,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-22,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-23,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-24,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-25,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-26,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-27,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-29,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-30,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-01,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-02,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-03,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-04,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-07,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-08,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-09,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-10,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-11,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-12,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-13,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-14,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-15,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-16,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-17,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-18,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-19,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-20,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-21,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-22,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-23,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-24,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-25,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31,"Australia","",0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-02,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-03,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-04,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-05,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-06,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-07,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-08,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-09,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-10,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-11,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-12,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-13,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-14,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-15,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-16,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-17,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-18,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-19,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-20,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-21,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-22,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-23,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-24,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-25,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-26,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-27,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-28,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-29,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-30,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-01-31,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-01,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-02,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-03,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-04,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-05,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-06,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-07,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-08,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-09,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-10,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-11,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-12,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-13,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-14,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-15,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-16,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-17,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-18,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-19,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-20,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-21,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-22,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-23,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-24,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-25,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-26,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-27,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2021-02-28,"Australia","",3,2,2,4,1,3,2,4,2,3,2,0
2020-11-01,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-02,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-03,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-04,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-05,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-06,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-07,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-08,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-09,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-10,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-11,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-12,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-13,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-14,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-15,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-16,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-17,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-19,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-20,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-22,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-23,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-24,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-25,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-26,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-27,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-29,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-11-30,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-01,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-02,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-03,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-04,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-07,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-08,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-09,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-10,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-11,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-12,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-13,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-14,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-15,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-16,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-17,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-18,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-19,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-20,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-21,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-22,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-23,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-24,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-25,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31,"Bulgaria","",0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-02,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-03,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-04,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-05,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-06,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-07,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-08,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-09,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-10,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-11,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-12,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-13,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-14,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-15,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-16,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-17,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-18,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-19,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-20,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-21,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-22,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-23,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-24,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-25,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-26,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-27,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-28,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-29,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-30,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-01-31,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-01,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-02,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-03,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-04,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-05,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-06,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-07,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-08,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-09,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-10,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-11,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-12,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-13,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-14,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-15,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-16,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-17,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-18,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-19,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-20,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-21,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-22,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-23,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-24,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
2021-02-25,"Bulgaria","",3,1,2,4,0,2,2,3,2,1,0,3
