"CountryName","CountryCode","RegionName","RegionCode","Jurisdiction","Date","C1_School.closing","C1_Flag","C2_Workplace.closing","C2_Flag","C3_Cancel.public.events","C3_Flag","C4_Restrictions.on.gatherings","C4_Flag","C5_Close.public.transport","C5_Flag","C6_Stay.at.home.requirements","C6_Flag","C7_Restrictions.on.internal.movement","C7_Flag","C8_International.travel.controls","E1_Income.support","E1_Flag","E2_Debt.contract.relief","E3_Fiscal.measures","E4_International.support","H1_Public.information.campaigns","H1_Flag","H2_Testing.policy","H3_Contact.tracing","H4_Emergency.investment.in.healthcare","H5_Investment.in.vaccines","H6_Facial.Coverings","H6_Flag","H7_Vaccination.policy","H7_Flag","M1_Wildcard","ConfirmedCases","ConfirmedDeaths","StringencyIndex","StringencyIndexForDisplay","StringencyLegacyIndex","StringencyLegacyIndexForDisplay","GovernmentResponseIndex","GovernmentResponseIndexForDisplay","ContainmentHealthIndex","ContainmentHealthIndexForDisplay","EconomicSupportIndex","EconomicSupportIndexForDisplay"
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-03-23,3,1,3,1,2,1,2,1,1,1,1,1,2,1,3,NA,NA,NA,NA,NA,2,1,1,0,NA,NA,0,NA,0,NA,NA,133,0,78.7,78.7,91.67,91.67,49.44,49.44,57.05,57.05,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-03-24,3,1,3,1,2,1,2,1,1,1,1,1,2,1,3,NA,NA,NA,NA,NA,2,1,1,0,NA,NA,0,NA,0,NA,NA,133,0,78.7,78.7,91.67,91.67,49.44,49.44,57.05,57.05,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-03-25,3,1,3,1,2,1,2,1,1,1,1,1,2,1,3,NA,NA,NA,NA,NA,2,1,1,0,NA,NA,0,NA,0,NA,NA,160,0,78.7,78.7,91.67,91.67,49.44,49.44,57.05,57.05,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-03-26,3,1,3,1,2,1,2,1,1,1,1,1,2,1,3,NA,NA,NA,NA,NA,2,1,1,0,NA,NA,0,NA,0,NA,NA,200,0,78.7,78.7,91.67,91.67,49.44,49.44,57.05,57.05,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-03-27,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,0,NA,NA,0,NA,0,NA,NA,230,0,81.48,81.48,95.24,95.24,51.11,51.11,58.97,58.97,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-03-28,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,0,NA,NA,0,NA,0,NA,NA,260,0,81.48,81.48,95.24,95.24,51.11,51.11,58.97,58.97,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-03-29,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,0,NA,NA,0,NA,0,NA,NA,289,1,81.48,81.48,95.24,95.24,51.11,51.11,58.97,58.97,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-03-30,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,0,NA,NA,0,NA,0,NA,NA,312,1,81.48,81.48,95.24,95.24,51.11,51.11,58.97,58.97,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-03-31,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,0,NA,NA,0,NA,0,NA,NA,332,3,81.48,81.48,95.24,95.24,51.11,51.11,58.97,58.97,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-01,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,355,3,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-02,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,370,4,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-03,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,402,5,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-04,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,454,7,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-05,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,468,7,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-06,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,473,10,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-07,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,492,12,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-08,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,509,12,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-09,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,527,13,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-10,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,555,14,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-11,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,579,14,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-12,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,614,14,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-13,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,NA,NA,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-14,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,651,17,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-15,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,682,17,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-16,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,716,20,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-17,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,746,20,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-18,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,762,24,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-19,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,827,24,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-20,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,872,24,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-21,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,881,24,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-22,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,946,25,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-23,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,963,25,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-24,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,989,26,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-25,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,1013,26,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-26,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,1066,27,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-27,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,1146,27,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-28,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,1213,28,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-29,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,0,NA,0,NA,NA,1275,28,81.48,81.48,95.24,95.24,57.78,57.78,66.67,66.67,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-04-30,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,4,1,0,NA,NA,1356,30,81.48,81.48,95.24,95.24,64.44,64.44,74.36,74.36,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-01,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,4,1,0,NA,NA,1466,30,81.48,81.48,95.24,95.24,64.44,64.44,74.36,74.36,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-02,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,4,1,0,NA,NA,1566,31,81.48,81.48,95.24,95.24,64.44,64.44,74.36,74.36,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-03,3,1,3,1,2,1,2,1,1,1,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,4,1,0,NA,NA,1649,33,81.48,81.48,95.24,95.24,64.44,64.44,74.36,74.36,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-04,3,1,3,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,4,1,0,NA,NA,1768,33,75.93,75.93,85.71,85.71,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-05,3,1,3,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,1,2,NA,NA,4,1,0,NA,NA,1818,33,75.93,75.93,85.71,85.71,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-06,3,1,3,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,1906,34,75.93,75.93,85.71,85.71,63.33,63.33,73.08,73.08,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-07,3,1,3,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,2258,35,75.93,75.93,85.71,85.71,63.33,63.33,73.08,73.08,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-08,3,1,3,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,2442,37,75.93,75.93,85.71,85.71,63.33,63.33,73.08,73.08,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-09,3,1,3,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,2576,39,75.93,75.93,85.71,85.71,63.33,63.33,73.08,73.08,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-10,3,1,3,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,2682,42,75.93,75.93,85.71,85.71,63.33,63.33,73.08,73.08,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-11,3,1,3,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,NA,NA,75.93,75.93,85.71,85.71,63.33,63.33,73.08,73.08,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-12,3,1,3,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,NA,NA,75.93,75.93,85.71,85.71,63.33,63.33,73.08,73.08,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-13,3,1,3,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,NA,NA,75.93,75.93,85.71,85.71,63.33,63.33,73.08,73.08,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-14,3,1,3,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,NA,NA,75.93,75.93,85.71,85.71,63.33,63.33,73.08,73.08,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-15,3,1,3,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,3416,51,75.93,75.93,85.71,85.71,63.33,63.33,73.08,73.08,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-16,3,1,3,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,4140,56,75.93,75.93,85.71,85.71,63.33,63.33,73.08,73.08,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-17,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,4368,59,64.81,64.81,78.57,78.57,56.67,56.67,65.38,65.38,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-18,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,4619,66,64.81,64.81,78.57,78.57,56.67,56.67,65.38,65.38,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-19,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,4853,72,64.81,64.81,78.57,78.57,56.67,56.67,65.38,65.38,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-20,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,5161,77,64.81,64.81,78.57,78.57,56.67,56.67,65.38,65.38,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-21,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,6251,95,64.81,64.81,78.57,78.57,56.67,56.67,65.38,65.38,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-22,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,5948,90,64.81,64.81,78.57,78.57,56.67,56.67,65.38,65.38,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-23,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,6638,104,64.81,64.81,78.57,78.57,56.67,56.67,65.38,65.38,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-24,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,NA,NA,64.81,64.81,78.57,78.57,56.67,56.67,65.38,65.38,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-25,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,6930,114,64.81,64.81,78.57,78.57,56.67,56.67,65.38,65.38,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-26,3,1,3,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,NA,NA,64.81,64.81,78.57,78.57,56.67,56.67,65.38,65.38,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-27,3,1,2,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,7761,133,61.11,61.11,75,75,54.44,54.44,62.82,62.82,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-28,3,1,2,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,8300,142,61.11,61.11,75,75,54.44,54.44,62.82,62.82,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-29,3,1,2,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,8722,154,61.11,61.11,75,75,54.44,54.44,62.82,62.82,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-30,3,1,2,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,9474,162,61.11,61.11,75,75,54.44,54.44,62.82,62.82,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-05-31,3,1,2,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,NA,NA,61.11,61.11,75,75,54.44,54.44,62.82,62.82,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-01,3,1,2,1,2,1,2,1,0,NA,1,1,0,NA,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,10510,171,61.11,61.11,75,75,54.44,54.44,62.82,62.82,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-02,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,NA,NA,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-03,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,11256,177,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-04,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,12020,191,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-05,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,12923,196,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-06,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,NA,NA,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-07,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,NA,NA,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-08,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,NA,NA,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-09,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,18090,236,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-10,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,19433,256,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-11,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,20507,274,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-12,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,21396,282,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-13,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,21959,293,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-14,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,22871,304,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-15,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,23684,319,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-16,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,25380,348,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
