"Date","CountryName","RegionName","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-03-07,"United States","Nebraska",0.142857142857143,0,0,0,0,0
2020-03-08,"United States","Nebraska",0.142857142857143,0,0,0,0,0
2020-03-09,"United States","Nebraska",0.428571428571429,0,0.285714285714286,0,0,0
2020-03-10,"United States","Nebraska",0.428571428571429,0,0,0,0,0
2020-03-11,"United States","Nebraska",0.714285714285714,0,0.285714285714286,0,0,0
2020-03-12,"United States","Nebraska",1.42857142857143,0,0.714285714285714,0,0.0357142857142857,0.0107142857142857
2020-03-13,"United States","Nebraska",1.85714285714286,0,0.428571428571429,0,0.0357142857142857,0.0107142857142857
2020-03-14,"United States","Nebraska",2.42857142857143,0,0.571428571428571,0,0.0357142857142857,0.0107142857142857
2020-03-15,"United States","Nebraska",2.28571428571429,0,-0.142857142857143,0,0.107142857142857,0.0321428571428572
2020-03-16,"United States","Nebraska",2.14285714285714,0,-0.142857142857143,0,0.107142857142857,0.0321428571428572
2020-03-17,"United States","Nebraska",2.85714285714286,0,0.714285714285714,0,0.178571428571428,0.0535714285714285
2020-03-18,"United States","Nebraska",2.71428571428571,0,-0.142857142857143,0,0.357142857142857,0.107142857142857
2020-03-19,"United States","Nebraska",2.71428571428571,0,0,0,0.464285714285715,0.139285714285715
2020-03-20,"United States","Nebraska",3.28571428571429,0,0.571428571428571,0,0.607142857142858,0.182142857142857
2020-03-21,"United States","Nebraska",2.85714285714286,0,-0.428571428571428,0,0.571428571428573,0.171428571428572
2020-03-22,"United States","Nebraska",4.85714285714286,0,2,0,0.535714285714285,0.160714285714286
2020-03-23,"United States","Nebraska",4.71428571428571,0,-0.142857142857142,0,0.714285714285715,0.214285714285714
2020-03-24,"United States","Nebraska",6.14285714285714,0,1.42857142857143,0,0.678571428571427,0.203571428571428
2020-03-25,"United States","Nebraska",6.71428571428571,0,0.571428571428571,0,0.678571428571427,0.203571428571428
2020-03-26,"United States","Nebraska",6.42857142857143,0,-0.285714285714286,0,0.821428571428573,0.246428571428572
2020-03-27,"United States","Nebraska",6.42857142857143,0,0,0,0.714285714285715,0.214285714285714
2020-03-28,"United States","Nebraska",8.28571428571429,0.285714285714286,1.85714285714286,0.285714285714286,1.21428571428572,0.364285714285714
2020-03-29,"United States","Nebraska",8.14285714285714,0.285714285714286,-0.142857142857144,0,1.17857142857143,0.353571428571428
2020-03-30,"United States","Nebraska",13.4285714285714,0.285714285714286,5.28571428571429,0,1.53571428571428,0.460714285714285
2020-03-31,"United States","Nebraska",15.1428571428571,0.428571428571429,1.71428571428571,0.142857142857143,1.67857142857143,0.503571428571428
2020-04-01,"United States","Nebraska",19.8571428571429,0.571428571428571,4.71428571428572,0.142857142857143,1.60714285714286,0.482142857142857
2020-04-02,"United States","Nebraska",24.5714285714286,0.714285714285714,4.71428571428572,0.142857142857143,1.60714285714286,0.482142857142857
2020-04-03,"United States","Nebraska",28.1428571428571,0.857142857142857,3.57142857142857,0.142857142857143,2.07142857142857,0.621428571428572
2020-04-04,"United States","Nebraska",32.1428571428571,0.571428571428571,4,-0.285714285714286,2.03571428571429,0.610714285714286
2020-04-05,"United States","Nebraska",36.5714285714286,0.857142857142857,4.42857142857142,0.285714285714286,3.35714285714285,1.00714285714285
2020-04-06,"United States","Nebraska",38.8571428571429,1,2.28571428571428,0.142857142857143,3.78571428571427,1.13571428571428
2020-04-07,"United States","Nebraska",39.2857142857143,1,0.428571428571431,0,4.96428571428573,1.48928571428572
2020-04-08,"United States","Nebraska",44.1428571428571,1.14285714285714,4.85714285714286,0.142857142857143,6.14285714285715,1.84285714285714
2020-04-09,"United States","Nebraska",46,1.28571428571429,1.85714285714285,0.142857142857143,7.03571428571427,2.11071428571428
2020-04-10,"United States","Nebraska",50.8571428571429,1.28571428571429,4.85714285714285,0,8.03571428571428,2.41071428571428
2020-04-11,"United States","Nebraska",54,1.57142857142857,3.14285714285715,0.285714285714286,9.14285714285715,2.74285714285714
2020-04-12,"United States","Nebraska",61,1.28571428571429,7,-0.285714285714286,9.71428571428572,2.91428571428572
2020-04-13,"United States","Nebraska",56.7142857142857,1.14285714285714,-4.28571428571428,-0.142857142857143,9.82142857142857,2.94642857142857
2020-04-14,"United States","Nebraska",64.2857142857143,1.42857142857143,7.57142857142858,0.285714285714286,11.0357142857143,3.31071428571428
2020-04-15,"United States","Nebraska",54.5714285714286,1.14285714285714,-9.71428571428572,-0.285714285714286,11.5,3.45
2020-04-16,"United States","Nebraska",54.8571428571429,1,0.285714285714285,-0.142857142857143,12.7142857142857,3.81428571428572
2020-04-17,"United States","Nebraska",61.5714285714286,1.28571428571429,6.71428571428572,0.285714285714286,13.5,4.05
2020-04-18,"United States","Nebraska",78.5714285714286,1,17,-0.285714285714286,15.25,4.575
2020-04-19,"United States","Nebraska",97.5714285714286,1.57142857142857,19,0.571428571428571,14.1785714285714,4.25357142857143
2020-04-20,"United States","Nebraska",119.142857142857,2.28571428571429,21.5714285714286,0.714285714285714,16.0714285714286,4.82142857142857
2020-04-21,"United States","Nebraska",112.571428571429,1.85714285714286,-6.57142857142857,-0.428571428571428,13.6428571428571,4.09285714285714
2020-04-22,"United States","Nebraska",130.285714285714,2.57142857142857,17.7142857142857,0.714285714285714,13.7142857142857,4.11428571428572
2020-04-23,"United States","Nebraska",178.571428571429,3.71428571428571,48.2857142857143,1.14285714285714,15.3928571428571,4.61785714285714
2020-04-24,"United States","Nebraska",194,3.71428571428571,15.4285714285714,0,19.6428571428571,5.89285714285715
2020-04-25,"United States","Nebraska",210,3.71428571428571,16,0,24.3928571428571,7.31785714285714
2020-04-26,"United States","Nebraska",222.285714285714,4,12.2857142857143,0.285714285714286,29.7857142857142,8.93571428571427
2020-04-27,"United States","Nebraska",244.285714285714,3.28571428571429,22,-0.714285714285714,28.1428571428572,8.44285714285718
2020-04-28,"United States","Nebraska",261.714285714286,3.28571428571429,17.4285714285714,0,32.5714285714285,9.77142857142855
2020-04-29,"United States","Nebraska",291.142857142857,2.57142857142857,29.4285714285714,-0.714285714285714,44.6428571428573,13.3928571428572
2020-04-30,"United States","Nebraska",297,3.28571428571429,5.85714285714283,0.714285714285714,48.5,14.55
2020-05-01,"United States","Nebraska",369.142857142857,3.28571428571429,72.1428571428572,0,52.5,15.75
2020-05-02,"United States","Nebraska",371.142857142857,3.28571428571429,2,0,55.5714285714285,16.6714285714285
2020-05-03,"United States","Nebraska",375.857142857143,3.14285714285714,4.71428571428567,-0.142857142857143,61.0714285714285,18.3214285714285
2020-05-04,"United States","Nebraska",382.714285714286,3.14285714285714,6.85714285714289,0,65.4285714285715,19.6285714285715
2020-05-05,"United States","Nebraska",408,3.14285714285714,25.2857142857143,0,72.7857142857142,21.8357142857143
2020-05-06,"United States","Nebraska",405.428571428571,3.14285714285714,-2.57142857142856,0,74.25,22.275
2020-05-07,"United States","Nebraska",436.142857142857,3,30.7142857142857,-0.142857142857143,92.2857142857142,27.6857142857143
2020-05-08,"United States","Nebraska",401.428571428571,2.42857142857143,-34.7142857142857,-0.571428571428572,92.7857142857142,27.8357142857143
2020-05-09,"United States","Nebraska",396.571428571429,2.42857142857143,-4.85714285714289,0,93.9642857142858,28.1892857142857
2020-05-10,"United States","Nebraska",358.571428571429,1.71428571428571,-38,-0.714285714285714,95.6785714285715,28.7035714285715
2020-05-11,"United States","Nebraska",338.571428571429,2.85714285714286,-20,1.14285714285714,102,30.6
2020-05-12,"United States","Nebraska",308.428571428571,3.14285714285714,-30.1428571428571,0.285714285714286,101.357142857143,30.4071428571428
2020-05-13,"United States","Nebraska",317.571428571429,3.57142857142857,9.14285714285711,0.428571428571429,109.035714285714,32.7107142857143
2020-05-14,"United States","Nebraska",275.142857142857,1.71428571428571,-42.4285714285714,-1.85714285714286,100.357142857143,30.1071428571428
2020-05-15,"United States","Nebraska",256,3.28571428571429,-19.1428571428572,1.57142857142857,99.1428571428573,29.7428571428572
2020-05-16,"United States","Nebraska",303.857142857143,4.71428571428571,47.8571428571428,1.42857142857143,89.6428571428573,26.8928571428572
2020-05-17,"United States","Nebraska",286.571428571429,4.71428571428571,-17.2857142857143,0,84.6428571428573,25.3928571428572
2020-05-18,"United States","Nebraska",316.857142857143,3.57142857142857,30.2857142857143,-1.14285714285714,77.1071428571427,23.1321428571428
2020-05-19,"United States","Nebraska",331.714285714286,3.28571428571429,14.8571428571429,-0.285714285714286,79.3928571428573,23.8178571428572
2020-05-20,"United States","Nebraska",315.714285714286,5,-16,1.71428571428571,68.7857142857142,20.6357142857143
2020-05-21,"United States","Nebraska",309.571428571429,5,-6.14285714285717,0,64,19.2
2020-05-22,"United States","Nebraska",293.142857142857,4.85714285714286,-16.4285714285714,-0.142857142857143,75.9642857142858,22.7892857142857
2020-05-23,"United States","Nebraska",249,3.42857142857143,-44.1428571428572,-1.42857142857143,71.6428571428573,21.4928571428572
2020-05-24,"United States","Nebraska",279.571428571429,3.42857142857143,30.5714285714286,0,79.2142857142858,23.7642857142857
2020-05-25,"United States","Nebraska",248.142857142857,3.42857142857143,-31.4285714285714,0,82.9285714285715,24.8785714285715
2020-05-26,"United States","Nebraska",252.142857142857,3.42857142857143,4,0,78.9285714285715,23.6785714285714
2020-05-27,"United States","Nebraska",266,2.14285714285714,13.8571428571429,-1.28571428571429,77.3928571428573,23.2178571428572
2020-05-28,"United States","Nebraska",260.285714285714,3.57142857142857,-5.71428571428572,1.42857142857143,73.2857142857142,21.9857142857143
2020-05-29,"United States","Nebraska",283.714285714286,2.42857142857143,23.4285714285714,-1.14285714285714,62.25,18.675
2020-05-30,"United States","Nebraska",277.428571428571,3.28571428571429,-6.28571428571428,0.857142857142857,69.8928571428573,20.9678571428572
2020-05-31,"United States","Nebraska",281,3.28571428571429,3.57142857142856,0,62.0357142857142,18.6107142857143
2020-06-01,"United States","Nebraska",283.285714285714,3.28571428571429,2.28571428571428,0,63.0357142857142,18.9107142857143
2020-06-02,"United States","Nebraska",285.285714285714,3.28571428571429,2,0,66.5,19.95
2020-06-03,"United States","Nebraska",271.571428571429,2.42857142857143,-13.7142857142857,-0.857142857142857,65.0714285714285,19.5214285714285
2020-06-04,"United States","Nebraska",270,3.42857142857143,-1.57142857142856,1,70.9285714285715,21.2785714285714
2020-06-05,"United States","Nebraska",251.142857142857,3.28571428571429,-18.8571428571429,-0.142857142857143,69.3571428571427,20.8071428571428
2020-06-06,"United States","Nebraska",238.142857142857,2.42857142857143,-13,-0.857142857142857,70.25,21.075
2020-06-07,"United States","Nebraska",223.285714285714,2.42857142857143,-14.8571428571429,0,70.8214285714285,21.2464285714285
2020-06-08,"United States","Nebraska",205.857142857143,2.57142857142857,-17.4285714285714,0.142857142857143,71.3214285714285,21.3964285714285
2020-06-09,"United States","Nebraska",186,2.71428571428571,-19.8571428571429,0.142857142857143,67.8928571428573,20.3678571428572
2020-06-10,"United States","Nebraska",167.571428571429,3,-18.4285714285714,0.285714285714286,67.5,20.25
2020-06-11,"United States","Nebraska",168,3.57142857142857,0.428571428571416,0.571428571428572,62.7857142857142,18.8357142857143
2020-06-12,"United States","Nebraska",159.428571428571,4,-8.57142857142858,0.428571428571428,59.5357142857142,17.8607142857143
2020-06-13,"United States","Nebraska",152.571428571429,4,-6.85714285714283,0,55.8214285714285,16.7464285714285
2020-06-14,"United States","Nebraska",152.285714285714,4,-0.285714285714306,0,51.4642857142858,15.4392857142857
2020-06-15,"United States","Nebraska",152.142857142857,4.57142857142857,-0.142857142857139,0.571428571428571,46.5,13.95
2020-06-16,"United States","Nebraska",160,6,7.85714285714286,1.42857142857143,41.8928571428573,12.5678571428572
2020-06-17,"United States","Nebraska",167.571428571429,6.14285714285714,7.57142857142858,0.142857142857143,42,12.6
2020-06-18,"United States","Nebraska",157,3.85714285714286,-10.5714285714286,-2.28571428571429,39.8571428571427,11.9571428571428
2020-06-19,"United States","Nebraska",152.285714285714,4.14285714285714,-4.71428571428572,0.285714285714286,38.1428571428573,11.4428571428572
2020-06-20,"United States","Nebraska",152.428571428571,4.14285714285714,0.142857142857139,0,38.0714285714285,11.4214285714285
2020-06-21,"United States","Nebraska",154.571428571429,4.14285714285714,2.14285714285717,0,38.0357142857142,11.4107142857143
2020-06-22,"United States","Nebraska",158.857142857143,4.14285714285714,4.28571428571428,0,40,12
2020-06-23,"United States","Nebraska",151.571428571429,3.57142857142857,-7.28571428571428,-0.571428571428572,41.8928571428573,12.5678571428572
2020-06-24,"United States","Nebraska",141.428571428571,3.28571428571429,-10.1428571428572,-0.285714285714286,39.25,11.775
2020-06-25,"United States","Nebraska",133.142857142857,3,-8.28571428571428,-0.285714285714286,38.0714285714285,11.4214285714285
2020-06-26,"United States","Nebraska",133.714285714286,3.14285714285714,0.571428571428584,0.142857142857143,38.1071428571427,11.4321428571428
2020-06-27,"United States","Nebraska",152.571428571429,3.28571428571429,18.8571428571429,0.142857142857143,38.6428571428573,11.5928571428572
2020-06-28,"United States","Nebraska",155.285714285714,3.28571428571429,2.71428571428569,0,39.7142857142858,11.9142857142857
2020-06-29,"United States","Nebraska",154.142857142857,2.85714285714286,-1.14285714285714,-0.428571428571428,37.8928571428573,11.3678571428572
2020-06-30,"United States","Nebraska",154,2.57142857142857,-0.142857142857139,-0.285714285714286,35.3571428571427,10.6071428571428
2020-07-01,"United States","Nebraska",155.571428571429,2.71428571428571,1.57142857142858,0.142857142857143,33.2857142857142,9.98571428571428
2020-07-02,"United States","Nebraska",158,3.14285714285714,2.42857142857142,0.428571428571428,33.4285714285715,10.0285714285714
2020-07-03,"United States","Nebraska",162.285714285714,2.57142857142857,4.28571428571428,-0.571428571428571,38.1428571428573,11.4428571428572
2020-07-04,"United States","Nebraska",150.285714285714,2.42857142857143,-12,-0.142857142857143,38.8214285714285,11.6464285714285
2020-07-05,"United States","Nebraska",147.142857142857,2.42857142857143,-3.14285714285714,0,38.5357142857142,11.5607142857143
2020-07-06,"United States","Nebraska",143.428571428571,2,-3.71428571428572,-0.428571428571428,38.5,11.55
2020-07-07,"United States","Nebraska",146.285714285714,1.14285714285714,2.85714285714286,-0.857142857142857,38.8928571428573,11.6678571428572
2020-07-08,"United States","Nebraska",159.285714285714,0.857142857142857,13,-0.285714285714286,39.5,11.85
2020-07-09,"United States","Nebraska",167.285714285714,0.285714285714286,8,-0.571428571428571,40.5714285714285,12.1714285714285
2020-07-10,"United States","Nebraska",159.571428571429,0.285714285714286,-7.71428571428569,0,37.5714285714285,11.2714285714285
2020-07-11,"United States","Nebraska",167.285714285714,0.142857142857143,7.71428571428569,-0.142857142857143,36.7857142857142,11.0357142857143
2020-07-12,"United States","Nebraska",177.571428571429,0.142857142857143,10.2857142857143,0,35.8571428571427,10.7571428571428
2020-07-13,"United States","Nebraska",193.285714285714,0.714285714285714,15.7142857142857,0.571428571428571,36.5714285714285,10.9714285714285
2020-07-14,"United States","Nebraska",216.571428571429,0.571428571428571,23.2857142857143,-0.142857142857143,39.8214285714285,11.9464285714285
2020-07-15,"United States","Nebraska",222,1.28571428571429,5.42857142857142,0.714285714285714,41.8214285714285,12.5464285714285
2020-07-16,"United States","Nebraska",215.857142857143,2.14285714285714,-6.14285714285714,0.857142857142857,39.8928571428573,11.9678571428572
2020-07-17,"United States","Nebraska",226.285714285714,2.14285714285714,10.4285714285714,0,41.8214285714285,12.5464285714285
2020-07-18,"United States","Nebraska",211.857142857143,2.28571428571429,-14.4285714285714,0.142857142857143,44.3928571428573,13.3178571428572
2020-07-19,"United States","Nebraska",201.571428571429,2.28571428571429,-10.2857142857143,0,48.3214285714285,14.4964285714285
2020-07-20,"United States","Nebraska",206.857142857143,3.57142857142857,5.28571428571428,1.28571428571429,54.1428571428573,16.2428571428572
2020-07-21,"United States","Nebraska",210.428571428571,3.42857142857143,3.57142857142856,-0.142857142857143,55.5,16.65
2020-07-22,"United States","Nebraska",215.285714285714,2.85714285714286,4.85714285714286,-0.571428571428571,53.9642857142858,16.1892857142857
2020-07-23,"United States","Nebraska",240.571428571429,2.42857142857143,25.2857142857143,-0.428571428571429,56.5714285714285,16.9714285714286
2020-07-24,"United States","Nebraska",259,2.14285714285714,18.4285714285714,-0.285714285714286,52.9642857142858,15.8892857142857
2020-07-25,"United States","Nebraska",273.428571428571,2.14285714285714,14.4285714285714,0,50.3928571428573,15.1178571428572
2020-07-26,"United States","Nebraska",290.714285714286,2.14285714285714,17.2857142857143,0,51.7142857142858,15.5142857142857
2020-07-27,"United States","Nebraska",293.142857142857,0.571428571428571,2.42857142857144,-1.57142857142857,52.6071428571427,15.7821428571428
2020-07-28,"United States","Nebraska",281,1.57142857142857,-12.1428571428572,1,53.8214285714285,16.1464285714285
2020-07-29,"United States","Nebraska",276.571428571429,1.85714285714286,-4.42857142857144,0.285714285714286,60.1428571428573,18.0428571428572
2020-07-30,"United States","Nebraska",278.285714285714,1.71428571428571,1.71428571428572,-0.142857142857143,64.75,19.425
2020-07-31,"United States","Nebraska",291,2.28571428571429,12.7142857142857,0.571428571428571,68.3571428571427,20.5071428571428
2020-08-01,"United States","Nebraska",285.142857142857,2.28571428571429,-5.85714285714283,0,72.6785714285715,21.8035714285714
2020-08-02,"United States","Nebraska",297.714285714286,2.28571428571429,12.5714285714286,0,73.2857142857142,21.9857142857143
2020-08-03,"United States","Nebraska",293.857142857143,1.57142857142857,-3.85714285714289,-0.714285714285714,70.25,21.075
2020-08-04,"United States","Nebraska",288.714285714286,1.57142857142857,-5.14285714285711,0,69.1428571428573,20.7428571428572
2020-08-05,"United States","Nebraska",295.285714285714,2.28571428571429,6.57142857142856,0.714285714285714,69.5714285714285,20.8714285714285
2020-08-06,"United States","Nebraska",293.571428571429,1.71428571428571,-1.71428571428572,-0.571428571428571,72.75,21.825
2020-08-07,"United States","Nebraska",270.428571428571,1.85714285714286,-23.1428571428571,0.142857142857143,71.2857142857142,21.3857142857143
2020-08-08,"United States","Nebraska",264.857142857143,1.85714285714286,-5.57142857142861,0,74.4285714285715,22.3285714285715
2020-08-09,"United States","Nebraska",247.142857142857,1.85714285714286,-17.7142857142857,0,73.4642857142858,22.0392857142857
2020-08-10,"United States","Nebraska",248.571428571429,2.85714285714286,1.42857142857144,1,72.1785714285715,21.6535714285714
2020-08-11,"United States","Nebraska",264.571428571429,2.71428571428571,16,-0.142857142857143,73.8214285714285,22.1464285714285
2020-08-12,"United States","Nebraska",250.714285714286,2.28571428571429,-13.8571428571428,-0.428571428571429,73.3928571428573,22.0178571428572
2020-08-13,"United States","Nebraska",262.714285714286,2.85714285714286,12,0.571428571428572,67.6071428571427,20.2821428571428
2020-08-14,"United States","Nebraska",269.142857142857,2.28571428571429,6.42857142857144,-0.571428571428572,66.2142857142858,19.8642857142857
2020-08-15,"United States","Nebraska",285.142857142857,2.28571428571429,16,0,61.7857142857142,18.5357142857143
2020-08-16,"United States","Nebraska",277.142857142857,2.28571428571429,-8,0,62.1428571428573,18.6428571428572
2020-08-17,"United States","Nebraska",266.714285714286,2,-10.4285714285714,-0.285714285714286,66.1428571428573,19.8428571428572
2020-08-18,"United States","Nebraska",256.428571428571,2.57142857142857,-10.2857142857143,0.571428571428572,62.6785714285715,18.8035714285714
2020-08-19,"United States","Nebraska",256.571428571429,2.14285714285714,0.14285714285711,-0.428571428571429,65.6785714285715,19.7035714285715
2020-08-20,"United States","Nebraska",241.142857142857,1.85714285714286,-15.4285714285714,-0.285714285714286,67.2857142857142,20.1857142857143
2020-08-21,"United States","Nebraska",234,2.14285714285714,-7.14285714285714,0.285714285714286,71.2857142857142,21.3857142857143
2020-08-22,"United States","Nebraska",219.857142857143,2.14285714285714,-14.1428571428571,0,69.2857142857142,20.7857142857143
2020-08-23,"United States","Nebraska",216.714285714286,2.42857142857143,-3.14285714285714,0.285714285714286,66.6785714285715,20.0035714285715
2020-08-24,"United States","Nebraska",212,3,-4.71428571428572,0.571428571428572,64.1071428571427,19.2321428571428
2020-08-25,"United States","Nebraska",217.571428571429,2,5.57142857142858,-1,64.1428571428573,19.2428571428572
2020-08-26,"United States","Nebraska",241,2.14285714285714,23.4285714285714,0.142857142857143,60.2857142857142,18.0857142857143
2020-08-27,"United States","Nebraska",250.428571428571,2.57142857142857,9.42857142857142,0.428571428571429,58.5,17.55
2020-08-28,"United States","Nebraska",258.571428571429,2.28571428571429,8.14285714285714,-0.285714285714286,54.9642857142858,16.4892857142857
2020-08-29,"United States","Nebraska",281.857142857143,2.28571428571429,23.2857142857143,0,54.1785714285715,16.2535714285715
2020-08-30,"United States","Nebraska",308.142857142857,2,26.2857142857143,-0.285714285714286,53,15.9
2020-08-31,"United States","Nebraska",320,2,11.8571428571428,0,54.3928571428573,16.3178571428572
2020-09-01,"United States","Nebraska",318,2.28571428571429,-2,0.285714285714286,60.25,18.075
2020-09-02,"United States","Nebraska",324,1.85714285714286,6,-0.428571428571428,62.6071428571427,18.7821428571428
2020-09-03,"United States","Nebraska",338.285714285714,1.85714285714286,14.2857142857143,0,64.6428571428573,19.3928571428572
2020-09-04,"United States","Nebraska",317.857142857143,1.71428571428571,-20.4285714285714,-0.142857142857143,70.4642857142858,21.1392857142857
2020-09-05,"United States","Nebraska",293.142857142857,1.71428571428571,-24.7142857142857,0,77.0357142857142,23.1107142857143
2020-09-06,"United States","Nebraska",262.857142857143,1.71428571428571,-30.2857142857143,0,80,24
2020-09-07,"United States","Nebraska",241.142857142857,1,-21.7142857142857,-0.714285714285714,79.5,23.85
2020-09-08,"United States","Nebraska",270.714285714286,1.14285714285714,29.5714285714286,0.142857142857143,81,24.3
2020-09-09,"United States","Nebraska",274.571428571429,3.14285714285714,3.85714285714283,2,84.5714285714285,25.3714285714285
2020-09-10,"United States","Nebraska",272,3.71428571428571,-2.57142857142856,0.571428571428572,79.4642857142858,23.8392857142857
2020-09-11,"United States","Nebraska",312.857142857143,4.71428571428571,40.8571428571428,1,73.2857142857142,21.9857142857143
2020-09-12,"United States","Nebraska",330.714285714286,4.71428571428571,17.8571428571429,0,65.7142857142858,19.7142857142857
2020-09-13,"United States","Nebraska",328.857142857143,4.28571428571429,-1.85714285714289,-0.428571428571429,60.2857142857142,18.0857142857143
2020-09-14,"United States","Nebraska",381,4.42857142857143,52.1428571428572,0.142857142857143,67.6785714285715,20.3035714285714
2020-09-15,"United States","Nebraska",357.285714285714,4.14285714285714,-23.7142857142857,-0.285714285714286,68.6428571428573,20.5928571428572
2020-09-16,"United States","Nebraska",357.428571428571,2.57142857142857,0.142857142857167,-1.57142857142857,68,20.4
2020-09-17,"United States","Nebraska",364,1.71428571428571,6.57142857142856,-0.857142857142857,78.2142857142858,23.4642857142857
2020-09-18,"United States","Nebraska",362.285714285714,0.714285714285714,-1.71428571428572,-1,82.6785714285715,24.8035714285714
2020-09-19,"United States","Nebraska",382.428571428571,0.714285714285714,20.1428571428572,0,82.2142857142858,24.6642857142857
2020-09-20,"United States","Nebraska",413.571428571429,1.14285714285714,31.1428571428571,0.428571428571428,95.25,28.575
2020-09-21,"United States","Nebraska",392.285714285714,2.42857142857143,-21.2857142857143,1.28571428571429,89.3214285714285,26.7964285714285
2020-09-22,"United States","Nebraska",402.142857142857,3.57142857142857,9.85714285714289,1.14285714285714,89.3571428571427,26.8071428571428
2020-09-23,"United States","Nebraska",408.428571428571,3.28571428571429,6.28571428571428,-0.285714285714286,91,27.3
2020-09-24,"United States","Nebraska",401.428571428571,2.85714285714286,-7,-0.428571428571428,90.5714285714285,27.1714285714285
2020-09-25,"United States","Nebraska",396.428571428571,3.71428571428571,-5,0.857142857142857,95.6071428571427,28.6821428571428
