"Date","CountryName","RegionName","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-02-25,"China","",503,94.4285714285714,-181,-9.85714285714286,1065.96428571429,319.789285714286
2020-02-26,"China","",502.714285714286,85.8571428571429,-0.285714285714278,-8.57142857142857,541.678571428572,162.503571428572
2020-02-27,"China","",499.857142857143,72.5714285714286,-2.85714285714289,-13.2857142857143,327.857142857142,98.3571428571427
2020-02-28,"China","",478.857142857143,78.8571428571429,-21,6.28571428571429,306.25,91.875
2020-02-29,"China","",332.714285714286,56.2857142857143,-146.142857142857,-22.5714285714286,231.857142857143,69.5571428571428
2020-03-01,"China","",412.571428571429,61,79.8571428571428,4.71428571428572,171,51.3
2020-03-02,"China","",410.571428571429,45.5714285714286,-2,-15.4285714285714,125.75,37.725
2020-03-03,"China","",355.857142857143,40.2857142857143,-54.7142857142857,-5.28571428571428,125.678571428572,37.7035714285715
2020-03-04,"China","",315.142857142857,38,-40.7142857142857,-2.28571428571428,124.964285714286,37.4892857142857
2020-03-05,"China","",274.857142857143,38.4285714285714,-40.2857142857143,0.428571428571431,119.714285714286,35.9142857142857
2020-03-06,"China","",249.857142857143,36.2857142857143,-25,-2.14285714285715,83.1785714285715,24.9535714285715
2020-03-07,"China","",200.142857142857,33.5714285714286,-49.7142857142857,-2.71428571428572,103.142857142857,30.9428571428572
2020-03-08,"China","",124.714285714286,32.4285714285714,-75.4285714285714,-1.14285714285714,102.642857142857,30.7928571428572
2020-03-09,"China","",101.285714285714,29.7142857142857,-23.4285714285714,-2.71428571428572,88.9642857142858,26.6892857142857
2020-03-10,"China","",86.5714285714286,27.2857142857143,-14.7142857142857,-2.42857142857143,78.7857142857142,23.6357142857143
2020-03-11,"China","",73.4285714285714,25.2857142857143,-13.1428571428571,-2,68.7142857142858,20.6142857142857
2020-03-12,"China","",53,22.2857142857143,-20.4285714285714,-3,62.4642857142858,18.7392857142857
2020-03-13,"China","",32.5714285714286,19.1428571428571,-20.4285714285714,-3.14285714285714,50.0357142857142,15.0107142857143
2020-03-14,"China","",25,17,-7.57142857142857,-2.14285714285714,31.1785714285715,9.35357142857145
2020-03-15,"China","",21.2857142857143,14.5714285714286,-3.71428571428572,-2.42857142857143,25.3214285714285,7.59642857142855
2020-03-16,"China","",18.8571428571429,13.2857142857143,-2.42857142857143,-1.28571428571428,21.6428571428571,6.49285714285714
2020-03-17,"China","",18.1428571428571,12.8571428571429,-0.714285714285715,-0.428571428571429,18.3571428571429,5.50714285714286
2020-03-18,"China","",17.2857142857143,11.2857142857143,-0.857142857142858,-1.57142857142857,13.25,3.975
2020-03-19,"China","",19.7142857142857,10.8571428571429,2.42857142857143,-0.428571428571429,8.14285714285715,2.44285714285714
2020-03-20,"China","",25.1428571428571,10.4285714285714,5.42857142857143,-0.428571428571429,6.25,1.875
2020-03-21,"China","",26.7142857142857,9.42857142857143,1.57142857142857,-1,5.32142857142857,1.59642857142857
2020-03-22,"China","",35.1428571428571,10.1428571428571,8.42857142857143,0.714285714285714,4.71428571428573,1.41428571428572
2020-03-23,"China","",35.8571428571429,8.14285714285714,0.714285714285708,-2,4.53571428571427,1.36071428571428
2020-03-24,"China","",42.2857142857143,7.28571428571429,6.42857142857143,-0.857142857142857,4.32142857142857,1.29642857142857
2020-03-25,"China","",45,6.28571428571429,2.71428571428572,-1,4.92857142857143,1.47857142857143
2020-03-26,"China","",52.4285714285714,6,7.42857142857143,-0.285714285714286,6.28571428571427,1.88571428571428
2020-03-27,"China","",52.5714285714286,6.14285714285714,0.142857142857139,0.142857142857143,6.67857142857143,2.00357142857143
2020-03-28,"China","",55.2857142857143,5.71428571428571,2.71428571428572,-0.428571428571429,8.78571428571428,2.63571428571428
2020-03-29,"China","",50,4.28571428571429,-5.28571428571428,-1.42857142857143,8.96428571428572,2.68928571428572
2020-03-30,"China","",51.4285714285714,4.85714285714286,1.42857142857143,0.571428571428571,10.5714285714286,3.17142857142857
2020-03-31,"China","",49.1428571428571,4,-2.28571428571428,-0.857142857142857,11.25,3.375
2020-04-01,"China","",47.7142857142857,4.42857142857143,-1.42857142857143,0.428571428571429,13.1071428571429,3.93214285714286
2020-04-02,"China","",41.5714285714286,4.42857142857143,-6.14285714285715,0,13.1428571428571,3.94285714285714
2020-04-03,"China","",39.7142857142857,4.28571428571429,-1.85714285714285,-0.142857142857143,13.8214285714286,4.14642857142857
2020-04-04,"China","",33.8571428571429,4.42857142857143,-5.85714285714286,0.142857142857143,12.5,3.75
2020-04-05,"China","",32,4.14285714285714,-1.85714285714285,-0.285714285714286,12.8571428571429,3.85714285714285
2020-04-06,"China","",32.7142857142857,3.85714285714286,0.714285714285715,-0.285714285714286,12.2857142857143,3.68571428571428
2020-04-07,"China","",30.7142857142857,3.71428571428571,-2,-0.142857142857143,11.9285714285714,3.57857142857143
2020-04-08,"China","",35.5714285714286,3,4.85714285714285,-0.714285714285714,10.3928571428571,3.11785714285714
2020-04-09,"China","",39.4285714285714,2.42857142857143,3.85714285714286,-0.571428571428572,9.92857142857143,2.97857142857143
2020-04-10,"China","",40.5714285714286,2,1.14285714285714,-0.428571428571428,8.46428571428572,2.53928571428572
2020-04-11,"China","",47.2857142857143,1.85714285714286,6.71428571428572,-0.142857142857143,8,2.4
2020-04-12,"China","",59.5714285714286,1.42857142857143,12.2857142857143,-0.428571428571429,8.17857142857143,2.45357142857143
2020-04-13,"China","",64.5714285714286,1.42857142857143,5,0,7.67857142857143,2.30357142857143
2020-04-14,"China","",72.8571428571429,1.42857142857143,8.28571428571429,0,8.89285714285715,2.66785714285714
2020-04-15,"China","",70,1.28571428571429,-2.85714285714286,-0.142857142857143,9.85714285714285,2.95714285714286
2020-04-16,"China","",68,1,-2,-0.285714285714286,10.1428571428571,3.04285714285714
2020-04-17,"China","",112.428571428571,185.142857142857,44.4285714285714,184.142857142857,11.8214285714286,3.54642857142857
2020-04-18,"China","",107,184.714285714286,-5.42857142857143,-0.428571428571416,14.8928571428571,4.46785714285714
2020-04-19,"China","",92.8571428571429,184.714285714286,-14.1428571428571,0,16.1428571428571,4.84285714285714
2020-04-20,"China","",84,184.428571428571,-8.85714285714286,-0.285714285714306,18.2142857142857,5.46428571428572
2020-04-21,"China","",75.7142857142857,184.428571428571,-8.28571428571429,0,17.5,5.25
2020-04-22,"China","",70.8571428571429,184.285714285714,-4.85714285714285,-0.142857142857139,17,5.1
2020-04-23,"China","",66.1428571428571,184.285714285714,-4.71428571428572,0,28.1071428571428,8.43214285714282
2020-04-24,"China","",17.8571428571429,0,-48.2857142857143,-184.285714285714,26.75,8.025
2020-04-25,"China","",15.5714285714286,0,-2.28571428571429,0,23.2142857142857,6.96428571428572
2020-04-26,"China","",13.5714285714286,0.142857142857143,-2,0.142857142857143,21,6.3
2020-04-27,"China","",12.7142857142857,0.142857142857143,-0.857142857142858,0,18.9285714285714,5.67857142857143
2020-04-28,"China","",11.2857142857143,0.142857142857143,-1.42857142857143,0,17.7142857142857,5.31428571428572
2020-04-29,"China","",10.2857142857143,0.142857142857143,-1,0,16.5357142857143,4.96071428571428
2020-04-30,"China","",10,0.142857142857143,-0.285714285714286,0,4.46428571428573,1.33928571428572
2020-05-01,"China","",8,0.142857142857143,-2,0,3.89285714285715,1.16785714285714
2020-05-02,"China","",6.85714285714286,0.142857142857143,-1.14285714285714,0,3.39285714285715,1.01785714285715
2020-05-03,"China","",7.14285714285714,0,0.285714285714286,-0.142857142857143,3.17857142857142,0.953571428571427
2020-05-04,"China","",6.42857142857143,0,-0.714285714285714,0,2.82142857142858,0.846428571428573
2020-05-05,"China","",3.57142857142857,0,-2.85714285714286,0,2.57142857142858,0.771428571428573
2020-05-06,"China","",3.28571428571429,0,-0.285714285714286,0,2.5,0.75
2020-05-07,"China","",1.71428571428571,0,-1.57142857142857,0,2,0.6
2020-05-08,"China","",1.71428571428571,0,0,0,1.71428571428572,0.514285714285714
2020-05-09,"China","",3.71428571428571,0,2,0,1.78571428571428,0.535714285714285
2020-05-10,"China","",5.42857142857143,0,1.71428571428571,0,1.60714285714286,0.482142857142857
2020-05-11,"China","",5.42857142857143,0,0,0,0.892857142857142,0.267857142857143
2020-05-12,"China","",6.14285714285714,0,0.714285714285714,0,0.821428571428573,0.246428571428572
2020-05-13,"China","",6.28571428571429,0,0.142857142857142,0,0.428571428571427,0.128571428571428
2020-05-14,"China","",6.71428571428571,0,0.428571428571429,0,0.428571428571427,0.128571428571428
2020-05-15,"China","",7.71428571428571,0,1,0,0.928571428571427,0.278571428571428
2020-05-16,"China","",6.57142857142857,0.142857142857143,-1.14285714285714,0.142857142857143,1.35714285714286,0.407142857142857
2020-05-17,"China","",5.14285714285714,0.142857142857143,-1.42857142857143,0,1.35714285714286,0.407142857142857
2020-05-18,"China","",6.28571428571429,0.142857142857143,1.14285714285714,0,1.53571428571428,0.460714285714285
2020-05-19,"China","",5.28571428571429,0.142857142857143,-1,0,1.57142857142857,0.471428571428572
2020-05-20,"China","",4.85714285714286,0.142857142857143,-0.428571428571429,0,1.67857142857143,0.503571428571428
2020-05-21,"China","",4.28571428571429,0.142857142857143,-0.571428571428571,0,1.92857142857143,0.578571428571428
2020-05-22,"China","",4.28571428571429,0.142857142857143,0,0,1.64285714285714,0.492857142857143
2020-05-23,"China","",3.85714285714286,0,-0.428571428571428,-0.142857142857143,1.28571428571428,0.385714285714285
2020-05-24,"China","",4.42857142857143,0,0.571428571428572,0,1.57142857142857,0.471428571428572
2020-05-25,"China","",4.14285714285714,0,-0.285714285714286,0,1.32142857142857,0.396428571428572
2020-05-26,"China","",4.28571428571429,0,0.142857142857142,0,1.21428571428572,0.364285714285714
2020-05-27,"China","",4.57142857142857,0,0.285714285714286,0,1.07142857142857,0.321428571428572
2020-05-28,"China","",4.57142857142857,0,0,0,1.07142857142857,0.321428571428572
2020-05-29,"China","",4,0,-0.571428571428571,0,0.964285714285715,0.289285714285714
2020-05-30,"China","",3.85714285714286,0,-0.142857142857143,0,1.10714285714286,0.332142857142857
2020-05-31,"China","",4.57142857142857,0,0.714285714285714,0,1.03571428571428,0.310714285714285
2020-06-01,"China","",4.28571428571429,0,-0.285714285714286,0,1.07142857142857,0.321428571428572
2020-06-02,"China","",4.28571428571429,0,0,0,1.14285714285714,0.342857142857143
2020-06-03,"China","",4,0,-0.285714285714286,0,1.14285714285714,0.342857142857143
2020-06-04,"China","",4.71428571428571,0,0.714285714285714,0,1,0.3
2020-06-05,"China","",4.57142857142857,0,-0.142857142857143,0,0.964285714285715,0.289285714285714
2020-06-06,"China","",5.14285714285714,0,0.571428571428572,0,1.14285714285714,0.342857142857143
2020-06-07,"China","",3.42857142857143,0,-1.71428571428571,0,1.07142857142857,0.321428571428572
2020-06-08,"China","",3.14285714285714,0,-0.285714285714286,0,1.07142857142857,0.321428571428572
2020-06-09,"China","",3.42857142857143,0,0.285714285714286,0,1,0.3
2020-06-10,"China","",5,0,1.57142857142857,0,1.17857142857143,0.353571428571428
2020-06-11,"China","",5.28571428571429,0,0.285714285714286,0,1.14285714285714,0.342857142857143
2020-06-12,"China","",6.42857142857143,0,1.14285714285714,0,1.28571428571428,0.385714285714285
2020-06-13,"China","",13.7142857142857,0,7.28571428571428,0,0.857142857142858,0.257142857142857
2020-06-14,"China","",20.1428571428571,0,6.42857142857143,0,0.785714285714285,0.235714285714285
2020-06-15,"China","",25.4285714285714,0,5.28571428571428,0,0.857142857142858,0.257142857142857
2020-06-16,"China","",31.2857142857143,0,5.85714285714286,0,1.25,0.375
2020-06-17,"China","",33.7142857142857,0,2.42857142857143,0,1.32142857142857,0.396428571428572
2020-06-18,"China","",37.2857142857143,0,3.57142857142857,0,1.60714285714286,0.482142857142857
2020-06-19,"China","",35.7142857142857,0,-1.57142857142857,0,3.42857142857142,1.02857142857143
2020-06-20,"China","",35.4285714285714,0,-0.285714285714285,0,5.03571428571427,1.51071428571428
2020-06-21,"China","",30.7142857142857,0,-4.71428571428572,0,6.35714285714285,1.90714285714285
2020-06-22,"China","",28.1428571428571,0,-2.57142857142857,0,7.82142857142857,2.34642857142857
2020-06-23,"China","",23.7142857142857,0,-4.42857142857143,0,8.42857142857143,2.52857142857143
2020-06-24,"China","",22.2857142857143,0,-1.42857142857143,0,9.32142857142857,2.79642857142857
2020-06-25,"China","",19.5714285714286,0,-2.71428571428571,0,8.92857142857143,2.67857142857143
2020-06-26,"China","",22.5714285714286,0,3,0,8.85714285714285,2.65714285714286
2020-06-27,"China","",17.1428571428571,0,-5.42857142857143,0,7.67857142857143,2.30357142857143
2020-06-28,"China","",16.5714285714286,0,-0.571428571428569,0,7.03571428571427,2.11071428571428
2020-06-29,"China","",16.1428571428571,0,-0.428571428571431,0,5.92857142857143,1.77857142857143
2020-06-30,"China","",14.7142857142857,0,-1.42857142857143,0,5.57142857142857,1.67142857142857
2020-07-01,"China","",12.5714285714286,0,-2.14285714285714,0,4.89285714285715,1.46785714285714
2020-07-02,"China","",11.4285714285714,0,-1.14285714285714,0,5.64285714285715,1.69285714285715
2020-07-03,"China","",8.85714285714286,0,-2.57142857142857,0,4.28571428571427,1.28571428571428
2020-07-04,"China","",7.57142857142857,0,-1.28571428571429,0,4.14285714285715,1.24285714285715
2020-07-05,"China","",6.42857142857143,0,-1.14285714285714,0,4.03571428571427,1.21071428571428
2020-07-06,"China","",3.85714285714286,0,-2.57142857142857,0,3.67857142857142,1.10357142857143
2020-07-07,"China","",5.42857142857143,0,1.57142857142857,0,3.14285714285715,0.942857142857145
2020-07-08,"China","",6.28571428571429,0,0.857142857142857,0,2.85714285714285,0.857142857142855
2020-07-09,"China","",5.57142857142857,0,-0.714285714285714,0,2.21428571428571,0.664285714285714
2020-07-10,"China","",5.14285714285714,0,-0.428571428571428,0,1.89285714285714,0.567857142857143
2020-07-11,"China","",5.85714285714286,0,0.714285714285714,0,1.60714285714286,0.482142857142857
2020-07-12,"China","",6.42857142857143,0,0.571428571428572,0,0.964285714285715,0.289285714285714
2020-07-13,"China","",6.28571428571429,0,-0.142857142857143,0,1.35714285714286,0.407142857142857
2020-07-14,"China","",5.57142857142857,0,-0.714285714285714,0,1.57142857142857,0.471428571428572
2020-07-15,"China","",4.42857142857143,0,-1.14285714285714,0,1.39285714285714,0.417857142857143
2020-07-16,"China","",6.42857142857143,0,2,0,1.28571428571428,0.385714285714285
2020-07-17,"China","",8.85714285714286,0,2.42857142857143,0,1.46428571428572,0.439285714285715
2020-07-18,"China","",9.28571428571429,0,0.428571428571429,0,1.60714285714286,0.482142857142857
2020-07-19,"China","",11.1428571428571,0,1.85714285714286,0,1.57142857142857,0.471428571428572
2020-07-20,"China","",12.7142857142857,0,1.57142857142857,0,1.39285714285714,0.417857142857143
2020-07-21,"China","",13.2857142857143,0,0.571428571428573,0,1.10714285714286,0.332142857142857
2020-07-22,"China","",16.7142857142857,0,3.42857142857143,0,1.60714285714286,0.482142857142857
2020-07-23,"China","",17.7142857142857,0,1,0,2.21428571428571,0.664285714285714
2020-07-24,"China","",20.1428571428571,0,2.42857142857143,0,2.32142857142857,0.696428571428572
2020-07-25,"China","",24.4285714285714,0,4.28571428571428,0,2.78571428571427,0.835714285714282
2020-07-26,"China","",30.1428571428571,0,5.71428571428572,0,3.17857142857142,0.953571428571427
2020-07-27,"China","",38.2857142857143,0,8.14285714285714,0,3.32142857142858,0.996428571428573
2020-07-28,"China","",50.8571428571429,0,12.5714285714286,0,4.17857142857143,1.25357142857143
2020-07-29,"China","",62.2857142857143,0,11.4285714285714,0,4.42857142857143,1.32857142857143
2020-07-30,"China","",77.4285714285714,0,15.1428571428571,0,5.03571428571427,1.51071428571428
2020-07-31,"China","",79,0,1.57142857142857,0,6.10714285714285,1.83214285714285
2020-08-01,"China","",79.2857142857143,0,0.285714285714292,0,7.53571428571427,2.26071428571428
2020-08-02,"China","",76.7142857142857,0,-2.57142857142858,0,9.57142857142857,2.87142857142857
2020-08-03,"China","",72.1428571428571,0,-4.57142857142857,0,12.7142857142857,3.81428571428572
2020-08-04,"China","",61.5714285714286,0,-10.5714285714286,0,15.5714285714286,4.67142857142857
2020-08-05,"China","",51.8571428571429,0,-9.71428571428572,0,19.3571428571429,5.80714285714286
2020-08-06,"China","",39,0,-12.8571428571429,0,19.75,5.925
2020-08-07,"China","",37,0,-2,0,19.8214285714286,5.94642857142857
2020-08-08,"China","",33.4285714285714,0,-3.57142857142857,0,19.1785714285714,5.75357142857143
2020-08-09,"China","",34.2857142857143,0,0.857142857142854,0,18.0357142857143,5.41071428571428
2020-08-10,"China","",35.4285714285714,0,1.14285714285715,0,15.3928571428571,4.61785714285714
2020-08-11,"China","",34.2857142857143,0,-1.14285714285715,0,12.9642857142857,3.88928571428572
2020-08-12,"China","",32.5714285714286,0,-1.71428571428572,0,9.75,2.925
2020-08-13,"China","",31.5714285714286,0,-0.999999999999996,0,9.25,2.775
2020-08-14,"China","",30.2857142857143,0,-1.28571428571429,0,8.35714285714285,2.50714285714285
2020-08-15,"China","",29.7142857142857,0,-0.571428571428569,0,8.57142857142857,2.57142857142857
2020-08-16,"China","",25.8571428571429,0,-3.85714285714286,0,8.85714285714285,2.65714285714286
2020-08-17,"China","",22.7142857142857,0,-3.14285714285714,0,8.57142857142857,2.57142857142857
2020-08-18,"China","",22.4285714285714,0,-0.285714285714288,0,8.14285714285715,2.44285714285714
2020-08-19,"China","",19.8571428571429,0,-2.57142857142857,0,7.89285714285715,2.36785714285715
2020-08-20,"China","",18.7142857142857,0,-1.14285714285714,0,7.57142857142857,2.27142857142857
2020-08-21,"China","",18.7142857142857,0,0,0,7.42857142857143,2.22857142857143
2020-08-22,"China","",17.7142857142857,0,-1,0,6.46428571428573,1.93928571428572
2020-08-23,"China","",16.8571428571429,0,-0.857142857142858,0,5.67857142857143,1.70357142857143
2020-08-24,"China","",15.7142857142857,0,-1.14285714285714,0,5.60714285714285,1.68214285714285
2020-08-25,"China","",15.4285714285714,0,-0.285714285714285,0,4.96428571428573,1.48928571428572
2020-08-26,"China","",15.5714285714286,0,0.142857142857142,0,4.67857142857143,1.40357142857143
2020-08-27,"China","",13.7142857142857,0,-1.85714285714286,0,4.67857142857143,1.40357142857143
2020-08-28,"China","",11.8571428571429,0,-1.85714285714286,0,4.42857142857143,1.32857142857143
2020-08-29,"China","",11.4285714285714,0,-0.428571428571429,0,4.21428571428573,1.26428571428572
2020-08-30,"China","",11.5714285714286,0,0.142857142857142,0,3.92857142857142,1.17857142857143
2020-08-31,"China","",11,0,-0.571428571428571,0,3.85714285714285,1.15714285714286
2020-09-01,"China","",9.85714285714286,0,-1.14285714285714,0,3.89285714285715,1.16785714285714
2020-09-02,"China","",10.4285714285714,0,0.571428571428571,0,3.42857142857142,1.02857142857143
2020-09-03,"China","",12.7142857142857,0,2.28571428571428,0,2.96428571428573,0.889285714285717
2020-09-04,"China","",12.8571428571429,0,0.142857142857144,0,2.85714285714285,0.857142857142855
2020-09-05,"China","",13,0,0.142857142857142,0,2.89285714285715,0.867857142857145
2020-09-06,"China","",12.2857142857143,0,-0.714285714285714,0,2.75,0.825
2020-09-07,"China","",12.1428571428571,0,-0.142857142857144,0,2.46428571428571,0.739285714285714
2020-09-08,"China","",11.5714285714286,0,-0.571428571428571,0,2.60714285714285,0.782142857142855
2020-09-09,"China","",10.8571428571429,0,-0.714285714285714,0,3.17857142857142,0.953571428571427
2020-09-10,"China","",9.42857142857143,0,-1.42857142857143,0,3.21428571428573,0.964285714285718
2020-09-11,"China","",8.85714285714286,0,-0.571428571428571,0,3.25,0.975
2020-09-12,"China","",8.85714285714286,0,0,0,3.07142857142858,0.921428571428572
2020-09-13,"China","",8.57142857142857,0,-0.285714285714286,0,3.03571428571427,0.910714285714282
2020-09-14,"China","",8.42857142857143,0,-0.142857142857142,0,2.89285714285715,0.867857142857145
2020-09-15,"China","",9.71428571428571,0,1.28571428571428,0,2.71428571428573,0.814285714285717
2020-09-16,"China","",10,0,0.285714285714286,0,2.35714285714286,0.707142857142857
2020-09-17,"China","",12.4285714285714,0,2.42857142857143,0,2.21428571428571,0.664285714285714
2020-09-18,"China","",13.5714285714286,0,1.14285714285714,0,2.21428571428571,0.664285714285714
2020-09-19,"China","",13.5714285714286,0,0,0,2.14285714285714,0.642857142857143
2020-09-20,"China","",13.8571428571429,0,0.285714285714286,0,2.10714285714286,0.632142857142857
2020-09-21,"China","",13.5714285714286,0,-0.285714285714286,0,2.42857142857143,0.728571428571428
2020-09-22,"China","",13.2857142857143,0,-0.285714285714285,0,2.5,0.75
2020-09-23,"China","",13,0,-0.285714285714286,0,3.10714285714285,0.932142857142855
2020-09-24,"China","",9.57142857142857,0,-3.42857142857143,0,3.39285714285715,1.01785714285715
2020-09-25,"China","",9.71428571428571,0,0.142857142857142,0,3.39285714285715,1.01785714285715
2020-09-26,"China","",10.2857142857143,0,0.571428571428573,0,3.46428571428573,1.03928571428572
2020-09-27,"China","",11.5714285714286,0,1.28571428571428,0,3.39285714285715,1.01785714285715
2020-09-28,"China","",12.4285714285714,0,0.857142857142858,0,3.32142857142858,0.996428571428573
2020-09-29,"China","",13.7142857142857,0,1.28571428571428,0,3.25,0.975
2020-09-30,"China","",14,0,0.285714285714286,0,2.39285714285714,0.717857142857143
2020-10-01,"China","",14.5714285714286,0,0.571428571428571,0,2.42857142857143,0.728571428571428
2020-10-02,"China","",13.8571428571429,0,-0.714285714285714,0,2.57142857142858,0.771428571428573
2020-10-03,"China","",14.1428571428571,0,0.285714285714285,0,2.89285714285715,0.867857142857145
2020-10-04,"China","",14,0,-0.142857142857142,0,3.10714285714285,0.932142857142855
2020-10-05,"China","",14,0,0,0,3.42857142857142,1.02857142857143
2020-10-06,"China","",12.2857142857143,0,-1.71428571428571,0,3.5,1.05
2020-10-07,"China","",12.2857142857143,0,0,0,3.64285714285715,1.09285714285714
2020-10-08,"China","",13.8571428571429,0,1.57142857142857,0,3.46428571428573,1.03928571428572
2020-10-09,"China","",14.5714285714286,0,0.714285714285714,0,3.53571428571427,1.06071428571428
2020-10-10,"China","",15.2857142857143,0,0.714285714285715,0,3.5,1.05
2020-10-11,"China","",16.2857142857143,0,0.999999999999998,0,3.5,1.05
2020-10-12,"China","",15.5714285714286,0,-0.714285714285714,0,3.07142857142858,0.921428571428572
2020-10-13,"China","",17.4285714285714,0,1.85714285714286,0,3.07142857142858,0.921428571428572
2020-10-14,"China","",17.7142857142857,0,0.285714285714288,0,3.46428571428573,1.03928571428572
2020-10-15,"China","",17.8571428571429,0,0.142857142857142,0,3.64285714285715,1.09285714285714
2020-10-16,"China","",17.5714285714286,0,-0.285714285714285,0,3.82142857142858,1.14642857142857
2020-10-17,"China","",16.4285714285714,0,-1.14285714285715,0,4.07142857142857,1.22142857142857
2020-10-18,"China","",14.4285714285714,0,-2,0,3.89285714285715,1.16785714285714
2020-10-19,"China","",16.1428571428571,0,1.71428571428571,0,4.35714285714285,1.30714285714285
2020-10-20,"China","",14.8571428571429,0,-1.28571428571428,0,4.42857142857143,1.32857142857143
2020-10-21,"China","",15.2857142857143,0,0.428571428571429,0,4.46428571428573,1.33928571428572
2020-10-22,"China","",14.4285714285714,0,-0.857142857142858,0,4.39285714285715,1.31785714285715
2020-10-23,"China","",17,0,2.57142857142857,0,4.10714285714285,1.23214285714285
2020-10-24,"China","",17.2857142857143,0,0.285714285714285,0,3.60714285714285,1.08214285714286
2020-10-25,"China","",17.8571428571429,0,0.571428571428573,0,4.03571428571427,1.21071428571428
