"Date","CountryName","RegionName","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-03-03,"United States","Rhode Island",0.285714285714286,0,0,0,0,0
2020-03-04,"United States","Rhode Island",0.285714285714286,0,0,0,0,0
2020-03-05,"United States","Rhode Island",0.285714285714286,0,0,0,0,0
2020-03-06,"United States","Rhode Island",0.285714285714286,0,0,0,0,0
2020-03-07,"United States","Rhode Island",0.428571428571429,0,0.142857142857143,0,0.0357142857142857,0.0107142857142857
2020-03-08,"United States","Rhode Island",0.285714285714286,0,-0.142857142857143,0,0.0714285714285715,0.0214285714285714
2020-03-09,"United States","Rhode Island",0.142857142857143,0,-0.142857142857143,0,0.0714285714285715,0.0214285714285714
2020-03-10,"United States","Rhode Island",0.142857142857143,0,0,0,0.0714285714285715,0.0214285714285714
2020-03-11,"United States","Rhode Island",0.428571428571429,0,0.285714285714286,0,0.0714285714285715,0.0214285714285714
2020-03-12,"United States","Rhode Island",0.142857142857143,0,-0.285714285714286,0,0.0714285714285715,0.0214285714285714
2020-03-13,"United States","Rhode Island",1.42857142857143,0,1.28571428571429,0,0.107142857142857,0.0321428571428572
2020-03-14,"United States","Rhode Island",2.42857142857143,0,1,0,0.0714285714285715,0.0214285714285714
2020-03-15,"United States","Rhode Island",2.42857142857143,0,0,0,0.0357142857142857,0.0107142857142857
2020-03-16,"United States","Rhode Island",2.57142857142857,0,0.142857142857143,0,0.0357142857142857,0.0107142857142857
2020-03-17,"United States","Rhode Island",2.85714285714286,0,0.285714285714286,0,0.107142857142857,0.0321428571428572
2020-03-18,"United States","Rhode Island",4,0,1.14285714285714,0,0.0357142857142857,0.0107142857142857
2020-03-19,"United States","Rhode Island",5.85714285714286,0,1.85714285714286,0,0.357142857142857,0.107142857142857
2020-03-20,"United States","Rhode Island",6,0,0.142857142857143,0,0.607142857142858,0.182142857142857
2020-03-21,"United States","Rhode Island",6.57142857142857,0.142857142857143,0.571428571428571,0.142857142857143,0.607142857142858,0.182142857142857
2020-03-22,"United States","Rhode Island",9,0.142857142857143,2.42857142857143,0,0.642857142857142,0.192857142857143
2020-03-23,"United States","Rhode Island",12.1428571428571,0.142857142857143,3.14285714285714,0,0.714285714285715,0.214285714285714
2020-03-24,"United States","Rhode Island",14.4285714285714,0.142857142857143,2.28571428571429,0,1,0.3
2020-03-25,"United States","Rhode Island",14.1428571428571,0.142857142857143,-0.285714285714286,0,1.46428571428572,0.439285714285715
2020-03-26,"United States","Rhode Island",17.2857142857143,0.142857142857143,3.14285714285714,0,1.5,0.45
2020-03-27,"United States","Rhode Island",21.2857142857143,0.142857142857143,4,0,1.64285714285714,0.492857142857143
2020-03-28,"United States","Rhode Island",24.7142857142857,0.142857142857143,3.42857142857143,0,2.25,0.675
2020-03-29,"United States","Rhode Island",30.1428571428571,0.285714285714286,5.42857142857143,0.142857142857143,3.03571428571427,0.910714285714282
2020-03-30,"United States","Rhode Island",43.1428571428571,0.428571428571429,13,0.142857142857143,3.60714285714285,1.08214285714286
2020-03-31,"United States","Rhode Island",52,1.42857142857143,8.85714285714285,1,3.53571428571427,1.06071428571428
2020-04-01,"United States","Rhode Island",62,1.42857142857143,10,0,4.32142857142857,1.29642857142857
2020-04-02,"United States","Rhode Island",68.5714285714286,1.57142857142857,6.57142857142857,0.142857142857143,5.32142857142857,1.59642857142857
2020-04-03,"United States","Rhode Island",72.5714285714286,1.42857142857143,4,-0.142857142857143,6.17857142857143,1.85357142857143
2020-04-04,"United States","Rhode Island",81,2.71428571428571,8.42857142857143,1.28571428571429,7.53571428571427,2.26071428571428
2020-04-05,"United States","Rhode Island",89.7142857142857,2.71428571428571,8.71428571428571,0,10.7857142857143,3.23571428571428
2020-04-06,"United States","Rhode Island",96.2857142857143,2.85714285714286,6.57142857142858,0.142857142857143,13,3.9
2020-04-07,"United States","Rhode Island",105.857142857143,2.28571428571429,9.57142857142857,-0.571428571428572,15.5,4.65
2020-04-08,"United States","Rhode Island",126.285714285714,3,20.4285714285714,0.714285714285714,17.1428571428571,5.14285714285715
2020-04-09,"United States","Rhode Island",154.571428571429,4,28.2857142857143,1,18.1428571428571,5.44285714285714
2020-04-10,"United States","Rhode Island",145.142857142857,4.14285714285714,-9.42857142857144,0.142857142857143,20.25,6.075
2020-04-11,"United States","Rhode Island",220.428571428571,6,75.2857142857143,1.85714285714286,22.4285714285714,6.72857142857143
2020-04-12,"United States","Rhode Island",249,5.85714285714286,28.5714285714286,-0.142857142857143,24.0714285714286,7.22142857142857
2020-04-13,"United States","Rhode Island",226.142857142857,5.57142857142857,-22.8571428571429,-0.285714285714286,26.4642857142858,7.93928571428572
2020-04-14,"United States","Rhode Island",288.857142857143,7.14285714285714,62.7142857142857,1.57142857142857,31.5714285714285,9.47142857142855
2020-04-15,"United States","Rhode Island",257.285714285714,6.42857142857143,-31.5714285714286,-0.714285714285714,38.6428571428573,11.5928571428572
2020-04-16,"United States","Rhode Island",257.428571428571,6.28571428571429,0.142857142857167,-0.142857142857143,36.2857142857142,10.8857142857143
2020-04-17,"United States","Rhode Island",350,10.7142857142857,92.5714285714286,4.42857142857143,55.1071428571427,16.5321428571428
2020-04-18,"United States","Rhode Island",306,10.1428571428571,-44,-0.571428571428571,62.25,18.675
2020-04-19,"United States","Rhode Island",291.571428571429,12,-14.4285714285714,1.85714285714286,56.5357142857142,16.9607142857143
2020-04-20,"United States","Rhode Island",346.428571428571,12.7142857142857,54.8571428571429,0.714285714285714,72.2142857142858,21.6642857142857
2020-04-21,"United States","Rhode Island",321.285714285714,13,-25.1428571428572,0.285714285714286,64.3214285714285,19.2964285714285
2020-04-22,"United States","Rhode Island",370,14.4285714285714,48.7142857142857,1.42857142857143,64.3571428571427,19.3071428571428
2020-04-23,"United States","Rhode Island",389.571428571429,15,19.5714285714286,0.571428571428571,87.5,26.25
2020-04-24,"United States","Rhode Island",360.285714285714,12.4285714285714,-29.2857142857143,-2.57142857142857,76.5,22.95
2020-04-25,"United States","Rhode Island",376.857142857143,11.5714285714286,16.5714285714286,-0.857142857142858,72.8928571428573,21.8678571428572
2020-04-26,"United States","Rhode Island",390.428571428571,11.2857142857143,13.5714285714286,-0.285714285714285,86.6071428571427,25.9821428571428
2020-04-27,"United States","Rhode Island",374,11.5714285714286,-16.4285714285714,0.285714285714285,80.3214285714285,24.0964285714286
2020-04-28,"United States","Rhode Island",346.714285714286,10.1428571428571,-27.2857142857143,-1.42857142857143,92.5,27.75
2020-04-29,"United States","Rhode Island",343.714285714286,10.4285714285714,-3,0.285714285714286,97.3928571428573,29.2178571428572
2020-04-30,"United States","Rhode Island",337.857142857143,25,-5.85714285714289,14.5714285714286,90.0714285714285,27.0214285714285
2020-05-01,"United States","Rhode Island",323.285714285714,23.1428571428571,-14.5714285714286,-1.85714285714286,94.2142857142858,28.2642857142857
2020-05-02,"United States","Rhode Island",308.571428571429,23,-14.7142857142857,-0.142857142857142,97.6071428571427,29.2821428571428
2020-05-03,"United States","Rhode Island",291.142857142857,21.4285714285714,-17.4285714285714,-1.57142857142857,93.5,28.05
2020-05-04,"United States","Rhode Island",277.714285714286,20.4285714285714,-13.4285714285714,-1,86.6785714285715,26.0035714285715
2020-05-05,"United States","Rhode Island",286.571428571429,19.5714285714286,8.85714285714283,-0.857142857142854,85.9285714285715,25.7785714285714
2020-05-06,"United States","Rhode Island",279.714285714286,17.8571428571429,-6.85714285714283,-1.71428571428572,84.4642857142858,25.3392857142857
2020-05-07,"United States","Rhode Island",272.714285714286,3.42857142857143,-7,-14.4285714285714,80.8214285714285,24.2464285714285
2020-05-08,"United States","Rhode Island",259.571428571429,5,-13.1428571428572,1.57142857142857,77.1428571428573,23.1428571428572
2020-05-09,"United States","Rhode Island",242.857142857143,14.8571428571429,-16.7142857142857,9.85714285714286,72.7857142857142,21.8357142857143
2020-05-10,"United States","Rhode Island",256.714285714286,14.8571428571429,13.8571428571429,0,69.4285714285715,20.8285714285715
2020-05-11,"United States","Rhode Island",256.857142857143,14.8571428571429,0.14285714285711,0,71.6428571428573,21.4928571428572
2020-05-12,"United States","Rhode Island",240.142857142857,14.8571428571429,-16.7142857142857,0,69.9285714285715,20.9785714285714
2020-05-13,"United States","Rhode Island",232.857142857143,14.8571428571429,-7.28571428571428,0,68.1785714285715,20.4535714285715
2020-05-14,"United States","Rhode Island",212.285714285714,13.1428571428571,-20.5714285714286,-1.71428571428572,64.8928571428573,19.4678571428572
2020-05-15,"United States","Rhode Island",205.714285714286,11.5714285714286,-6.57142857142856,-1.57142857142857,60.7142857142858,18.2142857142857
2020-05-16,"United States","Rhode Island",206.428571428571,9.71428571428571,0.714285714285694,-1.85714285714286,64.1785714285715,19.2535714285715
2020-05-17,"United States","Rhode Island",200,9.71428571428571,-6.42857142857142,0,64.2142857142858,19.2642857142857
2020-05-18,"United States","Rhode Island",192.142857142857,9.71428571428571,-7.85714285714286,0,60.0357142857142,18.0107142857143
2020-05-19,"United States","Rhode Island",191,9.71428571428571,-1.14285714285714,0,58.2142857142858,17.4642857142857
2020-05-20,"United States","Rhode Island",217.285714285714,9.71428571428571,26.2857142857143,0,53.0714285714285,15.9214285714285
2020-05-21,"United States","Rhode Island",222.142857142857,10.8571428571429,4.85714285714286,1.14285714285714,51.4285714285715,15.4285714285715
2020-05-22,"United States","Rhode Island",216.714285714286,14.1428571428571,-5.42857142857142,3.28571428571428,51.6071428571427,15.4821428571428
2020-05-23,"United States","Rhode Island",216.857142857143,10.1428571428571,0.142857142857139,-4,50,15
2020-05-24,"United States","Rhode Island",198.714285714286,10.1428571428571,-18.1428571428571,0,48.0357142857142,14.4107142857143
2020-05-25,"United States","Rhode Island",181.428571428571,10.1428571428571,-17.2857142857143,0,47.75,14.325
2020-05-26,"United States","Rhode Island",179.857142857143,12.2857142857143,-1.57142857142856,2.14285714285714,54.3214285714285,16.2964285714285
2020-05-27,"United States","Rhode Island",142.428571428571,15.2857142857143,-37.4285714285714,3,55.5357142857142,16.6607142857143
2020-05-28,"United States","Rhode Island",131.857142857143,17.2857142857143,-10.5714285714286,2,54.1785714285715,16.2535714285715
2020-05-29,"United States","Rhode Island",128.428571428571,16.2857142857143,-3.42857142857144,-1,54.2142857142858,16.2642857142857
2020-05-30,"United States","Rhode Island",123.857142857143,13.1428571428571,-4.57142857142856,-3.14285714285714,49.6785714285715,14.9035714285714
2020-05-31,"United States","Rhode Island",123.285714285714,29.4285714285714,-0.571428571428569,16.2857142857143,45.3571428571427,13.6071428571428
2020-06-01,"United States","Rhode Island",132.285714285714,29.4285714285714,8.99999999999999,0,44.9642857142858,13.4892857142857
2020-06-02,"United States","Rhode Island",128.857142857143,27.2857142857143,-3.42857142857142,-2.14285714285714,35.6071428571427,10.6821428571428
2020-06-03,"United States","Rhode Island",123.714285714286,24.2857142857143,-5.14285714285715,-3,32.9642857142858,9.88928571428572
2020-06-04,"United States","Rhode Island",118.714285714286,21.1428571428571,-5,-3.14285714285714,32.1071428571427,9.63214285714282
2020-06-05,"United States","Rhode Island",115.142857142857,18.8571428571429,-3.57142857142857,-2.28571428571428,30.9642857142858,9.28928571428573
2020-06-06,"United States","Rhode Island",88.8571428571429,23,-26.2857142857143,4.14285714285714,30.8214285714285,9.24642857142855
2020-06-07,"United States","Rhode Island",73.2857142857143,6.71428571428571,-15.5714285714286,-16.2857142857143,33.0714285714285,9.92142857142855
2020-06-08,"United States","Rhode Island",93,6.71428571428571,19.7142857142857,0,32.2142857142858,9.66428571428573
2020-06-09,"United States","Rhode Island",82.7142857142857,6.71428571428571,-10.2857142857143,0,30.9285714285715,9.27857142857145
2020-06-10,"United States","Rhode Island",76.7142857142857,6.71428571428571,-6,0,29.6785714285715,8.90357142857145
2020-06-11,"United States","Rhode Island",76.7142857142857,6.71428571428571,0,0,28.7857142857142,8.63571428571427
2020-06-12,"United States","Rhode Island",72.2857142857143,6.71428571428571,-4.42857142857142,0,22.2142857142857,6.66428571428572
2020-06-13,"United States","Rhode Island",72.2857142857143,1.57142857142857,0,-5.14285714285714,18.3214285714286,5.49642857142857
2020-06-14,"United States","Rhode Island",72.2857142857143,1.57142857142857,0,0,23.25,6.975
2020-06-15,"United States","Rhode Island",64.4285714285714,1.57142857142857,-7.85714285714286,0,20.6785714285714,6.20357142857143
2020-06-16,"United States","Rhode Island",67.5714285714286,1.57142857142857,3.14285714285714,0,19.1785714285714,5.75357142857143
2020-06-17,"United States","Rhode Island",65.2857142857143,1.57142857142857,-2.28571428571428,0,19.1785714285714,5.75357142857143
2020-06-18,"United States","Rhode Island",58.1428571428571,1.85714285714286,-7.14285714285715,0.285714285714286,18.0714285714286,5.42142857142857
2020-06-19,"United States","Rhode Island",55.7142857142857,3.14285714285714,-2.42857142857143,1.28571428571429,18.0714285714286,5.42142857142857
2020-06-20,"United States","Rhode Island",55.7142857142857,3.57142857142857,0,0.428571428571429,18.0714285714286,5.42142857142857
2020-06-21,"United States","Rhode Island",55.7142857142857,3.57142857142857,0,0,16.1071428571429,4.83214285714285
2020-06-22,"United States","Rhode Island",52.2857142857143,3.57142857142857,-3.42857142857143,0,16.8928571428571,5.06785714285714
2020-06-23,"United States","Rhode Island",52.7142857142857,3.57142857142857,0.428571428571431,0,16.3214285714286,4.89642857142857
2020-06-24,"United States","Rhode Island",56.1428571428571,4.14285714285714,3.42857142857143,0.571428571428572,14.5357142857143,4.36071428571428
2020-06-25,"United States","Rhode Island",53,5,-3.14285714285715,0.857142857142857,13.9285714285714,4.17857142857143
2020-06-26,"United States","Rhode Island",46.2857142857143,4.71428571428571,-6.71428571428572,-0.285714285714286,13.9285714285714,4.17857142857143
2020-06-27,"United States","Rhode Island",46.2857142857143,2.71428571428571,0,-2,13.9285714285714,4.17857142857143
2020-06-28,"United States","Rhode Island",46.2857142857143,2.71428571428571,0,0,13.0714285714286,3.92142857142857
2020-06-29,"United States","Rhode Island",43.5714285714286,5.42857142857143,-2.71428571428572,2.71428571428571,13.1785714285714,3.95357142857143
2020-06-30,"United States","Rhode Island",40,10.2857142857143,-3.57142857142857,4.85714285714286,14.0357142857143,4.21071428571428
2020-07-01,"United States","Rhode Island",35.2857142857143,9.71428571428571,-4.71428571428572,-0.571428571428573,13.25,3.975
2020-07-02,"United States","Rhode Island",43,8.57142857142857,7.71428571428572,-1.14285714285714,11.5714285714286,3.47142857142857
2020-07-03,"United States","Rhode Island",47.1428571428571,7.57142857142857,4.14285714285715,-1,11.5714285714286,3.47142857142857
2020-07-04,"United States","Rhode Island",47.1428571428571,7.57142857142857,0,0,11.5714285714286,3.47142857142857
2020-07-05,"United States","Rhode Island",47.1428571428571,7.57142857142857,0,0,10.8928571428571,3.26785714285714
2020-07-06,"United States","Rhode Island",32.4285714285714,4.85714285714286,-14.7142857142857,-2.71428571428571,10,3
2020-07-07,"United States","Rhode Island",48.7142857142857,0,16.2857142857143,-4.85714285714286,8.82142857142857,2.64642857142857
2020-07-08,"United States","Rhode Island",50.1428571428571,0,1.42857142857143,0,10.75,3.225
2020-07-09,"United States","Rhode Island",43.1428571428571,0,-7,0,11.7857142857143,3.53571428571428
2020-07-10,"United States","Rhode Island",45.8571428571429,0,2.71428571428571,0,11.7857142857143,3.53571428571428
2020-07-11,"United States","Rhode Island",45.8571428571429,1,0,1,11.7857142857143,3.53571428571428
2020-07-12,"United States","Rhode Island",45.8571428571429,1,0,0,8.10714285714285,2.43214285714286
2020-07-13,"United States","Rhode Island",70.8571428571429,1,25,0,12.1785714285714,3.65357142857143
2020-07-14,"United States","Rhode Island",62,1,-8.85714285714286,0,12.5357142857143,3.76071428571428
2020-07-15,"United States","Rhode Island",62.2857142857143,1,0.285714285714285,0,10.7857142857143,3.23571428571428
2020-07-16,"United States","Rhode Island",66.8571428571429,1.14285714285714,4.57142857142858,0.142857142857143,11.4642857142857,3.43928571428572
2020-07-17,"United States","Rhode Island",68.7142857142857,1.42857142857143,1.85714285714285,0.285714285714286,11.4642857142857,3.43928571428572
2020-07-18,"United States","Rhode Island",68.7142857142857,0.571428571428571,0,-0.857142857142857,11.4642857142857,3.43928571428572
2020-07-19,"United States","Rhode Island",68.7142857142857,0.571428571428571,0,0,17.7142857142857,5.31428571428572
2020-07-20,"United States","Rhode Island",59.5714285714286,1.14285714285714,-9.14285714285714,0.571428571428571,15.5,4.65
2020-07-21,"United States","Rhode Island",56.8571428571429,1.28571428571429,-2.71428571428572,0.142857142857143,15.5714285714286,4.67142857142857
2020-07-22,"United States","Rhode Island",60.2857142857143,1.42857142857143,3.42857142857143,0.142857142857143,16.7142857142857,5.01428571428572
2020-07-23,"United States","Rhode Island",62.4285714285714,1.85714285714286,2.14285714285715,0.428571428571429,17.1785714285714,5.15357142857143
2020-07-24,"United States","Rhode Island",61.5714285714286,1.71428571428571,-0.857142857142861,-0.142857142857143,17.1785714285714,5.15357142857143
2020-07-25,"United States","Rhode Island",61.5714285714286,1.57142857142857,0,-0.142857142857143,17.1785714285714,5.15357142857143
2020-07-26,"United States","Rhode Island",61.5714285714286,1.57142857142857,0,0,14.8928571428571,4.46785714285714
2020-07-27,"United States","Rhode Island",87.2857142857143,1.28571428571429,25.7142857142857,-0.285714285714286,14.2142857142857,4.26428571428572
2020-07-28,"United States","Rhode Island",105.571428571429,1.28571428571429,18.2857142857143,0,15.0714285714286,4.52142857142857
2020-07-29,"United States","Rhode Island",105.428571428571,1.42857142857143,-0.142857142857139,0.142857142857143,15.6071428571429,4.68214285714286
2020-07-30,"United States","Rhode Island",114.571428571429,0.857142857142857,9.14285714285714,-0.571428571428572,15.3928571428571,4.61785714285714
2020-07-31,"United States","Rhode Island",114,2.57142857142857,-0.571428571428569,1.71428571428571,15.3928571428571,4.61785714285714
2020-08-01,"United States","Rhode Island",114,2.57142857142857,0,0,15.3928571428571,4.61785714285714
2020-08-02,"United States","Rhode Island",114,2.57142857142857,0,0,21.8214285714286,6.54642857142857
2020-08-03,"United States","Rhode Island",104.428571428571,2.28571428571429,-9.57142857142857,-0.285714285714286,26.3928571428572,7.91785714285717
2020-08-04,"United States","Rhode Island",95,2.14285714285714,-9.42857142857143,-0.142857142857143,26.3571428571428,7.90714285714282
2020-08-05,"United States","Rhode Island",97.2857142857143,1.85714285714286,2.28571428571429,-0.285714285714286,28.6428571428572,8.59285714285717
2020-08-06,"United States","Rhode Island",94.4285714285714,1.85714285714286,-2.85714285714286,0,28.5,8.55
2020-08-07,"United States","Rhode Island",102.285714285714,0,7.85714285714286,-1.85714285714286,28.5,8.55
2020-08-08,"United States","Rhode Island",102.285714285714,0.714285714285714,0,0.714285714285714,28.5,8.55
2020-08-09,"United States","Rhode Island",102.285714285714,0.714285714285714,0,0,26.1071428571428,7.83214285714283
2020-08-10,"United States","Rhode Island",98.2857142857143,0.714285714285714,-4,0,23.75,7.125
2020-08-11,"United States","Rhode Island",94.7142857142857,0.714285714285714,-3.57142857142858,0,24.3214285714286,7.29642857142857
2020-08-12,"United States","Rhode Island",92.5714285714286,0.714285714285714,-2.14285714285714,0,23.6071428571429,7.08214285714285
2020-08-13,"United States","Rhode Island",89.8571428571429,0.714285714285714,-2.71428571428571,0,25.5714285714285,7.67142857142855
2020-08-14,"United States","Rhode Island",85.2857142857143,0.714285714285714,-4.57142857142857,0,25.5714285714285,7.67142857142855
2020-08-15,"United States","Rhode Island",85.2857142857143,0.285714285714286,0,-0.428571428571429,25.5714285714285,7.67142857142855
2020-08-16,"United States","Rhode Island",85.2857142857143,0.285714285714286,0,0,24.5714285714286,7.37142857142857
2020-08-17,"United States","Rhode Island",91.1428571428571,0.285714285714286,5.85714285714285,0,23.6785714285714,7.10357142857143
2020-08-18,"United States","Rhode Island",91.2857142857143,0.285714285714286,0.142857142857153,0,23.1428571428571,6.94285714285714
2020-08-19,"United States","Rhode Island",95.1428571428571,0.285714285714286,3.85714285714285,0,22.4642857142857,6.73928571428572
2020-08-20,"United States","Rhode Island",90.1428571428571,0.428571428571429,-5,0.142857142857143,21.3214285714286,6.39642857142857
2020-08-21,"United States","Rhode Island",98.1428571428571,0.714285714285714,8,0.285714285714286,21.3214285714286,6.39642857142857
2020-08-22,"United States","Rhode Island",98.1428571428571,1.57142857142857,0,0.857142857142857,21.3214285714286,6.39642857142857
2020-08-23,"United States","Rhode Island",98.1428571428571,1.57142857142857,0,0,22.7857142857143,6.83571428571428
2020-08-24,"United States","Rhode Island",104.285714285714,1.57142857142857,6.14285714285715,0,22.8214285714286,6.84642857142857
2020-08-25,"United States","Rhode Island",97.1428571428571,1.71428571428571,-7.14285714285715,0.142857142857143,23.7857142857143,7.13571428571428
2020-08-26,"United States","Rhode Island",94.1428571428571,2,-3,0.285714285714286,22.5357142857143,6.76071428571428
2020-08-27,"United States","Rhode Island",102.571428571429,2.28571428571429,8.42857142857143,0.285714285714286,24.5357142857143,7.36071428571428
2020-08-28,"United States","Rhode Island",94.4285714285714,2.28571428571429,-8.14285714285714,0,24.5357142857143,7.36071428571428
2020-08-29,"United States","Rhode Island",94.4285714285714,1.14285714285714,0,-1.14285714285714,24.5357142857143,7.36071428571428
2020-08-30,"United States","Rhode Island",94.4285714285714,1.14285714285714,0,0,26.0714285714285,7.82142857142855
2020-08-31,"United States","Rhode Island",92.4285714285714,4.14285714285714,-2,3,24.2857142857143,7.28571428571428
2020-09-01,"United States","Rhode Island",90,4,-2.42857142857143,-0.142857142857143,23.5357142857143,7.06071428571428
2020-09-02,"United States","Rhode Island",89.1428571428571,3.71428571428571,-0.857142857142861,-0.285714285714286,25.6428571428572,7.69285714285717
2020-09-03,"United States","Rhode Island",79.1428571428571,3.28571428571429,-10,-0.428571428571429,23.6071428571429,7.08214285714285
2020-09-04,"United States","Rhode Island",80,3,0.857142857142861,-0.285714285714286,23.6071428571429,7.08214285714285
2020-09-05,"United States","Rhode Island",80,3.28571428571429,0,0.285714285714286,23.6071428571429,7.08214285714285
2020-09-06,"United States","Rhode Island",80,3.28571428571429,0,0,23.1071428571429,6.93214285714286
2020-09-07,"United States","Rhode Island",42,0.285714285714286,-38,-3,22.5,6.75
2020-09-08,"United States","Rhode Island",84.2857142857143,0.285714285714286,42.2857142857143,0,22.2857142857143,6.68571428571428
2020-09-09,"United States","Rhode Island",85.4285714285714,0.285714285714286,1.14285714285714,0,19.7857142857143,5.93571428571428
2020-09-10,"United States","Rhode Island",91.2857142857143,0.285714285714286,5.85714285714286,0,20,6
2020-09-11,"United States","Rhode Island",94.5714285714286,0.571428571428571,3.28571428571428,0.285714285714286,20,6
2020-09-12,"United States","Rhode Island",94.5714285714286,0.285714285714286,0,-0.285714285714286,20,6
2020-09-13,"United States","Rhode Island",94.5714285714286,0.285714285714286,0,0,10.5,3.15
2020-09-14,"United States","Rhode Island",126.714285714286,0.857142857142857,32.1428571428571,0.571428571428571,21.0714285714286,6.32142857142857
2020-09-15,"United States","Rhode Island",94,1.28571428571429,-32.7142857142857,0.428571428571429,21.3571428571429,6.40714285714285
2020-09-16,"United States","Rhode Island",97.4285714285714,1.71428571428571,3.42857142857143,0.428571428571428,22.8214285714286,6.84642857142857
2020-09-17,"United States","Rhode Island",100.857142857143,2.28571428571429,3.42857142857143,0.571428571428571,23.6428571428571,7.09285714285714
2020-09-18,"United States","Rhode Island",102.142857142857,2.42857142857143,1.28571428571428,0.142857142857143,23.6428571428571,7.09285714285714
2020-09-19,"United States","Rhode Island",102.142857142857,2.42857142857143,0,0,23.6428571428571,7.09285714285714
2020-09-20,"United States","Rhode Island",102.142857142857,2.42857142857143,0,0,31.6785714285715,9.50357142857145
2020-09-21,"United States","Rhode Island",114.571428571429,3.14285714285714,12.4285714285714,0.714285714285714,23.5,7.05
