"Date","CountryName","RegionName","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-04-12,"Somalia","",2.57142857142857,0.142857142857143,0.571428571428572,0,0.142857142857143,0.0428571428571428
2020-04-13,"Somalia","",7.57142857142857,0.285714285714286,5,0.142857142857143,0.107142857142857,0.0321428571428572
2020-04-14,"Somalia","",7.42857142857143,0.285714285714286,-0.142857142857142,0,0.25,0.075
2020-04-15,"Somalia","",9.71428571428571,0.571428571428571,2.28571428571428,0.285714285714286,0.25,0.075
2020-04-16,"Somalia","",9.71428571428571,0.571428571428571,0,0,0.5,0.15
2020-04-17,"Somalia","",13.5714285714286,0.714285714285714,3.85714285714286,0.142857142857143,0.5,0.15
2020-04-18,"Somalia","",16.2857142857143,0.857142857142857,2.71428571428571,0.142857142857143,0.642857142857142,0.192857142857143
2020-04-19,"Somalia","",19.8571428571429,0.857142857142857,3.57142857142857,0,1.89285714285714,0.567857142857143
2020-04-20,"Somalia","",25.2857142857143,0.857142857142857,5.42857142857143,0,1.85714285714286,0.557142857142857
2020-04-21,"Somalia","",32.2857142857143,0.857142857142857,7,0,2.42857142857143,0.728571428571428
2020-04-22,"Somalia","",29.4285714285714,0.428571428571429,-2.85714285714286,-0.428571428571429,2.42857142857143,0.728571428571428
2020-04-23,"Somalia","",35.4285714285714,1.57142857142857,6,1.14285714285714,3.39285714285715,1.01785714285715
2020-04-24,"Somalia","",30.2857142857143,1.42857142857143,-5.14285714285715,-0.142857142857143,4.07142857142857,1.22142857142857
2020-04-25,"Somalia","",36.4285714285714,1.57142857142857,6.14285714285715,0.142857142857143,4.96428571428573,1.48928571428572
2020-04-26,"Somalia","",38.8571428571429,2.28571428571429,2.42857142857142,0.714285714285714,6.32142857142857,1.89642857142857
2020-04-27,"Somalia","",34.7142857142857,2.57142857142857,-4.14285714285714,0.285714285714286,8.07142857142857,2.42142857142857
2020-04-28,"Somalia","",34.5714285714286,2.85714285714286,-0.142857142857146,0.285714285714286,7.35714285714285,2.20714285714285
2020-04-29,"Somalia","",42.2857142857143,2.85714285714286,7.71428571428572,0,8.85714285714285,2.65714285714286
2020-04-30,"Somalia","",39,1.71428571428571,-3.28571428571428,-1.14285714285714,7.57142857142857,2.27142857142857
2020-05-01,"Somalia","",39,1.71428571428571,0,0,9.10714285714285,2.73214285714285
2020-05-02,"Somalia","",40.1428571428571,1.85714285714286,1.14285714285715,0.142857142857143,9.71428571428572,2.91428571428572
2020-05-03,"Somalia","",40.8571428571429,1.28571428571429,0.714285714285708,-0.571428571428571,8.67857142857143,2.60357142857143
2020-05-04,"Somalia","",39.4285714285714,1.28571428571429,-1.42857142857142,0,8.64285714285715,2.59285714285714
2020-05-05,"Somalia","",43.8571428571429,1.42857142857143,4.42857142857142,0.142857142857143,10.5714285714286,3.17142857142857
2020-05-06,"Somalia","",41.5714285714286,1.57142857142857,-2.28571428571428,0.142857142857143,9.75,2.925
2020-05-07,"Somalia","",46.7142857142857,2.28571428571429,5.14285714285715,0.714285714285714,9.75,2.925
2020-05-08,"Somalia","",46.7142857142857,2.28571428571429,0,0,10.0357142857143,3.01071428571428
2020-05-09,"Somalia","",46.5714285714286,2.42857142857143,-0.142857142857146,0.142857142857143,10.2142857142857,3.06428571428572
2020-05-10,"Somalia","",47.4285714285714,2.71428571428571,0.857142857142861,0.285714285714286,9.85714285714285,2.95714285714286
2020-05-11,"Somalia","",47.5714285714286,2.42857142857143,0.142857142857139,-0.285714285714286,10.9642857142857,3.28928571428572
2020-05-12,"Somalia","",47.8571428571429,2,0.285714285714285,-0.428571428571428,10.3928571428571,3.11785714285714
2020-05-13,"Somalia","",49.4285714285714,1.85714285714286,1.57142857142858,-0.142857142857143,11.6785714285714,3.50357142857143
2020-05-14,"Somalia","",50.8571428571429,1.28571428571429,1.42857142857142,-0.571428571428571,11.6785714285714,3.50357142857143
2020-05-15,"Somalia","",50.8571428571429,1.28571428571429,0,0,11.6428571428571,3.49285714285714
2020-05-16,"Somalia","",51.4285714285714,1,0.571428571428577,-0.285714285714286,11.8571428571429,3.55714285714286
2020-05-17,"Somalia","",52.4285714285714,0.714285714285714,1,-0.285714285714286,11.8928571428571,3.56785714285714
2020-05-18,"Somalia","",52.2857142857143,0.714285714285714,-0.142857142857146,0,11.9642857142857,3.58928571428572
2020-05-19,"Somalia","",47.4285714285714,1,-4.85714285714285,0.285714285714286,12.3571428571429,3.70714285714286
2020-05-20,"Somalia","",50.5714285714286,1.28571428571429,3.14285714285714,0.285714285714286,12.7142857142857,3.81428571428572
2020-05-21,"Somalia","",44.2857142857143,1.14285714285714,-6.28571428571428,-0.142857142857143,12.7142857142857,3.81428571428572
2020-05-22,"Somalia","",44.2857142857143,1.14285714285714,0,0,12.8571428571429,3.85714285714285
2020-05-23,"Somalia","",33.8571428571429,0.857142857142857,-10.4285714285714,-0.285714285714286,13.1071428571429,3.93214285714286
2020-05-24,"Somalia","",24.7142857142857,0.714285714285714,-9.14285714285714,-0.142857142857143,13.0714285714286,3.92142857142857
2020-05-25,"Somalia","",33.4285714285714,1.28571428571429,8.71428571428572,0.571428571428572,11.8571428571429,3.55714285714286
2020-05-26,"Somalia","",29.8571428571429,1.14285714285714,-3.57142857142857,-0.142857142857143,12.6428571428571,3.79285714285714
2020-05-27,"Somalia","",22.5714285714286,0.857142857142857,-7.28571428571428,-0.285714285714286,11.0714285714286,3.32142857142857
2020-05-28,"Somalia","",33.4285714285714,1.57142857142857,10.8571428571429,0.714285714285714,11.0714285714286,3.32142857142857
2020-05-29,"Somalia","",33.4285714285714,1.57142857142857,0,0,8.46428571428572,2.53928571428572
2020-05-30,"Somalia","",46,1.71428571428571,12.5714285714286,0.142857142857143,6.17857142857143,1.85357142857143
2020-05-31,"Somalia","",54.5714285714286,2.42857142857143,8.57142857142857,0.714285714285714,8.35714285714285,2.50714285714285
2020-06-01,"Somalia","",47.7142857142857,1.85714285714286,-6.85714285714285,-0.571428571428571,7.46428571428573,2.23928571428572
2020-06-02,"Somalia","",54,1.71428571428571,6.28571428571428,-0.142857142857143,5.64285714285715,1.69285714285715
2020-06-03,"Somalia","",59.2857142857143,1.71428571428571,5.28571428571428,0,8.35714285714285,2.50714285714285
2020-06-04,"Somalia","",53.7142857142857,1,-5.57142857142857,-0.714285714285714,8.35714285714285,2.50714285714285
2020-06-05,"Somalia","",53.7142857142857,1,0,0,11.5,3.45
2020-06-06,"Somalia","",53.2857142857143,1.28571428571429,-0.428571428571431,0.285714285714286,13.6428571428571,4.09285714285714
2020-06-07,"Somalia","",51.1428571428571,0.714285714285714,-2.14285714285714,-0.571428571428572,11.9285714285714,3.57857142857143
2020-06-08,"Somalia","",49.2857142857143,0.714285714285714,-1.85714285714286,0,13.5,4.05
2020-06-09,"Somalia","",46.7142857142857,0.857142857142857,-2.57142857142857,0.142857142857143,14.8214285714286,4.44642857142857
2020-06-10,"Somalia","",43.7142857142857,0.857142857142857,-3,0,13.4285714285714,4.02857142857143
2020-06-11,"Somalia","",44.1428571428571,0.857142857142857,0.428571428571431,0,13.4285714285714,4.02857142857143
2020-06-12,"Somalia","",44.1428571428571,0.857142857142857,0,0,13.3214285714286,3.99642857142857
2020-06-13,"Somalia","",41.4285714285714,0.714285714285714,-2.71428571428572,-0.142857142857143,12.7857142857143,3.83571428571428
2020-06-14,"Somalia","",40.5714285714286,0.714285714285714,-0.857142857142861,0,12.3214285714286,3.69642857142857
2020-06-15,"Somalia","",39.1428571428571,0.571428571428571,-1.42857142857142,-0.142857142857143,11.6785714285714,3.50357142857143
2020-06-16,"Somalia","",34.5714285714286,0.428571428571429,-4.57142857142858,-0.142857142857143,10.9285714285714,3.27857142857143
2020-06-17,"Somalia","",34.8571428571429,0.428571428571429,0.285714285714285,0,11.0357142857143,3.31071428571428
2020-06-18,"Somalia","",29.4285714285714,0.428571428571429,-5.42857142857143,0,11.0357142857143,3.31071428571428
2020-06-19,"Somalia","",29.4285714285714,0.428571428571429,0,0,10.3571428571429,3.10714285714285
2020-06-20,"Somalia","",25.1428571428571,0.142857142857143,-4.28571428571428,-0.285714285714286,10.1428571428571,3.04285714285714
2020-06-21,"Somalia","",23,0.285714285714286,-2.14285714285714,0.142857142857143,9.78571428571428,2.93571428571428
2020-06-22,"Somalia","",24.2857142857143,0.285714285714286,1.28571428571428,0,8.64285714285715,2.59285714285714
2020-06-23,"Somalia","",22,0.285714285714286,-2.28571428571428,0,8.71428571428572,2.61428571428572
2020-06-24,"Somalia","",19.8571428571429,0.285714285714286,-2.14285714285714,0,7.35714285714285,2.20714285714285
2020-06-25,"Somalia","",22.7142857142857,0.285714285714286,2.85714285714286,0,7.35714285714285,2.20714285714285
2020-06-26,"Somalia","",22.7142857142857,0.285714285714286,0,0,6.28571428571427,1.88571428571428
2020-06-27,"Somalia","",17.5714285714286,0.285714285714286,-5.14285714285714,0,5.75,1.725
2020-06-28,"Somalia","",16.4285714285714,0,-1.14285714285715,-0.285714285714286,6.07142857142857,1.82142857142857
2020-06-29,"Somalia","",13.1428571428571,0,-3.28571428571428,0,5.5,1.65
2020-06-30,"Somalia","",16,0,2.85714285714286,0,4.96428571428573,1.48928571428572
2020-07-01,"Somalia","",12.7142857142857,0,-3.28571428571429,0,5.67857142857143,1.70357142857143
2020-07-02,"Somalia","",9.42857142857143,0,-3.28571428571428,0,5.67857142857143,1.70357142857143
2020-07-03,"Somalia","",9.42857142857143,0,0,0,4.39285714285715,1.31785714285715
2020-07-04,"Somalia","",11.8571428571429,0.285714285714286,2.42857142857143,0.285714285714286,4.10714285714285,1.23214285714285
2020-07-05,"Somalia","",14.7142857142857,0.285714285714286,2.85714285714286,0,3.28571428571427,0.985714285714282
2020-07-06,"Somalia","",14.5714285714286,0.285714285714286,-0.142857142857142,0,4,1.2
2020-07-07,"Somalia","",13,0.285714285714286,-1.57142857142857,0,3.17857142857142,0.953571428571427
2020-07-08,"Somalia","",14.8571428571429,0.285714285714286,1.85714285714286,0,2.35714285714286,0.707142857142857
2020-07-09,"Somalia","",13.4285714285714,0.285714285714286,-1.42857142857143,0,2.35714285714286,0.707142857142857
2020-07-10,"Somalia","",13.4285714285714,0.285714285714286,0,0,2.96428571428573,0.889285714285717
2020-07-11,"Somalia","",12.8571428571429,0,-0.571428571428571,-0.285714285714286,3.67857142857142,1.10357142857143
2020-07-12,"Somalia","",8.85714285714286,0.142857142857143,-4,0.142857142857143,3.64285714285715,1.09285714285714
2020-07-13,"Somalia","",9.42857142857143,0.142857142857143,0.571428571428571,0,3.25,0.975
2020-07-14,"Somalia","",8.71428571428571,0.142857142857143,-0.714285714285715,0,3.71428571428573,1.11428571428572
2020-07-15,"Somalia","",7.85714285714286,0.142857142857143,-0.857142857142857,0,3.35714285714285,1.00714285714285
2020-07-16,"Somalia","",9.71428571428571,0.142857142857143,1.85714285714286,0,3.35714285714285,1.00714285714285
2020-07-17,"Somalia","",9.71428571428571,0.142857142857143,0,0,3.21428571428573,0.964285714285718
2020-07-18,"Somalia","",8.57142857142857,0.142857142857143,-1.14285714285714,0,2.21428571428571,0.664285714285714
2020-07-19,"Somalia","",8.57142857142857,0,0,-0.142857142857143,2.35714285714286,0.707142857142857
2020-07-20,"Somalia","",8.28571428571429,0,-0.285714285714285,0,2.17857142857143,0.653571428571428
2020-07-21,"Somalia","",8.42857142857143,0,0.142857142857142,0,1.96428571428572,0.589285714285715
2020-07-22,"Somalia","",11.1428571428571,0,2.71428571428571,0,2.42857142857143,0.728571428571428
2020-07-23,"Somalia","",9.28571428571429,0,-1.85714285714286,0,2.42857142857143,0.728571428571428
2020-07-24,"Somalia","",9.28571428571429,0,0,0,2.14285714285714,0.642857142857143
2020-07-25,"Somalia","",9.57142857142857,0,0.285714285714285,0,2.14285714285714,0.642857142857143
2020-07-26,"Somalia","",8.42857142857143,0,-1.14285714285714,0,2.07142857142857,0.621428571428572
2020-07-27,"Somalia","",9.42857142857143,0,1,0,2.10714285714286,0.632142857142857
2020-07-28,"Somalia","",11,0,1.57142857142857,0,2.78571428571427,0.835714285714282
2020-07-29,"Somalia","",7.28571428571429,0,-3.71428571428571,0,2.32142857142857,0.696428571428572
2020-07-30,"Somalia","",5.85714285714286,0,-1.42857142857143,0,2.32142857142857,0.696428571428572
2020-07-31,"Somalia","",5.85714285714286,0,0,0,2.39285714285714,0.717857142857143
2020-08-01,"Somalia","",4.85714285714286,0,-1,0,2.10714285714286,0.632142857142857
2020-08-02,"Somalia","",6,0,1.14285714285714,0,2.35714285714286,0.707142857142857
2020-08-03,"Somalia","",3.42857142857143,0,-2.57142857142857,0,2.75,0.825
2020-08-04,"Somalia","",1.14285714285714,0,-2.28571428571429,0,1.82142857142857,0.546428571428572
2020-08-05,"Somalia","",2.14285714285714,0,1,0,1.46428571428572,0.439285714285715
2020-08-06,"Somalia","",2.14285714285714,0,0,0,1.46428571428572,0.439285714285715
2020-08-07,"Somalia","",2.14285714285714,0,0,0,1.21428571428572,0.364285714285714
2020-08-08,"Somalia","",2.14285714285714,0,0,0,1.5,0.45
2020-08-09,"Somalia","",1,0,-1.14285714285714,0,0.857142857142858,0.257142857142857
2020-08-10,"Somalia","",1,0,0,0,0.285714285714285,0.0857142857142855
2020-08-11,"Somalia","",1,0,0,0,0.535714285714285,0.160714285714286
2020-08-12,"Somalia","",0,0,-1,0,0.535714285714285,0.160714285714286
2020-08-13,"Somalia","",0,0,0,0,0.535714285714285,0.160714285714286
2020-08-14,"Somalia","",3.28571428571429,0,3.28571428571429,0,0.535714285714285,0.160714285714286
2020-08-15,"Somalia","",3.28571428571429,0,0,0,0.25,0.075
2020-08-16,"Somalia","",4.14285714285714,0,0.857142857142858,0,0.25,0.075
2020-08-17,"Somalia","",4.28571428571429,0,0.142857142857142,0,0.25,0.075
2020-08-18,"Somalia","",4.28571428571429,0,0,0,0,0
2020-08-19,"Somalia","",5.42857142857143,0,1.14285714285714,0,0,0
2020-08-20,"Somalia","",5.42857142857143,0,0,0,0.821428571428573,0.246428571428572
2020-08-21,"Somalia","",2.14285714285714,0,-3.28571428571429,0,0.821428571428573,0.246428571428572
2020-08-22,"Somalia","",2.71428571428571,0,0.571428571428572,0,1.03571428571428,0.310714285714285
2020-08-23,"Somalia","",1.85714285714286,0,-0.857142857142857,0,1.07142857142857,0.321428571428572
2020-08-24,"Somalia","",1.71428571428571,0,-0.142857142857143,0,1.07142857142857,0.321428571428572
2020-08-25,"Somalia","",2.57142857142857,0.285714285714286,0.857142857142857,0.285714285714286,1.35714285714286,0.407142857142857
2020-08-26,"Somalia","",1.42857142857143,0.285714285714286,-1.14285714285714,0,1.35714285714286,0.407142857142857
2020-08-27,"Somalia","",1.42857142857143,0.285714285714286,0,0,0.535714285714285,0.160714285714286
2020-08-28,"Somalia","",1.42857142857143,0.285714285714286,0,0,0.678571428571427,0.203571428571428
2020-08-29,"Somalia","",5.85714285714286,0.571428571428571,4.42857142857143,0.285714285714286,0.464285714285715,0.139285714285715
2020-08-30,"Somalia","",5.85714285714286,0.714285714285714,0,0.142857142857143,0.428571428571427,0.128571428571428
2020-08-31,"Somalia","",5.85714285714286,0.714285714285714,0,0,0.642857142857142,0.192857142857143
2020-09-01,"Somalia","",5,0.428571428571429,-0.857142857142857,-0.285714285714286,0.357142857142857,0.107142857142857
2020-09-02,"Somalia","",5,0.428571428571429,0,0,0.357142857142857,0.107142857142857
2020-09-03,"Somalia","",5,0.428571428571429,0,0,0.357142857142857,0.107142857142857
2020-09-04,"Somalia","",8.14285714285714,0.428571428571429,3.14285714285714,0,1.46428571428572,0.439285714285715
2020-09-05,"Somalia","",3.14285714285714,0.142857142857143,-5,-0.285714285714286,1.46428571428572,0.439285714285715
2020-09-06,"Somalia","",7.42857142857143,0,4.28571428571429,-0.142857142857143,1.46428571428572,0.439285714285715
2020-09-07,"Somalia","",7.42857142857143,0,0,0,1.25,0.375
2020-09-08,"Somalia","",8.71428571428571,0,1.28571428571428,0,1.25,0.375
2020-09-09,"Somalia","",8.71428571428571,0,0,0,1.25,0.375
2020-09-10,"Somalia","",8.71428571428571,0,0,0,2.03571428571429,0.610714285714286
2020-09-11,"Somalia","",6.28571428571429,0.142857142857143,-2.42857142857143,0.142857142857143,0.785714285714285,0.235714285714285
2020-09-12,"Somalia","",6.28571428571429,0.142857142857143,0,0,1.85714285714286,0.557142857142857
2020-09-13,"Somalia","",3.85714285714286,0.142857142857143,-2.42857142857143,0,1.85714285714286,0.557142857142857
2020-09-14,"Somalia","",3.85714285714286,0.142857142857143,0,0,2.17857142857143,0.653571428571428
2020-09-15,"Somalia","",2.71428571428571,0.142857142857143,-1.14285714285714,0,2.17857142857143,0.653571428571428
2020-09-16,"Somalia","",2.71428571428571,0.142857142857143,0,0,2.17857142857143,0.653571428571428
2020-09-17,"Somalia","",2.71428571428571,0.142857142857143,0,0,1.57142857142857,0.471428571428572
2020-09-18,"Somalia","",2,0,-0.714285714285714,-0.142857142857143,1.57142857142857,0.471428571428572
2020-09-19,"Somalia","",3.57142857142857,0,1.57142857142857,0,0.964285714285715,0.289285714285714
2020-09-20,"Somalia","",7.57142857142857,0,4,0,0.964285714285715,0.289285714285714
2020-09-21,"Somalia","",10.8571428571429,0,3.28571428571429,0,0.678571428571427,0.203571428571428
2020-09-22,"Somalia","",10.7142857142857,0,-0.142857142857144,0,0.678571428571427,0.203571428571428
2020-09-23,"Somalia","",10.7142857142857,0,0,0,0.678571428571427,0.203571428571428
2020-09-24,"Somalia","",10.7142857142857,0,0,0,0.5,0.15
2020-09-25,"Somalia","",10.7142857142857,0,0,0,0.892857142857142,0.267857142857143
2020-09-26,"Somalia","",26.7142857142857,0.142857142857143,16,0.142857142857143,1.89285714285714,0.567857142857143
2020-09-27,"Somalia","",20.8571428571429,0.142857142857143,-5.85714285714286,0,2.71428571428573,0.814285714285717
2020-09-28,"Somalia","",17.5714285714286,0.142857142857143,-3.28571428571428,0,2.67857142857142,0.803571428571427
2020-09-29,"Somalia","",17.5714285714286,0.142857142857143,0,0,2.67857142857142,0.803571428571427
2020-09-30,"Somalia","",17.5714285714286,0.142857142857143,0,0,2.67857142857142,0.803571428571427
2020-10-01,"Somalia","",18.2857142857143,0.142857142857143,0.714285714285712,0,2.67857142857142,0.803571428571427
2020-10-02,"Somalia","",18.2857142857143,0.142857142857143,0,0,6.67857142857143,2.00357142857143
2020-10-03,"Somalia","",0.714285714285714,0,-17.5714285714286,-0.142857142857143,5.21428571428573,1.56428571428572
2020-10-04,"Somalia","",22.4285714285714,0,21.7142857142857,0,4.39285714285715,1.31785714285715
2020-10-05,"Somalia","",22.4285714285714,0,0,0,4.39285714285715,1.31785714285715
2020-10-06,"Somalia","",22.4285714285714,0,0,0,4.39285714285715,1.31785714285715
2020-10-07,"Somalia","",22.4285714285714,0,0,0,4.57142857142857,1.37142857142857
2020-10-08,"Somalia","",21.7142857142857,0,-0.714285714285712,0,4.57142857142857,1.37142857142857
2020-10-09,"Somalia","",21.7142857142857,0,0,0,0.178571428571428,0.0535714285714285
2020-10-10,"Somalia","",36.2857142857143,0,14.5714285714286,0,5.60714285714285,1.68214285714285
2020-10-11,"Somalia","",17,0,-19.2857142857143,0,5.60714285714285,1.68214285714285
2020-10-12,"Somalia","",17,0,0,0,5.60714285714285,1.68214285714285
2020-10-13,"Somalia","",17,0,0,0,5.60714285714285,1.68214285714285
2020-10-14,"Somalia","",17,0,0,0,5.42857142857143,1.62857142857143
2020-10-15,"Somalia","",17,0,0,0,5.42857142857143,1.62857142857143
2020-10-16,"Somalia","",17,0,0,0,9.07142857142857,2.72142857142857
2020-10-17,"Somalia","",2.42857142857143,0,-14.5714285714286,0,4.25,1.275
2020-10-18,"Somalia","",0,0,-2.42857142857143,0,4.25,1.275
2020-10-19,"Somalia","",3.71428571428571,0,3.71428571428571,0,4.25,1.275
2020-10-20,"Somalia","",3.71428571428571,0.285714285714286,0,0.285714285714286,4.25,1.275
2020-10-21,"Somalia","",3.71428571428571,0.285714285714286,0,0,4.25,1.275
2020-10-22,"Somalia","",4.71428571428571,0.428571428571429,1,0.142857142857143,4.25,1.275
2020-10-23,"Somalia","",4.71428571428571,0.428571428571429,0,0,0.607142857142858,0.182142857142857
2020-10-24,"Somalia","",4.71428571428571,0.428571428571429,0,0,0,0
2020-10-25,"Somalia","",11,0.714285714285714,6.28571428571429,0.285714285714286,0.928571428571427,0.278571428571428
2020-10-26,"Somalia","",7.28571428571429,0.714285714285714,-3.71428571428571,0,0.928571428571427,0.278571428571428
2020-10-27,"Somalia","",7.28571428571429,0.428571428571429,0,-0.285714285714286,0.928571428571427,0.278571428571428
2020-10-28,"Somalia","",7.28571428571429,0.428571428571429,0,0,1.17857142857143,0.353571428571428
2020-10-29,"Somalia","",6.28571428571429,0.285714285714286,-1,-0.142857142857143,1.17857142857143,0.353571428571428
2020-10-30,"Somalia","",6.28571428571429,0.285714285714286,0,0,1.17857142857143,0.353571428571428
2020-10-31,"Somalia","",6.28571428571429,0.285714285714286,0,0,2.75,0.825
2020-11-01,"Somalia","",0,0,-6.28571428571429,-0.285714285714286,1.82142857142857,0.546428571428572
2020-11-02,"Somalia","",0,0,0,0,1.82142857142857,0.546428571428572
