"date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-05-21",0.0045045045045045,0,0,0,0.0045045045045045,0,0,0
"2020-05-22",0.0045045045045045,0,0,0,0.0045045045045045,0,0,0
"2020-05-23",0.0045045045045045,0,0,0,0.0045045045045045,0,0,0
"2020-05-24",0.0045045045045045,0,0,0,0.0045045045045045,0,0,0
"2020-05-25",0.0045045045045045,0,0,0,0.0045045045045045,0,0,0
"2020-05-26",0.0045045045045045,0,0,0,0.0045045045045045,0,0,0
"2020-05-27",0.0045045045045045,0,0,0,0.0045045045045045,0,0,0
"2020-05-28",0.0045045045045045,0,0,0,0.0045045045045045,0,0,0
"2020-05-29",0.0045045045045045,0,0,0,0.0045045045045045,0,0,0
"2020-05-30",0.0045045045045045,0,0,0,0.0045045045045045,0,0,0
"2020-05-31",0.0045045045045045,0,0,0,0.0045045045045045,0,0,0
"2020-06-01",0.0045045045045045,0,0,0,0.0045045045045045,0,0,0
"2020-06-02",0.0045045045045045,0,0,0,0.0045045045045045,0,0,0
"2020-06-03",0.0045045045045045,0,0,0,0.0045045045045045,0,0,0
"2020-06-04",0.0045045045045045,0,0,0,0.0045045045045045,0,0,0
"2020-06-05",0.0045045045045045,0,0,0,0.0045045045045045,0,0,0
"2020-06-06",0.0045045045045045,0,0,0,0.0045045045045045,0,0,0
"2020-06-07",0.0045045045045045,0,0,0,0.0045045045045045,0,0,0
"2020-06-08",0.0045045045045045,0,0,0,0.0045045045045045,0,0,0
"2020-06-09",0.0223204675441275,0.00295642221076368,0.00230838280105895,0.00247166341575626,0.00829396704646305,0.00230838280105895,0.00295642221076368,0.00247166341575626
"2020-06-10",0.035025348930338,0.00523382919557098,0.00205758217959747,0.00470907249856533,0.0349437081461597,0.00205758217959747,0.00523382919557098,0.00470907249856533
"2020-06-11",0.0460988481388849,0.00551387041491568,0.00288213837632153,0.00600617048048044,0.0476835946811008,0.00288213837632153,0.00551387041491568,0.00600617048048044
"2020-06-12",0.0529387107955987,0.00681195292562782,0.00390994904694289,0.00802141313230658,0.0570596926353806,0.00390994904694289,0.00681195292562782,0.00802141313230658
"2020-06-13",0.0492757960736357,0.00625767077844171,0.00338288539827286,0.00705443170321393,0.0587031066393357,0.00338288539827286,0.00625767077844171,0.00705443170321393
"2020-06-14",0.0500006496760536,0.00623241626662819,0.00451207078126418,0.00705530026246109,0.0603583126541793,0.00451207078126418,0.00623241626662819,0.00705530026246109
"2020-06-15",0.047975337095506,0.0059289294941996,0.0050825730530243,0.00699620122596608,0.0583375448435907,0.0050825730530243,0.0059289294941996,0.00699620122596608
"2020-06-16",0.0486836553591324,0.00582509513338045,0.00472533103605763,0.00697138912542923,0.0498608728705764,0.00472533103605763,0.00582509513338045,0.00697138912542923
"2020-06-17",0.0488183934076671,0.00586278195394723,0.0048019552507847,0.00710378463506646,0.0500686286806496,0.0048019552507847,0.00586278195394723,0.00710378463506646
"2020-06-18",0.0488183934076671,0.00586690605672636,0.0048019552507847,0.00710378463506646,0.0497202053264915,0.0048019552507847,0.00586690605672636,0.00710378463506646
"2020-06-19",0.0489863427794764,0.00595055300946899,0.00487438887733882,0.0071802646761656,0.0582118100531741,0.00487438887733882,0.00595055300946899,0.0071802646761656
"2020-06-20",0.0489863427794764,0.00595055300946899,0.00487438887733882,0.0071802646761656,0.0572026745673806,0.00487438887733882,0.00595055300946899,0.0071802646761656
"2020-06-21",0.0500142595298472,0.00588327518667944,0.00506632201734666,0.00715386158335117,0.0565363500166527,0.00506632201734666,0.00588327518667944,0.00715386158335117
"2020-06-22",0.0498834875628908,0.00568781484218112,0.00494152697057283,0.0125032322212842,0.0499732040258573,0.00494152697057283,0.00568781484218112,0.0125032322212842
"2020-06-23",0.0491556685989494,0.00549379716919085,0.00470485853455797,0.0122863731572481,0.0497143749327426,0.00470485853455797,0.00549379716919085,0.0122863731572481
"2020-06-24",0.0499498122828071,0.00556599204954156,0.00477349836398231,0.0122105534293484,0.0498587048982661,0.00477349836398231,0.00556599204954156,0.0122105534293484
"2020-06-25",0.0496674079623292,0.00548981180337874,0.00471537239396475,0.011554941055539,0.0497642603461172,0.00471537239396475,0.00548981180337874,0.011554941055539
"2020-06-26",0.0497581450067576,0.00548981180337874,0.00481131092501645,0.011554941055539,0.0498447354934315,0.00481131092501645,0.00548981180337874,0.011554941055539
"2020-06-27",0.050662324373438,0.00599514938271662,0.00494731332348731,0.0118798872346202,0.0501120433551889,0.00494731332348731,0.00599514938271662,0.0118798872346202
"2020-06-28",0.050477090613157,0.00602200286838297,0.00503850792329288,0.011901290363349,0.0502790551919567,0.00503850792329288,0.00602200286838297,0.011901290363349
"2020-06-29",0.050477090613157,0.00602200286838297,0.00503850792329288,0.011901290363349,0.0502692234466399,0.00503850792329288,0.00602200286838297,0.011901290363349
"2020-06-30",0.0514704813949149,0.00603706989297476,0.00503508942354079,0.0116222999598276,0.0555205101239317,0.00503508942354079,0.00603706989297476,0.0116222999598276
"2020-07-01",0.0514704813949149,0.00603706989297476,0.00503508942354079,0.0116222999598276,0.0511999269497283,0.00503508942354079,0.00603706989297476,0.0116222999598276
"2020-07-02",0.0514704813949149,0.00603706989297476,0.00503508942354079,0.0116222999598276,0.0515360998052996,0.00503508942354079,0.00603706989297476,0.0116222999598276
"2020-07-03",0.0502584231733918,0.00592448946513122,0.00487632189723986,0.0113408943678094,0.0510685719188004,0.00487632189723986,0.00592448946513122,0.0113408943678094
"2020-07-04",0.0495754156321761,0.00582009831854307,0.00465093403520939,0.0111738701590603,0.0507550211385613,0.00543514693862019,0.00582970067078568,0.0111699877964277
"2020-07-05",0.050075374994595,0.00586500103074873,0.00465576848658899,0.0112917413277791,0.0507177179600053,0.00538513562543356,0.00583812529160151,0.0112782547898379
"2020-07-06",0.0508402529522517,0.00600534839954373,0.00477423463543839,0.0114237141471231,0.0507600002113857,0.00535864314695333,0.00597203440659184,0.0114157951087054
"2020-07-07",0.0508402529522517,0.00600534839954373,0.00477423463543839,0.0114237141471231,0.0507672119753427,0.00533457278332344,0.00601934104386061,0.0114409283275411
"2020-07-08",0.0507325559729178,0.00600464371758688,0.00477404044197384,0.0114233071633457,0.0507827074386508,0.00531261375319444,0.00601892084251406,0.0114214987441377
"2020-07-09",0.051110063312307,0.00632043607036835,0.00485334957415876,0.0113439065389623,0.0508929868927489,0.00530304554991643,0.00626957677011866,0.0113507726961269
"2020-07-10",0.0513943082510635,0.00623924601312074,0.00484974290141337,0.0112629360111501,0.0510627104145225,0.00529330121475248,0.00628154450761783,0.0112630935195045
"2020-07-11",0.0513943082510635,0.00623924601312074,0.00484974290141337,0.0112629360111501,0.0511965198830715,0.00528390698417294,0.00625558594370276,0.0112587364189512
"2020-07-12",0.0513943082510635,0.00623924601312074,0.00484974290141337,0.0112629360111501,0.0512727911947939,0.00527485165818075,0.00623835528897496,0.0112625465653655
"2020-07-13",0.0513183345639011,0.00584500935477248,0.00484974290141337,0.0112629360111501,0.0513495665867482,0.00526614877701494,0.00591357642815336,0.0112643963479352
"2020-07-14",0.0513183345639011,0.00584500935477248,0.00484974290141337,0.0112629360111501,0.0513970663347725,0.00525772254940705,0.00580579018921885,0.0112632240074221
"2020-07-15",0.0513183345639011,0.00584500935477248,0.00484974290141337,0.0112629360111501,0.051428929133404,0.00524960870058385,0.00581197045335089,0.0112629670112093
"2020-07-16",0.0513774710544179,0.00583941658370596,0.00483526370464826,0.011255694395649,0.0514672762837357,0.0052402150129753,0.0058327890130222,0.011256413040904
"2020-07-17",0.0520441799858482,0.00581249697971184,0.00491327275000612,0.0112165697521768,0.051661490284848,0.00523950393950216,0.00582106662202522,0.0112204196822206
"2020-07-18",0.0520441799858482,0.00581249697971184,0.00491327275000612,0.0112165697521768,0.0518146923483738,0.00523842116666749,0.00581368912022564,0.0112121103844708
"2020-07-19",0.0523880730821064,0.00581132008204427,0.00490973263842894,0.0112148021267273,0.0520679628223071,0.00523666588360417,0.00580992082822084,0.0112139540321098
"2020-07-20",0.0523880730821064,0.00581132008204427,0.00490973263842894,0.0112148021267273,0.0522841469460388,0.0052346787160747,0.00581006638088581,0.0112160550571907
"2020-07-21",0.0523880730821064,0.00581132008204427,0.00490973263842894,0.0112148021267273,0.0523184769936418,0.00523250030309736,0.00581109825878178,0.0112148339997659
"2020-07-22",0.0523880730821064,0.00581132008204427,0.00490973263842894,0.0112148021267273,0.0524169088382802,0.00523016509597403,0.00581157638610724,0.0112143426081865
"2020-07-23",0.0524978795697036,0.00588365401562513,0.00497891232880005,0.0112861547354348,0.0525706385254914,0.0052340668241631,0.005870990727875,0.0112774404432737
"2020-07-24",0.0524978795697036,0.00588365401562513,0.00497891232880005,0.0112861547354348,0.0525761588930044,0.00523735398004329,0.00589148214406706,0.0112942295826815
"2020-07-25",0.0527499411803283,0.0060871337061385,0.00497891232880005,0.0114896344259482,0.0527489420050134,0.00524009609869701,0.00605916143447609,0.0114684043488661
"2020-07-26",0.0527597151179196,0.00608826157971755,0.00497612909965957,0.0114837341667473,0.0528355932193407,0.00524211139004684,0.00611064221291819,0.0115032990223405
"2020-07-27",0.0531781806159329,0.00608335992085499,0.00498568747268249,0.0114716308087312,0.0529574837094201,0.00524452600690753,0.00610050326796539,0.0114767794012171
"2020-07-28",0.0525640944709987,0.00600979719162955,0.00478951457055195,0.0114259861251062,0.0529647554733855,0.0052302317308136,0.00602099932401423,0.0114228879942781
"2020-07-29",0.0525948104532575,0.00600993853484186,0.00478915683820212,0.0114252357026199,0.0529691060368027,0.00521675157532841,0.00599483283098501,0.0114162514067277
"2020-07-30",0.0524695777843422,0.00599094077798089,0.00473116362501212,0.0113905554257486,0.0529384352024927,0.00519944448581928,0.00598569230820712,0.0113932635614692
"2020-07-31",0.0509443670157128,0.00571088997574686,0.0044024936654425,0.0111150577468081,0.052671998323303,0.00515776518006952,0.00575934601427513,0.0111509108005721
"2020-08-01",0.0509443670157128,0.00571088997574686,0.0044024936654425,0.0111150577468081,0.0524987720210491,0.00511903588436503,0.00568248795168354,0.0110853056059375
"2020-08-02",0.0509535583256146,0.00571192032635591,0.00439967958563713,0.0111092449715639,0.0523786551557822,0.00508274723719622,0.00568577051820396,0.0110859000960708
"2020-08-03",0.0509418825856213,0.00571194650925497,0.00439960807525333,0.0111090972594103,0.0522757599368612,0.00504885676664737,0.00571469011090447,0.0111102908353226
"2020-08-04",0.0509418825856213,0.00571194650925497,0.00439960807525333,0.0111090972594103,0.0521496530936737,0.00501714306930867,0.00571292965289647,0.0111183606182115
"2020-08-05",0.0509418825856213,0.00571194650925497,0.00439960807525333,0.0111090972594103,0.0520766443213684,0.00498745372970089,0.00571156370894041,0.0111125284267271
"2020-08-06",0.0511942489525089,0.0055591522278201,0.00439960807525333,0.0110581658322653,0.0520344467169897,0.00495947808860056,0.00556586766301483,0.0110612111996105
"2020-08-07",0.0535372508485967,0.0057952534823541,0.00475142252310512,0.0113097497535609,0.0521690131034379,0.00495630245922738,0.0057778451879275,0.0112824315606481
"2020-08-08",0.0535372508485967,0.0057952534823541,0.00475142252310512,0.0113097497535609,0.0522869709310741,0.00495320987017348,0.00581065310652716,0.0113275384138202
"2020-08-09",0.0535372508485967,0.0057952534823541,0.00475142252310512,0.0113097497535609,0.0524198274718252,0.00495019803001165,0.00579527441272349,0.0113217802435713
"2020-08-10",0.0512856260388419,0.00553658484483649,0.00426539280466664,0.0110542484959926,0.052311588800919,0.00491682294116295,0.00554239950772303,0.0110878020941494
"2020-08-11",0.0509334096186086,0.00553658484483649,0.00426539280466664,0.0109527017692601,0.0522427915967411,0.00488537899212583,0.00551780516642362,0.0109363331640113
"2020-08-12",0.0506059281787134,0.00542358544816031,0.00419399471543591,0.0108708947146206,0.0521218691963493,0.00485143550946556,0.0054338137196281,0.0108365328244541
"2020-08-13",0.0506059281787134,0.00542358544816031,0.00419399471543591,0.0108708947146206,0.0520439844385453,0.00481939702397693,0.00542399154606948,0.0108281905521429
"2020-08-14",0.0506059281787134,0.00542358544816031,0.00419399471543591,0.0108708947146206,0.0520003441730747,0.00478911225222053,0.00542548818766411,0.0108529876774796
"2020-08-15",0.0506059281787134,0.00542358544816031,0.00419399471543591,0.0108708947146206,0.0519626109740708,0.00476044626025493,0.00542136923402453,0.0108777370280977
"2020-08-16",0.0506059281787134,0.00542358544816031,0.00419399471543591,0.0108708947146206,0.0518973377010862,0.00473327821274979,0.0054191908795336,0.0108870919116493
"2020-08-17",0.0511998635505329,0.0054147274912069,0.00420165811404715,0.0107845635243304,0.0518813700269564,0.00470791523485838,0.00541262233251608,0.0108177596232999
"2020-08-18",0.0529680691749339,0.00556557024435967,0.00448355221972943,0.0109208331168041,0.0519320201682687,0.00469887103457349,0.00555948803057782,0.0108808430275128
"2020-08-19",0.0536735143184701,0.00548293467711464,0.00443527812192522,0.0108774469540791,0.0520118155000083,0.0046876813376791,0.00550264508908302,0.0108797485591341
"2020-08-20",0.0544210878248664,0.00545352832713082,0.00448799745637374,0.0108288509879029,0.0521500952811682,0.00467973286449623,0.00545011489432313,0.0108410095108789
"2020-08-21",0.0545146218283507,0.00550068998711556,0.00454199413954468,0.0108760126478876,0.0540351469625865,0.00467489676993042,0.0054912306095367,0.0108657773934939
"2020-08-22",0.0544583431260568,0.00549652488739978,0.00456977007336246,0.0108683314824273,0.0530548979499291,0.00467166482620564,0.00550106860114429,0.0108687474805794
"2020-08-23",0.054320410212358,0.00543371081997617,0.00457211370406247,0.0108071497508991,0.0541932013723628,0.00466867406242541,0.00543909255634214,0.0108079141596997
"2020-08-24",0.0544258100972293,0.00543350334305958,0.00457248460121994,0.0108152409680513,0.054996502841906,0.00466581447738506,0.00542647113683497,0.0108069603686315
"2020-08-25",0.0548808953500679,0.00544476314492805,0.00474745719057563,0.010981420665046,0.0535374883994263,0.00467162631622764,0.0054418534517355,0.0109742906202524
"2020-08-26",0.0552518504175119,0.00550687495824537,0.0046326241335827,0.0111113639690133,0.0536804309713806,0.00467162399784037,0.00550662345050393,0.0111252904119172
"2020-08-27",0.0555685417160064,0.00568535597634882,0.00463480018456312,0.0112737872477634,0.0538361708244562,0.00467171222917554,0.00568418547170037,0.0112810143103035
"2020-08-28",0.055695505704229,0.00565397457558079,0.0046352548686943,0.0112437456114392,0.0538455985772149,0.00467180510570954,0.00567321602599842,0.0112520959338608
"2020-08-29",0.0551668205761493,0.00527501372975329,0.00464107961211084,0.0123158872514452,0.0539865706872713,0.00467215444554116,0.0052896899822233,0.0122462488839051
"2020-08-30",0.0543632207432407,0.00516579447242886,0.00463276185615702,0.0122621922750591,0.0540647491633432,0.00467209171891598,0.00511592278180911,0.0123576910860305
"2020-08-31",0.055057075060903,0.0047642739025846,0.00463664994244178,0.0118243123640914,0.0541918460844234,0.00467219779315381,0.00476877497179831,0.0118545085749533
"2020-09-01",0.0558300594486394,0.00482740978283912,0.00465479142339072,0.0118860404465208,0.0543804039370162,0.00467311168163616,0.00480469354279126,0.0117792954096757
"2020-09-02",0.0558300594486394,0.00482740978283912,0.00465479142339072,0.0118860404465208,0.0545721173048743,0.0046739791517728,0.00486008210285288,0.0118508832530483
"2020-09-03",0.0562508512856441,0.00490817620176763,0.00465625038740424,0.0118851666418745,0.0547884516400531,0.00467486744864715,0.0049429912383595,0.0119163680085804
"2020-09-04",0.0561916489588298,0.00493351272509808,0.00465679210392379,0.0119018782140334,0.0549443429602555,0.00467573532364725,0.00495069861297703,0.0119469089325779
"2020-09-05",0.0561916489588298,0.00493351272509808,0.00465679210392379,0.0119018782140334,0.0550930991076585,0.00467656025019703,0.00491710463871257,0.0119333315448557
"2020-09-06",0.0561916489588298,0.00493351272509808,0.00465679210392379,0.0119018782140334,0.0552340634661312,0.00467734435373304,0.00489551279573281,0.0119034442199491
"2020-09-07",0.0561916489588298,0.00493351272509808,0.00465679210392379,0.0119018782140334,0.0553669194674684,0.00467808964375459,0.00490114965022662,0.0118804163047447
"2020-09-08",0.0561916489588298,0.00493351272509808,0.00465679210392379,0.0117531182328417,0.0554914208388848,0.00467879802064964,0.00492351378776437,0.011738870297427
"2020-09-09",0.0561916489588298,0.00493351272509808,0.00465679210392379,0.0117531182328417,0.0556082369008136,0.00467947128210985,0.0049460778889774,0.0117147068914409
"2020-09-10",0.0558858175121,0.00492283914452656,0.00465516053341751,0.0117190069241678,0.0556964589696406,0.00468004346522027,0.00494847424241239,0.0117082450458158
"2020-09-11",0.0522371026486427,0.00443420542667287,0.00465737389561209,0.0115119508834686,0.055551399934877,0.00468067713835896,0.00450309778130678,0.0115423303040992
"2020-09-12",0.0522371026486427,0.00443420542667287,0.00465737389561209,0.0115119508834686,0.0554411102011287,0.00468127964112226,0.004383971576936,0.0115109600602069
"2020-09-13",0.0522371026486427,0.00443420542667287,0.00465737389561209,0.0115119508834686,0.0553546140902636,0.00468185245325182,0.00440709324668049,0.0115239002234455
"2020-09-14",0.0508501195486857,0.00430252513579225,0.00453785701491442,0.0111421420799703,0.0551418247166218,0.00467762942686338,0.00433021896797958,0.0112016597472353
"2020-09-15",0.0508501195486857,0.00430252513579225,0.00453785701491442,0.01106985981005,0.0549122589486313,0.00467354684314562,0.00431088375270737,0.0110444618420166
"2020-09-16",0.0508501195486857,0.00430252513579225,0.00453785701491442,0.01106985981005,0.0546562071323497,0.00466959870840684,0.0043037926814707,0.0110339229257945
"2020-09-17",0.0508773073654154,0.00421155822490336,0.00454175037150571,0.0110692019516853,0.0544277495258893,0.00466592982895773,0.00421638456614991,0.0110643757454261
"2020-09-18",0.0530348668736679,0.0048301936950919,0.00455357154249303,0.0122321978739113,0.054441043866806,0.00466283145052388,0.00475307225161256,0.0121398743893535
"2020-09-19",0.0529410877960525,0.00447130218588527,0.0043762502094713,0.0121028753029717,0.0544165984755286,0.00465311701366768,0.004568230796045,0.0122758346509985
"2020-09-20",0.0458834690277216,0.0043596230723972,0.00424927683962651,0.0111168580479711,0.0540813334112709,0.00463898676198021,0.0043597666418188,0.0112883641420251
"2020-09-21",0.049232923470923,0.00387941246415773,0.00470535207481124,0.0110610951453572,0.0538967608240125,0.00464221990631718,0.00386842506189149,0.0108517232536742
"2020-09-22",0.0514950959721679,0.00433107989827169,0.00496206173551667,0.0141173764446575,0.0538044260314009,0.00465479735832419,0.00416975205586386,0.0136696950470346
"2020-09-23",0.0509636848844422,0.00434239541117933,0.00474236277433266,0.0141044329343795,0.0536977758854285,0.00465896874881717,0.00436421956796573,0.0144576380259031
"2020-09-24",0.0506414728012177,0.00406710761362779,0.0043235816036715,0.0138499824948084,0.0535926252883067,0.00464784332580329,0.00418915467645621,0.0141837171938117
"2020-09-25",0.050732460695789,0.00415946979332274,0.00467153418981976,0.0159954062621064,0.0534717175942402,0.00464954249749862,0.00418609006299184,0.0157650930609351
"2020-09-26",0.051609844327447,0.00401704448023345,0.00457810038822472,0.0160049018865923,0.053444625520613,0.00464786493266977,0.00404764509329209,0.0160910154224253
"2020-09-27",0.051609844327447,0.00401704448023345,0.00457810038822472,0.0160049018865923,0.0533883475971781,0.00464623512841109,0.00399927252521647,0.0160035210540156
"2020-09-28",0.0518919281847947,0.00394703252771298,0.00454389070585855,0.0159399518859513,0.0534869549541146,0.00464345750825919,0.00392842473596491,0.0158075475856338
"2020-09-29",0.0518919281847947,0.00394703252771298,0.00454389070585855,0.0159399518859513,0.0534255711536114,0.00464076131129046,0.00391287455501476,0.0157697454661406
"2020-09-30",0.0529489944113645,0.00481947451631527,0.00486133354329221,0.0240064282943957,0.0532560031154897,0.00464903711413107,0.00470395583961535,0.0233418548532925
"2020-10-01",0.0501695642019764,0.00455894042808798,0.0044550727542935,0.0073096062579532,0.053253466243551,0.00464323211088474,0.0047002155211946,0.011851976858677
"2020-10-02",0.0460490161057574,0.00422017340755767,0.00477284576475923,0.00698559579831908,0.0532064704917493,0.00464832664865959,0.00432516274876575,0.00619109061163339
"2020-10-03",0.0437477106767831,0.00404893758583588,0.00444076878494713,0.00681210690311615,0.0531285389156047,0.00464214586052687,0.00398911129665189,0.00351863374617669
"2020-10-04",0.0519869480229002,0.00634629792563747,0.00553058013577185,0.00889032139184539,0.0527797641088514,0.00467243759121667,0.0060162513834926,0.00666938570993366
"2020-10-05",0.0519869480229002,0.00634629792563747,0.00553058013577185,0.00889032139184539,0.053284773060591,0.00470206382640011,0.00658057610660601,0.00902437054905765
"2020-10-06",0.0510629277333117,0.0029879128169857,0.00335331793324997,0.00436267378412464,0.0533507370233618,0.00465900558344131,0.00395225462094051,0.00530474749569717
"2020-10-07",0.0507008811857871,0.00298673836492257,0.00320546039286597,0.00436095895790969,0.0533465177766432,0.00461282919471637,0.00254951994037281,0.00451610959880235
"2020-10-08",0.0507008811857871,0.00298673836492257,0.00320546039286597,0.00436095895790969,0.0533245833733845,0.00458477883949314,0.00222028621455625,0.00389082854788293
"2020-10-09",0.0357567773514988,0.00378386531821754,0.00320754512572558,0.00327098025843824,0.0530336200932858,0.00457266636312422,0.0032560468873833,0.00322906946561352
"2020-10-10",0.0357567773514988,0.00378386531821754,0.00320754512572558,0.00327098025843824,0.052806842379867,0.00456145683581083,0.00388946703068924,0.00289304904846354
"2020-10-11",0.0357567773514988,0.00378386531821754,0.00320754512572558,0.00327098025843824,0.0525740251227722,0.00455054964268452,0.00410620689158892,0.00292451295856898
"2020-10-12",0.0376658231995988,0.00378366787728131,0.00320785211785975,0.00517318271004628,0.0523396234463553,0.00453985618606618,0.00405549043316757,0.00389462919757842
"2020-10-13",0.0393161884964191,0.00384846786170193,0.00335270747527181,0.00531458005983938,0.0522388879861479,0.00453048956509906,0.00397018407060142,0.00537136577220504
"2020-10-14",0.0409153549279545,0.00383772290159701,0.00371839350950023,0.00512882913773715,0.0520635965587514,0.00452413669492631,0.0038737932157309,0.00468646589890557
"2020-10-15",0.0406560679144706,0.00408646444765557,0.00363454923532612,0.00537673504192731,0.0518642091306989,0.00451723383166556,0.00396505031612855,0.00553866772796016
"2020-10-16",0.0406560679144706,0.00408646444765557,0.00363454923532612,0.00537673504192731,0.051263116042857,0.00451043909081047,0.00396241347001177,0.00544477148501695
"2020-10-17",0.0409030096622272,0.0040861519749067,0.00363496645754466,0.0053763239082444,0.0512156243224673,0.00450375273829173,0.00396323361979898,0.00536179662816765
"2020-10-18",0.0409030096622272,0.0040861519749067,0.00363496645754466,0.0053763239082444,0.0516885038999723,0.00449716888638966,0.00399976782153501,0.00533705685204534
"2020-10-19",0.0409030096622272,0.0040861519749067,0.00363496645754466,0.0053763239082444,0.0512138838996788,0.00449068509028426,0.0040380459324825,0.0053456821441658
"2020-10-20",0.0409030096622272,0.0040861519749067,0.00363496645754466,0.0053763239082444,0.0508311078183897,0.00448429907718782,0.0040687195750024,0.00537508860745735
"2020-10-21",0.0409030096622272,0.0040861519749067,0.00363496645754466,0.0053763239082444,0.0507394446636708,0.00447800872743856,0.00410415190410843,0.00557955287520807
"2020-10-22",0.0412688212099346,0.00415412332775133,0.00369056047238564,0.00544357966568439,0.050654845823219,0.00447222088343919,0.00419552561822891,0.00555367230503934
"2020-10-23",0.0412688212099346,0.00415412332775133,0.00369056047238564,0.00544357966568439,0.0505745885433879,0.00446651881503415,0.00423585404899298,0.0054504591626178
"2020-10-24",0.0412688212099346,0.00415412332775133,0.00369056047238564,0.00544357966568439,0.0504980608920825,0.00446086254137585,0.00423163855041634,0.00551395846850132
"2020-10-25",0.0408863319368007,0.00408557841836208,0.00363256075900412,0.00537575694871266,0.0504228445302936,0.00445490607769462,0.00415401412140232,0.00541711783542361
"2020-10-26",0.0408863319368007,0.00408557841836208,0.00363256075900412,0.00537575694871266,0.050625233137688,0.0044490355351738,0.00410704274750066,0.00534768438962165
"2020-10-27",0.0408863319368007,0.00408557841836208,0.00363256075900412,0.00537575694871266,0.0508308057641323,0.00444324931419101,0.00407883061519109,0.00530917764446444
"2020-10-28",0.0408863319368007,0.00367580408610864,0.00363256075900412,0.00496598261645923,0.0509781531005517,0.00443754645580412,0.00375417694662598,0.0049883162612737
"2020-10-29",0.0408863319368007,0.00367580408610864,0.00363256075900412,0.00496598261645923,0.0508828740398209,0.00443189872617599,0.00360098753557847,0.00484649489846783
"2020-10-30",0.0408863319368007,0.00367580408610864,0.00363256075900412,0.00496598261645923,0.0507881315402932,0.0044263448615849,0.00356636078904002,0.00482407273946971
"2020-10-31",0.0408530696615646,0.00367544649506173,0.00362776308257215,0.0049656382110092,0.0505394374643251,0.00442085925769204,0.00359329756931612,0.0048656235561363
"2020-11-01",0.039747123054384,0.00346839409184678,0.0033057971370714,0.00475763485884239,0.050595641053802,0.00441321594981727,0.00348601461394782,0.00477689927687046
"2020-11-02",0.0412933573475057,0.00347005641314229,0.00338439859333807,0.00475991508350333,0.05052116039371,0.00440621281053618,0.00345249320051993,0.00476646256407871
"2020-11-03",0.0412933573475057,0.00347005641314229,0.00338439859333807,0.00475991508350333,0.0504501604738382,0.00439930502004041,0.00345325341145983,0.00478272950726134
"2020-11-04",0.0415020949399975,0.00347007452168501,0.00338219786408783,0.00475993992319335,0.0501620319519082,0.00439247569034008,0.00346753446603291,0.00479912759093102
"2020-11-05",0.0418990247486474,0.00337998497618778,0.00334866154102523,0.00487260528693671,0.049960513354245,0.0043855141851801,0.00341801448088646,0.00489295643822365
"2020-11-06",0.0356372574742392,0.000377648600214287,0.00415968310816681,0.0011843063897601,0.0501353758967167,0.00438401766063309,0.0016159630636247,0.00272784242139588
"2020-11-07",0.037181692399675,0.000660153648380406,0.00402513248680964,0.00161200357546047,0.0498247915126333,0.00438165541941815,0.000730691739183033,0.00177174457534025
