,c1_school.closing,c1_flag,c2_workplace.closing,c2_flag,c3_cancel.public.events,c3_flag,c4_restrictions.on.gatherings,c4_flag,c5_close.public.transport,c5_flag,c6_stay.at.home.requirements,c6_flag,c7_restrictions.on.internal.movement,c7_flag,c8_international.travel.controls,e1_income.support,e1_flag,e2_debt.contract.relief,e3_fiscal.measures,e4_international.support,h1_public.information.campaigns,h1_flag,h2_testing.policy,h3_contact.tracing,h5_investment.in.vaccines,h6_facial.coverings,h6_flag,h7_vaccination.policy,confirmedcases,confirmeddeaths,stringencyindex,stringencyindexfordisplay,stringencylegacyindex,stringencylegacyindexfordisplay,governmentresponseindex,governmentresponseindexfordisplay,containmenthealthindex,containmenthealthindexfordisplay,economicsupportindex,economicsupportindexfordisplay,cases,deaths,avgcases7days,avgdeaths7days,population,ccfr_population,ccfr_cases,ccfr_deaths,ccfr_cum_cases,ccfr_cum_deaths,ccfr_cases_infected,ccfr_cases_infected_low,ccfr_cases_infected_high,ccfr_cases_daily,ccfr_cases_contagious,ccfr_cases_active,ccfr_p_cases_infected,ccfr_p_cases_infected_low,ccfr_p_cases_infected_high,ccfr_p_cases_daily,ccfr_p_cases_contagious,ccfr_p_cases_active,W_population,W_p_cases,W_p_cases_recent,W_p_cases_fatalities,W_p_cases_stillsick,cmu_raw_cli,cmu_smoothed_cli,cmu_raw_ili,cmu_smoothed_ili,cmu_raw_wcli,cmu_smoothed_wcli,cmu_raw_wili,cmu_smoothed_wili,cmu_raw_hh_cmnty_cli,cmu_smoothed_hh_cmnty_cli,cmu_raw_nohh_cmnty_cli,cmu_smoothed_nohh_cmnty_cli,cmu_smoothed_wearing_mask,cmu_smoothed_others_masked,cmu_smoothed_travel_outside_state_5d,cmu_smoothed_work_outside_home_1d,cmu_smoothed_shop_1d,cmu_smoothed_restaurant_1d,cmu_smoothed_spent_time_1d,cmu_smoothed_large_event_1d,cmu_smoothed_public_transit_1d,cmu_smoothed_tested_14d,cmu_smoothed_tested_positive_14d,cmu_smoothed_wanted_test_14d,cmu_smoothed_anxious_5d,cmu_smoothed_depressed_5d,cmu_smoothed_felt_isolated_5d,cmu_smoothed_worried_become_ill,cmu_smoothed_worried_finances
h3_contact.tracing,0.007557170087570253,0.003982368911079515,0.0077406628183928,0.00023998799321956263,0.008215102257428613,0.02067826779280325,0.007455275907776463,0.00025160194608354924,0.005721743983498595,0.02067826779280325,0.005042090795253301,0.02067826779280325,0.004749228188244081,0.02067826779280325,0.005608876643554047,0.006033938511619926,0.02067826779280325,0.004259720573195824,0.02067826779280325,0.02067826779280325,0.006104490892655386,0.02067826779280325,0.009168601507746316,0.02067826779280325,0.02067826779280325,0.007122750054130906,0.02067826779280325,0.02067826779280325,0.005274727625883042,0.006466197088919014,0.007141242988491149,0.007141242988491149,0.008760064482985726,0.008760064482985726,0.006789191672957482,0.006789191672957482,0.00579141246839704,0.00579141246839704,0.00646839827578922,0.00646839827578922,0.004460501890365869,0.00134028917326496,0.004839481917230293,0.003844685171701538,0.02067826779280325,0.02067826779280325,0.003979286710172425,0.0011953911157954428,0.005700140130956874,0.0072070616254759304,0.004996651976147953,0.004551655868677608,0.004000727913560001,0.001155084708217221,0.003398722277849474,0.003398722277849472,0.004996651976147953,0.004551655868677608,0.004000727913560001,0.001155084708217221,0.003398722277849474,0.003398722277849472,0.02067826779280325,0.02067826779280325,0.02067826779280325,0.02067826779280325,0.02067826779280325,0.0019258612431567257,0.003149780238003062,0.0015851660698256967,0.0028005761275694424,0.0010861756622091586,0.002301231490610573,0.0009963180117479428,0.002237321089556681,0.003151612988538619,0.0027472227268805346,0.0036314160102514617,0.0030085277995583405,0.02067826779280325,0.02067826779280325,0.0011742944509186472,0.02067826779280325,0.02067826779280325,0.02067826779280325,0.02067826779280325,0.02067826779280325,0.02067826779280325,0.02067826779280325,0.02067826779280325,0.02067826779280325,0.02067826779280325,0.02067826779280325,0.02067826779280325,0.02067826779280325,0.02067826779280325
h5_investment.in.vaccines,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666
h6_facial.coverings,0.007292740842304209,0.0050397626020836726,0.013395616594253796,0.0009707274078387585,0.012210453727480225,0.02098555835593883,0.01347256445232007,0.0011559551224937742,0.014076684238953776,0.02098555835593883,0.01163640356929517,0.02098555835593883,0.009716434845568344,0.02098555835593883,0.007288426405479161,0.004571431364219439,0.02098555835593883,0.01048002599672012,0.02098555835593883,0.02098555835593883,0.0072884264054791596,0.02098555835593883,0.010881548787458393,0.007228598082463802,0.02098555835593883,0.02098555835593883,0.02098555835593883,0.02098555835593883,0.0022690043470916907,0.002721532267400981,0.010569548880424943,0.010569548880424943,0.007563991368093458,0.007563991368093458,0.008294136542235505,0.008294136542235505,0.007791382694232692,0.007791382694232692,0.008355838310146321,0.008355838310146321,0.0017143236034473206,0.0007267079352987984,0.0020241987949933876,0.0014306105899066532,0.02098555835593883,0.02098555835593883,0.001954491873107923,0.0014245949590410453,0.0026446448126782583,0.0032417150617887252,0.0014319766759201043,0.00122771883661777,0.0005527384889083493,0.0006948925381130736,0.0016798590748592728,0.0016798590748592704,0.0014319766759201043,0.00122771883661777,0.0005527384889083493,0.0006948925381130736,0.0016798590748592728,0.0016798590748592704,0.02098555835593883,0.02098555835593883,0.02098555835593883,0.02098555835593883,0.02098555835593883,0.00024728410501966165,0.0003300693189080083,0.00042802841901664723,0.00020949009972962902,0.00023903142754072085,0.00030265944197470997,0.0001375348521151641,0.00031128211709446137,0.0007207637088455756,0.0015195155673032629,0.000584523486173081,0.00047820757818816263,0.02098555835593883,0.02098555835593883,0.0034555577622437613,0.02098555835593883,0.02098555835593883,0.02098555835593883,0.02098555835593883,0.02098555835593883,0.02098555835593883,0.02098555835593883,0.02098555835593883,0.02098555835593883,0.02098555835593883,0.02098555835593883,0.02098555835593883,0.02098555835593883,0.02098555835593883
h6_flag,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666
h7_vaccination.policy,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666
confirmedcases,0.006983089546979792,0.0034898316211363144,0.002447050061542295,7.204417275248929e-05,0.0026657076043091928,0.021330862774388226,0.0023448078818097784,7.403720142524036e-05,0.0017585098836060031,0.021330862774388226,0.001333379800463507,0.021330862774388226,0.0011213060960913626,0.021330862774388226,0.000807283672483097,0.0039808154987141615,0.021330862774388226,0.0034212120361849074,0.021330862774388226,0.021330862774388226,0.0008072836724831018,0.021330862774388226,0.009061331168885002,0.00544119518556311,0.021330862774388226,0.0023063394140573944,0.021330862774388226,0.021330862774388226,0.021330862774388226,0.015380121128902347,0.0026042456755531215,0.0026042456755531215,0.001191066056054164,0.001191066056054164,0.0035159214066631775,0.0035159214066631775,0.0016967427771938165,0.0016967427771938165,0.005250675093363059,0.005250675093363059,0.010964560185091227,0.0033898692661940596,0.01661354980231348,0.012452291264641964,0.021330862774388226,0.021330862774388226,0.010969877401874712,0.003391345025823136,0.021330862774388226,0.015380121128902347,0.019364624995029837,0.017899671570231555,0.018118445531418826,0.0031260811191395643,0.012600067143180661,0.013105956878499598,0.019364624995029837,0.017899671570231555,0.018118445531418826,0.0032182239888056924,0.012600067143180661,0.013324413874660667,0.021330862774388226,0.021330862774388226,0.021330862774388226,0.021330862774388226,0.021330862774388226,0.00532719544343975,0.00888304073629712,0.005370746619981485,0.00878998246626946,0.003683959572927988,0.00828715534164134,0.0034581801955802733,0.008318052084855091,0.009897914908982322,0.012448321037542216,0.010389450187240714,0.013840305059491907,0.011679251506450182,0.016891262157764354,0.005381815523023279,0.007038100150780031,0.00880296750050181,0.00745943154551012,0.009802517117210351,0.00883351786383671,0.004796358313756646,0.011371733328570818,0.009503934759875163,0.00394623128475424,0.00764074497645811,0.0019674734822978032,0.006345933652980846,0.008037067199439595,0.011275544414063773
confirmeddeaths,0.007820281384257662,0.0019995121665477658,0.003134749600739096,8.737113839679945e-05,0.0035087673715555098,0.021384662036977982,0.002915305260722928,8.998829547710611e-05,0.0021090064227208163,0.021384662036977982,0.001596152622627697,0.021384662036977982,0.0013410982900923442,0.021384662036977982,0.0009643127927881437,0.005303635585577161,0.021384662036977982,0.004539662321530037,0.021384662036977982,0.021384662036977982,0.0009643127927881413,0.021384662036977982,0.008612480526009398,0.0066870900791385105,0.021384662036977982,0.002773290411147449,0.021384662036977982,0.021384662036977982,0.0154189118324959,0.021384662036977982,0.0034400351636925124,0.0034400351636925124,0.001424941828707526,0.001424941828707526,0.004828635938957637,0.004828635938957637,0.0021090064227208237,0.0021090064227208237,0.007547978140098971,0.007547978140098971,0.01146589539273474,0.0038248698661673864,0.014523279323617294,0.014304743230785243,0.021384662036977982,0.021384662036977982,0.01147196440634799,0.003826627702116169,0.0154189118324959,0.021384662036977982,0.015396528041090766,0.016242687697797357,0.016162185322010223,0.0037400829344473208,0.015781578335086387,0.015961086491427492,0.015396528041090766,0.016242687697797357,0.016162185322010223,0.004112895337295522,0.015781578335086387,0.01635913528408009,0.021384662036977982,0.021384662036977982,0.021384662036977982,0.021384662036977982,0.021384662036977982,0.005471558606548662,0.008617034265745687,0.005508497848585922,0.009045822090619951,0.003624835248718247,0.008632233003844771,0.003514858557597443,0.008531163507691,0.009030019653640524,0.011041882672610767,0.009390186227338405,0.011229591175942423,0.010284505989537673,0.012776406121859577,0.005056532423881395,0.005414018802442987,0.009094145465945364,0.006364946720217415,0.009727366140057345,0.009446137812244026,0.004617474379577684,0.009646145181222988,0.007942423560603283,0.004443342816602486,0.005114168598283733,0.0023574672900502527,0.007257079018353719,0.006943382527408888,0.011440959076815744
stringencyindex,0.012631792840753775,0.004993695719284399,0.016201669050601865,0.0013599997957423292,0.018812315258481194,0.024129066858743824,0.017106691571203477,0.0007338805742080272,0.008956566679736088,0.024129066858743824,0.010185494967908165,0.024129066858743824,0.011193323870918821,0.024129066858743824,0.009976412422640898,0.006955881013447522,0.024129066858743824,0.011960241008261669,0.024129066858743824,0.024129066858743824,0.009976412422640898,0.024129066858743824,0.010390288694720388,0.008332976980973659,0.024129066858743824,0.012152802764495468,0.024129066858743824,0.024129066858743824,0.0029458732488525864,0.0038815127551530097,0.024129066858743824,0.024129066858743824,0.014383773363969052,0.014383773363969052,0.011963260332883472,0.011963260332883472,0.012948386778371228,0.012948386778371228,0.011077240810989956,0.011077240810989956,0.0021482776259089224,0.0007874936590716654,0.0022916559630632408,0.0015856046345031538,0.024129066858743824,0.024129066858743824,0.002033827998905678,0.0011572821765192566,0.0029140486863900236,0.003950358439822662,0.0072919321840860495,0.0065772032427347015,0.007116395050347481,0.0006666868695073905,0.0017462674462111294,0.001746267446211124,0.0072919321840860495,0.0065772032427347015,0.007116395050347481,0.0006666868695073905,0.0017462674462111294,0.001746267446211124,0.024129066858743824,0.024129066858743824,0.024129066858743824,0.024129066858743824,0.024129066858743824,0.0024752819702095817,0.006370351970507502,0.0017602033182552489,0.006055217157445828,0.002359909270051135,0.005105061665887582,0.002110217290105069,0.0049686626688637305,0.006091336403736803,0.008129864960899116,0.005265644896320186,0.007640374936541039,0.0043435185792945604,0.024129066858743824,0.009869895643707386,0.004778848200125864,0.0033255460912329448,0.005910851261311358,0.006010416863317946,0.004644822457974896,0.0022033748829604198,0.0038787642901475464,0.024129066858743824,0.0020786332423278057,0.00251090806181985,0.002325628747826857,0.0023187327064783025,0.006434741116737022,0.003542512578718268
stringencyindexfordisplay,0.012631792840753775,0.004993695719284399,0.016201669050601865,0.0013599997957423292,0.018812315258481194,0.024129066858743824,0.017106691571203477,0.0007338805742080272,0.008956566679736088,0.024129066858743824,0.010185494967908165,0.024129066858743824,0.011193323870918821,0.024129066858743824,0.009976412422640898,0.006955881013447522,0.024129066858743824,0.011960241008261669,0.024129066858743824,0.024129066858743824,0.009976412422640898,0.024129066858743824,0.010390288694720388,0.008332976980973659,0.024129066858743824,0.012152802764495468,0.024129066858743824,0.024129066858743824,0.0029458732488525864,0.0038815127551530097,0.024129066858743824,0.024129066858743824,0.014383773363969052,0.014383773363969052,0.011963260332883472,0.011963260332883472,0.012948386778371228,0.012948386778371228,0.011077240810989956,0.011077240810989956,0.0021482776259089224,0.0007874936590716654,0.0022916559630632408,0.0015856046345031538,0.024129066858743824,0.024129066858743824,0.002033827998905678,0.0011572821765192566,0.0029140486863900236,0.003950358439822662,0.0072919321840860495,0.0065772032427347015,0.007116395050347481,0.0006666868695073905,0.0017462674462111294,0.001746267446211124,0.0072919321840860495,0.0065772032427347015,0.007116395050347481,0.0006666868695073905,0.0017462674462111294,0.001746267446211124,0.024129066858743824,0.024129066858743824,0.024129066858743824,0.024129066858743824,0.024129066858743824,0.0024752819702095817,0.006370351970507502,0.0017602033182552489,0.006055217157445828,0.002359909270051135,0.005105061665887582,0.002110217290105069,0.0049686626688637305,0.006091336403736803,0.008129864960899116,0.005265644896320186,0.007640374936541039,0.0043435185792945604,0.024129066858743824,0.009869895643707386,0.004778848200125864,0.0033255460912329448,0.005910851261311358,0.006010416863317946,0.004644822457974896,0.0022033748829604198,0.0038787642901475464,0.024129066858743824,0.0020786332423278057,0.00251090806181985,0.002325628747826857,0.0023187327064783025,0.006434741116737022,0.003542512578718268
stringencylegacyindex,0.014927820818039257,0.0034554659969097683,0.008509313546345295,0.0008423783934495752,0.009088073648516014,0.018705880942403743,0.008450634784185987,0.0005556887918040601,0.005780357279029699,0.018705880942403743,0.006718298727027882,0.018705880942403743,0.0072247855570442745,0.018705880942403743,0.008234918827511371,0.0075564768255969635,0.018705880942403743,0.007787818485452645,0.018705880942403743,0.018705880942403743,0.007583697235706589,0.018705880942403743,0.008921176357232033,0.007924489851298915,0.018705880942403743,0.006742309143320192,0.018705880942403743,0.018705880942403743,0.0010444931400448976,0.0012464443979317069,0.011150914108036534,0.011150914108036534,0.018705880942403743,0.018705880942403743,0.014554809687543727,0.014554809687543727,0.010924341703162102,0.010924341703162102,0.0113096363361158,0.0113096363361158,0.0009474277558356623,0.00048429092374976555,0.0042046165931459364,0.0028258646524822943,0.018705880942403743,0.018705880942403743,0.0031223178171592455,0.001288242854552596,0.004665060079429249,0.00681909632481635,0.004667907567104493,0.003770605309467537,0.004329462039559099,0.000901502386333056,0.002650601791733879,0.002650601791733879,0.004667907567104493,0.003770605309467537,0.004329462039559099,0.000901502386333056,0.002650601791733879,0.002650601791733879,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.0016271142931704177,0.004683257586914898,0.0012335714150890108,0.00436469997318591,0.0014644607171204233,0.0036681565019163094,0.0013317600634920224,0.0035772877826618778,0.003976311643492609,0.00499878195468205,0.0035197934038711074,0.004556612834261444,0.018705880942403743,0.018705880942403743,0.006814153654408732,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743
stringencylegacyindexfordisplay,0.014927820818039257,0.0034554659969097683,0.008509313546345295,0.0008423783934495752,0.009088073648516014,0.018705880942403743,0.008450634784185987,0.0005556887918040601,0.005780357279029699,0.018705880942403743,0.006718298727027882,0.018705880942403743,0.0072247855570442745,0.018705880942403743,0.008234918827511371,0.0075564768255969635,0.018705880942403743,0.007787818485452645,0.018705880942403743,0.018705880942403743,0.007583697235706589,0.018705880942403743,0.008921176357232033,0.007924489851298915,0.018705880942403743,0.006742309143320192,0.018705880942403743,0.018705880942403743,0.0010444931400448976,0.0012464443979317069,0.011150914108036534,0.011150914108036534,0.018705880942403743,0.018705880942403743,0.014554809687543727,0.014554809687543727,0.010924341703162102,0.010924341703162102,0.0113096363361158,0.0113096363361158,0.0009474277558356623,0.00048429092374976555,0.0042046165931459364,0.0028258646524822943,0.018705880942403743,0.018705880942403743,0.0031223178171592455,0.001288242854552596,0.004665060079429249,0.00681909632481635,0.004667907567104493,0.003770605309467537,0.004329462039559099,0.000901502386333056,0.002650601791733879,0.002650601791733879,0.004667907567104493,0.003770605309467537,0.004329462039559099,0.000901502386333056,0.002650601791733879,0.002650601791733879,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.0016271142931704177,0.004683257586914898,0.0012335714150890108,0.00436469997318591,0.0014644607171204233,0.0036681565019163094,0.0013317600634920224,0.0035772877826618778,0.003976311643492609,0.00499878195468205,0.0035197934038711074,0.004556612834261444,0.018705880942403743,0.018705880942403743,0.006814153654408732,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743,0.018705880942403743
governmentresponseindex,0.013785379188787777,0.0010050146892540102,0.009168000098284126,0.0014132174949240699,0.009239687493325929,0.02157302889131453,0.008742459640048099,0.0009403658320705761,0.006860080157687155,0.02157302889131453,0.00867321338255462,0.02157302889131453,0.008308036680300326,0.02157302889131453,0.008327485918278081,0.009059760496194415,0.02157302889131453,0.011863177769798724,0.02157302889131453,0.02157302889131453,0.007587973642382666,0.02157302889131453,0.010361024891734474,0.007082964084658877,0.02157302889131453,0.008526322922616819,0.02157302889131453,0.02157302889131453,0.003555837140193281,0.004871168991899277,0.010695969400991925,0.010695969400991925,0.016785701291682494,0.016785701291682494,0.02157302889131453,0.02157302889131453,0.01134610153522525,0.01134610153522525,0.014809505674046276,0.014809505674046276,0.0015185637981349307,0.000579021330783472,0.004869616676588412,0.0032681855380220456,0.02157302889131453,0.02157302889131453,0.003613118741774031,0.001576659746191269,0.005410950619139554,0.007961520009818996,0.007430163294612184,0.006608125916186086,0.006450358340097013,0.001046438321022279,0.0030655842405700063,0.003065584240570001,0.007430163294612184,0.006608125916186086,0.006450358340097013,0.001046438321022279,0.0030655842405700063,0.003065584240570001,0.02157302889131453,0.02157302889131453,0.02157302889131453,0.02157302889131453,0.02157302889131453,0.0025445106195979366,0.006672981569049246,0.0019655192014998834,0.006475187537444946,0.002276247793007801,0.005191933752047866,0.0022478965676183123,0.005239716450347814,0.006906422553651691,0.006962866602960775,0.006420364678639818,0.006930676579594049,0.009518645568027777,0.02157302889131453,0.008482604745189063,0.010142636870776893,0.009086637325499466,0.01263272296652013,0.012395392060308227,0.010557876092815431,0.008755930826320396,0.009480877660729876,0.02157302889131453,0.008389406950027656,0.007770556733518811,0.0029244479798876542,0.006598344782159018,0.011942176163540116,0.00610491227484667
governmentresponseindexfordisplay,0.013785379188787777,0.0010050146892540102,0.009168000098284126,0.0014132174949240699,0.009239687493325929,0.02157302889131453,0.008742459640048099,0.0009403658320705761,0.006860080157687155,0.02157302889131453,0.00867321338255462,0.02157302889131453,0.008308036680300326,0.02157302889131453,0.008327485918278081,0.009059760496194415,0.02157302889131453,0.011863177769798724,0.02157302889131453,0.02157302889131453,0.007587973642382666,0.02157302889131453,0.010361024891734474,0.007082964084658877,0.02157302889131453,0.008526322922616819,0.02157302889131453,0.02157302889131453,0.003555837140193281,0.004871168991899277,0.010695969400991925,0.010695969400991925,0.016785701291682494,0.016785701291682494,0.02157302889131453,0.02157302889131453,0.01134610153522525,0.01134610153522525,0.014809505674046276,0.014809505674046276,0.0015185637981349307,0.000579021330783472,0.004869616676588412,0.0032681855380220456,0.02157302889131453,0.02157302889131453,0.003613118741774031,0.001576659746191269,0.005410950619139554,0.007961520009818996,0.007430163294612184,0.006608125916186086,0.006450358340097013,0.001046438321022279,0.0030655842405700063,0.003065584240570001,0.007430163294612184,0.006608125916186086,0.006450358340097013,0.001046438321022279,0.0030655842405700063,0.003065584240570001,0.02157302889131453,0.02157302889131453,0.02157302889131453,0.02157302889131453,0.02157302889131453,0.0025445106195979366,0.006672981569049246,0.0019655192014998834,0.006475187537444946,0.002276247793007801,0.005191933752047866,0.0022478965676183123,0.005239716450347814,0.006906422553651691,0.006962866602960775,0.006420364678639818,0.006930676579594049,0.009518645568027777,0.02157302889131453,0.008482604745189063,0.010142636870776893,0.009086637325499466,0.01263272296652013,0.012395392060308227,0.010557876092815431,0.008755930826320396,0.009480877660729876,0.02157302889131453,0.008389406950027656,0.007770556733518811,0.0029244479798876542,0.006598344782159018,0.011942176163540116,0.00610491227484667
containmenthealthindex,0.01158671405023026,0.0025415431105622996,0.009335634608447841,0.0015632454231347985,0.009666278696243574,0.023410290435714028,0.009737372563564498,0.0009385000393412932,0.008635823331921956,0.023410290435714028,0.009098749493708053,0.023410290435714028,0.009570711407837315,0.023410290435714028,0.00999766087829199,0.004430350745321196,0.023410290435714028,0.009376863203803935,0.023410290435714028,0.023410290435714028,0.010824446842680129,0.023410290435714028,0.009836466455691148,0.006556576657033923,0.023410290435714028,0.008691621574899165,0.023410290435714028,0.023410290435714028,0.0018621488323716652,0.002308778731284449,0.01256266961877078,0.01256266961877078,0.013671743815618675,0.013671743815618675,0.012312389400250735,0.012312389400250735,0.023410290435714028,0.023410290435714028,0.009268972133780758,0.009268972133780758,0.0012868459490882034,0.0006239798279901941,0.0019722948891099765,0.0017166049661707563,0.023410290435714028,0.023410290435714028,0.0016349338508851146,0.0010642371417704144,0.0022821539551357893,0.002438803035169307,0.003244164559562849,0.0029888469659186154,0.005977400577103608,0.0007347641431760848,0.0017008907384385619,0.0017008907384385619,0.003244164559562849,0.0029888469659186154,0.005977400577103608,0.0007347641431760848,0.0017008907384385619,0.0017008907384385619,0.023410290435714028,0.023410290435714028,0.023410290435714028,0.023410290435714028,0.023410290435714028,0.001711158931955155,0.003855780318057052,0.0012622461934770712,0.0038347857266168273,0.0015020564047615102,0.003332824486179992,0.0014924285505753148,0.0035083624317168985,0.004116579290191142,0.007387756696944387,0.003712199023246385,0.007052735898176996,0.011843543499323,0.023410290435714028,0.008438629595999019,0.01260564500081521,0.011437581811152382,0.015258500349646103,0.015008913234198007,0.012999325343173817,0.01091182171888032,0.011886988881493596,0.023410290435714028,0.010645977675323935,0.009849606011592326,0.0031793400662027947,0.008585396269655307,0.014450645814338919,0.007197975546790253
