"Date","CountryName","RegionName","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","DeathsFromIFR","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-09-29,"Eritrea","",1.57142857142857,0,0,0,0,0,0
2020-09-30,"Eritrea","",1.57142857142857,0,0,0,0,0.178571428571428,0.0535714285714285
2020-10-01,"Eritrea","",1.71428571428571,0,0.142857142857143,0,0,0.178571428571428,0.0535714285714285
2020-10-02,"Eritrea","",1.71428571428571,0,0,0,0,0.392857142857143,0.117857142857143
2020-10-03,"Eritrea","",3.28571428571429,0,1.57142857142857,0,0,0.392857142857143,0.117857142857143
2020-10-04,"Eritrea","",3.28571428571429,0,0,0,0,0.392857142857143,0.117857142857143
2020-10-05,"Eritrea","",3.28571428571429,0,0,0,0,0.392857142857143,0.117857142857143
2020-10-06,"Eritrea","",3.28571428571429,0,0,0,0,0.392857142857143,0.117857142857143
2020-10-07,"Eritrea","",3.28571428571429,0,0,0,0,0.428571428571427,0.128571428571428
2020-10-08,"Eritrea","",3.42857142857143,0,0.142857142857143,0,0,0.428571428571427,0.128571428571428
2020-10-09,"Eritrea","",3.42857142857143,0,0,0,0,0.821428571428573,0.246428571428572
2020-10-10,"Eritrea","",2.28571428571429,0,-1.14285714285714,0,0,0.821428571428573,0.246428571428572
2020-10-11,"Eritrea","",2.28571428571429,0,0,0,0,0.821428571428573,0.246428571428572
2020-10-12,"Eritrea","",2.28571428571429,0,0,0,0,0.821428571428573,0.246428571428572
2020-10-13,"Eritrea","",2.28571428571429,0,0,0,0,0.821428571428573,0.246428571428572
2020-10-14,"Eritrea","",2.28571428571429,0,0,0,0,0.857142857142858,0.257142857142857
2020-10-15,"Eritrea","",2.42857142857143,0,0.142857142857143,0,0,0.857142857142858,0.257142857142857
2020-10-16,"Eritrea","",2.42857142857143,0,0,0,0,0.571428571428573,0.171428571428572
2020-10-17,"Eritrea","",5.42857142857143,0,3,0,0,0.571428571428573,0.171428571428572
2020-10-18,"Eritrea","",5.42857142857143,0,0,0,0,0.571428571428573,0.171428571428572
2020-10-19,"Eritrea","",5.42857142857143,0,0,0,0,0.571428571428573,0.171428571428572
2020-10-20,"Eritrea","",5.42857142857143,0,0,0,0,0.571428571428573,0.171428571428572
2020-10-21,"Eritrea","",5.42857142857143,0,0,0,0,0.607142857142858,0.182142857142857
2020-10-22,"Eritrea","",5,0,-0.428571428571429,0,0,0.607142857142858,0.182142857142857
2020-10-23,"Eritrea","",5.57142857142857,0,0.571428571428571,0,0,1.35714285714286,0.407142857142857
2020-10-24,"Eritrea","",1.28571428571429,0,-4.28571428571429,0,0,1.35714285714286,0.407142857142857
2020-10-25,"Eritrea","",1.28571428571429,0,0,0,0,1.35714285714286,0.407142857142857
2020-10-26,"Eritrea","",1.28571428571429,0,0,0,0,1.35714285714286,0.407142857142857
2020-10-27,"Eritrea","",1.28571428571429,0,0,0,0,1.35714285714286,0.407142857142857
2020-10-28,"Eritrea","",1.28571428571429,0,0,0,0,1.25,0.375
2020-10-29,"Eritrea","",0.571428571428571,0,-0.714285714285714,0,0,1.39285714285714,0.417857142857143
2020-10-30,"Eritrea","",0.285714285714286,0,-0.285714285714286,0,0,0.321428571428573,0.0964285714285718
2020-10-31,"Eritrea","",0.285714285714286,0,0,0,0,0.321428571428573,0.0964285714285718
2020-11-01,"Eritrea","",0.285714285714286,0,0,0,0,0.321428571428573,0.0964285714285718
2020-11-02,"Eritrea","",2.71428571428571,0,2.42857142857143,0,0,0.321428571428573,0.0964285714285718
2020-11-03,"Eritrea","",2.71428571428571,0,0,0,0,0.321428571428573,0.0964285714285718
2020-11-04,"Eritrea","",2.71428571428571,0,0,0,0,0.142857142857143,0.0428571428571428
2020-11-05,"Eritrea","",3.28571428571429,0,0.571428571428571,0,0,0.0714285714285715,0.0214285714285714
2020-11-06,"Eritrea","",3,0,-0.285714285714286,0,0,0.0714285714285715,0.0214285714285714
2020-11-07,"Eritrea","",4,0,1,0,0,0.0714285714285715,0.0214285714285714
2020-11-08,"Eritrea","",4,0,0,0,0,0.678571428571427,0.203571428571428
2020-11-09,"Eritrea","",1.57142857142857,0,-2.42857142857143,0,0,0.678571428571427,0.203571428571428
2020-11-10,"Eritrea","",1.57142857142857,0,0,0,0,0.678571428571427,0.203571428571428
2020-11-11,"Eritrea","",1.57142857142857,0,0,0,0,0.821428571428573,0.246428571428572
2020-11-12,"Eritrea","",1.28571428571429,0,-0.285714285714286,0,0,0.75,0.225
2020-11-13,"Eritrea","",1.28571428571429,0,0,0,0,1,0.3
2020-11-14,"Eritrea","",0.285714285714286,0,-1,0,0,1,0.3
2020-11-15,"Eritrea","",0.285714285714286,0,0,0,0,0.392857142857143,0.117857142857143
2020-11-16,"Eritrea","",3.85714285714286,0,3.57142857142857,0,0,0.392857142857143,0.117857142857143
2020-11-17,"Eritrea","",3.85714285714286,0,0,0,0,0.392857142857143,0.117857142857143
2020-11-18,"Eritrea","",3.85714285714286,0,0,0,0,0.321428571428573,0.0964285714285718
2020-11-19,"Eritrea","",4.85714285714286,0,1,0,0,0.321428571428573,0.0964285714285718
2020-11-20,"Eritrea","",4.85714285714286,0,0,0,0,0.0714285714285715,0.0214285714285714
2020-11-21,"Eritrea","",8.28571428571429,0,3.42857142857143,0,0,0.0714285714285715,0.0214285714285714
2020-11-22,"Eritrea","",8.28571428571429,0,0,0,0,0.964285714285715,0.289285714285714
2020-11-23,"Eritrea","",5.71428571428571,0,-2.57142857142857,0,0,0.964285714285715,0.289285714285714
2020-11-24,"Eritrea","",5.71428571428571,0,0,0,0,0.964285714285715,0.289285714285714
2020-11-25,"Eritrea","",5.71428571428571,0,0,0,0,1.21428571428572,0.364285714285714
2020-11-26,"Eritrea","",5.57142857142857,0,-0.142857142857143,0,0,1.21428571428572,0.364285714285714
2020-11-27,"Eritrea","",5.57142857142857,0,0,0,0,2.07142857142857,0.621428571428572
2020-11-28,"Eritrea","",3.71428571428571,0,-1.85714285714286,0,0,2.07142857142857,0.621428571428572
2020-11-29,"Eritrea","",3.71428571428571,0,0,0,0,1.42857142857143,0.428571428571428
2020-11-30,"Eritrea","",2.71428571428571,0,-1,0,0,1.42857142857143,0.428571428571428
