"Date","CountryName","RegionName","cases","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","isSpecialty","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-03-03,"Togo","",0,0,0,0,0,0,0,0
2020-03-04,"Togo","",0,0,0,0,0,0,0,0
2020-03-05,"Togo","",0,0,0,0,0,0,0,0
2020-03-06,"Togo","",1,0.142857142857143,0,0.142857142857143,0,0,0,0
2020-03-07,"Togo","",0,0.142857142857143,0,0,0,0,0,0
2020-03-08,"Togo","",0,0.142857142857143,0,0,0,0,0,0
2020-03-09,"Togo","",0,0.142857142857143,0,0,0,0,0,0
2020-03-10,"Togo","",0,0.142857142857143,0,0,0,0,0,0
2020-03-11,"Togo","",0,0.142857142857143,0,0,0,0,0,0
2020-03-12,"Togo","",0,0.142857142857143,0,0,0,0,0.0357142857142857,0.0107142857142857
2020-03-13,"Togo","",0,0,0,-0.142857142857143,0,0,0.0357142857142857,0.0107142857142857
2020-03-14,"Togo","",0,0,0,0,0,0,0.0357142857142857,0.0107142857142857
2020-03-15,"Togo","",0,0,0,0,0,0,0.0357142857142857,0.0107142857142857
2020-03-16,"Togo","",0,0,0,0,0,0,0.0357142857142857,0.0107142857142857
2020-03-17,"Togo","",0,0,0,0,0,0,0.0357142857142857,0.0107142857142857
2020-03-18,"Togo","",0,0,0,0,0,0,0.0357142857142857,0.0107142857142857
2020-03-19,"Togo","",0,0,0,0,0,0,0,0
2020-03-20,"Togo","",8,1.14285714285714,0,1.14285714285714,0,0,0,0
2020-03-21,"Togo","",7,2.14285714285714,0,1,0,0,0,0
2020-03-22,"Togo","",0,2.14285714285714,0,0,0,0,0,0
2020-03-23,"Togo","",2,2.42857142857143,0,0.285714285714286,0,0,0,0
2020-03-24,"Togo","",2,2.71428571428571,0,0.285714285714286,0,0,0,0
2020-03-25,"Togo","",3,3.14285714285714,0,0.428571428571428,0,0,0,0
2020-03-26,"Togo","",0,3.14285714285714,0,0,0,0,0.285714285714285,0.0857142857142855
2020-03-27,"Togo","",2,2.28571428571429,0.142857142857143,-0.857142857142857,0.142857142857143,0,0.535714285714285,0.160714285714286
2020-03-28,"Togo","",0,1.28571428571429,0.142857142857143,-1,0,0,0.535714285714285,0.160714285714286
2020-03-29,"Togo","",0,1.28571428571429,0.142857142857143,0,0,0,0.607142857142858,0.182142857142857
2020-03-30,"Togo","",5,1.71428571428571,0.142857142857143,0.428571428571428,0,0,0.678571428571427,0.203571428571428
2020-03-31,"Togo","",4,2,0.142857142857143,0.285714285714286,0,0,0.785714285714285,0.235714285714285
2020-04-01,"Togo","",2,1.85714285714286,0.285714285714286,-0.142857142857143,0.142857142857143,0,0.785714285714285,0.235714285714285
2020-04-02,"Togo","",3,2.28571428571429,0.285714285714286,0.428571428571428,0,0,0.571428571428573,0.171428571428572
2020-04-03,"Togo","",1,2.14285714285714,0.285714285714286,-0.142857142857143,0,0,0.321428571428573,0.0964285714285718
2020-04-04,"Togo","",1,2.28571428571429,0.285714285714286,0.142857142857143,0,0,0.321428571428573,0.0964285714285718
2020-04-05,"Togo","",3,2.71428571428571,0.285714285714286,0.428571428571429,0,0,0.428571428571427,0.128571428571428
2020-04-06,"Togo","",14,4,0.285714285714286,1.28571428571429,0,0,0.5,0.15
2020-04-07,"Togo","",7,4.42857142857143,0.285714285714286,0.428571428571429,0,0,0.464285714285715,0.139285714285715
2020-04-08,"Togo","",5,4.85714285714286,0.142857142857143,0.428571428571428,-0.142857142857143,0,0.571428571428573,0.171428571428572
2020-04-09,"Togo","",3,4.85714285714286,0.142857142857143,0,0,0,0.535714285714285,0.160714285714286
2020-04-10,"Togo","",3,5.14285714285714,0,0.285714285714286,-0.142857142857143,0,0.571428571428573,0.171428571428572
2020-04-11,"Togo","",0,5,0,-0.142857142857143,0,0,0.678571428571427,0.203571428571428
2020-04-12,"Togo","",0,4.57142857142857,0,-0.428571428571429,0,0,1,0.3
2020-04-13,"Togo","",1,2.71428571428571,0,-1.85714285714286,0,0,1.10714285714286,0.332142857142857
2020-04-14,"Togo","",0,1.71428571428571,0,-1,0,0,1.21428571428572,0.364285714285714
2020-04-15,"Togo","",4,1.57142857142857,0,-0.142857142857143,0,0,1.21428571428572,0.364285714285714
2020-04-16,"Togo","",0,1.14285714285714,0.285714285714286,-0.428571428571429,0.285714285714286,0,1.28571428571428,0.385714285714285
2020-04-17,"Togo","",2,1,0.285714285714286,-0.142857142857143,0,0,1.25,0.375
2020-04-18,"Togo","",1,1.14285714285714,0.285714285714286,0.142857142857143,0,0,1.14285714285714,0.342857142857143
2020-04-19,"Togo","",0,1.14285714285714,0.285714285714286,0,0,0,0.678571428571427,0.203571428571428
2020-04-20,"Togo","",0,1,0.428571428571429,-0.142857142857143,0.142857142857143,0,0.428571428571427,0.128571428571428
2020-04-21,"Togo","",2,1.28571428571429,0.428571428571429,0.285714285714286,0,0,0.392857142857143,0.117857142857143
2020-04-22,"Togo","",2,1,0.428571428571429,-0.285714285714286,0,0,0.285714285714285,0.0857142857142855
2020-04-23,"Togo","",0,1,0.142857142857143,0,-0.285714285714286,0,0.25,0.075
2020-04-24,"Togo","",2,1,0.142857142857143,0,0,0,0.285714285714285,0.0857142857142855
2020-04-25,"Togo","",6,1.71428571428571,0.142857142857143,0.714285714285714,0,0,0.285714285714285,0.0857142857142855
2020-04-26,"Togo","",2,2,0.142857142857143,0.285714285714286,0,0,0.25,0.075
2020-04-27,"Togo","",0,2,0,0,-0.142857142857143,0,0.321428571428573,0.0964285714285718
2020-04-28,"Togo","",1,1.85714285714286,0,-0.142857142857143,0,0,0.25,0.075
2020-04-29,"Togo","",10,3,0.142857142857143,1.14285714285714,0.142857142857143,0,0.25,0.075
2020-04-30,"Togo","",7,4,0.428571428571429,1,0.285714285714286,0,0.25,0.075
2020-05-01,"Togo","",7,4.71428571428571,0.428571428571429,0.714285714285714,0,0,0.428571428571427,0.128571428571428
2020-05-02,"Togo","",0,3.85714285714286,0.428571428571429,-0.857142857142857,0,0,0.5,0.15
2020-05-03,"Togo","",1,3.71428571428571,0.428571428571429,-0.142857142857143,0,0,0.5,0.15
2020-05-04,"Togo","",2,4,0.428571428571429,0.285714285714286,0,0,0.464285714285715,0.139285714285715
2020-05-05,"Togo","",2,4.14285714285714,0.428571428571429,0.142857142857143,0,0,0.75,0.225
2020-05-06,"Togo","",0,2.71428571428571,0.285714285714286,-1.42857142857143,-0.142857142857143,0,1,0.3
2020-05-07,"Togo","",7,2.71428571428571,0,0,-0.285714285714286,0,1.17857142857143,0.353571428571428
2020-05-08,"Togo","",10,3.14285714285714,0.142857142857143,0.428571428571428,0.142857142857143,0,0.964285714285715,0.289285714285714
2020-05-09,"Togo","",8,4.28571428571429,0.142857142857143,1.14285714285714,0,0,0.928571428571427,0.278571428571428
2020-05-10,"Togo","",21,7.14285714285714,0.285714285714286,2.85714285714286,0.142857142857143,0,1,0.3
2020-05-11,"Togo","",7,7.85714285714286,0.285714285714286,0.714285714285714,0,0,1.03571428571428,0.310714285714285
2020-05-12,"Togo","",18,10.1428571428571,0.285714285714286,2.28571428571429,0,0,0.678571428571427,0.203571428571428
2020-05-13,"Togo","",20,13,0.285714285714286,2.85714285714286,0,0,0.678571428571427,0.203571428571428
2020-05-14,"Togo","",19,14.7142857142857,0.285714285714286,1.71428571428571,0,0,0.785714285714285,0.235714285714285
2020-05-15,"Togo","",25,16.8571428571429,0.142857142857143,2.14285714285714,-0.142857142857143,0,1.07142857142857,0.321428571428572
2020-05-16,"Togo","",35,20.7142857142857,0.142857142857143,3.85714285714286,0,0,1.78571428571428,0.535714285714285
2020-05-17,"Togo","",3,18.1428571428571,0,-2.57142857142857,-0.142857142857143,0,1.96428571428572,0.589285714285715
2020-05-18,"Togo","",29,21.2857142857143,0.142857142857143,3.14285714285714,0.142857142857143,0,2.53571428571427,0.760714285714282
2020-05-19,"Togo","",8,19.8571428571429,0.142857142857143,-1.42857142857143,0,0,3.25,0.975
2020-05-20,"Togo","",2,17.2857142857143,0.142857142857143,-2.57142857142857,0,0,3.67857142857142,1.10357142857143
2020-05-21,"Togo","",14,16.5714285714286,0.142857142857143,-0.714285714285712,0,0,4.21428571428573,1.26428571428572
2020-05-22,"Togo","",9,14.2857142857143,0.142857142857143,-2.28571428571429,0,0,5.17857142857143,1.55357142857143
2020-05-23,"Togo","",10,10.7142857142857,0.142857142857143,-3.57142857142857,0,0,4.53571428571427,1.36071428571428
2020-05-24,"Togo","",8,11.4285714285714,0.142857142857143,0.714285714285715,0,0,5.32142857142857,1.59642857142857
2020-05-25,"Togo","",5,8,0.142857142857143,-3.42857142857143,0,0,4.96428571428573,1.48928571428572
2020-05-26,"Togo","",5,7.57142857142857,0.142857142857143,-0.428571428571429,0,0,4.32142857142857,1.29642857142857
2020-05-27,"Togo","",4,7.85714285714286,0.142857142857143,0.285714285714286,0,0,4.14285714285715,1.24285714285715
2020-05-28,"Togo","",27,9.71428571428571,0.142857142857143,1.85714285714286,0,0,3.57142857142858,1.07142857142857
2020-05-29,"Togo","",6,9.28571428571429,0.142857142857143,-0.428571428571427,0,0,2.67857142857142,0.803571428571427
2020-05-30,"Togo","",5,8.57142857142857,0.142857142857143,-0.714285714285715,0,0,2.85714285714285,0.857142857142855
2020-05-31,"Togo","",9,8.71428571428571,0.142857142857143,0.142857142857142,0,0,2,0.6
2020-06-01,"Togo","",1,8.14285714285714,0,-0.571428571428571,-0.142857142857143,0,1.89285714285714,0.567857142857143
2020-06-02,"Togo","",2,7.71428571428571,0,-0.428571428571428,0,0,1.96428571428572,0.589285714285715
2020-06-03,"Togo","",7,8.14285714285714,0,0.428571428571428,0,0,2.42857142857143,0.728571428571428
2020-06-04,"Togo","",13,6.14285714285714,0,-2,0,0,2.32142857142857,0.696428571428572
2020-06-05,"Togo","",20,8.14285714285714,0,2,0,0,2.14285714285714,0.642857142857143
2020-06-06,"Togo","",2,7.71428571428571,0,-0.428571428571428,0,0,2.17857142857143,0.653571428571428
2020-06-07,"Togo","",8,7.57142857142857,0,-0.142857142857143,0,0,2.03571428571429,0.610714285714286
2020-06-08,"Togo","",2,7.71428571428571,0,0.142857142857143,0,0,1.92857142857143,0.578571428571428
2020-06-09,"Togo","",4,8,0,0.285714285714286,0,0,2.03571428571429,0.610714285714286
2020-06-10,"Togo","",21,10,0,2,0,0,1.53571428571428,0.460714285714285
2020-06-11,"Togo","",2,8.42857142857143,0,-1.57142857142857,0,0,2.03571428571429,0.610714285714286
2020-06-12,"Togo","",1,5.71428571428571,0,-2.71428571428571,0,0,1.92857142857143,0.578571428571428
2020-06-13,"Togo","",5,6.14285714285714,0,0.428571428571429,0,0,1.89285714285714,0.567857142857143
2020-06-14,"Togo","",0,5,0,-1.14285714285714,0,0,1.92857142857143,0.578571428571428
2020-06-15,"Togo","",1,4.85714285714286,0,-0.142857142857143,0,0,2,0.6
2020-06-16,"Togo","",6,5.14285714285714,0,0.285714285714286,0,0,2.5,0.75
2020-06-17,"Togo","",7,3.14285714285714,0,-2,0,0,2.10714285714286,0.632142857142857
2020-06-18,"Togo","",3,3.28571428571429,0,0.142857142857143,0,0,1.42857142857143,0.428571428571428
2020-06-19,"Togo","",8,4.28571428571429,0,1,0,0,1.53571428571428,0.460714285714285
2020-06-20,"Togo","",6,4.42857142857143,0,0.142857142857143,0,0,1.25,0.375
2020-06-21,"Togo","",8,5.57142857142857,0,1.14285714285714,0,0,1.21428571428572,0.364285714285714
2020-06-22,"Togo","",0,5.42857142857143,0,-0.142857142857142,0,0,1.28571428571428,0.385714285714285
2020-06-23,"Togo","",7,5.57142857142857,0,0.142857142857142,0,0,0.785714285714285,0.235714285714285
2020-06-24,"Togo","",7,5.57142857142857,0.142857142857143,0,0.142857142857143,0,0.821428571428573,0.246428571428572
2020-06-25,"Togo","",5,5.85714285714286,0.142857142857143,0.285714285714286,0,0,1.07142857142857,0.321428571428572
2020-06-26,"Togo","",3,5.14285714285714,0.142857142857143,-0.714285714285714,0,0,1.10714285714286,0.332142857142857
2020-06-27,"Togo","",24,7.71428571428571,0.142857142857143,2.57142857142857,0,0,1.39285714285714,0.417857142857143
2020-06-28,"Togo","",27,10.4285714285714,0.142857142857143,2.71428571428571,0,0,1.35714285714286,0.407142857142857
2020-06-29,"Togo","",1,10.5714285714286,0.142857142857143,0.142857142857142,0,0,1.39285714285714,0.417857142857143
2020-06-30,"Togo","",7,10.5714285714286,0.142857142857143,0,0,0,1.39285714285714,0.417857142857143
2020-07-01,"Togo","",11,11.1428571428571,0,0.571428571428571,-0.142857142857143,0,1.46428571428572,0.439285714285715
2020-07-02,"Togo","",6,11.2857142857143,0,0.142857142857144,0,0,1.28571428571428,0.385714285714285
2020-07-03,"Togo","",4,11.4285714285714,0,0.142857142857142,0,0,1.92857142857143,0.578571428571428
2020-07-04,"Togo","",5,8.71428571428571,0.142857142857143,-2.71428571428572,0.142857142857143,0,2.60714285714285,0.782142857142855
2020-07-05,"Togo","",4,5.42857142857143,0.142857142857143,-3.28571428571428,0,0,2.64285714285715,0.792857142857145
2020-07-06,"Togo","",0,5.28571428571429,0.142857142857143,-0.142857142857143,0,0,2.64285714285715,0.792857142857145
2020-07-07,"Togo","",9,5.57142857142857,0.142857142857143,0.285714285714286,0,0,2.78571428571427,0.835714285714282
2020-07-08,"Togo","",6,4.85714285714286,0.142857142857143,-0.714285714285714,0,0,2.82142857142858,0.846428571428573
2020-07-09,"Togo","",9,5.28571428571429,0.142857142857143,0.428571428571429,0,0,2.85714285714285,0.857142857142855
2020-07-10,"Togo","",6,5.57142857142857,0.142857142857143,0.285714285714286,0,0,2.17857142857143,0.653571428571428
2020-07-11,"Togo","",0,4.85714285714286,0,-0.714285714285714,-0.142857142857143,0,1.35714285714286,0.407142857142857
2020-07-12,"Togo","",10,5.71428571428571,0,0.857142857142858,0,0,1.32142857142857,0.396428571428572
2020-07-13,"Togo","",1,5.85714285714286,0,0.142857142857142,0,0,1.39285714285714,0.417857142857143
2020-07-14,"Togo","",10,6,0,0.142857142857143,0,0,1.21428571428572,0.364285714285714
2020-07-15,"Togo","",9,6.42857142857143,0,0.428571428571429,0,0,1.32142857142857,0.396428571428572
2020-07-16,"Togo","",9,6.42857142857143,0,0,0,0,1.39285714285714,0.417857142857143
2020-07-17,"Togo","",17,8,0,1.57142857142857,0,0,1.21428571428572,0.364285714285714
2020-07-18,"Togo","",8,9.14285714285714,0,1.14285714285714,0,0,1.42857142857143,0.428571428571428
2020-07-19,"Togo","",4,8.28571428571429,0,-0.857142857142856,0,0,1.46428571428572,0.439285714285715
2020-07-20,"Togo","",5,8.85714285714286,0,0.571428571428571,0,0,1.5,0.45
2020-07-21,"Togo","",7,8.42857142857143,0,-0.428571428571429,0,0,1.60714285714286,0.482142857142857
2020-07-22,"Togo","",16,9.42857142857143,0.142857142857143,1,0.142857142857143,0,1.60714285714286,0.482142857142857
2020-07-23,"Togo","",22,11.2857142857143,0.142857142857143,1.85714285714286,0,0,2,0.6
2020-07-24,"Togo","",11,10.4285714285714,0.285714285714286,-0.857142857142858,0.142857142857143,0,2.28571428571429,0.685714285714285
2020-07-25,"Togo","",14,11.2857142857143,0.285714285714286,0.857142857142858,0,0,2.07142857142857,0.621428571428572
2020-07-26,"Togo","",15,12.8571428571429,0.428571428571429,1.57142857142857,0.142857142857143,0,2.21428571428571,0.664285714285714
2020-07-27,"Togo","",6,13,0.428571428571429,0.142857142857142,0,0,2.10714285714286,0.632142857142857
2020-07-28,"Togo","",22,15.1428571428571,0.428571428571429,2.14285714285714,0,0,2.35714285714286,0.707142857142857
2020-07-29,"Togo","",0,12.8571428571429,0.285714285714286,-2.28571428571428,-0.142857142857143,0,2.82142857142858,0.846428571428573
2020-07-30,"Togo","",12,11.4285714285714,0.285714285714286,-1.42857142857143,0,0,2.60714285714285,0.782142857142855
2020-07-31,"Togo","",33,14.5714285714286,0.285714285714286,3.14285714285714,0,0,2.82142857142858,0.846428571428573
2020-08-01,"Togo","",17,15,0.285714285714286,0.428571428571429,0,0,3.21428571428573,0.964285714285718
2020-08-02,"Togo","",3,13.2857142857143,0.142857142857143,-1.71428571428571,-0.142857142857143,0,3.25,0.975
2020-08-03,"Togo","",15,14.5714285714286,0.142857142857143,1.28571428571428,0,0,3.78571428571427,1.13571428571428
2020-08-04,"Togo","",12,13.1428571428571,0.142857142857143,-1.42857142857143,0,0,3.21428571428573,0.964285714285718
2020-08-05,"Togo","",13,15,0.428571428571429,1.85714285714286,0.285714285714286,0,2.85714285714285,0.857142857142855
2020-08-06,"Togo","",11,14.8571428571429,0.571428571428571,-0.142857142857142,0.142857142857143,0,3.64285714285715,1.09285714285714
2020-08-07,"Togo","",16,12.4285714285714,0.428571428571429,-2.42857142857143,-0.142857142857143,0,3.75,1.125
2020-08-08,"Togo","",18,12.5714285714286,0.571428571428571,0.142857142857142,0.142857142857143,0,3.32142857142858,0.996428571428573
2020-08-09,"Togo","",14,14.1428571428571,0.571428571428571,1.57142857142857,0,0,3.64285714285715,1.09285714285714
2020-08-10,"Togo","",7,13,0.857142857142857,-1.14285714285714,0.285714285714286,0,3.28571428571427,0.985714285714282
2020-08-11,"Togo","",3,11.7142857142857,1,-1.28571428571429,0.142857142857143,0,3.75,1.125
2020-08-12,"Togo","",22,13,0.714285714285714,1.28571428571429,-0.285714285714286,0,3.71428571428573,1.11428571428572
2020-08-13,"Togo","",12,13.1428571428571,0.571428571428571,0.142857142857142,-0.142857142857143,0,3.10714285714285,0.932142857142855
2020-08-14,"Togo","",20,13.7142857142857,0.571428571428571,0.571428571428571,0,0,3.14285714285715,0.942857142857145
2020-08-15,"Togo","",6,12,0.571428571428571,-1.71428571428571,0,0,3.53571428571427,1.06071428571428
2020-08-16,"Togo","",17,12.4285714285714,0.571428571428571,0.428571428571429,0,0,3.25,0.975
2020-08-17,"Togo","",7,12.4285714285714,0.285714285714286,0,-0.285714285714286,0,2.92857142857142,0.878571428571427
2020-08-18,"Togo","",19,14.7142857142857,0.142857142857143,2.28571428571428,-0.142857142857143,0,3.25,0.975
2020-08-19,"Togo","",17,14,0.142857142857143,-0.714285714285714,0,0,3.28571428571427,0.985714285714282
2020-08-20,"Togo","",22,15.4285714285714,0.142857142857143,1.42857142857143,0,0,3.42857142857142,1.02857142857143
2020-08-21,"Togo","",27,16.4285714285714,0.142857142857143,0.999999999999998,0,0,3,0.9
2020-08-22,"Togo","",36,20.7142857142857,0,4.28571428571429,-0.142857142857143,0,3.10714285714285,0.932142857142855
2020-08-23,"Togo","",2,18.5714285714286,0,-2.14285714285714,0,0,3.10714285714285,0.932142857142855
2020-08-24,"Togo","",18,20.1428571428571,0,1.57142857142857,0,0,3.67857142857142,1.10357142857143
2020-08-25,"Togo","",14,19.4285714285714,0,-0.714285714285715,0,0,3.5,1.05
2020-08-26,"Togo","",17,19.4285714285714,0,0,0,0,3.85714285714285,1.15714285714286
2020-08-27,"Togo","",0,16.2857142857143,0,-3.14285714285714,0,0,4.10714285714285,1.23214285714285
2020-08-28,"Togo","",39,18,0,1.71428571428572,0,0,5.17857142857143,1.55357142857143
2020-08-29,"Togo","",25,16.4285714285714,0,-1.57142857142857,0,0,4.64285714285715,1.39285714285715
2020-08-30,"Togo","",6,17,0,0.571428571428573,0,0,5.03571428571427,1.51071428571428
2020-08-31,"Togo","",4,15,0.142857142857143,-2,0.142857142857143,0,4.85714285714285,1.45714285714285
2020-09-01,"Togo","",16,15.2857142857143,0.142857142857143,0.285714285714286,0,0,4.85714285714285,1.45714285714285
2020-09-02,"Togo","",18,15.4285714285714,0.428571428571429,0.142857142857142,0.285714285714286,0,4.07142857142857,1.22142857142857
2020-09-03,"Togo","",9,16.7142857142857,0.571428571428571,1.28571428571429,0.142857142857143,0,4.5,1.35
2020-09-04,"Togo","",14,13.1428571428571,0.571428571428571,-3.57142857142857,0,0,4.10714285714285,1.23214285714285
2020-09-05,"Togo","",20,12.4285714285714,0.714285714285714,-0.714285714285714,0.142857142857143,0,4.25,1.275
2020-09-06,"Togo","",11,13.1428571428571,0.714285714285714,0.714285714285714,0,0,3.75,1.125
2020-09-07,"Togo","",5,13.2857142857143,0.714285714285714,0.142857142857144,0,0,3.82142857142858,1.14642857142857
2020-09-08,"Togo","",20,13.8571428571429,0.857142857142857,0.571428571428571,0.142857142857143,0,3.85714285714285,1.15714285714286
2020-09-09,"Togo","",15,13.4285714285714,0.857142857142857,-0.428571428571429,0,0,4.17857142857143,1.25357142857143
2020-09-10,"Togo","",9,13.4285714285714,0.857142857142857,0,0,0,3.28571428571427,0.985714285714282
2020-09-11,"Togo","",11,13,0.857142857142857,-0.428571428571429,0,0,3.10714285714285,0.932142857142855
2020-09-12,"Togo","",7,11.1428571428571,0.714285714285714,-1.85714285714286,-0.142857142857143,0,3.28571428571427,0.985714285714282
2020-09-13,"Togo","",17,12,0.714285714285714,0.857142857142858,0,0,3.32142857142858,0.996428571428573
2020-09-14,"Togo","",6,12.1428571428571,1,0.142857142857142,0.285714285714286,0,3.46428571428573,1.03928571428572
2020-09-15,"Togo","",17,11.7142857142857,0.857142857142857,-0.428571428571429,-0.142857142857143,0,3.35714285714285,1.00714285714285
2020-09-16,"Togo","",13,11.4285714285714,0.571428571428571,-0.285714285714285,-0.285714285714286,0,3.35714285714285,1.00714285714285
2020-09-17,"Togo","",10,11.5714285714286,0.571428571428571,0.142857142857142,0,0,3.25,0.975
2020-09-18,"Togo","",22,13.1428571428571,0.571428571428571,1.57142857142857,0,0,2.78571428571427,0.835714285714282
2020-09-19,"Togo","",19,14.8571428571429,0.571428571428571,1.71428571428572,0,0,3,0.9
2020-09-20,"Togo","",7,13.4285714285714,0.571428571428571,-1.42857142857143,0,0,3.03571428571427,0.910714285714282
2020-09-21,"Togo","",3,13,0.142857142857143,-0.428571428571429,-0.428571428571429,0,2.92857142857142,0.878571428571427
2020-09-22,"Togo","",14,12.5714285714286,0.142857142857143,-0.428571428571429,0,0,2.85714285714285,0.857142857142855
2020-09-23,"Togo","",18,13.2857142857143,0.142857142857143,0.714285714285715,0,0,2.89285714285715,0.867857142857145
2020-09-24,"Togo","",6,12.7142857142857,0.428571428571429,-0.571428571428573,0.285714285714286,0,3.28571428571427,0.985714285714282
2020-09-25,"Togo","",15,11.7142857142857,0.428571428571429,-1,0,0,3.71428571428573,1.11428571428572
2020-09-26,"Togo","",14,11,0.714285714285714,-0.714285714285714,0.285714285714286,0,3.35714285714285,1.00714285714285
2020-09-27,"Togo","",7,11,0.714285714285714,0,0,0,3.25,0.975
2020-09-28,"Togo","",6,11.4285714285714,0.857142857142857,0.428571428571429,0.142857142857143,0,3.14285714285715,0.942857142857145
2020-09-29,"Togo","",10,10.8571428571429,1,-0.571428571428571,0.142857142857143,0,3.32142857142858,0.996428571428573
2020-09-30,"Togo","",25,11.8571428571429,1,1,0,0,3.17857142857142,0.953571428571427
2020-10-01,"Togo","",25,14.5714285714286,0.571428571428571,2.71428571428571,-0.428571428571429,0,2.92857142857142,0.878571428571427
2020-10-02,"Togo","",9,13.7142857142857,0.571428571428571,-0.857142857142858,0,0,2.75,0.825
2020-10-03,"Togo","",22,14.8571428571429,0.285714285714286,1.14285714285714,-0.285714285714286,0,2.75,0.825
2020-10-04,"Togo","",14,15.8571428571429,0.285714285714286,1,0,0,2.85714285714285,0.857142857142855
2020-10-05,"Togo","",10,16.4285714285714,0.142857142857143,0.571428571428569,-0.142857142857143,0,2.71428571428573,0.814285714285717
2020-10-06,"Togo","",17,17.4285714285714,0.142857142857143,1,0,0,2.96428571428573,0.889285714285717
2020-10-07,"Togo","",17,16.2857142857143,0.142857142857143,-1.14285714285714,0,0,3.64285714285715,1.09285714285714
2020-10-08,"Togo","",9,14,0.142857142857143,-2.28571428571428,0,0,3.42857142857142,1.02857142857143
