"Date","CountryName","RegionName","cases","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","isSpecialty","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-06-14,"Mexico","",4147,4247.71428571429,491.714285714286,94.7142857142853,11.5714285714286,0,952.392857142857,285.717857142857
2020-06-15,"Mexico","",3427,4308.85714285714,503.857142857143,61.1428571428578,12.1428571428571,0,963.392857142857,289.017857142857
2020-06-16,"Mexico","",4599,4366,523,57.1428571428569,19.1428571428572,0,998.071428571428,299.421428571428
2020-06-17,"Mexico","",4930,4372.71428571429,531.857142857143,6.71428571428532,8.85714285714289,0,1010.5,303.15
2020-06-18,"Mexico","",5662,4497.28571428571,543.285714285714,124.571428571429,11.4285714285714,0,1041.78571428571,312.535714285714
2020-06-19,"Mexico","",5030,4469.85714285714,563.714285714286,-27.4285714285716,20.4285714285713,0,1038.25,311.475
2020-06-20,"Mexico","",4717,4644.57142857143,558.428571428571,174.714285714285,-5.28571428571422,0,1061.92857142857,318.578571428572
2020-06-21,"Mexico","",5343,4815.42857142857,669.142857142857,170.857142857143,110.714285714286,0,1077.21428571429,323.164285714286
2020-06-22,"Mexico","",4577,4979.71428571429,714.857142857143,164.285714285714,45.7142857142858,0,1091.5,327.45
2020-06-23,"Mexico","",6288,5221,723.857142857143,241.285714285715,9,0,1093.17857142857,327.953571428572
2020-06-24,"Mexico","",5437,5293.42857142857,749.142857142857,72.4285714285716,25.2857142857142,0,1124.32142857143,337.296428571428
2020-06-25,"Mexico","",6104,5356.57142857143,759,63.1428571428569,9.85714285714289,0,1117.46428571429,335.239285714286
2020-06-26,"Mexico","",5441,5415.28571428571,769.285714285714,58.7142857142862,10.2857142857143,0,1161.14285714286,348.342857142857
2020-06-27,"Mexico","",4410,5371.42857142857,800,-43.8571428571431,30.7142857142857,0,1203.85714285714,361.157142857143
2020-06-28,"Mexico","",4050,5186.71428571429,689,-184.714285714286,-111,0,1244.92857142857,373.478571428572
2020-06-29,"Mexico","",3805,5076.42857142857,648.142857142857,-110.285714285714,-40.8571428571429,0,1305.25,391.575
2020-06-30,"Mexico","",5432,4954.14285714286,627.428571428571,-122.285714285715,-20.7142857142857,0,1323.35714285714,397.007142857143
2020-07-01,"Mexico","",5681,4989,598,34.8571428571431,-29.4285714285714,0,1339.14285714286,401.742857142857
2020-07-02,"Mexico","",6741,5080,589.857142857143,91,-8.14285714285711,0,1353.82142857143,406.146428571428
2020-07-03,"Mexico","",6740,5265.57142857143,580.571428571429,185.571428571428,-9.28571428571433,0,1342.85714285714,402.857142857143
2020-07-04,"Mexico","",6914,5623.28571428571,569.285714285714,357.714285714286,-11.2857142857142,0,1296.67857142857,389.003571428572
2020-07-05,"Mexico","",4683,5713.71428571429,570.142857142857,90.4285714285706,0.857142857142776,0,1269.10714285714,380.732142857143
2020-07-06,"Mexico","",4902,5870.42857142857,571.142857142857,156.714285714286,1,0,1238.53571428571,371.560714285714
2020-07-07,"Mexico","",6258,5988.42857142857,606.428571428571,118,35.2857142857143,0,1247.25,374.175
2020-07-08,"Mexico","",6995,6176.14285714286,612.285714285714,187.714285714285,5.85714285714289,0,1270,381
2020-07-09,"Mexico","",7280,6253.14285714286,619.571428571429,77,7.28571428571422,0,1316.39285714286,394.917857142857
2020-07-10,"Mexico","",6891,6274.71428571429,621.142857142857,21.5714285714284,1.57142857142856,0,1405.82142857143,421.746428571428
2020-07-11,"Mexico","",6094,6157.57142857143,623.428571428571,-117.142857142857,2.28571428571433,0,1428.42857142857,428.528571428572
2020-07-12,"Mexico","",4482,6128.85714285714,623.857142857143,-28.7142857142853,0.428571428571445,0,1467.60714285714,440.282142857143
2020-07-13,"Mexico","",4685,6097.85714285714,624.571428571429,-31,0.714285714285666,0,1497.10714285714,449.132142857143
2020-07-14,"Mexico","",7051,6211.14285714286,616.142857142857,113.285714285714,-8.42857142857144,0,1544.03571428571,463.210714285714
2020-07-15,"Mexico","",6149,6090.28571428571,587.142857142857,-120.857142857142,-29,0,1563.28571428571,468.985714285714
2020-07-16,"Mexico","",6406,5965.42857142857,578.285714285714,-124.857142857143,-8.85714285714278,0,1568.67857142857,470.603571428572
2020-07-17,"Mexico","",7257,6017.71428571429,588.428571428571,52.2857142857138,10.1428571428571,0,1539.39285714286,461.817857142857
2020-07-18,"Mexico","",7615,6235,594,217.285714285715,5.57142857142856,0,1532.21428571429,459.664285714286
2020-07-19,"Mexico","",5311,6353.42857142857,596.857142857143,118.428571428572,2.85714285714289,0,1524.46428571429,457.339285714285
2020-07-20,"Mexico","",5172,6423,570.571428571429,69.5714285714284,-26.2857142857143,0,1552.78571428571,465.835714285714
2020-07-21,"Mexico","",6859,6395.57142857143,581.857142857143,-27.4285714285716,11.2857142857143,0,1522.57142857143,456.771428571428
2020-07-22,"Mexico","",6019,6377,612,-18.5714285714284,30.1428571428571,0,1491.35714285714,447.407142857143
2020-07-23,"Mexico","",8438,6667.28571428571,619.142857142857,290.285714285715,7.14285714285711,0,1504.42857142857,451.328571428572
2020-07-24,"Mexico","",7573,6712.42857142857,619.285714285714,45.1428571428569,0.142857142857224,0,1558.75,467.625
2020-07-25,"Mexico","",6751,6589,640.857142857143,-123.428571428572,21.5714285714286,0,1588.35714285714,476.507142857143
2020-07-26,"Mexico","",5480,6613.14285714286,642.285714285714,24.1428571428569,1.42857142857144,0,1605.75,481.725
2020-07-27,"Mexico","",4973,6584.71428571429,648.142857142857,-28.4285714285716,5.85714285714278,0,1598.89285714286,479.667857142857
2020-07-28,"Mexico","",7208,6634.57142857143,639.428571428571,49.8571428571431,-8.71428571428567,0,1594.25,478.275
2020-07-29,"Mexico","",5752,6596.42857142857,595.857142857143,-38.1428571428569,-43.5714285714286,0,1666.82142857143,500.046428571428
2020-07-30,"Mexico","",7730,6495.28571428571,584.571428571429,-101.142857142857,-11.2857142857143,0,1678.10714285714,503.432142857143
2020-07-31,"Mexico","",8458,6621.71428571429,577.571428571429,126.428571428571,-7,0,1647.25,494.175
2020-08-01,"Mexico","",9556,7022.42857142857,585.428571428571,400.714285714286,7.85714285714289,0,1653.28571428571,495.985714285714
2020-08-02,"Mexico","",4853,6932.85714285714,580.857142857143,-89.5714285714284,-4.57142857142856,0,1646.17857142857,493.853571428572
2020-08-03,"Mexico","",4767,6903.42857142857,570,-29.4285714285716,-10.8571428571429,0,1658.64285714286,497.592857142857
2020-08-04,"Mexico","",6148,6752,570.428571428571,-151.428571428572,0.428571428571445,0,1649.10714285714,494.732142857143
2020-08-05,"Mexico","",6139,6807.28571428571,619.571428571429,55.2857142857147,49.1428571428571,0,1623.82142857143,487.146428571428
2020-08-06,"Mexico","",6590,6644.42857142857,645.285714285714,-162.857142857143,25.7142857142858,0,1655.42857142857,496.628571428572
2020-08-07,"Mexico","",6717,6395.71428571429,660.428571428571,-248.714285714286,15.1428571428571,0,1755.60714285714,526.682142857143
2020-08-08,"Mexico","",6495,5958.42857142857,647.714285714286,-437.285714285714,-12.7142857142858,0,1733.21428571429,519.964285714286
2020-08-09,"Mexico","",4376,5890.28571428571,650.285714285714,-68.1428571428569,2.57142857142867,0,1725.85714285714,517.757142857143
2020-08-10,"Mexico","",5558,6003.28571428571,713,113,62.7142857142857,0,1688,506.4
2020-08-11,"Mexico","",6686,6080.14285714286,722.857142857143,76.8571428571422,9.85714285714289,0,1701.82142857143,510.546428571428
2020-08-12,"Mexico","",5858,6040,709.714285714286,-40.1428571428569,-13.1428571428572,0,1661.10714285714,498.332142857143
2020-08-13,"Mexico","",7371,6151.57142857143,682.285714285714,111.571428571428,-27.4285714285713,0,1598.92857142857,479.678571428572
2020-08-14,"Mexico","",5618,5994.57142857143,656.714285714286,-157,-25.5714285714287,0,1489.60714285714,446.882142857143
2020-08-15,"Mexico","",6345,5973.14285714286,648.142857142857,-21.4285714285716,-8.57142857142856,0,1472.57142857143,441.771428571428
2020-08-16,"Mexico","",4448,5983.42857142857,637,10.2857142857147,-11.1428571428571,0,1500.82142857143,450.246428571428
2020-08-17,"Mexico","",3571,5699.57142857143,574.285714285714,-283.857142857143,-62.7142857142857,0,1520.03571428571,456.010714285714
2020-08-18,"Mexico","",5506,5531,549.285714285714,-168.571428571428,-25,0,1510,453
2020-08-19,"Mexico","",5792,5521.57142857143,545,-9.42857142857156,-4.28571428571433,0,1537.89285714286,461.367857142857
2020-08-20,"Mexico","",6775,5436.42857142857,544.714285714286,-85.1428571428569,-0.285714285714334,0,1498.64285714286,449.592857142857
2020-08-21,"Mexico","",5928,5480.71428571429,528.857142857143,44.2857142857138,-15.8571428571428,0,1493.28571428571,447.985714285714
2020-08-22,"Mexico","",6482,5500.28571428571,530.142857142857,19.5714285714294,1.28571428571422,0,1495.85714285714,448.757142857143
2020-08-23,"Mexico","",3948,5428.85714285714,531.857142857143,-71.4285714285716,1.71428571428578,0,1424.89285714286,427.467857142857
2020-08-24,"Mexico","",3541,5424.57142857143,539.571428571429,-4.28571428571468,7.71428571428567,0,1382.75,414.825
2020-08-25,"Mexico","",4916,5340.28571428571,525.142857142857,-84.2857142857138,-14.4285714285714,0,1380.39285714286,414.117857142857
2020-08-26,"Mexico","",5267,5265.28571428571,513.571428571429,-75,-11.5714285714286,0,1359.10714285714,407.732142857143
2020-08-27,"Mexico","",6026,5158.28571428571,498.285714285714,-107,-15.2857142857143,0,1370.17857142857,411.053571428572
2020-08-28,"Mexico","",5824,5143.42857142857,505.142857142857,-14.8571428571431,6.85714285714289,0,1375.07142857143,412.521428571428
2020-08-29,"Mexico","",5974,5070.85714285714,509.285714285714,-72.5714285714284,4.14285714285711,0,1357.21428571429,407.164285714286
2020-08-30,"Mexico","",4129,5096.71428571429,525.428571428571,25.8571428571422,16.1428571428572,0,1356.14285714286,406.842857142857
2020-08-31,"Mexico","",3719,5122.14285714286,516.285714285714,25.4285714285716,-9.14285714285711,0,1335.07142857143,400.521428571428
2020-09-01,"Mexico","",6476,5345,541.571428571429,222.857142857143,25.2857142857142,0,1316.32142857143,394.896428571428
2020-09-02,"Mexico","",4921,5295.57142857143,534.285714285714,-49.4285714285716,-7.28571428571422,0,1289.57142857143,386.871428571428
2020-09-03,"Mexico","",5937,5282.85714285714,533.571428571429,-12.7142857142853,-0.714285714285779,0,1285.85714285714,385.757142857143
2020-09-04,"Mexico","",6196,5336,529.285714285714,53.1428571428569,-4.28571428571422,0,1267.71428571429,380.314285714286
2020-09-05,"Mexico","",6319,5385.28571428571,501,49.2857142857147,-28.2857142857143,0,1274.17857142857,382.253571428572
2020-09-06,"Mexico","",4614,5454.57142857143,485.714285714286,69.2857142857138,-15.2857142857143,0,1280.53571428571,384.160714285714
2020-09-07,"Mexico","",3486,5421.28571428571,481,-33.2857142857138,-4.71428571428572,0,1336.25,400.875
2020-09-08,"Mexico","",5351,5260.57142857143,463.285714285714,-160.714285714286,-17.7142857142857,0,1323.89285714286,397.167857142857
2020-09-09,"Mexico","",4461,5194.85714285714,461.857142857143,-65.7142857142853,-1.42857142857144,0,1320.71428571429,396.214285714285
2020-09-10,"Mexico","",5043,5067.14285714286,474.285714285714,-127.714285714286,12.4285714285714,0,1334,400.2
2020-09-11,"Mexico","",5935,5029.85714285714,476,-37.2857142857138,1.71428571428572,0,1346.32142857143,403.896428571428
2020-09-12,"Mexico","",5674,4937.71428571429,468.285714285714,-92.1428571428578,-7.71428571428572,0,1363.64285714286,409.092857142857
2020-09-13,"Mexico","",4408,4908.28571428571,466.142857142857,-29.4285714285706,-2.14285714285711,0,1355.32142857143,406.596428571428
2020-09-14,"Mexico","",3335,4886.71428571429,466.857142857143,-21.5714285714294,0.714285714285666,0,1315.14285714286,394.542857142857
