"Date","CountryName","RegionName","cases","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-02-10,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-02-11,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-02-12,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-02-13,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-02-14,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-02-15,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-02-16,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-02-17,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-02-18,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-02-19,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-02-20,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-02-21,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-02-22,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-02-23,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-02-24,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-02-25,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-02-26,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-02-27,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-02-28,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-02-29,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-03-01,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-03-02,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-03-03,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-03-04,"United Kingdom","Northern Ireland",0,0,0,0,NA,0,0
2020-03-05,"United Kingdom","Northern Ireland",2,0.285714285714286,0,0.285714285714286,NA,0,0
2020-03-06,"United Kingdom","Northern Ireland",2,0.571428571428571,0,0.285714285714286,NA,0,0
2020-03-07,"United Kingdom","Northern Ireland",5,1.28571428571429,0,0.714285714285714,NA,0,0
2020-03-08,"United Kingdom","Northern Ireland",3,1.71428571428571,0,0.428571428571428,NA,0,0
2020-03-09,"United Kingdom","Northern Ireland",3,2.14285714285714,0,0.428571428571429,NA,0,0
2020-03-10,"United Kingdom","Northern Ireland",5,2.85714285714286,0,0.714285714285714,NA,0,0
2020-03-11,"United Kingdom","Northern Ireland",11,4.42857142857143,0,1.57142857142857,NA,0.0714285714285715,0.0214285714285714
2020-03-12,"United Kingdom","Northern Ireland",4,4.71428571428571,0,0.285714285714286,NA,0.142857142857143,0.0428571428571428
2020-03-13,"United Kingdom","Northern Ireland",11,6,0,1.28571428571429,NA,0.321428571428573,0.0964285714285718
2020-03-14,"United Kingdom","Northern Ireland",10,6.71428571428571,0,0.714285714285714,NA,0.428571428571427,0.128571428571428
2020-03-15,"United Kingdom","Northern Ireland",2,6.57142857142857,0,-0.142857142857143,NA,0.535714285714285,0.160714285714286
2020-03-16,"United Kingdom","Northern Ireland",8,7.28571428571429,0,0.714285714285714,NA,0.714285714285715,0.214285714285714
2020-03-17,"United Kingdom","Northern Ireland",9,7.85714285714286,0,0.571428571428571,NA,1.10714285714286,0.332142857142857
2020-03-18,"United Kingdom","Northern Ireland",13,8.14285714285714,0,0.285714285714286,NA,1.17857142857143,0.353571428571428
2020-03-19,"United Kingdom","Northern Ireland",14,9.57142857142857,0,1.42857142857143,NA,1.5,0.45
2020-03-20,"United Kingdom","Northern Ireland",17,10.4285714285714,0,0.857142857142858,NA,1.67857142857143,0.503571428571428
2020-03-21,"United Kingdom","Northern Ireland",21,12,0,1.57142857142857,NA,1.64285714285714,0.492857142857143
2020-03-22,"United Kingdom","Northern Ireland",18,14.2857142857143,0,2.28571428571429,NA,1.82142857142857,0.546428571428572
2020-03-23,"United Kingdom","Northern Ireland",41,19,0,4.71428571428571,NA,1.96428571428572,0.589285714285715
2020-03-24,"United Kingdom","Northern Ireland",41,23.5714285714286,0,4.57142857142857,NA,2.03571428571429,0.610714285714286
2020-03-25,"United Kingdom","Northern Ireland",57,29.8571428571429,0,6.28571428571428,NA,2.39285714285714,0.717857142857143
2020-03-26,"United Kingdom","Northern Ireland",76,38.7142857142857,1.28571428571429,8.85714285714286,NA,2.60714285714285,0.782142857142855
2020-03-27,"United Kingdom","Northern Ireland",68,46,1.71428571428571,7.28571428571428,0.428571428571428,3,0.9
2020-03-28,"United Kingdom","Northern Ireland",76,53.8571428571429,1.85714285714286,7.85714285714285,0.142857142857143,3.57142857142858,1.07142857142857
2020-03-29,"United Kingdom","Northern Ireland",62,60.1428571428571,2.71428571428571,6.28571428571429,0.857142857142857,4.75,1.425
2020-03-30,"United Kingdom","Northern Ireland",84,66.2857142857143,2.71428571428571,6.14285714285715,0,5.89285714285715,1.76785714285715
2020-03-31,"United Kingdom","Northern Ireland",112,76.4285714285714,3.28571428571429,10.1428571428571,0.571428571428571,7.46428571428573,2.23928571428572
2020-04-01,"United Kingdom","Northern Ireland",103,83,3.28571428571429,6.57142857142857,0,9.67857142857143,2.90357142857143
2020-04-02,"United Kingdom","Northern Ireland",105,87.1428571428571,3.71428571428571,4.14285714285714,0.428571428571429,11.5,3.45
2020-04-03,"United Kingdom","Northern Ireland",103,92.1428571428571,5,5,1.28571428571429,13.4642857142857,4.03928571428572
2020-04-04,"United Kingdom","Northern Ireland",87,93.7142857142857,5.85714285714286,1.57142857142857,0.857142857142857,15.0357142857143,4.51071428571428
2020-04-05,"United Kingdom","Northern Ireland",60,93.4285714285714,6,-0.285714285714278,0.142857142857143,16.5714285714286,4.97142857142857
2020-04-06,"United Kingdom","Northern Ireland",106,96.5714285714286,6.85714285714286,3.14285714285714,0.857142857142857,19.1071428571429,5.73214285714285
2020-04-07,"United Kingdom","Northern Ireland",129,99,6.42857142857143,2.42857142857143,-0.428571428571428,20.75,6.225
2020-04-08,"United Kingdom","Northern Ireland",102,98.8571428571429,6.85714285714286,-0.142857142857139,0.428571428571428,21.7857142857143,6.53571428571428
2020-04-09,"United Kingdom","Northern Ireland",100,98.1428571428571,6.57142857142857,-0.714285714285722,-0.285714285714286,23.0357142857143,6.91071428571428
2020-04-10,"United Kingdom","Northern Ireland",94,96.8571428571429,6.28571428571429,-1.28571428571428,-0.285714285714286,23.4285714285714,7.02857142857143
2020-04-11,"United Kingdom","Northern Ireland",67,94,7.28571428571429,-2.85714285714286,1,23.3571428571429,7.00714285714286
2020-04-12,"United Kingdom","Northern Ireland",73,95.8571428571429,7.85714285714286,1.85714285714286,0.571428571428571,24.1428571428571,7.24285714285714
2020-04-13,"United Kingdom","Northern Ireland",107,96,7.71428571428571,0.142857142857139,-0.142857142857142,24.75,7.425
2020-04-14,"United Kingdom","Northern Ireland",95,91.1428571428571,8.71428571428571,-4.85714285714286,0.999999999999999,24.7142857142857,7.41428571428572
2020-04-15,"United Kingdom","Northern Ireland",133,95.5714285714286,8.85714285714286,4.42857142857143,0.142857142857144,24.5357142857143,7.36071428571428
2020-04-16,"United Kingdom","Northern Ireland",138,101,10.8571428571429,5.42857142857143,2,24.2142857142857,7.26428571428572
2020-04-17,"United Kingdom","Northern Ireland",155,109.714285714286,12,8.71428571428571,1.14285714285714,23.5,7.05
2020-04-18,"United Kingdom","Northern Ireland",85,112.285714285714,12.2857142857143,2.57142857142858,0.285714285714286,23.9642857142857,7.18928571428572
2020-04-19,"United Kingdom","Northern Ireland",41,107.714285714286,10.8571428571429,-4.57142857142858,-1.42857142857143,24,7.2
2020-04-20,"United Kingdom","Northern Ireland",112,108.428571428571,11.8571428571429,0.714285714285722,1,22.7857142857143,6.83571428571428
2020-04-21,"United Kingdom","Northern Ireland",131,113.571428571429,12.2857142857143,5.14285714285714,0.428571428571429,23.8928571428571,7.16785714285714
2020-04-22,"United Kingdom","Northern Ireland",96,108.285714285714,15.7142857142857,-5.28571428571428,3.42857142857143,25.25,7.575
2020-04-23,"United Kingdom","Northern Ireland",72,98.8571428571429,15,-9.42857142857143,-0.714285714285714,27.4285714285715,8.22857142857145
2020-04-24,"United Kingdom","Northern Ireland",83,88.5714285714286,14.5714285714286,-10.2857142857143,-0.428571428571429,28.0714285714285,8.42142857142855
2020-04-25,"United Kingdom","Northern Ireland",54,84.1428571428571,14.4285714285714,-4.42857142857143,-0.142857142857142,26.9285714285715,8.07857142857145
2020-04-26,"United Kingdom","Northern Ireland",45,84.7142857142857,15,0.571428571428569,0.571428571428571,27.1071428571428,8.13214285714282
2020-04-27,"United Kingdom","Northern Ireland",71,78.8571428571429,14.5714285714286,-5.85714285714285,-0.428571428571429,28.3928571428572,8.51785714285717
2020-04-28,"United Kingdom","Northern Ireland",74,70.7142857142857,15.5714285714286,-8.14285714285715,1,27.0714285714285,8.12142857142855
2020-04-29,"United Kingdom","Northern Ireland",91,70,12.5714285714286,-0.714285714285708,-3,24.7142857142857,7.41428571428572
2020-04-30,"United Kingdom","Northern Ireland",116,76.2857142857143,12,6.28571428571429,-0.571428571428571,22.1428571428571,6.64285714285715
2020-05-01,"United Kingdom","Northern Ireland",97,78.2857142857143,12.4285714285714,2,0.428571428571429,21.0357142857143,6.31071428571428
2020-05-02,"United Kingdom","Northern Ireland",90,83.4285714285714,11.7142857142857,5.14285714285714,-0.714285714285715,21.1785714285714,6.35357142857143
2020-05-03,"United Kingdom","Northern Ireland",54,84.7142857142857,11.7142857142857,1.28571428571428,0,19.7142857142857,5.91428571428572
2020-05-04,"United Kingdom","Northern Ireland",75,85.2857142857143,11.1428571428571,0.571428571428584,-0.571428571428571,17.6785714285714,5.30357142857143
2020-05-05,"United Kingdom","Northern Ireland",74,85.2857142857143,10.7142857142857,0,-0.428571428571429,17.5,5.25
2020-05-06,"United Kingdom","Northern Ireland",80,83.7142857142857,11.4285714285714,-1.57142857142858,0.714285714285715,19.0714285714286,5.72142857142857
2020-05-07,"United Kingdom","Northern Ireland",97,81,10.7142857142857,-2.71428571428571,-0.714285714285715,19.5714285714286,5.87142857142857
2020-05-08,"United Kingdom","Northern Ireland",72,77.4285714285714,8.71428571428571,-3.57142857142857,-2,20.8571428571429,6.25714285714286
2020-05-09,"United Kingdom","Northern Ireland",54,72.2857142857143,7.71428571428571,-5.14285714285714,-0.999999999999999,21.1785714285714,6.35357142857143
2020-05-10,"United Kingdom","Northern Ireland",62,73.4285714285714,7.71428571428571,1.14285714285714,0,21.3214285714286,6.39642857142857
2020-05-11,"United Kingdom","Northern Ireland",75,73.4285714285714,7.28571428571429,0,-0.428571428571429,21.3214285714286,6.39642857142857
2020-05-12,"United Kingdom","Northern Ireland",93,76.1428571428571,6.14285714285714,2.71428571428571,-1.14285714285714,20.9285714285714,6.27857142857143
2020-05-13,"United Kingdom","Northern Ireland",75,75.4285714285714,4.42857142857143,-0.714285714285708,-1.71428571428571,20.25,6.075
2020-05-14,"United Kingdom","Northern Ireland",74,72.1428571428571,4.57142857142857,-3.28571428571429,0.142857142857142,19.3571428571429,5.80714285714286
2020-05-15,"United Kingdom","Northern Ireland",66,71.2857142857143,6.14285714285714,-0.857142857142847,1.57142857142857,18.0714285714286,5.42142857142857
2020-05-16,"United Kingdom","Northern Ireland",40,69.2857142857143,6.14285714285714,-2,0,18.3571428571429,5.50714285714286
2020-05-17,"United Kingdom","Northern Ireland",37,65.7142857142857,5.85714285714286,-3.57142857142858,-0.285714285714286,18.3571428571429,5.50714285714286
2020-05-18,"United Kingdom","Northern Ireland",62,63.8571428571429,6.28571428571429,-1.85714285714285,0.428571428571429,19.0357142857143,5.71071428571428
2020-05-19,"United Kingdom","Northern Ireland",73,61,6,-2.85714285714285,-0.285714285714286,18.8571428571429,5.65714285714285
2020-05-20,"United Kingdom","Northern Ireland",74,60.8571428571429,6.42857142857143,-0.142857142857146,0.428571428571429,18.0357142857143,5.41071428571428
2020-05-21,"United Kingdom","Northern Ireland",56,58.2857142857143,6.71428571428571,-2.57142857142857,0.285714285714286,17.8214285714286,5.34642857142857
2020-05-22,"United Kingdom","Northern Ireland",33,53.5714285714286,5,-4.71428571428572,-1.71428571428571,17.3214285714286,5.19642857142857
2020-05-23,"United Kingdom","Northern Ireland",54,55.5714285714286,4.57142857142857,2,-0.428571428571429,16.4285714285714,4.92857142857143
2020-05-24,"United Kingdom","Northern Ireland",30,54.5714285714286,4.28571428571429,-1,-0.285714285714286,15.9642857142857,4.78928571428572
2020-05-25,"United Kingdom","Northern Ireland",41,51.5714285714286,4.57142857142857,-3,0.285714285714286,15.25,4.575
2020-05-26,"United Kingdom","Northern Ireland",28,45.1428571428571,3.57142857142857,-6.42857142857142,-1,15.2142857142857,4.56428571428572
2020-05-27,"United Kingdom","Northern Ireland",33,39.2857142857143,3.14285714285714,-5.85714285714286,-0.428571428571429,14.5714285714286,4.37142857142857
2020-05-28,"United Kingdom","Northern Ireland",28,35.2857142857143,2.42857142857143,-4,-0.714285714285714,13.3928571428571,4.01785714285715
2020-05-29,"United Kingdom","Northern Ireland",20,33.4285714285714,2.42857142857143,-1.85714285714285,0,13.8928571428571,4.16785714285714
2020-05-30,"United Kingdom","Northern Ireland",13,27.5714285714286,2.42857142857143,-5.85714285714286,0,13.6428571428571,4.09285714285714
2020-05-31,"United Kingdom","Northern Ireland",26,27,2.42857142857143,-0.571428571428573,0,12.8928571428571,3.86785714285714
2020-06-01,"United Kingdom","Northern Ireland",24,24.5714285714286,1.42857142857143,-2.42857142857143,-1,11.2857142857143,3.38571428571428
2020-06-02,"United Kingdom","Northern Ireland",21,23.5714285714286,1.71428571428571,-1,0.285714285714286,9.82142857142857,2.94642857142857
2020-06-03,"United Kingdom","Northern Ireland",11,20.4285714285714,2.57142857142857,-3.14285714285715,0.857142857142857,8.82142857142857,2.64642857142857
2020-06-04,"United Kingdom","Northern Ireland",11,18,2.42857142857143,-2.42857142857143,-0.142857142857143,8.35714285714285,2.50714285714285
2020-06-05,"United Kingdom","Northern Ireland",24,18.5714285714286,2.14285714285714,0.571428571428573,-0.285714285714286,6.89285714285715,2.06785714285714
2020-06-06,"United Kingdom","Northern Ireland",8,17.8571428571429,2.14285714285714,-0.714285714285715,0,6.75,2.025
2020-06-07,"United Kingdom","Northern Ireland",5,14.8571428571429,2,-3,-0.142857142857143,6.14285714285715,1.84285714285714
2020-06-08,"United Kingdom","Northern Ireland",14,13.4285714285714,1.85714285714286,-1.42857142857143,-0.142857142857143,5.89285714285715,1.76785714285715
2020-06-09,"United Kingdom","Northern Ireland",11,12,1.57142857142857,-1.42857142857143,-0.285714285714286,5.10714285714285,1.53214285714285
2020-06-10,"United Kingdom","Northern Ireland",16,12.7142857142857,0.428571428571429,0.714285714285714,-1.14285714285714,4.5,1.35
2020-06-11,"United Kingdom","Northern Ireland",10,12.5714285714286,0.428571428571429,-0.142857142857142,0,4.64285714285715,1.39285714285715
2020-06-12,"United Kingdom","Northern Ireland",10,10.5714285714286,0.428571428571429,-2,0,4.46428571428573,1.33928571428572
2020-06-13,"United Kingdom","Northern Ireland",10,10.8571428571429,0.571428571428571,0.285714285714286,0.142857142857143,3.71428571428573,1.11428571428572
2020-06-14,"United Kingdom","Northern Ireland",8,11.2857142857143,0.571428571428571,0.428571428571429,0,3.35714285714285,1.00714285714285
2020-06-15,"United Kingdom","Northern Ireland",19,12,0.571428571428571,0.714285714285714,0,3,0.9
2020-06-16,"United Kingdom","Northern Ireland",11,12,0.714285714285714,0,0.142857142857143,3.17857142857142,0.953571428571427
2020-06-17,"United Kingdom","Northern Ireland",5,10.4285714285714,0.857142857142857,-1.57142857142857,0.142857142857143,3.14285714285715,0.942857142857145
2020-06-18,"United Kingdom","Northern Ireland",7,10,0.714285714285714,-0.428571428571429,-0.142857142857143,2.64285714285715,0.792857142857145
2020-06-19,"United Kingdom","Northern Ireland",12,10.2857142857143,0.714285714285714,0.285714285714286,0,2.71428571428573,0.814285714285717
2020-06-20,"United Kingdom","Northern Ireland",5,9.57142857142857,0.571428571428571,-0.714285714285715,-0.142857142857143,2.82142857142858,0.846428571428573
2020-06-21,"United Kingdom","Northern Ireland",3,8.85714285714286,0.571428571428571,-0.714285714285714,0,3,0.9
2020-06-22,"United Kingdom","Northern Ireland",4,6.71428571428571,0.571428571428571,-2.14285714285714,0,3,0.9
2020-06-23,"United Kingdom","Northern Ireland",8,6.28571428571429,0.571428571428571,-0.428571428571429,0,2.60714285714285,0.782142857142855
2020-06-24,"United Kingdom","Northern Ireland",4,6.14285714285714,0.571428571428571,-0.142857142857142,0,2.5,0.75
2020-06-25,"United Kingdom","Northern Ireland",5,5.85714285714286,0.571428571428571,-0.285714285714286,0,2.57142857142858,0.771428571428573
2020-06-26,"United Kingdom","Northern Ireland",3,4.57142857142857,0.571428571428571,-1.28571428571429,0,2.39285714285714,0.717857142857143
2020-06-27,"United Kingdom","Northern Ireland",4,4.42857142857143,0.571428571428571,-0.142857142857142,0,2.21428571428571,0.664285714285714
2020-06-28,"United Kingdom","Northern Ireland",5,4.71428571428571,0.714285714285714,0.285714285714286,0.142857142857143,1.67857142857143,0.503571428571428
2020-06-29,"United Kingdom","Northern Ireland",4,4.71428571428571,0.857142857142857,0,0.142857142857143,1.57142857142857,0.471428571428572
2020-06-30,"United Kingdom","Northern Ireland",2,3.85714285714286,0.714285714285714,-0.857142857142857,-0.142857142857143,1.53571428571428,0.460714285714285
2020-07-01,"United Kingdom","Northern Ireland",4,3.85714285714286,0.571428571428571,0,-0.142857142857143,1.46428571428572,0.439285714285715
2020-07-02,"United Kingdom","Northern Ireland",3,3.57142857142857,0.714285714285714,-0.285714285714286,0.142857142857143,1.14285714285714,0.342857142857143
2020-07-03,"United Kingdom","Northern Ireland",8,4.28571428571429,0.857142857142857,0.714285714285714,0.142857142857143,1.10714285714286,0.332142857142857
2020-07-04,"United Kingdom","Northern Ireland",1,3.85714285714286,0.714285714285714,-0.428571428571428,-0.142857142857143,1.17857142857143,0.353571428571428
2020-07-05,"United Kingdom","Northern Ireland",2,3.42857142857143,0.571428571428571,-0.428571428571429,-0.142857142857143,1.17857142857143,0.353571428571428
2020-07-06,"United Kingdom","Northern Ireland",8,4,0.428571428571429,0.571428571428572,-0.142857142857143,0.964285714285715,0.289285714285714
2020-07-07,"United Kingdom","Northern Ireland",5,4.42857142857143,0.428571428571429,0.428571428571429,0,0.964285714285715,0.289285714285714
2020-07-08,"United Kingdom","Northern Ireland",6,4.71428571428571,0.428571428571429,0.285714285714286,0,0.892857142857142,0.267857142857143
2020-07-09,"United Kingdom","Northern Ireland",5,5,0.285714285714286,0.285714285714286,-0.142857142857143,1.07142857142857,0.321428571428572
2020-07-10,"United Kingdom","Northern Ireland",4,4.42857142857143,0,-0.571428571428571,-0.285714285714286,0.964285714285715,0.289285714285714
2020-07-11,"United Kingdom","Northern Ireland",6,5.14285714285714,0,0.714285714285714,0,0.857142857142858,0.257142857142857
2020-07-12,"United Kingdom","Northern Ireland",4,5.42857142857143,0,0.285714285714286,0,1,0.3
2020-07-13,"United Kingdom","Northern Ireland",3,4.71428571428571,0.285714285714286,-0.714285714285714,0.285714285714286,1.10714285714286,0.332142857142857
2020-07-14,"United Kingdom","Northern Ireland",7,5,0.285714285714286,0.285714285714286,0,1.17857142857143,0.353571428571428
2020-07-15,"United Kingdom","Northern Ireland",15,6.28571428571429,0.285714285714286,1.28571428571429,0,1.25,0.375
2020-07-16,"United Kingdom","Northern Ireland",19,8.28571428571429,0.285714285714286,2,0,1.10714285714286,0.332142857142857
2020-07-17,"United Kingdom","Northern Ireland",8,8.85714285714286,0.285714285714286,0.571428571428571,0,1.28571428571428,0.385714285714285
2020-07-18,"United Kingdom","Northern Ireland",7,9,0.285714285714286,0.142857142857142,0,1.35714285714286,0.407142857142857
2020-07-19,"United Kingdom","Northern Ireland",3,8.85714285714286,0.285714285714286,-0.142857142857142,0,1.17857142857143,0.353571428571428
2020-07-20,"United Kingdom","Northern Ireland",3,8.85714285714286,0,0,-0.285714285714286,1.25,0.375
2020-07-21,"United Kingdom","Northern Ireland",12,9.57142857142857,0,0.714285714285714,0,1.57142857142857,0.471428571428572
2020-07-22,"United Kingdom","Northern Ireland",8,8.57142857142857,0,-1,0,2.07142857142857,0.621428571428572
2020-07-23,"United Kingdom","Northern Ireland",12,7.57142857142857,0,-1,0,2.21428571428571,0.664285714285714
2020-07-24,"United Kingdom","Northern Ireland",14,8.42857142857143,0,0.857142857142858,0,2.25,0.675
2020-07-25,"United Kingdom","Northern Ireland",4,8,0,-0.428571428571429,0,2.21428571428571,0.664285714285714
2020-07-26,"United Kingdom","Northern Ireland",1,7.71428571428571,0,-0.285714285714286,0,2.21428571428571,0.664285714285714
2020-07-27,"United Kingdom","Northern Ireland",12,9,0,1.28571428571429,0,2.39285714285714,0.717857142857143
2020-07-28,"United Kingdom","Northern Ireland",13,9.14285714285714,0,0.142857142857142,0,2.14285714285714,0.642857142857143
2020-07-29,"United Kingdom","Northern Ireland",11,9.57142857142857,0,0.428571428571429,0,1.89285714285714,0.567857142857143
2020-07-30,"United Kingdom","Northern Ireland",10,9.28571428571429,0,-0.285714285714285,0,2.10714285714286,0.632142857142857
2020-07-31,"United Kingdom","Northern Ireland",13,9.14285714285714,0,-0.142857142857144,0,2,0.6
2020-08-01,"United Kingdom","Northern Ireland",10,10,0,0.857142857142858,0,1.92857142857143,0.578571428571428
2020-08-02,"United Kingdom","Northern Ireland",9,11.1428571428571,0,1.14285714285714,0,2.25,0.675
2020-08-03,"United Kingdom","Northern Ireland",18,12,0,0.857142857142858,0,2.28571428571429,0.685714285714285
2020-08-04,"United Kingdom","Northern Ireland",18,12.7142857142857,0,0.714285714285714,0,2.39285714285714,0.717857142857143
2020-08-05,"United Kingdom","Northern Ireland",29,15.2857142857143,0,2.57142857142857,0,2.32142857142857,0.696428571428572
2020-08-06,"United Kingdom","Northern Ireland",18,16.4285714285714,0,1.14285714285714,0,2.28571428571429,0.685714285714285
2020-08-07,"United Kingdom","Northern Ireland",16,16.8571428571429,0,0.428571428571431,0,2.5,0.75
2020-08-08,"United Kingdom","Northern Ireland",28,19.4285714285714,0,2.57142857142857,0,2.78571428571427,0.835714285714282
2020-08-09,"United Kingdom","Northern Ireland",25,21.7142857142857,0,2.28571428571429,0,3,0.9
2020-08-10,"United Kingdom","Northern Ireland",44,25.4285714285714,0.142857142857143,3.71428571428571,0.142857142857143,3.17857142857142,0.953571428571427
2020-08-11,"United Kingdom","Northern Ireland",38,28.2857142857143,0.142857142857143,2.85714285714286,0,3.82142857142858,1.14642857142857
2020-08-12,"United Kingdom","Northern Ireland",40,29.8571428571429,0.142857142857143,1.57142857142857,0,4.10714285714285,1.23214285714285
2020-08-13,"United Kingdom","Northern Ireland",51,34.5714285714286,0.142857142857143,4.71428571428571,0,4.21428571428573,1.26428571428572
2020-08-14,"United Kingdom","Northern Ireland",57,40.4285714285714,0.285714285714286,5.85714285714286,0.142857142857143,4.85714285714285,1.45714285714285
2020-08-15,"United Kingdom","Northern Ireland",22,39.5714285714286,0.285714285714286,-0.857142857142861,0,5.42857142857143,1.62857142857143
2020-08-16,"United Kingdom","Northern Ireland",20,38.8571428571429,0.285714285714286,-0.714285714285715,0,6.35714285714285,1.90714285714285
2020-08-17,"United Kingdom","Northern Ireland",53,40.1428571428571,0.142857142857143,1.28571428571429,-0.142857142857143,7.07142857142857,2.12142857142857
2020-08-18,"United Kingdom","Northern Ireland",43,40.8571428571429,0.285714285714286,0.714285714285708,0.142857142857143,7.46428571428573,2.23928571428572
2020-08-19,"United Kingdom","Northern Ireland",41,41,0.285714285714286,0.142857142857146,0,8.64285714285715,2.59285714285714
2020-08-20,"United Kingdom","Northern Ireland",71,43.8571428571429,0.285714285714286,2.85714285714285,0,10.1071428571429,3.03214285714286
2020-08-21,"United Kingdom","Northern Ireland",80,47.1428571428571,0.142857142857143,3.28571428571429,-0.142857142857143,9.89285714285715,2.96785714285714
2020-08-22,"United Kingdom","Northern Ireland",42,50,0.142857142857143,2.85714285714285,0,9.71428571428572,2.91428571428572
2020-08-23,"United Kingdom","Northern Ireland",52,54.5714285714286,0.142857142857143,4.57142857142857,0,10.0357142857143,3.01071428571428
2020-08-24,"United Kingdom","Northern Ireland",45,53.4285714285714,0.142857142857143,-1.14285714285714,0,10.2142857142857,3.06428571428572
