"Date","CountryName","RegionName","cases","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-02-22,"United States","",0,0.285714285714286,0,0,0,0.0714285714285715,0.0214285714285714
2020-02-23,"United States","",0,0.285714285714286,0,0,0,0.0714285714285715,0.0214285714285714
2020-02-24,"United States","",0,0.285714285714286,0,0,0,0.0357142857142857,0.0107142857142857
2020-02-25,"United States","",0,0.285714285714286,0,0,0,0.0357142857142857,0.0107142857142857
2020-02-26,"United States","",0,0.285714285714286,0,0,0,0,0
2020-02-27,"United States","",1,0.428571428571429,0,0.142857142857143,0,0.0714285714285715,0.0214285714285714
2020-02-28,"United States","",0,0.142857142857143,0,-0.285714285714286,0,0.0714285714285715,0.0214285714285714
2020-02-29,"United States","",8,1.28571428571429,0.142857142857143,1.14285714285714,0.142857142857143,0.0714285714285715,0.0214285714285714
2020-03-01,"United States","",7,2.28571428571429,0.142857142857143,1,0,0.0714285714285715,0.0214285714285714
2020-03-02,"United States","",23,5.57142857142857,0.857142857142857,3.28571428571429,0.714285714285714,0.0714285714285715,0.0214285714285714
2020-03-03,"United States","",19,8.28571428571429,1,2.71428571428572,0.142857142857143,0.0714285714285715,0.0214285714285714
2020-03-04,"United States","",33,13,1.57142857142857,4.71428571428571,0.571428571428571,0.107142857142857,0.0321428571428572
2020-03-05,"United States","",77,23.8571428571429,1.71428571428571,10.8571428571429,0.142857142857143,0.0357142857142857,0.0107142857142857
2020-03-06,"United States","",53,31.4285714285714,2,7.57142857142857,0.285714285714286,0.321428571428573,0.0964285714285718
2020-03-07,"United States","",166,54,2.28571428571429,22.5714285714286,0.285714285714286,0.571428571428573,0.171428571428572
2020-03-08,"United States","",116,69.5714285714286,2.85714285714286,15.5714285714286,0.571428571428572,1.39285714285714,0.417857142857143
2020-03-09,"United States","",75,77,2.28571428571429,7.42857142857143,-0.571428571428572,2.07142857142857,0.621428571428572
2020-03-10,"United States","",188,101.142857142857,3,24.1428571428571,0.714285714285714,3.25,0.975
2020-03-11,"United States","",365,148.571428571429,3.14285714285714,47.4285714285714,0.142857142857143,5.96428571428573,1.78928571428572
2020-03-12,"United States","",439,200.285714285714,4.42857142857143,51.7142857142857,1.28571428571429,7.85714285714285,2.35714285714285
2020-03-13,"United States","",633,283.142857142857,5.28571428571429,82.8571428571429,0.857142857142857,13.5,4.05
2020-03-14,"United States","",759,367.857142857143,5.85714285714286,84.7142857142857,0.571428571428571,17.3928571428571,5.21785714285714
2020-03-15,"United States","",234,384.714285714286,7,16.8571428571429,1.14285714285714,19.25,5.775
2020-03-16,"United States","",1467,583.571428571429,10.7142857142857,198.857142857143,3.71428571428571,25.2857142857142,7.58571428571427
2020-03-17,"United States","",1833,818.571428571429,15,235,4.28571428571429,37.1428571428573,11.1428571428572
2020-03-18,"United States","",2657,1146,22.7142857142857,327.428571428571,7.71428571428572,50.0714285714285,15.0214285714285
2020-03-19,"United States","",4494,1725.28571428571,31.5714285714286,579.285714285714,8.85714285714286,70.7857142857142,21.2357142857143
2020-03-20,"United States","",6367,2544.42857142857,45.1428571428571,819.142857142857,13.5714285714286,91.9642857142858,27.5892857142857
2020-03-21,"United States","",5995,3292.42857142857,58.2857142857143,748,13.1428571428571,96.1785714285715,28.8535714285714
2020-03-22,"United States","",8830,4520.42857142857,72.2857142857143,1228,14,145.892857142857,43.7678571428572
2020-03-23,"United States","",11231,5915.28571428571,95.1428571428571,1394.85714285714,22.8571428571428,204.642857142857,61.3928571428572
2020-03-24,"United States","",10612,7169.42857142857,124.428571428571,1254.14285714286,29.2857142857143,286.5,85.95
2020-03-25,"United States","",12075,8514.85714285714,162.571428571429,1345.42857142857,38.1428571428572,431.321428571427,129.396428571428
2020-03-26,"United States","",17840,10421.4285714286,211.142857142857,1906.57142857143,48.5714285714286,636.107142857143,190.832142857143
2020-03-27,"United States","",18680,12180.4285714286,270.857142857143,1759,59.7142857142857,823.107142857143,246.932142857143
2020-03-28,"United States","",19607,14125,347.428571428571,1944.57142857143,76.5714285714286,1130.10714285714,339.032142857143
2020-03-29,"United States","",18879,15560.5714285714,416.285714285714,1435.57142857143,68.8571428571428,1478.82142857143,443.646428571428
2020-03-30,"United States","",22082,17110.7142857143,489.142857142857,1550.14285714286,72.8571428571429,1792.35714285714,537.707142857143
2020-03-31,"United States","",26316,19354.1428571429,610.571428571429,2243.42857142857,121.428571428571,2128.71428571428,638.614285714285
2020-04-01,"United States","",25883,21326.7142857143,743.571428571429,1972.57142857143,133,2605.35714285715,781.607142857145
2020-04-02,"United States","",30387,23119.1428571429,898.428571428571,1792.42857142857,154.857142857143,3045.10714285715,913.532142857145
2020-04-03,"United States","",31970,25017.7142857143,1024.71428571429,1898.57142857143,126.285714285714,3531.25,1059.375
2020-04-04,"United States","",33015,26933.1428571429,1154.85714285714,1915.42857142857,130.142857142857,3890.14285714285,1167.04285714285
2020-04-05,"United States","",28197,28264.2857142857,1296,1331.14285714286,141.142857142857,4277.67857142858,1283.30357142857
2020-04-06,"United States","",30173,29420.1428571429,1447.28571428571,1155.85714285714,151.285714285714,4838.53571428572,1451.56071428572
2020-04-07,"United States","",31410,30147.8571428571,1659.57142857143,727.714285714283,212.285714285714,5331.67857142858,1599.50357142857
2020-04-08,"United States","",32195,31049.5714285714,1786,901.714285714286,126.428571428571,5779.78571428572,1733.93571428572
2020-04-09,"United States","",34582,31648.8571428571,1887.57142857143,599.285714285714,101.571428571429,6254.42857142858,1876.32857142857
2020-04-10,"United States","",33485,31865.2857142857,2003.57142857143,216.428571428572,116,6733.28571428572,2019.98571428572
2020-04-11,"United States","",29308,31335.7142857143,2087.85714285714,-529.571428571428,84.285714285714,7066.07142857142,2119.82142857143
2020-04-12,"United States","",26927,31154.2857142857,2121.85714285714,-181.428571428572,34,7355.03571428572,2206.51071428572
2020-04-13,"United States","",25809,30530.8571428571,2150.57142857143,-623.428571428572,28.7142857142858,7536.96428571428,2261.08928571428
2020-04-14,"United States","",28564,30124.2857142857,2132,-406.571428571428,-18.5714285714284,7762.39285714285,2328.71785714285
2020-04-15,"United States","",30165,29834.2857142857,2196.85714285714,-290,64.8571428571427,7912.21428571428,2373.66428571428
2020-04-16,"United States","",31401,29379.8571428571,2190.28571428571,-454.428571428572,-6.57142857142844,7966.32142857142,2389.89642857143
2020-04-17,"United States","",32669,29263.2857142857,2171.57142857143,-116.571428571428,-18.7142857142858,7833.92857142858,2350.17857142857
2020-04-18,"United States","",27927,29066,2148.42857142857,-197.285714285714,-23.1428571428569,7788.57142857142,2336.57142857143
2020-04-19,"United States","",25689,28889.1428571429,2165.28571428571,-176.857142857141,16.8571428571427,7632.71428571428,2289.81428571428
2020-04-20,"United States","",28420,29262.1428571429,2199.57142857143,373,34.2857142857142,7531.07142857142,2259.32142857143
2020-04-21,"United States","",26060,28904.4285714286,2212.71428571429,-357.714285714286,13.1428571428573,7458.57142857142,2237.57142857143
2020-04-22,"United States","",29314,28782.8571428571,2188.57142857143,-121.571428571431,-24.1428571428573,7344.96428571428,2203.48928571428
2020-04-23,"United States","",33184,29037.5714285714,2230.42857142857,254.714285714286,41.8571428571431,7315.82142857142,2194.74642857143
2020-04-24,"United States","",33751,29192.1428571429,2241.28571428571,154.571428571431,10.8571428571427,7266.5,2179.95
2020-04-25,"United States","",31572,29712.8571428571,2202.85714285714,520.714285714283,-38.4285714285716,7222.28571428572,2166.68571428572
2020-04-26,"United States","",26844,29877.8571428571,2118.28571428571,165,-84.5714285714284,7315.53571428572,2194.66071428572
2020-04-27,"United States","",23187,29130.2857142857,2013.28571428571,-747.571428571428,-105,7226.10714285715,2167.83214285714
2020-04-28,"United States","",24661,28930.4285714286,1968.28571428571,-199.857142857141,-45,7195.71428571428,2158.71428571428
2020-04-29,"United States","",27811,28715.7142857143,1981.42857142857,-214.714285714286,13.1428571428571,7259.39285714285,2177.81785714285
2020-04-30,"United States","",29487,28187.5714285714,1975.28571428571,-528.142857142859,-6.14285714285711,7298.03571428572,2189.41071428572
2020-05-01,"United States","",34240,28257.4285714286,1935.42857142857,69.8571428571449,-39.8571428571429,7428.21428571428,2228.46428571428
2020-05-02,"United States","",27764,27713.4285714286,1933.57142857143,-544,-1.85714285714266,7469.46428571428,2240.83928571428
2020-05-03,"United States","",24457,27372.4285714286,1901.14285714286,-341,-32.4285714285716,7282.57142857142,2184.77142857143
2020-05-04,"United States","",23382,27400.2857142857,1881.28571428571,27.8571428571413,-19.8571428571429,7232.60714285715,2169.78214285715
2020-05-05,"United States","",24510,27378.7142857143,1890,-21.5714285714275,8.71428571428578,7178.92857142858,2153.67857142857
2020-05-06,"United States","",25089,26989.8571428571,1865.71428571429,-388.857142857145,-24.2857142857142,7046.89285714285,2114.06785714285
2020-05-07,"United States","",27736,26739.7142857143,1795.85714285714,-250.142857142855,-69.8571428571429,7064.35714285715,2119.30714285715
2020-05-08,"United States","",26749,25669.5714285714,1776.14285714286,-1070.14285714286,-19.7142857142858,6928.35714285715,2078.50714285715
2020-05-09,"United States","",24948,25267.2857142857,1753.71428571429,-402.285714285714,-22.4285714285713,6843.10714285715,2052.93214285715
2020-05-10,"United States","",18871,24469.2857142857,1724.28571428571,-798,-29.4285714285716,6850.07142857142,2055.02142857143
2020-05-11,"United States","",19427,23904.2857142857,1677.85714285714,-565,-46.4285714285713,6844.67857142858,2053.40357142857
2020-05-12,"United States","",22725,23649.2857142857,1582.28571428571,-255,-95.5714285714287,6747.46428571428,2024.23928571428
2020-05-13,"United States","",20963,23059.8571428571,1495.42857142857,-589.428571428572,-86.8571428571429,6684.92857142858,2005.47857142857
2020-05-14,"United States","",27158,22977.2857142857,1475.42857142857,-82.5714285714275,-20,6417.39285714285,1925.21785714285
2020-05-15,"United States","",25255,22763.8571428571,1464.57142857143,-213.428571428572,-10.8571428571427,6316.82142857142,1895.04642857143
2020-05-16,"United States","",24016,22630.7142857143,1426.85714285714,-133.142857142855,-37.7142857142858,6117.32142857142,1835.19642857143
2020-05-17,"United States","",18315,22551.2857142857,1405.57142857143,-79.4285714285725,-21.2857142857142,5976.07142857142,1792.82142857143
2020-05-18,"United States","",21987,22917,1431.14285714286,365.714285714286,25.5714285714284,5912.32142857142,1773.69642857143
2020-05-19,"United States","",21055,22678.4285714286,1414.14285714286,-238.571428571428,-17,5764.96428571428,1729.48928571428
2020-05-20,"United States","",23062,22978.2857142857,1382,299.857142857141,-32.1428571428571,5744.32142857142,1723.29642857143
2020-05-21,"United States","",25865,22793.5714285714,1299.71428571429,-184.714285714286,-82.2857142857142,5690.96428571428,1707.28928571428
2020-05-22,"United States","",23311,22515.8571428571,1238.85714285714,-277.714285714286,-60.8571428571429,5657.67857142858,1697.30357142857
2020-05-23,"United States","",21103,22099.7142857143,1220.57142857143,-416.142857142855,-18.2857142857142,5637.82142857142,1691.34642857143
2020-05-24,"United States","",19946,22332.7142857143,1199.85714285714,233,-20.7142857142858,5729.25,1718.775
2020-05-25,"United States","",18347,21812.7142857143,1111.14285714286,-520,-88.7142857142858,5669.60714285715,1700.88214285715
2020-05-26,"United States","",19451,21583.5714285714,991.714285714286,-229.142857142859,-119.428571428571,5744.57142857142,1723.37142857143
2020-05-27,"United States","",18533,20936.5714285714,989.142857142857,-647,-2.57142857142856,5698.39285714285,1709.51785714285
2020-05-28,"United States","",22868,20508.4285714286,985,-428.142857142855,-4.14285714285711,5628.96428571428,1688.68928571428
2020-05-29,"United States","",24255,20643.2857142857,973.571428571429,134.857142857141,-11.4285714285714,5524.92857142858,1657.47857142857
2020-05-30,"United States","",23816,21030.8571428571,946.142857142857,387.571428571428,-27.4285714285714,5583.17857142858,1674.95357142857
2020-05-31,"United States","",19037,20901,957.571428571429,-129.857142857141,11.4285714285714,5453.17857142858,1635.95357142857
2020-06-01,"United States","",17190,20735.7142857143,989.714285714286,-165.285714285714,32.1428571428571,5395.89285714285,1618.76785714285
2020-06-02,"United States","",21486,21026.4285714286,1043.71428571429,290.714285714286,54.0000000000001,5234.14285714285,1570.24285714285
2020-06-03,"United States","",19927,21225.5714285714,971.571428571429,199.142857142855,-72.1428571428572,5127.10714285715,1538.13214285715
2020-06-04,"United States","",21383,21013.4285714286,948.285714285714,-212.142857142855,-23.2857142857142,5160.82142857142,1548.24642857143
2020-06-05,"United States","",25544,21197.5714285714,909.571428571429,184.142857142855,-38.7142857142858,5257.71428571428,1577.31428571428
2020-06-06,"United States","",21240,20829.5714285714,873.714285714286,-368,-35.8571428571429,5225.25,1567.575
2020-06-07,"United States","",17686,20636.5714285714,838.428571428571,-193,-35.2857142857142,5183.92857142858,1555.17857142857
2020-06-08,"United States","",17480,20678,799,41.4285714285725,-39.4285714285714,5256.60714285715,1576.98214285715
2020-06-09,"United States","",18300,20222.8571428571,781.857142857143,-455.142857142859,-17.1428571428571,5306.39285714285,1591.91785714285
2020-06-10,"United States","",21213,20406.5714285714,768.428571428571,183.714285714286,-13.4285714285714,5253.35714285715,1576.00714285715
2020-06-11,"United States","",22901,20623.4285714286,745,216.857142857145,-23.4285714285714,5299.39285714285,1589.81785714285
2020-06-12,"United States","",24888,20529.7142857143,734.428571428571,-93.7142857142862,-10.5714285714286,5207.39285714285,1562.21785714285
2020-06-13,"United States","",25184,21093.1428571429,744.285714285714,563.428571428572,9.85714285714289,5159.14285714285,1547.74285714285
2020-06-14,"United States","",19056,21288.8571428571,725,195.714285714283,-19.2857142857143,5169.5,1550.85
2020-06-15,"United States","",19504,21578,708,289.142857142859,-17,5055.71428571428,1516.71428571428
2020-06-16,"United States","",23577,22331.8571428571,693.857142857143,753.857142857141,-14.1428571428571,5101.64285714285,1530.49285714285
2020-06-17,"United States","",26652,23108.8571428571,671,777,-22.8571428571429,5155.85714285715,1546.75714285715
2020-06-18,"United States","",27874,23819.2857142857,648.571428571429,710.428571428572,-22.4285714285714,5132.42857142858,1539.72857142857
2020-06-19,"United States","",31189,24719.4285714286,625.857142857143,900.142857142859,-22.7142857142857,5273.28571428572,1581.98571428572
2020-06-20,"United States","",31744,25656.5714285714,602.142857142857,937.142857142855,-23.7142857142858,5322.21428571428,1596.66428571428
2020-06-21,"United States","",25711,26607.2857142857,599.428571428571,950.714285714286,-2.71428571428567,5394.5,1618.35
2020-06-22,"United States","",31006,28250.4285714286,599.714285714286,1643.14285714286,0.285714285714221,5582.96428571428,1674.88928571428
2020-06-23,"United States","",36172,30049.7142857143,602.714285714286,1799.28571428571,3,5777.21428571428,1733.16428571428
2020-06-24,"United States","",34441,31162.4285714286,605.142857142857,1112.71428571429,2.42857142857144,5954.82142857142,1786.44642857143
2020-06-25,"United States","",40352,32945,584,1782.57142857143,-21.1428571428571,6179.85714285715,1853.95714285715
2020-06-26,"United States","",45421,34978.1428571429,580,2033.14285714286,-4,6414.14285714285,1924.24285714285
2020-06-27,"United States","",41154,36322.4285714286,565.857142857143,1344.28571428572,-14.1428571428571,6651.82142857142,1995.54642857143
2020-06-28,"United States","",40562,38444,564.857142857143,2121.57142857143,-1,7062.60714285715,2118.78214285715
2020-06-29,"United States","",40120,39746,564.428571428571,1302,-0.428571428571445,7512.42857142858,2253.72857142857
2020-06-30,"United States","",46017,41152.4285714286,534.714285714286,1406.42857142857,-29.7142857142858,7790.60714285715,2337.18214285715
2020-07-01,"United States","",51590,43602.2857142857,525.285714285714,2449.85714285714,-9.42857142857133,8236.25,2470.875
2020-07-02,"United States","",55629,45784.7142857143,551.571428571429,2182.42857142857,26.2857142857142,8744.53571428572,2623.36071428572
2020-07-03,"United States","",51565,46662.4285714286,555.428571428571,877.71428571429,3.85714285714289,9080.60714285715,2724.18214285715
2020-07-04,"United States","",45722,47315,524.142857142857,652.571428571428,-31.2857142857143,9611,2883.3
2020-07-05,"United States","",49986,48661.2857142857,525.571428571429,1346.28571428572,1.42857142857144,9936.5,2980.95
2020-07-06,"United States","",43509,49145.4285714286,522.428571428571,484.142857142855,-3.14285714285711,10288.1071428572,3086.43214285715
2020-07-07,"United States","",60843,51263.4285714286,604,2118,81.5714285714286,10900.5714285714,3270.17142857143
2020-07-08,"United States","",59866,52445.7142857143,627.285714285714,1182.28571428571,23.2857142857143,11446.1785714286,3433.85357142857
2020-07-09,"United States","",62566,53436.7142857143,666,991,38.7142857142857,11665.6071428572,3499.68214285715
2020-07-10,"United States","",67826,55759.7142857143,688.142857142857,2323,22.1428571428571,11828.75,3548.625
2020-07-11,"United States","",60904,57928.5714285714,748.857142857143,2168.85714285714,60.7142857142858,12165.3214285714,3649.59642857143
2020-07-12,"United States","",58724,59176.8571428571,772,1248.28571428572,23.1428571428571,12286.3571428572,3685.90714285715
2020-07-13,"United States","",58238,61281,780.428571428571,2104.14285714286,8.42857142857144,12815.8571428572,3844.75714285715
2020-07-14,"United States","",67622,62249.4285714286,739.714285714286,968.428571428572,-40.7142857142858,13111.4285714286,3933.42857142857
2020-07-15,"United States","",68155,63433.5714285714,754.857142857143,1184.14285714286,15.1428571428572,13359.1785714286,4007.75357142857
2020-07-16,"United States","",76588,65436.7142857143,749.571428571429,2003.14285714286,-5.28571428571433,13939.9285714286,4181.97857142857
2020-07-17,"United States","",71888,66017,764.285714285714,580.285714285717,14.7142857142858,14482.1428571428,4344.64285714286
2020-07-18,"United States","",62445,66237.1428571429,786.285714285714,220.142857142855,22,14794.2142857143,4438.26428571428
2020-07-19,"United States","",60591,66503.8571428571,787.285714285714,266.71428571429,1,15320.25,4596.075
2020-07-20,"United States","",61519,66972.5714285714,804.142857142857,468.71428571429,16.8571428571428,15562.3571428572,4668.70714285715
2020-07-21,"United States","",64067,66464.7142857143,831,-507.857142857145,26.8571428571429,15858.3928571428,4757.51785714286
2020-07-22,"United States","",71975,67010.4285714286,867.142857142857,545.714285714275,36.1428571428571,16359.1785714286,4907.75357142857
2020-07-23,"United States","",68599,65869.1428571429,885.714285714286,-1141.28571428571,18.5714285714286,16504.25,4951.275
2020-07-24,"United States","",73431,66089.5714285714,918.857142857143,220.42857142858,33.1428571428572,16559.2857142857,4967.78571428572
2020-07-25,"United States","",65149,66475.8571428571,922,386.28571428571,3.14285714285711,16625.9642857143,4987.78928571428
2020-07-26,"United States","",54748,65641.1428571429,927.571428571429,-834.71428571429,5.57142857142856,16743.1428571429,5022.94285714286
2020-07-27,"United States","",56123,64870.2857142857,1010.57142857143,-770.857142857138,83,16616.1785714286,4984.85357142857
2020-07-28,"United States","",65679,65100.5714285714,1045.85714285714,230.28571428571,35.2857142857143,16752.6071428571,5025.78214285714
2020-07-29,"United States","",71824,65079,1075.85714285714,-21.5714285714275,30,16467.2857142857,4940.18571428572
2020-07-30,"United States","",67766,64960,1094,-119,18.1428571428571,16522.3928571429,4956.71785714285
2020-07-31,"United States","",68761,64292.8571428571,1110,-667.142857142855,16,16618.9642857143,4985.68928571428
2020-08-01,"United States","",56731,63090.2857142857,1140.42857142857,-1202.57142857143,30.4285714285713,16410.2857142857,4923.08571428572
2020-08-02,"United States","",46188,61867.4285714286,1127.57142857143,-1222.85714285714,-12.8571428571427,16217.5714285714,4865.27142857143
2020-08-03,"United States","",44705,60236.2857142857,1047,-1631.14285714286,-80.5714285714287,16275.1428571428,4882.54285714285
2020-08-04,"United States","",57304,59039.8571428571,1047.14285714286,-1196.42857142857,0.14285714285711,16269.75,4880.925
2020-08-05,"United States","",54559,56573.4285714286,1043.71428571429,-2466.42857142857,-3.42857142857133,16240,4872
2020-08-06,"United States","",59371,55374.1428571429,1044.57142857143,-1199.28571428572,0.85714285714289,16073.2142857143,4821.96428571428
2020-08-07,"United States","",58549,53915.2857142857,1040.85714285714,-1458.85714285714,-3.71428571428578,15772.5714285714,4731.77142857143
2020-08-08,"United States","",54119,53542.1428571429,1038.42857142857,-373.142857142862,-2.42857142857156,15466.8571428572,4640.05714285714
2020-08-09,"United States","",46400,53572.4285714286,1054.57142857143,30.2857142857174,16.1428571428573,15059.0714285714,4517.72142857143
2020-08-10,"United States","",48649,54135.8571428571,1052.71428571429,563.428571428572,-1.85714285714289,14759.9642857143,4427.98928571428
2020-08-11,"United States","",46946,52656.1428571429,1007.42857142857,-1479.71428571429,-45.2857142857143,14143.3571428572,4243.00714285714
2020-08-12,"United States","",56899,52990.4285714286,1024.28571428571,334.285714285717,16.8571428571428,13843.5357142857,4153.06071428572
2020-08-13,"United States","",51920,51926,1000.28571428571,-1064.42857142857,-23.9999999999999,13478.8214285714,4043.64642857143
2020-08-14,"United States","",64699,52804.5714285714,1014.85714285714,878.571428571428,14.5714285714286,13385.5357142857,4015.66071428572
2020-08-15,"United States","",46636,51735.5714285714,1007.42857142857,-1069,-7.42857142857144,13393.1071428572,4017.93214285714
2020-08-16,"United States","",40878,50946.7142857143,1014,-788.857142857145,6.57142857142856,13533.9642857143,4060.18928571428
2020-08-17,"United States","",36756,49247.7142857143,1000.71428571429,-1699,-13.2857142857143,13164.0357142857,3949.21071428572
2020-08-18,"United States","",45028,48973.7142857143,1039.14285714286,-274,38.4285714285714,13247.6071428572,3974.28214285715
2020-08-19,"United States","",47707,47660.5714285714,1012.28571428571,-1313.14285714286,-26.8571428571428,12981.5,3894.45
2020-08-20,"United States","",43905,46515.5714285714,1015.42857142857,-1145,3.14285714285711,13201.1428571428,3960.34285714285
2020-08-21,"United States","",48690,44228.5714285714,980.857142857143,-2287,-34.5714285714286,12933.8928571428,3880.16785714285
2020-08-22,"United States","",43301,43752.1428571429,973.428571428571,-476.428571428572,-7.42857142857144,12736.6785714286,3821.00357142857
2020-08-23,"United States","",34436,42831.8571428571,956.714285714286,-920.28571428571,-16.7142857142858,12311.9285714286,3693.57857142857
2020-08-24,"United States","",36420,42783.8571428571,956.285714285714,-48,-0.428571428571331,12243.4285714286,3673.02857142857
2020-08-25,"United States","",40118,42082.4285714286,943.285714285714,-701.428571428572,-13,11915.1428571428,3574.54285714285
2020-08-26,"United States","",45647,41788.1428571429,929.714285714286,-294.285714285717,-13.5714285714287,11628.8928571428,3488.66785714285
2020-08-27,"United States","",45162,41967.7142857143,932.142857142857,179.571428571428,2.42857142857144,11057.1428571428,3317.14285714285
2020-08-28,"United States","",46950,41719.1428571429,913.285714285714,-248.571428571428,-18.8571428571428,10938.0357142857,3281.41071428572
2020-08-29,"United States","",45301,42004.8571428571,894.571428571429,285.71428571429,-18.7142857142858,10707.9642857143,3212.38928571428
2020-08-30,"United States","",34656,42036.2857142857,892,31.4285714285725,-2.57142857142856,10695.9642857143,3208.78928571428
2020-08-31,"United States","",35130,41852,913,-184.285714285717,21,10520.6071428572,3156.18214285715
2020-09-01,"United States","",41848,42099.1428571429,889.142857142857,247.142857142855,-23.8571428571429,10447.0357142857,3134.11071428572
2020-09-02,"United States","",41073,41445.7142857143,862.142857142857,-653.428571428572,-27,10491.9285714286,3147.57857142857
2020-09-03,"United States","",43799,41251,856.571428571429,-194.714285714283,-5.57142857142856,10429.7857142857,3128.93571428572
2020-09-04,"United States","",50175,41711.7142857143,856.428571428571,460.714285714283,-0.14285714285711,10501.2142857143,3150.36428571428
2020-09-05,"United States","",43111,41398.8571428571,846.428571428571,-312.857142857138,-10,10509.0714285714,3152.72142857143
2020-09-06,"United States","",31428,40937.7142857143,842.142857142857,-461.142857142862,-4.28571428571433,10463,3138.9
2020-09-07,"United States","",23432,39266.5714285714,797.285714285714,-1671.14285714286,-44.8571428571428,10524.7857142857,3157.43571428572
2020-09-08,"United States","",27134,37164.5714285714,712,-2102,-85.2857142857143,10361.4285714286,3108.42857142857
2020-09-09,"United States","",33930,36144.1428571429,728.142857142857,-1020.42857142857,16.1428571428571,10312.75,3093.825
2020-09-10,"United States","",36208,35059.7142857143,707.285714285714,-1084.42857142857,-20.8571428571428,10427.9285714286,3128.37857142857
2020-09-11,"United States","",47389,34661.7142857143,742,-398,34.7142857142857,10349.7142857143,3104.91428571428
2020-09-12,"United States","",40902,34346.1428571429,733.142857142857,-315.571428571428,-8.85714285714289,10234.4285714286,3070.32857142857
