"Date","CountryName","RegionName","cases","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-03-15,"United States","Virginia",0,5,0.142857142857143,-0.285714285714286,0,0.0714285714285715,0.0214285714285714
2020-03-16,"United States","Virginia",12,6.71428571428571,0.285714285714286,1.71428571428571,0.142857142857143,0.285714285714285,0.0857142857142855
2020-03-17,"United States","Virginia",18,8.42857142857143,0.285714285714286,1.71428571428571,0,0.321428571428573,0.0964285714285718
2020-03-18,"United States","Virginia",12,10,0.285714285714286,1.57142857142857,0,0.428571428571427,0.128571428571428
2020-03-19,"United States","Virginia",24,13,0.285714285714286,3,0,0.964285714285715,0.289285714285714
2020-03-20,"United States","Virginia",20,13.7142857142857,0.285714285714286,0.714285714285714,0,1.32142857142857,0.396428571428572
2020-03-21,"United States","Virginia",34,17.1428571428571,0.285714285714286,3.42857142857143,0,1.25,0.375
2020-03-22,"United States","Virginia",63,26.1428571428571,0.714285714285714,9,0.428571428571429,1.67857142857143,0.503571428571428
2020-03-23,"United States","Virginia",34,29.2857142857143,0.571428571428571,3.14285714285714,-0.142857142857143,2.10714285714286,0.632142857142857
2020-03-24,"United States","Virginia",39,32.2857142857143,1,3,0.428571428571429,2.5,0.75
2020-03-25,"United States","Virginia",103,45.2857142857143,1,13,0,3.25,0.975
2020-03-26,"United States","Virginia",70,51.8571428571429,1.14285714285714,6.57142857142857,0.142857142857143,3.42857142857142,1.02857142857143
2020-03-27,"United States","Virginia",141,69.1428571428571,1.14285714285714,17.2857142857143,0,4.28571428571427,1.28571428571428
2020-03-28,"United States","Virginia",133,83.2857142857143,1.42857142857143,14.1428571428572,0.285714285714286,6.53571428571427,1.96071428571428
2020-03-29,"United States","Virginia",150,95.7142857142857,2,12.4285714285714,0.571428571428571,7.32142857142857,2.19642857142857
2020-03-30,"United States","Virginia",130,109.428571428571,1.28571428571429,13.7142857142857,-0.714285714285714,8.07142857142857,2.42142857142857
2020-03-31,"United States","Virginia",229,136.571428571429,2.57142857142857,27.1428571428572,1.28571428571429,11.3214285714286,3.39642857142857
2020-04-01,"United States","Virginia",234,155.285714285714,3.57142857142857,18.7142857142857,1,12.9642857142857,3.88928571428572
2020-04-02,"United States","Virginia",223,177.142857142857,4.42857142857143,21.8571428571429,0.857142857142857,17.2857142857143,5.18571428571428
2020-04-03,"United States","Virginia",306,200.714285714286,5.14285714285714,23.5714285714286,0.714285714285714,20.8214285714286,6.24642857142857
2020-04-04,"United States","Virginia",395,238.142857142857,5.57142857142857,37.4285714285714,0.428571428571428,23.9285714285714,7.17857142857143
2020-04-05,"United States","Virginia",233,250,4.57142857142857,11.8571428571429,-1,27.3571428571428,8.20714285714283
2020-04-06,"United States","Virginia",238,265.428571428571,7.28571428571429,15.4285714285714,2.71428571428571,34.1428571428573,10.2428571428572
2020-04-07,"United States","Virginia",457,298,5.57142857142857,32.5714285714286,-1.71428571428571,38.8214285714285,11.6464285714285
2020-04-08,"United States","Virginia",310,308.857142857143,4.57142857142857,10.8571428571428,-1,44.2857142857142,13.2857142857143
2020-04-09,"United States","Virginia",397,333.714285714286,9.71428571428571,24.8571428571429,5.14285714285714,50.1785714285715,15.0535714285715
2020-04-10,"United States","Virginia",467,356.714285714286,10.7142857142857,23,1,59.5357142857142,17.8607142857143
2020-04-11,"United States","Virginia",568,381.428571428571,11.1428571428571,24.7142857142857,0.428571428571429,62.5,18.75
2020-04-12,"United States","Virginia",197,376.285714285714,12.7142857142857,-5.14285714285717,1.57142857142857,66.3571428571427,19.9071428571428
2020-04-13,"United States","Virginia",473,409.857142857143,11.8571428571429,33.5714285714286,-0.857142857142856,74.5,22.35
2020-04-14,"United States","Virginia",435,406.714285714286,12.5714285714286,-3.14285714285711,0.714285714285714,77.2142857142858,23.1642857142857
2020-04-15,"United States","Virginia",318,407.857142857143,18.4285714285714,1.14285714285711,5.85714285714286,83.4285714285715,25.0285714285714
2020-04-16,"United States","Virginia",389,406.714285714286,14.1428571428571,-1.14285714285711,-4.28571428571428,89.1785714285715,26.7535714285715
2020-04-17,"United States","Virginia",602,426,15.7142857142857,19.2857142857143,1.57142857142857,95.3571428571427,28.6071428571428
2020-04-18,"United States","Virginia",562,425.142857142857,18.2857142857143,-0.857142857142833,2.57142857142857,94.0714285714285,28.2214285714286
2020-04-19,"United States","Virginia",489,466.857142857143,19.4285714285714,41.7142857142857,1.14285714285714,102.464285714286,30.7392857142857
2020-04-20,"United States","Virginia",448,463.285714285714,21.5714285714286,-3.57142857142856,2.14285714285715,101.678571428572,30.5035714285714
2020-04-21,"United States","Virginia",640,492.571428571429,24.2857142857143,29.2857142857143,2.71428571428571,101.964285714286,30.5892857142857
2020-04-22,"United States","Virginia",636,538,22,45.4285714285714,-2.28571428571428,101.678571428572,30.5035714285714
2020-04-23,"United States","Virginia",732,587,23.5714285714286,49,1.57142857142857,106.5,31.95
2020-04-24,"United States","Virginia",596,586.142857142857,25.7142857142857,-0.85714285714289,2.14285714285714,106.285714285714,31.8857142857143
2020-04-25,"United States","Virginia",772,616.142857142857,25.5714285714286,30,-0.142857142857142,116.714285714286,35.0142857142857
2020-04-26,"United States","Virginia",604,632.571428571429,24.5714285714286,16.4285714285714,-1,115.821428571428,34.7464285714285
2020-04-27,"United States","Virginia",568,649.714285714286,22.8571428571429,17.1428571428571,-1.71428571428572,123.142857142857,36.9428571428572
2020-04-28,"United States","Virginia",801,672.714285714286,24,23,1.14285714285714,134.5,40.35
2020-04-29,"United States","Virginia",623,670.857142857143,24.7142857142857,-1.85714285714278,0.714285714285715,146.75,44.025
2020-04-30,"United States","Virginia",885,692.714285714286,25.5714285714286,21.8571428571428,0.857142857142858,146.535714285714,43.9607142857143
2020-05-01,"United States","Virginia",1055,758.285714285714,24.2857142857143,65.5714285714287,-1.28571428571429,154.035714285714,46.2107142857143
2020-05-02,"United States","Virginia",836,767.428571428571,25.7142857142857,9.14285714285711,1.42857142857143,158.142857142857,47.4428571428572
2020-05-03,"United States","Virginia",934,814.571428571429,30.1428571428571,47.1428571428571,4.42857142857143,162.428571428572,48.7285714285714
2020-05-04,"United States","Virginia",821,850.714285714286,32,36.1428571428571,1.85714285714286,168.178571428572,50.4535714285715
2020-05-05,"United States","Virginia",764,845.428571428571,31.5714285714286,-5.28571428571422,-0.428571428571427,167.714285714286,50.3142857142857
2020-05-06,"United States","Virginia",728,860.428571428571,30.7142857142857,15,-0.857142857142858,173.178571428572,51.9535714285715
2020-05-07,"United States","Virginia",585,817.571428571429,31,-42.8571428571429,0.285714285714285,189.571428571428,56.8714285714285
2020-05-08,"United States","Virginia",772,777.142857142857,33,-40.4285714285714,2,191.857142857143,57.5571428571428
2020-05-09,"United States","Virginia",854,779.714285714286,30,2.57142857142856,-3,203.642857142857,61.0928571428572
2020-05-10,"United States","Virginia",885,772.714285714286,25.5714285714286,-7,-4.42857142857143,212.678571428572,63.8035714285714
2020-05-11,"United States","Virginia",989,796.714285714286,23.7142857142857,24,-1.85714285714286,211.357142857143,63.4071428571428
2020-05-12,"United States","Virginia",730,791.857142857143,25.5714285714286,-4.85714285714278,1.85714285714286,215.107142857143,64.5321428571428
2020-05-13,"United States","Virginia",946,823,27.2857142857143,31.1428571428571,1.71428571428571,204.392857142857,61.3178571428572
2020-05-14,"United States","Virginia",1067,891.857142857143,26.7142857142857,68.8571428571429,-0.571428571428569,194.285714285714,58.2857142857143
2020-05-15,"United States","Virginia",859,904.285714285714,23.7142857142857,12.4285714285714,-3,194.928571428572,58.4785714285714
2020-05-16,"United States","Virginia",1011,926.714285714286,25.1428571428571,22.4285714285713,1.42857142857143,193.178571428572,57.9535714285715
2020-05-17,"United States","Virginia",705,901,24.4285714285714,-25.7142857142857,-0.714285714285715,199.178571428572,59.7535714285714
2020-05-18,"United States","Virginia",752,867.142857142857,23.5714285714286,-33.8571428571429,-0.857142857142854,197.964285714286,59.3892857142857
2020-05-19,"United States","Virginia",1005,906.428571428571,21.4285714285714,39.2857142857143,-2.14285714285715,205.75,61.725
2020-05-20,"United States","Virginia",763,880.285714285714,21,-26.1428571428571,-0.428571428571427,222.964285714286,66.8892857142857
2020-05-21,"United States","Virginia",1229,903.428571428571,20.5714285714286,23.1428571428571,-0.428571428571427,226.071428571428,67.8214285714285
2020-05-22,"United States","Virginia",813,896.857142857143,22.5714285714286,-6.57142857142856,2,231.678571428572,69.5035714285714
2020-05-23,"United States","Virginia",799,866.571428571429,22.2857142857143,-30.2857142857143,-0.285714285714288,225.25,67.575
2020-05-24,"United States","Virginia",495,836.571428571429,23,-30,0.714285714285715,216.785714285714,65.0357142857143
2020-05-25,"United States","Virginia",1483,941,27.5714285714286,104.428571428571,4.57142857142857,226.607142857143,67.9821428571428
2020-05-26,"United States","Virginia",1615,1028.14285714286,27.7142857142857,87.1428571428571,0.142857142857142,220.071428571428,66.0214285714285
2020-05-27,"United States","Virginia",907,1048.71428571429,29.4285714285714,20.5714285714287,1.71428571428571,225.857142857143,67.7571428571428
2020-05-28,"United States","Virginia",1152,1037.71428571429,34,-11,4.57142857142857,224.214285714286,67.2642857142857
2020-05-29,"United States","Virginia",1132,1083.28571428571,31.7142857142857,45.5714285714284,-2.28571428571428,216.642857142857,64.9928571428572
2020-05-30,"United States","Virginia",1078,1123.14285714286,30.1428571428571,39.8571428571429,-1.57142857142857,209.142857142857,62.7428571428572
2020-05-31,"United States","Virginia",996,1194.71428571429,29.1428571428571,71.5714285714287,-1,235.25,70.575
2020-06-01,"United States","Virginia",791,1095.85714285714,26.2857142857143,-98.8571428571429,-2.85714285714286,257.035714285715,77.1107142857145
2020-06-02,"United States","Virginia",841,985.285714285714,24.4285714285714,-110.571428571429,-1.85714285714286,262.178571428573,78.6535714285718
2020-06-03,"United States","Virginia",666,950.857142857143,21,-34.4285714285714,-3.42857142857143,259.428571428573,77.8285714285717
2020-06-04,"United States","Virginia",951,922.142857142857,15.2857142857143,-28.7142857142858,-5.71428571428571,270.821428571427,81.2464285714282
2020-06-05,"United States","Virginia",676,857,13.7142857142857,-65.1428571428571,-1.57142857142857,280.785714285715,84.2357142857145
2020-06-06,"United States","Virginia",865,826.571428571429,13,-30.4285714285714,-0.714285714285714,298.678571428573,89.6035714285718
2020-06-07,"United States","Virginia",1284,867.714285714286,13.8571428571429,41.1428571428571,0.857142857142858,273.964285714285,82.1892857142855
2020-06-08,"United States","Virginia",570,836.142857142857,12.1428571428571,-31.5714285714286,-1.71428571428572,246.321428571428,73.8964285714285
2020-06-09,"United States","Virginia",487,785.571428571429,12.7142857142857,-50.5714285714286,0.571428571428571,237.714285714286,71.3142857142857
2020-06-10,"United States","Virginia",439,753.142857142857,12.2857142857143,-32.4285714285714,-0.428571428571427,230.535714285714,69.1607142857143
2020-06-11,"United States","Virginia",470,684.428571428571,10.7142857142857,-68.7142857142857,-1.57142857142857,214.25,64.275
2020-06-12,"United States","Virginia",564,668.428571428571,11.4285714285714,-16,0.714285714285715,206.642857142857,61.9928571428572
2020-06-13,"United States","Virginia",658,638.857142857143,11.4285714285714,-29.5714285714286,0,216.928571428572,65.0785714285715
2020-06-14,"United States","Virginia",637,546.428571428571,10.5714285714286,-92.4285714285714,-0.857142857142858,209.035714285714,62.7107142857143
2020-06-15,"United States","Virginia",380,519.285714285714,10.7142857142857,-27.1428571428571,0.142857142857142,196.392857142857,58.9178571428572
2020-06-16,"United States","Virginia",445,513.285714285714,10.5714285714286,-6,-0.142857142857142,188.285714285714,56.4857142857143
2020-06-17,"United States","Virginia",444,514,9.85714285714286,0.714285714285666,-0.714285714285714,171.107142857143,51.3321428571428
2020-06-18,"United States","Virginia",463,513,9.42857142857143,-1,-0.428571428571429,167.107142857143,50.1321428571428
2020-06-19,"United States","Virginia",555,511.714285714286,9.71428571428571,-1.28571428571428,0.285714285714285,159.714285714286,47.9142857142857
2020-06-20,"United States","Virginia",650,510.571428571429,9.42857142857143,-1.14285714285717,-0.285714285714285,136.607142857143,40.9821428571428
2020-06-21,"United States","Virginia",551,498.285714285714,9.28571428571429,-12.2857142857143,-0.142857142857142,129.821428571428,38.9464285714285
2020-06-22,"United States","Virginia",471,511.285714285714,9.71428571428571,13,0.428571428571427,128.321428571428,38.4964285714285
2020-06-23,"United States","Virginia",529,523.285714285714,10.7142857142857,12.0000000000001,1,128.5,38.55
2020-06-24,"United States","Virginia",520,534.142857142857,11.1428571428571,10.8571428571428,0.428571428571429,128.25,38.475
2020-06-25,"United States","Virginia",432,529.714285714286,12.7142857142857,-4.42857142857144,1.57142857142857,127.928571428572,38.3785714285714
2020-06-26,"United States","Virginia",624,539.571428571429,14,9.85714285714289,1.28571428571429,127.642857142857,38.2928571428572
2020-06-27,"United States","Virginia",677,543.428571428571,16.7142857142857,3.85714285714289,2.71428571428572,124.571428571428,37.3714285714285
2020-06-28,"United States","Virginia",489,534.571428571429,17.2857142857143,-8.85714285714289,0.571428571428569,127.821428571428,38.3464285714285
2020-06-29,"United States","Virginia",453,532,17.1428571428571,-2.57142857142856,-0.142857142857142,130.821428571428,39.2464285714285
2020-06-30,"United States","Virginia",598,541.857142857143,16.8571428571429,9.85714285714289,-0.285714285714285,133.535714285714,40.0607142857143
2020-07-01,"United States","Virginia",416,527,17.8571428571429,-14.8571428571429,1,132.428571428572,39.7285714285714
2020-07-02,"United States","Virginia",532,541.285714285714,20.1428571428571,14.2857142857143,2.28571428571428,134.892857142857,40.4678571428572
2020-07-03,"United States","Virginia",658,546.142857142857,20.7142857142857,4.85714285714278,0.571428571428573,135.857142857143,40.7571428571428
2020-07-04,"United States","Virginia",716,551.714285714286,17.8571428571429,5.57142857142856,-2.85714285714286,133.642857142857,40.0928571428572
2020-07-05,"United States","Virginia",639,573.142857142857,17.2857142857143,21.4285714285714,-0.571428571428573,133,39.9
2020-07-06,"United States","Virginia",354,559,16.1428571428571,-14.1428571428571,-1.14285714285714,135.464285714286,40.6392857142857
2020-07-07,"United States","Virginia",638,564.714285714286,16.8571428571429,5.71428571428567,0.714285714285715,131.75,39.525
2020-07-08,"United States","Virginia",635,596,17,31.2857142857143,0.142857142857142,135.321428571428,40.5964285714285
2020-07-09,"United States","Virginia",613,607.571428571429,17.2857142857143,11.5714285714286,0.285714285714285,136.535714285714,40.9607142857143
2020-07-10,"United States","Virginia",943,648.285714285714,16.1428571428571,40.7142857142858,-1.14285714285714,137.928571428572,41.3785714285714
2020-07-11,"United States","Virginia",851,667.571428571429,16.1428571428571,19.2857142857142,0,143.285714285714,42.9857142857143
2020-07-12,"United States","Virginia",888,703.142857142857,16.1428571428571,35.5714285714286,0,139.75,41.925
2020-07-13,"United States","Virginia",972,791.428571428571,16.4285714285714,88.2857142857143,0.285714285714285,141.178571428572,42.3535714285714
2020-07-14,"United States","Virginia",801,814.714285714286,13.7142857142857,23.2857142857142,-2.71428571428571,149,44.7
2020-07-15,"United States","Virginia",1084,878.857142857143,12.4285714285714,64.1428571428572,-1.28571428571428,151.892857142857,45.5678571428572
2020-07-16,"United States","Virginia",904,920.428571428571,10,41.5714285714286,-2.42857142857143,162.071428571428,48.6214285714285
2020-07-17,"United States","Virginia",1002,928.857142857143,7.85714285714286,8.42857142857144,-2.14285714285714,166.892857142857,50.0678571428572
2020-07-18,"United States","Virginia",940,941.571428571429,9,12.7142857142857,1.14285714285714,175.785714285714,52.7357142857143
2020-07-19,"United States","Virginia",1057,965.714285714286,8.71428571428571,24.1428571428571,-0.285714285714286,197.857142857143,59.3571428571428
2020-07-20,"United States","Virginia",945,961.857142857143,9,-3.85714285714278,0.285714285714286,203.678571428572,61.1035714285714
2020-07-21,"United States","Virginia",996,989.714285714286,10.1428571428571,27.8571428571428,1.14285714285714,219.714285714286,65.9142857142857
2020-07-22,"United States","Virginia",1022,980.857142857143,8.42857142857143,-8.85714285714278,-1.71428571428571,230.107142857143,69.0321428571428
2020-07-23,"United States","Virginia",844,972.285714285714,6.71428571428571,-8.57142857142856,-1.71428571428571,232.214285714286,69.6642857142857
2020-07-24,"United States","Virginia",1127,990.142857142857,7.71428571428571,17.8571428571428,1,235.392857142857,70.6178571428572
2020-07-25,"United States","Virginia",1245,1033.71428571429,7.14285714285714,43.5714285714287,-0.571428571428571,241.428571428572,72.4285714285714
2020-07-26,"United States","Virginia",958,1019.57142857143,7.28571428571429,-14.1428571428572,0.142857142857142,240.464285714286,72.1392857142857
2020-07-27,"United States","Virginia",1505,1099.57142857143,7.28571428571429,80.0000000000001,0,247.428571428572,74.2285714285714
2020-07-28,"United States","Virginia",922,1089,6.71428571428571,-10.5714285714287,-0.571428571428571,245.214285714286,73.5642857142857
2020-07-29,"United States","Virginia",999,1085.71428571429,10.5714285714286,-3.28571428571422,3.85714285714286,243.071428571428,72.9214285714285
2020-07-30,"United States","Virginia",911,1095.28571428571,12.4285714285714,9.57142857142844,1.85714285714286,247.535714285714,74.2607142857143
2020-07-31,"United States","Virginia",984,1074.85714285714,15.2857142857143,-20.4285714285713,2.85714285714286,258.428571428573,77.5285714285718
2020-08-01,"United States","Virginia",913,1027.42857142857,20,-47.4285714285716,4.71428571428571,254.892857142858,76.4678571428573
2020-08-02,"United States","Virginia",981,1030.71428571429,20,3.28571428571445,0,274.892857142858,82.4678571428573
2020-08-03,"United States","Virginia",1324,1004.85714285714,19.4285714285714,-25.8571428571429,-0.571428571428573,272.25,81.675
2020-08-04,"United States","Virginia",1145,1036.71428571429,21.2857142857143,31.8571428571429,1.85714285714286,271.428571428573,81.4285714285718
2020-08-05,"United States","Virginia",798,1008,21.2857142857143,-28.7142857142858,0,273.821428571427,82.1464285714282
2020-08-06,"United States","Virginia",818,994.714285714286,22.5714285714286,-13.2857142857143,1.28571428571429,268.714285714285,80.6142857142855
2020-08-07,"United States","Virginia",2015,1142,20.4285714285714,147.285714285714,-2.14285714285715,256.857142857142,77.0571428571428
2020-08-08,"United States","Virginia",1307,1198.28571428571,15.2857142857143,56.2857142857142,-5.14285714285714,257.678571428573,77.3035714285718
2020-08-09,"United States","Virginia",897,1186.28571428571,15.4285714285714,-12,0.142857142857142,251.214285714285,75.3642857142855
2020-08-10,"United States","Virginia",663,1091.85714285714,15.5714285714286,-94.4285714285713,0.142857142857142,259.178571428573,77.7535714285718
2020-08-11,"United States","Virginia",996,1070.57142857143,14.2857142857143,-21.2857142857142,-1.28571428571428,252,75.6
2020-08-12,"United States","Virginia",776,1067.42857142857,11.1428571428571,-3.14285714285734,-3.14285714285714,248.678571428572,74.6035714285714
2020-08-13,"United States","Virginia",1101,1107.85714285714,9.14285714285714,40.4285714285716,-2,285.5,85.65
2020-08-14,"United States","Virginia",1216,993.714285714286,7.57142857142857,-114.142857142857,-1.57142857142857,299.571428571427,89.8714285714282
2020-08-15,"United States","Virginia",912,937.285714285714,8.42857142857143,-56.4285714285713,0.857142857142858,296.571428571427,88.9714285714282
2020-08-16,"United States","Virginia",937,943,7.85714285714286,5.71428571428567,-0.571428571428572,272.964285714285,81.8892857142855
2020-08-17,"United States","Virginia",734,953.142857142857,8.28571428571429,10.1428571428571,0.42857142857143,267.642857142858,80.2928571428572
2020-08-18,"United States","Virginia",861,933.857142857143,7.42857142857143,-19.2857142857142,-0.857142857142858,266.857142857142,80.0571428571428
2020-08-19,"United States","Virginia",737,928.285714285714,8.28571428571429,-5.57142857142856,0.857142857142858,276.964285714285,83.0892857142855
2020-08-20,"United States","Virginia",860,893.857142857143,9.14285714285714,-34.4285714285714,0.857142857142856,248.428571428572,74.5285714285715
2020-08-21,"United States","Virginia",978,859.857142857143,9.42857142857143,-34,0.285714285714286,234.321428571428,70.2964285714285
2020-08-22,"United States","Virginia",1215,903.142857142857,8.85714285714286,43.2857142857142,-0.571428571428571,235.75,70.725
2020-08-23,"United States","Virginia",888,896.142857142857,12.2857142857143,-7,3.42857142857143,238.285714285714,71.4857142857143
2020-08-24,"United States","Virginia",663,886,12.2857142857143,-10.1428571428571,0,233.464285714286,70.0392857142857
2020-08-25,"United States","Virginia",1003,906.285714285714,14,20.2857142857143,1.71428571428571,232.071428571428,69.6214285714286
2020-08-26,"United States","Virginia",822,918.428571428571,15,12.1428571428571,1,223.464285714286,67.0392857142857
2020-08-27,"United States","Virginia",1121,955.714285714286,14.2857142857143,37.2857142857142,-0.714285714285714,214.964285714286,64.4892857142857
2020-08-28,"United States","Virginia",1023,962.142857142857,16.2857142857143,6.42857142857144,2,225.785714285714,67.7357142857143
2020-08-29,"United States","Virginia",1217,962.428571428571,17.8571428571429,0.285714285714334,1.57142857142857,224.035714285714,67.2107142857143
2020-08-30,"United States","Virginia",938,969.571428571429,14.5714285714286,7.14285714285711,-3.28571428571429,221.5,66.45
2020-08-31,"United States","Virginia",847,995.857142857143,15.5714285714286,26.2857142857143,1,226.571428571428,67.9714285714285
2020-09-01,"United States","Virginia",1021,998.428571428571,16.8571428571429,2.57142857142856,1.28571428571429,229.607142857143,68.8821428571428
2020-09-02,"United States","Virginia",903,1010,18,11.5714285714286,1.14285714285714,238.928571428572,71.6785714285714
2020-09-03,"United States","Virginia",1119,1009.71428571429,17.8571428571429,-0.285714285714334,-0.142857142857142,240.535714285714,72.1607142857143
2020-09-04,"United States","Virginia",1101,1020.85714285714,16,11.1428571428572,-1.85714285714286,240.607142857143,72.1821428571428
2020-09-05,"United States","Virginia",989,988.285714285714,15.5714285714286,-32.5714285714286,-0.428571428571429,242.392857142857,72.7178571428572
2020-09-06,"United States","Virginia",1199,1025.57142857143,15.5714285714286,37.2857142857143,0,248.964285714286,74.6892857142857
2020-09-07,"United States","Virginia",645,996.714285714286,14.8571428571429,-28.857142857143,-0.714285714285714,249.607142857143,74.8821428571428
2020-09-08,"United States","Virginia",836,970.285714285714,10.5714285714286,-26.4285714285713,-4.28571428571429,252.5,75.75
2020-09-09,"United States","Virginia",882,967.285714285714,8,-3,-2.57142857142857,252.428571428572,75.7285714285717
2020-09-10,"United States","Virginia",1236,984,8,16.7142857142857,0,255.214285714285,76.5642857142855
2020-09-11,"United States","Virginia",1115,986,7,2,-1,247.071428571428,74.1214285714286
2020-09-12,"United States","Virginia",1228,1020.14285714286,6.42857142857143,34.1428571428571,-0.571428571428571,256.392857142858,76.9178571428572
2020-09-13,"United States","Virginia",946,984,6.57142857142857,-36.1428571428571,0.142857142857142,249.178571428572,74.7535714285714
2020-09-14,"United States","Virginia",757,1000,8.42857142857143,16,1.85714285714286,242.571428571428,72.7714285714285
2020-09-15,"United States","Virginia",943,1015.28571428571,21.8571428571429,15.2857142857143,13.4285714285714,241.821428571428,72.5464285714285
2020-09-16,"United States","Virginia",845,1010,26.7142857142857,-5.28571428571433,4.85714285714286,246,73.8
2020-09-17,"United States","Virginia",1101,990.714285714286,30.2857142857143,-19.2857142857143,3.57142857142857,246.5,73.95
