"Date","CountryName","RegionName","cases","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","isSpecialty","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-05-09,"United States","Alabama",283,288.571428571429,14.5714285714286,3.28571428571428,1.14285714285714,0,53.6428571428573,16.0928571428572
2020-05-10,"United States","Alabama",262,286.428571428571,14.7142857142857,-2.14285714285711,0.142857142857142,0,56.5,16.95
2020-05-11,"United States","Alabama",280,294.142857142857,15,7.71428571428572,0.285714285714286,0,60.7142857142858,18.2142857142857
2020-05-12,"United States","Alabama",304,292.285714285714,17.1428571428571,-1.85714285714289,2.14285714285714,0,63.9285714285715,19.1785714285714
2020-05-13,"United States","Alabama",256,293.285714285714,15.2857142857143,1,-1.85714285714286,0,68.8571428571427,20.6571428571428
2020-05-14,"United States","Alabama",339,292.285714285714,14.8571428571429,-1,-0.428571428571429,0,71.3214285714285,21.3964285714285
2020-05-15,"United States","Alabama",333,293.857142857143,14.2857142857143,1.57142857142856,-0.571428571428571,0,72.1428571428573,21.6428571428572
2020-05-16,"United States","Alabama",334,301.142857142857,13.5714285714286,7.28571428571433,-0.714285714285715,0,71.6071428571427,21.4821428571428
2020-05-17,"United States","Alabama",309,307.857142857143,13.5714285714286,6.71428571428567,0,0,73.5357142857142,22.0607142857143
2020-05-18,"United States","Alabama",301,310.857142857143,12.2857142857143,3,-1.28571428571428,0,73.0714285714285,21.9214285714285
2020-05-19,"United States","Alabama",387,322.714285714286,9.85714285714286,11.8571428571429,-2.42857142857143,0,73.3214285714285,21.9964285714285
2020-05-20,"United States","Alabama",361,337.714285714286,10.2857142857143,15,0.428571428571429,0,73.0714285714285,21.9214285714285
2020-05-21,"United States","Alabama",404,347,8,9.28571428571428,-2.28571428571429,0,73.4642857142858,22.0392857142857
2020-05-22,"United States","Alabama",364,351.428571428571,8.28571428571429,4.42857142857144,0.285714285714286,0,75.2857142857142,22.5857142857143
2020-05-23,"United States","Alabama",374,357.142857142857,9.14285714285714,5.71428571428572,0.857142857142856,0,76.9642857142858,23.0892857142857
2020-05-24,"United States","Alabama",348,362.714285714286,9,5.57142857142856,-0.142857142857142,0,77.7142857142858,23.3142857142857
2020-05-25,"United States","Alabama",633,410.142857142857,11,47.4285714285714,2,0,80.6785714285715,24.2035714285715
2020-05-26,"United States","Alabama",590,439.142857142857,10.8571428571429,29,-0.142857142857142,0,84.4285714285715,25.3285714285715
2020-05-27,"United States","Alabama",364,439.571428571429,8.71428571428571,0.428571428571388,-2.14285714285714,0,86.75,26.025
2020-05-28,"United States","Alabama",486,451.285714285714,8.85714285714286,11.7142857142857,0.142857142857144,0,87.8571428571427,26.3571428571428
2020-05-29,"United States","Alabama",513,472.571428571429,9.85714285714286,21.2857142857143,1,0,89.2857142857142,26.7857142857143
2020-05-30,"United States","Alabama",427,480.142857142857,9.85714285714286,7.57142857142861,0,0,90.6785714285715,27.2035714285715
2020-05-31,"United States","Alabama",511,503.428571428571,11.2857142857143,23.2857142857143,1.42857142857143,0,102.535714285714,30.7607142857143
2020-06-01,"United States","Alabama",325,459.428571428571,11.4285714285714,-44,0.142857142857142,0,109.785714285714,32.9357142857143
2020-06-02,"United States","Alabama",209,405,10.4285714285714,-54.4285714285714,-1,0,109.892857142857,32.9678571428572
2020-06-03,"United States","Alabama",220,384.428571428571,10,-20.5714285714286,-0.428571428571429,0,112.821428571428,33.8464285714285
2020-06-04,"United States","Alabama",308,359,8.85714285714286,-25.4285714285714,-1.14285714285714,0,118.142857142857,35.4428571428572
2020-06-05,"United States","Alabama",648,378.285714285714,9.42857142857143,19.2857142857143,0.571428571428571,0,120.035714285714,36.0107142857143
2020-06-06,"United States","Alabama",445,380.857142857143,10.1428571428571,2.57142857142856,0.714285714285714,0,125.857142857143,37.7571428571428
2020-06-07,"United States","Alabama",422,368.142857142857,8.85714285714286,-12.7142857142857,-1.28571428571428,0,114.857142857143,34.4571428571428
2020-06-08,"United States","Alabama",491,391.857142857143,10.2857142857143,23.7142857142857,1.42857142857143,0,101.25,30.375
2020-06-09,"United States","Alabama",566,442.857142857143,10.8571428571429,51,0.571428571428571,0,96.1071428571427,28.8321428571428
2020-06-10,"United States","Alabama",825,529.285714285714,13,86.4285714285715,2.14285714285714,0,89.75,26.925
2020-06-11,"United States","Alabama",711,586.857142857143,14.5714285714286,57.5714285714286,1.57142857142857,0,94.5714285714285,28.3714285714285
2020-06-12,"United States","Alabama",1035,642.142857142857,13.2857142857143,55.2857142857142,-1.28571428571428,0,95.2142857142858,28.5642857142857
2020-06-13,"United States","Alabama",959,715.571428571429,12,73.4285714285714,-1.28571428571429,0,92.0357142857142,27.6107142857143
2020-06-14,"United States","Alabama",818,772.142857142857,11.5714285714286,56.5714285714286,-0.428571428571429,0,97.9642857142858,29.3892857142857
2020-06-15,"United States","Alabama",303,745.285714285714,8,-26.8571428571428,-3.57142857142857,0,110.714285714286,33.2142857142857
2020-06-16,"United States","Alabama",549,742.857142857143,8,-2.42857142857144,0,0,132.321428571428,39.6964285714285
2020-06-17,"United States","Alabama",907,754.571428571429,6.57142857142857,11.7142857142857,-1.42857142857143,0,146.714285714286,44.0142857142857
2020-06-18,"United States","Alabama",735,758,7.85714285714286,3.42857142857144,1.28571428571429,0,160.535714285714,48.1607142857143
2020-06-19,"United States","Alabama",549,688.571428571429,7.57142857142857,-69.4285714285714,-0.285714285714286,0,178.892857142857,53.6678571428572
2020-06-20,"United States","Alabama",458,617,9.28571428571429,-71.5714285714286,1.71428571428572,0,193.035714285714,57.9107142857143
2020-06-21,"United States","Alabama",439,562.857142857143,9.42857142857143,-54.1428571428571,0.142857142857142,0,186.321428571428,55.8964285714286
2020-06-22,"United States","Alabama",649,612.285714285714,9.57142857142857,49.4285714285714,0.142857142857142,0,185.714285714286,55.7142857142857
2020-06-23,"United States","Alabama",1118,693.571428571429,11.2857142857143,81.2857142857142,1.71428571428572,0,188.642857142857,56.5928571428572
2020-06-24,"United States","Alabama",989,705.285714285714,14.4285714285714,11.7142857142858,3.14285714285714,0,189.5,56.85
2020-06-25,"United States","Alabama",1002,743.428571428571,12.2857142857143,38.1428571428571,-2.14285714285714,0,172.142857142857,51.6428571428572
2020-06-26,"United States","Alabama",1023,811.142857142857,12.1428571428571,67.7142857142857,-0.142857142857144,0,154.25,46.275
2020-06-27,"United States","Alabama",180,771.428571428571,11.5714285714286,-39.7142857142857,-0.571428571428571,0,140.714285714286,42.2142857142857
2020-06-28,"United States","Alabama",1420,911.571428571429,11.4285714285714,140.142857142857,-0.142857142857142,0,153.071428571428,45.9214285714285
2020-06-29,"United States","Alabama",1086,974,12.5714285714286,62.4285714285714,1.14285714285714,0,173.392857142857,52.0178571428572
2020-06-30,"United States","Alabama",888,941.142857142857,12.2857142857143,-32.8571428571429,-0.285714285714285,0,176.321428571428,52.8964285714286
2020-07-01,"United States","Alabama",1170,967,11.5714285714286,25.8571428571429,-0.714285714285715,0,185.857142857143,55.7571428571428
2020-07-02,"United States","Alabama",1693,1065.71428571429,12.7142857142857,98.7142857142858,1.14285714285714,0,202.785714285714,60.8357142857143
2020-07-03,"United States","Alabama",915,1050.28571428571,14.1428571428571,-15.4285714285716,1.42857142857143,0,192.857142857143,57.8571428571428
2020-07-04,"United States","Alabama",961,1161.85714285714,12.5714285714286,111.571428571429,-1.57142857142857,0,227.892857142857,68.3678571428572
2020-07-05,"United States","Alabama",806,1074.14285714286,12.5714285714286,-87.7142857142858,0,0,243.5,73.05
2020-07-06,"United States","Alabama",910,1049,11.1428571428571,-25.1428571428571,-1.42857142857143,0,235.285714285714,70.5857142857143
2020-07-07,"United States","Alabama",1416,1124.42857142857,11.8571428571429,75.4285714285713,0.714285714285715,0,241.75,72.525
2020-07-08,"United States","Alabama",1801,1214.57142857143,12.2857142857143,90.1428571428573,0.428571428571429,0,266.428571428573,79.9285714285718
2020-07-09,"United States","Alabama",1546,1193.57142857143,11.8571428571429,-21,-0.428571428571429,0,262.571428571427,78.7714285714282
2020-07-10,"United States","Alabama",1634,1296.28571428571,14,102.714285714286,2.14285714285714,0,290.464285714285,87.1392857142855
2020-07-11,"United States","Alabama",1473,1369.42857142857,15.2857142857143,73.1428571428571,1.28571428571429,0,268.535714285715,80.5607142857145
2020-07-12,"United States","Alabama",1979,1537,16.2857142857143,167.571428571429,0.999999999999998,0,262.25,78.675
2020-07-13,"United States","Alabama",1387,1605.14285714286,16.7142857142857,68.1428571428571,0.428571428571431,0,281.107142857142,84.3321428571427
2020-07-14,"United States","Alabama",2116,1705.14285714286,18.7142857142857,100,2,0,303.642857142858,91.0928571428573
2020-07-15,"United States","Alabama",1910,1720.71428571429,21.8571428571429,15.5714285714287,3.14285714285714,0,298.392857142858,89.5178571428573
2020-07-16,"United States","Alabama",1934,1776.14285714286,23.1428571428571,55.4285714285713,1.28571428571428,0,324.071428571427,97.2214285714282
2020-07-17,"United States","Alabama",2024,1831.85714285714,23,55.7142857142858,-0.142857142857142,0,342.357142857142,102.707142857143
2020-07-18,"United States","Alabama",2029,1911.28571428571,24.5714285714286,79.4285714285713,1.57142857142857,0,384.25,115.275
2020-07-19,"United States","Alabama",1552,1850.28571428571,23.7142857142857,-61,-0.857142857142858,0,401.285714285715,120.385714285714
2020-07-20,"United States","Alabama",1503,1866.85714285714,23.8571428571429,16.5714285714287,0.142857142857142,0,426.285714285715,127.885714285714
2020-07-21,"United States","Alabama",1364,1759.42857142857,19.8571428571429,-107.428571428572,-4,0,430.178571428573,129.053571428572
2020-07-22,"United States","Alabama",1994,1771.42857142857,21.8571428571429,12,2,0,444.035714285715,133.210714285714
2020-07-23,"United States","Alabama",2091,1793.85714285714,23.8571428571429,22.4285714285716,2,0,457.964285714285,137.389285714285
2020-07-24,"United States","Alabama",2110,1806.14285714286,24.7142857142857,12.2857142857142,0.857142857142858,0,477.821428571427,143.346428571428
2020-07-25,"United States","Alabama",1393,1715.28571428571,24.2857142857143,-90.8571428571429,-0.428571428571431,0,462.571428571427,138.771428571428
2020-07-26,"United States","Alabama",1760,1745,26.5714285714286,29.7142857142858,2.28571428571429,0,466.714285714285,140.014285714285
2020-07-27,"United States","Alabama",1308,1717.14285714286,28.5714285714286,-27.8571428571429,2,0,439.857142857142,131.957142857143
2020-07-28,"United States","Alabama",1442,1728.28571428571,26.8571428571429,11.1428571428571,-1.71428571428572,0,442.857142857142,132.857142857143
2020-07-29,"United States","Alabama",1954,1722.57142857143,24.8571428571429,-5.71428571428555,-2,0,448.464285714285,134.539285714285
2020-07-30,"United States","Alabama",2012,1711.28571428571,24,-11.2857142857144,-0.857142857142858,0,451.535714285715,135.460714285714
2020-07-31,"United States","Alabama",1602,1638.71428571429,20.2857142857143,-72.5714285714284,-3.71428571428572,0,428.821428571427,128.646428571428
2020-08-01,"United States","Alabama",2033,1730.14285714286,21,91.4285714285713,0.714285714285715,0,436.25,130.875
2020-08-02,"United States","Alabama",1159,1644.28571428571,22,-85.8571428571429,1,0,429.285714285715,128.785714285715
2020-08-03,"United States","Alabama",1044,1606.57142857143,20.2857142857143,-37.7142857142856,-1.71428571428572,0,432.071428571427,129.621428571428
2020-08-04,"United States","Alabama",955,1537,25,-69.5714285714287,4.71428571428572,0,430.642857142858,129.192857142857
2020-08-05,"United States","Alabama",1866,1524.42857142857,22.4285714285714,-12.5714285714287,-2.57142857142857,0,427.821428571427,128.346428571428
2020-08-06,"United States","Alabama",1721,1482.85714285714,21.2857142857143,-41.5714285714284,-1.14285714285714,0,409.678571428573,122.903571428572
2020-08-07,"United States","Alabama",1851,1518.42857142857,22.1428571428571,35.5714285714284,0.857142857142858,0,432.535714285715,129.760714285714
2020-08-08,"United States","Alabama",959,1365,21.7142857142857,-153.428571428571,-0.428571428571427,0,411.071428571427,123.321428571428
2020-08-09,"United States","Alabama",1612,1429.71428571429,20.1428571428571,64.7142857142858,-1.57142857142857,0,401.642857142858,120.492857142857
2020-08-10,"United States","Alabama",925,1412.71428571429,23.4285714285714,-17,3.28571428571428,0,384.25,115.275
2020-08-11,"United States","Alabama",1094,1432.57142857143,25.8571428571429,19.8571428571429,2.42857142857143,0,381.107142857142,114.332142857143
2020-08-12,"United States","Alabama",734,1270.85714285714,26.7142857142857,-161.714285714286,0.857142857142858,0,370.714285714285,111.214285714285
2020-08-13,"United States","Alabama",757,1133.14285714286,25.1428571428571,-137.714285714286,-1.57142857142857,0,379.607142857142,113.882142857143
2020-08-14,"United States","Alabama",1120,1028.71428571429,22.5714285714286,-104.428571428571,-2.57142857142857,0,341.25,102.375
2020-08-15,"United States","Alabama",830,1010.28571428571,20.1428571428571,-18.4285714285714,-2.42857142857143,0,357.428571428573,107.228571428572
2020-08-16,"United States","Alabama",741,885.857142857143,18.5714285714286,-124.428571428571,-1.57142857142857,0,353.178571428573,105.953571428572
2020-08-17,"United States","Alabama",1425,957.285714285714,18.2857142857143,71.4285714285714,-0.285714285714288,0,358.142857142858,107.442857142857
2020-08-18,"United States","Alabama",1323,990,12.7142857142857,32.7142857142857,-5.57142857142857,0,317.714285714285,95.3142857142855
2020-08-19,"United States","Alabama",1281,1068.14285714286,8.85714285714286,78.1428571428571,-3.85714285714286,0,283.285714285715,84.9857142857145
2020-08-20,"United States","Alabama",1041,1108.71428571429,12,40.5714285714287,3.14285714285714,0,257.178571428573,77.1535714285718
2020-08-21,"United States","Alabama",1475,1159.42857142857,14.7142857142857,50.7142857142856,2.71428571428571,0,252.571428571428,75.7714285714282
2020-08-22,"United States","Alabama",597,1126.14285714286,16.4285714285714,-33.2857142857142,1.71428571428571,0,221.464285714286,66.4392857142857
2020-08-23,"United States","Alabama",676,1116.85714285714,16.4285714285714,-9.28571428571422,0,0,239.321428571428,71.7964285714285
2020-08-24,"United States","Alabama",560,993.285714285714,14.1428571428571,-123.571428571429,-2.28571428571428,0,247.5,74.25
2020-08-25,"United States","Alabama",2145,1110.71428571429,14.4285714285714,117.428571428571,0.285714285714286,0,267.035714285715,80.1107142857145
2020-08-26,"United States","Alabama",1714,1172.57142857143,14.4285714285714,61.8571428571429,0,0,277.178571428573,83.1535714285718
2020-08-27,"United States","Alabama",1137,1186.28571428571,14.5714285714286,13.7142857142856,0.142857142857142,0,289.857142857142,86.9571428571427
2020-08-28,"United States","Alabama",1838,1238.14285714286,15.8571428571429,51.8571428571429,1.28571428571429,0,281.535714285715,84.4607142857145
2020-08-29,"United States","Alabama",1276,1335.14285714286,20.1428571428571,97,4.28571428571428,0,279.214285714285,83.7642857142855
2020-08-30,"United States","Alabama",789,1351.28571428571,21.2857142857143,16.1428571428571,1.14285714285714,0,248.321428571428,74.4964285714286
2020-08-31,"United States","Alabama",1556,1493.57142857143,22.5714285714286,142.285714285714,1.28571428571429,0,277.678571428573,83.3035714285718
2020-09-01,"United States","Alabama",734,1292,23.2857142857143,-201.571428571429,0.714285714285712,0,293.142857142858,87.9428571428572
2020-09-02,"United States","Alabama",1006,1190.85714285714,24.5714285714286,-101.142857142857,1.28571428571429,0,296.571428571427,88.9714285714282
2020-09-03,"United States","Alabama",985,1169.14285714286,22.4285714285714,-21.7142857142858,-2.14285714285715,0,309.535714285715,92.8607142857145
2020-09-04,"United States","Alabama",1148,1070.57142857143,22.7142857142857,-98.5714285714284,0.285714285714288,0,333.785714285715,100.135714285714
2020-09-05,"United States","Alabama",541,965.571428571429,17.5714285714286,-105,-5.14285714285714,0,337.821428571427,101.346428571428
2020-09-06,"United States","Alabama",776,963.714285714286,16.2857142857143,-1.85714285714289,-1.28571428571429,0,373.392857142858,112.017857142857
2020-09-07,"United States","Alabama",531,817.285714285714,13.4285714285714,-146.428571428571,-2.85714285714286,0,323,96.9
2020-09-08,"United States","Alabama",784,824.428571428571,11,7.14285714285711,-2.42857142857143,0,297.714285714285,89.3142857142855
2020-09-09,"United States","Alabama",1056,831.571428571429,9.71428571428571,7.14285714285711,-1.28571428571429,0,292.285714285715,87.6857142857145
2020-09-10,"United States","Alabama",1077,844.714285714286,9.71428571428571,13.1428571428571,0,0,267.642857142858,80.2928571428572
