"Date","CountryName","RegionName","cases","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-07-14,"United States","Florida",9194,11119.2857142857,81.1428571428571,263.857142857143,9.85714285714285,2313.78571428572,694.135714285714
2020-07-15,"United States","Florida",10181,11146.7142857143,90.2857142857143,27.4285714285725,9.14285714285715,2271.85714285714,681.557142857143
2020-07-16,"United States","Florida",13965,11865.2857142857,95.4285714285714,718.571428571428,5.14285714285714,2341.32142857143,702.396428571428
2020-07-17,"United States","Florida",11466,11870,100.428571428571,4.71428571428623,5,2302.10714285714,690.632142857143
2020-07-18,"United States","Florida",10328,11865.4285714286,99.7142857142857,-4.57142857142935,-0.714285714285722,2489.28571428572,746.785714285715
2020-07-19,"United States","Florida",12478,11462.2857142857,105.714285714286,-403.142857142857,6,2713.85714285715,814.157142857145
2020-07-20,"United States","Florida",10347,11137,113.571428571429,-325.285714285714,7.85714285714286,2779.82142857142,833.946428571427
2020-07-21,"United States","Florida",9440,11172.1428571429,113.857142857143,35.1428571428569,0.285714285714292,2786.67857142858,836.003571428573
2020-07-22,"United States","Florida",9785,11115.5714285714,117.714285714286,-56.5714285714275,3.85714285714285,2966.32142857142,889.896428571427
2020-07-23,"United States","Florida",10249,10584.7142857143,120.142857142857,-530.857142857143,2.42857142857143,2967.5,890.25
2020-07-24,"United States","Florida",12444,10724.4285714286,121.142857142857,139.714285714284,1,2966.35714285715,889.907142857145
2020-07-25,"United States","Florida",12199,10991.7142857143,126,267.285714285716,4.85714285714286,2865.57142857142,859.671428571427
2020-07-26,"United States","Florida",9344,10544,124.571428571429,-447.714285714286,-1.42857142857143,2784.25,835.275
2020-07-27,"United States","Florida",8892,10336.1428571429,122.714285714286,-207.857142857143,-1.85714285714286,2793.03571428573,837.910714285718
2020-07-28,"United States","Florida",9230,10306.1428571429,130.142857142857,-30,7.42857142857143,2778.89285714285,833.667857142855
2020-07-29,"United States","Florida",9446,10257.7142857143,141.142857142857,-48.4285714285706,11,2646.17857142858,793.853571428573
2020-07-30,"United States","Florida",9956,10215.8571428571,152.571428571429,-41.8571428571431,11.4285714285714,2681.10714285715,804.332142857145
2020-07-31,"United States","Florida",9007,9724.85714285714,170,-491,17.4285714285714,2747.92857142858,824.378571428573
2020-08-01,"United States","Florida",9642,9359.57142857143,177.857142857143,-365.285714285714,7.85714285714286,2636,790.8
2020-08-02,"United States","Florida",7104,9039.57142857143,175.714285714286,-320,-2.14285714285714,2584.03571428573,775.210714285717
2020-08-03,"United States","Florida",4752,8448.14285714286,175.142857142857,-591.428571428572,-0.571428571428584,2576.53571428573,772.960714285717
2020-08-04,"United States","Florida",5446,7907.57142857143,183.571428571429,-540.571428571428,8.42857142857144,2564.42857142858,769.328571428573
2020-08-05,"United States","Florida",5409,7330.85714285714,184.857142857143,-576.714285714285,1.28571428571428,2553.96428571427,766.189285714282
2020-08-06,"United States","Florida",7650,7001.42857142857,165.857142857143,-329.428571428572,-19,2431.21428571428,729.364285714285
2020-08-07,"United States","Florida",7686,6812.71428571429,154.857142857143,-188.714285714286,-11,2339.89285714286,701.967857142857
2020-08-08,"United States","Florida",8502,6649.85714285714,155.285714285714,-162.857142857142,0.428571428571416,2259.89285714286,677.967857142857
2020-08-09,"United States","Florida",6229,6524.85714285714,157.428571428571,-125,2.14285714285714,2112.03571428572,633.610714285714
2020-08-10,"United States","Florida",4155,6439.57142857143,160,-85.2857142857147,2.57142857142858,1976.89285714286,593.067857142857
2020-08-11,"United States","Florida",5831,6494.57142857143,164.428571428571,55,4.42857142857142,1832.71428571429,549.814285714285
2020-08-12,"United States","Florida",8109,6880.28571428571,162.571428571429,385.714285714286,-1.85714285714283,1750.35714285714,525.107142857143
2020-08-13,"United States","Florida",6236,6678.28571428571,166.571428571429,-202,4,1703.17857142857,510.953571428572
2020-08-14,"United States","Florida",6148,6458.57142857143,173.428571428571,-219.714285714286,6.85714285714283,1662.46428571429,498.739285714286
2020-08-15,"United States","Florida",6352,6151.42857142857,176.571428571429,-307.142857142857,3.14285714285717,1631.21428571429,489.364285714286
2020-08-16,"United States","Florida",3779,5801.42857142857,180.857142857143,-350,4.28571428571428,1609.89285714286,482.967857142857
2020-08-17,"United States","Florida",2678,5590.42857142857,180.285714285714,-211,-0.571428571428584,1623.64285714286,487.092857142857
2020-08-18,"United States","Florida",3838,5305.71428571429,172.142857142857,-284.714285714286,-8.14285714285714,1720.07142857143,516.021428571428
2020-08-19,"United States","Florida",4115,4735.14285714286,166.714285714286,-570.571428571428,-5.42857142857142,1669.57142857143,500.871428571428
2020-08-20,"United States","Florida",4555,4495,162.285714285714,-240.142857142857,-4.42857142857144,1614.64285714286,484.392857142857
2020-08-21,"United States","Florida",4684,4285.85714285714,146.714285714286,-209.142857142857,-15.5714285714286,1537.85714285714,461.357142857143
2020-08-22,"United States","Florida",4311,3994.28571428571,132.714285714286,-291.571428571429,-14,1450.35714285714,435.107142857143
2020-08-23,"United States","Florida",2974,3879.28571428571,124.714285714286,-115,-8.00000000000001,1397.60714285714,419.282142857143
2020-08-24,"United States","Florida",2258,3819.28571428571,122.571428571429,-60,-2.14285714285714,1326.42857142857,397.928571428572
2020-08-25,"United States","Florida",2673,3652.85714285714,117.428571428571,-166.428571428572,-5.14285714285714,1183.78571428571,355.135714285714
2020-08-26,"United States","Florida",3220,3525,114.428571428571,-127.857142857143,-3,1123.75,337.125
2020-08-27,"United States","Florida",3269,3341.28571428571,117,-183.714285714286,2.57142857142857,1071.46428571429,321.439285714286
2020-08-28,"United States","Florida",3815,3217.14285714286,112.714285714286,-124.142857142857,-4.28571428571429,998.571428571428,299.571428571428
2020-08-29,"United States","Florida",3197,3058,118.714285714286,-159.142857142857,6,969.821428571428,290.946428571428
2020-08-30,"United States","Florida",2583,3002.14285714286,113.428571428571,-55.8571428571427,-5.28571428571428,954.821428571428,286.446428571428
2020-08-31,"United States","Florida",1885,2948.85714285714,112.857142857143,-53.2857142857147,-0.571428571428569,913.214285714285,273.964285714285
2020-09-01,"United States","Florida",7569,3648.28571428571,113.428571428571,699.428571428572,0.571428571428569,881.25,264.375
2020-09-02,"United States","Florida",2402,3531.42857142857,109.714285714286,-116.857142857143,-3.71428571428572,835.321428571428,250.596428571428
2020-09-03,"United States","Florida",3571,3574.57142857143,111.714285714286,43.1428571428569,2,804.285714285715,241.285714285715
2020-09-04,"United States","Florida",3198,3486.42857142857,113.285714285714,-88.1428571428569,1.57142857142858,764.5,229.35
2020-09-05,"United States","Florida",3656,3552,100.857142857143,65.5714285714284,-12.4285714285714,750.535714285715,225.160714285715
2020-09-06,"United States","Florida",2564,3549.28571428571,104.285714285714,-2.71428571428578,3.42857142857143,737.214285714285,221.164285714285
2020-09-07,"United States","Florida",1838,3542.57142857143,97.7142857142857,-6.71428571428578,-6.57142857142858,912.071428571428,273.621428571428
2020-09-08,"United States","Florida",1823,2721.71428571429,77.2857142857143,-820.857142857143,-20.4285714285714,882.857142857143,264.857142857143
2020-09-09,"United States","Florida",2167,2688.14285714286,87,-33.5714285714284,9.71428571428571,893.642857142857,268.092857142857
2020-09-10,"United States","Florida",2472,2531.14285714286,96.5714285714286,-157,9.57142857142857,871.607142857143,261.482142857143
2020-09-11,"United States","Florida",3650,2595.71428571429,107.428571428571,64.5714285714284,10.8571428571429,888,266.4
2020-09-12,"United States","Florida",3190,2529.14285714286,112.714285714286,-66.5714285714284,5.28571428571428,887.321428571428,266.196428571428
2020-09-13,"United States","Florida",2423,2509,108.428571428571,-20.1428571428573,-4.28571428571428,885.642857142857,265.692857142857
2020-09-14,"United States","Florida",1736,2494.42857142857,110.142857142857,-14.5714285714284,1.71428571428571,680.428571428572,204.128571428572
2020-09-15,"United States","Florida",3116,2679.14285714286,124.571428571429,184.714285714286,14.4285714285714,672.035714285715,201.610714285714
2020-09-16,"United States","Florida",2355,2706,118.428571428571,26.8571428571427,-6.14285714285714,632.785714285715,189.835714285714
2020-09-17,"United States","Florida",3255,2817.85714285714,108.571428571429,111.857142857143,-9.85714285714286,648.928571428572,194.678571428572
