"Date","CountryName","RegionName","cases","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","isSpecialty","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-03-07,"Latvia","",0,0.142857142857143,0,0,0,0,0,0
2020-03-08,"Latvia","",1,0.285714285714286,0,0.142857142857143,0,0,0.0357142857142857,0.0107142857142857
2020-03-09,"Latvia","",4,0.714285714285714,0,0.428571428571429,0,0,0.0357142857142857,0.0107142857142857
2020-03-10,"Latvia","",2,1,0,0.285714285714286,0,0,0.0357142857142857,0.0107142857142857
2020-03-11,"Latvia","",2,1.28571428571429,0,0.285714285714286,0,0,0.0357142857142857,0.0107142857142857
2020-03-12,"Latvia","",0,1.28571428571429,0,0,0,0,0.0357142857142857,0.0107142857142857
2020-03-13,"Latvia","",7,2.28571428571429,0,1,0,0,0.0357142857142857,0.0107142857142857
2020-03-14,"Latvia","",9,3.57142857142857,0,1.28571428571429,0,0,0.0714285714285715,0.0214285714285714
2020-03-15,"Latvia","",4,4,0,0.428571428571428,0,0,0.178571428571428,0.0535714285714285
2020-03-16,"Latvia","",4,4,0,0,0,0,0.25,0.075
2020-03-17,"Latvia","",15,5.85714285714286,0,1.85714285714286,0,0,0.321428571428573,0.0964285714285718
2020-03-18,"Latvia","",22,8.71428571428571,0,2.85714285714286,0,0,0.321428571428573,0.0964285714285718
2020-03-19,"Latvia","",15,10.8571428571429,0,2.14285714285714,0,0,0.571428571428573,0.171428571428572
2020-03-20,"Latvia","",25,13.4285714285714,0,2.57142857142857,0,0,0.892857142857142,0.267857142857143
2020-03-21,"Latvia","",13,14,0,0.571428571428571,0,0,1,0.3
2020-03-22,"Latvia","",15,15.5714285714286,0,1.57142857142857,0,0,1,0.3
2020-03-23,"Latvia","",41,20.8571428571429,0,5.28571428571429,0,0,1.46428571428572,0.439285714285715
2020-03-24,"Latvia","",17,21.1428571428571,0,0.285714285714285,0,0,2.17857142857143,0.653571428571428
2020-03-25,"Latvia","",24,21.4285714285714,0,0.285714285714285,0,0,2.71428571428573,0.814285714285717
2020-03-26,"Latvia","",23,22.5714285714286,0,1.14285714285715,0,0,3.35714285714285,1.00714285714285
2020-03-27,"Latvia","",36,24.1428571428571,0,1.57142857142857,0,0,3.5,1.05
2020-03-28,"Latvia","",25,25.8571428571429,0,1.71428571428572,0,0,3.89285714285715,1.16785714285714
2020-03-29,"Latvia","",42,29.7142857142857,0,3.85714285714286,0,0,5.21428571428573,1.56428571428572
2020-03-30,"Latvia","",29,28,0,-1.71428571428572,0,0,5.28571428571427,1.58571428571428
2020-03-31,"Latvia","",22,28.7142857142857,0,0.714285714285715,0,0,5.35714285714285,1.60714285714285
2020-04-01,"Latvia","",48,32.1428571428571,0,3.42857142857143,0,0,5.64285714285715,1.69285714285715
2020-04-02,"Latvia","",12,30.5714285714286,0,-1.57142857142857,0,0,6.03571428571427,1.81071428571428
2020-04-03,"Latvia","",35,30.4285714285714,0.142857142857143,-0.142857142857146,0.142857142857143,0,6.46428571428573,1.93928571428572
2020-04-04,"Latvia","",16,29.1428571428571,0.142857142857143,-1.28571428571428,0,0,7.42857142857143,2.22857142857143
2020-04-05,"Latvia","",24,26.5714285714286,0.142857142857143,-2.57142857142857,0,0,7,2.1
2020-04-06,"Latvia","",9,23.7142857142857,0.142857142857143,-2.85714285714286,0,0,7.17857142857143,2.15357142857143
2020-04-07,"Latvia","",6,21.4285714285714,0.285714285714286,-2.28571428571429,0.142857142857143,0,8.03571428571428,2.41071428571428
2020-04-08,"Latvia","",29,18.7142857142857,0.285714285714286,-2.71428571428571,0,0,7.64285714285715,2.29285714285714
2020-04-09,"Latvia","",12,18.7142857142857,0.428571428571429,0,0.142857142857143,0,7.60714285714285,2.28214285714285
2020-04-10,"Latvia","",23,17,0.285714285714286,-1.71428571428572,-0.142857142857143,0,7.28571428571427,2.18571428571428
2020-04-11,"Latvia","",18,17.2857142857143,0.285714285714286,0.285714285714285,0,0,6.64285714285715,1.99285714285715
2020-04-12,"Latvia","",21,16.8571428571429,0.571428571428571,-0.428571428571427,0.285714285714286,0,5.92857142857143,1.77857142857143
2020-04-13,"Latvia","",4,16.1428571428571,0.571428571428571,-0.714285714285715,0,0,5.35714285714285,1.60714285714285
2020-04-14,"Latvia","",2,15.5714285714286,0.428571428571429,-0.571428571428571,-0.142857142857143,0,4.67857142857143,1.40357142857143
2020-04-15,"Latvia","",9,12.7142857142857,0.428571428571429,-2.85714285714286,0,0,4.67857142857143,1.40357142857143
2020-04-16,"Latvia","",9,12.2857142857143,0.285714285714286,-0.428571428571427,-0.142857142857143,0,4.25,1.275
2020-04-17,"Latvia","",7,10,0.285714285714286,-2.28571428571429,0,0,4.32142857142857,1.29642857142857
2020-04-18,"Latvia","",30,11.7142857142857,0.285714285714286,1.71428571428571,0,0,4.21428571428573,1.26428571428572
2020-04-19,"Latvia","",15,10.8571428571429,0,-0.857142857142856,-0.285714285714286,0,4.03571428571427,1.21071428571428
2020-04-20,"Latvia","",12,12,0,1.14285714285714,0,0,3.89285714285715,1.16785714285714
2020-04-21,"Latvia","",9,13,0.571428571428571,1,0.571428571428571,0,3.17857142857142,0.953571428571427
2020-04-22,"Latvia","",13,13.5714285714286,0.857142857142857,0.571428571428571,0.285714285714286,0,3.07142857142858,0.921428571428572
2020-04-23,"Latvia","",17,14.7142857142857,0.857142857142857,1.14285714285714,0,0,2.5,0.75
2020-04-24,"Latvia","",6,14.5714285714286,1,-0.142857142857142,0.142857142857143,0,2.92857142857142,0.878571428571427
2020-04-25,"Latvia","",20,13.1428571428571,1,-1.42857142857143,0,0,2.71428571428573,0.814285714285717
2020-04-26,"Latvia","",8,12.1428571428571,1,-1,0,0,3,0.9
2020-04-27,"Latvia","",6,11.2857142857143,1.14285714285714,-0.857142857142856,0.142857142857143,0,3.25,0.975
2020-04-28,"Latvia","",18,12.5714285714286,0.571428571428571,1.28571428571428,-0.571428571428571,0,3.39285714285715,1.01785714285715
2020-04-29,"Latvia","",13,12.5714285714286,0.571428571428571,0,0,0,3.67857142857142,1.10357142857143
2020-04-30,"Latvia","",9,11.4285714285714,0.571428571428571,-1.14285714285714,0,0,3.64285714285715,1.09285714285714
2020-05-01,"Latvia","",12,12.2857142857143,0.571428571428571,0.857142857142858,0,0,3.28571428571427,0.985714285714282
2020-05-02,"Latvia","",1,9.57142857142857,0.571428571428571,-2.71428571428572,0,0,3.03571428571427,0.910714285714282
2020-05-03,"Latvia","",8,9.57142857142857,0.571428571428571,0,0,0,2.82142857142858,0.846428571428573
2020-05-04,"Latvia","",17,11.1428571428571,0.428571428571429,1.57142857142857,-0.142857142857143,0,3.14285714285715,0.942857142857145
2020-05-05,"Latvia","",0,8.57142857142857,0.571428571428571,-2.57142857142857,0.142857142857143,0,3.14285714285715,0.942857142857145
2020-05-06,"Latvia","",4,7.28571428571429,0.285714285714286,-1.28571428571429,-0.285714285714286,0,2.85714285714285,0.857142857142855
2020-05-07,"Latvia","",9,7.28571428571429,0.428571428571429,0,0.142857142857143,0,3.07142857142858,0.921428571428572
2020-05-08,"Latvia","",19,8.28571428571429,0.285714285714286,1,-0.142857142857143,0,2.39285714285714,0.717857142857143
2020-05-09,"Latvia","",2,8.42857142857143,0.285714285714286,0.142857142857142,0,0,2.39285714285714,0.717857142857143
2020-05-10,"Latvia","",9,8.57142857142857,0.285714285714286,0.142857142857142,0,0,2.78571428571427,0.835714285714282
2020-05-11,"Latvia","",7,7.14285714285714,0.285714285714286,-1.42857142857143,0,0,2.14285714285714,0.642857142857143
2020-05-12,"Latvia","",4,7.71428571428571,0.142857142857143,0.571428571428571,-0.142857142857143,0,1.82142857142857,0.546428571428572
2020-05-13,"Latvia","",1,7.28571428571429,0.285714285714286,-0.428571428571429,0.142857142857143,0,1.82142857142857,0.546428571428572
2020-05-14,"Latvia","",11,7.57142857142857,0.142857142857143,0.285714285714286,-0.142857142857143,0,2.07142857142857,0.621428571428572
2020-05-15,"Latvia","",8,6,0.142857142857143,-1.57142857142857,0,0,2.10714285714286,0.632142857142857
2020-05-16,"Latvia","",27,9.57142857142857,0.142857142857143,3.57142857142857,0,0,2.14285714285714,0.642857142857143
2020-05-17,"Latvia","",11,9.85714285714286,0.142857142857143,0.285714285714286,0,0,1.78571428571428,0.535714285714285
2020-05-18,"Latvia","",1,9,0.142857142857143,-0.857142857142858,0,0,1.92857142857143,0.578571428571428
2020-05-19,"Latvia","",3,8.85714285714286,0.428571428571429,-0.142857142857142,0.285714285714286,0,1.82142857142857,0.546428571428572
2020-05-20,"Latvia","",4,9.28571428571429,0.285714285714286,0.428571428571429,-0.142857142857143,0,1.89285714285714,0.567857142857143
2020-05-21,"Latvia","",9,9,0.428571428571429,-0.285714285714286,0.142857142857143,0,1.5,0.45
2020-05-22,"Latvia","",5,8.57142857142857,0.428571428571429,-0.428571428571429,0,0,2.39285714285714,0.717857142857143
2020-05-23,"Latvia","",16,7,0.428571428571429,-1.57142857142857,0,0,2.46428571428571,0.739285714285714
2020-05-24,"Latvia","",1,5.57142857142857,0.428571428571429,-1.42857142857143,0,0,2.25,0.675
2020-05-25,"Latvia","",2,5.71428571428571,0.428571428571429,0.142857142857143,0,0,2.21428571428571,0.664285714285714
2020-05-26,"Latvia","",4,5.85714285714286,0.142857142857143,0.142857142857142,-0.285714285714286,0,2.32142857142857,0.696428571428572
2020-05-27,"Latvia","",4,5.85714285714286,0.285714285714286,0,0.142857142857143,0,2.25,0.675
2020-05-28,"Latvia","",4,5.14285714285714,0.285714285714286,-0.714285714285714,0,0,2.14285714285714,0.642857142857143
2020-05-29,"Latvia","",3,4.85714285714286,0.285714285714286,-0.285714285714286,0,0,1.75,0.525
2020-05-30,"Latvia","",1,2.71428571428571,0.285714285714286,-2.14285714285714,0,0,1.39285714285714,0.417857142857143
2020-05-31,"Latvia","",1,2.71428571428571,0.285714285714286,0,0,0,1.42857142857143,0.428571428571428
2020-06-01,"Latvia","",0,2.42857142857143,0.285714285714286,-0.285714285714286,0,0,1.46428571428572,0.439285714285715
2020-06-02,"Latvia","",5,2.57142857142857,0.285714285714286,0.142857142857143,0,0,1.46428571428572,0.439285714285715
2020-06-03,"Latvia","",8,3.14285714285714,0.142857142857143,0.571428571428571,-0.142857142857143,0,1.28571428571428,0.385714285714285
2020-06-04,"Latvia","",3,3,0.142857142857143,-0.142857142857143,0,0,1.21428571428572,0.364285714285714
2020-06-05,"Latvia","",3,3,0.142857142857143,0,0,0,0.678571428571427,0.203571428571428
2020-06-06,"Latvia","",1,3,0.142857142857143,0,0,0,0.678571428571427,0.203571428571428
2020-06-07,"Latvia","",2,3.14285714285714,0.142857142857143,0.142857142857143,0,0,0.607142857142858,0.182142857142857
2020-06-08,"Latvia","",0,3.14285714285714,0.285714285714286,0,0.142857142857143,0,0.642857142857142,0.192857142857143
2020-06-09,"Latvia","",1,2.57142857142857,0.285714285714286,-0.571428571428571,0,0,0.785714285714285,0.235714285714285
2020-06-10,"Latvia","",3,1.85714285714286,0.285714285714286,-0.714285714285714,0,0,0.75,0.225
2020-06-11,"Latvia","",2,1.71428571428571,0.142857142857143,-0.142857142857143,-0.142857142857143,0,0.75,0.225
2020-06-12,"Latvia","",2,1.57142857142857,0.285714285714286,-0.142857142857143,0.142857142857143,0,0.75,0.225
2020-06-13,"Latvia","",1,1.57142857142857,0.428571428571429,0,0.142857142857143,0,0.785714285714285,0.235714285714285
2020-06-14,"Latvia","",0,1.28571428571429,0.428571428571429,-0.285714285714286,0,0,0.785714285714285,0.235714285714285
2020-06-15,"Latvia","",0,1.28571428571429,0.285714285714286,0,-0.142857142857143,0,0.642857142857142,0.192857142857143
2020-06-16,"Latvia","",1,1.28571428571429,0.285714285714286,0,0,0,0.464285714285715,0.139285714285715
2020-06-17,"Latvia","",6,1.71428571428571,0.571428571428571,0.428571428571428,0.285714285714286,0,0.428571428571427,0.128571428571428
2020-06-18,"Latvia","",4,2,0.571428571428571,0.285714285714286,0,0,0.392857142857143,0.117857142857143
2020-06-19,"Latvia","",2,2,0.428571428571429,0,-0.142857142857143,0,0.392857142857143,0.117857142857143
2020-06-20,"Latvia","",1,2,0.285714285714286,0,-0.142857142857143,0,0.321428571428573,0.0964285714285718
2020-06-21,"Latvia","",0,2,0.285714285714286,0,0,0,0.321428571428573,0.0964285714285718
2020-06-22,"Latvia","",0,2,0.285714285714286,0,0,0,0.321428571428573,0.0964285714285718
2020-06-23,"Latvia","",0,1.85714285714286,0.285714285714286,-0.142857142857143,0,0,0.428571428571427,0.128571428571428
2020-06-24,"Latvia","",0,1,0,-0.857142857142857,-0.285714285714286,0,0.5,0.15
2020-06-25,"Latvia","",0,0.428571428571429,0,-0.571428571428571,0,0,0.5,0.15
2020-06-26,"Latvia","",1,0.285714285714286,0,-0.142857142857143,0,0,0.5,0.15
2020-06-27,"Latvia","",3,0.571428571428571,0,0.285714285714286,0,0,0.5,0.15
2020-06-28,"Latvia","",1,0.714285714285714,0,0.142857142857143,0,0,0.5,0.15
2020-06-29,"Latvia","",1,0.857142857142857,0,0.142857142857143,0,0,0.464285714285715,0.139285714285715
2020-06-30,"Latvia","",1,1,0,0.142857142857143,0,0,0.25,0.075
2020-07-01,"Latvia","",3,1.42857142857143,0,0.428571428571429,0,0,0.107142857142857,0.0321428571428572
2020-07-02,"Latvia","",1,1.57142857142857,0,0.142857142857143,0,0,0.0714285714285715,0.0214285714285714
2020-07-03,"Latvia","",0,1.42857142857143,0,-0.142857142857143,0,0,0.142857142857143,0.0428571428571428
2020-07-04,"Latvia","",1,1.14285714285714,0,-0.285714285714286,0,0,0.178571428571428,0.0535714285714285
2020-07-05,"Latvia","",1,1.14285714285714,0,0,0,0,0.214285714285714,0.0642857142857143
2020-07-06,"Latvia","",3,1.42857142857143,0,0.285714285714286,0,0,0.25,0.075
2020-07-07,"Latvia","",7,2.28571428571429,0,0.857142857142857,0,0,0.357142857142857,0.107142857142857
2020-07-08,"Latvia","",7,2.85714285714286,0,0.571428571428572,0,0,0.392857142857143,0.117857142857143
2020-07-09,"Latvia","",13,4.57142857142857,0,1.71428571428571,0,0,0.357142857142857,0.107142857142857
2020-07-10,"Latvia","",11,6.14285714285714,0,1.57142857142857,0,0,0.285714285714285,0.0857142857142855
2020-07-11,"Latvia","",8,7.14285714285714,0,1,0,0,0.285714285714285,0.0857142857142855
2020-07-12,"Latvia","",0,7,0,-0.142857142857143,0,0,0.357142857142857,0.107142857142857
2020-07-13,"Latvia","",1,6.71428571428571,0.142857142857143,-0.285714285714286,0.142857142857143,0,0.571428571428573,0.171428571428572
2020-07-14,"Latvia","",0,5.71428571428571,0.142857142857143,-1,0,0,0.714285714285715,0.214285714285714
2020-07-15,"Latvia","",4,5.28571428571429,0.142857142857143,-0.428571428571429,0,0,1.14285714285714,0.342857142857143
2020-07-16,"Latvia","",1,3.57142857142857,0.142857142857143,-1.71428571428571,0,0,1.53571428571428,0.460714285714285
2020-07-17,"Latvia","",6,2.85714285714286,0.142857142857143,-0.714285714285714,0,0,1.78571428571428,0.535714285714285
2020-07-18,"Latvia","",4,2.28571428571429,0.142857142857143,-0.571428571428572,0,0,1.75,0.525
2020-07-19,"Latvia","",3,2.71428571428571,0.142857142857143,0.428571428571429,0,0,1.67857142857143,0.503571428571428
2020-07-20,"Latvia","",0,2.57142857142857,0,-0.142857142857143,-0.142857142857143,0,1.42857142857143,0.428571428571428
2020-07-21,"Latvia","",1,2.71428571428571,0,0.142857142857143,0,0,1.32142857142857,0.396428571428572
2020-07-22,"Latvia","",4,2.71428571428571,0,0,0,0,0.892857142857142,0.267857142857143
2020-07-23,"Latvia","",6,3.42857142857143,0,0.714285714285714,0,0,0.714285714285715,0.214285714285714
2020-07-24,"Latvia","",2,2.85714285714286,0,-0.571428571428571,0,0,0.571428571428573,0.171428571428572
2020-07-25,"Latvia","",1,2.42857142857143,0,-0.428571428571429,0,0,0.678571428571427,0.203571428571428
2020-07-26,"Latvia","",13,3.85714285714286,0,1.42857142857143,0,0,0.642857142857142,0.192857142857143
2020-07-27,"Latvia","",0,3.85714285714286,0,0,0,0,0.678571428571427,0.203571428571428
2020-07-28,"Latvia","",1,3.85714285714286,0,0,0,0,0.678571428571427,0.203571428571428
2020-07-29,"Latvia","",4,3.85714285714286,0,0,0,0,0.857142857142858,0.257142857142857
2020-07-30,"Latvia","",4,3.57142857142857,0,-0.285714285714286,0,0,0.714285714285715,0.214285714285714
2020-07-31,"Latvia","",3,3.71428571428571,0.142857142857143,0.142857142857143,0.142857142857143,0,0.607142857142858,0.182142857142857
2020-08-01,"Latvia","",7,4.57142857142857,0.142857142857143,0.857142857142857,0,0,0.964285714285715,0.289285714285714
2020-08-02,"Latvia","",5,3.42857142857143,0.142857142857143,-1.14285714285714,0,0,0.964285714285715,0.289285714285714
2020-08-03,"Latvia","",3,3.85714285714286,0.142857142857143,0.428571428571429,0,0,0.964285714285715,0.289285714285714
2020-08-04,"Latvia","",3,4.14285714285714,0.142857142857143,0.285714285714286,0,0,0.964285714285715,0.289285714285714
2020-08-05,"Latvia","",8,4.71428571428571,0.142857142857143,0.571428571428571,0,0,0.892857142857142,0.267857142857143
2020-08-06,"Latvia","",18,6.71428571428571,0.142857142857143,2,0,0,0.928571428571427,0.278571428571428
2020-08-07,"Latvia","",6,7.14285714285714,0,0.428571428571429,-0.142857142857143,0,1.14285714285714,0.342857142857143
2020-08-08,"Latvia","",7,7.14285714285714,0,0,0,0,0.857142857142858,0.257142857142857
2020-08-09,"Latvia","",2,6.71428571428571,0,-0.428571428571429,0,0,0.964285714285715,0.289285714285714
2020-08-10,"Latvia","",0,6.28571428571429,0,-0.428571428571429,0,0,1.03571428571428,0.310714285714285
2020-08-11,"Latvia","",3,6.28571428571429,0,0,0,0,1.17857142857143,0.353571428571428
2020-08-12,"Latvia","",10,6.57142857142857,0,0.285714285714286,0,0,1.67857142857143,0.503571428571428
2020-08-13,"Latvia","",4,4.57142857142857,0,-2,0,0,1.78571428571428,0.535714285714285
2020-08-14,"Latvia","",1,3.85714285714286,0,-0.714285714285714,0,0,1.78571428571428,0.535714285714285
2020-08-15,"Latvia","",7,3.85714285714286,0,0,0,0,1.67857142857143,0.503571428571428
2020-08-16,"Latvia","",7,4.57142857142857,0,0.714285714285714,0,0,1.57142857142857,0.471428571428572
2020-08-17,"Latvia","",1,4.71428571428571,0,0.142857142857143,0,0,1.57142857142857,0.471428571428572
2020-08-18,"Latvia","",0,4.28571428571429,0.142857142857143,-0.428571428571429,0.142857142857143,0,1.64285714285714,0.492857142857143
2020-08-19,"Latvia","",3,3.28571428571429,0.142857142857143,-1,0,0,1.14285714285714,0.342857142857143
2020-08-20,"Latvia","",1,2.85714285714286,0.142857142857143,-0.428571428571428,0,0,0.964285714285715,0.289285714285714
2020-08-21,"Latvia","",3,3.14285714285714,0.142857142857143,0.285714285714286,0,0,0.964285714285715,0.289285714285714
2020-08-22,"Latvia","",3,2.57142857142857,0.142857142857143,-0.571428571428571,0,0,1.14285714285714,0.342857142857143
2020-08-23,"Latvia","",4,2.14285714285714,0.142857142857143,-0.428571428571429,0,0,1.17857142857143,0.353571428571428
2020-08-24,"Latvia","",0,2,0.142857142857143,-0.142857142857143,0,0,1.07142857142857,0.321428571428572
2020-08-25,"Latvia","",5,2.71428571428571,0,0.714285714285714,-0.142857142857143,0,0.821428571428573,0.246428571428572
2020-08-26,"Latvia","",18,4.85714285714286,0,2.14285714285714,0,0,0.714285714285715,0.214285714285714
2020-08-27,"Latvia","",6,5.57142857142857,0.142857142857143,0.714285714285714,0.142857142857143,0,0.785714285714285,0.235714285714285
2020-08-28,"Latvia","",9,6.42857142857143,0.142857142857143,0.857142857142858,0,0,0.642857142857142,0.192857142857143
2020-08-29,"Latvia","",6,6.85714285714286,0.142857142857143,0.428571428571428,0,0,0.535714285714285,0.160714285714286
2020-08-30,"Latvia","",12,8,0.142857142857143,1.14285714285714,0,0,0.5,0.15
2020-08-31,"Latvia","",3,8.42857142857143,0.142857142857143,0.428571428571429,0,0,0.678571428571427,0.203571428571428
2020-09-01,"Latvia","",8,8.85714285714286,0.142857142857143,0.428571428571429,0,0,1.21428571428572,0.364285714285714
2020-09-02,"Latvia","",2,6.57142857142857,0.142857142857143,-2.28571428571429,0,0,1.39285714285714,0.417857142857143
2020-09-03,"Latvia","",4,6.28571428571429,0,-0.285714285714286,-0.142857142857143,0,1.60714285714286,0.482142857142857
2020-09-04,"Latvia","",6,5.85714285714286,0.142857142857143,-0.428571428571429,0.142857142857143,0,1.71428571428572,0.514285714285714
2020-09-05,"Latvia","",9,6.28571428571429,0.142857142857143,0.428571428571429,0,0,2,0.6
2020-09-06,"Latvia","",3,5,0.142857142857143,-1.28571428571429,0,0,2.10714285714286,0.632142857142857
2020-09-07,"Latvia","",1,4.71428571428571,0.142857142857143,-0.285714285714286,0,0,2.21428571428571,0.664285714285714
2020-09-08,"Latvia","",3,4,0.142857142857143,-0.714285714285714,0,0,1.64285714285714,0.492857142857143
2020-09-09,"Latvia","",11,5.28571428571429,0.142857142857143,1.28571428571429,0,0,1.57142857142857,0.471428571428572
2020-09-10,"Latvia","",5,5.42857142857143,0.142857142857143,0.142857142857143,0,0,1.46428571428572,0.439285714285715
2020-09-11,"Latvia","",11,6.14285714285714,0,0.714285714285714,-0.142857142857143,0,1.57142857142857,0.471428571428572
2020-09-12,"Latvia","",5,5.57142857142857,0,-0.571428571428572,0,0,1.25,0.375
2020-09-13,"Latvia","",10,6.57142857142857,0,1,0,0,1.17857142857143,0.353571428571428
2020-09-14,"Latvia","",3,6.85714285714286,0,0.285714285714286,0,0,1,0.3
2020-09-15,"Latvia","",5,7.14285714285714,0,0.285714285714286,0,0,1.32142857142857,0.396428571428572
2020-09-16,"Latvia","",4,6.14285714285714,0,-1,0,0,1.35714285714286,0.407142857142857
2020-09-17,"Latvia","",8,6.57142857142857,0.142857142857143,0.428571428571428,0.142857142857143,0,1.53571428571428,0.460714285714285
2020-09-18,"Latvia","",4,5.57142857142857,0.142857142857143,-1,0,0,1.39285714285714,0.417857142857143
2020-09-19,"Latvia","",17,7.28571428571429,0.142857142857143,1.71428571428571,0,0,1.64285714285714,0.492857142857143
2020-09-20,"Latvia","",10,7.28571428571429,0.142857142857143,0,0,0,1.71428571428572,0.514285714285714
2020-09-21,"Latvia","",1,7,0.142857142857143,-0.285714285714286,0,0,1.78571428571428,0.535714285714285
2020-09-22,"Latvia","",34,11.1428571428571,0.142857142857143,4.14285714285714,0,0,1.53571428571428,0.460714285714285
2020-09-23,"Latvia","",12,12.2857142857143,0.142857142857143,1.14285714285714,0,0,1.64285714285714,0.492857142857143
2020-09-24,"Latvia","",22,14.2857142857143,0,2,-0.142857142857143,0,1.39285714285714,0.417857142857143
2020-09-25,"Latvia","",31,18.1428571428571,0,3.85714285714286,0,0,1.82142857142857,0.546428571428572
2020-09-26,"Latvia","",29,19.8571428571429,0,1.71428571428572,0,0,1.82142857142857,0.546428571428572
2020-09-27,"Latvia","",22,21.5714285714286,0,1.71428571428572,0,0,1.75,0.525
2020-09-28,"Latvia","",21,24.4285714285714,0,2.85714285714285,0,0,2.78571428571427,0.835714285714282
2020-09-29,"Latvia","",32,24.1428571428571,0.142857142857143,-0.285714285714285,0.142857142857143,0,3.07142857142858,0.921428571428572
2020-09-30,"Latvia","",95,36,0.142857142857143,11.8571428571429,0,0,3.57142857142858,1.07142857142857
