"Date","CountryName","RegionName","cases","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","isSpecialty","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-05-09,"Mozambique","",5,1.14285714285714,0,0.714285714285714,0,0,0.142857142857143,0.0428571428571428
2020-05-10,"Mozambique","",4,1.57142857142857,0,0.428571428571429,0,0,0.142857142857143,0.0428571428571428
2020-05-11,"Mozambique","",12,3.28571428571429,0,1.71428571428571,0,0,0.178571428571428,0.0535714285714285
2020-05-12,"Mozambique","",1,3.28571428571429,0,0,0,0,0.178571428571428,0.0535714285714285
2020-05-13,"Mozambique","",0,3.28571428571429,0,0,0,0,0.178571428571428,0.0535714285714285
2020-05-14,"Mozambique","",11,4.85714285714286,0,1.57142857142857,0,0,0.107142857142857,0.0321428571428572
2020-05-15,"Mozambique","",4,5.28571428571429,0,0.428571428571429,0,0,0.285714285714285,0.0857142857142855
2020-05-16,"Mozambique","",10,6,0,0.714285714285714,0,0,0.392857142857143,0.117857142857143
2020-05-17,"Mozambique","",8,6.57142857142857,0,0.571428571428571,0,0,0.821428571428573,0.246428571428572
2020-05-18,"Mozambique","",8,6,0,-0.571428571428571,0,0,0.821428571428573,0.246428571428572
2020-05-19,"Mozambique","",1,6,0,0,0,0,0.821428571428573,0.246428571428572
2020-05-20,"Mozambique","",10,7.42857142857143,0,1.42857142857143,0,0,1.21428571428572,0.364285714285714
2020-05-21,"Mozambique","",6,6.71428571428571,0,-0.714285714285714,0,0,1.32142857142857,0.396428571428572
2020-05-22,"Mozambique","",2,6.42857142857143,0,-0.285714285714286,0,0,1.5,0.45
2020-05-23,"Mozambique","",4,5.57142857142857,0,-0.857142857142858,0,0,1.64285714285714,0.492857142857143
2020-05-24,"Mozambique","",26,8.14285714285714,0,2.57142857142857,0,0,1.5,0.45
2020-05-25,"Mozambique","",15,9.14285714285714,0.142857142857143,1,0.142857142857143,0,1.5,0.45
2020-05-26,"Mozambique","",4,9.57142857142857,0.142857142857143,0.428571428571429,0,0,1.85714285714286,0.557142857142857
2020-05-27,"Mozambique","",14,10.1428571428571,0.142857142857143,0.571428571428571,0,0,1.67857142857143,0.503571428571428
2020-05-28,"Mozambique","",6,10.1428571428571,0.285714285714286,0,0.142857142857143,0,1.60714285714286,0.482142857142857
2020-05-29,"Mozambique","",1,10,0.285714285714286,-0.142857142857142,0,0,1.39285714285714,0.417857142857143
2020-05-30,"Mozambique","",10,10.8571428571429,0.285714285714286,0.857142857142858,0,0,2.03571428571429,0.610714285714286
2020-05-31,"Mozambique","",10,8.57142857142857,0.285714285714286,-2.28571428571429,0,0,2.28571428571429,0.685714285714285
2020-06-01,"Mozambique","",0,6.42857142857143,0.142857142857143,-2.14285714285714,-0.142857142857143,0,2.39285714285714,0.717857142857143
2020-06-02,"Mozambique","",53,13.4285714285714,0.142857142857143,7,0,0,2.53571428571427,0.760714285714282
2020-06-03,"Mozambique","",9,12.7142857142857,0.142857142857143,-0.714285714285715,0,0,2.53571428571427,0.760714285714282
2020-06-04,"Mozambique","",36,17,0,4.28571428571429,-0.142857142857143,0,2.5,0.75
2020-06-05,"Mozambique","",2,17.1428571428571,0,0.142857142857142,0,0,2.71428571428573,0.814285714285717
2020-06-06,"Mozambique","",55,23.5714285714286,0,6.42857142857143,0,0,2.14285714285714,0.642857142857143
2020-06-07,"Mozambique","",15,24.2857142857143,0,0.714285714285712,0,0,1.60714285714286,0.482142857142857
2020-06-08,"Mozambique","",9,25.5714285714286,0,1.28571428571429,0,0,3.35714285714285,1.00714285714285
2020-06-09,"Mozambique","",20,20.8571428571429,0,-4.71428571428572,0,0,3.17857142857142,0.953571428571427
2020-06-10,"Mozambique","",19,22.2857142857143,0,1.42857142857143,0,0,4.25,1.275
2020-06-11,"Mozambique","",17,19.5714285714286,0,-2.71428571428571,0,0,4.28571428571427,1.28571428571428
2020-06-12,"Mozambique","",20,22.1428571428571,0,2.57142857142857,0,0,5.89285714285715,1.76785714285715
2020-06-13,"Mozambique","",44,20.5714285714286,0,-1.57142857142857,0,0,6.07142857142857,1.82142857142857
2020-06-14,"Mozambique","",30,22.7142857142857,0.142857142857143,2.14285714285714,0.142857142857143,0,6.39285714285715,1.91785714285714
2020-06-15,"Mozambique","",26,25.1428571428571,0.142857142857143,2.42857142857143,0,0,5.21428571428573,1.56428571428572
2020-06-16,"Mozambique","",29,26.4285714285714,0.285714285714286,1.28571428571428,0.142857142857143,0,5.57142857142857,1.67142857142857
2020-06-17,"Mozambique","",13,25.5714285714286,0.285714285714286,-0.857142857142854,0,0,4.89285714285715,1.46785714285714
2020-06-18,"Mozambique","",11,24.7142857142857,0.285714285714286,-0.857142857142858,0,0,5.53571428571427,1.66071428571428
2020-06-19,"Mozambique","",6,22.7142857142857,0.285714285714286,-2,0,0,5.14285714285715,1.54285714285715
2020-06-20,"Mozambique","",20,19.2857142857143,0.285714285714286,-3.42857142857143,0,0,5.67857142857143,1.70357142857143
2020-06-21,"Mozambique","",45,21.4285714285714,0.285714285714286,2.14285714285714,0,0,6.28571428571427,1.88571428571428
2020-06-22,"Mozambique","",4,18.2857142857143,0.285714285714286,-3.14285714285714,0,0,6.60714285714285,1.98214285714285
2020-06-23,"Mozambique","",20,17,0.142857142857143,-1.28571428571428,-0.142857142857143,0,6.39285714285715,1.91785714285714
2020-06-24,"Mozambique","",5,15.8571428571429,0.142857142857143,-1.14285714285714,0,0,6.17857142857143,1.85357142857143
2020-06-25,"Mozambique","",26,18,0.142857142857143,2.14285714285714,0,0,5.67857142857143,1.70357142857143
2020-06-26,"Mozambique","",28,21.1428571428571,0.142857142857143,3.14285714285714,0,0,4.82142857142857,1.44642857142857
2020-06-27,"Mozambique","",23,21.5714285714286,0.142857142857143,0.428571428571431,0,0,5.35714285714285,1.60714285714285
2020-06-28,"Mozambique","",20,18,0,-3.57142857142857,-0.142857142857143,0,4.57142857142857,1.37142857142857
2020-06-29,"Mozambique","",24,20.8571428571429,0.142857142857143,2.85714285714286,0.142857142857143,0,4.25,1.275
2020-06-30,"Mozambique","",6,18.8571428571429,0.142857142857143,-2,0,0,3.96428571428573,1.18928571428572
2020-07-01,"Mozambique","",14,20.1428571428571,0.142857142857143,1.28571428571428,0,0,4.5,1.35
2020-07-02,"Mozambique","",15,18.5714285714286,0.142857142857143,-1.57142857142857,0,0,5.28571428571427,1.58571428571428
2020-07-03,"Mozambique","",21,17.5714285714286,0.142857142857143,-1,0,0,5.39285714285715,1.61785714285715
2020-07-04,"Mozambique","",30,18.5714285714286,0.285714285714286,1,0.142857142857143,0,4.5,1.35
2020-07-05,"Mozambique","",18,18.2857142857143,0.428571428571429,-0.285714285714288,0.142857142857143,0,5.21428571428573,1.56428571428572
2020-07-06,"Mozambique","",25,18.4285714285714,0.285714285714286,0.142857142857142,-0.142857142857143,0,4.71428571428573,1.41428571428572
2020-07-07,"Mozambique","",28,21.5714285714286,0.285714285714286,3.14285714285715,0,0,5.03571428571427,1.51071428571428
2020-07-08,"Mozambique","",31,24,0.285714285714286,2.42857142857143,0,0,4.64285714285715,1.39285714285715
2020-07-09,"Mozambique","",21,24.8571428571429,0.428571428571429,0.857142857142858,0.142857142857143,0,4.39285714285715,1.31785714285715
2020-07-10,"Mozambique","",19,24.5714285714286,0.428571428571429,-0.285714285714285,0,0,4.64285714285715,1.39285714285715
2020-07-11,"Mozambique","",24,23.7142857142857,0.285714285714286,-0.857142857142858,-0.142857142857143,0,4.57142857142857,1.37142857142857
2020-07-12,"Mozambique","",22,24.2857142857143,0.142857142857143,0.571428571428569,-0.142857142857143,0,4.60714285714285,1.38214285714285
2020-07-13,"Mozambique","",62,29.5714285714286,0.142857142857143,5.28571428571429,0,0,5.39285714285715,1.61785714285715
2020-07-14,"Mozambique","",49,32.5714285714286,0.142857142857143,3,0,0,6,1.8
2020-07-15,"Mozambique","",62,37,0.142857142857143,4.42857142857143,0,0,6.21428571428573,1.86428571428572
2020-07-16,"Mozambique","",53,41.5714285714286,0,4.57142857142857,-0.142857142857143,0,6.14285714285715,1.84285714285714
2020-07-17,"Mozambique","",19,41.5714285714286,0,0,0,0,5.92857142857143,1.77857142857143
2020-07-18,"Mozambique","",33,42.8571428571429,0.142857142857143,1.28571428571428,0.142857142857143,0,6.07142857142857,1.82142857142857
2020-07-19,"Mozambique","",56,47.7142857142857,0.142857142857143,4.85714285714286,0,0,7.39285714285715,2.21785714285715
2020-07-20,"Mozambique","",16,41.1428571428571,0.285714285714286,-6.57142857142857,0.142857142857143,0,8.14285714285715,2.44285714285714
2020-07-21,"Mozambique","",29,38.2857142857143,0.285714285714286,-2.85714285714286,0,0,9.25,2.775
2020-07-22,"Mozambique","",21,32.4285714285714,0.285714285714286,-5.85714285714285,0,0,10.3928571428571,3.11785714285714
2020-07-23,"Mozambique","",25,28.4285714285714,0.285714285714286,-4,0,0,10.3928571428571,3.11785714285714
2020-07-24,"Mozambique","",8,26.8571428571429,0.285714285714286,-1.57142857142857,0,0,10.7142857142857,3.21428571428572
2020-07-25,"Mozambique","",26,25.8571428571429,0.142857142857143,-1,-0.142857142857143,0,11.9285714285714,3.57857142857143
2020-07-26,"Mozambique","",53,25.4285714285714,0.142857142857143,-0.428571428571431,0,0,10.2857142857143,3.08571428571428
2020-07-27,"Mozambique","",32,27.7142857142857,0,2.28571428571429,-0.142857142857143,0,9.57142857142857,2.87142857142857
2020-07-28,"Mozambique","",19,26.2857142857143,0,-1.42857142857143,0,0,8.10714285714285,2.43214285714286
2020-07-29,"Mozambique","",28,27.2857142857143,0,1,0,0,7.10714285714285,2.13214285714285
2020-07-30,"Mozambique","",60,32.2857142857143,0,5,0,0,6.71428571428573,2.01428571428572
2020-07-31,"Mozambique","",56,39.1428571428571,0,6.85714285714286,0,0,6.46428571428573,1.93928571428572
2020-08-01,"Mozambique","",43,41.5714285714286,0.142857142857143,2.42857142857142,0.142857142857143,0,6.35714285714285,1.90714285714285
2020-08-02,"Mozambique","",39,39.5714285714286,0.285714285714286,-2,0.142857142857143,0,6.92857142857143,2.07857142857143
2020-08-03,"Mozambique","",27,38.8571428571429,0.428571428571429,-0.714285714285715,0.142857142857143,0,6.57142857142857,1.97142857142857
2020-08-04,"Mozambique","",56,44.1428571428571,0.571428571428571,5.28571428571429,0.142857142857143,0,6.82142857142857,2.04642857142857
2020-08-05,"Mozambique","",50,47.2857142857143,0.571428571428571,3.14285714285714,0,0,8.07142857142857,2.42142857142857
2020-08-06,"Mozambique","",41,44.5714285714286,0.571428571428571,-2.71428571428572,0,0,9.78571428571428,2.93571428571428
2020-08-07,"Mozambique","",93,49.8571428571429,0.571428571428571,5.28571428571428,0,0,10.3928571428571,3.11785714285714
2020-08-08,"Mozambique","",28,47.7142857142857,0.571428571428571,-2.14285714285714,0,0,9.89285714285715,2.96785714285714
2020-08-09,"Mozambique","",28,46.1428571428571,0.428571428571429,-1.57142857142857,-0.142857142857143,0,9.71428571428572,2.91428571428572
2020-08-10,"Mozambique","",142,62.5714285714286,0.285714285714286,16.4285714285714,-0.142857142857143,0,11.0357142857143,3.31071428571428
2020-08-11,"Mozambique","",70,64.5714285714286,0.285714285714286,2,0,0,11.8214285714286,3.54642857142857
2020-08-12,"Mozambique","",78,68.5714285714286,0.571428571428571,4,0.285714285714286,0,11.1428571428571,3.34285714285714
2020-08-13,"Mozambique","",79,74,0.571428571428571,5.42857142857143,0,0,12.4642857142857,3.73928571428572
2020-08-14,"Mozambique","",70,70.7142857142857,0.571428571428571,-3.28571428571429,0,0,11.9285714285714,3.57857142857143
2020-08-15,"Mozambique","",83,78.5714285714286,0.428571428571429,7.85714285714286,-0.142857142857143,0,11.5357142857143,3.46071428571428
2020-08-16,"Mozambique","",64,83.7142857142857,0.428571428571429,5.14285714285714,0,0,15.6428571428571,4.69285714285714
2020-08-17,"Mozambique","",59,71.8571428571429,0.428571428571429,-11.8571428571428,0,0,16.1428571428571,4.84285714285714
2020-08-18,"Mozambique","",77,72.8571428571429,0.285714285714286,1,-0.142857142857143,0,17.1428571428571,5.14285714285715
2020-08-19,"Mozambique","",54,69.4285714285714,0,-3.42857142857143,-0.285714285714286,0,18.5,5.55
2020-08-20,"Mozambique","",70,68.1428571428571,0.142857142857143,-1.28571428571429,0.142857142857143,0,17.6785714285714,5.30357142857143
2020-08-21,"Mozambique","",80,69.5714285714286,0.142857142857143,1.42857142857143,0,0,19.6428571428571,5.89285714285715
2020-08-22,"Mozambique","",109,73.2857142857143,0.142857142857143,3.71428571428572,0,0,20.9285714285714,6.27857142857143
2020-08-23,"Mozambique","",91,77.1428571428571,0.142857142857143,3.85714285714285,0,0,17.9642857142857,5.38928571428572
2020-08-24,"Mozambique","",45,75.1428571428571,0.285714285714286,-2,0.142857142857143,0,18.2142857142857,5.46428571428572
2020-08-25,"Mozambique","",68,73.8571428571429,0.285714285714286,-1.28571428571428,0,0,17.3571428571429,5.20714285714285
2020-08-26,"Mozambique","",82,77.8571428571429,0.285714285714286,4,0,0,17.0357142857143,5.11071428571428
2020-08-27,"Mozambique","",61,76.5714285714286,0.142857142857143,-1.28571428571429,-0.142857142857143,0,17.3928571428571,5.21785714285714
2020-08-28,"Mozambique","",46,71.7142857142857,0.142857142857143,-4.85714285714286,0,0,18.3214285714286,5.49642857142857
2020-08-29,"Mozambique","",63,65.1428571428571,0.285714285714286,-6.57142857142857,0.142857142857143,0,19.2857142857143,5.78571428571428
2020-08-30,"Mozambique","",61,60.8571428571429,0.428571428571429,-4.28571428571428,0.142857142857143,0,18.7857142857143,5.63571428571428
2020-08-31,"Mozambique","",95,68,0.285714285714286,7.14285714285715,-0.142857142857143,0,18.4642857142857,5.53928571428572
2020-09-01,"Mozambique","",123,75.8571428571429,0.285714285714286,7.85714285714286,0,0,19.4642857142857,5.83928571428572
2020-09-02,"Mozambique","",78,75.2857142857143,0.571428571428571,-0.571428571428569,0.285714285714286,0,19.1428571428571,5.74285714285714
2020-09-03,"Mozambique","",90,79.4285714285714,0.714285714285714,4.14285714285714,0.142857142857143,0,17.9285714285714,5.37857142857143
2020-09-04,"Mozambique","",58,81.1428571428571,0.714285714285714,1.71428571428571,0,0,16.2857142857143,4.88571428571428
2020-09-05,"Mozambique","",76,83,0.571428571428571,1.85714285714286,-0.142857142857143,0,15.2142857142857,4.56428571428572
2020-09-06,"Mozambique","",103,89,0.571428571428571,6,0,0,17,5.1
2020-09-07,"Mozambique","",113,91.5714285714286,0.571428571428571,2.57142857142857,0,0,18.9642857142857,5.68928571428572
2020-09-08,"Mozambique","",90,86.8571428571429,0.714285714285714,-4.71428571428571,0.142857142857143,0,18.8214285714286,5.64642857142857
2020-09-09,"Mozambique","",117,92.4285714285714,0.428571428571429,5.57142857142857,-0.285714285714286,0,19.8571428571429,5.95714285714285
2020-09-10,"Mozambique","",68,89.2857142857143,0.714285714285714,-3.14285714285714,0.285714285714286,0,20.2857142857143,6.08571428571428
2020-09-11,"Mozambique","",86,93.2857142857143,0.714285714285714,4,0,0,20.75,6.225
2020-09-12,"Mozambique","",122,99.8571428571429,1.28571428571429,6.57142857142857,0.571428571428572,0,22.25,6.675
2020-09-13,"Mozambique","",229,117.857142857143,1.14285714285714,18,-0.142857142857143,0,22.8928571428571,6.86785714285714
2020-09-14,"Mozambique","",213,132.142857142857,1.14285714285714,14.2857142857143,0,0,21.7142857142857,6.51428571428572
2020-09-15,"Mozambique","",231,152.285714285714,1.28571428571429,20.1428571428571,0.142857142857143,0,23.1071428571429,6.93214285714286
2020-09-16,"Mozambique","",281,175.714285714286,1.57142857142857,23.4285714285714,0.285714285714286,0,22.3214285714286,6.69642857142857
2020-09-17,"Mozambique","",167,189.857142857143,1.14285714285714,14.1428571428571,-0.428571428571429,0,23.3214285714286,6.99642857142857
2020-09-18,"Mozambique","",103,192.285714285714,1.28571428571429,2.42857142857142,0.142857142857143,0,24.9642857142857,7.48928571428572
2020-09-19,"Mozambique","",273,213.857142857143,0.857142857142857,21.5714285714286,-0.428571428571429,0,29.4642857142858,8.83928571428572
2020-09-20,"Mozambique","",234,214.571428571429,1.14285714285714,0.714285714285722,0.285714285714286,0,33.0357142857142,9.91071428571427
2020-09-21,"Mozambique","",141,204.285714285714,1.28571428571429,-10.2857142857143,0.142857142857143,0,38.0714285714285,11.4214285714285
2020-09-22,"Mozambique","",202,200.142857142857,1.14285714285714,-4.14285714285714,-0.142857142857143,0,43.9285714285715,13.1785714285715
2020-09-23,"Mozambique","",148,181.142857142857,1.42857142857143,-19,0.285714285714286,0,47.4642857142858,14.2392857142857
2020-09-24,"Mozambique","",137,176.857142857143,1.71428571428571,-4.28571428571428,0.285714285714286,0,48.0714285714285,14.4214285714285
2020-09-25,"Mozambique","",190,189.285714285714,1.85714285714286,12.4285714285714,0.142857142857143,0,53.4642857142858,16.0392857142857
2020-09-26,"Mozambique","",168,174.285714285714,1.85714285714286,-15,0,0,53.6428571428573,16.0928571428572
2020-09-27,"Mozambique","",226,173.142857142857,2.14285714285714,-1.14285714285714,0.285714285714286,0,51.0714285714285,15.3214285714285
2020-09-28,"Mozambique","",305,196.571428571429,2.14285714285714,23.4285714285714,0,0,50.0357142857142,15.0107142857143
2020-09-29,"Mozambique","",268,206,2,9.42857142857142,-0.142857142857143,0,45.2857142857142,13.5857142857143
2020-09-30,"Mozambique","",172,209.428571428571,1.71428571428571,3.42857142857142,-0.285714285714286,0,44.2142857142858,13.2642857142857
2020-10-01,"Mozambique","",160,212.714285714286,1.57142857142857,3.28571428571431,-0.142857142857143,0,47.3214285714285,14.1964285714285
2020-10-02,"Mozambique","",91,198.571428571429,1.57142857142857,-14.1428571428571,0,0,43.5714285714285,13.0714285714285
2020-10-03,"Mozambique","",70,184.571428571429,1.42857142857143,-14,-0.142857142857143,0,43.2857142857142,12.9857142857143
