"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","rt_avgcases7days","rt_lower_avgcases7days","rt_upper_avgcases7days","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_total_tests","owid_new_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","hosp_year_week","hosp_date","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_hosp_weekly_admission","hosp_icu_weekly_admission","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-07-31,1,1,0,NA,0,NA,3,1,1,1,0,NA,0,NA,2,2,1,1,0,0,1,1,2,2,0,0,0,NA,0,NA,NA,2075,80,28.7,28.7,44.76,44.76,38.33,38.33,32.69,32.69,75,75,13,0,12.7142857142857,0,-6,0,-1.85714285714286,0,2759631,"LT",1.18181841217474,0.629213483146067,1.73033707865169,"LTU","Europe","Lithuania","2020-07-31",2075,13,12.714,80,0,0,762.226,4.775,4.67,29.387,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,481902,4930,177.021,1.811,2662,0.978,0.005,209.4,"tests performed",NA,NA,NA,NA,NA,28.7,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/31","LT",2759631,13,0,2075,80,6203.92101344488,6048.45489708598,6363.38314428136,7.69589747112514,127.861526684295,291.840143867216,0.00224809802957166,0.00219176219468689,0.00230588188938353,2.78874149157084e-06,4.63328346015447e-05,0.000105753321319849,"2020/07/31","LT",2759631,13,0,2180,80,5869.5652173913,0,72.463768115942,72.463768115942,0.000789960686772978,2.89893830008432e-05,0.0021269384266923,0,2.62584990949667e-05,2.62584990949667e-05,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-07-31",-16,25,128,-13,-32,2
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-01,1,1,0,NA,0,NA,3,1,1,1,0,NA,0,NA,2,2,1,1,0,0,1,1,2,2,0,0,0,NA,0,NA,NA,2093,80,28.7,28.7,44.76,44.76,38.33,38.33,32.69,32.69,75,75,18,0,13.1428571428571,0,5,0,0.428571428571429,0,2759631,"LT",1.19868892230703,0.684782608695652,1.67391304347826,"LTU","Europe","Lithuania","2020-08-01",2093,18,13.143,80,0,0,768.838,6.612,4.828,29.387,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,484201,2299,177.865,0.845,2958,1.087,0.004,225.1,"tests performed",NA,NA,NA,NA,NA,28.7,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/01","LT",2759631,18,0,2093,80,6224.85113655942,6068.82904981001,6384.88435813466,20.9301231145409,121.411435589551,312.770266981757,0.00225568242151194,0.00219914512114482,0.00231367322592573,7.58439194027787e-06,4.39955325873462e-05,0.000113337713260127,"2020/08/01","LT",2759631,18,0,2198,80,5869.5652173913,0,72.463768115942,72.463768115942,0.000796483297948168,2.89893830008432e-05,0.0021269384266923,0,2.62584990949667e-05,2.62584990949667e-05,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-01",-22,15,193,-2,4,-7
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-02,1,1,0,NA,0,NA,3,1,1,1,0,NA,0,NA,2,2,1,1,0,0,1,1,2,2,0,0,0,NA,0,NA,NA,2110,80,28.7,28.7,44.76,44.76,38.33,38.33,32.69,32.69,75,75,17,0,14.5714285714286,0,-1,0,1.42857142857143,0,2759631,"LT",1.23335788024544,0.686274509803922,1.7156862745098,"LTU","Europe","Lithuania","2020-08-02",2110,17,14.571,80,0,0,775.082,6.245,5.353,29.387,0,0,1.29,NA,NA,NA,NA,NA,NA,6.82,2.505,485563,1362,178.366,0.5,3116,1.145,0.005,213.8,"tests performed",NA,NA,NA,NA,NA,28.7,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/02","LT",2759631,17,0,2110,80,6241.09319953905,6084.62967415459,6401.58011436326,16.2420629796325,137.653498569183,329.01232996139,0.00226156801381745,0.00220487075052954,0.00231972322182323,5.88559230550478e-06,4.9881124892851e-05,0.000119223305565632,"2020/08/02","LT",2759631,17,0,2215,80,5869.5652173913,0,72.463768115942,72.463768115942,0.000802643541835847,2.89893830008432e-05,0.0021269384266923,0,2.62584990949667e-05,2.62584990949667e-05,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-02",-13,24,247,1,14,-11
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-03,1,1,0,NA,0,NA,3,1,1,1,0,NA,0,NA,2,2,1,1,0,0,1,1,2,2,0,0,0,NA,0,NA,NA,2120,80,28.7,28.7,44.76,44.76,38.33,38.33,32.69,32.69,75,75,10,0,14.4285714285714,0,-7,0,-0.142857142857142,0,2759631,"LT",1.27790395497509,0.762376237623762,1.8019801980198,"LTU","Europe","Lithuania","2020-08-03",2120,10,14.429,80,0,0,778.756,3.673,5.3,29.387,0,0,1.29,NA,NA,NA,NA,NA,NA,NA,NA,488340,2777,179.386,1.02,3437,1.263,0.004,238.2,"tests performed",NA,NA,NA,NA,NA,28.7,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,"2020/08/03","LT",2794184,102,0,342,5,2110,80,631,1626,0.000755139962149951,3.65043962745474e-05,0.000225826216169014,0.000581923022964844,"2020/08/03","LT",2759631,10,0,2120,80,6234.916002541,6078.57341466392,6395.2797649794,0,137.653498569183,308.045044072265,0.00225932959969684,0.00220267616020545,0.00231744018130663,0,4.9881124892851e-05,0.000111625447051532,"2020/08/03","LT",2759631,10,0,2225,80,5869.5652173913,0,72.463768115942,72.463768115942,0.000806267214710952,2.89893830008432e-05,0.0021269384266923,0,2.62584990949667e-05,2.62584990949667e-05,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-03",-10,24,184,-10,-32,2
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-04,1,1,0,NA,0,NA,3,1,1,1,0,NA,0,NA,2,2,1,1,0,0,1,1,2,2,0,0,0,NA,0,NA,NA,2137,80,28.7,28.7,44.76,44.76,38.33,38.33,32.69,32.69,75,75,17,0,15.7142857142857,0,7,0,1.28571428571428,0,2759631,"LT",1.30979479936973,0.763636363636364,1.78181818181818,"LTU","Europe","Lithuania","2020-08-04",2137,17,15.714,80,0,0,785.001,6.245,5.772,29.387,0,0,1.29,NA,NA,NA,NA,NA,NA,NA,NA,491860,3520,180.679,1.293,3662,1.345,0.004,233,"tests performed",NA,NA,NA,NA,NA,28.7,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/04","LT",2759631,17,0,2137,80,6247.9882499994,6091.28121578147,6408.72679970701,0.717853462297171,138.37135203148,281.745135504868,0.00226406655455001,0.00220728105162664,0.00232231294680593,2.60126611962676e-07,5.01412515048137e-05,0.000102095220522189,"2020/08/04","LT",2759631,17,0,2242,80,5869.5652173913,0,0,72.463768115942,0.000812427458598632,2.89893830008432e-05,0.0021269384266923,0,0,2.62584990949667e-05,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-04",-12,23,127,-13,-32,3
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-05,1,1,0,NA,0,NA,3,1,1,1,0,NA,0,NA,2,2,1,1,0,0,1,1,2,2,0,0,0,NA,0,NA,NA,2147,81,28.7,28.7,44.76,44.76,38.33,38.33,32.69,32.69,75,75,10,1,14.8571428571429,0.142857142857143,-7,1,-0.857142857142856,0.142857142857143,2759631,"LT",1.31324464765661,0.740384615384615,1.81730769230769,"LTU","Europe","Lithuania","2020-08-05",2147,10,14.857,81,1,0.143,788.674,3.673,5.458,29.754,0.367,0.052,1.29,NA,NA,NA,NA,NA,NA,NA,NA,496165,4305,182.26,1.581,3464,1.272,0.004,233.2,"tests performed",NA,NA,NA,NA,NA,28.7,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/05","LT",2759631,10,1,2147,81,6317.72435625161,6161.0948977342,6478.33570235275,75.9133032502614,214.284655281742,276.968872591747,0.00228933663821417,0.00223257924618697,0.00234753693604426,2.75084977847623e-05,7.7649749289576e-05,0.000100364459085924,"2020/08/05","LT",2759631,10,1,2252,81,5869.5652173913,0,0,72.463768115942,0.000816051131473737,2.93517502883538e-05,0.0021269384266923,0,0,2.62584990949667e-05,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-05",-7,28,221,-7,-31,1
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-06,1,1,0,NA,0,NA,3,1,1,1,0,NA,0,NA,2,2,1,1,0,0,1,1,2,2,0,0,0,NA,0,NA,NA,2171,81,28.7,28.7,44.76,44.76,38.33,38.33,32.69,32.69,75,75,24,0,15.5714285714286,0.142857142857143,14,-1,0.714285714285714,0,2759631,"LT",1.29181466181107,0.770642201834862,1.79816513761468,"LTU","Europe","Lithuania","2020-08-06",2171,24,15.571,81,0,0.143,797.49,8.816,5.72,29.754,0,0.052,1.29,NA,NA,NA,NA,NA,NA,NA,NA,500352,4187,183.798,1.538,3340,1.227,0.005,214.5,"tests performed",NA,NA,NA,NA,NA,28.7,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/06","LT",2759631,24,0,2171,81,6349.75521397374,6192.2952694731,6511.21910742113,32.0308577221331,242.19220359538,273.69572721316,0.00230094357324358,0.00224388524026332,0.002359452806343,1.16069350294054e-05,8.77625318730585e-05,9.91783782734577e-05,"2020/08/06","LT",2759631,24,0,2276,81,5869.5652173913,0,0,72.463768115942,0.00082474794637399,2.93517502883538e-05,0.0021269384266923,0,0,2.62584990949667e-05,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-06",-8,27,226,-2,-32,-1
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-07,2,1,1,1,0,NA,1,1,0,NA,1,1,0,NA,2,2,1,1,0,0,1,1,2,2,0,0,3,1,0,NA,NA,2194,81,28.7,28.7,47.38,47.38,43.33,43.33,38.46,38.46,75,75,23,0,17,0.142857142857143,-1,0,1.42857142857143,0,2759631,"LT",1.25811313951522,0.764705882352941,1.70588235294118,"LTU","Europe","Lithuania","2020-08-07",2194,23,17,81,0,0.143,805.939,8.449,6.245,29.754,0,0.052,1.29,NA,NA,NA,NA,NA,NA,NA,NA,504571,4219,185.348,1.55,3238,1.189,0.005,190.5,"tests performed",NA,NA,NA,NA,NA,28.7,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/07","LT",2759631,23,0,2194,81,6377.72131052856,6219.53176797957,6539.93429604808,27.9660965548183,227.987982264693,274.281609558693,0.0023110775717944,0.00225375485634839,0.0023698582513561,1.01339985508274e-05,8.26153867182578e-05,9.93906828698087e-05,"2020/08/07","LT",2759631,23,0,2299,81,5942.02898550725,72.463768115942,72.463768115942,144.927536231884,0.000833082393986732,2.93517502883538e-05,0.00215319692578727,2.62584990949667e-05,2.62584990949667e-05,5.25169981899334e-05,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-07",-16,25,262,-5,-32,-3
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-08,2,1,1,1,0,NA,1,1,0,NA,1,1,0,NA,2,2,1,1,0,0,1,1,2,2,0,0,3,1,0,NA,NA,2231,81,28.7,28.7,47.38,47.38,43.33,43.33,38.46,38.46,75,75,37,0,19.7142857142857,0.142857142857143,14,0,2.71428571428572,0,2759631,"LT",1.21802760318991,0.760869565217391,1.6231884057971,"LTU","Europe","Lithuania","2020-08-08",2231,37,19.714,81,0,0.143,819.53,13.591,7.242,29.754,0,0.052,1.29,NA,NA,NA,NA,NA,NA,NA,NA,506558,1987,186.078,0.73,3194,1.173,0.006,162,"tests performed",NA,NA,NA,NA,NA,28.7,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/08","LT",2759631,37,0,2231,81,6444.05216882598,6284.17836245592,6607.99327444966,66.3308582974123,288.909145625725,340.612467856105,0.00233511370499388,0.00227718066743558,0.00239452059875022,2.40361331994793e-05,0.000104691223437382,0.000123426816069288,"2020/08/08","LT",2759631,37,0,2336,81,6014.49275362319,72.4637681159429,144.927536231885,217.391304347827,0.000846489983624622,2.93517502883538e-05,0.00217945542488224,2.6258499094967e-05,5.25169981899337e-05,7.87754972849004e-05,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-08",-24,16,259,-1,1,-11
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-09,2,1,1,1,0,NA,1,1,0,NA,1,1,0,NA,2,2,1,1,0,0,1,1,2,2,0,0,3,1,0,NA,NA,2252,81,28.7,28.7,47.38,47.38,43.33,43.33,38.46,38.46,75,75,21,0,20.2857142857143,0.142857142857143,-16,0,0.571428571428569,0,2759631,"LT",1.17548216755865,0.73943661971831,1.57746478873239,"LTU","Europe","Lithuania","2020-08-09",2252,21,20.286,81,0,0.143,827.244,7.714,7.452,29.754,0,0.052,1.28,NA,NA,NA,NA,NA,NA,0.974,0.358,507986,1428,186.602,0.525,3203,1.177,0.006,157.9,"tests performed",NA,NA,NA,NA,NA,28.7,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/09","LT",2759631,21,0,2252,81,6460.64897439796,6300.32182603869,6625.05604045202,16.5968055719823,305.505951197707,357.209273428088,0.00234112784441034,0.0022830305305451,0.00240070358698392,6.01413941645903e-06,0.000110705362853841,0.000129440955485747,"2020/08/09","LT",2759631,21,0,2357,81,6086.95652173913,72.463768115942,217.391304347827,289.855072463769,0.000854099696662344,2.93517502883538e-05,0.0022057139239772,2.62584990949667e-05,7.87754972849004e-05,0.000105033996379867,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-09",-16,24,252,0,10,-14
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-10,2,1,1,1,0,NA,1,1,0,NA,1,1,0,NA,2,2,1,1,0,0,1,1,2,2,0,0,3,1,0,NA,NA,2265,81,28.7,28.7,47.38,47.38,43.33,43.33,38.46,38.46,75,75,13,0,20.7142857142857,0.142857142857143,-8,0,0.428571428571431,0,2759631,"LT",1.14258796078168,0.724137931034483,1.5448275862069,"LTU","Europe","Lithuania","2020-08-10",2265,13,20.714,81,0,0.143,832.02,4.775,7.609,29.754,0,0.052,1.27,NA,NA,NA,NA,NA,NA,NA,NA,511522,3536,187.901,1.299,3312,1.217,0.006,159.9,"tests performed",NA,NA,NA,NA,NA,28.7,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,"2020/08/10","LT",2794184,142,1,454,5,2252,81,711,1441,0.000805959807943929,5.08198457939778e-05,0.000254457115207875,0.000515714068937479,"2020/08/10","LT",2759631,13,0,2265,81,6450.47999506088,6290.36134240306,6614.6744045049,0,296.348100634756,357.209273428088,0.00233744293895121,0.00227942117710776,0.00239694162172584,0,0.000107386857385917,0.000129440955485747,"2020/08/10","LT",2759631,13,0,2370,81,6086.95652173913,0,217.391304347827,217.391304347827,0.000858810471399981,2.93517502883538e-05,0.0022057139239772,0,7.87754972849004e-05,7.87754972849004e-05,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-10",-6,30,235,-8,-33,0
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-11,2,1,1,1,0,NA,1,1,0,NA,1,1,0,NA,2,2,1,1,0,0,1,1,2,2,0,0,3,1,0,NA,NA,2283,81,28.7,28.7,47.38,47.38,43.33,43.33,38.46,38.46,75,75,18,0,20.8571428571429,0.142857142857143,5,0,0.142857142857142,0,2759631,"LT",1.13342868722612,0.719178082191781,1.53424657534247,"LTU","Europe","Lithuania","2020-08-11",2283,18,20.857,81,0,0.143,838.632,6.612,7.662,29.754,0,0.052,1.26,NA,NA,NA,NA,NA,NA,NA,NA,515279,3757,189.281,1.38,3346,1.229,0.006,160.4,"tests performed",NA,NA,NA,NA,NA,28.7,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/11","LT",2759631,18,0,2283,81,6452.036228253,6291.83285203899,6616.31872137205,0,264.423858424203,357.209273428088,0.00233800686695178,0.00227995440406308,0.0023975374683688,0,9.58185563302496e-05,0.000129440955485747,"2020/08/11","LT",2759631,18,0,2388,81,6159.42028985507,72.463768115942,289.855072463769,289.855072463769,0.00086533308257517,2.93517502883538e-05,0.00223197242307217,2.62584990949667e-05,0.000105033996379867,0.000105033996379867,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-11",-5,31,219,-4,-32,-1
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-12,2,1,1,1,0,NA,1,1,0,NA,1,1,0,NA,2,2,1,1,0,0,1,1,2,2,0,0,3,1,0,NA,NA,2309,81,28.7,28.7,47.38,47.38,43.33,43.33,38.46,38.46,75,75,26,0,23.1428571428571,0,8,0,2.28571428571428,-0.142857142857143,2759631,"LT",1.14828108279202,0.734567901234568,1.55555555555556,"LTU","Europe","Lithuania","2020-08-12",2309,26,23.143,81,0,0,848.183,9.551,8.501,29.754,0,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,518760,3481,190.56,1.279,3228,1.186,0.007,139.5,"tests performed",NA,NA,NA,NA,NA,28.7,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/12","LT",2759631,26,0,2309,81,6474.7794303879,6313.9657943693,6639.68891145409,0,256.727960953078,353.085964019593,0.0023462482594187,0.00228797465833994,0.00240600606075743,0,9.30298148386787e-05,0.000127946803039824,"2020/08/12","LT",2759631,26,0,2414,81,6159.42028985507,0,289.855072463769,289.855072463769,0.000874754632050444,2.93517502883538e-05,0.00223197242307217,0,0.000105033996379867,0.000105033996379867,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-12",-4,30,216,-5,-32,0
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-13,2,1,1,1,0,NA,1,1,0,NA,1,1,0,NA,2,2,1,1,0,0,1,1,2,2,0,0,3,1,0,NA,NA,2330,81,28.7,28.7,47.38,47.38,43.33,43.33,38.46,38.46,75,75,21,0,22.7142857142857,0,-5,0,-0.428571428571427,0,2759631,"LT",1.17576148579066,0.748427672955975,1.58490566037736,"LTU","Europe","Lithuania","2020-08-13",2330,21,22.714,81,0,0,855.897,7.714,8.344,29.754,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,522994,4234,192.115,1.555,3235,1.188,0.007,142.4,"tests performed",NA,NA,NA,NA,NA,28.7,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/13","LT",2759631,21,0,2330,81,6482.17277144512,6321.12781510321,6647.32071047015,16.8725275550723,252.670365393609,327.78817368916,0.00234892736436325,0.00229056994036638,0.00240877157506571,6.11405204357841e-06,9.15594749419793e-05,0.000118779711377775,"2020/08/13","LT",2759631,21,0,2435,81,6159.42028985507,0,289.855072463769,289.855072463769,0.000882364345088166,2.93517502883538e-05,0.00223197242307217,0,0.000105033996379867,0.000105033996379867,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-13",-7,28,195,-3,-32,0
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-14,2,1,1,1,0,NA,1,1,0,NA,1,1,0,NA,2,2,1,1,0,0,1,1,2,2,0,0,3,1,0,NA,NA,2352,81,28.7,28.7,47.38,47.38,43.33,43.33,38.46,38.46,75,75,22,0,22.5714285714286,0,1,0,-0.142857142857142,0,2759631,"LT",1.20145714392829,0.79746835443038,1.59493670886076,"LTU","Europe","Lithuania","2020-08-14",2352,22,22.571,81,0,0,863.978,8.081,8.291,29.754,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,528109,5115,193.994,1.879,3363,1.235,0.007,149,"tests performed",NA,NA,NA,NA,NA,28.7,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/14","LT",2759631,22,0,2352,81,6490.81939587305,6329.51262799337,6656.23704477833,13.2978939200157,249.726196333992,335.676372672795,0.00235206061820332,0.00229360832226967,0.0024120025629435,4.81872174939898e-06,9.04926043858735e-05,0.000121638136646818,"2020/08/14","LT",2759631,22,0,2457,81,6159.42028985507,0,289.855072463769,289.855072463769,0.000890336425413398,2.93517502883538e-05,0.00223197242307217,0,0.000105033996379867,0.000105033996379867,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-14",-14,28,226,-3,-32,-2
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-08-15,2,1,1,1,0,NA,1,1,0,NA,1,1,0,NA,2,2,1,1,0,0,1,1,2,2,0,0,3,1,0,NA,NA,2386,81,28.7,28.7,47.38,47.38,43.33,43.33,38.46,38.46,75,75,34,0,22.1428571428571,0,12,0,-0.428571428571431,0,2759631,"LT",1.21677657465293,0.812903225806452,1.6258064516129,"LTU","Europe","Lithuania","2020-08-15",2386,34,22.143,81,0,0,876.468,12.489,8.134,29.754,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,531546,3437,195.257,1.263,3570,1.311,0.006,161.2,"tests performed",NA,NA,NA,NA,NA,28.7,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/15","LT",2759631,34,0,2386,81,6530.88372266753,6368.53476289691,6697.37134002892,40.0643267944797,289.790523128472,375.740699467275,0.00236657861962977,0.00230774866744753,0.00242690828593711,1.45180014264515e-05,0.000105010605812325,0.000136156138073269,"2020/08/15","LT",2759631,34,0,2491,81,6231.88405797101,72.463768115942,362.318840579711,362.318840579711,0.000902656913188756,2.93517502883538e-05,0.00225823092216714,2.62584990949667e-05,0.000131292495474834,0.000131292495474834,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-08-15",-25,17,247,2,-6,-10
