"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_fatalities_smooth","W_p_cases_fatalities_smooth_low","W_p_cases_fatalities_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-23,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,20884,351,82.41,82.41,88.1,88.1,68.33,68.33,63.46,63.46,100,100,5693,102,2846.14285714286,47.1428571428571,912,48,766.428571428572,13,19378102,"US_NY","2020/03/23","US",329064917,5693,102,20884,351,264322.619890308,262610.510914634,266045.891089208,51984.9092211603,263705.572684859,264322.619890308,0.000803253723611951,0.000798050771588737,0.000808490596672171,0.000157977671078076,0.000801378570189113,0.000803253723611951,"2020/03/23","US_NY",19378102,5693,102,20884,351,477971.014492754,65942.0289855073,443550.724637681,473623.188405797,0.00107771132590798,1.81132290458581e-05,0.0246655226860068,0.00340291474291483,0.0228892759795403,0.0244411546809794,"2020-03-23","US","USNY",19453561,0.0333333333333333,NA,NA,NA,0.0235511287201797,0.0186716915956822,0.0284305658446771,0.0182297784544978,0.0170232185823663,0.0194363383266293,0.000759158878763446,-0.0202448666681206,0.0217631844256475,0.000266747775923866,-0.00783124824572022,0.00836474379756795,"2020-03-23","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-23",-62,-37,-64,-69,-57,26
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-24,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,25681,475,82.41,82.41,88.1,88.1,68.33,68.33,63.46,63.46,100,100,4797,124,3467.71428571429,62.8571428571429,-896,22,621.571428571428,15.7142857142857,19378102,"US_NY","2020/03/24","US",329064917,4797,124,25681,475,291342.922409553,289782.662825991,292911.58280614,27020.3025192458,290725.875204105,291342.922409553,0.000885366100603041,0.000880624605831168,0.000890133124723654,8.21123769910903e-05,0.000883490947180203,0.000885366100603041,"2020/03/24","US_NY",19378102,4797,124,25681,475,554855.072463768,76884.0579710144,509057.971014493,548478.260869565,0.0013252587895347,2.45122045492381e-05,0.0286330969082404,0.00396757422223365,0.0262697539219524,0.0283040238342003,"2020-03-24","US","USNY",19453561,0.0333333333333333,NA,NA,NA,0.0238012601704538,0.019218229901317,0.0283842904395906,0.0182297784544978,0.0170232185823663,0.0194363383266293,0.000772559980373507,-0.0204181766210025,0.0219632965817495,0.000274333461698483,-0.00797615542440174,0.00852482234779871,"2020-03-24","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-24",-53,-18,-16,-63,-56,25
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-25,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,30841,632,82.41,82.41,88.1,88.1,68.33,68.33,63.46,63.46,100,100,5160,157,4047.71428571429,81.7142857142857,363,33,580,18.8571428571429,19378102,"US_NY","2020/03/25","US",329064917,5160,157,30841,632,320640.090902977,319185.829747624,322100.977902307,29297.1684934232,320023.043697528,320640.090902977,0.000974397677595563,0.000969978302936573,0.000978837187624918,8.90315769925215e-05,0.000972522524172724,0.000974397677595563,"2020/03/25","US_NY",19378102,5160,157,30841,632,647101.449275362,92246.3768115942,584275.362318841,636739.130434783,0.00159153873790116,3.26141332107758e-05,0.0333934380815707,0.0047603411733303,0.0301513204089255,0.0328586943362556,"2020-03-25","US","USNY",19453561,0.0333333333333333,NA,NA,NA,0.0240751102577197,0.019798060696787,0.0283521598186524,0.0182297784544978,0.0170232185823663,0.0194363383266293,0.000786197645803591,-0.0205912972433864,0.0221636925349936,0.000282134866717512,-0.00812297133485086,0.00868724106828589,"2020-03-25","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-25",-56,-23,-38,-66,-57,26
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-26,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,37397,867,82.41,82.41,88.1,88.1,68.33,68.33,63.46,63.46,100,100,6556,235,4739.42857142857,111.285714285714,1396,78,691.714285714286,29.5714285714286,19378102,"US_NY","2020/03/26","US",329064917,6556,235,37397,867,384173.635463569,382705.182586544,385647.722844515,63533.5445605922,381435.284900507,384173.635463569,0.00116747065887783,0.00116300815679644,0.00117195028373236,0.000193072981282268,0.00115914904687487,0.00116747065887783,"2020/03/26","US_NY",19378102,6556,235,37397,867,715869.565217391,68768.115942029,633333.333333333,701739.130434783,0.00192985876532181,4.47412238825041e-05,0.0369421920277534,0.00354875394618261,0.0326829393989841,0.0362129960114145,"2020-03-26","US","USNY",19453561,0.0157894736842105,NA,NA,NA,0.0243777308036922,0.0204104693957562,0.0283449922116282,0.0182297784544978,0.0170232185823663,0.0194363383266293,0.000800076051011955,-0.0207641678677808,0.0223643199698047,0.000290158125534085,-0.00827168736335825,0.00885200361442642,"2020-03-26","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-26",-52,-18,1,-64,-57,25
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-27,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,44701,1139,82.41,82.41,88.1,88.1,68.33,68.33,63.46,63.46,100,100,7304,272,5291.57142857143,142.285714285714,748,37,552.142857142857,31,19378102,"US_NY","2020/03/27","US",329064917,7304,272,44701,1139,451462.318776514,449943.245484725,452986.520678832,67288.6833129456,446721.485409753,451462.318776514,0.00137195518407851,0.00136733885090742,0.0013765871026562,0.000204484525200678,0.00135754819894627,0.00137195518407851,"2020/03/27","US_NY",19378102,7304,272,44701,1139,791956.52173913,76086.9565217391,683840.579710145,773913.043478261,0.00230677906432735,5.87776862770152e-05,0.040868632115732,0.00392644008797864,0.0352893477240519,0.0399375048948685,"2020-03-27","US","USNY",19453561,0.0157894736842105,NA,NA,NA,0.0247144801361848,0.0210533634757582,0.0283755967966113,0.0182297784544978,0.0170232185823663,0.0194363383266293,0.00081419944567323,-0.0209367257449487,0.0225651246362951,0.000298409547153741,-0.0084222928635442,0.00901911195785168,"2020-03-27","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-27",-54,-20,-7,-64,-57,27
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-28,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,52400,1492,82.41,82.41,88.1,88.1,68.33,68.33,63.46,63.46,100,100,7699,353,5998.57142857143,185.285714285714,395,81,707,43,19378102,"US_NY","2020/03/28","US",329064917,7699,353,52400,1492,534073.047226452,532463.431488646,535687.528768499,82610.7284499376,522903.789466241,534073.047226452,0.0016230020875378,0.00161811060365528,0.00162790835818119,0.000251046903459288,0.00158905967318978,0.0016230020875378,"2020/03/28","US_NY",19378102,7699,353,52400,1492,858695.652173913,66739.1304347826,722898.550724638,833260.869565217,0.00270408319658964,7.69941246051858e-05,0.0443126809929018,0.00344404887716984,0.0373049203025476,0.0430001281634918,"2020-03-28","US","USNY",19453561,0.0157894736842105,NA,NA,NA,0.0250910851416834,0.0217231595603208,0.0284590107230461,0.0182297784544978,0.0170232185823663,0.0194363383266293,0.000828572154479713,-0.0211089059893809,0.0227660502983404,0.000306895619995451,-0.00857477504777357,0.00918856628776447,"2020-03-28","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-28",-61,-28,-52,-67,-45,18
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-29,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,59648,1874,82.41,82.41,88.1,88.1,68.33,68.33,63.46,63.46,100,100,7248,382,6351,232.142857142857,-451,29,352.428571428572,46.8571428571429,19378102,"US_NY","2020/03/29","US",329064917,7248,382,59648,1874,602118.893021945,600441.507411759,603800.964554823,68045.8457954928,581787.916823942,601501.845816496,0.00182978756444566,0.00182469013374573,0.00183489923526191,0.000206785476907867,0.00176800347520469,0.00182791241102283,"2020/03/29","US_NY",19378102,7248,382,59648,1874,925507.246376812,66811.5942028986,759855.072463768,891086.956521739,0.00307811363569043,9.67070975268889e-05,0.0477604693368221,0.0034477883439203,0.0392120483452801,0.0459842226303556,"2020-03-29","US","USNY",19453561,0.0157894736842105,NA,NA,NA,0.0255137162923711,0.0224147395605597,0.0286126930241824,0.0182297784544978,0.0170232185823663,0.0194363383266293,0.000843198578465608,-0.0212806415234961,0.0229670386804273,0.000315623016993715,-0.00872911887404291,0.00936036490803033,"2020-03-29","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-29",-62,-32,-47,-68,-46,16
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-30,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,66663,2286,82.41,82.41,88.1,88.1,68.33,68.33,63.46,63.46,100,100,7015,412,6539.85714285714,276.428571428571,-233,30,188.857142857143,44.2857142857143,19378102,"US_NY","2020/03/30","US",329064917,7015,412,66663,2286,660857.370128609,659121.868178567,662597.441744996,58738.4771066639,615195.272110601,660240.32292316,0.00200828874786615,0.00200301470660443,0.00201357667595113,0.000178501183420486,0.00186952555659588,0.00200641359444331,"2020/03/30","US_NY",19378102,7015,412,66663,2286,993478.260869565,67971.0144927535,792391.304347826,947681.15942029,0.00344012019340181,0.000117968209683281,0.0512680891487497,0.00350761981192758,0.0408910689162347,0.0489047461624616,"2020-03-30","US","USNY",19453561,0.0285714285714286,NA,NA,NA,0.02598907751578,0.0231217723821331,0.028856382649427,0.0182297784544978,0.0170232185823663,0.0194363383266293,0.000858083196354663,-0.0214518630205412,0.0231680294132505,0.000324598600845759,-0.0088853069281709,0.00953450412986242,"2020-03-30","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-30",-55,-26,-40,-69,-60,26
"United States","USA","New York","US_NY","STATE_TOTAL",2020-03-31,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,75853,2775,82.41,82.41,88.1,88.1,68.33,68.33,63.46,63.46,100,100,9190,489,7167.42857142857,328.571428571429,2175,77,627.571428571428,52.1428571428571,19378102,"US_NY","2020/03/31","US",329064917,9190,489,75853,2775,749568.474962599,747697.282603745,751444.350180313,88711.1048339906,669947.714427493,748951.427757151,0.00227787417083602,0.00227218777808436,0.00228357479439327,0.000269585422969871,0.0020359135228855,0.00227599901741318,"2020/03/31","US_NY",19378102,9190,489,75853,2775,1067246.37681159,73768.115942029,820072.463768116,1004420.28985507,0.00391436684562812,0.000143202879208707,0.0550748663007138,0.00380677715196406,0.0423195452149089,0.0518327486280686,"2020-03-31","US","USNY",19453561,0.0285714285714286,NA,NA,NA,0.026524513259267,0.0238379192300896,0.0292111072884444,0.0182297784544978,0.0170232185823663,0.0194363383266293,0.000873230565931596,-0.0216224988461643,0.0233689599780274,0.000333829429407938,-0.00904331930111641,0.00971097815993228,"2020-03-31","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-03-31",-55,-24,-36,-69,-61,26
"United States","USA","New York","US_NY","STATE_TOTAL",2020-04-01,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,1,0,NA,NA,NA,90377,3411,82.41,82.41,88.1,88.1,69.17,69.17,64.42,64.42,100,100,14524,636,8505.14285714286,397,5334,147,1337.71428571429,68.4285714285714,19378102,"US_NY","2020/04/01","US",329064917,8095,636,83948,3411,851740.454818474,849712.619870923,853773.129184057,102171.979855875,695224.412287745,849002.104255413,0.00258836603605019,0.00258220361993474,0.0025945431587411,0.000310491865214167,0.00211272723517878,0.00258004442404722,"2020/04/01","US_NY",19378102,14524,636,90377,3411,1131014.49275362,63768.115942029,831159.420289855,1048478.26086957,0.00466387265378209,0.000176023430984108,0.0583655970411149,0.00329073074040115,0.0428916836277286,0.0541063444123457,"2020-04-01","US","USNY",19453561,0.0285714285714286,NA,NA,NA,0.0271281357016724,0.0245594570102159,0.029696814393129,0.0182297784544978,0.0170232185823663,0.0194363383266293,0.000888645325437697,-0.0217924749986295,0.0235697656495049,0.000343322761245617,-0.00920313346124334,0.00988977898373457,"2020-04-01","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-04-01",-52,-18,-13,-67,-61,26
"United States","USA","New York","US_NY","STATE_TOTAL",2020-04-02,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,1,0,NA,NA,NA,100780,4138,82.41,82.41,88.1,88.1,69.17,69.17,64.42,64.42,100,100,10403,727,9054.71428571429,467.285714285714,-4121,91,549.571428571429,70.2857142857143,19378102,"US_NY","2020/04/02","US",329064917,8558,727,92506,4138,964477.356234478,962266.416745874,966693.375660754,112736.901416003,781746.255691882,959736.522867716,0.00293096378984235,0.00292424493476427,0.0029376980824144,0.000342597753792159,0.00237565968082791,0.0029165568047101,"2020/04/02","US_NY",19378102,10403,727,100780,4138,1187971.01449275,56956.5217391304,832971.014492754,1079855.07246377,0.00520071573573098,0.000213540005104731,0.0613048179069732,0.0029392208658583,0.04298517029649,0.0557255335152931,"2020-04-02","US","USNY",19453561,0.0285714285714286,NA,NA,NA,0.0278089758085269,0.0252891404189167,0.0303288111981372,0.0182297784544978,0.0170232185823663,0.0194363383266293,0.000904332194991136,-0.0219617150476475,0.0237703794376298,0.00035308606134086,-0.00936472412134376,0.0100708962440255,"2020-04-02","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-04-02",-54,-20,-26,-69,-62,27
"United States","USA","New York","US_NY","STATE_TOTAL",2020-04-03,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,1,0,NA,NA,NA,111455,4899,82.41,82.41,88.1,88.1,69.17,69.17,64.42,64.42,100,100,10675,761,9536.28571428571,537.142857142857,272,34,481.571428571428,69.8571428571428,19378102,"US_NY","2020/04/03","US",329064917,10481,761,102987,4899,1090579.20723323,1088148.71788647,1093015.12532182,126101.850998751,878241.496564081,1079409.94947302,0.00331417647671395,0.00330679042848699,0.00332157902242074,0.000383212686871602,0.00266890042418007,0.00328023406236593,"2020/04/03","US_NY",19378102,10675,761,111455,4899,1241811.5942029,53840.579710145,829782.608695652,1106014.49275362,0.00575159528007438,0.000252811137024668,0.0640832417025619,0.0027784237955887,0.04282063375947,0.0570754810122077,"2020-04-03","US","USNY",19453561,0.0285714285714286,NA,NA,NA,0.028577162850996,0.0260396633674715,0.0311146623345205,0.0182297784544978,0.0170232185823663,0.0194363383266293,0.000920295978032265,-0.022130140071788,0.0239707320278525,0.000363127006962438,-0.00952806310022574,0.0102543171141506,"2020-04-03","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-04-03",-57,-22,-56,-70,-62,30
"United States","USA","New York","US_NY","STATE_TOTAL",2020-04-04,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,1,0,NA,NA,NA,121705,5686,82.41,82.41,88.1,88.1,69.17,69.17,64.42,64.42,100,100,10250,787,9900.71428571429,599.142857142857,-425,26,364.428571428572,62,19378102,"US_NY","2020/04/04","US",329064917,10846,787,113833,5686,1213147.60057749,1210501.57777452,1215799.40729416,122568.393344258,948824.980687179,1192816.62437948,0.0036866512894703,0.0036786102535948,0.00369470990216244,0.000372474812756347,0.00288339756585835,0.00362486720022932,"2020/04/04","US_NY",19378102,10250,787,121705,5686,1276376.8115942,34565.2173913042,798405.797101449,1110724.63768116,0.00628054285192637,0.000293423989614669,0.0658669673425294,0.00178372563996743,0.0412014446565226,0.0573185463509873,"2020-04-04","US","USNY",19453561,0.0285714285714286,NA,NA,NA,0.029444138159233,0.026834502635105,0.032053773683361,0.0182297784544978,0.0170232185823663,0.0194363383266293,0.000936541562794485,-0.0222976685944469,0.0241707517200359,0.000373453493702782,-0.00969311917866483,0.0104400261660704,"2020-04-04","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-04-04",-58,-21,-5,-65,-47,18
"United States","USA","New York","US_NY","STATE_TOTAL",2020-04-05,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,1,0,NA,NA,NA,132700,6596,82.41,82.41,88.1,88.1,69.17,69.17,64.42,64.42,100,100,10995,910,10436,674.571428571429,745,123,535.285714285714,75.4285714285714,19378102,"US_NY","2020/04/05","US",329064917,9327,910,123160,6596,1331366.04666901,1328516.89495321,1334221.30870643,118218.446091524,1040023.12425946,1285703.948651,0.00404590698639871,0.00403724865921579,0.00405458388232384,0.00035925569692841,0.00316054088579567,0.00390714379512843,"2020/04/05","US_NY",19378102,10995,910,132700,6596,1317028.98550725,40652.1739130435,762173.913043478,1115942.02898551,0.00684793588143978,0.000340384213066894,0.0679648081895351,0.00209784084700573,0.0393317112812946,0.0575877879570201,"2020-04-05","US","USNY",19453561,0.0285714285714286,NA,NA,NA,0.0304229103187668,0.027705772845545,0.0331400477919885,0.0182297784544978,0.0170232185823663,0.0194363383266293,0.000953073923801046,-0.0224642165183355,0.0243703643659376,0.000384073641686585,-0.00985985794951056,0.0106280052328837,"2020-04-05","US_NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-04-05",-59,-28,-11,-68,-47,15
"United States","USA","New York","US_NY","STATE_TOTAL",2020-04-06,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,1,0,NA,NA,NA,142561,7657,82.41,82.41,88.1,88.1,69.17,69.17,64.42,64.42,100,100,9861,1061,10842.5714285714,767.285714285714,-1134,151,406.571428571429,92.7142857142858,19378102,"US_NY","2020/04/06","US",329064917,8655,1061,131815,7657,1457465.57058939,1454398.78077529,1460538.82713042,126099.52392038,1136825.47968641,1377844.81005428,0.00442911260147915,0.00441979289082126,0.00443845196396437,0.000383205615080443,0.00345471492388359,0.00418715195352862,"2020/04/06","US_NY",19378102,9861,1061,142561,7657,1355000,37971.0144927537,707898.550724638,1107826.08695652,0.00735680924788196,0.000395136737333718,0.069924288766774,0.00195948057723887,0.0365308506852032,0.0571689676809691,"2020-04-06","US","USNY",19453561,0.0285714285714286,NA,NA,NA,0.0315283580470207,0.0286910824219284,0.034365633672113,0.0182297784544978,0.0170232185823663,0.0194363383266293,0.000969898123388311,-0.0226296970584605,0.0245694933052372,0.000394995801955989,-0.0100282416617336,0.0108182332656455,"2020-04-06","US_NY",1.5287597,1.5287597,1.5805193,1.5805193,1.3658524,1.3658524,1.4338921,1.4338921,NA,NA,NA,NA,NA,NA,2.6806521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-04-06",-53,-21,-3,-69,-62,26
"United States","USA","New York","US_NY","STATE_TOTAL",2020-04-07,3,1,3,1,2,1,4,1,1,1,2,1,1,1,3,2,1,2,0,0,2,1,1,1,0,0,1,0,NA,NA,NA,149974,8930,82.41,82.41,88.1,88.1,69.17,69.17,64.42,64.42,100,100,7413,1273,10588.7142857143,879.285714285714,-2448,212,-253.857142857143,112,19378102,"US_NY","2020/04/07","US",329064917,8060,1273,139875,8930,1602143.65281679,1598823.79456587,1605470.40454707,144678.082227404,1217970.01735323,1445627.61028607,0.00486877685844825,0.0048586880945618,0.00487888657102595,0.000439664256969103,0.00370130619957042,0.00439313805757685,"2020/04/07","US_NY",19378102,7413,1273,149974,8930,1425362.31884058,70362.3188405798,709492.753623188,1125507.24637681,0.00773935445277355,0.000460829445525676,0.0735553109814666,0.00363102221469264,0.0366131189537132,0.0580813975680803,"2020-04-07","US","USNY",19453561,0.0285714285714286,NA,NA,NA,0.0327726245726722,0.0298242885094431,0.0357209606359012,0.0182297784544978,0.0170232185823663,0.0194363383266293,0.000987019313255847,-0.022794020673562,0.0247680593000737,0.000406228563037326,-0.0101982290581898,0.0110106861842644,"2020-04-07","US_NY",1.6424513,1.6109236,1.6697568,1.6450105,1.5424135,1.4540341,1.5853802,1.5096395,NA,NA,NA,NA,NA,NA,2.4688954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","New York",NA,NA,"US_NY",NA,"2020-04-07",-60,-11,-6,-69,-63,26
