"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","rt_avgcases7days","rt_lower_avgcases7days","rt_upper_avgcases7days","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_total_tests","owid_new_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","umdapi_date","umdapi_iso_code","umdapi_country","umdapi_sample_size","umdapi_percent_cli","umdapi_cli_se","umdapi_percent_cli_unw","umdapi_cli_se_unw","umdapi_percent_ili","umdapi_ili_se","umdapi_percent_ili_unw","umdapi_ili_se_unw","umdapi_percent_mc","umdapi_mc_se","umdapi_percent_mc_unw","umdapi_mc_se_unw","umdapi_percent_dc","umdapi_dc_se","umdapi_percent_dc_unw","umdapi_dc_se_unw","umdapi_percent_hf","umdapi_hf_se","umdapi_percent_hf_unw","umdapi_hf_se_unw","umdapi_percent_cli_smooth","umdapi_percent_cli_smooth_low","umdapi_percent_cli_smooth_high","umdapi_percent_cli_unw_smooth","umdapi_percent_cli_unw_smooth_low","umdapi_percent_cli_unw_smooth_high","umdapi_percent_ili_smooth","umdapi_percent_ili_smooth_low","umdapi_percent_ili_smooth_high","umdapi_percent_ili_unw_smooth","umdapi_percent_ili_unw_smooth_low","umdapi_percent_ili_unw_smooth_high","umdapi_percent_mc_smooth","umdapi_percent_mc_smooth_low","umdapi_percent_mc_smooth_high","umdapi_percent_mc_unw_smooth","umdapi_percent_mc_unw_smooth_low","umdapi_percent_mc_unw_smooth_high","umdapi_percent_dc_smooth","umdapi_percent_dc_smooth_low","umdapi_percent_dc_smooth_high","umdapi_percent_dc_unw_smooth","umdapi_percent_dc_unw_smooth_low","umdapi_percent_dc_unw_smooth_high","umdapi_percent_hf_smooth","umdapi_percent_hf_smooth_low","umdapi_percent_hf_smooth_high","umdapi_percent_hf_unw_smooth","umdapi_percent_hf_unw_smooth_low","umdapi_percent_hf_unw_smooth_high","umdapi_population","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-13,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,451,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,0,0,0.285714285714286,0,0,0,0,0,23568378,"TW",0.667699381358653,0,0,"TWN","Asia","Taiwan","2020-07-13",451,0,0.286,7,0,0,18.936,0,0.012,0.294,0,0,0.36,NA,NA,NA,NA,NA,NA,NA,NA,78745,126,3.306,0.005,143,0.006,0.002,500,"people tested",NA,NA,NA,NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/13","TW",23568378,0,0,450,7,511.661244453566,387.67520924015,675.300413428289,0,0,0,2.1709650297257e-05,1.64489558526323e-05,2.86528166439069e-05,0,0,0,"2020/07/13","TW",23568378,0,0,450,7,507.246376811594,0,0,0,1.90933801214492e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-13","TWN","Taiwan",2099,0.000645,0.000827,0.000953,0.000673,0.000645,0.000827,0.000953,0.000673,0.72058,0.010485,0.694819,0.010217,0.435763,0.01129,0.476507,0.011209,0.2224,0.009458,0.214437,0.009583,0.00184124978703765,0.00141519277667938,0.00226730679739591,0.00198365723645567,0.00164926853669698,0.00231804593621436,0.00196815774544079,0.00146858958221149,0.00246772590867008,0.00210260345129418,0.00156693128258674,0.00263827562000161,0.713651393760239,0.693440665592768,0.733862121927711,0.69339496858184,0.678210152174709,0.708579784988972,0.441278880997328,0.430027953316745,0.452529808677911,0.474155198977235,0.46501570784754,0.483294690106931,0.206029820008151,0.200721179562562,0.211338460453739,0.2108604034071,0.203255882592226,0.218464924221974,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-13",-4,9,1,-13,-4,2
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-14,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,451,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,0,0,0.285714285714286,0,0,0,0,0,23568378,"TW",0.678360483820427,0,3.5,"TWN","Asia","Taiwan","2020-07-14",451,0,0.286,7,0,0,18.936,0,0.012,0.294,0,0,0.36,NA,NA,NA,NA,NA,NA,NA,NA,78900,155,3.313,0.007,146,0.006,0.002,510.5,"people tested",NA,NA,NA,NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/14","TW",23568378,0,0,450,7,511.334495698276,387.42763842362,674.869164096965,0,0,0,2.16957864346149e-05,1.6438451488839e-05,2.86345188496623e-05,0,0,0,"2020/07/14","TW",23568378,0,0,450,7,507.246376811594,0,0,0,1.90933801214492e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-14","TWN","Taiwan",2275,0.000347,0.000619,0.00044,0.000439,0.000347,0.000619,0.00044,0.000439,0.713277,0.010128,0.691162,0.009913,0.421494,0.010817,0.464974,0.010709,0.214457,0.009209,0.221895,0.009096,0.00185556183207648,0.00142856172145507,0.00228256194269789,0.00200198264996179,0.00166667303739591,0.00233729226252767,0.00198523797101216,0.00148443958036259,0.00248603636166172,0.00211095505943288,0.00157228526970829,0.00264962484915746,0.7125678727108,0.691660304091375,0.733475441330225,0.691746836051906,0.676037077256596,0.707456594847217,0.441750606441323,0.430206134204777,0.453295078677869,0.475539817347822,0.466134487488758,0.484945147206887,0.206052287410957,0.2007433309174,0.211361243904515,0.210136572527969,0.202571837495138,0.217701307560801,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-14",-3,7,2,-11,0,2
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-15,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,451,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,0,0,0.285714285714286,0,0,0,0,0,23568378,"TW",1.1254024533708,0,3.5,"TWN","Asia","Taiwan","2020-07-15",451,0,0.286,7,0,0,18.936,0,0.012,0.294,0,0,0.37,NA,NA,NA,NA,NA,NA,NA,NA,79064,164,3.32,0.007,149,0.006,0.002,521,"people tested",NA,NA,NA,NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/15","TW",23568378,0,0,450,7,511.007684953346,387.176214150566,674.444463625622,0,0,0,2.16819199417688e-05,1.64277836239119e-05,2.8616498921802e-05,0,0,0,"2020/07/15","TW",23568378,0,0,450,7,507.246376811594,0,0,0,1.90933801214492e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-15","TWN","Taiwan",2243,0.00161,0.001405,0.002229,0.000996,0.001827,0.001496,0.002675,0.001091,0.703045,0.01039,0.676529,0.010149,0.417545,0.010996,0.482091,0.010852,0.214391,0.009553,0.237928,0.009207,0.00187016158259734,0.00144214597526551,0.00229817718992916,0.00202067347139828,0.00168434017637623,0.00235700676642034,0.00200278356340378,0.0015005947269092,0.00250497239989836,0.00212090043233876,0.00157717840529816,0.00266462245937935,0.711263019221839,0.689348233592292,0.733177804851385,0.690015793768157,0.673552028256014,0.706479559280299,0.442083241967394,0.430085962058261,0.454080521876526,0.476694070606792,0.466878683629674,0.486509457583909,0.206087532865578,0.20078205825833,0.211393007472826,0.20956722198097,0.202159050606612,0.216975393355328,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-15",-5,13,1,-11,-5,3
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-16,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,451,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,0,0,0.285714285714286,0,0,0,0,0,23568378,"TW",2.15620575381694,0,3.5,"TWN","Asia","Taiwan","2020-07-16",451,0,0.286,7,0,0,18.936,0,0.012,0.294,0,0,0.38,NA,NA,NA,NA,NA,NA,NA,NA,79255,191,3.328,0.008,149,0.006,0.002,521,"people tested",NA,NA,NA,NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/16","TW",23568378,0,0,450,7,510.695603029569,386.939758415534,674.032567812924,0,0,0,2.16686783888806e-05,1.64177508700656e-05,2.8599022292197e-05,0,0,0,"2020/07/16","TW",23568378,0,0,450,7,507.246376811594,0,0,0,1.90933801214492e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-16","TWN","Taiwan",2182,0.000663,0.000855,0.001375,0.000793,0.00092,0.001008,0.001833,0.000916,0.70519,0.010402,0.689394,0.010249,0.461079,0.011095,0.466634,0.011086,0.204638,0.009399,0.218022,0.009183,0.00188505212249674,0.00145597192900898,0.00231413231598451,0.00203973281296212,0.00170231071827404,0.00237715490765019,0.00202080925930627,0.00151712057879759,0.00252449793981494,0.00213257502956979,0.00158274613529641,0.00268240392384317,0.709698940157984,0.686713354204821,0.732684526111146,0.688184173283855,0.67092078306644,0.705447563501269,0.442267744818392,0.429769854359921,0.454765635276863,0.477565840651072,0.467297191312689,0.487834489989454,0.206134760488081,0.200834709027077,0.211434811949085,0.209152813411253,0.201968891377282,0.216336735445224,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-16",0,11,-1,-12,-7,0
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-17,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,451,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,0,0,0.285714285714286,0,0,0,0,0,23568378,"TW",3.73366143864401,0,7,"TWN","Asia","Taiwan","2020-07-17",451,0,0.286,7,0,0,18.936,0,0.012,0.294,0,0,0.38,NA,NA,NA,NA,NA,NA,NA,NA,79400,145,3.334,0.006,146,0.006,0.002,510.5,"people tested",NA,NA,NA,NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/17","TW",23568378,0,0,450,7,510.405143853739,386.719685631162,673.649210402036,0,0,0,2.16563542834275e-05,1.64084132404513e-05,2.85827565393782e-05,0,0,0,"2020/07/17","TW",23568378,0,0,450,7,507.246376811594,0,0,0,1.90933801214492e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-17","TWN","Taiwan",2047,0.001519,0.001245,0.001466,0.000846,0.001519,0.001245,0.001466,0.000846,0.700072,0.010792,0.684267,0.010639,0.424719,0.011472,0.478651,0.011352,0.189292,0.009493,0.206915,0.00918,0.00190023659597186,0.00147007584577273,0.00233039734617098,0.00205916381169189,0.0017206410682063,0.00239768655517748,0.00203933029334835,0.0015341047094787,0.002544555877218,0.00214612084406483,0.00159042744419104,0.00270181424393862,0.707838343979109,0.683969699215716,0.731706988742503,0.686234540101663,0.668311648200539,0.704157432002787,0.442295200900305,0.429369688784378,0.455220713016231,0.478103089331187,0.46744731769578,0.488758860966593,0.206193172931245,0.200898561519125,0.211487784343365,0.208893963839623,0.201945031301789,0.215842896377456,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-17",2,12,10,-8,-10,3
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-18,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,451,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,0,0,0,0,0,0,-0.285714285714286,0,23568378,"TW",0,0,0,"TWN","Asia","Taiwan","2020-07-18",451,0,0,7,0,0,18.936,0,0,0.294,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,79511,111,3.338,0.005,145,0.006,0,NA,"people tested",NA,NA,NA,NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/18","TW",23568378,0,0,450,7,510.138658504732,386.517777144082,673.297494422869,0,0,0,2.164504738106e-05,1.63998463171323e-05,2.85678333240781e-05,0,0,0,"2020/07/18","TW",23568378,0,0,450,7,507.246376811594,0,0,0,1.90933801214492e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-18","TWN","Taiwan",2223,0.000868,0.000966,0.001799,0.000899,0.000868,0.000966,0.001799,0.000899,0.687389,0.010412,0.677579,0.010327,0.440615,0.010995,0.477966,0.010928,0.197578,0.008926,0.194303,0.008982,0.0019157182073543,0.00148450011545464,0.00234693629925396,0.00207896962657442,0.00173939733268605,0.00241854192046279,0.00205836241983932,0.00155164855182833,0.00256507628785031,0.0021616874793069,0.00160178574312601,0.00272158921548779,0.705644690117601,0.681301590812865,0.729987789422338,0.684149722005988,0.665870482572732,0.702428961439245,0.442156855209406,0.42898737941437,0.455326331004442,0.478254189404396,0.467377292279555,0.489131086529237,0.206261973846161,0.200971145857164,0.211552801835158,0.208791627595331,0.202031729213513,0.215551525977149,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-18",0,13,9,-10,-3,0
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-19,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,451,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,0,0,0,0,0,0,0,0,23568378,"TW",0,0,0,"TWN","Asia","Taiwan","2020-07-19",451,0,0,7,0,0,18.936,0,0,0.294,0,0,0.41,NA,NA,NA,NA,NA,NA,NA,NA,79646,135,3.344,0.006,147,0.006,0,NA,"people tested",NA,NA,NA,NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/19","TW",23568378,0,0,450,7,509.89608722481,386.330206462933,672.983927784369,0,0,0,2.16347551462731e-05,1.63918877430994e-05,2.85545287751397e-05,0,0,0,"2020/07/19","TW",23568378,0,0,450,7,507.246376811594,0,0,0,1.90933801214492e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-19","TWN","Taiwan",2401,0.002118,0.001412,0.002499,0.001019,0.001559,0.001212,0.002082,0.00093,0.689236,0.010103,0.663317,0.009894,0.441511,0.010524,0.463045,0.01048,0.191324,0.008615,0.196714,0.008525,0.00193149981429565,0.00149928572503305,0.00236371390355824,0.00209915290322515,0.00175864348976771,0.00243966231668258,0.00207792099384815,0.00156985100878678,0.00258599097890952,0.00217942562075824,0.00161824924130367,0.0027406020002128,0.703087620366725,0.678842166458147,0.727333074275304,0.681916609634666,0.663705325893985,0.700127893375347,0.441844587478075,0.428698963754622,0.454990211201528,0.477971064112433,0.467114813056129,0.488827315168737,0.206340367463175,0.201050472514964,0.211630262411386,0.208847105607513,0.202183999911223,0.215510211303804,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-19",3,11,20,-9,-11,0
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-20,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,451,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,0,0,0,0,0,0,0,0,23568378,"TW",0,0,0,"TWN","Asia","Taiwan","2020-07-20",451,0,0,7,0,0,18.936,0,0,0.294,0,0,0.42,NA,NA,NA,NA,NA,NA,NA,NA,79807,161,3.351,0.007,152,0.006,0,NA,"people tested",NA,NA,NA,NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/20","TW",23568378,0,0,450,7,509.676178369254,386.16358931152,672.693682126333,0,0,0,2.16254244721149e-05,1.63848182217512e-05,2.85422137291897e-05,0,0,0,"2020/07/20","TW",23568378,0,0,450,7,507.246376811594,0,0,0,1.90933801214492e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-20","TWN","Taiwan",2356,0.00188,0.001402,0.002122,0.000948,0.001995,0.001444,0.002547,0.001038,0.702486,0.010013,0.691404,0.00991,0.443878,0.010681,0.468864,0.010634,0.184082,0.008841,0.205361,0.008481,0.00194757689381271,0.00151442939147066,0.00238072439615476,0.00211970654541226,0.0017783765972242,0.00246103649360031,0.00209800467866061,0.00158871649711316,0.00260729286020807,0.00219935464121479,0.00163995748227174,0.00275875180015785,0.700232739687155,0.676632338252663,0.723833141121646,0.679590385586169,0.661854044650869,0.697326726521469,0.441358528496043,0.428496003987915,0.454221053004171,0.477256673805515,0.466655297824603,0.487858049786427,0.206427558203954,0.201135184468483,0.211719931939425,0.209062056068696,0.202378974490989,0.215745137646403,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-20",-1,12,2,-11,-9,3
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-21,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,451,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,0,0,0,0,0,0,0,0,23568378,"TW",0,0,0,"TWN","Asia","Taiwan","2020-07-21",451,0,0,7,0,0,18.936,0,0,0.294,0,0,0.43,NA,NA,NA,NA,NA,NA,NA,NA,79950,143,3.357,0.006,150,0.006,0,NA,"people tested",NA,NA,NA,NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/21","TW",23568378,0,0,450,7,509.477158881184,386.012799294019,672.431007200711,0,0,0,2.16169801282542e-05,1.63784202414786e-05,2.85310685020713e-05,0,0,0,"2020/07/21","TW",23568378,0,0,450,7,507.246376811594,0,0,0,1.90933801214492e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-21","TWN","Taiwan",2401,0.001018,0.001003,0.000833,0.000589,0.001018,0.001003,0.000833,0.000589,0.721796,0.00984,0.693534,0.009565,0.415987,0.010528,0.464143,0.010405,0.21177,0.008797,0.21177,0.008797,0.00196393820478044,0.00152988574891496,0.00239799066064593,0.00214061451116201,0.00179852900882873,0.00248270001349528,0.00211859688698607,0.00160815835829003,0.0026290354156821,0.00222137539961953,0.0016657935038543,0.00277695729538476,0.697227311376169,0.674628377623911,0.719826245128427,0.677284508012833,0.660290146527585,0.694278869498081,0.440705987625355,0.428293620794057,0.453118354456653,0.47615837087361,0.465963293348779,0.48635344839844,0.206522750324559,0.201224627297396,0.211820873351722,0.209438506556607,0.202623304315816,0.216253708797397,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-21",-2,12,6,-12,-5,2
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-22,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,455,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,4,0,0.571428571428571,0,4,0,0.571428571428571,0,23568378,"TW",4.29322450059255,0,7,"TWN","Asia","Taiwan","2020-07-22",455,4,0.571,7,0,0,19.104,0.168,0.024,0.294,0,0,0.45,NA,NA,NA,NA,NA,NA,NA,NA,80106,156,3.363,0.007,149,0.006,0.004,260.9,"people tested",NA,NA,NA,NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/22","TW",23568378,4,0,454,7,513.824179129571,389.306382579191,678.168401219246,0,0,0,2.18014230393611e-05,1.65181661028685e-05,2.87745046018545e-05,0,0,0,"2020/07/22","TW",23568378,4,0,454,7,507.246376811594,0,0,0,1.92630990558621e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-22","TWN","Taiwan",2439,0.001952,0.001322,0.00287,0.001083,0.001952,0.001322,0.00287,0.001083,0.704765,0.009987,0.665472,0.009655,0.441977,0.010466,0.492335,0.010396,0.209379,0.008506,0.197536,0.008692,0.00198057184962877,0.00154560424482464,0.0024155394544329,0.00216185971596348,0.00181902348241387,0.00250469594951309,0.00213967977258906,0.00162807719222372,0.00265128235295439,0.00224538460432201,0.00169435473071752,0.00279641447792649,0.694219042198129,0.672744034294345,0.715694050101914,0.675112876376974,0.658955575663732,0.691270177090215,0.439894659959109,0.427984784923045,0.451804534995174,0.47472553001544,0.464984641715199,0.484466418315681,0.206625147589436,0.20131883367757,0.211931461501301,0.209978867709974,0.202951801871094,0.217005933548853,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-22",-4,11,8,-10,-3,2
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-07-23,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,1,1,0,NA,NA,455,7,23.15,23.15,32.14,32.14,33.89,33.89,33.33,33.33,37.5,37.5,0,0,0.571428571428571,0,-4,0,0,0,23568378,"TW",3.17869049910729,0,7,"TWN","Asia","Taiwan","2020-07-23",455,0,0.571,7,0,0,19.104,0,0.024,0.294,0,0,0.46,NA,NA,NA,NA,NA,NA,NA,NA,80269,163,3.37,0.007,145,0.006,0.004,253.9,"people tested",NA,NA,NA,NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/07/23","TW",23568378,0,0,454,7,513.588765940417,389.128018343323,677.857692240184,0,0,0,2.17914345204586e-05,1.65105981558562e-05,2.87613213026447e-05,0,0,0,"2020/07/23","TW",23568378,0,0,454,7,507.246376811594,0,0,0,1.92630990558621e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-07-23","TWN","Taiwan",2370,0.001315,0.001183,0.001688,0.000843,0.002575,0.001654,0.00211,0.000942,0.728067,0.00999,0.689013,0.009603,0.438191,0.010685,0.472527,0.010619,0.222054,0.008773,0.202194,0.009078,0.00199746546476732,0.00156153605816931,0.00243339487136532,0.00218342427486578,0.00183978417870905,0.00252706437102251,0.00216123466173672,0.00164837603308346,0.00267409329038998,0.0022712776026694,0.0017241768323086,0.00281837837303019,0.691353145294829,0.670874231037779,0.711832059551878,0.673187975740194,0.657777612575686,0.688598338904702,0.438932366042353,0.427455855983078,0.450408876101629,0.473007737752511,0.463658764341099,0.482356711163923,0.206733952976273,0.201418422627806,0.21204948332474,0.210685948564382,0.20341831350066,0.217953583628105,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-07-23",-2,6,-2,-12,-5,-1
