"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_fatalities_smooth","W_p_cases_fatalities_smooth_low","W_p_cases_fatalities_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-08-22,3,1,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,0,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,56199,674,63.89,63.89,75.71,75.71,58.33,58.33,65.38,65.38,12.5,12.5,547,11,601,10.5714285714286,-340,-11,135.285714285714,-0.285714285714286,2915918,"US_AR","2020/08/22","US",329064917,547,11,56199,674,56643.955110613,56375.1364799227,56914.0555733434,805.057652115203,7067.01812153232,12067.5109183318,0.000172136111096319,0.000171319194382313,0.000172956923187723,2.44650101096983e-06,2.14760606690026e-05,3.66721284916916e-05,"2020/08/22","US_AR",2915918,547,11,56199,674,63260.8695652174,869.565217391304,13478.2608695652,19637.6811594203,0.0192731757203049,0.000231145045916929,0.0216950097928739,0.000298213193029195,0.00462230449195252,0.00673464794257599,"2020-08-22","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999816782419732,0.00999788746028674,0.0099984481881079,"2020-08-22","US_AR",0.7588908,0.7923142,0.7588908,0.8192485,1.2806651,1.1370204,1.2806651,1.1671915,25.1898415,26.0849365,21.392378,21.8011973,NA,NA,12.8588793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-08-22",-8,4,98,3,-9,1
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-08-23,3,1,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,0,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,56574,687,63.89,63.89,75.71,75.71,58.33,58.33,65.38,65.38,12.5,12.5,375,13,558.428571428571,12.5714285714286,-172,2,-42.5714285714286,2,2915918,"US_AR","2020/08/23","US",329064917,375,13,56574,687,57430.0536209248,57160.6221652783,57700.7550646599,786.098510311756,7411.60097359809,11210.9990658278,0.000174524996904865,0.000173706217868489,0.000175347635325889,2.38888580854627e-06,2.25232183399183e-05,3.40692625881713e-05,"2020/08/23","US_AR",2915918,375,13,56574,687,63913.0434782609,652.17391304348,13478.2608695652,19057.9710144928,0.0194017801597987,0.000235603333152716,0.0219186696876458,0.000223659894771897,0.00462230449195252,0.00653583914722319,"2020-08-23","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999818629632239,0.00999790820585504,0.00999846438678975,"2020-08-23","US_AR",1.0296169,0.7680016,1.0296169,0.7802123,0.9734375,1.1000072,0.9734375,1.1103645,24.1029201,24.6921516,19.4804423,20.4182127,NA,NA,12.5802612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-08-23",-2,7,82,2,-12,2
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-08-24,2,0,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,0,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,56894,696,58.33,58.33,68.57,68.57,55,55,61.54,61.54,12.5,12.5,320,9,545.285714285714,13.2857142857143,-55,-4,-13.1428571428571,0.714285714285715,2915918,"US_AR","2020/08/24","US",329064917,320,9,56894,696,57820.3566309514,57551.190062141,58090.7820901806,390.303010026611,7487.26572732599,11140.5224286606,0.000175711094206227,0.000174893120138179,0.000176532893934058,1.186097301362e-06,2.27531570231961e-05,3.38550901452085e-05,"2020/08/24","US_AR",2915918,320,9,56894,696,64782.6086956522,869.565217391304,13260.8695652174,19057.9710144928,0.0195115226148335,0.000238689839700568,0.022216882880675,0.000298213193029195,0.00454775119369522,0.00653583914722319,"2020-08-24","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999820476848159,0.00999792894807906,0.00999848058888413,"2020-08-24","US_AR",1.5094496,0.9335338,1.4072484,0.9324957,1.7691468,1.2919726,1.6303522,1.2824691,25.7869249,24.8993243,20.4600726,20.4387968,NA,NA,12.7967985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-08-24",-5,-2,43,-5,-29,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-08-25,2,0,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,0,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,57374,711,58.33,58.33,68.57,68.57,55,55,61.54,61.54,12.5,12.5,480,15,555.285714285714,13.1428571428571,160,6,10,-0.142857142857144,2915918,"US_AR","2020/08/25","US",329064917,480,15,57374,711,58878.5130854621,58607.8757790193,59150.4001309658,1058.1564545107,7872.09421478902,11562.827089671,0.000178926740724117,0.000178104297210812,0.000179752982087014,3.21564651788965e-06,2.39226177210165e-05,3.51384377134041e-05,"2020/08/25","US_AR",2915918,480,15,57374,711,65797.1014492754,1014.49275362318,12753.6231884058,19347.8260869565,0.0196761362973856,0.000243834017280321,0.0225647982725424,0.000347915391867393,0.00437379349776153,0.00663524354489959,"2020-08-25","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999822324067492,0.00999794968687445,0.00999849679447539,"2020-08-25","US_AR",0.2818035,0.8432898,0.2012882,0.818715,0.3108703,1.1942419,0.2280506,1.1628059,24.5721271,24.5038263,21.393643,20.3078578,NA,NA,12.5740467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-08-25",-6,2,75,-2,-29,5
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-08-26,2,0,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,0,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,58023,732,58.33,58.33,68.57,68.57,55,55,61.54,61.54,12.5,12.5,649,21,543.857142857143,14.4285714285714,169,6,-11.4285714285714,1.28571428571429,2915918,"US_AR","2020/08/26","US",329064917,649,21,58023,732,60620.0817907542,60346.1853317754,60895.2213982407,1741.56870529213,9405.29219106783,12189.691768386,0.00018421921833361,0.000183386870535869,0.000185055343952819,5.29247760949286e-06,2.85818745942699e-05,3.70434255936982e-05,"2020/08/26","US_AR",2915918,649,21,58023,732,66449.2753623188,652.173913043487,12898.5507246377,18405.7971014493,0.0198987077140029,0.000251035865891976,0.0227884581673143,0.000223659894771899,0.00442349569659973,0.0063121792524513,"2020-08-26","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999824171290237,0.00999797042215416,0.00999851300365057,"2020-08-26","US_AR",0.8202828,0.9411221,0.8650255,0.9225207,0.643898,1.1638294,0.6777603,1.1375123,28.9115676,25.0733424,24.6031805,20.7520901,NA,NA,12.577135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-08-26",-4,2,67,-3,-26,5
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-08-27,0,NA,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,0,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,58745,739,52.78,52.78,61.43,61.43,51.67,51.67,57.69,57.69,12.5,12.5,722,7,568.571428571429,14,73,-14,24.7142857142857,-0.428571428571429,2915918,"US_AR","2020/08/27","US",329064917,722,7,58745,739,61288.5235470027,61013.1287931031,61565.1613492753,668.441756248518,10073.7339473163,12408.4850262145,0.000186250555379025,0.000185413654391796,0.00018709123388342,2.03133704541502e-06,3.06132116396849e-05,3.77083194992023e-05,"2020/08/27","US_AR",2915918,722,7,58745,739,67246.3768115942,797.10144927536,12463.768115942,18405.7971014493,0.0201463141281751,0.000253436482095861,0.0230618202609244,0.000273362093610095,0.00427438910008513,0.0063121792524513,"2020-08-27","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999826018516396,0.00999799115382839,0.00999852921649953,"2020-08-27","US_AR",0.8431132,0.8314304,0.7494364,0.7390516,0.7662517,0.7537851,0.6596811,0.6485053,27.4580444,27.6066457,23.3813077,23.1042781,NA,NA,12.4403138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-08-27",-16,-6,33,-12,-30,9
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-08-28,0,NA,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,0,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,59583,756,52.78,52.78,61.43,61.43,51.67,51.67,57.69,57.69,12.5,12.5,838,17,561.571428571429,13.2857142857143,116,10,-7,-0.714285714285714,2915918,"US_AR","2020/08/28","US",329064917,838,17,59583,756,62909.4258467228,62630.4571668256,63189.6371093486,1620.90229972007,11694.6362470364,13332.4888576421,0.000191176338153127,0.000190328576311967,0.000192027876096401,4.92578277410249e-06,3.55389944137874e-05,4.05162877258109e-05,"2020/08/28","US_AR",2915918,838,17,59583,756,68115.9420289855,869.565217391297,12173.9130434783,18333.3333333333,0.0204337021822973,0.000259266550019582,0.0233600334539536,0.000298213193029192,0.00417498470240873,0.00628732815303219,"2020-08-28","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999827865745967,0.00999801188180438,0.00999854543311497,"2020-08-28","US_AR",0.5246192,0.6846566,0.5749826,0.6605635,0.691155,0.7075398,0.745345,0.6763809,26.4129784,27.0064284,22.0322893,22.5568587,NA,NA,10.8736543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-08-28",-7,-4,77,-6,-27,5
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-08-29,0,NA,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,0,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,60378,772,52.78,52.78,61.43,61.43,51.67,51.67,57.69,57.69,12.5,12.5,795,16,597,14,-43,-1,35.4285714285714,0.714285714285714,2915918,"US_AR","2020/08/29","US",329064917,795,16,60378,772,64394.5014082777,64112.3658820124,64677.8785117971,1485.07556155497,13179.7118085914,14376.0487609511,0.000195689355144103,0.000194831969529017,0.000196550513805752,4.51301699097559e-06,4.0052011404763e-05,4.36875765791559e-05,"2020/08/29","US_AR",2915918,795,16,60378,772,69057.9710144928,942.028985507248,12246.3768115942,18623.1884057971,0.0207063435940242,0.000264753672771319,0.0236830977464019,0.000323064292448295,0.00419983580182783,0.00638673255070859,"2020-08-29","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999829712978952,0.0099980326059864,0.00999856165359265,"2020-08-29","US_AR",0.6279736,0.6667022,0.6279736,0.6502406,0.8821348,0.7658404,0.8821348,0.7450535,24.4820184,26.1827595,19.9826058,21.7135577,NA,NA,11.1364136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-08-29",-12,-1,54,0,-9,3
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-08-30,0,NA,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,0,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,60856,784,52.78,52.78,61.43,61.43,51.67,51.67,57.69,57.69,12.5,12.5,478,12,611.714285714286,13.8571428571429,-317,-4,14.7142857142857,-0.142857142857142,2915918,"US_AR","2020/08/30","US",329064917,478,12,60856,784,65188.7144094631,64905.594679529,65473.0691143153,794.213001185337,13870.1512113317,14855.6235058377,0.000198102900192983,0.000197242523667538,0.000198967029701058,2.41354504887963e-06,4.21501974071934e-05,4.51449630099513e-05,"2020/08/30","US_AR",2915918,478,12,60856,784,70217.3913043478,1159.42028985507,12463.768115942,18695.652173913,0.0208702713862324,0.000268869014835122,0.0240807153371075,0.000397617590705593,0.00427438910008513,0.00641158365012769,"2020-08-30","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999831560215349,0.00999805332627558,0.00999857787803141,"2020-08-30","US_AR",0.6613745,0.6652834,0.6613745,0.6532057,0.8304089,0.806638,0.8304089,0.7910236,24.0867597,25.6023973,19.9771553,21.2274929,NA,NA,10.7474126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-08-30",-9,0,43,-3,-14,3
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-08-31,0,NA,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,0,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,61224,797,52.78,52.78,61.43,61.43,51.67,51.67,57.69,57.69,12.5,12.5,368,13,618.571428571429,14.4285714285714,-110,1,6.85714285714289,0.571428571428571,2915918,"US_AR","2020/08/31","US",329064917,368,13,61224,797,65929.0602550497,65645.3750133861,66213.9714370987,740.345845586635,12886.9010692348,14922.6413843767,0.00020035274758582,0.000199490652518834,0.000201218568180268,2.24984739283719e-06,3.91621847346152e-05,4.53486245827193e-05,"2020/08/31","US_AR",2915918,368,13,61224,797,71086.9565217391,869.565217391311,12101.4492753623,18043.4782608696,0.0209964752095224,0.000273327302070909,0.0243789285301367,0.000298213193029197,0.00415013360298963,0.0061879237553558,"2020-08-31","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999833407455159,0.00999807404256983,0.00999859410653335,"2020-08-31","US_AR",0.6520616,0.6623944,0.6952581,0.6623944,0.7397249,0.7973459,0.7770172,0.7919795,28.0836977,26.1333074,23.8986794,21.7978238,NA,NA,10.5695538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-08-31",-8,-6,26,-6,-27,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-09-01,0,NA,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,61497,814,52.78,52.78,61.43,61.43,55,55,57.69,57.69,37.5,37.5,273,17,589,14.7142857142857,-95,4,-29.5714285714286,0.285714285714285,2915918,"US_AR","2020/09/01","US",329064917,273,17,61497,814,66889.7000870336,66605.2752191127,67175.3395360103,960.639831983935,13123.0657580305,15674.9104873473,0.000203272049469296,0.000202407706741684,0.000204140083204343,2.91930188347588e-06,3.98798689257732e-05,4.76347057299557e-05,"2020/09/01","US_AR",2915918,273,17,61497,814,71884.0579710145,797.10144927536,10942.0289855072,18333.3333333333,0.0210900992414739,0.000279157369994629,0.0246522906237468,0.000273362093610095,0.00375251601228404,0.0062873281530322,"2020-09-01","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999835254698382,0.00999809475476368,0.00999861033920396,"2020-09-01","US_AR",1.1450267,0.7473999,1.2186112,0.7603603,0.9730111,0.8237377,1.0229299,0.8272802,29.1935751,26.6662627,24.4955244,22.2647966,NA,NA,11.4605689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-09-01",-5,0,36,-4,-28,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-09-02,0,NA,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,62112,841,52.78,52.78,61.43,61.43,55,55,57.69,57.69,37.5,37.5,615,27,584.142857142857,15.5714285714286,342,10,-4.85714285714289,0.857142857142858,2915918,"US_AR","2020/09/02","US",329064917,615,27,62112,841,69051.1563785932,68762.8294293847,69340.6923011718,2161.45629155952,13212.2589200954,17836.3667789068,0.000209840529364585,0.00020896432854732,0.000210720404148011,6.56847989528922e-06,4.01509192792356e-05,5.42031856252449e-05,"2020/09/02","US_AR",2915918,615,27,62112,841,83333.3333333333,11449.2753623188,20942.0289855072,28550.7246376812,0.0213010105222438,0.000288416889638186,0.0285787643319645,0.00392647370821773,0.00718196773211978,0.00979133317112523,"2020-09-02","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999837101945018,0.00999811546274815,0.00999862657615221,"2020-09-02","US_AR",0.4964748,0.7054116,0.4964748,0.7161537,0.5346319,0.7845789,0.5346319,0.7875997,25.615461,26.4552273,20.2828783,21.9500723,NA,NA,11.4448194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-09-02",-5,-2,50,-5,-26,5
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-09-03,0,NA,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,63081,861,52.78,52.78,61.43,61.43,55,55,57.69,57.69,37.5,37.5,969,20,619.428571428571,17.4285714285714,354,-7,35.2857142857143,1.85714285714286,2915918,"US_AR","2020/09/03","US",329064917,969,20,63081,861,71052.2235651729,70759.3453638868,71346.3140111504,2001.06718657969,14408.2684545599,19837.4339654865,0.000215921600555105,0.000215031568873952,0.000216815316143685,6.08107119052041e-06,4.37854894587862e-05,6.02842568157653e-05,"2020/09/03","US_AR",2915918,969,20,63081,861,83840.5797101449,507.246376811599,20579.7101449275,27898.5507246377,0.0216333243938958,0.000295275793077857,0.0287527220278982,0.000173957695933699,0.00705771223502428,0.00956767327635334,"2020-09-03","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999838949195067,0.00999813616641063,0.00999864281749071,"2020-09-03","US_AR",1.4670188,0.794047,1.523859,0.8256057,1.4951998,0.8997335,1.5422222,0.92561,24.2490461,26.0094997,17.4546209,21.125505,NA,NA,11.2114348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-09-03",1,8,83,1,-27,3
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-09-04,0,NA,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,64175,873,52.78,52.78,61.43,61.43,55,55,57.69,57.69,37.5,37.5,1094,12,656,16.7142857142857,125,-8,36.5714285714286,-0.714285714285712,2915918,"US_AR","2020/09/04","US",329064917,1094,12,64175,873,72542.2673409994,72245.4816329027,72840.2722500003,1490.04377582655,15112.2137200747,21327.477741313,0.00022044971552224,0.000219547809263735,0.000221355326827503,4.52811496713442e-06,4.59247186173744e-05,6.48123717828997e-05,"2020/09/04","US_AR",2915918,1094,12,64175,873,84492.7536231884,652.173913043473,20579.7101449275,27681.1594202898,0.0220085064120459,0.00029939113514166,0.0289763819226701,0.000223659894771894,0.00705771223502428,0.00949311997809604,"2020-09-04","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999840796448529,0.00999815686563474,0.00999865906333584,"2020-09-04","US_AR",1.1409754,0.8695298,1.048861,0.8841371,1.1653011,0.9580856,1.0753069,0.9635106,24.8228508,25.8164346,19.2643276,20.787522,NA,NA,11.5200442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-09-04",0,4,NA,5,-27,3
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-09-05,0,NA,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,64690,882,52.78,52.78,61.43,61.43,55,55,57.69,57.69,37.5,37.5,515,9,616,15.7142857142857,-579,-3,-40,-1,2915918,"US_AR","2020/09/05","US",329064917,515,9,64690,882,73108.0017647542,72810.5429500633,73406.675812059,565.734423754751,15287.6451338028,21789.4385666228,0.000222168933811787,0.000221264982040195,0.000223076578570845,1.71921828954726e-06,4.64578396055596e-05,6.62162310259977e-05,"2020/09/05","US_AR",2915918,515,9,64690,882,85000,507.246376811599,20217.3913043478,27246.3768115942,0.0221851231756174,0.000302477641689513,0.0291503396186038,0.000173957695933699,0.00693345673792878,0.00934401338158144,"2020-09-05","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999842643705403,0.00999817756030015,0.00999867531380792,"2020-09-05","US_AR",1.0235066,0.9183099,1.0235066,0.9330052,1.0618925,0.9871823,1.0618925,0.9926399,29.9747258,26.4769781,24.0642494,21.2769718,NA,NA,11.7826025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-09-05",-7,8,116,5,-16,1
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-09-06,0,NA,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,65377,894,52.78,52.78,61.43,61.43,55,55,57.69,57.69,37.5,37.5,687,12,645.857142857143,15.7142857142857,172,3,29.8571428571429,0,2915918,"US_AR","2020/09/06","US",329064917,687,12,65377,894,74088.1093868354,73788.8363503462,74388.5962160173,980.107622081239,15209.5963013733,21045.9502010205,0.000225147396636134,0.000224237931600427,0.000226060550283509,2.97846282434672e-06,4.62206559120167e-05,6.39568337849291e-05,"2020/09/06","US_AR",2915918,687,12,65377,894,85579.7101449275,579.710144927536,19782.6086956522,26594.2028985507,0.0224207265087701,0.000306592983753315,0.0293491484139566,0.000198808795352797,0.00678435014141419,0.00912035348680955,"2020-09-06","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999844490965691,0.00999819825028246,0.00999869156903136,"2020-09-06","US_AR",0.1259066,0.8515939,0.1259066,0.8665028,0.1149434,0.8738758,0.1149434,0.8793625,28.9149222,27.1531579,24.8025887,21.9347134,NA,NA,12.4001965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-09-06",-2,8,146,-2,-18,0
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-09-07,0,NA,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,65727,908,52.78,52.78,61.43,61.43,55,55,57.69,57.69,37.5,37.5,350,14,643.285714285714,15.8571428571429,-337,2,-2.57142857142856,0.142857142857144,2915918,"US_AR","2020/09/07","US",329064917,350,14,65727,908,74833.3769216232,74533.5852918847,75134.3743838855,745.26753478781,14213.295130869,21066.74259262,0.000227412200619439,0.000226501159623421,0.000228326906036858,2.26480398330585e-06,4.31929822858297e-05,6.40200200759171e-05,"2020/09/07","US_AR",2915918,350,14,65727,908,85579.7101449275,0,19130.4347826087,24637.6811594203,0.0225407573189644,0.000311394216161085,0.0293491484139566,0,0.00656069024664229,0.00844937380249386,"2020-09-07","US","USAR",3017825,0,0,0,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999846338229391,0.00999821893545302,0.0099987078291348,"2020-09-07","US_AR",0.9121048,0.8910583,0.9742938,0.9079655,1.0168918,0.9104518,1.0708762,0.9183344,25.0000381,26.7135996,19.6700969,21.317676,NA,NA,12.8150443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-09-07",-12,-7,117,-8,-68,15
