"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_total_tests","owid_new_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","hosp_year_week","hosp_date","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_icu_occupancy","hosp_hosp_weekly_admission","hosp_icu_weekly_admission","W_date","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_fatalities_smooth","W_p_cases_fatalities_smooth_low","W_p_cases_fatalities_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high"
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-26,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1484,20,50,50,63.81,63.81,61.67,61.67,55.77,55.77,100,100,10,0,14.1428571428571,0,-13,0,-2.28571428571428,0,875899,"CY","CYP","Europe","Cyprus","2020-08-26",1484,10,14.143,20,0,0,1694.259,11.417,16.147,22.834,0,0,0.95,1,1.142,7,7.992,NA,NA,NA,NA,289916,3207,330.993,3.661,3233,3.691,0.004,228.6,"tests performed",NA,NA,NA,NA,NA,50,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/26","CY",875899,10,0,1484,20,1638.41462167231,1484.87761000601,1807.82742929146,0,0,0,0.00187055199477601,0.00169526122304742,0.00206396791101652,0,0,0,"2020/08/26","CY",875899,10,0,1484,22,1739.13043478261,0,144.927536231884,144.927536231884,0.00169425926961899,2.51170511668583e-05,0.00198553764164888,0,0.000165461470137406,0.000165461470137406,"2020-W35","2020-08-26","CY","Cyprus",7,1,0.570842071974052,NA,"2020-08-26",0,0,0,0,0.00709471972651803,0.00634951712493402,0.00783992232810205,2.22044604925031e-16,-5.1790288746416e-15,5.62311808449167e-15,30414900.7797933,-524588562.61992,585418364.179507,143878281.621081,-2172324438.79024,2460081002.0324
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-27,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1467,20,50,50,63.81,63.81,61.67,61.67,55.77,55.77,100,100,0,0,12.7142857142857,0,-10,0,-1.42857142857143,0,875899,"CY","CYP","Europe","Cyprus","2020-08-27",1467,-17,10.286,20,0,0,1674.851,-19.409,11.743,22.834,0,0,0.92,1,1.142,5,5.708,NA,NA,NA,NA,292671,2755,334.138,3.145,3169,3.618,0.003,308.1,"tests performed",NA,NA,NA,NA,NA,50,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/27","CY",875899,-17,0,1467,20,1603.45845875735,1453.17594693001,1769.28267660375,0,0,0,0.00183064309784274,0.00165906793697676,0.00201996197804056,0,0,0,"2020/08/27","CY",875899,0,0,1484,22,1739.13043478261,0,144.927536231884,144.927536231884,0.00169425926961899,2.51170511668583e-05,0.00198553764164888,0,0.000165461470137406,0.000165461470137406,"2020-W35","2020-08-27","CY","Cyprus",5,1,0.570842071974052,NA,"2020-08-27",0,0,0,0,0.00709494808059401,0.00634975309568248,0.00784014306550553,2.22044604925031e-16,-5.14050112961927e-15,5.58459033946934e-15,21793871.276991,-369900178.41587,413487920.969853,101765405.9675,-1511788883.10249,1715319695.03749
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-28,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1481,20,50,50,63.81,63.81,61.67,61.67,55.77,55.77,100,100,14,0,13.1428571428571,0,14,0,0.428571428571429,0,875899,"CY","CYP","Europe","Cyprus","2020-08-28",1481,14,10.714,20,0,0,1690.834,15.984,12.232,22.834,0,0,0.89,1,1.142,5,5.708,NA,NA,NA,NA,295588,2917,337.468,3.33,3128,3.571,0.003,292,"tests performed",NA,NA,NA,NA,NA,50,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/28","CY",875899,14,0,1481,20,1602.9988595521,1452.73857511998,1768.80093069266,0,0,0,0.00183011838071753,0.00165856859651624,0.00201941197637245,0,0,0,"2020/08/28","CY",875899,14,0,1498,22,1739.13043478261,0,144.927536231884,144.927536231884,0.00171024284763426,2.51170511668583e-05,0.00198553764164888,0,0.000165461470137406,0.000165461470137406,"2020-W35","2020-08-28","CY","Cyprus",5,1,0.570842071974052,NA,"2020-08-28",0,0,0,0,0.00709518643574309,0.00634999949666739,0.0078403733748188,2.22044604925031e-16,-5.10165461563869e-15,5.54574382548875e-15,15616451.5767091,-260757121.790157,291990024.943575,71978881.9761162,-1051820573.62951,1195778337.58174
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-29,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1483,20,50,50,63.81,63.81,61.67,61.67,55.77,55.77,100,100,2,0,11.8571428571429,0,-12,0,-1.28571428571428,0,875899,"CY","CYP","Europe","Cyprus","2020-08-29",1483,2,9.429,20,0,0,1693.118,2.283,10.764,22.834,0,0,0.86,1,1.142,7,7.992,NA,NA,NA,NA,298431,2843,340.714,3.246,3042,3.473,0.003,322.6,"tests performed",NA,NA,NA,NA,NA,50,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/29","CY",875899,2,0,1483,20,1590.69186656963,1441.56645959728,1755.24381656164,0,0,0,0.00181606768196976,0.00164581356936961,0.00200393403413138,0,0,0,"2020/08/29","CY",875899,2,0,1500,22,1739.13043478261,0,144.927536231884,144.927536231884,0.00171252621592216,2.51170511668583e-05,0.00198553764164888,0,0.000165461470137406,0.000165461470137406,"2020-W35","2020-08-29","CY","Cyprus",7,1,0.570842071974052,NA,"2020-08-29",0,0,0,0,0.00709543545502202,0.00635025702845602,0.00784061388158802,2.22044604925031e-16,-5.0625344126475e-15,5.50662362249756e-15,11190006.4356704,-183768022.251058,206148035.122399,50910811.9923015,-731597724.487102,833419348.471705
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-30,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1487,20,50,50,63.81,63.81,61.67,61.67,55.77,55.77,100,100,4,0,11.8571428571429,0,2,0,0,0,875899,"CY","CYP","Europe","Cyprus","2020-08-30",1487,4,9.429,20,0,0,1697.684,4.567,10.764,22.834,0,0,0.84,1,1.142,7,7.992,NA,NA,5,5.708,301276,2845,343.962,3.248,2980,3.402,0.003,316,"tests performed",NA,NA,NA,NA,NA,50,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/30","CY",875899,4,0,1487,20,1581.56050320894,1433.27284330169,1745.19013389554,0,0,0,0.00180564254920823,0.00163634487914895,0.00199245590404321,0,0,0,"2020/08/30","CY",875899,4,0,1504,22,1739.13043478261,0,144.927536231884,144.927536231884,0.00171709295249795,2.51170511668583e-05,0.00198553764164888,0,0.000165461470137406,0.000165461470137406,"2020-W35","2020-08-30","CY","Cyprus",7,1,0.570842071974052,NA,"2020-08-30",0,0,0,0,0.00709569580162663,0.00635052638436857,0.00784086521888469,2.22044604925031e-16,-5.02316395624235e-15,5.46725316609242e-15,8018226.38230412,-129473785.790991,145510238.555599,36009322.547904,-508720359.707722,580739004.80353
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-08-31,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1488,20,50,50,63.81,63.81,61.67,61.67,55.77,55.77,100,100,1,0,7.71428571428571,0,-3,0,-4.14285714285714,0,875899,"CY","CYP","Europe","Cyprus","2020-08-31",1488,1,5.286,20,0,0,1698.826,1.142,6.035,22.834,0,0,0.82,1,1.142,8,9.133,NA,NA,NA,NA,303192,1916,346.149,2.187,2750,3.14,0.002,520.2,"tests performed",NA,NA,NA,NA,NA,50,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,"2020/08/31","CY",875899,66,0,466,2,1487,21,523,670,0.00169768432205083,7.53511535005748e-05,0.000597100807284858,0.000764928376445229,"2020/08/31","CY",875899,1,0,1488,20,1570.24537206732,1423.00371893686,1732.72247688922,0,0,0,0.00179272424339715,0.00162462078268939,0.00197822177772691,0,0,0,"2020/08/31","CY",875899,1,0,1505,22,1739.13043478261,0,72.463768115942,144.927536231884,0.0017182346366419,2.51170511668583e-05,0.00198553764164888,0,8.27307350687031e-05,0.000165461470137406,"2020-W36","2020-08-31","CY","Cyprus",8,1,0.11416841439481,NA,"2020-08-31",0,0,0,0,0.00709596813890213,0.00635080824703817,0.00784112803076608,2.22044604925031e-16,-4.98353653300838e-15,5.42762574285844e-15,5745479.6552158,-91194302.9129589,102685262.223391,25469468.2645223,-353636990.4989,404575927.027945
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-09-01,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1490,21,50,50,63.81,63.81,61.67,61.67,55.77,55.77,100,100,2,1,4.71428571428571,0.142857142857143,1,1,-3,0.142857142857143,875899,"CY","CYP","Europe","Cyprus","2020-09-01",1490,2,2.286,21,1,0.143,1701.109,2.283,2.61,23.975,1.142,0.163,0.82,1,1.142,6,6.85,NA,NA,NA,NA,305838,2646,349.17,3.021,2733,3.12,0.001,1195.5,"tests performed",NA,NA,NA,NA,NA,50,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/01","CY",875899,2,1,1490,21,1639.02673067163,1492.26782180689,1800.2188243953,0,0,0,0.0018712508299149,0.0017036985106809,0.00205528128744901,0,0,0,"2020/09/01","CY",875899,2,1,1507,23,1739.13043478261,0,72.463768115942,144.927536231884,0.00172051800492979,2.62587353108064e-05,0.00198553764164888,0,8.27307350687031e-05,0.000165461470137406,"2020-W36","2020-09-01","CY","Cyprus",6,1,0.11416841439481,NA,"2020-09-01",0,0,0,0,0.00709625313035398,0.0063511032841073,0.00784140297660066,2.22044604925031e-16,-4.94361359780881e-15,5.38770280765887e-15,4116937.44907873,-64213023.266315,72446898.1644725,18014607.5454361,-245755657.894915,281784872.985787
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-09-02,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1495,21,50,50,63.81,63.81,61.67,61.67,55.77,55.77,100,100,5,0,4,0.142857142857143,3,-1,-0.714285714285714,0,875899,"CY","CYP","Europe","Cyprus","2020-09-02",1495,5,1.571,21,0,0.143,1706.818,5.708,1.794,23.975,0,0.163,0.82,1,1.142,6,6.85,NA,NA,NA,NA,308481,2643,352.188,3.017,2652,3.028,0.001,1688.1,"tests performed",NA,NA,NA,NA,NA,50,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/02","CY",875899,5,0,1495,21,1633.59372862761,1487.30616065772,1794.26976153406,0,0,0,0.0018650480576272,0.00169803386081924,0.00204848933670898,0,0,0,"2020/09/02","CY",875899,5,0,1512,23,1739.13043478261,0,72.463768115942,144.927536231884,0.00172622642564953,2.62587353108064e-05,0.00198553764164888,0,8.27307350687031e-05,0.000165461470137406,"2020-W36","2020-09-02","CY","Cyprus",6,1,0.11416841439481,NA,"2020-09-02",0,0,0,0,0.00709655143965939,0.00635141214305956,0.00784169073625923,2.22044604925031e-16,-4.90333027653032e-15,5.34741948638038e-15,2950001.56240047,-45200520.3381338,51100523.4629347,12741769.1506395,-170730798.39592,196214336.697199
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-09-03,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1498,21,50,50,63.81,63.81,61.67,61.67,55.77,55.77,100,100,3,0,4.42857142857143,0.142857142857143,-2,0,0.428571428571429,0,875899,"CY","CYP","Europe","Cyprus","2020-09-03",1498,3,4.429,21,0,0.143,1710.243,3.425,5.056,23.975,0,0.163,0.83,2,2.283,6,6.85,NA,NA,NA,NA,310630,2149,354.641,2.453,2566,2.93,0.002,579.4,"tests performed",NA,NA,NA,NA,NA,50,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/03","CY",875899,3,0,1498,21,1626.83781155891,1481.14333262125,1786.86370645436,0,0,0,0.00185733493423204,0.00169099785776813,0.00204003396105528,0,0,0,"2020/09/03","CY",875899,3,0,1515,23,1739.13043478261,0,72.463768115942,144.927536231884,0.00172965147808138,2.62587353108064e-05,0.00198553764164888,0,8.27307350687031e-05,0.000165461470137406,"2020-W36","2020-09-03","CY","Cyprus",6,2,0.11416841439481,NA,"2020-09-03",0,0,0,0,0.00709686373067952,0.00635173544518584,0.00784199201617319,2.22044604925031e-16,-4.86260855850025e-15,5.30669776835031e-15,2113830.80889718,-31807077.2287963,36034738.8465907,9012279.65575738,-118570785.729426,136595345.040941
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-09-04,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1502,21,50,50,63.81,63.81,61.67,61.67,55.77,55.77,100,100,4,0,3,0.142857142857143,1,0,-1.42857142857143,0,875899,"CY","CYP","Europe","Cyprus","2020-09-04",1502,4,3,21,0,0.143,1714.81,4.567,3.425,23.975,0,0.163,0.84,2,2.283,7,7.992,NA,NA,NA,NA,312440,1810,356.708,2.066,2407,2.748,0.001,802.3,"tests performed",NA,NA,NA,NA,NA,50,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/04","CY",875899,4,0,1502,21,1621.87257688935,1476.61103965383,1781.42421059129,0,0,0,0.00185166620453883,0.0016858234107515,0.00203382377487735,0,0,0,"2020/09/04","CY",875899,4,0,1519,23,1739.13043478261,0,72.463768115942,144.927536231884,0.00173421821465717,2.62587353108064e-05,0.00198553764164888,0,8.27307350687031e-05,0.000165461470137406,"2020-W36","2020-09-04","CY","Cyprus",7,2,0.11416841439481,NA,"2020-09-04",0,0,0,0,0.0070971906674721,0.0063520737786834,0.00784230755626079,2.22044604925031e-16,-4.82140744332633e-15,5.2654966531764e-15,1514670.61766809,-22374788.5464835,25404129.7818197,6374404.02767793,-82318168.178283,95066976.2336389
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-09-05,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1507,21,50,50,63.81,63.81,61.67,61.67,55.77,55.77,100,100,5,0,3.42857142857143,0.142857142857143,1,0,0.428571428571428,0,875899,"CY","CYP","Europe","Cyprus","2020-09-05",1507,5,3.429,21,0,0.143,1720.518,5.708,3.914,23.975,0,0.163,0.85,2,2.283,4,4.567,NA,NA,NA,NA,315473,3033,360.171,3.463,2435,2.78,0.001,710.1,"tests performed",NA,NA,NA,NA,NA,50,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/05","CY",875899,5,0,1507,21,1618.57917038962,1473.60103107814,1777.82077751561,0,0,0,0.0018479061745585,0.00168238693168749,0.00202970979247106,0,0,0,"2020/09/05","CY",875899,5,0,1524,23,1739.13043478261,0,72.463768115942,144.927536231884,0.00173992663537691,2.62587353108064e-05,0.00198553764164888,0,8.27307350687031e-05,0.000165461470137406,"2020-W36","2020-09-05","CY","Cyprus",4,2,0.11416841439481,NA,"2020-09-05",0,0,0,0,0.00709753294158673,0.00635242772534138,0.00784263815783209,2.22044604925031e-16,-4.77977353964711e-15,5.22386274949717e-15,1085340.9224478,-15734157.9994251,17904839.8443207,4508629.1438059,-57129478.6840058,66146736.9716176
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-09-06,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1509,21,50,50,63.81,63.81,61.67,61.67,55.77,55.77,100,100,2,0,3.14285714285714,0.142857142857143,-3,0,-0.285714285714286,0,875899,"CY","CYP","Europe","Cyprus","2020-09-06",1509,2,3.143,21,0,0.143,1722.801,2.283,3.588,23.975,0,0.163,0.86,2,2.283,4,4.567,NA,NA,1,1.142,317623,2150,362.625,2.455,2335,2.666,0.001,742.9,"tests performed",NA,NA,NA,NA,NA,50,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/06","CY",875899,2,0,1509,21,1612.548971224,1468.1009819899,1771.20934901294,0,0,0,0.00184102159178627,0.00167610761285251,0.00202216162938071,0,0,0,"2020/09/06","CY",875899,2,0,1526,23,1739.13043478261,0,0,72.463768115942,0.00174221000366481,2.62587353108064e-05,0.00198553764164888,0,0,8.27307350687031e-05,"2020-W36","2020-09-06","CY","Cyprus",4,2,0.11416841439481,NA,"2020-09-06",0,0,0,0,0.00709789202968542,0.00635279881339,0.00784298524598084,2.22044604925031e-16,-4.73776362811384e-15,5.1818528379639e-15,777703.683031332,-11060421.9449617,12615829.3110243,3188962.71213934,-39633776.2821504,46011701.7064291
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-09-07,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1510,22,50,50,63.81,63.81,61.67,61.67,55.77,55.77,100,100,1,1,3.14285714285714,0.285714285714286,-1,1,0,0.142857142857143,875899,"CY","CYP","Europe","Cyprus","2020-09-07",1510,1,3.143,22,1,0.286,1723.943,1.142,3.588,25.117,1.142,0.326,0.89,1,1.142,2,2.283,NA,NA,NA,NA,319672,2049,364.964,2.339,2354,2.688,0.001,749,"tests performed",NA,NA,NA,NA,NA,50,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,"2020/09/07","CY",875899,22,0,471,2,1509,21,526,637,0.00172280137321769,2.51170511668583e-05,0.000600525859716703,0.000727252799694942,"2020/09/07","CY",875899,1,1,1510,22,1682.36327767683,1538.16290700024,1840.08220793424,0,0,0,0.0019207274784842,0.00175609620173129,0.00210079268035954,0,0,0,"2020/09/07","CY",875899,1,1,1527,24,1739.13043478261,0,0,72.463768115942,0.00174335168780875,2.74004194547545e-05,0.00198553764164888,0,0,8.27307350687031e-05,"2020-W37","2020-09-07","CY","Cyprus",2,1,0.11416841439481,NA,"2020-09-07",0,0,0,0,0.00709827029264552,0.00635318965838626,0.00784335092690477,2.22044604925031e-16,-4.69541548602797e-15,5.13950469587804e-15,557265.469394109,-7772082.40285032,8886613.34163854,2255559.91744992,-27485585.2785123,31996705.1134122
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-09-08,2,1,2,0,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,1511,22,55.56,55.56,70.95,70.95,65,65,59.62,59.62,100,100,1,0,3,0.142857142857143,0,-1,-0.142857142857143,-0.142857142857143,875899,"CY","CYP","Europe","Cyprus","2020-09-08",1511,1,3,22,0,0.143,1725.085,1.142,3.425,25.117,0,0.163,0.92,1,1.142,4,4.567,NA,NA,NA,NA,322469,2797,368.158,3.193,2376,2.713,0.001,792,"tests performed",NA,NA,NA,NA,NA,55.56,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/08","CY",875899,1,0,1511,22,1675.89739524461,1532.24247188772,1833.02064191409,0,0,0,0.00191334548303469,0.00174933693483805,0.00209273060240289,0,0,0,"2020/09/08","CY",875899,1,0,1528,24,1739.13043478261,0,0,72.463768115942,0.0017444933719527,2.74004194547545e-05,0.00198553764164888,0,0,8.27307350687031e-05,"2020-W37","2020-09-08","CY","Cyprus",4,1,0.11416841439481,NA,"2020-09-08",0,0,0,0,0.00709867013914107,0.00635360291747552,0.00784373736080662,2.22044604925031e-16,-4.65273571467224e-15,5.0968249245223e-15,399309.930189087,-5459264.52081505,6257884.38119323,1595362.19154902,-19053387.6187116,22244112.0018097
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-09-09,2,1,2,0,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,1514,22,55.56,55.56,70.95,70.95,63.33,63.33,57.69,57.69,100,100,3,0,2.71428571428571,0.142857142857143,2,0,-0.285714285714286,0,875899,"CY","CYP","Europe","Cyprus","2020-09-09",1514,3,2.714,22,0,0.143,1728.51,3.425,3.099,25.117,0,0.163,0.96,1,1.142,4,4.567,NA,NA,NA,NA,324720,2251,370.728,2.57,2320,2.649,0.001,854.8,"tests performed",NA,NA,NA,NA,NA,55.56,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/09","CY",875899,3,0,1514,22,1672.18741628403,1528.84183510218,1828.97320767767,0,0,0,0.00190910985888102,0.00174545448174068,0.00208810971091149,0,0,0,"2020/09/09","CY",875899,3,0,1531,24,1739.13043478261,0,0,72.463768115942,0.00174791842438455,2.74004194547545e-05,0.00198553764164888,0,0,8.27307350687031e-05,"2020-W37","2020-09-09","CY","Cyprus",4,1,0.11416841439481,NA,"2020-09-09",0,0,0,0,0.0070990939785712,0.00635404122934393,0.00784414672779847,2.22044604925031e-16,-4.60969495584322e-15,5.05378416569328e-15,286126.503623082,-3833143.26869956,4405396.27594572,1128402.97548007,-13202616.8005442,15459422.7515043
