"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","rt_avgcases7days","rt_lower_avgcases7days","rt_upper_avgcases7days","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_total_tests","owid_new_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-08-07,2,1,2,1,1,1,3,1,0,NA,0,NA,1,1,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7486,200,50.93,50.93,63.81,63.81,47.78,47.78,51.28,51.28,25,25,322,1,217.571428571429,7,180,-22,-12.2857142857143,-0.142857142857143,17861034,"ZM",0.89928249461012,0.781352593565331,1.01575837163493,"ZMB","Africa","Zambia","2020-08-07",7486,322,217.571,200,1,7,407.203,17.515,11.835,10.879,0.054,0.381,0.93,NA,NA,NA,NA,NA,NA,NA,NA,92341,2034,5.023,0.111,1321,0.072,0.165,6.1,"tests performed",NA,NA,NA,NA,NA,50.93,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/07","ZM",17861034,322,1,7486,200,22496.5903876846,22244.185574737,22751.8592384898,1474.43106090068,4902.1657531865,6030.61087137383,0.00125953460408197,0.00124540301388694,0.00127382654545587,8.25501514022471e-05,0.000274461475924994,0.000337640635551885,"2020/08/07","ZM",17861034,322,1,7486,200,19855.0724637681,362.318840579708,5144.92753623188,7536.23188405797,0.000419124671057678,1.11975600068843e-05,0.00111164182677039,2.02854347950801e-05,0.000288053174090139,0.000421937043737668,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-08-07",2,12,13,-4,-3,6
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-08-08,2,1,2,1,1,1,3,1,0,NA,0,NA,1,1,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7903,203,50.93,50.93,63.81,63.81,47.78,47.78,51.28,51.28,25,25,417,3,239.285714285714,5.42857142857143,95,2,21.7142857142857,-1.57142857142857,17861034,"ZM",0.897198063322429,0.785671641791045,1.00716417910448,"ZMB","Africa","Zambia","2020-08-08",7903,417,239.286,203,3,5.429,429.886,22.683,13.016,11.042,0.163,0.295,0.93,NA,NA,NA,NA,NA,NA,NA,NA,93344,1003,5.077,0.055,1192,0.065,0.201,5,"tests performed",NA,NA,NA,NA,NA,50.93,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/08","ZM",17861034,417,3,7903,203,23096.5025532794,22840.2873407898,23355.5919080305,720.025050176577,5622.19080336308,6750.63592155041,0.00129312236644751,0.00127877744036486,0.00130762820943236,4.03126185290603e-05,0.000314774094454055,0.000377953254080946,"2020/08/08","ZM",17861034,417,3,7903,203,20072.4637681159,217.391304347828,3043.47826086957,7681.15942028986,0.000442471583672032,1.13655234069875e-05,0.00112381308764744,1.21712608770482e-05,0.000170397652278674,0.0004300512176557,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-08-08",4,11,13,-7,5,5
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-08-09,2,1,2,1,1,1,3,1,0,NA,0,NA,1,1,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,8085,235,50.93,50.93,63.81,63.81,47.78,47.78,51.28,51.28,25,25,182,32,248.285714285714,9.28571428571429,-235,29,9,3.85714285714286,17861034,"ZM",0.901810182834001,0.793440736478711,1.00690448791715,"ZMB","Africa","Zambia","2020-08-09",8085,182,248.286,235,32,9.286,439.786,9.9,13.506,12.783,1.741,0.505,0.93,NA,NA,NA,NA,NA,NA,NA,NA,93995,651,5.113,0.035,1205,0.066,0.206,4.9,"tests performed",NA,NA,NA,NA,NA,50.93,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/09","ZM",17861034,182,32,8085,235,26229.3583908115,25972.098264643,26489.166742843,3132.8558375321,8755.04664089518,9883.4917590825,0.00146852407261592,0.00145412064411517,0.00148307017067674,0.000175401706168417,0.000490175800622471,0.000553354960249362,"2020/08/09","ZM",17861034,182,32,8085,235,20217.3913043478,144.927536231884,2753.6231884058,7681.15942028986,0.000452661363278296,1.3157133008089e-05,0.00113192726156547,8.11417391803207e-06,0.00015416930444261,0.0004300512176557,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-08-09",0,10,9,-10,7,5
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-08-10,2,1,2,1,1,1,3,1,0,NA,0,NA,1,1,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,8210,241,50.93,50.93,63.81,63.81,47.78,47.78,51.28,51.28,25,25,125,6,232.857142857143,10,-57,-26,-15.4285714285714,0.714285714285714,17861034,"ZM",0.914767265925833,0.803067484662577,1.02638036809816,"ZMB","Africa","Zambia","2020-08-10",8210,125,232.857,241,6,10,446.585,6.799,12.666,13.109,0.326,0.544,0.93,NA,NA,NA,NA,NA,NA,NA,NA,94449,454,5.138,0.025,1010,0.055,0.231,4.3,"tests performed",NA,NA,NA,NA,NA,50.93,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,"2020/08/10","ZM",17861034,1738,65,6655,224,8085,235,7332,8046,0.000452661363278296,9.73067964598242e-05,0.000410502549852377,0.000450477839076954,"2020/08/10","ZM",17861034,125,6,8210,241,26202.9547409704,25950.9467960085,26457.4099185833,0,8017.74799538712,9883.4917590825,0.00146704579034844,0.00145293641991883,0.00148129217595036,0,0.000448896071492116,0.000553354960249362,"2020/08/10","ZM",17861034,125,6,8210,241,20289.8550724638,72.4637681159402,2826.08695652174,7536.23188405797,0.000459659838282599,1.34930598082955e-05,0.00113598434852449,4.05708695901593e-06,0.000158226391401625,0.000421937043737668,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-08-10",3,9,11,-5,-6,6
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-08-11,2,1,2,1,1,1,3,1,0,NA,0,NA,1,1,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,8275,241,50.93,50.93,63.81,63.81,47.78,47.78,51.28,51.28,25,25,65,0,211.714285714286,9.71428571428571,-60,-6,-21.1428571428571,-0.285714285714286,17861034,"ZM",0.948071770444791,0.826585695006748,1.06747638326586,"ZMB","Africa","Zambia","2020-08-11",8275,65,211.714,241,0,9.714,450.121,3.536,11.516,13.109,0,0.528,0.93,NA,NA,NA,NA,NA,NA,NA,NA,94811,362,5.157,0.02,906,0.049,0.234,4.3,"tests performed",NA,NA,NA,NA,NA,50.93,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/11","ZM",17861034,65,0,8275,241,25368.9353805596,25124.5947417005,25615.6522705946,0,7467.80600202525,9883.4917590825,0.00142035088117293,0.0014066707863442,0.00143416401707732,0,0.000418106029137241,0.000553354960249362,"2020/08/11","ZM",17861034,65,0,8275,241,20289.8550724638,0,2463.76811594203,5869.5652173913,0.000463299045284836,1.34930598082955e-05,0.00113598434852449,0,0.000137940956606545,0.000328624043680299,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-08-11",1,9,9,-5,-8,6
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-08-12,2,1,2,1,1,1,3,1,0,NA,0,NA,1,1,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,8501,246,50.93,50.93,63.81,63.81,47.78,47.78,51.28,51.28,25,25,226,5,211.285714285714,10,161,5,-0.428571428571445,0.285714285714286,17861034,"ZM",1.01065886167919,0.885057471264368,1.13590263691684,"ZMB","Africa","Zambia","2020-08-12",8501,226,211.286,246,5,10,462.414,12.293,11.493,13.381,0.272,0.544,0.93,NA,NA,NA,NA,NA,NA,NA,NA,95593,782,5.2,0.043,859,0.047,0.246,4.1,"tests performed",NA,NA,NA,NA,NA,50.93,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/12","ZM",17861034,226,5,8501,246,25612.1952796451,25369.3789076677,25857.3357049908,0,6888.42919608323,9052.4523846741,0.00143397046775932,0.00142037571327996,0.00144769534087393,0,0.000385667996381577,0.000506826893934253,"2020/08/12","ZM",17861034,226,5,8501,246,20434.7826086957,144.927536231884,2608.69565217391,5942.02898550725,0.000475952288092615,1.37729988084676e-05,0.00114409852244252,8.11417391803207e-06,0.000146055130524577,0.000332681130639315,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-08-12",2,11,12,-4,-7,7
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-08-13,2,1,2,1,1,1,3,1,0,NA,0,NA,1,1,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,8663,246,50.93,50.93,63.81,63.81,47.78,47.78,51.28,51.28,25,25,162,0,214.142857142857,6.71428571428571,-64,-5,2.85714285714286,-3.28571428571429,17861034,"ZM",1.08409640038687,0.957304869913276,1.20947298198799,"ZMB","Africa","Zambia","2020-08-13",8663,162,214.143,246,0,6.714,471.226,8.812,11.648,13.381,0,0.365,0.93,NA,NA,NA,NA,NA,NA,NA,NA,96610,1017,5.255,0.055,900,0.049,0.238,4.2,"tests performed",NA,NA,NA,NA,NA,50.93,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/13","ZM",17861034,162,0,8663,246,25191.435388829,24952.3208285048,25432.8413501556,0,5327.31194860936,8755.04664089518,0.0014104130471298,0.00139702554894105,0.00142392883581967,0,0.000298264476099724,0.000490175800622471,"2020/08/13","ZM",17861034,162,0,8663,246,20434.7826086957,0,1884.05797101449,5724.63768115942,0.000485022311698192,1.37729988084676e-05,0.00114409852244252,0,0.000105484260934417,0.000320509869762267,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-08-13",3,15,11,-4,-8,7
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-08-14,2,1,2,1,1,1,3,1,0,NA,0,NA,1,1,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,9021,256,50.93,50.93,63.81,63.81,47.78,47.78,51.28,51.28,25,25,358,10,219.285714285714,8,196,10,5.14285714285714,1.28571428571429,17861034,"ZM",1.12947842381554,1.00325732899023,1.25407166123779,"ZMB","Africa","Zambia","2020-08-14",9021,358,219.286,256,10,8,490.7,19.474,11.928,13.925,0.544,0.435,0.93,NA,NA,NA,NA,NA,NA,NA,NA,98178,1568,5.34,0.085,834,0.045,0.263,3.8,"tests performed",NA,NA,NA,NA,NA,50.93,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/14","ZM",17861034,358,10,9021,256,26401.2705170414,26158.5366922256,26646.2567503312,0,5327.31194860936,8755.04664089518,0.00147814905436278,0.0014645589215174,0.00149186529460339,0,0.000298264476099724,0.000490175800622471,"2020/08/14","ZM",17861034,358,10,9021,256,20434.7826086957,0,1594.20289855072,3405.79710144928,0.000505065944110515,1.43328768088119e-05,0.00114409852244252,0,8.92559130983528e-05,0.000190683087073754,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-08-14",1,12,12,-4,-5,7
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-08-15,2,1,2,1,1,1,3,1,0,NA,0,NA,1,1,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,9186,260,50.93,50.93,63.81,63.81,47.78,47.78,51.28,51.28,25,25,165,4,183.285714285714,8.14285714285714,-193,-6,-36,0.142857142857142,17861034,"ZM",1.12921460230185,0.992985190958691,1.27669524551832,"ZMB","Africa","Zambia","2020-08-15",9186,165,183.286,260,4,8.143,499.675,8.975,9.97,14.143,0.218,0.443,0.93,NA,NA,NA,NA,NA,NA,NA,NA,98766,588,5.372,0.032,775,0.042,0.236,4.2,"tests performed",NA,NA,NA,NA,NA,50.93,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/15","ZM",17861034,165,4,9186,260,26441.545319124,26201.2722761659,26684.0217335278,0,5327.31194860936,8755.04664089518,0.00148040395192821,0.0014669515928454,0.00149397967293091,0,0.000298264476099724,0.000490175800622471,"2020/08/15","ZM",17861034,165,4,9186,260,20507.2463768116,72.4637681159438,1666.66666666667,3043.47826086957,0.000514303931116194,1.45568280089495e-05,0.00114815560940154,4.05708695901614e-06,9.33130000573689e-05,0.000170397652278674,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-08-15",4,11,11,-8,5,5
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-08-16,2,1,2,1,1,1,3,1,0,NA,0,NA,1,1,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,9343,260,50.93,50.93,63.81,63.81,47.78,47.78,51.28,51.28,25,25,157,0,179.714285714286,3.57142857142857,-8,-4,-3.57142857142856,-4.57142857142857,17861034,"ZM",1.09323561976882,0.951510333863275,1.23529411764706,"ZMB","Africa","Zambia","2020-08-16",9343,157,179.714,260,0,3.571,508.215,8.54,9.776,14.143,0,0.194,0.93,NA,NA,NA,NA,NA,NA,NA,NA,99835,1069,5.431,0.058,834,0.045,0.215,4.6,"tests performed",NA,NA,NA,NA,NA,50.93,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/16","ZM",17861034,157,0,9343,260,26062.5524158691,25825.483941357,26301.7970920639,0,5327.31194860936,8017.74799538712,0.0014591849730463,0.00144591203070085,0.0014725797561364,0,0.000298264476099724,0.000448896071492116,"2020/08/16","ZM",17861034,157,0,9343,260,20579.7101449275,72.4637681159402,1449.27536231884,3115.94202898551,0.000523094015721598,1.45568280089495e-05,0.00115221269636055,4.05708695901593e-06,8.11417391803207e-05,0.00017445473923769,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-08-16",-1,8,11,-11,8,6
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-08-17,2,1,2,1,1,1,3,1,0,NA,0,NA,1,1,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,9839,264,50.93,50.93,63.81,63.81,47.78,47.78,51.28,51.28,25,25,496,4,232.714285714286,3.28571428571429,339,4,53,-0.285714285714286,17861034,"ZM",1.03462387329368,0.915285451197053,1.15162676488643,"ZMB","Africa","Zambia","2020-08-17",9839,496,232.714,264,4,3.286,535.195,26.98,12.659,14.36,0.218,0.179,0.93,NA,NA,NA,NA,NA,NA,NA,NA,101384,1549,5.515,0.084,991,0.054,0.235,4.3,"tests performed",NA,NA,NA,NA,NA,50.93,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,"2020/08/17","ZM",17861034,1258,25,7786,238,9343,260,8423,9300,0.000523094015721598,7.0432652443302e-05,0.000471585239689931,0.000520686540320118,"2020/08/17","ZM",17861034,496,4,9839,264,27034.3751612763,26791.294502022,27279.6613207873,0,5327.31194860936,7467.80600202525,0.00151359519058506,0.0014999856392425,0.00152732822303498,0,0.000298264476099724,0.000418106029137241,"2020/08/17","ZM",17861034,496,4,9839,264,20797.1014492754,217.391304347828,1666.66666666667,2971.01449275362,0.000550863964538671,1.47807792090872e-05,0.0011643839572376,1.21712608770482e-05,9.33130000573689e-05,0.000166340565319658,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-08-17",1,7,NA,-7,-6,6
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-08-18,2,1,2,1,1,1,3,1,0,NA,0,NA,1,1,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,9981,264,50.93,50.93,63.81,63.81,47.78,47.78,51.28,51.28,25,25,142,0,243.714285714286,3.28571428571429,-354,-4,11,0,17861034,"ZM",0.963171544687603,0.849355216881594,1.07502930832356,"ZMB","Africa","Zambia","2020-08-18",9981,142,243.714,264,0,3.286,542.919,7.724,13.257,14.36,0,0.179,0.92,NA,NA,NA,NA,NA,NA,NA,NA,102178,794,5.558,0.043,1052,0.057,0.232,4.3,"tests performed",NA,NA,NA,NA,NA,50.93,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/18","ZM",17861034,142,0,9981,264,26617.4223058079,26377.8712434668,26859.1488549781,0,5327.31194860936,6888.42919608323,0.00149025091748932,0.00147683898051293,0.00150378465518727,0,0.000298264476099724,0.000385667996381577,"2020/08/18","ZM",17861034,142,0,9981,264,20869.5652173913,72.4637681159402,1376.8115942029,3043.47826086956,0.000558814232143559,1.47807792090872e-05,0.00116844104419662,4.05708695901593e-06,7.70846522213046e-05,0.000170397652278673,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-08-18",1,7,NA,-6,-5,7
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-08-19,2,1,2,1,1,1,3,1,0,NA,0,NA,1,1,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,10218,269,50.93,50.93,63.81,63.81,47.78,47.78,51.28,51.28,25,25,237,5,245.285714285714,3.28571428571429,95,5,1.57142857142856,0,17861034,"ZM",0.884961098169694,0.778683750728014,0.994758299359348,"ZMB","Africa","Zambia","2020-08-19",10218,237,245.286,269,5,3.286,555.811,12.892,13.342,14.632,0.272,0.179,0.92,NA,NA,NA,NA,NA,NA,NA,NA,103023,845,5.604,0.046,1061,0.058,0.231,4.3,"tests performed",NA,NA,NA,NA,NA,50.93,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/19","ZM",17861034,237,5,10218,269,26946.6152861388,26707.5717083873,27187.7984006737,0,3852.88088770867,5327.31194860936,0.00150868170824482,0.00149529818421415,0.00152218502023308,0,0.000215714324697477,0.000298264476099724,"2020/08/19","ZM",17861034,237,5,10218,269,21014.4927536232,144.927536231884,1159.42028985507,2463.76811594203,0.000572083340751717,1.50607182092593e-05,0.00117655521811465,8.11417391803207e-06,6.49133913442566e-05,0.000137940956606545,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-08-19",1,7,NA,-6,-6,7
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-08-20,2,1,2,0,1,1,3,1,0,NA,0,NA,1,1,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,10372,274,49.07,49.07,60.24,60.24,46.67,46.67,50,50,25,25,154,5,244.142857142857,4,-83,0,-1.14285714285714,0.714285714285714,17861034,"ZM",0.811500014173765,0.712697483908719,0.913399648917496,"ZMB","Africa","Zambia","2020-08-20",10372,154,244.143,274,5,4,564.188,8.377,13.28,14.904,0.272,0.218,0.92,NA,NA,NA,NA,NA,NA,NA,NA,104178,1155,5.667,0.063,1081,0.059,0.226,4.4,"tests performed",NA,NA,NA,NA,NA,49.07,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/20","ZM",17861034,154,5,10372,274,27051.583851221,26814.9678236447,27290.287785256,407.943347556284,3540.79918508838,5735.25529616564,0.00151455866727654,0.00150131105643966,0.00152792317540272,2.28398505683536e-05,0.00019824155673677,0.000321104326668078,"2020/08/20","ZM",17861034,154,5,10372,274,21159.4202898551,144.927536231884,1086.95652173913,2318.84057971014,0.000580705461957018,1.53406572094314e-05,0.00118466939203268,8.11417391803207e-06,6.08563043852404e-05,0.000129826782688513,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-08-20",-1,8,NA,-5,-7,7
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-08-21,2,1,2,0,1,1,3,1,0,NA,0,NA,1,1,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,10627,277,49.07,49.07,60.24,60.24,46.67,46.67,50,50,25,25,255,3,229.428571428571,3,101,-2,-14.7142857142857,-1,17861034,"ZM",0.763758724450822,0.658156911581569,0.867372353673724,"ZMB","Africa","Zambia","2020-08-21",10627,255,229.429,277,3,3,578.058,13.871,12.48,15.067,0.163,0.163,0.92,NA,NA,NA,NA,NA,NA,NA,NA,105664,1486,5.748,0.081,1069,0.058,0.215,4.7,"tests performed",NA,NA,NA,NA,NA,49.07,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/21","ZM",17861034,255,3,10627,277,27226.9616293178,26990.7056754263,27465.2855867813,589.659890950014,997.603238506297,6324.91518711565,0.00152437768324711,0.00151115023214369,0.00153772091732099,3.3013760062828e-05,5.58536106311817e-05,0.000354118086730906,"2020/08/21","ZM",17861034,255,3,10627,277,21159.4202898551,0,942.028985507244,2318.84057971014,0.000594982350965795,1.55086206095347e-05,0.00118466939203268,0,5.27421304672084e-05,0.000129826782688513,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-08-21",-2,8,NA,-8,-4,8
"Zambia","ZMB",NA,NA,"NAT_TOTAL",2020-08-22,2,1,2,0,1,1,3,1,0,NA,0,NA,1,1,2,0,NA,1,0,0,2,1,1,2,0,0,3,1,0,NA,NA,10831,279,49.07,49.07,60.24,60.24,46.67,46.67,50,50,25,25,204,2,235,2.71428571428571,-51,-1,5.57142857142858,-0.285714285714286,17861034,"ZM",0.747360797462511,0.646808510638298,0.846808510638298,"ZMB","Africa","Zambia","2020-08-22",10831,204,235,279,2,2.714,589.155,11.097,12.783,15.176,0.109,0.148,0.91,NA,NA,NA,NA,NA,NA,NA,NA,106449,785,5.79,0.043,1098,0.06,0.214,4.7,"tests performed",NA,NA,NA,NA,NA,49.07,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/22","ZM",17861034,204,2,10831,279,27183.9959309715,26949.2955879253,27420.7402699673,0,997.603238506297,6324.91518711565,0.00152197212831976,0.00150883177244527,0.00153522692303074,0,5.58536106311817e-05,0.000354118086730906,"2020/08/22","ZM",17861034,204,2,10831,279,21159.4202898551,0,869.565217391304,2028.98550724638,0.000606403862172817,1.56205962096035e-05,0.00118466939203268,0,4.86850435081924e-05,0.000113598434852449,"ZM","Zambia",NA,NA,NA,NA,NA,"2020-08-22",1,7,NA,-9,6,6
