"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_total_tests","owid_new_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Tajikistan","TJK",NA,NA,"NAT_TOTAL",2020-04-06,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,0,0,2,1,0,NA,NA,0,0,19.44,19.44,25,25,20.56,20.56,23.72,23.72,0,0,0,0,0,0,0,0,0,0,9321023,"TJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/06","TJ",9321023,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/04/06","TJ",9321023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TJ","Tajikistan",NA,NA,NA,NA,NA,"2020-04-06",-5,-4,-7,-16,14,-2
"Tajikistan","TJK",NA,NA,"NAT_TOTAL",2020-04-07,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,0,0,2,1,0,NA,NA,0,0,19.44,19.44,25,25,20.56,20.56,23.72,23.72,0,0,0,0,0,0,0,0,0,0,9321023,"TJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/07","TJ",9321023,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/04/07","TJ",9321023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TJ","Tajikistan",NA,NA,NA,NA,NA,"2020-04-07",-7,-7,-11,-17,12,-2
"Tajikistan","TJK",NA,NA,"NAT_TOTAL",2020-04-08,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,0,0,2,1,0,NA,NA,0,0,19.44,19.44,25,25,20.56,20.56,23.72,23.72,0,0,0,0,0,0,0,0,0,0,9321023,"TJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/08","TJ",9321023,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/04/08","TJ",9321023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TJ","Tajikistan",NA,NA,NA,NA,NA,"2020-04-08",-17,-12,-21,-20,13,1
"Tajikistan","TJK",NA,NA,"NAT_TOTAL",2020-04-09,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,2,1,1,1,0,0,2,1,0,NA,NA,0,0,19.44,19.44,25,25,20.56,20.56,23.72,23.72,0,0,0,0,0,0,0,0,0,0,9321023,"TJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/09","TJ",9321023,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/04/09","TJ",9321023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TJ","Tajikistan",NA,NA,NA,NA,NA,"2020-04-09",-16,-20,-18,-20,6,2
"Tajikistan","TJK",NA,NA,"NAT_TOTAL",2020-04-10,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,1,0,0,2,1,0,NA,NA,0,0,22.22,22.22,28.57,28.57,22.22,22.22,25.64,25.64,0,0,0,0,0,0,0,0,0,0,9321023,"TJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/10","TJ",9321023,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/04/10","TJ",9321023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TJ","Tajikistan",NA,NA,NA,NA,NA,"2020-04-10",-3,-4,-5,-12,15,-1
"Tajikistan","TJK",NA,NA,"NAT_TOTAL",2020-04-11,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,1,0,0,2,1,0,NA,NA,0,0,22.22,22.22,28.57,28.57,22.22,22.22,25.64,25.64,0,0,0,0,0,0,0,0,0,0,9321023,"TJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/11","TJ",9321023,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/04/11","TJ",9321023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TJ","Tajikistan",NA,NA,NA,NA,NA,"2020-04-11",-9,-8,-14,-15,15,0
"Tajikistan","TJK",NA,NA,"NAT_TOTAL",2020-04-12,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,1,0,0,2,1,0,NA,NA,0,0,22.22,22.22,28.57,28.57,22.22,22.22,25.64,25.64,0,0,0,0,0,0,0,0,0,0,9321023,"TJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/12","TJ",9321023,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/04/12","TJ",9321023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TJ","Tajikistan",NA,NA,NA,NA,NA,"2020-04-12",-13,-13,-15,-21,-1,1
"Tajikistan","TJK",NA,NA,"NAT_TOTAL",2020-04-13,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,1,0,0,2,1,0,NA,NA,0,0,22.22,22.22,28.57,28.57,22.22,22.22,25.64,25.64,0,0,0,0,0,0,0,0,0,0,9321023,"TJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/13","TJ",9321023,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/04/13","TJ",9321023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TJ","Tajikistan",NA,NA,NA,NA,NA,"2020-04-13",-12,-10,-17,-21,13,0
"Tajikistan","TJK",NA,NA,"NAT_TOTAL",2020-04-14,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,1,0,0,2,1,0,NA,NA,0,0,22.22,22.22,28.57,28.57,22.22,22.22,25.64,25.64,0,0,0,0,0,0,0,0,0,0,9321023,"TJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/14","TJ",9321023,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/04/14","TJ",9321023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TJ","Tajikistan",NA,NA,NA,NA,NA,"2020-04-14",-12,-10,-14,-18,12,-1
"Tajikistan","TJK",NA,NA,"NAT_TOTAL",2020-04-15,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,1,0,0,2,1,0,NA,NA,0,0,22.22,22.22,28.57,28.57,22.22,22.22,25.64,25.64,0,0,0,0,0,0,0,0,0,0,9321023,"TJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/15","TJ",9321023,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/04/15","TJ",9321023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TJ","Tajikistan",NA,NA,NA,NA,NA,"2020-04-15",-17,-13,-17,-21,11,2
"Tajikistan","TJK",NA,NA,"NAT_TOTAL",2020-04-16,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,1,0,0,2,1,0,NA,NA,0,0,22.22,22.22,28.57,28.57,22.22,22.22,25.64,25.64,0,0,0,0,0,0,0,0,0,0,9321023,"TJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/16","TJ",9321023,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/04/16","TJ",9321023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TJ","Tajikistan",NA,NA,NA,NA,NA,"2020-04-16",-3,-5,-5,-14,13,-2
"Tajikistan","TJK",NA,NA,"NAT_TOTAL",2020-04-17,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,1,0,0,2,1,0,NA,NA,0,0,22.22,22.22,28.57,28.57,22.22,22.22,25.64,25.64,0,0,0,0,0,0,0,0,0,0,9321023,"TJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/17","TJ",9321023,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/04/17","TJ",9321023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TJ","Tajikistan",NA,NA,NA,NA,NA,"2020-04-17",-3,-3,-2,-13,14,-2
"Tajikistan","TJK",NA,NA,"NAT_TOTAL",2020-04-18,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,1,0,0,2,1,0,NA,NA,0,0,33.33,33.33,42.86,42.86,28.89,28.89,33.33,33.33,0,0,0,0,0,0,0,0,0,0,9321023,"TJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/18","TJ",9321023,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/04/18","TJ",9321023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TJ","Tajikistan",NA,NA,NA,NA,NA,"2020-04-18",-6,-5,-4,-18,9,-2
"Tajikistan","TJK",NA,NA,"NAT_TOTAL",2020-04-19,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,1,0,0,2,1,0,NA,NA,0,0,33.33,33.33,42.86,42.86,28.89,28.89,33.33,33.33,0,0,0,0,0,0,0,0,0,0,9321023,"TJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/19","TJ",9321023,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/04/19","TJ",9321023,0,0,0,0,144.927536231884,144.927536231884,144.927536231884,144.927536231884,0,0,1.55484581715853e-05,1.55484581715853e-05,1.55484581715853e-05,1.55484581715853e-05,"TJ","Tajikistan",NA,NA,NA,NA,NA,"2020-04-19",-7,-9,0,-23,-2,-2
"Tajikistan","TJK",NA,NA,"NAT_TOTAL",2020-04-20,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,1,0,0,2,1,0,NA,NA,0,0,33.33,33.33,42.86,42.86,28.89,28.89,33.33,33.33,0,0,0,0,0,0,0,0,0,0,9321023,"TJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/20","TJ",9321023,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/04/20","TJ",9321023,0,0,0,0,144.927536231884,0,144.927536231884,144.927536231884,0,0,1.55484581715853e-05,0,1.55484581715853e-05,1.55484581715853e-05,"TJ","Tajikistan",NA,NA,NA,NA,NA,"2020-04-20",-8,-7,-3,-22,10,-2
"Tajikistan","TJK",NA,NA,"NAT_TOTAL",2020-04-21,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,1,0,0,2,1,0,NA,NA,0,0,33.33,33.33,42.86,42.86,28.89,28.89,33.33,33.33,0,0,0,0,0,0,0,0,0,0,9321023,"TJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/21","TJ",9321023,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/04/21","TJ",9321023,0,0,0,0,217.391304347826,72.463768115942,217.391304347826,217.391304347826,0,0,2.33226872573779e-05,7.77422908579263e-06,2.33226872573779e-05,2.33226872573779e-05,"TJ","Tajikistan",NA,NA,NA,NA,NA,"2020-04-21",-11,-9,-8,-21,9,-3
"Tajikistan","TJK",NA,NA,"NAT_TOTAL",2020-04-22,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,1,0,0,2,1,0,NA,NA,0,0,33.33,33.33,42.86,42.86,28.89,28.89,33.33,33.33,0,0,0,0,0,0,0,0,0,0,9321023,"TJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/22","TJ",9321023,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/04/22","TJ",9321023,0,0,0,0,362.31884057971,144.927536231884,362.31884057971,362.31884057971,0,0,3.88711454289631e-05,1.55484581715852e-05,3.88711454289631e-05,3.88711454289631e-05,"TJ","Tajikistan",NA,NA,NA,NA,NA,"2020-04-22",-11,-9,-10,-21,8,-1
"Tajikistan","TJK",NA,NA,"NAT_TOTAL",2020-04-23,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,1,0,0,2,1,0,NA,NA,0,0,33.33,33.33,42.86,42.86,28.89,28.89,33.33,33.33,0,0,0,0,0,0,0,0,0,0,9321023,"TJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/23","TJ",9321023,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/04/23","TJ",9321023,0,0,0,0,579.710144927536,217.391304347826,579.710144927536,579.710144927536,0,0,6.2193832686341e-05,2.33226872573779e-05,6.2193832686341e-05,6.2193832686341e-05,"TJ","Tajikistan",NA,NA,NA,NA,NA,"2020-04-23",-12,-6,-12,-21,7,0
"Tajikistan","TJK",NA,NA,"NAT_TOTAL",2020-04-24,0,NA,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,1,0,0,2,1,0,NA,NA,0,0,33.33,33.33,42.86,42.86,28.89,28.89,33.33,33.33,0,0,0,0,0,0,0,0,0,0,9321023,"TJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/24","TJ",9321023,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/04/24","TJ",9321023,0,0,0,0,869.565217391304,289.855072463768,869.565217391304,869.565217391304,0,0,9.32907490295115e-05,3.10969163431705e-05,9.32907490295115e-05,9.32907490295115e-05,"TJ","Tajikistan",NA,NA,NA,NA,NA,"2020-04-24",-26,-16,-20,-28,3,6
"Tajikistan","TJK",NA,NA,"NAT_TOTAL",2020-04-25,0,NA,2,1,2,1,0,NA,0,NA,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,1,0,0,2,1,0,NA,NA,0,0,40.74,40.74,53.57,53.57,33.33,33.33,38.46,38.46,0,0,0,0,0,0,0,0,0,0,9321023,"TJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/25","TJ",9321023,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/04/25","TJ",9321023,0,0,0,0,869.565217391304,0,869.565217391304,869.565217391304,0,0,9.32907490295115e-05,0,9.32907490295115e-05,9.32907490295115e-05,"TJ","Tajikistan",NA,NA,NA,NA,NA,"2020-04-25",-27,-17,-23,-31,1,7
"Tajikistan","TJK",NA,NA,"NAT_TOTAL",2020-04-26,0,NA,2,1,2,1,0,NA,0,NA,0,NA,0,NA,4,0,NA,0,0,0,2,1,1,1,0,0,2,1,0,NA,NA,0,0,40.74,40.74,53.57,53.57,33.33,33.33,38.46,38.46,0,0,0,0,0,0,0,0,0,0,9321023,"TJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/26","TJ",9321023,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/04/26","TJ",9321023,0,0,0,0,1449.27536231884,579.710144927536,1449.27536231884,1449.27536231884,0,0,0.000155484581715852,6.2193832686341e-05,0.000155484581715852,0.000155484581715852,"TJ","Tajikistan",NA,NA,NA,NA,NA,"2020-04-26",-29,-22,-21,-32,-5,6
