"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_total_tests","owid_new_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-08-18,3,1,2,1,2,1,4,0,0,NA,1,1,0,NA,4,1,1,2,0,0,2,1,3,2,0,0,4,0,0,NA,NA,3253,36,65.28,65.28,75,75,68.33,68.33,67.31,67.31,75,75,50,0,47.5714285714286,0.428571428571429,26,-1,1.85714285714285,-0.142857142857143,549936,"CV","CPV","Africa","Cape Verde","2020-08-18",3253,50,47.571,36,0,0.429,5850.846,89.93,85.562,64.75,0,0.771,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,NA,0.734,321,0.577,0.148,6.7,"tests performed",NA,NA,NA,NA,NA,65.28,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/18","CV",549936,50,0,3253,36,3124.68677173706,2955.65935122286,3303.38048511207,0,704.71362081682,1022.94402449028,0.00568190984357646,0.00537455149548831,0.00600684531493132,0,0.00128144660618112,0.00186011467605372,"2020/08/18","CV",549936,50,0,3253,36,2898.55072463768,0,289.855072463768,507.246376811594,0.00591523377265718,6.54621628698612e-05,0.00527070554507739,0,0.000527070554507739,0.000922373470388543,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-08-18",NA,NA,NA,NA,-37,11
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-08-19,3,1,2,1,2,1,4,0,0,NA,1,1,0,NA,4,1,1,2,0,0,2,1,3,2,0,0,4,0,0,NA,NA,3321,36,65.28,65.28,75,75,68.33,68.33,67.31,67.31,75,75,68,0,45.8571428571429,0.428571428571429,18,0,-1.71428571428572,0,549936,"CV","CPV","Africa","Cape Verde","2020-08-19",3321,68,45.857,36,0,0.429,5973.15,122.305,82.479,64.75,0,0.771,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,396,NA,0.712,315,0.567,0.146,6.9,"tests performed",NA,NA,NA,NA,NA,65.28,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/19","CV",549936,68,0,3321,36,3140.41401158437,2970.50242874763,3320.0444708316,10.1992908353222,538.545262007553,1033.1433153256,0.00571050815292028,0.00540154204988877,0.00603714699679889,1.85463232727485e-05,0.000979287157064737,0.00187866099932647,"2020/08/19","CV",549936,68,0,3321,36,2898.55072463768,0,217.391304347826,507.246376811594,0.0060388845247447,6.54621628698612e-05,0.00527070554507739,0,0.000395302915880804,0.000922373470388543,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-08-19",NA,NA,NA,NA,-36,12
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-08-20,3,1,2,1,2,1,4,0,0,NA,1,1,0,NA,4,1,1,2,0,0,2,1,3,2,0,0,4,0,0,NA,NA,3368,37,65.28,65.28,75,75,68.33,68.33,67.31,67.31,75,75,47,1,42.1428571428571,0.571428571428571,-21,1,-3.71428571428571,0.142857142857143,549936,"CV","CPV","Africa","Cape Verde","2020-08-20",3368,47,42.143,37,1,0.571,6057.685,84.534,75.798,66.548,1.799,1.028,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,NA,0.631,317,0.57,0.133,7.5,"tests performed",NA,NA,NA,NA,NA,65.28,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/20","CV",549936,47,1,3368,37,3223.44354900525,3053.49701743326,3402.84868604778,85.7935119268764,350.713714611513,1118.93682725248,0.00586148851685515,0.00555245886327365,0.00618771763632092,0.000156006356970404,0.00063773550851647,0.00203466735629688,"2020/08/20","CV",549936,47,1,3368,37,2971.01449275362,72.463768115942,289.855072463768,507.246376811594,0.00612434901515813,6.72805562829129e-05,0.00540247318370433,0.000131767638626935,0.000527070554507739,0.000922373470388543,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-08-20",NA,NA,NA,NA,-37,12
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-08-21,3,1,2,1,2,1,4,0,0,NA,1,1,0,NA,4,1,1,2,0,0,2,1,3,2,0,0,4,0,0,NA,NA,3412,37,65.28,65.28,75,75,68.33,68.33,67.31,67.31,75,75,44,0,39.4285714285714,0.571428571428571,-3,-1,-2.71428571428572,0,549936,"CV","CPV","Africa","Cape Verde","2020-08-21",3412,44,39.429,37,0,0.571,6136.823,79.138,70.916,66.548,0,1.028,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,363,NA,0.653,322,0.579,0.122,8.2,"tests performed",NA,NA,NA,NA,NA,65.28,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/21","CV",549936,44,0,3412,37,3215.8524990945,3046.27321579709,3394.87188552335,0,350.713714611513,1118.93682725248,0.00584768500169929,0.00553932314996125,0.00617321267479006,0,0.00063773550851647,0.00203466735629688,"2020/08/21","CV",549936,44,0,3412,37,2971.01449275362,0,289.855072463768,434.782608695652,0.0062043583253324,6.72805562829129e-05,0.00540247318370433,0,0.000527070554507739,0.000790605831761609,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-08-21",NA,NA,NA,NA,-37,12
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-08-22,3,1,2,1,2,1,4,0,0,NA,1,1,0,NA,4,1,1,2,0,0,2,1,3,2,0,0,4,0,0,NA,NA,3455,37,65.28,65.28,75,75,68.33,68.33,67.31,67.31,75,75,43,0,41.7142857142857,0.428571428571429,-1,0,2.28571428571428,-0.142857142857143,549936,"CV","CPV","Africa","Cape Verde","2020-08-22",3455,43,41.714,37,0,0.429,6214.163,77.34,75.027,66.548,0,0.771,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,NA,0.498,318,0.572,0.131,7.6,"tests performed",NA,NA,NA,NA,NA,65.28,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/22","CV",549936,43,0,3455,37,3206.96525709302,3037.8227439451,3385.52543287811,0,350.713714611513,1118.93682725248,0.0058315244993836,0.00552395686760842,0.00615621714686456,0,0.00063773550851647,0.00203466735629688,"2020/08/22","CV",549936,43,0,3455,37,2971.01449275362,0,289.855072463768,362.31884057971,0.00628254924209363,6.72805562829129e-05,0.00540247318370433,0,0.000527070554507739,0.000658838193134674,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-08-22",NA,NA,NA,NA,-35,10
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-08-23,3,1,2,1,2,1,4,0,0,NA,1,1,0,NA,4,1,1,2,0,0,2,1,3,2,0,0,4,0,0,NA,NA,3509,37,65.28,65.28,75,75,68.33,68.33,67.31,67.31,75,75,54,0,47.1428571428571,0.285714285714286,11,0,5.42857142857143,-0.142857142857143,549936,"CV","CPV","Africa","Cape Verde","2020-08-23",3509,54,47.143,37,0,0.286,6311.287,97.124,84.791,66.548,0,0.514,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,0.128,311,0.559,0.152,6.6,"tests performed",NA,NA,NA,NA,NA,65.28,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/23","CV",549936,54,0,3509,37,3208.08918202336,3038.85646187234,3386.74640574309,0,350.713714611513,1066.2268971834,0.0058335682370737,0.00552583657347826,0.00615843735587975,0,0.00063773550851647,0.00193881996665684,"2020/08/23","CV",549936,54,0,3509,37,3043.47826086957,72.4637681159425,362.31884057971,434.782608695652,0.00638074248639842,6.72805562829129e-05,0.00553424082233126,0.000131767638626936,0.000658838193134675,0.000790605831761609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-08-24,3,1,2,1,2,1,4,0,0,NA,1,1,0,NA,4,1,1,2,0,0,2,1,3,2,0,0,4,0,0,NA,NA,3532,37,65.28,65.28,75,75,68.33,68.33,67.31,67.31,75,75,23,0,47,0.142857142857143,-31,0,-0.142857142857146,-0.142857142857143,549936,"CV","CPV","Africa","Cape Verde","2020-08-24",3532,23,47,37,0,0.143,6352.655,41.368,84.534,66.548,0,0.257,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,NA,0.559,311,0.559,0.151,6.6,"tests performed",NA,NA,NA,NA,NA,65.28,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,"2020/08/24","CV",549936,330,2,2058,20,3509,37,3074,3448,0.00638074248639842,0.000600069826307061,0.00558974135172093,0.00626982048820226,"2020/08/24","CV",549936,23,0,3532,37,3180.98308691974,3013.15050357385,3358.16395074453,0,350.713714611513,800.706423579019,0.00578427869228372,0.0054790930282321,0.00610646320798154,0,0.00063773550851647,0.00145599928642427,"2020/08/24","CV",549936,23,0,3532,37,3043.47826086957,0,362.31884057971,434.782608695652,0.00642256553489861,6.72805562829129e-05,0.00553424082233126,0,0.000658838193134675,0.000790605831761609,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-08-24",NA,NA,NA,NA,-34,11
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-08-25,3,1,2,1,2,1,4,0,0,NA,1,1,0,NA,4,1,1,2,0,0,2,1,3,2,0,0,4,0,0,NA,NA,3568,37,65.28,65.28,75,75,68.33,68.33,67.31,67.31,75,75,36,0,45,0.142857142857143,13,0,-2,0,549936,"CV","CPV","Africa","Cape Verde","2020-08-25",3568,36,45,37,0,0.143,6417.405,64.75,80.937,66.548,0,0.257,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA,0.612,301,0.541,0.15,6.7,"tests performed",NA,NA,NA,NA,NA,65.28,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/25","CV",549936,36,0,3568,37,3166.19543724575,2999.11430946608,3342.58468081548,0,288.939836359576,624.338773934429,0.00575738892752202,0.00545356970532222,0.00607813396616238,0,0.000525406295204488,0.00113529351403514,"2020/08/25","CV",549936,36,0,3568,37,3043.47826086957,0,289.855072463768,362.31884057971,0.00648802769776847,6.72805562829129e-05,0.00553424082233126,0,0.00052707055450774,0.000658838193134675,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-08-25",NA,NA,NA,NA,-38,12
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-08-26,3,1,2,1,2,1,4,0,0,NA,1,1,0,NA,4,1,1,2,0,0,2,1,3,2,0,0,4,0,0,NA,NA,3630,38,65.28,65.28,75,75,68.33,68.33,67.31,67.31,75,75,62,1,44.1428571428571,0.285714285714286,26,1,-0.857142857142854,0.142857142857143,549936,"CV","CPV","Africa","Cape Verde","2020-08-26",3630,62,44.143,38,1,0.286,6528.918,111.513,79.395,68.347,1.799,0.514,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,382,NA,0.687,299,0.538,0.148,6.8,"tests performed",NA,NA,NA,NA,NA,65.28,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/26","CV",549936,62,1,3630,38,3261.02822028194,3093.22299495997,3437.93676395219,0,267.308002277291,350.713714611513,0.00592983223553639,0.00562469631913527,0.00625152156605894,0,0.000486071110597034,0.00063773550851647,"2020/08/26","CV",549936,62,1,3630,38,3043.47826086957,0,289.855072463768,362.31884057971,0.00660076808937767,6.90989496959646e-05,0.00553424082233126,0,0.00052707055450774,0.000658838193134675,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-08-26",NA,NA,NA,NA,-37,12
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-08-27,3,1,2,1,2,1,4,0,0,NA,1,1,0,NA,4,1,1,2,0,0,2,1,3,2,0,0,4,0,0,NA,NA,3699,38,65.28,65.28,75,75,68.33,68.33,67.31,67.31,75,75,69,0,47.2857142857143,0.142857142857143,7,-1,3.14285714285714,-0.142857142857143,549936,"CV","CPV","Africa","Cape Verde","2020-08-27",3699,69,47.286,38,0,0.143,6653.021,124.103,85.048,68.347,0,0.257,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,396,NA,0.712,306,0.55,0.155,6.5,"tests performed",NA,NA,NA,NA,NA,65.28,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/27","CV",549936,69,0,3699,38,3276.58471749394,3107.95086192366,3454.36845300373,0,203.99393127207,350.713714611513,0.00595812006759685,0.00565147737541034,0.00628140084119557,0,0.000370941220927653,0.00063773550851647,"2020/08/27","CV",549936,69,0,3699,38,3115.94202898551,72.463768115942,362.31884057971,434.782608695652,0.00672623723487824,6.90989496959646e-05,0.0056660084609582,0.000131767638626935,0.000658838193134675,0.000790605831761609,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-08-27",NA,NA,NA,NA,-38,12
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-08-28,3,1,2,1,2,1,4,0,0,NA,1,1,0,NA,4,1,1,2,0,0,2,1,3,2,0,0,4,0,0,NA,NA,3745,38,65.28,65.28,75,75,68.33,68.33,67.31,67.31,75,75,46,0,47.5714285714286,0.142857142857143,-23,0,0.285714285714285,0,549936,"CV","CPV","Africa","Cape Verde","2020-08-28",3745,46,47.571,38,0,0.143,6735.757,82.736,85.562,68.347,0,0.257,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,395,NA,0.71,310,0.558,0.153,6.5,"tests performed",NA,NA,NA,NA,NA,65.28,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/28","CV",549936,46,0,3745,38,3270.97860040599,3102.60597562284,3448.4884926988,0,153.549558817416,350.713714611513,0.00594792594121132,0.00564175826936743,0.00627070876010809,0,0.000279213506330584,0.00063773550851647,"2020/08/28","CV",549936,46,0,3745,38,3115.94202898551,0,289.855072463768,434.782608695652,0.00680988333187862,6.90989496959646e-05,0.0056660084609582,0,0.00052707055450774,0.000790605831761609,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-08-28",NA,NA,NA,NA,-38,12
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-08-29,3,1,2,1,2,1,4,0,0,NA,1,1,0,NA,4,1,1,2,0,0,2,1,3,2,0,0,4,0,0,NA,NA,3778,39,65.28,65.28,75,75,68.33,68.33,67.31,67.31,75,75,33,1,46.1428571428571,0.285714285714286,-13,1,-1.42857142857142,0.142857142857143,549936,"CV","CPV","Africa","Cape Verde","2020-08-29",3778,33,46.143,39,1,0.286,6795.111,59.354,82.993,70.145,1.799,0.514,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,524,NA,0.942,346,0.622,0.133,7.5,"tests performed",NA,NA,NA,NA,NA,65.28,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/29","CV",549936,33,1,3778,39,3338.88329716228,3171.17882618305,3515.45664344876,114.568356673251,210.56115943545,465.282071284764,0.00607140339450823,0.00576645068914029,0.00639248320431607,0.000208330345118797,0.00038288302536195,0.000846065853635267,"2020/08/29","CV",549936,33,1,3778,39,3188.40579710145,72.463768115942,289.855072463768,507.246376811594,0.00686989031450932,7.09173431090163e-05,0.00579777609958513,0.000131767638626935,0.00052707055450774,0.000922373470388544,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-08-29",NA,NA,NA,NA,-37,10
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-08-30,3,1,2,1,2,1,4,0,0,NA,1,1,0,NA,4,1,1,2,0,0,2,1,3,2,0,0,4,0,0,NA,NA,3852,40,65.28,65.28,75,75,68.33,68.33,67.31,67.31,75,75,74,1,49,0.428571428571429,41,0,2.85714285714285,0.142857142857143,549936,"CV","CPV","Africa","Cape Verde","2020-08-30",3852,74,49,40,1,0.429,6928.207,133.096,88.131,71.944,1.799,0.771,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,0.236,354,0.637,0.138,7.2,"tests performed",NA,NA,NA,NA,NA,65.28,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/30","CV",549936,74,1,3852,40,3442.49978963456,3273.67358777977,3620.03250595039,104.487883956057,315.049043391507,569.769955240821,0.00625981894190335,0.00595282648850006,0.00658264326385322,0.000190000079929404,0.000572883105291355,0.00103606593356467,"2020/08/30","CV",549936,74,1,3852,40,3188.40579710145,0,289.855072463768,507.246376811594,0.00700445142707515,7.2735736522068e-05,0.00579777609958513,0,0.00052707055450774,0.000922373470388544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-08-31,3,1,2,1,2,1,4,0,0,NA,1,1,0,NA,4,1,1,2,0,0,2,1,3,2,0,0,4,0,0,NA,NA,3884,40,65.28,65.28,75,75,68.33,68.33,67.31,67.31,75,75,32,0,50.2857142857143,0.428571428571429,-42,-1,1.28571428571428,0,549936,"CV","CPV","Africa","Cape Verde","2020-08-31",3884,32,50.286,40,0,0.429,6985.762,57.555,90.444,71.944,0,0.771,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,385,NA,0.692,365,0.656,0.138,7.3,"tests performed",NA,NA,NA,NA,NA,65.28,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,"2020/08/31","CV",549936,343,3,2154,21,3852,40,3298,3746,0.00700445142707515,0.000623708940676733,0.00599706147624451,0.00681170172529167,"2020/08/31","CV",549936,32,0,3884,40,3422.59097194733,3254.71362156463,3599.12739592251,0,304.849752556184,507.996076988883,0.00622361687895925,0.00591834981082276,0.00654462954947941,0,0.000554336782018606,0.00092373672025269,"2020/08/31","CV",549936,32,0,3884,40,3188.40579710145,0,289.855072463768,434.782608695652,0.00706264001629281,7.2735736522068e-05,0.00579777609958513,0,0.00052707055450774,0.000790605831761609,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-08-31",NA,NA,NA,NA,-35,11
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-09-01,3,1,3,1,2,1,4,0,0,NA,1,1,0,NA,4,1,1,2,0,0,2,1,3,2,0,0,4,0,0,NA,NA,3970,40,68.98,68.98,78.57,78.57,70.56,70.56,69.87,69.87,75,75,86,0,57.4285714285714,0.428571428571429,54,0,7.14285714285715,0,549936,"CV","CPV","Africa","Cape Verde","2020-09-01",3970,86,57.429,40,0,0.429,7140.442,154.68,103.291,71.944,0,0.771,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,NA,0.676,370,0.665,0.155,6.4,"tests performed",NA,NA,NA,NA,NA,68.98,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/01","CV",549936,86,0,3970,40,3449.55639452367,3280.32885474555,3627.51414443847,0,219.056240629308,486.364242906599,0.00627265062575222,0.00596492838211275,0.00659624782599879,0,0.000398330425048202,0.000884401535645236,"2020/09/01","CV",549936,86,0,3970,40,3260.86956521739,72.463768115942,289.855072463768,507.246376811594,0.00721902184981525,7.2735736522068e-05,0.00592954373821207,0.000131767638626935,0.00052707055450774,0.000922373470388544,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-09-01",NA,NA,NA,NA,-38,11
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-09-02,3,1,3,1,2,1,4,0,0,NA,1,1,0,NA,4,1,1,2,0,0,2,1,3,2,0,0,4,0,0,NA,NA,4048,41,68.98,68.98,78.57,78.57,70.56,70.56,69.87,69.87,75,75,78,1,59.7142857142857,0.428571428571429,-8,1,2.28571428571428,0,549936,"CV","CPV","Africa","Cape Verde","2020-09-02",4048,78,59.714,41,1,0.429,7280.733,140.291,107.402,73.743,1.799,0.771,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,398,NA,0.716,372,0.669,0.161,6.2,"tests performed",NA,NA,NA,NA,NA,68.98,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/02","CV",549936,78,1,4048,41,3554.9461585144,3384.56338813335,3733.90619134073,99.5941560817228,318.650396711031,522.644327983101,0.00646429067839602,0.00615446777103762,0.00678971042328695,0.000181101357397448,0.000579431782445649,0.000950373003373303,"2020/09/02","CV",549936,78,1,4048,41,3333.33333333333,72.463768115942,362.31884057971,579.710144927536,0.00736085653603328,7.45541299351197e-05,0.006061311376839,0.000131767638626935,0.000658838193134675,0.00105414110901548,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-09-02",NA,NA,NA,NA,-38,12
"Cape Verde","CPV",NA,NA,"NAT_TOTAL",2020-09-03,3,1,3,1,2,1,4,0,0,NA,1,1,0,NA,4,1,1,2,0,0,2,1,3,2,0,0,4,0,0,NA,NA,4125,41,68.98,68.98,78.57,78.57,70.56,70.56,69.87,69.87,75,75,77,0,60.8571428571429,0.428571428571429,-1,-1,1.14285714285714,0,549936,"CV","CPV","Africa","Cape Verde","2020-09-03",4125,77,60.857,41,0,0.429,7419.225,138.492,109.458,73.743,0,0.771,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,521,NA,0.937,390,0.701,0.156,6.4,"tests performed",NA,NA,NA,NA,NA,68.98,555988,135.58,25.7,4.46,3.437,6222.554,NA,182.219,2.42,2.1,16.5,NA,2.1,72.98,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/03","CV",549936,77,0,4125,41,3570.94557813738,3399.76785917223,3750.74206540787,28.8516324211018,347.502029132133,501.051587949549,0.00649338391765112,0.00618211548102367,0.00682032466579359,5.24636183503205e-05,0.00063189540079597,0.000911108907126554,"2020/09/03","CV",549936,77,0,4125,41,3405.79710144928,72.463768115942,434.782608695652,579.710144927536,0.00750087282883826,7.45541299351197e-05,0.00619307901546594,0.000131767638626935,0.000790605831761609,0.00105414110901548,"CV","Cape Verde",NA,NA,NA,NA,NA,"2020-09-03",NA,NA,NA,NA,-39,13
