"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","rt_avgcases7days","rt_lower_avgcases7days","rt_upper_avgcases7days","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_total_tests","owid_new_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","umdapi_date","umdapi_iso_code","umdapi_country","umdapi_sample_size","umdapi_percent_cli","umdapi_cli_se","umdapi_percent_cli_unw","umdapi_cli_se_unw","umdapi_percent_ili","umdapi_ili_se","umdapi_percent_ili_unw","umdapi_ili_se_unw","umdapi_percent_mc","umdapi_mc_se","umdapi_percent_mc_unw","umdapi_mc_se_unw","umdapi_percent_dc","umdapi_dc_se","umdapi_percent_dc_unw","umdapi_dc_se_unw","umdapi_percent_hf","umdapi_hf_se","umdapi_percent_hf_unw","umdapi_hf_se_unw","umdapi_percent_cli_smooth","umdapi_percent_cli_smooth_low","umdapi_percent_cli_smooth_high","umdapi_percent_cli_unw_smooth","umdapi_percent_cli_unw_smooth_low","umdapi_percent_cli_unw_smooth_high","umdapi_percent_ili_smooth","umdapi_percent_ili_smooth_low","umdapi_percent_ili_smooth_high","umdapi_percent_ili_unw_smooth","umdapi_percent_ili_unw_smooth_low","umdapi_percent_ili_unw_smooth_high","umdapi_percent_mc_smooth","umdapi_percent_mc_smooth_low","umdapi_percent_mc_smooth_high","umdapi_percent_mc_unw_smooth","umdapi_percent_mc_unw_smooth_low","umdapi_percent_mc_unw_smooth_high","umdapi_percent_dc_smooth","umdapi_percent_dc_smooth_low","umdapi_percent_dc_smooth_high","umdapi_percent_dc_unw_smooth","umdapi_percent_dc_unw_smooth_low","umdapi_percent_dc_unw_smooth_high","umdapi_percent_hf_smooth","umdapi_percent_hf_smooth_low","umdapi_percent_hf_smooth_high","umdapi_percent_hf_unw_smooth","umdapi_percent_hf_unw_smooth_low","umdapi_percent_hf_unw_smooth_high","umdapi_population","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-08-26,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4734,79,66.67,66.67,75,75,71.67,71.67,67.31,67.31,100,100,24,1,21.1428571428571,1,5,0,-0.285714285714285,0,7496981,"HK",0.713860560903696,0.378378378378378,1.04054054054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/26","HK",7496981,24,1,4734,79,6493.81207512744,6325.69431071878,6666.39789969227,0,324.225838713082,1711.46951560438,0.000866190280477894,0.000843765551855977,0.000889210990356288,0,4.32475203969548e-05,0.000228287828874633,"2020/08/26","HK",7496981,24,1,4734,79,7173.91304347826,72.463768115942,1304.34782608696,1739.13043478261,0.000631454181356469,1.05375750585469e-05,0.000956906926065074,9.66572652590983e-06,0.000173983077466377,0.000231977436621836,"2020-08-26","HKG","Hong Kong",354,0,0,0,0,0,0,0,0,0.97089,0.010138,0.965839,0.009383,0.287048,0.025863,0.323171,0.025017,0.297591,0.025887,0.299363,0.025842,0.00333738418969951,0.00258675239871105,0.00408801598068798,0.00269544691206734,0.00187766890738211,0.00351322491675256,0.00359471990226878,0.00289357967378018,0.00429586013075737,0.00304919467828992,0.00220701328736648,0.00389137606921337,0.950762768566271,0.942841825898264,0.958683711234278,0.955531174285001,0.949243882818286,0.961818465751715,0.293732270456686,0.279049719299305,0.308414821614068,0.311922102041353,0.298307636324543,0.325536567758164,0.306320650260044,0.293167347804598,0.319473952715489,0.321943321432069,0.310045882444089,0.333840760420049,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-08-26",-30,7,-29,-29,-20,14
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-08-27,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4755,81,66.67,66.67,75,75,71.67,71.67,67.31,67.31,100,100,21,2,21.5714285714286,0.857142857142857,-3,1,0.428571428571431,-0.142857142857143,7496981,"HK",0.712811801152675,0.370860927152318,1.01986754966887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/27","HK",7496981,21,2,4755,81,6616.35438333679,6448.98124437662,6788.07142819214,0,218.729875083311,1441.07120347711,0.000882535834536167,0.000860210429288353,0.000905440660472815,0,2.91757275473035e-05,0.000192220202168995,"2020/08/27","HK",7496981,21,2,4755,81,7173.91304347826,0,1086.95652173913,1594.20289855072,0.000634255308903677,1.0804349110662e-05,0.000956906926065074,0,0.000144985897888647,0.000212645983570016,"2020-08-27","HKG","Hong Kong",292,0.005839,0.005447,0.006849,0.004827,0.006722,0.005841,0.010274,0.005901,0.956172,0.013237,0.953125,0.01282,0.2656,0.027349,0.264368,0.02739,0.279349,0.029203,0.314961,0.028208,0.0033490212668319,0.00260092710469829,0.00409711542896552,0.00269169458486636,0.00187495269246694,0.00350843647726577,0.0036074027286129,0.00290863453768047,0.00430617091954533,0.00304500960491799,0.00220372838757295,0.00388629082226303,0.951158700900399,0.943068359327963,0.959249042472836,0.956025825818509,0.949553952134173,0.962497699502844,0.295215703780904,0.280403324978063,0.310028082583745,0.313403177119078,0.299601398703253,0.327204955534902,0.304475493414488,0.291285032358769,0.317665954470207,0.319308671681147,0.307356211515412,0.331261131846883,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-08-27",-30,7,-30,-27,-14,12
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-08-28,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4768,84,66.67,66.67,75,75,71.67,71.67,67.31,67.31,100,100,13,3,19.5714285714286,1.28571428571429,-8,1,-2,0.428571428571429,7496981,"HK",0.697828519073276,0.357664233576642,1.02189781021898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/28","HK",7496981,13,3,4768,84,6811.32664876908,6644.7300659224,6982.10013890031,0,218.729875083311,1138.24921544224,0.000908542605185885,0.000886320782448615,0.000931321573163959,0,2.91757275473035e-05,0.000151827677760186,"2020/08/28","HK",7496981,13,3,4768,84,7173.91304347826,0,869.565217391304,1594.20289855072,0.000635989340242426,1.12045101888347e-05,0.000956906926065074,0,0.000115988718310918,0.000212645983570016,"2020-08-28","HKG","Hong Kong",302,0,0,0,0,0,0,0,0,0.965125,0.011148,0.966038,0.011291,0.329655,0.028822,0.33209,0.028769,0.303228,0.029148,0.326923,0.028561,0.00336069911592721,0.00261510767052258,0.00410629056133184,0.00268814583393354,0.00187239500383494,0.00350389666403213,0.0036201303043882,0.0029237025009394,0.00431655810783701,0.00304132492182743,0.00220084743724171,0.00388180240641315,0.951524076106785,0.943254243942301,0.95979390827127,0.956439237398645,0.94977336875846,0.96310510603883,0.296654011000933,0.28170191547653,0.311606106525337,0.314824112780124,0.300819957438221,0.328828268122027,0.302691168067702,0.28944850540814,0.315933830727264,0.316757054159039,0.304732438560174,0.328781669757905,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-08-28",-25,14,-26,-27,-23,16
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-08-29,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4786,87,66.67,66.67,75,75,71.67,71.67,67.31,67.31,100,100,18,3,18.4285714285714,1.42857142857143,5,0,-1.14285714285715,0.142857142857143,7496981,"HK",0.678693089198438,0.325581395348837,1.03100775193798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/29","HK",7496981,18,3,4786,87,7014.70722121834,6848.61509163009,7184.82740540478,412.805368687398,631.535243770709,1279.88080547817,0.000935670934902774,0.000913516399685433,0.000958362760343768,5.50628804698049e-05,8.42386080171083e-05,0.000170719494350882,"2020/08/29","HK",7496981,18,3,4786,87,7173.91304347826,0,797.101449275362,1594.20289855072,0.000638390306711462,1.16046712670073e-05,0.000956906926065074,0,0.000106322991785008,0.000212645983570016,"2020-08-29","HKG","Hong Kong",328,0,0,0,0,0,0,0,0,0.926914,0.013865,0.941176,0.015337,0.296561,0.026876,0.309764,0.026548,0.275175,0.027245,0.292857,0.026737,0.00337241788390972,0.0026292924891882,0.00411554327863125,0.00268484204526136,0.00187011749934613,0.00349956659117658,0.00363290278753599,0.00293878207327182,0.00432702350180016,0.00303818163596686,0.00219849652250056,0.00387786674943317,0.951848504710832,0.943436051784634,0.960260957637029,0.956755049803535,0.949936325805731,0.963573773801339,0.298035368358509,0.282966355137515,0.313104381579502,0.316165295062338,0.301993598573633,0.330336991551044,0.300980963188408,0.287690026126567,0.31427190025025,0.314303838979469,0.302214498992047,0.326393178966891,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-08-29",-25,18,-27,-24,-19,11
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-08-30,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4801,88,66.67,66.67,75,75,71.67,71.67,67.31,67.31,100,100,15,1,17,1.57142857142857,-3,-2,-1.42857142857143,0.142857142857143,7496981,"HK",0.671951304394527,0.294117647058824,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/30","HK",7496981,15,1,4801,88,7054.86394499918,6889.55634877572,7224.13792163754,85.0635359425078,716.598779713217,1057.17247411402,0.000941027320864116,0.000918977432219146,0.000963606273196843,1.13463720853111e-05,9.55849801024194e-05,0.000141013092351978,"2020/08/30","HK",7496981,15,1,4801,88,7246.3768115942,72.463768115942,797.101449275362,1594.20289855072,0.000640391112102325,1.17380582930649e-05,0.000966572652590983,9.66572652590983e-06,0.000106322991785008,0.000212645983570016,"2020-08-30","HKG","Hong Kong",343,0.016885,0.007983,0.005831,0.004111,0.016885,0.007983,0.005831,0.004111,0.957747,0.011407,0.959732,0.011673,0.336565,0.027892,0.374172,0.027236,0.30684,0.027057,0.305842,0.027082,0.00338417771825876,0.0026434799143878,0.00412487552212971,0.00268182445712953,0.00186824704966795,0.00349540186459111,0.00364572033655532,0.00295387172622451,0.00433756894688614,0.00303562085154873,0.00219680739887927,0.00387443430421818,0.952121587630318,0.943647435094049,0.960595740166587,0.956956909192006,0.950072668621857,0.963841149762156,0.299347775180033,0.284218355752752,0.314477194607315,0.3174068442945,0.303152572397739,0.331661116191262,0.299357891652664,0.286042653519176,0.312673129786151,0.31196394415702,0.299842418749972,0.324085469564067,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-08-30",-25,16,-29,-26,-21,11
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-08-31,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4810,89,66.67,66.67,75,75,71.67,71.67,67.31,67.31,100,100,9,1,17,1.71428571428571,-6,0,0,0.142857142857143,7496981,"HK",0.687529915822218,0.352941176470588,1.05882352941176,"HKG","Asia","Hong Kong","2020-08-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418251,NA,189.176,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,66.67,7496988,7039.714,44.8,16.303,10.158,56054.92,NA,NA,8.33,NA,NA,NA,NA,84.86,0.933,"2020/08/31","HK",7496981,9,1,4810,89,7089.22096842938,6924.81536217257,7257.52981281674,34.3570234301969,750.955803143414,867.003450145025,0.00094561010204366,0.000923680527157875,0.000968060318255673,4.58278117954373e-06,0.000100167761281963,0.000115647011796485,"2020/08/31","HK",7496981,9,1,4810,89,7246.3768115942,0,724.63768115942,1521.73913043478,0.000641591595336843,1.18714453191225e-05,0.000966572652590983,0,9.66572652590983e-05,0.000202980257044107,"2020-08-31","HKG","Hong Kong",322,0.008632,0.006087,0.009317,0.005354,0.008632,0.006087,0.009317,0.005354,0.965502,0.011755,0.958478,0.010754,0.338319,0.027664,0.346801,0.027501,0.294073,0.027818,0.323944,0.027084,0.00339597876690869,0.00265766825777687,0.00413428927604051,0.00267913312099892,0.00186688019514361,0.00349138604685424,0.00365858311049718,0.00296896989296147,0.00434819632803289,0.00303368009408323,0.0021958785061607,0.00387148168200576,0.952336144723629,0.94390822465525,0.960764064792008,0.957033607659548,0.95019908564619,0.963868129672905,0.300582580269735,0.285472214430946,0.315692946108523,0.318534234073303,0.304315736442498,0.332752731704107,0.297834562852442,0.284536361845938,0.311132763858946,0.30975170307141,0.297651497446618,0.321851908696201,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-08-31",-24,12,-23,-27,-20,13
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-09-01,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4822,90,66.67,66.67,75,75,71.67,71.67,67.31,67.31,100,100,12,1,16,1.71428571428571,3,0,-1,0,7496981,"HK",0.724049634276841,0.375,1.125,"HKG","Asia","Hong Kong","2020-09-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,66.67,7496988,7039.714,44.8,16.303,10.158,56054.92,NA,NA,8.33,NA,NA,NA,NA,84.86,0.933,"2020/09/01","HK",7496981,12,1,4822,90,7130.93148555567,6967.23915443478,7298.46969862117,41.7105171262956,734.839990634655,898.162283899481,0.000951173743878459,0.000929339310641815,0.000973521167870262,5.56364183479931e-06,9.80181209789187e-05,0.000119803195966414,"2020/09/01","HK",7496981,12,1,4822,90,7318.84057971014,72.463768115942,579.710144927536,1449.27536231884,0.000643192239649534,1.200483234518e-05,0.000976238379116893,9.66572652590983e-06,7.73258122072786e-05,0.000193314530518197,"2020-09-01","HKG","Hong Kong",321,0.003098,0.003619,0.003115,0.00311,0.003098,0.003619,0.003115,0.00311,0.965419,0.011237,0.962069,0.010748,0.326247,0.027328,0.327703,0.027297,0.279381,0.027021,0.283154,0.026911,0.00340782117785041,0.00267185578144847,0.00414378657425236,0.00267680275014172,0.0018659927446004,0.00348761275568304,0.00367149126893575,0.00298407496786977,0.00435890757000172,0.00303237879016667,0.00219567275853711,0.00386908482179623,0.952500779170819,0.944205754570036,0.960795803771602,0.95699905057031,0.950307433398592,0.963690667742029,0.30174826834289,0.286721790741299,0.316774745944481,0.319560183223489,0.30547456818339,0.333645798263588,0.296416547970563,0.283177930933908,0.309655165007219,0.307673341460981,0.295648512542606,0.319698170379356,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-09-01",-26,10,-28,-28,-20,14
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-09-02,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4830,93,66.67,66.67,75,75,71.67,71.67,67.31,67.31,100,100,8,3,13.7142857142857,2,-4,2,-2.28571428571429,0.285714285714286,7496981,"HK",0.774501456788361,0.364583333333333,1.23958333333333,"HKG","Asia","Hong Kong","2020-09-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,66.67,7496988,7039.714,44.8,16.303,10.158,56054.92,NA,NA,8.33,NA,NA,NA,NA,84.86,0.933,"2020/09/02","HK",7496981,8,3,4830,93,7327.22232758499,7164.03219865605,7494.12977902748,196.290842029318,877.402014871339,988.957162299027,0.000977356395539083,0.000955588949559303,0.000999619684113842,2.61826516606242e-05,0.000117034045420595,0.000131914054777387,"2020/09/02","HK",7496981,8,3,4830,93,7391.30434782609,72.463768115942,579.710144927536,1304.34782608696,0.000644259335857994,1.24049934233527e-05,0.000985904105642803,9.66572652590983e-06,7.73258122072786e-05,0.000173983077466377,"2020-09-02","HKG","Hong Kong",325,0,0,0,0,0,0,0,0,0.965355,0.011795,0.958333,0.010795,0.329441,0.027747,0.341297,0.027505,0.299759,0.027489,0.309859,0.027234,0.00341970509947432,0.00268604070405132,0.00415336949489732,0.00267486645766884,0.00186551836600229,0.00348421454933539,0.00368444497199647,0.00299918530692263,0.00436970463707031,0.0030317311186815,0.00219610632058865,0.00386735591677436,0.952628929743557,0.944510678922567,0.960747180564546,0.956874840652142,0.950374521597115,0.963375159707168,0.302858798025208,0.287949906812508,0.317767689237909,0.320506066140331,0.306604555955429,0.334407576325234,0.295100239960772,0.28194560689822,0.308254873023323,0.305724638023667,0.293805993893528,0.317643282153807,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-09-02",-26,10,-28,-27,-16,12
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-09-03,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4838,94,66.67,66.67,75,75,71.67,71.67,67.31,67.31,100,100,8,1,11.8571428571429,1.85714285714286,0,-2,-1.85714285714286,-0.142857142857143,7496981,"HK",0.828424506682682,0.337349397590361,1.26506024096386,"HKG","Asia","Hong Kong","2020-09-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,66.67,7496988,7039.714,44.8,16.303,10.158,56054.92,NA,NA,8.33,NA,NA,NA,NA,84.86,0.933,"2020/09/03","HK",7496981,8,1,4838,94,7367.90975906232,7205.40672713653,7534.07771045555,40.6874314773286,810.914718693045,1029.64459377636,0.000982783571021764,0.000961107774867847,0.00100494821988418,5.42717548268144e-06,0.000108165502712765,0.000137341230260068,"2020/09/03","HK",7496981,8,1,4838,94,7391.30434782609,0,579.710144927536,1086.95652173913,0.000645326432066454,1.25383804494102e-05,0.000985904105642803,0,7.73258122072786e-05,0.000144985897888647,"2020-09-03","HKG","Hong Kong",346,0,0,0,0,0,0,0,0,0.960642,0.01208,0.953795,0.011189,0.279341,0.025872,0.297125,0.025401,0.313631,0.0274,0.333333,0.026968,0.00343163068072406,0.00270022120449126,0.00416304015695685,0.00267335742212621,0.00186539461724886,0.00348132022700356,0.00369744438036971,0.00301429922799271,0.0043805895327467,0.00303175166059979,0.00219709955986224,0.00386640376133734,0.952734049071706,0.944789521700421,0.960678576442991,0.95668260105636,0.950371691595577,0.962993510517144,0.303928382527351,0.289137352696611,0.318719412358092,0.321393596250019,0.30767715546305,0.335110037036988,0.293881536556863,0.280814542739824,0.306948530373903,0.303900855517852,0.292092872224856,0.315708838810848,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-09-03",-26,9,-28,-24,-11,10
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-09-04,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4850,94,66.67,66.67,75,75,71.67,71.67,67.31,67.31,100,100,12,0,11.7142857142857,1.42857142857143,4,-1,-0.142857142857144,-0.428571428571429,7496981,"HK",0.87869329519218,0.426829268292683,1.36585365853659,"HKG","Asia","Hong Kong","2020-09-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,66.67,7496988,7039.714,44.8,16.303,10.158,56054.92,NA,NA,8.33,NA,NA,NA,NA,84.86,0.933,"2020/09/04","HK",7496981,12,0,4850,94,7339.4322543324,7177.53774328302,7504.97841217841,0,810.914718693045,1029.64459377636,0.000978985041356301,0.000957390413992381,0.00100106675102664,0,0.000108165502712765,0.000137341230260068,"2020/09/04","HK",7496981,12,0,4850,94,7391.30434782609,0,579.710144927536,1014.49275362319,0.000646927076379145,1.25383804494102e-05,0.000985904105642803,0,7.73258122072786e-05,0.000135320171362738,"2020-09-04","HKG","Hong Kong",306,0,0,0,0,0,0,0,0,0.928011,0.012475,0.955882,0.015701,0.305671,0.027796,0.300366,0.027934,0.289634,0.027821,0.29368,0.027708,0.00344359807109872,0.00271439542307652,0.00417280071912092,0.00267230893950317,0.00186557531563056,0.00347904256337578,0.00371048965531265,0.00302941501111431,0.00439156429951099,0.00303245543262856,0.00219858990115611,0.00386632096410101,0.95282959824048,0.945012390392691,0.960646806088269,0.956443955650517,0.950272747229229,0.962615164071804,0.304971465354482,0.29026847644411,0.319674454264855,0.322244776361867,0.308668222206913,0.335821330516822,0.292756480594229,0.279761969835218,0.305750991353239,0.302197469724426,0.290480856634815,0.313914082814038,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-09-04",-24,16,-27,-25,-20,14
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-09-05,3,1,2,1,2,1,4,1,0,NA,1,1,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4857,94,66.67,66.67,75,75,71.67,71.67,67.31,67.31,100,100,7,0,10.1428571428571,1,-5,0,-1.57142857142857,-0.428571428571429,7496981,"HK",0.928769314870536,0.394366197183099,1.47887323943662,"HKG","Asia","Hong Kong","2020-09-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,66.67,7496988,7039.714,44.8,16.303,10.158,56054.92,NA,NA,8.33,NA,NA,NA,NA,84.86,0.933,"2020/09/05","HK",7496981,7,0,4857,94,7306.58213140593,7145.39368052541,7471.40673137199,0,810.914718693045,1029.64459377636,0.000974603261153514,0.000953102813055736,0.000996588724364113,0,0.000108165502712765,0.000137341230260068,"2020/09/05","HK",7496981,7,0,4857,94,7463.76811594203,72.463768115942,507.246376811594,1014.49275362319,0.000647860785561548,1.25383804494102e-05,0.000995569832168713,9.66572652590983e-06,6.76600856813688e-05,0.000135320171362738,"2020-09-05","HKG","Hong Kong",306,0,0,0,0,0,0,0,0,0.955134,0.011966,0.959559,0.012575,0.347445,0.028957,0.387324,0.028305,0.293985,0.027859,0.289474,0.027986,0.00345560742065502,0.0027285614625648,0.00418265337874524,0.00267175447913104,0.00186603949347648,0.00347746946478561,0.00372358095865136,0.00304453089882396,0.00440263101847876,0.0030338579206679,0.00220054118132169,0.00386717466001411,0.9529290444869,0.945161349298023,0.960696739675778,0.956180516096912,0.950063766534958,0.962297265658866,0.3060027040715,0.291336143826159,0.320669264316841,0.323081865946842,0.309566140716725,0.336597591176959,0.291721249083287,0.278770022427751,0.304672475738823,0.300610155653653,0.288948042764137,0.312272268543169,7496981,"HK","Hong Kong",NA,NA,NA,NA,NA,"2020-09-05",-24,18,-30,-23,-18,11
