"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Barbados","BRB",NA,NA,"NAT_TOTAL",2020-04-22,3,1,3,1,2,1,4,1,1,1,3,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,75,5,88.89,88.89,88.1,88.1,72.78,72.78,78.21,78.21,37.5,37.5,0,0,0.285714285714286,0,0,0,-0.142857142857143,-0.142857142857143,287021,"BB","BRB","North America","Barbados","2020-04-22",75,0,0.286,5,0,0,260.987,0,0.994,17.399,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,287371,664.463,39.8,14.952,9.473,16978.068,NA,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/22","BB",287021,0,0,75,5,446.556312715543,311.004433193011,641.188739269018,0,0,497.186033570906,0.00155583149914307,0.00108355985517788,0.00223394364617578,0,0,0.00173222876922213,"2020/04/22","BB",287021,0,0,75,5,507.246376811594,0,72.463768115942,144.927536231884,0.00026130492193951,1.74203281293006e-05,0.00176727966529137,0,0.000252468523613053,0.000504937047226106,"BB","Barbados",NA,NA,NA,NA,NA,"2020-04-22",-70,-45,-60,-79,-70,30
"Barbados","BRB",NA,NA,"NAT_TOTAL",2020-04-23,3,1,3,1,2,1,4,1,1,1,3,1,2,1,2,1,0,1,1e+09,0,2,1,2,2,0,0,2,1,0,NA,NA,76,6,88.89,88.89,88.1,88.1,72.78,72.78,78.21,78.21,37.5,37.5,1,1,0.142857142857143,0.142857142857143,1,1,-0.142857142857143,0.142857142857143,287021,"BB","BRB","North America","Barbados","2020-04-23",76,1,0.143,6,1,0.143,264.466,3.48,0.497,20.879,3.48,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,287371,664.463,39.8,14.952,9.473,16978.068,NA,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/23","BB",287021,1,1,76,6,532.251351061979,395.508621214061,716.271366823065,0,0,314.164504638848,0.00185439863655265,0.00137797799190324,0.00249553644793609,0,0,0.00109456975147758,"2020/04/23","BB",287021,1,1,76,6,507.246376811594,0,72.463768115942,144.927536231884,0.00026478898756537,2.09043937551608e-05,0.00176727966529137,0,0.000252468523613053,0.000504937047226106,"BB","Barbados",NA,NA,NA,NA,NA,"2020-04-23",-75,-51,-68,-81,-72,32
"Barbados","BRB",NA,NA,"NAT_TOTAL",2020-04-24,3,1,3,1,2,1,4,1,1,1,3,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,77,6,88.89,88.89,88.1,88.1,72.78,72.78,78.21,78.21,37.5,37.5,1,0,0.285714285714286,0.142857142857143,0,-1,0.142857142857143,0,287021,"BB","BRB","North America","Barbados","2020-04-24",77,1,0.286,6,0,0.143,267.946,3.48,0.994,20.879,0,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,287371,664.463,39.8,14.952,9.473,16978.068,NA,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/24","BB",287021,1,0,77,6,529.670602738807,393.393451543418,713.156119668472,0,0,146.629654106813,0.00184540714003089,0.0013706086019609,0.00248468272240872,0,0,0.000510867337605308,"2020/04/24","BB",287021,1,0,77,6,507.246376811594,0,72.463768115942,144.927536231884,0.00026827305319123,2.09043937551608e-05,0.00176727966529137,0,0.000252468523613053,0.000504937047226106,"BB","Barbados",NA,NA,NA,NA,NA,"2020-04-24",-72,-47,-62,-78,-70,34
"Barbados","BRB",NA,NA,"NAT_TOTAL",2020-04-25,3,1,3,1,2,1,4,1,1,1,3,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,79,6,88.89,88.89,88.1,88.1,72.78,72.78,78.21,78.21,37.5,37.5,2,0,0.571428571428571,0.142857142857143,1,0,0.285714285714286,0,287021,"BB","BRB","North America","Barbados","2020-04-25",79,2,0.571,6,0,0.143,274.906,6.96,1.988,20.879,0,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,287371,664.463,39.8,14.952,9.473,16978.068,NA,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/25","BB",287021,2,0,79,6,534.463275323052,396.760117282091,719.958937974482,0,0,0,0.00186210512583766,0.00138233828633477,0.00250838418782766,0,0,0,"2020/04/25","BB",287021,2,0,79,6,507.246376811594,0,72.463768115942,144.927536231884,0.00027524118444295,2.09043937551608e-05,0.00176727966529137,0,0.000252468523613053,0.000504937047226106,"BB","Barbados",NA,NA,NA,NA,NA,"2020-04-25",-74,-53,-65,-79,-59,23
"Barbados","BRB",NA,NA,"NAT_TOTAL",2020-04-26,3,1,3,1,2,1,4,1,1,1,3,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,79,6,88.89,88.89,88.1,88.1,72.78,72.78,78.21,78.21,37.5,37.5,0,0,0.571428571428571,0.142857142857143,-2,0,0,0,287021,"BB","BRB","North America","Barbados","2020-04-26",79,0,0.571,6,0,0.143,274.906,0,1.988,20.879,0,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,287371,664.463,39.8,14.952,9.473,16978.068,NA,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/26","BB",287021,0,0,79,6,525.925935612019,390.238496615294,708.792423475467,0,0,0,0.00183236047401416,0.00135961653194468,0.00246947931850097,0,0,0,"2020/04/26","BB",287021,0,0,79,6,507.246376811594,0,72.463768115942,144.927536231884,0.00027524118444295,2.09043937551608e-05,0.00176727966529137,0,0.000252468523613053,0.000504937047226106,"BB","Barbados",NA,NA,NA,NA,NA,"2020-04-26",-76,-57,-73,-85,-59,17
"Barbados","BRB",NA,NA,"NAT_TOTAL",2020-04-27,3,1,3,1,2,1,4,1,1,1,3,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,80,6,88.89,88.89,88.1,88.1,72.78,72.78,78.21,78.21,37.5,37.5,1,0,0.714285714285714,0.142857142857143,1,0,0.142857142857143,0,287021,"BB","BRB","North America","Barbados","2020-04-27",80,1,0.714,6,0,0.143,278.386,3.48,2.486,20.879,0,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,287371,664.463,39.8,14.952,9.473,16978.068,NA,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8,"2020/04/27","BB",287021,4,1,79,6,79,6,79,79,0.00027524118444295,1.39362625034405e-05,0.00027524118444295,0.00027524118444295,"2020/04/27","BB",287021,1,0,80,6,524.19728496306,388.778168885434,706.785554215666,18.5116433287592,18.5116433287592,18.5116433287592,0.001826337741709,0.00135452865429859,0.0024624872542973,6.44957801999131e-05,6.44957801999131e-05,6.44957801999131e-05,"2020/04/27","BB",287021,1,0,80,6,507.246376811594,0,72.463768115942,144.927536231884,0.00027872525006881,2.09043937551608e-05,0.00176727966529137,0,0.000252468523613053,0.000504937047226106,"BB","Barbados",NA,NA,NA,NA,NA,"2020-04-27",-69,-47,-62,-77,-68,31
"Barbados","BRB",NA,NA,"NAT_TOTAL",2020-04-28,3,1,3,1,2,1,4,1,1,1,3,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,80,6,88.89,88.89,88.1,88.1,72.78,72.78,78.21,78.21,37.5,37.5,0,0,0.714285714285714,0.142857142857143,-1,0,0,0,287021,"BB","BRB","North America","Barbados","2020-04-28",80,0,0.714,6,0,0.143,278.386,0,2.486,20.879,0,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,287371,664.463,39.8,14.952,9.473,16978.068,NA,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/28","BB",287021,0,0,80,6,516.207548349035,382.682812887734,696.321402473578,0.509871449369143,19.0215147781284,19.0215147781284,0.0017985009750124,0.00133329203398962,0.00242602946290891,1.77642559035451e-06,6.62722057902676e-05,6.62722057902676e-05,"2020/04/28","BB",287021,0,0,80,6,507.246376811594,0,0,72.463768115942,0.00027872525006881,2.09043937551608e-05,0.00176727966529137,0,0,0.000252468523613053,"BB","Barbados",NA,NA,NA,NA,NA,"2020-04-28",-91,-89,-80,-91,-87,37
"Barbados","BRB",NA,NA,"NAT_TOTAL",2020-04-29,3,1,3,1,2,1,4,1,1,1,3,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,80,7,88.89,88.89,88.1,88.1,72.78,72.78,78.21,78.21,37.5,37.5,0,1,0.714285714285714,0.285714285714286,0,1,0,0.142857142857143,287021,"BB","BRB","North America","Barbados","2020-04-29",80,0,0.714,7,1,0.286,278.386,0,2.486,24.359,3.48,0.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,287371,664.463,39.8,14.952,9.473,16978.068,NA,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/29","BB",287021,0,1,80,7,593.442545612072,460.758681850802,764.335147257351,77.2349972630368,96.2565120411652,96.2565120411652,0.00206759277408995,0.001605313485253,0.00266299381319608,0.000269091799077548,0.000335364004867815,0.000335364004867815,"2020/04/29","BB",287021,0,1,80,7,507.246376811594,0,0,72.463768115942,0.00027872525006881,2.43884593810209e-05,0.00176727966529137,0,0,0.000252468523613053,"BB","Barbados",NA,NA,NA,NA,NA,"2020-04-29",-66,-38,-59,-75,-68,29
"Barbados","BRB",NA,NA,"NAT_TOTAL",2020-04-30,3,1,3,1,2,1,4,1,1,1,3,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,81,7,88.89,88.89,88.1,88.1,72.78,72.78,78.21,78.21,37.5,37.5,1,0,0.714285714285714,0.142857142857143,1,-1,0,-0.142857142857143,287021,"BB","BRB","North America","Barbados","2020-04-30",81,1,0.714,7,0,0.143,281.866,3.48,2.486,24.359,0,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,287371,664.463,39.8,14.952,9.473,16978.068,NA,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/30","BB",287021,1,0,81,7,592.656660511314,459.956328805453,763.641883481915,0,96.2565120411652,96.2565120411652,0.00206485469882453,0.0016025180345879,0.00266057843670643,0,0.000335364004867815,0.000335364004867815,"2020/04/30","BB",287021,1,0,81,7,507.246376811594,0,0,72.463768115942,0.00028220931569467,2.43884593810209e-05,0.00176727966529137,0,0,0.000252468523613053,"BB","Barbados",NA,NA,NA,NA,NA,"2020-04-30",-63,-29,-58,-72,-68,28
"Barbados","BRB",NA,NA,"NAT_TOTAL",2020-05-01,3,1,3,1,2,1,4,1,1,1,3,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,81,7,88.89,88.89,88.1,88.1,72.78,72.78,78.21,78.21,37.5,37.5,0,0,0.571428571428571,0.142857142857143,-1,0,-0.142857142857143,0,287021,"BB","BRB","North America","Barbados","2020-05-01",81,0,0.571,7,0,0.143,281.866,0,1.988,24.359,0,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,287371,664.463,39.8,14.952,9.473,16978.068,NA,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/01","BB",287021,0,0,81,7,585.106267548366,453.912292554677,754.219151892966,0,96.2565120411652,96.2565120411652,0.00203854863424058,0.00158146021564512,0.00262774902147566,0,0.000335364004867815,0.000335364004867815,"2020/05/01","BB",287021,0,0,81,7,507.246376811594,0,0,72.463768115942,0.00028220931569467,2.43884593810209e-05,0.00176727966529137,0,0,0.000252468523613053,"BB","Barbados",NA,NA,NA,NA,NA,"2020-05-01",-91,-88,-76,-91,-87,43
"Barbados","BRB",NA,NA,"NAT_TOTAL",2020-05-02,3,1,3,1,2,1,4,1,1,1,3,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,81,7,88.89,88.89,88.1,88.1,72.78,72.78,78.21,78.21,37.5,37.5,0,0,0.285714285714286,0.142857142857143,0,0,-0.285714285714286,0,287021,"BB","BRB","North America","Barbados","2020-05-02",81,0,0.286,7,0,0.143,281.866,0,0.994,24.359,0,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,287371,664.463,39.8,14.952,9.473,16978.068,NA,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/02","BB",287021,0,0,81,7,578.076232749234,448.281727527912,745.451153479681,0,96.2565120411652,96.2565120411652,0.00201405553164832,0.0015618429575812,0.00259720073959634,0,0.000335364004867815,0.000335364004867815,"2020/05/02","BB",287021,0,0,81,7,507.246376811594,0,0,72.463768115942,0.00028220931569467,2.43884593810209e-05,0.00176727966529137,0,0,0.000252468523613053,"BB","Barbados",NA,NA,NA,NA,NA,"2020-05-02",-71,-46,-64,-72,-55,22
"Barbados","BRB",NA,NA,"NAT_TOTAL",2020-05-03,3,1,3,1,2,1,4,1,1,1,3,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,82,7,88.89,88.89,88.1,88.1,72.78,72.78,78.21,78.21,37.5,37.5,1,0,0.428571428571429,0.142857142857143,1,0,0.142857142857143,0,287021,"BB","BRB","North America","Barbados","2020-05-03",82,1,0.429,7,0,0.143,285.345,3.48,1.491,24.359,0,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.89,287371,664.463,39.8,14.952,9.473,16978.068,NA,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/03","BB",287021,1,0,82,7,578.686164214949,448.582687312164,746.523854186939,0,96.2565120411652,96.2565120411652,0.00201618057290215,0.00156289152122027,0.00260093809925733,0,0.000335364004867815,0.000335364004867815,"2020/05/03","BB",287021,1,0,82,7,507.246376811594,0,0,72.463768115942,0.000285693381320531,2.43884593810209e-05,0.00176727966529137,0,0,0.000252468523613053,"BB","Barbados",NA,NA,NA,NA,NA,"2020-05-03",-76,-58,-72,-84,-56,17
"Barbados","BRB",NA,NA,"NAT_TOTAL",2020-05-04,3,1,2,1,2,1,4,1,1,1,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,82,7,81.48,81.48,84.52,84.52,68.33,68.33,73.08,73.08,37.5,37.5,0,0,0.285714285714286,0.142857142857143,-1,0,-0.142857142857143,0,287021,"BB","BRB","North America","Barbados","2020-05-04",82,0,0.286,7,0,0.143,285.345,0,0.994,24.359,0,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.48,287371,664.463,39.8,14.952,9.473,16978.068,NA,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8,"2020/05/04","BB",287021,3,1,82,7,82,7,82,82,0.000285693381320531,1.04521968775804e-05,0.000285693381320531,0.000285693381320531,"2020/05/04","BB",287021,0,0,82,7,572.657684987723,443.744058486716,739.022456534626,0,96.2565120411652,96.2565120411652,0.00199517695565036,0.00154603342085323,0.002574802737551,0,0.000335364004867815,0.000335364004867815,"2020/05/04","BB",287021,0,0,82,7,507.246376811594,0,0,0,0.000285693381320531,2.43884593810209e-05,0.00176727966529137,0,0,0,"BB","Barbados",NA,NA,NA,NA,NA,"2020-05-04",-59,-41,-50,-72,-55,26
"Barbados","BRB",NA,NA,"NAT_TOTAL",2020-05-05,3,1,2,1,2,1,4,1,1,1,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,82,7,81.48,81.48,84.52,84.52,68.33,68.33,73.08,73.08,37.5,37.5,0,0,0.285714285714286,0.142857142857143,0,0,0,0,287021,"BB","BRB","North America","Barbados","2020-05-05",82,0,0.286,7,0,0.143,285.345,0,0.994,24.359,0,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.48,287371,664.463,39.8,14.952,9.473,16978.068,NA,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/05","BB",287021,0,0,82,7,566.990175158159,439.352388071365,731.708458754665,0,96.2565120411652,96.2565120411652,0.00197543097946896,0.001530732552919,0.00254932028929822,0,0.000335364004867815,0.000335364004867815,"2020/05/05","BB",287021,0,0,82,7,507.246376811594,0,0,0,0.000285693381320531,2.43884593810209e-05,0.00176727966529137,0,0,0,"BB","Barbados",NA,NA,NA,NA,NA,"2020-05-05",-60,-42,-53,-70,-55,25
"Barbados","BRB",NA,NA,"NAT_TOTAL",2020-05-06,3,1,2,1,2,1,4,1,1,1,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,82,7,81.48,81.48,84.52,84.52,68.33,68.33,73.08,73.08,37.5,37.5,0,0,0.285714285714286,0,0,0,0,-0.142857142857143,287021,"BB","BRB","North America","Barbados","2020-05-06",82,0,0.286,7,0,0,285.345,0,0.994,24.359,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.48,287371,664.463,39.8,14.952,9.473,16978.068,NA,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/06","BB",287021,0,0,82,7,561.746984873252,435.131609830881,725.205128482474,0,96.2565120411652,96.2565120411652,0.00195716336042747,0.00151602708453695,0.00252666225984327,0,0.000335364004867815,0.000335364004867815,"2020/05/06","BB",287021,0,0,82,7,507.246376811594,0,0,0,0.000285693381320531,2.43884593810209e-05,0.00176727966529137,0,0,0,"BB","Barbados",NA,NA,NA,NA,NA,"2020-05-06",-54,-33,-44,-63,-55,24
"Barbados","BRB",NA,NA,"NAT_TOTAL",2020-05-07,3,1,2,1,2,1,4,1,1,1,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,82,7,81.48,81.48,84.52,84.52,68.33,68.33,73.08,73.08,37.5,37.5,0,0,0.142857142857143,0,0,0,-0.142857142857143,0,287021,"BB","BRB","North America","Barbados","2020-05-07",82,0,0.143,7,0,0,285.345,0,0.497,24.359,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.48,287371,664.463,39.8,14.952,9.473,16978.068,NA,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/07","BB",287021,0,0,82,7,556.968733895221,431.278022157875,719.290468326456,0,96.2565120411652,96.2565120411652,0.00194051562044318,0.00150260093218919,0.00250605519570504,0,0.000335364004867815,0.000335364004867815,"2020/05/07","BB",287021,0,0,82,7,507.246376811594,0,0,0,0.000285693381320531,2.43884593810209e-05,0.00176727966529137,0,0,0,"BB","Barbados",NA,NA,NA,NA,NA,"2020-05-07",-57,-36,-46,-66,-56,26
"Barbados","BRB",NA,NA,"NAT_TOTAL",2020-05-08,3,1,2,1,2,1,4,1,1,1,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,83,7,81.48,81.48,84.52,84.52,68.33,68.33,73.08,73.08,37.5,37.5,1,0,0.285714285714286,0,1,0,0.142857142857143,0,287021,"BB","BRB","North America","Barbados","2020-05-08",83,1,0.286,7,0,0,288.825,3.48,0.994,24.359,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.48,287371,664.463,39.8,14.952,9.473,16978.068,NA,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/08","BB",287021,1,0,83,7,559.392485902361,433.154807887892,722.420593251297,0,96.2565120411652,96.2565120411652,0.00194896013149686,0.00150913977683825,0.00251696075636033,0,0.000335364004867815,0.000335364004867815,"2020/05/08","BB",287021,1,0,83,7,507.246376811594,0,0,0,0.000289177446946391,2.43884593810209e-05,0.00176727966529137,0,0,0,"BB","Barbados",NA,NA,NA,NA,NA,"2020-05-08",-58,-35,-43,-67,-53,28
"Barbados","BRB",NA,NA,"NAT_TOTAL",2020-05-09,3,1,2,1,2,1,4,1,1,1,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,2,1,0,NA,NA,84,7,81.48,81.48,84.52,84.52,68.33,68.33,73.08,73.08,37.5,37.5,1,0,0.428571428571429,0,0,0,0.142857142857143,0,287021,"BB","BRB","North America","Barbados","2020-05-09",84,1,0.429,7,0,0,292.305,3.48,1.491,24.359,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.48,287371,664.463,39.8,14.952,9.473,16978.068,NA,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/09","BB",287021,1,0,84,7,562.041504927875,435.056400734434,726.091267082438,0,77.7448687124059,96.2565120411652,0.0019581894876259,0.00151576505110927,0.00252974962487915,0,0.000270868224667902,0.000335364004867815,"2020/05/09","BB",287021,1,0,84,7,507.246376811594,0,0,0,0.000292661512572251,2.43884593810209e-05,0.00176727966529137,0,0,0,"BB","Barbados",NA,NA,NA,NA,NA,"2020-05-09",-58,-36,-41,-68,-46,19
