"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","rt_avgcases7days","rt_lower_avgcases7days","rt_upper_avgcases7days","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_total_tests","owid_new_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active"
"Cuba","CUB",NA,NA,"NAT_TOTAL",2020-04-04,3,1,0,NA,2,1,0,NA,2,0,2,0,2,1,3,0,NA,0,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,288,6,66.67,66.67,77.38,77.38,47.78,47.78,55.13,55.13,0,0,19,0,24.1428571428571,0.428571428571429,-17,0,-2.85714285714286,-0.142857142857143,11333484,"CU",1.52435850387062,1.07692307692308,1.98816568047337,"CUB","North America","Cuba","2020-04-04",288,19,24.143,6,0,0.429,25.427,1.677,2.132,0.53,0,0.038,1.37,NA,NA,NA,NA,NA,NA,NA,NA,6403,1201,0.565,0.106,677,0.06,0.036,28,"tests performed",NA,NA,NA,NA,NA,66.67,11326616,110.408,43.1,14.738,9.719,NA,NA,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/04","CU",11333484,19,0,288,6,1389.64559627269,1022.52020133123,1888.5836003298,0,1264.8215840941,1925.48218755802,0.000122614157859374,9.02211712948314e-05,0.000166637514142148,0,0.000111600420849767,0.000169893228556904,"2020/04/04","CU",11333484,19,0,288,6,2246.3768115942,289.855072463768,1666.66666666667,1956.52173913043,2.54114268833838e-05,5.29404726737162e-07,0.000198207083681788,2.55751075718436e-05,0.000147056868538101,0.000172631976109944
"Cuba","CUB",NA,NA,"NAT_TOTAL",2020-04-05,3,1,0,NA,2,1,0,NA,2,0,2,0,2,1,3,0,NA,0,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,320,8,66.67,66.67,77.38,77.38,47.78,47.78,55.13,55.13,0,0,32,2,25.8571428571429,0.714285714285714,13,2,1.71428571428572,0.285714285714286,11333484,"CU",1.57747623455175,1.12154696132597,2.01104972375691,"CUB","North America","Cuba","2020-04-05",320,32,25.857,8,2,0.714,28.252,2.825,2.283,0.706,0.177,0.063,1.41,NA,NA,NA,NA,NA,NA,NA,NA,7167,764,0.633,0.067,737,0.065,0.035,28.5,"tests performed",NA,NA,NA,NA,NA,66.67,11326616,110.408,43.1,14.738,9.719,NA,NA,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/05","CU",11333484,32,2,320,8,1764.25722547008,1404.25503723165,2216.55146330085,0,1264.8215840941,1543.89218109364,0.000155667685724009,0.000123903209042484,0.00019557547028794,0,0.000111600420849767,0.000136223969707253,"2020/04/05","CU",11333484,32,2,320,8,2318.84057971014,72.463768115942,1666.66666666667,1884.05797101449,2.82349187593153e-05,7.05872968982883e-07,0.000204600860574749,6.39377689296089e-06,0.000147056868538101,0.000166238199216983
"Cuba","CUB",NA,NA,"NAT_TOTAL",2020-04-06,3,1,0,NA,2,1,0,NA,2,0,2,0,2,1,3,0,NA,0,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,350,9,66.67,66.67,77.38,77.38,47.78,47.78,55.13,55.13,0,0,30,1,25.7142857142857,0.714285714285714,-2,-1,-0.142857142857142,0,11333484,"CU",1.58483129724921,1.12777777777778,2.02222222222222,"CUB","North America","Cuba","2020-04-06",350,30,25.714,9,1,0.714,30.901,2.649,2.27,0.795,0.088,0.063,1.45,NA,NA,NA,NA,NA,NA,NA,NA,8223,1056,0.726,0.093,843,0.074,0.031,32.8,"tests performed",NA,NA,NA,NA,NA,66.67,11326616,110.408,43.1,14.738,9.719,NA,NA,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777,"2020/04/06","CU",11333484,181,5,320,8,320,8,320,320,2.82349187593153e-05,1.59703759232377e-05,2.82349187593153e-05,2.82349187593153e-05,"2020/04/06","CU",11333484,30,1,350,9,1882.64915074307,1536.04508043197,2307.46341363682,0,1264.8215840941,1448.21123814277,0.000166113893198514,0.000135531587677009,0.0002035970063254,0,0.000111600420849767,0.000127781645797777,"2020/04/06","CU",11333484,30,1,350,9,2463.76811594203,144.927536231884,1666.66666666667,2028.98550724638,3.08819423930011e-05,7.94107090105743e-07,0.00021738841436067,1.27875537859218e-05,0.000147056868538101,0.000179025753002905
"Cuba","CUB",NA,NA,"NAT_TOTAL",2020-04-07,3,1,1,1,2,1,0,NA,2,0,2,0,2,1,3,0,NA,0,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,396,11,70.37,70.37,84.52,84.52,50,50,57.69,57.69,0,0,46,2,30,0.714285714285714,16,1,4.28571428571428,0,11333484,"CU",1.54586173397617,1.13333333333333,1.93333333333333,"CUB","North America","Cuba","2020-04-07",396,46,30,11,2,0.714,34.962,4.061,2.649,0.971,0.177,0.063,1.5,NA,NA,NA,NA,NA,NA,NA,NA,9410,1187,0.831,0.105,949,0.084,0.032,31.6,"tests performed",NA,NA,NA,NA,NA,70.37,11326616,110.408,43.1,14.738,9.719,NA,NA,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/07","CU",11333484,46,2,396,11,2279.61056193486,1931.18964440249,2690.89280234454,0,1264.8215840941,1381.75608550632,0.000201139434434712,0.000170396820995423,0.000237428561450702,0,0.000111600420849767,0.000121918033810814,"2020/04/07","CU",11333484,46,2,396,11,2608.69565217391,144.927536231884,1739.13043478261,2173.91304347826,3.49407119646527e-05,9.70575332351464e-07,0.000230175968146592,1.27875537859218e-05,0.000153450645431062,0.000191813306788827
"Cuba","CUB",NA,NA,"NAT_TOTAL",2020-04-08,3,1,1,1,2,1,0,NA,2,0,2,0,2,1,3,0,NA,0,0,0,2,1,2,1,NA,NA,0,NA,0,NA,NA,457,12,70.37,70.37,84.52,84.52,50,50,57.69,57.69,0,0,61,1,35,0.857142857142857,15,-1,5,0.142857142857143,11333484,"CU",1.46694911702592,1.08571428571429,1.82857142857143,"CUB","North America","Cuba","2020-04-08",457,61,35,12,1,0.857,40.347,5.386,3.09,1.059,0.088,0.076,1.52,NA,NA,NA,NA,NA,NA,NA,NA,10725,1315,0.947,0.116,1055,0.093,0.033,30.1,"tests performed",NA,NA,NA,NA,NA,70.37,11326616,110.408,43.1,14.738,9.719,NA,NA,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/08","CU",11333484,61,1,457,12,2530.27239339733,2171.86927094027,2947.81940628356,0,1264.8215840941,1381.75608550632,0.00022325636083285,0.000191632976315162,0.000260098254542342,0,0.000111600420849767,0.000121918033810814,"2020/04/08","CU",11333484,61,1,457,12,2753.6231884058,144.927536231884,1666.66666666667,2318.84057971014,4.03229933531472e-05,1.05880945347432e-06,0.000242963521932514,1.27875537859218e-05,0.000147056868538101,0.000204600860574749
"Cuba","CUB",NA,NA,"NAT_TOTAL",2020-04-09,3,1,1,1,2,1,0,NA,2,0,2,0,2,1,3,0,NA,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,515,15,70.37,70.37,84.52,84.52,56.67,56.67,57.69,57.69,50,50,58,3,40.2857142857143,1.28571428571429,-3,2,5.28571428571428,0.428571428571429,11333484,"CU",1.35988974793188,1.0177304964539,1.66312056737589,"CUB","North America","Cuba","2020-04-09",515,58,40.286,15,3,1.286,45.468,5.121,3.557,1.324,0.265,0.114,1.49,NA,NA,NA,NA,NA,NA,NA,NA,12023,1298,1.061,0.115,1125,0.099,0.036,27.9,"tests performed",NA,NA,NA,NA,NA,70.37,11326616,110.408,43.1,14.738,9.719,NA,NA,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/09","CU",11333484,58,3,515,15,3150.39809836535,2789.83903629009,3557.55584787509,556.925068917363,1696.59203308665,1821.74665301146,0.000277972607396397,0.000246158995441304,0.000313897813582751,4.91397939872119e-05,0.000149697306943447,0.000160740214836979,"2020/04/09","CU",11333484,58,3,515,15,2898.55072463768,144.927536231884,1811.59420289855,2463.76811594203,4.54405723782731e-05,1.32351181684291e-06,0.000255751075718436,1.27875537859218e-05,0.000159844422324022,0.00021738841436067
"Cuba","CUB",NA,NA,"NAT_TOTAL",2020-04-10,3,1,1,1,2,1,0,NA,2,0,2,0,2,1,3,0,NA,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,564,15,70.37,70.37,84.52,84.52,56.67,56.67,57.69,57.69,50,50,49,0,42.1428571428571,1.28571428571429,-9,-3,1.85714285714286,0,11333484,"CU",1.24583303817818,0.949152542372881,1.54237288135593,"CUB","North America","Cuba","2020-04-10",564,49,42.143,15,0,1.286,49.794,4.326,3.721,1.324,0,0.114,1.43,NA,NA,NA,NA,NA,NA,NA,NA,13162,1139,1.162,0.101,1137,0.1,0.037,27,"tests performed",NA,NA,NA,NA,NA,70.37,11326616,110.408,43.1,14.738,9.719,NA,NA,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/10","CU",11333484,49,0,564,15,3049.69988243208,2697.26492864374,3448.18533549943,567.292625956704,1905.38517122054,2389.03927896816,0.000269087588814886,0.000237990800414395,0.000304247602546527,5.00545662707693e-05,0.000168119985983175,0.000210794781107748,"2020/04/10","CU",11333484,49,0,564,15,3115.94202898551,217.391304347826,1956.52173913043,2536.23188405797,4.97640443132932e-05,1.32351181684291e-06,0.000274932406397319,1.91813306788827e-05,0.000172631976109944,0.000223782191253631
"Cuba","CUB",NA,NA,"NAT_TOTAL",2020-04-11,3,1,1,1,2,1,0,NA,2,1,2,0,2,1,3,0,NA,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,620,16,73.15,73.15,89.29,89.29,58.33,58.33,59.62,59.62,50,50,56,1,47.4285714285714,1.42857142857143,7,1,5.28571428571428,0.142857142857143,11333484,"CU",1.14796164880686,0.864457831325301,1.43373493975904,"CUB","North America","Cuba","2020-04-11",620,56,47.429,16,1,1.429,54.738,4.944,4.187,1.413,0.088,0.126,1.39,NA,NA,NA,NA,NA,NA,NA,NA,15057,1895,1.329,0.167,1236,0.109,0.038,26.1,"tests performed",NA,NA,NA,NA,NA,73.15,11326616,110.408,43.1,14.738,9.719,NA,NA,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/11","CU",11333484,56,1,620,16,3164.91297913889,2818.96678134144,3553.31401271613,115.213096706809,1688.09108744997,2504.25237567497,0.000279253315144654,0.0002487290564262,0.000313523538985552,1.01657263297684e-05,0.000148947233476482,0.000220960507437516,"2020/04/11","CU",11333484,56,1,620,16,3550.72463768116,434.782608695652,2246.3768115942,2898.55072463768,5.47051550961734e-05,1.41174593796577e-06,0.000313295067755084,3.83626613577654e-05,0.000198207083681788,0.000255751075718436
"Cuba","CUB",NA,NA,"NAT_TOTAL",2020-04-12,3,1,1,1,2,1,0,NA,2,1,2,0,2,1,3,0,NA,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,669,18,73.15,73.15,89.29,89.29,58.33,58.33,59.62,59.62,50,50,49,2,49.8571428571429,1.42857142857143,-7,1,2.42857142857142,0,11333484,"CU",1.08243445659874,0.822349570200573,1.34383954154728,"CUB","North America","Cuba","2020-04-12",669,49,49.857,18,2,1.429,59.064,4.326,4.402,1.589,0.177,0.126,1.33,NA,NA,NA,NA,NA,NA,NA,NA,17133,2076,1.513,0.183,1424,0.126,0.035,28.6,"tests performed",NA,NA,NA,NA,NA,73.15,11326616,110.408,43.1,14.738,9.719,NA,NA,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/12","CU",11333484,49,2,669,18,3411.26056533309,3077.01434352607,3781.81488463968,246.347586194201,1485.77837777508,2750.59996186917,0.000300989577903237,0.000271497656283458,0.000333685112595533,2.17362627585834e-05,0.000131096349346333,0.0002426967701961,"2020/04/12","CU",11333484,49,2,669,18,3695.65217391304,144.927536231884,2173.91304347826,2898.55072463768,5.90286270311936e-05,1.58821418021149e-06,0.000326082621541006,1.27875537859218e-05,0.000191813306788827,0.000255751075718436
"Cuba","CUB",NA,NA,"NAT_TOTAL",2020-04-13,3,1,1,1,2,1,0,NA,2,1,2,0,2,1,3,0,NA,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,726,21,73.15,73.15,89.29,89.29,58.33,58.33,59.62,59.62,50,50,57,3,53.7142857142857,1.71428571428571,8,1,3.85714285714286,0.285714285714286,11333484,"CU",1.04816495902659,0.800531914893617,1.3031914893617,"CUB","North America","Cuba","2020-04-13",726,57,53.714,21,3,1.714,64.097,5.032,4.742,1.854,0.265,0.151,1.29,NA,NA,NA,NA,NA,NA,NA,NA,18767,1634,1.657,0.144,1506,0.133,0.036,28,"tests performed",NA,NA,NA,NA,NA,73.15,11326616,110.408,43.1,14.738,9.719,NA,NA,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777,"2020/04/13","CU",11333484,349,10,669,18,669,18,669,669,5.90286270311936e-05,3.07937082718783e-05,5.90286270311936e-05,5.90286270311936e-05,"2020/04/13","CU",11333484,57,3,726,21,3851.84465464208,3525.98068505338,4207.82431009549,440.584089308985,1926.36246708406,3191.18405117816,0.000339864127804132,0.000311111806841866,0.000371273679840681,3.88745499008941e-05,0.000169970899247227,0.000281571320096994,"2020/04/13","CU",11333484,57,3,726,21,3913.04347826087,217.391304347826,2391.30434782609,3043.47826086957,6.40579719351966e-05,1.85291654358007e-06,0.000345263952219888,1.91813306788827e-05,0.00021099463746771,0.000268538629504358
"Cuba","CUB",NA,NA,"NAT_TOTAL",2020-04-14,3,1,1,1,2,1,0,NA,2,1,2,0,2,1,3,0,NA,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,766,21,73.15,73.15,89.29,89.29,58.33,58.33,59.62,59.62,50,50,40,0,52.8571428571429,1.42857142857143,-17,-3,-0.857142857142861,-0.285714285714286,11333484,"CU",1.03301084290883,0.775675675675676,1.28648648648649,"CUB","North America","Cuba","2020-04-14",766,40,52.857,21,0,1.429,67.628,3.532,4.667,1.854,0,0.126,1.23,NA,NA,NA,NA,NA,NA,NA,NA,20451,1684,1.806,0.149,1577,0.139,0.034,29.8,"tests performed",NA,NA,NA,NA,NA,73.15,11326616,110.408,43.1,14.738,9.719,NA,NA,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/14","CU",11333484,40,0,766,21,3643.42409553087,3332.84434892372,3982.94602152114,0,1926.36246708406,3191.18405117816,0.000321474322947019,0.000294070591966577,0.000351431741688711,0,0.000169970899247227,0.000281571320096994,"2020/04/14","CU",11333484,40,0,766,21,4057.97101449275,144.927536231884,2318.84057971014,2971.01449275362,6.7587336780111e-05,1.85291654358007e-06,0.00035805150600581,1.27875537859218e-05,0.000204600860574749,0.000262144852611397
"Cuba","CUB",NA,NA,"NAT_TOTAL",2020-04-15,3,1,1,1,2,1,0,NA,2,1,2,0,2,1,3,1,0,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,814,24,73.15,73.15,89.29,89.29,60,60,59.62,59.62,62.5,62.5,48,3,51,1.71428571428571,8,3,-1.85714285714285,0.285714285714286,11333484,"CU",1.02625005728813,0.784313725490196,1.27450980392157,"CUB","North America","Cuba","2020-04-15",814,48,51,24,3,1.714,71.866,4.238,4.503,2.119,0.265,0.151,1.21,NA,NA,NA,NA,NA,NA,NA,NA,21837,1386,1.928,0.122,1587,0.14,0.032,31.1,"tests performed",NA,NA,NA,NA,NA,73.15,11326616,110.408,43.1,14.738,9.719,NA,NA,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/15","CU",11333484,48,3,814,24,3989.77116109828,3690.26710920729,4313.58312199545,0,1926.36246708406,3066.02943125335,0.000352033951880841,0.000325607475089504,0.000380605215659672,0,0.000169970899247227,0.000270528412203463,"2020/04/15","CU",11333484,48,3,814,24,4202.89855072464,144.927536231884,2246.3768115942,3115.94202898551,7.18225745940083e-05,2.11761890694865e-06,0.000370839059791732,1.27875537859218e-05,0.000198207083681788,0.000274932406397319
"Cuba","CUB",NA,NA,"NAT_TOTAL",2020-04-16,3,1,1,1,2,1,0,NA,2,1,2,0,2,1,3,1,0,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,862,27,73.15,73.15,89.29,89.29,60,60,59.62,59.62,62.5,62.5,48,3,49.5714285714286,1.71428571428571,0,0,-1.42857142857143,0,11333484,"CU",1.02264977743753,0.76657060518732,1.27089337175793,"CUB","North America","Cuba","2020-04-16",862,48,49.571,27,3,1.714,76.104,4.238,4.377,2.384,0.265,0.151,1.19,NA,NA,NA,NA,NA,NA,NA,NA,23317,1480,2.059,0.131,1613,0.142,0.031,32.5,"tests performed",NA,NA,NA,NA,NA,73.15,11326616,110.408,43.1,14.738,9.719,NA,NA,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/16","CU",11333484,48,3,862,27,4313.63143234051,4024.13833909556,4623.95041276294,391.292725043425,2317.65519212749,3098.82266847396,0.00038060947828051,0.000355066309626903,0.000407990200785825,3.45253696959757e-05,0.000204496268943203,0.000273421894668397,"2020/04/16","CU",11333484,48,3,862,27,4202.89855072464,0,1956.52173913043,3043.47826086957,7.60578124079056e-05,2.38232127031723e-06,0.000370839059791732,0,0.000172631976109944,0.000268538629504358
"Cuba","CUB",NA,NA,"NAT_TOTAL",2020-04-17,3,1,3,1,2,1,0,NA,2,1,2,0,2,1,4,1,0,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,923,31,83.33,83.33,100,100,66.11,66.11,66.67,66.67,62.5,62.5,61,4,51.2857142857143,2.28571428571429,13,1,1.71428571428572,0.571428571428571,11333484,"CU",1.01707559081336,0.760445682451254,1.26740947075209,"CUB","North America","Cuba","2020-04-17",923,61,51.286,31,4,2.286,81.489,5.386,4.528,2.737,0.353,0.202,1.18,NA,NA,NA,NA,NA,NA,NA,NA,25212,1895,2.226,0.167,1721,0.152,0.03,33.6,"tests performed",NA,NA,NA,NA,NA,83.33,11326616,110.408,43.1,14.738,9.719,NA,NA,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/17","CU",11333484,61,4,923,31,4842.22501273866,4557.79278414962,5144.40743237224,599.08763305315,2916.74282518064,3365.40312104973,0.000427249468278127,0.000402152840569557,0.000453912268493275,5.28599707780194e-05,0.000257356239721222,0.000296943386609954,"2020/04/17","CU",11333484,61,4,923,31,4420.28985507246,217.391304347826,2101.44927536232,3115.94202898551,8.14400937964001e-05,2.73525775480867e-06,0.000390020390470615,1.91813306788827e-05,0.000185419529895866,0.000274932406397319
"Cuba","CUB",NA,NA,"NAT_TOTAL",2020-04-18,3,1,3,1,2,1,0,NA,2,1,2,0,2,1,4,1,0,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,986,32,83.33,83.33,100,100,66.11,66.11,66.67,66.67,62.5,62.5,63,1,52.2857142857143,2.28571428571429,2,-3,1,0,11333484,"CU",1.00270837111242,0.765027322404372,1.2431693989071,"CUB","North America","Cuba","2020-04-18",986,63,52.286,32,1,2.286,87.052,5.562,4.616,2.825,0.088,0.202,1.15,NA,NA,NA,NA,NA,NA,NA,NA,26982,1770,2.382,0.156,1704,0.15,0.031,32.6,"tests performed",NA,NA,NA,NA,NA,83.33,11326616,110.408,43.1,14.738,9.719,NA,NA,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/18","CU",11333484,63,1,986,32,4900.5492219913,4620.04660916373,5198.08233742181,58.3242092526434,2975.06703443328,2975.06703443328,0.000432395653621719,0.000407645752106213,0.000458648226566677,5.14618534359279e-06,0.000262502425064815,0.000262502425064815,"2020/04/18","CU",11333484,63,1,986,32,4637.68115942029,217.391304347826,2173.91304347826,3115.94202898551,8.69988434271403e-05,2.82349187593153e-06,0.000409201721149497,1.91813306788827e-05,0.000191813306788827,0.000274932406397318
"Cuba","CUB",NA,NA,"NAT_TOTAL",2020-04-19,3,1,3,1,2,1,0,NA,2,1,2,0,2,1,4,1,0,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,1035,34,83.33,83.33,100,100,66.11,66.11,66.67,66.67,62.5,62.5,49,2,52.2857142857143,2.28571428571429,-14,1,0,0,11333484,"CU",0.975644176562855,0.726775956284153,1.22404371584699,"CUB","North America","Cuba","2020-04-19",1035,49,52.286,34,2,2.286,91.378,4.326,4.616,3.002,0.177,0.202,1.11,NA,NA,NA,NA,NA,NA,NA,NA,28598,1616,2.525,0.143,1638,0.145,0.032,31.3,"tests performed",NA,NA,NA,NA,NA,83.33,11326616,110.408,43.1,14.738,9.719,NA,NA,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/19","CU",11333484,49,2,1035,34,5035.45448716341,4762.8239214497,5323.69079992702,134.905265172108,3109.97229960539,3109.97229960539,0.000444298901129027,0.00042024358277205,0.000469731178861418,1.19032475073073e-05,0.000274405672572122,0.000274405672572122,"2020/04/19","CU",11333484,49,2,1035,34,4782.60869565217,144.927536231884,2173.91304347826,3260.86956521739,9.13223153621605e-05,2.99996011817725e-06,0.000421989274935419,1.27875537859218e-05,0.000191813306788827,0.00028771996018324
"Cuba","CUB",NA,NA,"NAT_TOTAL",2020-04-20,3,1,3,1,2,1,0,NA,2,1,2,0,2,1,4,1,0,2,0,0,2,1,2,1,0,0,0,NA,0,NA,NA,1087,36,83.33,83.33,100,100,66.11,66.11,66.67,66.67,62.5,62.5,52,2,51.5714285714286,2.14285714285714,3,0,-0.714285714285715,-0.142857142857143,11333484,"CU",0.937965347491869,0.698060941828255,1.16343490304709,"CUB","North America","Cuba","2020-04-20",1087,52,51.571,36,2,2.143,95.969,4.591,4.553,3.178,0.177,0.189,1.08,NA,NA,NA,NA,NA,NA,NA,NA,30416,1818,2.685,0.161,1664,0.147,0.031,32.3,"tests performed",NA,NA,NA,NA,NA,83.33,11326616,110.408,43.1,14.738,9.719,NA,NA,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777,"2020/04/20","CU",11333484,366,16,1035,34,1035,34,1035,1035,9.13223153621605e-05,3.22936883309669e-05,9.13223153621605e-05,9.13223153621605e-05,"2020/04/20","CU",11333484,52,2,1087,36,5176.76617858319,4910.73328501671,5457.21107466573,141.311691419783,3251.28399102517,3251.28399102517,0.000456767414025836,0.000433294235472226,0.000481512222955071,1.24685128968094e-05,0.000286874185468932,0.000286874185468932,"2020/04/20","CU",11333484,52,2,1087,36,4855.07246376812,72.463768115942,2101.44927536232,3115.94202898551,9.59104896605492e-05,3.17642836042297e-06,0.00042838305182838,6.39377689296089e-06,0.000185419529895866,0.000274932406397318
