"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_total_tests","owid_new_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","umdchl_date","umdchl_total_responses","umdchl_pct_cli","umdchl_pct_ili","umdchl_pct_fever","umdchl_pct_cough","umdchl_pct_difficulty_breathing","umdchl_pct_fatigue","umdchl_pct_stuffy_runny_nose","umdchl_pct_aches_muscle_pain","umdchl_pct_sore_throat","umdchl_pct_chest_pain","umdchl_pct_nausea","umdchl_pct_anosmia_ageusia","umdchl_pct_eye_pain","umdchl_pct_headache","umdchl_pct_cmnty_sick","umdchl_pct_ever_tested","umdchl_pct_tested_recently","umdchl_pct_worked_outside_home","umdchl_pct_grocery_outside_home","umdchl_pct_ate_outside_home","umdchl_pct_spent_time_with_non_hh","umdchl_pct_attended_public_event","umdchl_pct_used_public_transit","umdchl_pct_direct_contact_with_non_hh","umdchl_pct_wear_mask_all_time","umdchl_pct_wear_mask_most_time","umdchl_pct_wear_mask_half_time","umdchl_pct_wear_mask_some_time","umdchl_pct_wear_mask_none_time","umdchl_pct_no_public","umdchl_pct_feel_nervous_all_time","umdchl_pct_feel_nervous_most_time","umdchl_pct_feel_nervous_some_time","umdchl_pct_feel_nervous_little_time","umdchl_pct_feel_nervous_none_time","umdchl_pct_feel_depressed_all_time","umdchl_pct_feel_depressed_most_time","umdchl_pct_feel_depressed_some_time","umdchl_pct_feel_depressed_little_time","umdchl_pct_feel_depressed_none_time","umdchl_pct_worried_ill_covid19_very","umdchl_pct_worried_ill_covid19_somewhat","umdchl_pct_worried_ill_covid19_nottooworried","umdchl_pct_worried_ill_covid19_notworried","umdchl_pct_enough_toeat_very_worried","umdchl_pct_enough_toeat_somewhat_worried","umdchl_pct_enough_toeat_nottoo_worried","umdchl_pct_enough_toeat_not_worried","umdchl_pct_chills","umdchl_pct_finances_very_worried","umdchl_pct_finances_somewhat_worried","umdchl_pct_finances_nottoo_worried","umdchl_pct_finances_not_worried","umdchl_population","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-10-17,3,0,2,0,2,0,4,0,1,1,2,0,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,5628,116,71.76,71.76,74.52,74.52,60.28,60.28,65.71,65.71,25,25,111,2,86.4285714285714,1.42857142857143,-21,0,-28.4285714285714,-0.285714285714286,389486,"BS","BHS","North America","Bahamas","2020-10-17",5628,111,86.429,116,2,1.429,14311.579,282.265,219.781,294.979,5.086,3.633,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.76,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/17","BS",389486,111,2,5628,116,10544.6043314757,10352.884338642,10739.8746929264,451.644959172902,1742.71559604994,2111.95536843386,0.0270731279981197,0.0265808895278444,0.0275744819914615,0.00115959228103937,0.00447439855617389,0.00542241664253366,"2020/10/17","BS",389486,111,2,5628,116,10289.8550724638,289.855072463768,1449.27536231884,2463.76811594203,0.0144498133437402,0.000297828420020232,0.0264190627454229,0.000744198950575292,0.00372099475287646,0.00632569107988998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-10-17",-84,-79,-65,-77,-68,30
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-10-18,3,0,2,0,2,0,4,0,1,1,2,0,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,5703,122,71.76,71.76,74.52,74.52,60.28,60.28,65.71,65.71,25,25,75,6,89.2857142857143,2.14285714285714,-36,4,2.85714285714286,0.714285714285714,389486,"BS","BHS","North America","Bahamas","2020-10-18",5703,75,89.286,122,6,2.143,14502.299,190.719,227.047,310.237,15.258,5.449,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.76,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/18","BS",389486,75,6,5703,122,11028.0563883144,10836.4584946432,11223.04189731,483.452056838716,2007.81869630127,2595.40742527258,0.028314384569187,0.0278224595868483,0.0288150072077302,0.00124125657106729,0.00515504715522834,0.00666367321360095,"2020/10/18","BS",389486,75,6,5703,122,10434.7826086957,144.927536231884,1521.73913043478,2608.69565217391,0.0146423748222016,0.00031323333829714,0.0267911622207105,0.000372099475287646,0.00390704449052028,0.00669779055517763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-10-18",-83,-85,-62,-82,-64,23
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-10-19,3,0,2,0,2,0,4,0,1,1,2,0,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,5773,123,71.76,71.76,74.52,74.52,60.28,60.28,65.71,65.71,25,25,70,1,87.1428571428571,2.14285714285714,-5,-5,-2.14285714285715,0,389486,"BS","BHS","North America","Bahamas","2020-10-19",5773,70,87.143,123,1,2.143,14680.304,178.005,221.598,312.78,2.543,5.449,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.76,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,"2020/10/19","BS",389486,625,15,3536,79,5703,122,5361,5600,0.0146423748222016,0.00160467898717797,0.0137642944804178,0.0143779237251146,"2020/10/19","BS",389486,70,1,5773,123,11042.7736464443,10852.2495837471,11236.6425841544,14.7172581299055,1622.95025938154,2610.12468340249,0.0283521709289789,0.0278630029930398,0.0288499267859547,3.77863597918938e-05,0.00416690268554335,0.00670145957339285,"2020/10/19","BS",389486,70,1,5773,123,10434.7826086957,0,1449.27536231884,2536.23188405797,0.0148220988687655,0.000315800824676625,0.0267911622207105,0,0.00372099475287646,0.0065117408175338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-10-19",-38,-14,-15,-63,-33,14
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-10-20,3,0,2,0,2,0,4,0,1,1,2,0,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,5923,124,71.76,71.76,74.52,74.52,60.28,60.28,65.71,65.71,25,25,150,1,108.571428571429,2.28571428571429,80,0,21.4285714285714,0.142857142857143,389486,"BS","BHS","North America","Bahamas","2020-10-20",5923,150,108.571,124,1,2.286,15061.742,381.439,276.089,315.323,2.543,5.812,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.76,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/20","BS",389486,150,1,5923,124,11208.6856959312,11016.6288682522,11404.0907189156,165.912049486922,1788.86230886846,2776.03673288941,0.028778147856229,0.0282850445670761,0.0292798475912243,0.000425976927250073,0.00459287961279342,0.00712743650064292,"2020/10/20","BS",389486,150,1,5923,124,10579.7101449275,144.927536231884,1376.8115942029,2463.76811594203,0.0152072218256882,0.00031836831105611,0.0271632616959982,0.000372099475287646,0.00353494501523263,0.00632569107988998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-10-20",-38,-18,-15,-63,-33,14
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-10-21,3,0,2,0,2,0,4,0,1,1,2,0,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6051,127,71.76,71.76,74.52,74.52,60.28,60.28,65.71,65.71,25,25,128,3,122.857142857143,2.57142857142857,-22,2,14.2857142857143,0.285714285714286,389486,"BS","BHS","North America","Bahamas","2020-10-21",6051,128,122.857,127,3,2.571,15387.237,325.494,312.416,322.951,7.629,6.539,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.76,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/21","BS",389486,128,3,6051,127,11511.3388940938,11318.2345498484,11707.7378588565,302.653198162614,2091.51550703107,2801.56730121724,0.029555205820219,0.0290594130465495,0.030059457487192,0.000777057963990012,0.00536993757678343,0.00719298588708514,"2020/10/21","BS",389486,128,3,6051,127,10797.1014492754,217.391304347826,1376.8115942029,2536.23188405797,0.0155358600822623,0.000326070770194564,0.0277214109089296,0.000558149212931469,0.00353494501523263,0.0065117408175338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-10-21",-47,-25,-25,-58,-33,17
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-10-22,3,0,2,0,2,0,4,0,1,1,2,0,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6135,130,71.76,71.76,74.52,74.52,60.28,60.28,65.71,65.71,25,25,84,3,107.142857142857,2.57142857142857,-44,0,-15.7142857142857,0,389486,"BS","BHS","North America","Bahamas","2020-10-22",6135,84,107.143,130,3,2.571,15600.842,213.606,272.456,330.58,7.629,6.539,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.76,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/22","BS",389486,84,3,6135,130,11724.7421670997,11532.0781216658,11920.625010916,213.403273005921,2304.91878003699,2922.85343167402,0.0301031158169992,0.0296084535045312,0.0306060423504721,0.000547909996780168,0.0059178475735636,0.00750438637505333,"2020/10/22","BS",389486,84,3,6135,130,10869.5652173913,72.463768115942,1449.27536231884,2463.76811594203,0.015751528938139,0.000333773229333018,0.0279074606465734,0.000186049737643823,0.00372099475287646,0.00632569107988998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-10-22",-40,-12,-14,-61,-32,14
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-10-23,3,0,2,0,2,0,4,0,1,1,2,0,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6268,130,71.76,71.76,74.52,74.52,60.28,60.28,65.71,65.71,25,25,133,0,107.285714285714,2.28571428571429,49,-3,0.142857142857153,-0.285714285714286,389486,"BS","BHS","North America","Bahamas","2020-10-23",6268,133,107.286,130,0,2.286,15939.051,338.209,272.819,330.58,0,5.812,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.76,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/23","BS",389486,133,0,6268,130,11755.2366885363,11561.9855099888,11951.7179366923,30.4945214365835,2039.02164672092,2953.3479531106,0.0301814100854365,0.0296852403166964,0.0306858730139012,7.8294268437334e-05,0.00523516030543054,0.00758268064349066,"2020/10/23","BS",389486,133,0,6268,130,10869.5652173913,0,1449.27536231884,2028.98550724638,0.0160930046266105,0.000333773229333018,0.0279074606465734,0,0.00372099475287646,0.00520939265402704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-10-23",-33,6,-7,-57,-29,11
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-10-24,3,0,2,0,2,0,4,0,1,1,2,0,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6268,130,71.76,71.76,74.52,74.52,60.28,60.28,65.71,65.71,25,25,0,0,91.4285714285714,2,-133,0,-15.8571428571429,-0.285714285714286,389486,"BS","BHS","North America","Bahamas","2020-10-24",6268,0,91.429,130,0,2,15939.051,0,232.496,330.58,0,5.086,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.76,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/24","BS",389486,0,0,6268,130,11536.1291921007,11346.3978673996,11729.0331514999,0,1844.99715581531,2734.99899652321,0.029618854572695,0.0291317219807633,0.0301141328610011,0,0.00473700506774393,0.00702207267147783,"2020/10/24","BS",389486,0,0,6268,130,10869.5652173913,0,1304.34782608696,1956.52173913043,0.0160930046266105,0.000333773229333018,0.0279074606465734,0,0.00334889527758881,0.00502334291638322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-10-24",-84,-78,-62,-77,-67,29
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-10-25,3,0,2,0,2,0,4,0,1,1,2,0,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6410,132,71.76,71.76,74.52,74.52,60.28,60.28,65.71,65.71,25,25,142,2,101,1.42857142857143,142,2,9.57142857142857,-0.571428571428571,389486,"BS","BHS","North America","Bahamas","2020-10-25",6410,142,101,132,2,1.429,16300.146,361.095,256.835,335.666,5.086,3.633,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.76,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/25","BS",389486,142,2,6410,132,11759.4496643461,11568.606310719,11953.4412957039,0,1844.99715581531,2335.41330147358,0.0301922268434452,0.0297022391323925,0.0306902977146903,0,0.00473700506774393,0.00599614184200094,"2020/10/25","BS",389486,142,2,6410,132,11014.4927536232,144.927536231884,1449.27536231884,2028.98550724638,0.0164575876924973,0.000338908202091988,0.0282795601218611,0.000372099475287646,0.00372099475287646,0.00520939265402704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-10-25",-84,-85,-62,-82,-63,22
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-10-26,3,0,2,0,2,0,4,0,1,1,2,0,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6410,132,71.76,71.76,74.52,74.52,60.28,60.28,65.71,65.71,25,25,0,0,91,1.28571428571429,-142,-2,-10,-0.142857142857143,389486,"BS","BHS","North America","Bahamas","2020-10-26",6410,0,91,132,0,1.286,16300.146,0,231.406,335.666,0,3.269,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.76,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,"2020/10/26","BS",389486,707,10,3864,74,6410,132,5762,6306,0.0164575876924973,0.00181521287029572,0.0147938565185912,0.0161905691090309,"2020/10/26","BS",389486,0,0,6410,132,11550.9784407321,11363.4427059221,11741.6091576475,0,1844.99715581531,2335.41330147358,0.0296569798163017,0.0291754843715103,0.0301464215854935,0,0.00473700506774393,0.00599614184200094,"2020/10/26","BS",389486,0,0,6410,132,11014.4927536232,0,1159.42028985507,1811.59420289855,0.0164575876924973,0.000338908202091988,0.0282795601218611,0,0.00297679580230117,0.00465124344109557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-10-26",-33,-13,-5,-60,-29,11
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-10-27,3,0,2,0,2,0,4,0,1,1,2,0,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6502,136,71.76,71.76,74.52,74.52,60.28,60.28,65.71,65.71,25,25,92,4,82.7142857142857,1.71428571428571,92,4,-8.28571428571429,0.428571428571428,389486,"BS","BHS","North America","Bahamas","2020-10-27",6502,92,82.714,136,4,1.714,16534.096,233.949,210.336,345.838,10.172,4.359,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.76,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/27","BS",389486,92,4,6502,136,11864.9686836432,11677.3595749795,12055.5919306853,0,1844.99715581531,2335.41330147358,0.0304631454882671,0.0299814616571057,0.0309525680786609,0,0.00473700506774393,0.00599614184200094,"2020/10/27","BS",389486,92,4,6502,136,11159.4202898551,144.927536231884,1304.34782608696,1739.13043478261,0.0166937964394099,0.000349178147609927,0.0286516595971487,0.000372099475287646,0.00334889527758881,0.00446519370345175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-10-27",-36,-17,-9,-62,-31,12
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-10-28,3,0,2,0,2,0,4,0,1,1,2,0,2,1,2,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,6549,136,71.76,71.76,74.52,74.52,60.28,60.28,65.71,65.71,25,25,47,0,71.1428571428571,1.28571428571429,-45,-4,-11.5714285714286,-0.428571428571428,389486,"BS","BHS","North America","Bahamas","2020-10-28",6549,47,71.143,136,0,1.286,16653.613,119.517,180.911,345.838,0,3.269,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.76,393248,39.497,34.3,8.996,5.2,27717.847,NA,235.954,13.17,3.1,20.4,NA,2.9,73.92,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/28","BS",389486,47,0,6549,136,11755.7075354214,11569.7580008971,11944.6456570351,0,1662.27731623356,2335.41330147358,0.0301826189784007,0.0297051960812382,0.0306677150322094,0,0.00426787436835615,0.00599614184200094,"2020/10/28","BS",389486,47,0,6549,136,11159.4202898551,0,1159.42028985507,1739.13043478261,0.0168144682992457,0.000349178147609927,0.0286516595971487,0,0.00297679580230117,0.00446519370345175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS","The Bahamas",NA,NA,NA,NA,NA,"2020-10-28",-36,-16,-13,-58,-30,11
